"","numemp","asset","RWAJT","RBCT2"
"57709",43,209218,167741,2110
"428",30,71300,46091,578
"10647",9,38222,25475,322
"2328",15,41383,23848,307
"35328",130,32986139,32597816,822629
"27471",74,29992347,29792699,378477
"29140",119,399929,288051,3155
"30182",85,311411,209989,684
"34656",141,725414,607749,7415
"57113",101,412571,323900,4072
"313",117,444419,332281,4052
"35223",11,96617,77239,1002
"57025",20,64818,52701,654
"4190",232,694907,338878,4257
"8843",49,207922,150147,1878
"32569",8,55362,13679,173
"1439",19,110280,89861,1126
"57695",8,73530,44809,565
"30950",3,6337,3499,43
"34334",22,101931,73991,940
"58309",89,626779,531964,5510
"24472",96,268052,164322,2029
"19300",395,1672281,1224055,15393
"33993",43,242732,190766,2153
"26398",39,206497,158298,1863
"22373",120,479310,344766,4315
"19220",533,1745276,918546,11611
"33812",26,240499,214708,2698
"6837",242,831971,565745,7088
"24481",38,166853,117994,1477
"26499",63,321753,258845,3241
"57169",30,107971,88543,1128
"58614",31,212286,161616,2023
"58469",23,165922,136430,1709
"57198",15,105815,88103,1113
"58584",19,90522,69674,718
"24655",80,578720,382677,4817
"58281",19,134292,118792,1512
"29899",10,40524,25632,195
"9104",7,46407,32775,331
"32526",1084,4874695,3428671,35687
"29597",49,228596,137874,1715
"29878",36,185969,118644,1164
"33121",94,428917,332638,4177
"57636",30,168386,135591,1697
"26944",28,105874,80284,970
"16701",578,2486723,1376153,16750
"20292",5,13061,6265,88
"15432",7,26368,13882,155
"9967",71,216293,155919,1605
"228",81,496126,457861,5735
"57144",60,284541,188376,2269
"15444",77,340429,190184,2388
"10204",8,20946,12241,154
"22263",7,22772,14803,161
"22554",25,127606,80131,1003
"13150",254,789308,703521,8822
"10120",7,30117,21701,273
"57432",29,273625,204334,2582
"58076",11,29492,24519,281
"57689",28,127922,83717,1062
"30713",3,6829,1994,0
"8205",51,171758,138669,1798
"29668",31,104578,82305,1029
"22441",515,1482790,1232362,15694
"58360",22,124231,110673,1392
"19418",69,319059,230635,2937
"2838",45,158766,124082,1559
"23671",84,134584,98500,1238
"58303",92,3362972,1990208,15577
"20504",581,2420096,1638585,20653
"7542",286,936779,697522,8878
"15510",67,208127,142305,1780
"11763",84,436606,339862,4310
"5417",57,252015,202545,2538
"57295",107,140043,51549,216
"26658",13,18784,15401,202
"28949",9,73983,36061,202
"15354",30,63694,42553,535
"22381",29,76294,45533,570
"8868",310,1241873,960787,12078
"57931",26,176891,120519,1524
"28454",157,545480,400622,5048
"11681",4,13340,9205,94
"29979",851,4004822,2582616,33942
"22959",11,42769,24116,182
"58578",34,188148,151321,1896
"9923",177,486236,386240,4873
"10858",10,64969,40415,464
"18483",6,19408,9835,105
"16410",23,64943,45433,569
"22015",94,261594,196778,2462
"17751",183,704284,549209,5307
"32018",23,50961,25758,185
"58889",20,90647,65655,692
"11682",21,59795,30860,337
"10989",33,118560,100363,1256
"30079",7,55611,38014,476
"33316",69,158511,108036,1125
"6051",46,135306,58626,501
"58495",23,89892,57263,737
"16068",634,6901849,2268477,7471
"17453",54,255421,187672,1907
"34193",38,298262,90297,731
"58296",59,193871,167564,1677
"33450",42,159519,112604,1411
"18625",167,614586,495945,6216
"58612",4,39956,6190,0
"9641",15,50122,29059,366
"28507",15,55420,30882,123
"57620",51,265959,163055,2129
"32960",26,167627,82334,1036
"3858",55,155781,108537,640
"1391",15,49807,31371,394
"35354",56,17891,4922,66
"4666",740,824893,338719,4688
"2315",200,544264,404898,3809
"29471",7,81679,34699,147
"29743",25,97228,52724,573
"1198",40,120815,78751,353
"15085",194,647419,565819,7091
"17123",144,659498,554586,6975
"28780",76,495945,198289,417
"8728",5048,11323956,7809636,100708
"29663",164,770615,530234,6688
"1436",4,16154,10621,133
"11343",6,33055,27332,175
"25745",86,450137,362384,4538
"34759",18,77107,54944,688
"33013",13,51280,32443,407
"5296",4273,22464360,13355155,172256
"29805",1565,19639969,11363165,143596
"17636",42,172318,126635,1200
"24064",18,58847,20868,206
"29085",90,281418,184529,2169
"9631",30,102523,59303,408
"90146",83,326460,164719,2060
"27293",20,90327,82370,1119
"9096",7,59535,40766,271
"57264",29,352524,279607,3524
"58420",65,270600,177894,2224
"58492",71,800233,674842,8455
"24829",59,752775,350471,4500
"45826",162,901199,527003,6590
"58075",18,91364,62459,782
"34677",39,187497,122174,1548
"57213",161,911771,699411,10273
"26390",128,670126,494835,6217
"30783",18,79690,26357,75
"1396",12,38831,27057,340
"284",19,65604,42234,453
"28288",16,80614,50860,493
"11477",23,85641,56187,536
"35",154,781195,452097,5679
"28191",35,217318,131461,489
"5814",27,81741,60593,763
"30890",1951,4678537,3547846,230
"11694",88,313880,250539,3141
"3276",376,1063289,734206,8918
"58484",12,61246,37963,476
"35115",1,6544,1300,0
"2326",79,264622,185365,2342
"6106",79,515648,410774,5135
"90215",169,984884,647494,5966
"26617",14,64879,28281,288
"10171",16,102027,52086,660
"57866",20,92553,72197,889
"30691",26,139547,87451,1096
"21265",145,1054468,562925,7206
"2469",41,114960,77327,975
"13272",18,94601,68703,872
"2987",176,467566,329454,4134
"26704",76,198365,184181,2343
"34456",20,38046,20788,260
"6959",112,356309,215822,2721
"34440",3,41057,16732,152
"32341",148,618268,379434,3711
"18923",176,1229627,846654,10993
"27476",1368,4611132,2993542,37002
"19919",830,5049703,3625894,153871
"34968",6879,31946000,19698200,622000
"34967",1387,9877281,7206845,96362
"20828",1266,6560192,4271697,113803
"11813",4309,13419331,10242057,129117
"12342",26,65509,53275,670
"26653",15,42071,32366,405
"58932",7,23659,11485,65
"18408",622,2338548,1613863,20230
"1047",88,258846,185270,2347
"57730",30,103371,74279,458
"58460",23,98099,66253,837
"34554",16,82209,50419,650
"11521",46,96085,70465,778
"8560",24,53405,41370,242
"30789",21,50865,34109,426
"4147",32,125875,94346,1016
"5304",175,814227,607329,7773
"8941",182,477448,389467,10900
"33686",NA,4893072,NA,NA
"16604",446,958326,757536,9486
"33927",30,146157,99970,1236
"4456",36,129484,96245,823
"5801",28,140250,105333,805
"11354",39,150183,105337,1317
"10130",29,169274,113030,1242
"15736",26,201158,145132,1780
"14521",27,101822,68740,638
"19842",481,5267023,4086324,129506
"5170",162,600989,439156,4793
"32964",852,4172111,2212699,29301
"30125",743,3482727,1586225,9407
"15093",43,117917,75871,953
"16601",27,90570,67626,660
"11782",41,148830,61481,627
"19434",132,469707,380563,4455
"13290",67,199003,143583,2157
"34577",60,244778,184863,2355
"155",32,103441,90151,1024
"34992",256,1845867,756574,9491
"26689",24,194086,154349,1950
"57029",23,75374,49779,632
"25178",0,25896970,13847483,132309
"35453",0,14223905,7014793,77054
"3510",180669,1518957843,1072871969,37941477
"58032",0,21050828,9028008,110786
"12773",239,816332,685088,8685
"34830",30,139139,88893,1117
"8243",27,113667,95147,1192
"34120",185,638565,432349,5438
"34002",92,290545,264201,3361
"33482",30,279655,220811,2777
"8252",15,76155,37765,420
"32362",39,249565,169591,2809
"33681",NA,2433613,NA,NA
"23123",117,397161,273299,3478
"16282",8,33896,23771,258
"18930",20,69112,29299,324
"58114",17,70000,56276,706
"1623",30,47252,33652,423
"8595",23,57004,40714,513
"15817",5,17239,8153,67
"15267",8,31321,23616,217
"16959",18,51147,31208,367
"8278",15,24432,16728,210
"58101",21,110991,89250,1116
"9788",45,183109,114070,1430
"32722",186,816705,600339,7647
"10883",16,47747,28001,195
"34397",65,199093,166390,2081
"6137",100,317620,255081,3192
"57952",17,76604,64037,805
"57102",20,82541,42060,527
"5605",28,64189,34455,431
"2224",77,270361,166800,2086
"9385",21,73318,32374,361
"35439",30,117099,72716,911
"2733",16,65905,45366,567
"20239",36,92734,66081,751
"8254",24,79245,58786,597
"12549",18,61934,36478,437
"9176",53,171971,107073,1351
"17190",32,96232,74016,939
"15068",10,43797,19230,175
"58270",20,106033,80978,1013
"12325",12,55694,42631,503
"9406",8,14687,7698,96
"105",38,97930,55878,706
"58479",42,185855,140984,1765
"9023",88,302772,221624,2800
"2327",40,101186,61825,776
"10885",5,14839,10290,127
"5713",26,67030,33778,426
"33653",NA,8419184,NA,NA
"2994",239,1277960,818828,10417
"6123",157,552836,397632,4990
"16953",10,34249,27223,345
"13167",26,116193,51812,410
"26955",64,250089,213167,2686
"16980",459,1925185,1338163,16902
"8775",41,126713,103661,1271
"57491",20,126092,99361,1243
"422",33,92849,62154,342
"13274",62,147745,113673,1438
"23250",56,161601,122174,1142
"26217",57,153064,69764,753
"19829",19,34018,22531,282
"58134",18,176397,141141,1770
"25328",6,18705,10720,105
"22639",28,107782,77428,813
"9359",36,212761,144924,1152
"10523",83,307328,127242,439
"4796",16,48316,25298,246
"58131",24,131395,92265,1181
"9875",9,33236,22753,183
"8531",28,157615,75264,683
"1937",51,158541,100335,1255
"1468",36,118310,67726,848
"4075",27,91562,64080,700
"17543",31,93267,46180,581
"876",24,104636,61737,776
"2477",25,94866,91402,1150
"99",19,80693,53658,675
"17569",4,13468,6832,67
"26542",40,161266,107823,1005
"17327",46,184582,96019,1209
"14912",18,69180,47022,589
"19515",24,81885,68402,573
"22309",23,115764,99098,1251
"9068",65,186861,118946,1490
"10805",10,57612,30054,339
"15813",28,90020,70471,881
"16243",97,251017,200404,2507
"877",79,293650,214946,2731
"26554",18,100028,47919,374
"296",55,200485,129616,1595
"16154",9,40996,28812,361
"58197",27,168820,131263,870
"13303",265,212540,173601,1782
"8532",35,82774,54941,549
"4094",22,83703,40464,195
"57122",49,311441,255348,3200
"49",16,51140,34017,399
"11207",41,131881,100996,1285
"26551",50,163291,95842,1207
"11732",17,95608,65193,645
"58630",12,40837,27923,350
"16993",67,234183,153430,1926
"58671",10,38929,29291,369
"1484",55,215900,151606,1905
"10594",46,94942,80027,1009
"35543",53,220037,170887,2162
"8693",22,84290,79111,905
"15397",54,163500,87308,1094
"5775",52,137187,100036,958
"58626",29,138544,89770,1173
"57941",63,446437,329446,3287
"22838",16,69338,43157,542
"2379",26,109721,62771,792
"16527",10,41182,37437,212
"9392",28,145214,94005,1179
"5950",195,987365,657751,8635
"5636",51,144240,97540,1234
"17995",6,34174,19712,224
"15113",22,73225,58818,717
"1372",35,94703,70665,793
"57915",15,82322,53093,551
"20884",418,984042,659612,8258
"8144",14,81828,31871,243
"10315",15,62726,36574,373
"9127",4,16592,3205,42
"27125",612,2575772,1887100,25388
"10057",23,82922,47314,596
"13962",15,50925,37423,441
"18053",2427,12833485,5275662,67018
"17769",31,154374,98956,1075
"17813",7,33730,25155,306
"149",32,89207,64533,826
"15821",16,55193,38457,291
"289",26,163268,69184,229
"1464",24,68127,44610,568
"57965",84,537884,450522,5538
"10674",15,102192,87916,1001
"8584",19,53950,40051,501
"26403",119,251393,193565,2445
"33648",NA,1813992,NA,NA
"4331",39,88413,57398,718
"35546",90,1424868,856135,5893
"14794",24,34138,25406,322
"23826",77,502486,397371,5000
"8118",34,160047,98129,536
"8804",36,63303,38985,140
"34897",26,207111,96680,973
"11750",22,96834,67016,561
"17378",71,350414,184434,2330
"12690",58,235276,105730,1120
"9817",13,46398,38183,478
"9775",18,74850,63084,751
"1635",94,451354,195666,2454
"8695",42,175414,134915,1696
"15547",22,62634,36597,459
"11200",118,333461,236945,2965
"58688",11,45966,36350,458
"57276",79,476475,348130,4495
"4130",16,53748,29710,358
"8886",74,264150,137188,1717
"5425",4,19775,13080,119
"58164",30,142075,98437,1233
"57396",43,148486,123163,1550
"19087",9,31601,27663,168
"91280",84,176455,124076,1551
"16795",14,26923,17716,174
"17878",74,91770,65154,827
"8885",14,55459,35582,447
"16281",13,20477,18357,231
"13264",75,223872,195093,2440
"148",55,226045,157136,1965
"58568",25,116990,96905,1218
"11466",31,60212,36837,462
"9332",13,57060,36323,457
"32779",198,1185508,1028901,17526
"8145",14,45507,27011,339
"5436",6,28988,17552,161
"58317",8,45410,35101,457
"12327",64,233839,183237,1967
"9315",29,113097,58714,627
"303",48,137544,89879,1131
"1523",16,76479,45437,292
"6139",65,183314,138707,1735
"13611",5,22269,12222,153
"57861",16,98281,61927,780
"618",31,139776,83271,1053
"11232",14,68077,52750,661
"19954",15,30652,19326,242
"22273",47,113167,65851,835
"17355",11,38283,24704,157
"58482",9,23377,13626,171
"20769",9,35123,25133,224
"1373",48,160961,111500,583
"12232",23,84913,73400,730
"2145",22,99386,71255,895
"11609",21,72413,53819,671
"8556",16,56664,38509,266
"9057",16,96905,46650,352
"13017",35,121793,56415,645
"58138",19,89539,69696,874
"35396",27,220885,129467,1658
"21704",52,132928,110811,883
"33897",439,2764090,2184835,27807
"10626",11,30668,20859,262
"27575",0,16029,3326,0
"24540",100,500633,465428,5387
"58175",41,353445,273423,3418
"14701",31,86153,53293,561
"28411",63,322954,147323,1427
"5704",20,78711,65190,820
"5447",9,32038,23003,293
"33527",261,2161011,1343355,24820
"57933",14,89439,70793,908
"18171",32,267655,153283,1928
"35365",89,342454,274332,3433
"21529",3,47064,12721,27
"9523",21,72404,54259,678
"5867",54,157821,115567,1613
"9803",32,246894,114241,812
"9304",22,85715,54515,586
"4214",2907,16621007,11329869,510295
"5902",22,101879,67446,837
"21085",12,31472,22002,277
"16905",6,23195,10339,130
"21971",20,63876,24808,312
"13710",8,34254,22310,274
"13857",7,12530,6322,79
"1713",39,134515,97368,1220
"16607",9,24272,10599,132
"16982",61,296467,190448,2391
"11603",23,85362,60517,762
"12745",5,19851,14853,149
"14660",47,272821,194208,2437
"17671",11,84286,65705,820
"101",23,72186,39686,315
"8432",98,341604,151684,1800
"35209",27,102967,77815,809
"11711",41,187046,140226,1585
"12956",35,118141,61874,778
"1377",17,59607,21077,267
"8472",42,167932,123546,1556
"15673",65,179154,109024,858
"29700",31,91013,63404,145
"34713",62,356997,284749,3575
"14349",27,78302,43110,468
"11243",41,127754,99443,1251
"58069",18,96312,79743,1005
"57816",36,186516,134812,1677
"22637",35,126954,99828,1286
"664",311,2305410,1802063,50036
"26727",34,79124,56844,609
"19506",186,673149,553765,5051
"34413",42,185184,133379,1668
"33990",32,108824,49850,617
"12236",26,98257,68551,621
"22739",30,93550,66859,812
"24919",73,332077,255776,3208
"9820",6,18702,17794,126
"5634",32,94902,69189,876
"34148",25,110471,84368,1057
"1536",387,1877353,1526088,22396
"16413",22,74091,27012,243
"8892",107,275005,238393,2664
"13565",68,314674,297946,3744
"11788",30,106952,68301,519
"21573",190,648149,498093,6230
"35320",33,130605,100398,1193
"11942",26,73112,39398,497
"18576",13,67559,42373,469
"21674",684,5414972,3960834,49757
"12474",36,76170,45133,571
"21161",56,217348,140855,1771
"34903",108,539252,439859,5518
"22407",445,1916550,1475736,18953
"20408",184,1221390,919832,11995
"26759",48,223008,180297,2339
"26539",75,88755,54837,597
"35207",120,407243,317664,3980
"22353",55,189761,152873,1920
"21219",27,63124,41862,528
"58620",30,161163,117383,1509
"20387",153,629487,490600,6220
"110",764,2863340,2408680,30232
"23041",216,639183,464720,5876
"22340",29,108032,70450,807
"4626",27,106364,80446,1011
"26210",39,108088,81769,1026
"2205",56,122824,90766,1157
"34873",40,204835,158754,2018
"22597",397,1325070,991501,12554
"19125",21,62744,17898,102
"2247",95,150166,107142,1237
"25291",18,77454,59943,750
"26627",82,276663,210823,2279
"3514",9026,61141691,46030296,582302
"32941",199,867167,591545,7240
"4198",54,122510,91227,967
"19553",75,3685733,3859293,49196
"16389",120,526986,351879,4390
"34189",42,229050,163289,2044
"12786",20,58257,33827,379
"19480",9,30474,23225,263
"17041",108,373330,235665,2962
"17159",280,750513,514291,6484
"13397",36,831649,690911,6918
"58185",7,50265,30712,392
"420",13,36563,23631,217
"57627",55,220294,174761,2105
"57640",18,80913,56240,704
"8558",12,47125,25725,324
"27496",44,161797,122159,1530
"12627",116,773547,706609,8893
"35016",15,84352,71333,813
"5608",36,119989,63644,799
"4087",68,187532,141159,1428
"15204",16,29243,18261,236
"1418",42,94539,67969,593
"22528",158,744805,560566,7154
"24211",13,57146,33053,404
"8250",45,185374,128288,1604
"11647",31,132618,74536,935
"9323",37,125823,73530,603
"12207",19,99711,64554,536
"15136",72,377365,305013,3825
"16201",27,99152,69319,841
"5699",18,57798,33768,426
"11715",12,48925,30502,289
"11431",57,209987,160266,1937
"15104",46,173067,103640,1042
"862",24,78659,36411,456
"306",44,169202,83780,1051
"13654",40,130680,114104,1417
"16547",28,82251,70979,890
"58183",14,41918,33546,418
"34147",270,1612307,1132671,14203
"21897",38,73711,59925,655
"10629",32,94398,69607,875
"16107",44,116945,83634,1047
"18124",34,87237,58890,746
"3402",67,191929,114947,1437
"17883",17,93000,66601,841
"29087",56,181122,123476,548
"32740",101,431687,299120,3776
"58525",23,147798,105019,1314
"30559",1492,4611280,3104341,61497
"57074",22,87559,72781,923
"22434",44,190845,132417,1525
"8537",63,229029,153341,1939
"19869",88,279987,254486,3228
"57484",42,367257,310932,3882
"953",397,2525658,1844631,23044
"23537",99,484469,239338,3020
"27351",47,117791,111947,1414
"23210",46,415495,249738,3319
"34858",28,112991,38061,477
"28808",338,1564649,1156067,12967
"27550",125,608454,375101,4748
"20130",73,269739,189754,2380
"8870",148,742605,510062,5781
"26536",29,170987,114934,1125
"58157",13,113925,72228,844
"17282",115,441282,353603,3863
"30817",96,486079,393480,3955
"58222",38,287130,213983,2716
"18129",262,1101356,714885,5290
"11739",66,310310,186552,1535
"30692",83,102027,65482,388
"5903",768,2272506,1623551,20301
"35386",60,229693,154357,1997
"77",30,229117,183683,1373
"16418",49,247450,184347,2308
"496",17,56080,45423,442
"29177",65,254049,221330,2780
"26607",552,2054668,1575708,20057
"58979",1110,11263964,3018200,14664
"35406",18,108972,82647,1045
"16704",35,115251,97602,1225
"10502",33,88603,60670,535
"4009",215,751852,609811,6917
"28489",1018,4488534,3551365,44997
"10374",30,91309,61200,765
"19274",10,52286,46549,583
"17514",311,1059772,838527,10115
"11971",143,1083745,724376,13516
"30878",5,56575,23891,229
"57203",1468,13344197,10738629,368704
"90148",37,148471,98359,1119
"34395",650,1035210,852609,20315
"21495",64,379911,253272,3232
"22205",4,12232,4753,60
"17621",18,50700,34868,394
"8314",29,126065,109130,711
"17749",146,568106,372234,6441
"16330",6,26763,19089,246
"34052",21,127570,89328,1094
"34872",34,88778,59346,750
"15169",86,227986,125973,1584
"35066",73,522892,317889,3992
"33806",51,273112,264477,2106
"57716",26,141795,134051,1688
"35462",22,217743,148216,1940
"15585",24,82424,52858,375
"90311",78,282992,176548,2215
"29506",8,123735,46992,265
"18127",18,45824,30791,385
"32527",36,159910,86670,1047
"1092",32,76214,52306,528
"13060",298,1042139,749022,9389
"57669",16,64344,37743,476
"35431",67,183934,159713,886
"34780",428,2401398,2270741,29110
"57815",48,280956,175078,2207
"35541",86,650687,401608,5022
"20215",35,118507,91472,1163
"57678",48,281916,253575,3207
"57131",116,662550,511871,6444
"10581",57,297364,244727,3080
"35329",140,1071906,821049,10263
"57833",78,5544008,4890118,47894
"32574",524,3473148,1776030,20180
"30043",11,45725,22690,285
"58199",8,49036,45999,578
"30339",9,51500,32272,403
"29024",33,133045,84945,550
"11355",31,80588,48386,608
"12208",78,191086,135995,1621
"17690",4,9417,8132,47
"14415",12,70660,50378,603
"58165",19,149863,91425,1149
"28035",11,92841,40248,147
"28348",54,398148,101552,1272
"23901",74,506098,322627,2746
"30744",12,49366,30015,248
"15362",18,63244,47597,486
"28384",22,114294,93416,1041
"57949",25,148029,93070,1189
"19215",205,378204,250750,2306
"20484",123,404038,291033,3657
"15697",901,4869121,2774734,35002
"35281",67,232415,195058,2441
"13774",8,38359,31022,252
"23621",523,2715345,2154760,26986
"57492",46,147083,108962,1317
"58097",0,25958,5191,0
"20015",74,620303,351288,2
"21868",369,1130053,356172,0
"1808",57,181070,64665,820
"57701",48,364291,261888,2587
"26601",55,295629,185392,5331
"17741",64,311822,197464,1464
"3320",29,79560,29996,379
"29637",56,189987,95796,603
"32871",83,366795,300188,3848
"57973",29,239169,153638,1877
"14083",4,9433,4627,60
"23806",61,206775,161358,2038
"58723",19,90547,72535,908
"27897",6,36196,17968,23
"15152",19,70241,49746,622
"18402",206,824982,534296,4414
"14078",156,539499,385151,4826
"58580",17,92910,77149,910
"20670",14,35937,26748,260
"11608",27,218845,189658,2391
"13446",9,30294,18430,231
"976",27,85499,50495,566
"13563",5,14727,9055,87
"15714",138,444033,307560,3954
"31090",8,40320,25624,230
"13753",14,172092,76149,957
"17773",25,103243,59146,481
"17933",171,492171,370405,4668
"32347",43,192059,138696,1809
"58848",8,36386,20530,245
"58691",18,128062,105848,1328
"58756",17,102004,69068,828
"9077",25,85443,45379,567
"35141",33,8169465,7915358,61612
"19448",91,397037,241921,3030
"26790",64,400653,292051,3704
"57197",290,749319,563037,7175
"24867",16,299386,98797,824
"7946",1828,11232026,5627999,46493
"5624",16,72877,38343,133
"17825",4,14664,8170,103
"29941",28,383981,208398,1150
"30052",168,1355831,841152,10647
"10993",10,48964,41928,393
"11235",8,48220,19341,241
"22653",9,34439,20238,175
"33552",26,106040,75659,812
"34837",53,171705,83250,1033
"30128",12,44152,24417,162
"24935",65,173041,130777,1654
"15684",107,351107,301740,3804
"20012",34,80494,50812,646
"23092",199,1629625,1352640,17107
"24080",79,152516,89952,1142
"24811",325,3216493,2176208,27234
"18342",51,40817,10442,1
"30866",75,137820,85938,766
"35172",29,129416,113616,1430
"26508",69,413542,255453,3217
"31443",24,68654,45053,305
"27808",10,47523,30552,370
"9846",29519,149199450,110764935,2739858
"5676",119,450460,179105,2252
"35420",50,164381,127271,1600
"16386",16,66480,33976,430
"24038",39,22265,16510,79
"57693",35,137864,102433,1313
"5792",6,33439,18202,230
"1067",52,234578,191614,2407
"12915",110,600510,462549,5836
"12923",278,2582043,1808518,22802
"2055",115,833079,649770,7927
"12917",60,360365,262303,3319
"12198",80,509173,417478,5243
"9343",18,105717,53274,668
"15241",121,649596,396729,4973
"34380",209,1496859,1257130,14848
"5241",102,602893,511397,6430
"27943",63,437515,325971,4392
"22811",27,182534,136174,1714
"57086",157,915889,742404,9360
"18155",34,128375,63648,766
"12717",20,58883,42795,450
"21122",230,1514280,1233806,15485
"58210",23,348301,284902,3586
"90169",116,490616,277260,2811
"9189",22,79137,56913,651
"22578",52,147886,93803,1183
"10856",22,49133,29221,369
"23622",270,1205271,906341,9947
"4995",111,380534,255091,2539
"30306",75,552067,395002,5058
"15797",637,2251719,1430248,15999
"58456",22,161716,132516,1656
"17798",237,2584664,2208127,27639
"29272",92,523400,540408,7826
"14357",25,91988,42387,1760
"1874",137,564262,348377,4424
"58813",16,84043,59571,745
"11721",18,84988,64374,38
"18748",49,203696,150376,1887
"20220",40,159225,95466,711
"13692",13,72433,60452,582
"17881",10,33924,25903,155
