"","rbc1rwaj","rbcrwaj"
"15448",12.5946418171229,13.8104251601631
"23309",8.87930131021602,10.138180805342
"22039",16.6205580218319,17.8778715547679
"16419",12.7354461619387,13.9869032374206
"4788",24.4748088846084,25.7304520556191
"31826",12.437227121335,13.2880045558873
"33619",8.92825886287585,10.1912502288889
"35048",14.711497063387,15.4279819010406
"35456",303.660289726861,303.660289726861
"11706",10.6118872608674,11.118953739311
"27552",13.1562143089111,14.0912524219768
"34393",13.6868275436253,14.6869284927821
"1673",8.98200786761528,10.2551694082202
"19713",9.29988807267561,10.4983220921692
"6646",22.8364497993763,23.3997608163539
"26744",10.5356587520888,11.5437667677007
"26977",15.8128026546795,16.8160245403507
"19593",11.5286258111271,12.5615373722397
"9087",10.7109214026647,11.9663914457287
"27789",23.3103916508423,24.5657009779108
"22536",13.0388879865273,13.9407746822025
"22543",14.966552023886,15.9492044294947
"8426",11.3410635670188,12.6671329718456
"31249",10.3174891146589,11.2518142235123
"8841",22.6919792190769,23.9419955312026
"9751",10.6075008641549,11.8403617928333
"27831",19.9491768623284,21.210992694174
"35018",744.563758389262,744.563758389262
"34799",201.492537313433,201.492537313433
"32257",16.3530626017228,17.1678377198206
"30332",23.2806376848836,23.7155126830305
"30619",14.3566992014197,15.6095829636202
"19795",11.2277459855732,12.4852619969566
"22051",10.6196444500509,11.7350147577299
"27942",15.6127268399323,16.1585498140512
"25002",13.1301074584353,14.3803865680419
"32266",10.2183562967044,10.9964493135259
"35189",29.8828553366619,30.9891499271071
"14936",10.2153484729836,11.1609240407204
"18489",11.1348578467652,12.3880921958709
"26568",17.2400951319365,18.0979263087062
"14311",11.787674949236,12.7828153469604
"32304",27.365308804205,27.9402102496715
"7506",18.591682377472,19.7738124708373
"22658",12.0983578239252,13.2407270096164
"9812",35.6300078659325,36.5232578292693
"5682",17.3945478392729,18.5623107565836
"28380",9.53788048097848,10.7881071247311
"26973",9.5127425832733,10.4656843268115
"10922",10.4404933794117,11.7201148131835
"33914",97.396401859713,97.396401859713
"8251",11.6210839666252,12.4201527533287
"8822",17.8760887265908,19.1159416713958
"31372",32.9752736116741,36.6791649777057
"11687",14.8881339461994,15.7368660538006
"29472",14.5472573036746,15.2303023626148
"33535",10.1943497587587,11.4476865470421
"18664",9.03852774529803,10.2900879927865
"35408",195.385674931129,195.730027548209
"34939",21.7098401781436,22.5526397384221
"25332",99.6890117484451,99.6890117484451
"35405",397.553516819572,400.611620795107
"31217",11.1236637742799,11.941063664154
"91005",18.6319117277568,19.9088442093844
"34885",14.428580827686,15.4352260017106
"27197",11.1397277986699,12.3907512972614
"35267",433.377926421405,433.377926421405
"19600",35.3785555484069,36.5759505886894
"15696",11.8989114409599,13.1501237295433
"35224",84.094508689332,84.7453949794971
"34676",24.0848243364758,25.3366473797427
"35314",113.630327176144,114.415067004708
"10361",11.6227260229097,12.3704716696053
"29087",31.9968807142089,32.5064536947402
"29849",15.3636341397784,16.0008806477654
"35029",20.3517603251894,21.5431869290446
"17230",13.8461774167745,14.509964466193
"34947",17.1609801735221,18.2112921779705
"34106",10.6223858575741,11.8751438201335
"17622",12.0752299809024,13.3354748057748
"9831",25.5028660274924,26.5378527754662
"4061",12.3422703767936,13.5939024535436
"29561",55.9420520576295,57.1917535620473
"13080",28.7046898142255,29.9559371052429
"2773",10.0591086434478,11.104271757761
"20093",13.4489962442347,14.4385738508458
"34388",28.2427884305407,29.2486041083702
"6058",25.8485904276307,27.3607487332553
"35078",27.8015109272417,28.8863656803669
"34987",38.7394964237602,39.4837710908834
"35265",99.1266668155726,99.3500256862701
"1078",9.74225082370988,10.9950983886332
"8583",12.0091495075996,13.2606145340725
"15062",14.8352344032205,16.1029556888725
"4822",8.41001938208467,10.5361824821845
"23834",36.7972413065088,37.5009896461026
"1932",9.97530969156598,10.9428190876984
"11569",11.598921355644,12.7711767082286
"34664",19.704244707119,20.6568811558656
"34566",24.0824573340925,25.0718620249122
"23124",7.33972206894251,10.9267841059469
"34930",21.5147066410885,22.7482727728972
"9296",14.3479932794606,15.6033983892522
"30196",10.7360791221078,11.9865469743057
"35140",34.7664953343187,35.7327215371379
"16635",9.15668582560019,10.189555705402
"34473",17.2654357822317,18.298729334129
"7237",14.4935678415006,15.4913549955284
"33468",9.09013863486622,10.1918907761748
"35146",21.704798542215,21.8971451710873
"35173",62.0415454660427,62.9110282028582
"33684",NA,NA
"34782",253.140133753555,253.140133753555
"15699",11.1866060657953,12.4411643460032
"15426",8.57388064387834,9.8427982333117
"10790",10.2813865897102,10.950967814937
"23091",9.37712540362543,10.2721819684744
"18545",10.0237938953012,10.9528423470295
"35377",48.797021338105,48.896708817856
"19590",10.6822972602046,11.5617180150674
"8276",28.6093927464796,29.3261437692282
"27711",24.6126317515425,25.8284708088128
"10173",17.051876845213,17.946014339941
"9465",16.1135405503335,17.3668430375057
"903",15.6265915626534,16.8800451636925
"622",15.6073357995232,16.288373445458
"14531",12.3528874101611,13.6040684913272
"34302",12.7040611500972,13.8602604660126
"28701",16.7271175592063,16.7271175592063
"6423",12.5393237118853,13.8080153121515
"3735",9.99796974806036,10.9705737312803
"27267",12.3844633694602,13.3337911966183
"29031",14.2038530349781,14.4086913682682
"28537",13.0050583900581,13.4406419783926
"29738",9.34617100278492,10.0392311542414
"6782",17.9358938064232,19.1783838193199
"20726",10.6164777698775,11.824113940315
"35461",210.793726996319,211.153784605537
"21614",9.78615141952126,10.6706689516703
"15836",23.3558201413712,24.0680517106996
"19838",16.4529491029347,17.7100745798882
"19594",13.0650230307716,14.320874334415
"34422",21.5175389968063,22.3397523840455
"20557",11.0649172190654,12.2760462858124
"32328",22.4956423664513,23.7140708841724
"27501",11.4810509705075,12.7386723445076
"22968",8.51162581430429,9.17325174700978
"17906",29.0913810172059,30.3450913951948
"19234",11.8322547719734,13.0874853730712
"20156",10.2621496808596,11.221671753305
"34955",11.8392163591271,13.0558562493176
"20537",15.2851282307321,16.3700134804533
"21919",14.3613146049184,15.6125136179655
"10973",14.6526134853556,15.8717184007772
"4624",9.88068568721689,10.5655833966584
"18609",8.10975739645712,9.08129096177228
"34232",22.8170822616279,24.0679643550714
"26498",12.1663198816034,13.4312002552292
"10892",9.89715151963966,11.0994463345255
"20311",10.5299225811564,11.4189027428916
"34606",10.5645262235574,11.1695247632161
"24678",10.6255494620505,11.5936492652907
"20473",11.1327984062316,12.3860935681192
"10954",9.92607199121425,10.9102583445319
"5800",8.21154137528447,9.46215266095968
"23886",11.3572322057023,12.3117473143917
"20241",10.5221957866775,11.4235079521696
"21567",12.9530198990622,14.2192389137217
"20504",11.079840845129,12.334594926823
"34788",16.6465677662151,17.8096183634644
"27006",9.25045019551652,10.4426904833956
"21663",11.9962346920678,12.7086721832571
"21224",10.7908717783315,11.9265617440564
"35033",249.773667266464,251.036247046405
"34868",12.2771518058168,13.5277560351266
"33994",10.5758908439322,11.7062819013716
"35412",80.6552200857403,81.1916422805357
"34523",17.2343524221291,18.340178243162
"31581",25.4186825455899,29.1682173427614
"34090",9.39914151303522,10.1021890593718
"10647",21.9556759698685,23.207765527017
"428",24.0921247485799,25.2667342382879
"2328",24.8674495397004,26.120653891624
"27471",11.1013474637915,12.3610003028196
"29140",9.76062932705226,11.0206555108995
"30182",18.4958691947626,19.2325114864428
"34656",12.1827904135811,13.1982359189995
"32525",37.6526403752325,37.8143785211742
"35223",100.80477024435,101.76382286715
"23348",10.1943215253162,11.4497361731265
"8843",11.09347992406,12.1596157660593
"239",9.62476526995344,10.5914641599164
"1439",9.43794542405472,10.4519395605234
"25192",16.7587507119739,18.0619131687864
"26764",20.7834052546902,22.0511584656285
"30950",30.4826692581795,31.0981535471331
"16730",9.31827134482868,10.4562545005195
"34334",14.0864410434409,15.347172295761
"33993",8.87770983245368,10.0230980277252
"35562",104.984093319194,105.779427359491
"18806",21.0711604872971,22.3447296789846
"22373",10.6954024988927,11.6979898430872
"24472",14.0438449488453,14.8945729362586
"19300",9.18629716695607,10.4346867642515
"25621",10.7945245497389,11.7138777947551
"26398",9.32969594927264,10.4295099655909
"33812",9.64936537247017,10.9012227197151
"6837",16.5528835344574,17.8032152187302
"3619",6.63046161398656,11.0144040787126
"13085",9.15739323833906,10.1949119228525
"24481",9.49203029325884,10.5164141931507
"24334",18.2073659290045,19.2533655036314
"23001",9.55797307943745,10.4413564208727
"24655",10.922437098659,12.0891279808362
"18246",34.828906313248,38.3193266929492
"9104",22.7040036489444,23.8200371687685
"31980",10.6896429806908,12.2048207554953
"30385",16.088401612224,16.7388558022018
"30617",14.2213244745672,15.4716792147305
"29597",14.1012609543694,15.0943655394083
"32526",10.0124697098385,10.8964342454607
"29878",11.5049523732098,12.2935382030541
"34549",15.0805761286241,16.1598868584614
"20292",12.4951616024773,13.7410489645829
"5617",10.0469740852943,10.880096150481
"26944",9.73821274681852,10.7602231155052
"20006",38.2049144350166,39.4694945056087
"22569",23.2481613843255,24.5051257197712
"16701",20.9972203284147,22.2552814926486
"15432",21.5504395768142,22.5935032036954
"9645",13.4245999331355,14.355188375227
"228",8.12985730814199,9.38296549572468
"1117",11.633766699015,12.9001953373132
"15444",10.6678214507063,11.8558025674975
"19115",10.5196226484309,11.5406484430885
"10204",17.7317343444271,18.9961385814254
"22263",14.7580964414425,16.0080733658921
"20712",8.91683174001665,10.1708150317228
"22554",9.91687614179191,10.8950522585312
"21131",9.38301544741906,10.6331015895159
"8266",9.90481112121468,10.5899767065785
"13150",9.88892758101693,10.99653038909
"13099",15.7074716882307,16.5335726265966
"10120",33.5161776928545,34.771205745745
"30713",29.3009627459188,32.900795311846
"8205",7.40158843444646,8.39619729512119
"5174",10.1846074517276,11.0160351121817
"29668",12.1738130819634,13.426830670192
"22441",12.5699465905612,13.4360199035246
"34294",27.3337301970709,28.5871235378636
"19418",11.2916869104698,12.1066008025257
"2838",12.7658002667402,13.7736613191107
"23671",18.39283914595,19.6529651145155
"22444",9.48385432762575,10.488819903198
"26478",16.0271188756255,17.0773775978961
"5417",8.75239189977386,9.99737360024831
"28393",36.2165525824518,36.2165525824518
"28949",17.8517024167319,18.0863765490551
"26800",9.02646092732015,10.8355408146928
"33784",20.4480888484457,21.7438235909637
"15354",22.4763780826701,23.7281799313219
"22381",16.792726936041,18.0441074999063
"33467",9.37596173498754,10.5247578483448
"5147",10.7764674873675,12.0269400126932
"18903",10.2732457885661,11.3682185966309
"12922",11.5643743324295,12.4750089009394
"8868",9.34081299701147,10.384038474857
"28454",13.6545049863768,14.4431029923962
"11681",11.8822717027347,12.7552017510716
"29979",9.17352478978767,10.3265335508072
"22959",26.7063243581716,27.6142767689418
"34149",14.337232539822,15.2746043835153
"9923",11.3615969124935,12.5370623894061
"10858",37.4655672510353,38.5464363244979
"18483",21.5315260303141,22.7891689255742
"23284",11.4953824078306,12.6619201954226
"16410",11.0256729892335,11.9770104384682
"22015",10.8720596562867,12.1260933632037
"17751",10.1944201839569,11.1452199153141
"32018",16.0305682676501,16.9458390722886
"33134",8.82708257880633,10.0792268308517
"11682",42.9067764444834,43.7709847887653
"10989",17.4474219581531,18.5637490111844
"30079",20.6623061019695,21.2910011969387
"23339",11.9393652820515,13.0800766154777
"9619",11.1801041288739,12.1876538188675
"6051",20.4417473158483,21.6919188415093
"23684",10.1418000964494,11.1826092321881
"16068",22.9756012937688,24.2496749029337
"17453",11.8934194826934,13.0440645768411
"32649",20.3433330912084,21.2658289145541
"22288",12.7192093355119,13.9987092545242
"33655",NA,NA
"21001",17.7713567544076,18.3974065329998
"18625",11.5600647217117,12.6998045852446
"31813",39.8161617683708,41.081353633587
"28507",24.2327998680086,24.6205246658967
"32569",12.5686372388219,13.36477827243
"15392",11.3894218554244,12.353142166268
"32960",21.2457069449178,22.0649922659466
"13304",12.7118050982467,13.9619229328688
"33901",9.31828885297439,10.3723267150396
"18277",35.0435788661782,36.0678750482067
"26822",8.44486834698855,9.44555631996998
"1391",15.0454024978031,15.9241605197987
"35354",113.886191493494,114.546513886192
"4666",28.2820656199818,29.5513944769234
"2315",11.1235426984105,11.759541145826
"29471",46.049740311626,46.858769476628
"29743",13.8252020353188,14.3639628853637
"9967",54.4036286420038,55.0536640328196
"1198",23.9873945215821,24.5193781364867
"15085",20.2034684861216,21.4541579038242
"17123",14.5613238054199,15.2805207801136
"28780",24.7676174984024,26.1822459768779
"34012",9.35507563445431,10.6060132516565
"4081",8.20374871549473,9.45653625946469
"3879",45.6118760095377,46.8569725405738
"13595",13.2018146926383,14.4546978223553
"26867",10.7779872248972,12.0292503353034
"3891",9.85585807564371,11.1103140145694
"25137",9.15030702683082,10.3716083366103
"22671",46.612144824088,47.8853520331998
"8023",8.3093308706365,9.55077230525834
"32422",23.811265544989,24.7256766642282
"29663",16.1651613443158,17.302816284419
"11343",19.2019989523973,20.462403579836
"1436",19.8989744374713,21.1586425477891
"25745",13.0598505010546,14.1120786464154
"34095",10.3385569039059,11.5916789890185
"33825",18.9524736724623,20.2059114391479
"24497",15.2460134421058,16.04514714993
"34759",31.6142814538193,32.8660481580892
"33013",25.2633457263036,26.5171605658583
"34831",36.2067592706531,37.2056662637259
"22177",8.86476799316313,10.2628737840316
"5296",8.29695391950045,10.3306226788846
"34916",10.5962725261547,11.8179336964469
"11619",7.86989152232157,10.3464807862031
"1509",9.07751268696881,10.4113405235527
"21222",10.2280353854796,11.4825187106449
"12340",11.0946924686235,12.4936079671374
"13237",9.37859445531878,10.7014775653966
"5311",9.37851851410685,11.0175922207234
"34208",28.3468344826047,28.3468344826047
"33792",33.1789510630625,34.4697545851825
"33367",33.703156918113,34.9629462368386
"34976",742.5,742.837837837838
"29805",15.4862275152101,16.3026243464352
"24064",19.9752872472967,20.6469408996057
"29085",14.8487151527167,15.5602550969831
"28225",11.1469921021117,12.397642322504
"9631",24.2268152176252,24.8079144277608
"90146",20.7524483544745,23.5878333651439
"27293",17.1572387356196,19.3136804204024
"9096",20.0008932293217,20.8866789733818
"21641",10.6214042783128,11.6334509392581
"5915",12.4564167649774,13.7228145072584
"24829",10.4085901289648,11.6678418246571
"30243",12.1411282486175,12.6517199342768
"34677",12.6101489994769,13.8603026292848
"32335",12.0815967081938,11.6424108532428
"34340",15.9605220580304,16.9590659044332
"26390",10.6726744025472,11.9240668478983
"30783",77.9045298482667,78.1814154391406
"1396",10.7888487776756,12.0036237354673
"284",10.1405740283726,11.4032166927712
"34557",9.5873201531372,10.4780934743409
"28288",13.0011815675463,13.5998424576605
"11477",28.6707801715122,29.7008993934323
"35",10.9290759744166,12.1835923509533
"26336",13.035604552444,13.7046235228486
"28191",17.7049233792229,18.5182165438913
"5814",11.1358635027974,12.3888312578941
"28242",16.3496205748034,17.1101878240566
"14418",7.6981989716155,8.63689351973179
"11694",10.3460830102836,11.4399456273849
"3276",12.5178084227178,13.404587150424
"35115",1284.27299703264,1284.27299703264
"13191",74.3325164391927,75.5837679488666
"26617",24.2334186821707,25.4837334423671
"10171",17.3328080967243,18.5448925790128
"34167",16.9017942747569,18.1687440076702
"34290",250.93326049349,250.93326049349
"1814",17.9580309172325,19.210925347301
"30691",23.0429384077849,23.6926453177789
"21265",15.6664973825142,16.9227389607767
"13272",11.2859360583289,12.5381090435325
"2987",11.7447272059247,12.6113936801686
"26704",8.7977484024547,10.0567925811173
"32004",23.7093484304842,24.5597973283787
"34456",23.4119845949141,24.6769564197055
"6959",10.8499288006631,11.4476844275361
"34440",29.7138472805901,30.4462308403229
"32477",18.1762357998158,19.0359226281854
"32341",17.8419087201762,18.5137732222934
"11652",24.8691048340933,27.1038431775824
"27476",10.2279453252521,11.5197399716892
"19919",8.80944720534298,12.2948354217842
"22302",6.28632745643712,7.5482120318121
"34968",10.3096298475705,11.5679816849092
"34967",8.89038700631555,10.1437352696351
"20828",10.4163313083961,11.5439871930775
"11813",10.2956646274113,11.5787807493528
"12342",13.9516326566686,15.2060590909512
"26653",19.6755957266742,20.9310405832073
"18408",9.19790675791562,10.4474297049772
"1047",10.9953533472491,12.2476477673534
"1961",12.0728442875043,13.1749060257433
"34554",9.58074507621867,10.8316542499957
"8560",10.9740742502259,12.1430734917532
"33927",18.377758907552,19.2959564788159
"21269",13.5797477342433,14.4633682113589
"27122",13.3741291192813,14.6284757885879
"24516",17.8461642693275,20.33780175157
"9644",13.0703866553405,13.7556125107095
"22559",11.234531555763,12.1396013135816
"33686",NA,NA
"16604",11.4597775607691,12.712530328521
"17426",10.7176488080488,11.9690048625222
"11354",10.7012784580567,11.5555822005066
"4456",10.5189840955753,11.4446304167381
"19842",8.48262645554487,11.2875701330145
"10992",10.0247878222969,11.3028050583852
"5170",11.4258864640938,12.2057494163222
"32964",15.1424512694658,16.4072935461556
"15093",19.6865608935736,20.9388246044583
"34421",13.6751514857529,14.835295877243
"16601",9.77286121817664,10.8021659670899
"11782",45.2169319034952,46.4698167595073
"866",11.7107867355637,12.9835476713574
"19434",9.07715706088732,12.4417609701043
"13290",23.6243529140014,25.8672016043419
"22130",9.77695277902112,10.9462872207003
"34577",11.3631776832632,12.5157904965504
"155",21.5847721644942,22.8378198150913
"34992",13.9412126916143,14.4240032743694
"26689",23.0225291892781,24.272927810343
"9108",10.9910931428108,12.2548487198457
"24799",18.1867225038975,19.3997802475796
"25178",150.590903772243,150.868128999739
"35453",16.079429287199,16.3432595696642
"3510",8.02759462866718,11.1232912721303
"27595",8.54907204982004,11.3827154119438
"12773",18.0736460362267,19.2703455115262
"5618",14.9007854664871,16.153442170655
"34830",13.7326758534443,14.7589987942684
"8243",18.2537391471695,19.5430749212908
"34120",9.63226138042902,10.3907829209173
"33482",14.0401081387052,15.299773159955
"8252",36.4776115103769,37.2157331528236
"19877",11.2749008799923,11.9890887406118
"581",15.0130511714291,16.2660383668939
"33681",NA,NA
"6195",12.5006925869508,13.7522473944678
"23123",7.37676779760636,8.42743382624481
"16282",38.6120425718035,39.3876658405015
"1465",15.1733751524656,16.3791601324273
"18930",28.058800514225,29.0344053129811
"1623",13.9101484669912,15.1606025403089
"8595",11.8476844610243,12.8448141292955
"15817",15.0042209326403,16.2789956834991
"287",11.1703329181219,12.4140699155921
"100",9.06194251374369,10.8768122596641
"15267",27.4065109099839,28.6622615790159
"16959",17.0798377114565,17.4838399119791
"8278",19.7254565369274,20.9911939044472
"1756",20.8706280859024,22.1267009190747
"9788",15.3078336594052,16.559899071035
"32722",9.06460805794862,10.3177453110445
"10883",29.0437977376003,29.9023494150633
"34397",11.1598917701062,12.2469283977133
"6137",11.1399864777103,12.2730681747063
"5605",41.0183394767055,42.2457550305154
"15833",11.2029866474164,12.4568799720422
"11245",24.9504836259447,25.5658327404188
"9385",20.156634515576,21.3433479898765
"35439",51.880566218082,52.9046744852908
"2733",17.9556646284437,19.2128368985002
"15906",12.8119583702896,13.8331719463273
"16288",11.3337598359847,12.5851583282503
"20239",17.7914867365824,18.8920419494139
"8254",13.6754193301386,14.9291130268222
"12549",11.6787382922829,12.9507062216596
"9176",19.9782108344283,21.2299268102231
"17190",25.8881129527075,27.1456803222024
"15068",18.9304507999711,20.185208481085
"16754",20.7116287759994,22.9117552272454
"15554",39.0058416767606,39.5271461645789
"12325",15.091464399871,16.342730998507
"9406",21.1958654978412,22.4632561385145
"105",11.935388256483,12.8743808870878
"21979",17.3660956260368,18.3885485275036
"9023",21.8608186605162,23.1146595362728
"13274",12.9715544308543,14.1056281925114
"16922",17.2362535377105,18.4879233761738
"2327",8.8581634716298,9.61158878864615
"10885",12.6848365292841,13.9391413326786
"5713",45.3077653656551,46.0630455429424
"33653",NA,NA
"34959",16.6083259981031,17.6432189492311
"6123",11.8685813196181,12.8493647341455
"16953",10.9576094464308,12.2263376145671
"13167",18.90423540952,20.1573918303623
"26955",14.2227768157278,15.4324131608434
"21015",13.3784441982795,14.631741092289
"16980",11.4093501687103,12.6656491064562
"22061",9.60553115376936,10.856080400231
"8775",14.6690263207406,15.9235974558165
"23064",10.7987683926933,11.3686828315126
"26217",12.1007712368884,12.9456998360664
"19829",14.2916942608305,15.5420743313882
"22639",18.9309018740457,20.0134313846688
"25328",15.9160444507855,16.6294129769661
"422",26.872165154476,28.1222818653427
"1701",11.3478940375229,12.5979620298495
"9359",25.8187296754133,27.0728207298785
"34385",21.9563337221932,22.9318355525162
"10523",27.6358685526228,28.7474108698478
"4796",9.87112212209743,10.8790267729078
"35455",55.9684187903673,57.0995509405364
"9875",16.6059559127267,17.1842727853092
"23060",10.3473762010347,11.0730363501982
"8531",25.1362810417929,26.2615645894942
"20827",10.4640579898912,11.7164402826943
"1612",22.5615332006486,23.7372534253418
"1937",13.5467512124414,14.7972794397268
"1468",13.3869879804014,14.6371167952734
"4075",14.8104999888627,16.0645172949572
"17543",14.7698316585199,16.0219099031472
"15291",12.0749677284897,13.2701300855541
"14749",14.7561163922053,15.9510371132563
"34903",14.1401455836673,15.3920087931197
"876",20.8953216331151,22.1580005375764
"2477",10.793864372159,12.0476925437528
"99",25.3997447543452,26.3702896095659
"17569",40.2401213800383,41.4919798850137
"26542",12.3646013607553,13.2908776824408
"17327",23.5269329820032,24.5397994321348
"14912",16.8624196367447,17.9103450122194
"19515",11.2800723496024,12.3563136076998
"22309",24.4670294848664,25.7284220360913
"9068",11.6646031534165,12.8597532068837
"10805",16.5092185015111,17.7610665831418
"2372",11.3418427438471,12.3641944004401
"15813",18.6795053503119,19.9309173040963
