"","numemp","asset","RBCT2"
"25663",85,216125,1600
"5915",315,940798,6132.71
"24829",14,65648,635.27
"29973",80,248041,1010
"30243",24,96877,577
"21641",33,60547,415.61
"32335",42,202272,1179
"26390",48,90568,702.92
"30783",10,60218,20
"1396",8,13293,126.38
"5748",9,14776,94.86
"284",12,39811,177
"35",107,192528,1703.82
"28288",7,22771,77
"11477",17,53416,288.79
"26336",24,95482,557
"28191",11,68045,331
"5814",17,49974,380.74
"28242",27,68868,316
"14418",35,139497,2119
"18836",71,136446,1243.91
"23658",29,58935,443
"11694",91,90461,835.17
"11556",33,71462,520.29
"26579",32,54530,273
"21645",4,6980,6
"90030",4,5597,63.86
"22314",1,1762,0
"8498",56,150574,912
"13191",12,44501,266.17
"26617",8,29112,180
"10171",16,54199,390.7
"28626",109,501970,2348
"28522",48,167757,431
"1814",11,25166,85
"18331",47,79952,525.4
"22616",11,45000,269.8
"29197",93,286121,1074
"13272",17,41218,325.64
"16777",10,21904,193.22
"33365",32,69987,478
"5692",9,15670,84
"2987",137,236059,921
"26704",15,22378,268.66
"32004",34,54781,310
"10111",8,14594,117.87
"26509",3,3806,24.8
"6959",84,140231,555
"32477",17,25959,217
"32341",84,220074,912
"32404",13,33956,220
"11652",94,231785,1337.26
"27476",633,867347,7188.33
"19919",589,998005,33446.32
"33690",NA,1045442,0
"22519",514,2437356,59539.24
"9828",69,373111,2179
"22464",91,96539,826
"33691",NA,530895,0
"22302",51,58219,553.82
"16876",6856,11297457,91534.16
"33654",NA,3237,0
"20828",1162,3550818,24267
"12342",13,21501,173.37
"14618",162,368679,2588
"26653",10,15122,65
"18408",269,662172,5185
"1047",50,81408,697.06
"1961",49,64366,481.79
"33927",5,2862,0
"17090",156,236190,2146.37
"21269",46,96007,534
"27122",9,33969,319.15
"27069",32,109957,996
"24516",57,404953,9806.2
"22559",52,66166,592.47
"11774",3,2652,10
"16697",27,5948,42.33
"33658",NA,198987,0
"33657",NA,211906,0
"33686",NA,1363208,0
"33694",NA,263797,0
"33674",NA,180671,0
"33665",NA,158452,0
"16604",106,230162,1776.24
"4800",1713,5268486,38396.95
"25270",882,2434932,20296.3
"33660",NA,251606,0
"33695",NA,85239,0
"33666",NA,153003,0
"19842",564,2023181,17371.19
"14570",32,68095,664.78
"32964",113,229534,2100.52
"5170",38,101724,654
"1962",288,721305,7137.47
"15093",40,67254,436.96
"16601",25,40175,336.97
"8466",262,616846,3999.39
"11782",43,85656,367.94
"866",18,28381,203.98
"19434",61,125590,780
"13290",37,89831,517.7
"22130",40,54640,464
"155",26,38148,285.53
"26986",21,35814,242
"15082",32,96981,497
"9108",101,150503,1399.18
"26689",17,66045,573.25
"18700",46,52764,458
"12226",9,16363,101.11
"24799",33,58145,532
"32971",3444,8305721,49578.57
"25178",106,224844,4433.28
"28163",202,426517,3762.08
"3622",4066,18899000,929000
"27595",700,1827414,21408.06
"3510",52901,146061000,5783056.25
"17300",2083,4274588,28170.51
"33326",450,964756,3768
"22911",1570,3226637,28151
"33404",3230,8572057,19002
"33151",2615,4369437,110122
"20209",125,188661,1612.33
"12773",88,179871,1272.07
"5618",18,52827,320
"8243",25,58638,581.64
"27519",25,66603,539
"33554",61,43043,382
"8252",16,44984,121
"20360",24,44015,179.11
"19588",70,137180,1123.8
"19877",39,66426,545.61
"14033",13,22073,182.33
"581",14,14915,99.49
"21882",34,57146,515.42
"33681",NA,35734,0
"6195",22,63285,457
"23123",65,110677,935
"16282",9,23596,69
"1465",10,14341,133.73
"18930",33,42564,147
"33589",26,52526,312
"33696",12,23443,160
"18407",34,48330,335
"1623",25,40912,137
"8595",9,15666,84
"15817",6,11274,117.67
"287",82,136365,942
"100",170,398899,2763
"32715",38,232621,299
"15267",9,22842,224.75
"10253",17,41994,274.56
"16959",7,13292,27
"8278",9,17700,115
"1756",9,14457,91.18
"9788",28,71465,558.1
"32722",35,97760,622
"10883",12,51297,100
"23813",42,26999,176.05
"17948",1840,3847745,51335.73
"8561",13,25586,166.31
"27473",15,32514,205
"15103",6,8096,64
"5605",29,49086,115
"15833",8,15024,131.5
"11245",25,66529,318
"9385",22,56776,375.6
"1675",4,11712,86.66
"6137",31,67138,510
"15906",14,25134,183
"2733",10,25691,197
"20013",72,136907,788
"16288",21,25219,224.89
"1018",69,171117,1214.73
"1749",70,124987,899.4
"20239",24,48686,364
"8254",26,47894,372.57
"12549",25,62743,463.92
"9176",43,103793,673.12
"17190",25,49279,325.84
"15068",12,26787,188.53
"871",130,245804,1720.96
"16754",142,796416,4539.68
"15554",19,27031,90
"20632",36,55822,384.28
"12325",8,29643,247.65
"9406",13,12730,85.84
"105",21,41922,319.93
"21979",86,118055,866.87
"23457",16,32344,225
"9023",88,129093,777.94
"32920",21,54974,516.54
"13274",13,20001,136.27
"16922",15,29450,246.75
"10885",7,9737,78.44
"19491",114,177207,740.01
"5713",31,44270,125
"33653",NA,1867038,0
"6123",56,107860,838
"16953",7,12412,129.47
"13167",27,76180,409.09
"9238",43,108449,725.12
"26955",46,94786,753.21
"21015",16,25130,193.93
"12738",7,7702,65.55
"22061",52,107236,690.05
"3062",21,44529,302.44
"8775",32,66221,548.05
"27302",17,38236,327.56
"26217",43,78943,314
"16259",29,57167,388
"15795",50,94628,566
"15834",44,74917,505.31
"19829",18,19236,137.93
"22639",20,36235,226
"9359",35,100783,463.89
"1701",19,48712,281
"422",31,71576,136
"25338",26,46608,394.64
"25328",6,12540,47
"22142",154,163944,1619.64
"13752",57,132631,1189
"10523",98,165055,820.88
"4796",15,35152,198.52
"8146",23,27549,184.34
"23060",24,33598,266
"24475",35,79802,303
"8531",19,42961,227.65
"20827",87,148418,1310.04
"1153",6,8237,85.54
"1612",5,12669,88.83
"21132",9,16042,82
"8776",14,22266,144.16
"1937",25,64959,439.44
"1468",26,41984,289
"1878",22,42077,317
"4075",29,47795,398.64
"17543",26,46410,305.34
"15291",37,54741,511
"5683",44,122565,996.78
"18182",8,11589,46.15
"5684",26,47694,283.12
"282",54,86870,780.57
"14749",21,66842,263
"876",23,58846,560.63
"13564",11,19375,91
"2477",10,21730,204.16
"99",17,52697,229
"8810",43,80622,616
"17569",4,8081,29.99
"26542",31,56064,420
"17327",46,104512,617.16
"14912",11,22305,125
"19515",13,49806,435.56
"22309",18,34133,287.42
"1960",5,9379,39.69
"16274",7,15593,70.1
"9068",22,41613,351.54
"10805",10,27487,93
"2372",12,19863,137.34
"15813",22,37058,109
"15409",51,88091,437
"26403",41,42806,399
"16243",25,36211,321.85
"877",41,75941,626.95
"296",25,74343,365
"9732",7,11575,83.29
"16154",8,26729,189.94
"11522",15,22243,158.31
"10008",10,17866,117.19
"108",24,43295,308
"5687",12,40582,300
"9763",5,10263,76.96
"19981",50,126983,940
"18321",82,116061,894.59
"26767",23,65551,485.73
"13303",15,30243,302.22
"1249",14,28903,221.55
"8532",21,42993,169.07
"8675",43,79369,697.32
"5635",42,82901,690
"12108",5,6491,37.69
"1751",6,11157,83.84
"49",12,10927,28
"11207",20,44465,457.62
"26551",20,55891,490.62
"11732",13,39596,255
"33632",8,17539,109
"22681",15,29245,77
"1484",11,36537,286.42
"10594",37,72218,422.72
"12461",9,24476,124.7
"2398",9,21612,131
"21158",10,21413,67.79
"20972",20,49068,320
"8296",39,77739,670.12
"8693",15,26046,200
"8288",15,28284,218.4
"19603",53,96361,337
"2333",5,4727,13.46
"15397",40,74396,497.87
"5775",40,84720,582.92
"26324",16,37806,222
"13162",8,21147,73
"18243",7,7180,54.39
"22838",15,43739,148
"2379",25,63157,376
"16527",10,19317,108
"309",61,117827,817.88
"24841",22,60865,532.47
"24500",30,27126,240
"9392",19,46441,270
"5950",161,407110,3674.81
"5636",31,86488,644.01
"8486",19,68397,454.34
"26643",35,124721,1031.01
"17995",7,17953,141.81
"15113",17,25802,246.75
"1372",24,42633,313.55
"15866",11,16729,212.71
"20884",498,609732,15145.17
"8144",16,71027,162
"10315",17,37006,190
"9127",4,10160,61.72
"27125",83,98256,960.75
"10057",23,51639,385.31
"12986",154,299632,2360.08
"13962",12,35336,177
"896",56,73380,496.25
"18450",27,52676,338.41
"18053",3937,11300979,221336.1
"1627",26,47971,283
"17813",7,17266,140
"149",28,39747,399.38
"9514",3,7605,29.12
"10054",45,102180,595
"20086",163,354260,2765
"15821",21,39060,238.67
"19171",20,39605,295.02
"289",18,76980,293
"8297",17,42825,289.51
"1464",10,26367,221.66
"9360",23,54007,495
"11241",11,24619,235.14
"13054",17,19375,177.36
"16460",67,197608,1013
"21029",72,106759,853.1
"20992",65,124444,984.85
"16706",72,151729,722.43
"1678",42,122722,1087.52
"22308",27,42385,362
"10310",75,117541,848.48
"4937",10,17749,136.72
"10674",13,32055,312
"8584",12,20950,140
"22444",21,40366,336
"19734",13,21624,146.5
"19505",45,118934,878.63
"33648",NA,119739,0
"18415",7,18976,139.99
"21339",13,22440,146
"21332",17,29901,244.66
"310",21,33368,249.93
"14794",26,28229,179.15
"23826",25,57521,463
"20183",58,93387,712
"8118",31,56833,395.21
"16469",11,11784,55.06
"27265",8,14438,88
"8804",36,49063,299.79
"22991",8,10043,71.22
"20040",29,44066,228
"11750",13,31613,201.89
"17378",23,42321,311.21
"22609",3,4168,36.07
"9817",7,17305,193.46
"9775",12,31445,243.21
"21120",25,61836,456.06
"1635",69,167175,873.4
"12102",11,44718,92
"22012",40,49321,375.67
"27320",28,86498,772.56
"8695",14,42448,277
"15547",28,50753,232
"13874",48,69182,598.17
"11200",56,148016,936.34
"7768",339,617152,6173.04
"23194",55,46818,298.67
"23277",16,26309,187
"18379",17,32782,207
"4130",18,41088,230.4
"9318",19,35597,167
"8886",67,104920,580
"8265",6,4971,24
"15266",5,9453,96.84
"6072",24,66567,641.52
"971",114,174878,1524.72
"13832",14,16093,129.92
"11255",32,52045,396
"1643",12,26317,75
"17309",88,219175,1616
"19087",9,16379,161
"11608",15,75256,415
"91280",16,40174,321
"23733",30,73571,527.23
"273",19,30581,162.47
"26268",10,18362,115.64
"20434",36,86299,301
"16795",22,21498,155.44
"24606",65,99138,890.47
"16490",14,30754,209.51
"23790",52,84279,553.63
"17878",167,103859,829.09
"8885",17,34508,227.26
"23321",28,33739,285
"24750",17,23081,204.84
"20761",3,1177,6
"11448",49,80107,552.99
"16281",9,11463,54
"13264",35,63918,506
"16805",51,66623,428.9
"148",31,53159,363
"127",29,51280,342.49
"1694",46,84236,475.06
"8120",19,40493,276.97
"80",58,130946,977.09
"15653",16,25811,159.39
"11466",20,24137,208.62
"9332",13,25508,153
"32779",52,125235,3645
"8145",12,28305,199.09
"9034",27,59906,238.63
"17032",9,15299,111
"285",20,26455,140
"11780",75,148036,1183.28
"26477",103,190407,1715.78
"20914",11,36318,179
"12327",38,86548,707
"9315",41,71181,503.46
"303",48,75704,556.06
"1523",21,58531,270
"6139",19,29959,262.14
"13611",5,9090,64
"27553",25,126318,885
"2472",29,71699,619.62
"27377",12,14114,101
"9165",17,33884,296.55
"157",10,17029,173.25
"618",33,76875,374.02
"11232",11,20269,159.65
"19954",15,18220,116.73
"22273",39,65006,421.8
"17829",5,15721,131.32
"11813",1351,2078875,18674.37
"17355",9,14757,94
"12511",22,45843,377.65
"13901",6,15731,150.29
"18421",134,403544,2317
"15556",25,59412,322
"20769",13,31016,155.13
"1373",9,18681,94.98
"12232",10,28298,203
"2145",13,36544,273.24
"11609",15,33529,267
"168",27,33873,256.29
"8556",36,46041,394.9
"9057",20,53292,361.15
"13017",18,31528,230.36
"12530",35,89066,533
"18099",27,75301,553.94
"91",17,26034,223.43
"12158",114,260226,1800.53
"27542",25,47443,430.42
"21704",36,62913,400
"19448",62,183735,1220.46
"10626",9,21708,107
"26990",524,955187,5829
"14701",29,50860,381.28
"14800",34,60043,497.78
"13172",67,136460,898
"9628",11,10782,68.67
"5704",13,21421,99
"18129",160,370736,2837.16
"2392",13,21461,158.85
"20130",35,62216,491.45
"33350",218,548730,3868.01
"33527",18,39497,357.18
"31203",69,172344,999
"21590",184,391176,3109.69
"18267",36,62420,632.7
"27343",19,57968,484
"14329",31,115074,780.06
"18171",35,179105,718.81
"21529",3,21374,95.28
"9523",8,16937,140.74
"23876",34,48136,864.69
"5867",31,58274,443.73
"9803",27,165591,670
"9304",21,39931,230
"4214",1686,3476604,44543.07
"5902",13,38309,237.21
"21085",12,13928,121.3
"16905",5,15230,72.91
"15275",24,42796,381.63
"15506",68,110908,956.85
"5663",38,57411,292.66
"21971",24,55482,304.97
"13710",4,9755,70.56
"17110",5,10892,57
"10634",51,95121,782.9
"12247",6,12875,103.39
"15874",19,44749,274
"20830",40,77897,743.65
"1713",14,38450,297.3
"1617",35,79169,425
"27064",47,91135,635
"33698",NA,69453,0
"16607",10,17808,53
"11067",17,19615,124.5
"22319",5,7079,64.33
"11256",28,67523,470.54
"16982",55,130412,908.33
"11603",21,30181,194
"12745",4,10354,36.46
"14660",38,105986,910.25
"15309",88,153747,1282.91
"101",20,58845,266
"20318",39,54583,493.36
"8432",74,117446,593
"2442",116,287187,2422.01
"11711",35,94930,594.15
"50",28,46935,337.55
"1838",20,61693,546.1
"12956",29,51009,558.25
"9160",25,43869,234
"1377",15,32645,105.2
"8472",29,83168,338
"6178",29,64399,398
"15673",64,105082,668.57
"4935",68,133211,1054.09
"10373",64,150059,1145
"10628",11,16128,124.7
"328",11,17869,129
"14349",27,41604,333.95
"33313",7,34707,285
"11243",35,54241,467.32
"24243",107,265536,2141.22
"8802",7,7191,37.33
"15796",74,144069,864.81
"25070",73,103121,1030.07
"21230",123,193721,1106
"22420",19,48907,297.56
"18556",83,129121,1036.07
"22623",169,214031,2045.24
"10591",11,28723,99.14
"22730",49,88132,460.51
"22637",16,22672,150
"22002",6,10684,67.32
"664",115,157796,1149.18
"15193",16,28714,222.1
"29285",77,128215,931.05
"9046",8,20181,148
"27504",77,125542,1204.64
"24267",123,192504,1740.28
"23646",8,9124,45
"5863",61,155667,998.59
"32975",30,78413,541
"19506",31,62559,395
"15294",6,25400,248.1
"12236",11,25691,223.87
"22739",22,27538,286.36
"8148",68,113341,794
"26280",15,25319,203.77
"24919",68,111169,919.36
"10067",8,15149,62.96
"9820",6,9140,76.12
"5634",26,52545,385
"12469",38,79958,600.46
"13202",18,36464,281.3
"11392",31,70405,576.13
"32275",51,93478,489
"1536",349,766619,7058.29
"16413",15,51242,240.36
"19726",49,90722,570.6
"21930",21,40580,346.8
"8892",55,87954,599
"22169",42,61061,576
"13565",68,129927,1243
"11788",23,51312,249.05
"8333",4,8407,69
"26598",13,19758,138.51
"836",70,174230,545
"21573",65,152234,999
"15400",24,67039,540
"3403",36,46211,271
"12474",25,43713,265.31
"21161",23,43830,254
"10629",19,31878,286.08
"22407",98,143799,1150
"20408",56,78021,726.53
"26928",32,33558,239
"26759",32,76946,539.76
"26539",76,55740,436
"22353",26,41946,103
"16107",23,36107,236.28
"21219",23,35370,252.87
"20387",138,243989,2481.08
"20524",35,73642,568
"22340",18,38428,967.23
"27357",24,55071,360
"26210",28,33259,267.08
"23760",10,11245,60.14
"22597",176,256803,2465.26
"19125",30,46313,65
"22346",12,17481,108
"77",42,115454,1027.31
"2247",94,110609,825
"20704",35,42955,339
"19258",48,103956,368
"25291",5,9796,88.14
"22441",35,70723,566
"21960",32,76524,453.35
"24340",8,13683,104.34
"26627",25,38624,321
"32941",61,195730,1385.34
"3514",1771,4037350,101762
"18573",72,142231,985.26
"4198",12,31357,160.86
"11293",9,11865,97.47
"16389",59,98311,703.56
"1476",19,42548,289
"26611",7,8202,52.56
"11244",22,59588,414.92
"11257",17,32492,240.82
"12786",19,42096,327.04
"19480",8,18398,118.36
"26400",69,118090,1103.31
"17041",48,107185,764.67
"8893",3,6860,48.98
"17159",181,203052,2180.44
"13397",45,302562,1473
"27537",25,58887,516
"14127",212,673715,7329.38
"15134",28,61768,417
"420",10,20699,65.63
"184",36,49660,388.42
"194",11,20996,157
"1035",30,66580,386
"17445",18,33302,200
"23273",59,128754,1321.53
"8558",11,26435,165.26
"27496",14,40700,345.61
"22025",7,8439,65.95
"25268",12,25102,149
"12627",69,226579,1960.81
"18626",102,303489,2157.29
"10744",20,43675,385
"17173",6,8923,65
"8874",7,6985,53.36
"5608",25,70004,395
"79",13,35046,325.55
"9995",42,184835,413
"15423",9,14227,69
"313",61,92874,564.66
"23309",35,64854,561.24
"1531",51,96278,351
"29298",67,185431,138
"22335",32,75232,631.19
"4087",31,59604,436
"15204",10,19187,113.86
"22978",32,52548,506.07
"1418",32,43506,332.05
"10003",35,70498,521.89
"22528",40,57560,723.38
"24211",23,31605,300.58
"8250",38,72359,602.25
"293",30,43119,308.84
"11647",32,67045,390.91
"9323",27,74790,437.65
"12207",21,65233,418.45
"15136",52,133406,1100
"16201",16,32019,221.77
"17145",14,43107,312
"32727",6,22241,157.18
"32092",13,32612,223
"5699",21,41610,335.65
"11715",11,28111,212.37
"11431",37,98417,749.15
"23063",69,52658,465.33
"862",18,44003,199.98
"15104",50,77737,518
"18795",6,12367,94.79
"306",37,64600,363.7
"13654",28,63181,515.06
"16518",9,11004,70
"4328",75,169552,1542.21
"21377",484,166939,321
"2293",1090,2716854,81605
"11594",28,90433,872.03
"19556",183,428264,2926
"15025",5527,11945697,325661
"6522",134,268103,3771
"10013",102,247777,1923
"4315",273,543111,4981
"10851",80,150622,1025
"13964",290,671078,4653
"6538",111,205890,5268
"11325",161,302996,2641.57
"3663",831,1922985,19534.28
"6643",458,1054728,20504
"17219",1147,2658561,81223
"3004",240,451068,4387.94
"6559",2965,7605396,277947.18
"6564",82,197270,2203
"6570",1888,3386421,110756.73
"18914",522,1422866,12090
"6576",122,311861,4392
"14793",99,202475,2025
"5292",62,162444,1238
"19315",71,159419,3794
"12806",70,125752,1014
"3040",139,279038,2140
"13875",122,308295,3335
"22622",135,155426,1680.11
"3025",134,249546,2125
"12332",205,522352,3662
"4345",1741,5629092,63027
"5298",102,247377,1724
"5300",189,402533,2599.02
"4350",521,864517,9121.22
"10143",709,1710526,16117.38
"19152",417,1012931,14340
"12358",157,348452,2398
"10283",214,448148,3276
"6633",87,172000,1659
