"","numemp","asset","RBCT2","rbc1rwaj","rbcrwaj"
"26979",10,14513,96,19.2399522483088,20.1949860724234
"26606",21,44368,243,9.56693733083489,10.4101603164689
"16419",34,46583,362.06,11.5543612776802,12.8087456987288
"4788",7,14590,58.9,41.042443577418,42.3120863960682
"23406",146,718392,4444.94,14.855665902227,16.1183832999293
"33619",14,28303,166,8.92280990632162,9.66155626265548
"27552",27,53234,217,17.4841095616571,18.2874235093344
"1673",39,28644,267.42,9.33295199709073,10.5992219225408
"6646",28,61635,222,19.2603417334919,19.9390394898149
"26977",19,26888,142,20.2423433368418,21.1536980463636
"17316",47,155254,824,13.2962287171617,14.3046127450441
"21170",37,43478,263.04,15.5473879056636,16.7984080692322
"22419",158,277495,1347,15.3291144537399,16.4130725181625
"28738",61,143923,941,17.5679096225837,18.7708991114131
"20662",9,18130,113,15.8822077502895,16.9549450340808
"19593",13,18745,162.82,11.8319373183913,13.0828957821448
"9087",709,1392536,18397.32,9.96896517872089,11.826692200132
"14181",12,40398,260.19,17.6425243242382,18.8984500161462
"22536",34,45717,242,13.113517903163,14.1161944695344
"22543",6,13377,85.07,15.1881165118204,16.4388939287232
"27136",75,128338,1169.15,12.8313212112399,14.0813619740198
"21442",38,109142,1098.61,14.3302373047812,16.6376302412323
"8841",22,53722,446.55,9.57107954664781,10.8215083270912
"27831",60,150192,200,11.8829035867695,12.1235456197134
"32257",98,66380,672,10.5005807636105,11.7595263966428
"30332",8,32454,124.9,29.2560378737076,30.5061504739218
"30619",12,40711,250,12.4024804960992,13.6527305461092
"19795",32,76948,717.5,13.3158568917752,14.5731443401037
"22051",119,339203,1710,14.2426341283512,15.2039866332648
"27942",54,204775,1265,11.9761505519782,12.9618259227168
"33504",36,53903,0,-48.1797299178616,-48.1797299178616
"25002",29,77600,247,17.2295901115828,18.1575684712778
"32266",33,221988,867,8.1665585042008,8.92691140617052
"26668",15,24037,203.79,10.2753607565691,11.5600330072325
"21109",43,56410,414.33,11.6573747105795,12.9168271392195
"14936",17,35572,258.03,16.6206905638298,17.879832309627
"23064",7,9961,57.41,25.2265048220094,26.4771556353354
"2730",7,13621,88.92,15.8911162168418,17.1460345596495
"18489",76,140638,1264.97,9.11924834948669,10.3777663054817
"26568",32,82293,601.11,16.550865403843,17.801668861588
"14311",9,28401,222,12.9358803689784,13.9801587114922
"32304",6,20156,10,23.0670253830857,23.1839981284361
"7506",165,453893,2799.46,19.488095023704,20.7422015589222
"22658",39,72041,758.49,10.2989015964027,11.8798799149324
"9812",6,15693,84,38.2365364308342,39.1235480464625
"26202",17,21679,114.08,15.7747266898163,17.0411452829016
"5682",20,42133,384.38,9.51522075639138,10.772080053416
"9531",11,23633,163,11.646964466297,12.7837639920494
"28380",52,82418,652,7.94337924033176,9.19225391231061
"26973",25,24995,212.07,3.07142640725688,4.3313053205779
"10922",9,11422,90.63,12.838728689163,14.0925799618989
"8251",14,34370,223.79,22.7222013747407,23.9737400027627
"8822",10,20033,165,14.8377232608242,15.9844325526444
"13435",77,120867,873.27,11.0812096614977,12.3314535841199
"33104",141,374255,572,21.379510241366,21.8819168745389
"31372",26,35693,210,23.98753894081,25.1352680767339
"29472",27,66228,119,11.3218174990612,11.6410063837777
"33549",6,4694,0,-231.279945242984,-231.279945242984
"90309",42,101229,916.75,2.89743321748676,4.16653111625934
"28923",185,626828,3556,20.7664811802441,22.0212491928341
"25332",62,384103,3262.55,9.2369281541547,10.4980044377609
"13693",70,163248,1069.46,14.9105463017247,16.1911624957371
"91005",13,147792,1380.49,11.6917033950985,12.9479518088516
"27318",25,44068,414.05,10.9338866754864,12.1945872541512
"19600",40,56553,282.25,25.111540866198,26.3765296953046
"15696",32,41479,335.44,14.045511045695,15.2998843750795
"19158",77,223106,1622,16.5694321023088,17.6885035076196
"10361",66,74216,579.92,10.4111912633312,11.6645975405641
"29087",30,127150,471,25.8447148134341,26.6038567119667
"29849",59,107693,632,11.7857642847143,12.9837403251935
"17230",102,242894,1382,17.3729128977778,18.3167143689335
"32106",874,2802817,12246,16.7897903299954,17.5958239225014
"230",9,17173,141.35,17.6016033849237,18.8607059347511
"29349",18,48023,141,14.0579647359529,14.6688038816445
"16321",9,18021,144.03,14.3826892320497,15.6366473011127
"17622",22,44194,331.53,13.1982580418371,14.452735819535
"9831",43,108648,612,21.5817287735096,22.8031101318773
"892",133,337061,2396.02,17.777197495869,19.0345632044548
"4061",8,13589,95.19,18.6338943381323,19.8954593467004
"29561",12,44527,161,26.4121783478866,27.6562862220848
"13080",42,108626,617.24,24.2685453926485,25.5208039579518
"10326",94,208638,947.21,29.5138941651523,30.7654994522303
"23032",26,31181,211.15,16.3680102989728,17.6206762557064
"20153",29,72348,586,9.62567665552815,10.7497592621721
"32575",48,28816,159,14.8189917672268,15.7155746024586
"6058",73,200070,882,23.3445009324906,24.3975824495966
"26984",47,101182,672.3,15.5327671364896,16.7982396699193
"1078",27,47823,320,10.9328856345321,12.0116779265612
"11010",12,36360,296.53,11.8666432201364,13.117110780217
"8583",26,45423,182.66,39.1020479196909,40.3635067810493
"15062",23,37845,291,9.45693132363868,10.422195096062
"23124",18,46277,989.57,8.06467344352203,10.708993821092
"33468",21,29352,238,16.4540503523554,17.5553056908989
"5373",22,48555,191.9,27.3994917573467,28.6498990030625
"163",146,264656,1812.77,14.8085372757427,16.0632450166798
"3640",22,49044,274.94,21.7398818587508,22.9903343939485
"33684",NA,224043,0,NA,NA
"32474",177,230489,1601,11.1827501549129,12.438525072358
"10623",12,20833,124,18.8254552895437,19.9787934594564
"15699",23,36715,308.68,16.8449508631361,18.0994018721669
"33562",2,3817,0,-95.9437086092715,-95.9437086092715
"24473",9,17161,146.14,9.94497286332986,11.1967888273669
"23091",34,51008,467,8.78449038693589,10.0367361166975
"18545",80,129816,983.98,12.7361823872212,13.9881452988473
"27532",20,53022,472.23,8.99079813658757,10.2413797578072
"22306",16,30821,260.87,9.88680993111358,11.1376208461134
"20937",22,34242,282,8.94667589196799,10.074508972672
"33210",10,12947,106,12.8280822285438,13.9659706940046
"21687",15,36280,329.32,10.1776939570084,11.4278685836112
"23403",30,70675,433,13.0907537996584,14.2760939074066
"19590",27,52339,347.26,15.8540947337147,17.1061968345174
"8276",12,26023,85,21.8455030463743,22.5163367743158
"14498",8,17691,116,20.0895700832002,21.2263457562008
"27711",32,81257,351,23.4764580719079,24.4339571171368
"10173",11,26068,159,15.0970025797943,16.0167050358048
"33413",283,495433,0,-50.3719303669069,-50.3719303669069
"9465",31,140459,596,23.1068002042009,23.8909735854617
"19950",15,18811,121.97,15.6817798613259,16.9434597357889
"11892",52,89282,676.88,15.7447338587369,16.9957369640664
"32136",21,41886,0,-5.84928968499074,-5.84928968499074
"903",186,470587,2103,14.6510837756293,15.6245515706484
"622",469,1953393,6539.29,19.374097453255,20.6258669420961
"14531",392,743573,6272,10.5246961070934,11.7540866159713
"33197",22,75588,530,20.5266955932754,21.5048603715919
"28701",30,122335,0,14.0853889630399,14.0853889630399
"6423",172,909471,6826.32,13.0924328663009,14.3625871543443
"14341",89,160343,1135,11.206962724154,12.3239194059168
