"","numemp","asset","RWAJT","RBCT2","rbc1rwaj","rbcrwaj"
"15448",9,18410,12929.7,112,11.4465146136415,12.3127373411603
"23309",67,121504,91245.35,1149.75,9.09854584370601,10.3586100551973
"16419",38,57652,37971.2,455,13.2231796730153,14.4214562615877
"4788",7,14756,5444.43,68.93,34.457234274295,35.7232988577317
"23406",198,1088190,669219.62,8377.42,12.14773111404,13.3995503598654
"33619",68,187996,145959.8,1616,9.84723190905989,10.9543860706852
"11706",20,25704,15385.1,147,14.7220362558579,15.677506158556
"27552",38,80708,47382.1,445,11.977096836147,12.9162700682325
"1673",112,53610,37439.61,480.81,8.72872340283459,10.0129515238006
"19713",25,40726,29381.91,367.81,15.8941334991496,17.1459581763064
"6646",32,58406,38219.5,248,21.7480605450097,22.3969439683931
"26977",30,43154,24714.9,290,16.225030244913,17.39841148457
"28738",77,294139,163748,1824,15.3797298287613,16.4936365635
"20662",8,21711,11910.5,123,14.4158515595483,15.4485537970698
"19593",16,20875,15691.42,196.52,12.7012086860208,13.9536128661396
"9087",802,1987099,1484401.27,22578.07,10.7792955472209,12.3003175549695
"22536",31,60273,32143,313,13.405718196808,14.3794916467038
"22543",6,15926,9784.1,102,14.4009157715068,15.4434235136599
"27789",70,242167,152366.66,1916.56,13.9229933897613,15.1808538692126
"8426",85,155606,101909.8,2226,12.7024093855547,14.8866939195249
"31249",37,73418,46909,292,10.5566096058326,11.1790914323477
"27136",299,557099,419128.99,5279.99,10.1262382256116,11.3859912195527
"8841",26,83668,56190,635,12.3705285638014,13.5006228866346
"27831",58,188390,105450,789,12.6458036984353,13.3940256045519
"32257",85,130406,60827,645,15.041017968994,16.1014023377776
"30332",11,31316,15144.7,126,23.5065732566508,24.3385474786559
"30619",14,43445,21577,263,14.3115354312462,15.5304259164851
"19795",33,109280,89595.41,1130.61,11.0039119191485,12.265818081529
"22051",155,486654,233189,1811,12.8711045546745,13.6477278087731
"27942",56,271936,165666.1,1265,15.0320433691624,15.7956274699531
"25002",29,59600,36756.8,376,15.5699081530492,16.592848126061
