"","cert","numemp","asset","RWAJT","RBCT2"
"1",57899,15,93579,71535,916
"2",22039,24,115741,60074,738
"3",16522,141,745201,356393,4541
"4",16419,42,109827,67285,762
"5",30367,34,242795,158185,1149
"6",4788,7,22918,15234,142
"7",31826,68,240796,125676,1576
"8",57298,38,138361,110526,1393
"9",32487,16,47369,26268,329
"10",58485,45,221917,177093,2226
"11",57657,42,318971,223522,2830
"12",35456,43,276022,181903,2292
"13",58358,6,34513,23804,314
"14",58773,23,50981,26561,264
"15",11706,17,57659,41921,353
"16",27552,144,734371,422667,5298
"17",58321,59,509640,346916,4125
"18",34393,7,115821,84798,1070
"19",57611,4,53331,33610,423
"20",1673,493,481409,255070,4178
"21",58548,21,82347,56507,633
"22",6646,51,107909,78609,986
"23",3564,84,321271,201091,2060
"24",26977,54,129746,67413,849
"25",57157,16,70022,54130,700
"26",57633,80,277714,230455,2908
"27",9087,1151,4398359,3323057,42227
"28",57626,38,160969,134390,1661
"29",22543,5,26847,13404,89
"30",8426,154,686153,396639,6636
"31",57869,26,131531,96227,898
"32",35408,285,1255330,560381,11710
"33",31249,36,126466,88433,637
"34",9751,52,361488,294361,3681
"35",91005,37,177080,101227,1122
"36",27831,58,253151,114945,1438
"37",35029,53,138555,101000,1277
"38",32257,108,223662,114417,1021
"39",30332,18,41032,31002,389
"40",30619,15,81090,44712,573
"41",19795,67,298616,215136,2699
"42",26549,22,95863,63664,654
"43",27942,152,1172871,727568,4317
"44",32266,77,1112338,635286,7998
"45",19600,265,307942,180286,2377
"46",4061,18,69306,45860,575
"47",58562,29,109791,73353,934
"48",58727,27,111045,89542,1108
"49",35189,267,715974,540631,6810
"50",14936,33,115013,79922,988
"51",7506,250,960617,655173,8266
"52",18489,147,520044,417100,5238
"53",26568,45,195102,117544,1471
"54",14311,14,102064,79504,823
"55",32304,6,25872,12395,155
"56",58697,9,50064,35733,451
"57",22658,50,271059,164721,1786
"58",9812,8,38086,25319,189
"59",28380,150,571173,277879,3484
"60",27015,177,345005,288376,893
"61",8251,28,119557,86990,1092
"62",8822,11,34225,20692,172
"63",31372,31,73755,45943,578
"64",18152,30,49559,34068,427
"65",57072,66,351566,269748,3433
"66",29864,226,789693,629795,7990
"67",10375,28,116097,90505,1135
"68",57103,56,671134,459873,7915
"69",34885,178,201910,126175,1516
"70",57264,32,353984,270169,3389
"71",57478,35,173358,92926,1163
"72",35267,31,1031577,405222,1981
"73",3304,68,245238,182742,2289
"74",35224,25,64759,45848,586
"75",35314,8,33757,24561,249
"76",13947,33,162476,91249,1143
"77",57845,80,316892,228467,2877
"78",29849,63,166913,131615,1560
"79",17230,100,518391,373916,4684
"80",34106,40,135364,107741,1368
"81",9831,59,225127,133853,1538
"82",17622,47,167290,118302,1493
"83",3931,494,1181715,805187,11493
"84",13080,39,143725,65867,827
"85",2773,255,960862,676972,8574
"86",20093,48,127424,87979,840
"87",57759,9,38055,27384,364
"88",6058,94,411754,238013,2985
"89",58629,84,456845,332062,4151
"90",35265,22,124551,69431,869
"91",15062,22,61063,32717,411
"92",10973,161,640774,546630,6987
"93",11569,193,533082,332277,4163
"94",12511,45,143851,98276,1233
"95",197,69,277480,173864,2187
"96",34566,39,136366,113836,1426
"97",34930,22,82252,53978,679
"98",57733,35,216499,175933,2225
"99",15657,46,194777,122354,1464
"100",34664,61,527094,330021,4144
"101",7237,324,1464523,856247,10681
"102",57424,15,59717,41932,530
"103",35173,29,152683,94119,1184
"104",1946,45,118702,107666,1348
"105",15083,7,14217,7375,96
"106",91,60,185258,149123,1872
"107",55130,30,157499,113614,1429
"108",4051,10,32933,15914,201
"109",34782,53,1206183,631026,0
"110",57803,832,72563779,59060374,738773
"111",58424,101,591536,416640,5217
"112",15699,24,83709,60567,764
"113",15426,11,20918,16263,203
"114",23091,495,2335068,1788546,22978
"115",18545,327,1004889,728576,9215
"116",35377,16,226086,148385,1889
"117",19590,59,151361,106283,1331
"118",58275,16,83280,68556,864
"119",1149,23,133400,81841,803
"120",8276,15,53102,32504,355
"121",27711,47,207862,132521,566
"122",10173,10,46054,31470,255
"123",9465,36,187731,146310,1834
"124",622,485,4471772,2532383,31765
"125",903,191,747958,433748,5464
"126",14531,639,2801751,2359225,29564
"127",34302,42,119931,65973,832
"128",28701,45,268568,150398,1434
"129",6423,236,2306966,2264692,28630
"130",24107,1612,11159585,9369218,120181
"131",27267,38,232860,202198,1806
"132",29031,159,438410,316179,3974
"133",20726,22,116748,88339,1118
"134",8893,12,33609,20684,263
"135",19838,52,233986,141134,1798
"136",20311,73,363650,289716,18717
"137",34422,50,506362,372826,4229
"138",32328,333,520930,290256,3683
"139",1117,72,291131,222523,2788
"140",19234,45,110551,76614,965
"141",17906,46,137538,83521,1046
"142",35568,60,236163,173598,2176
"143",31980,38,121625,87446,1098
"144",6183,33,130280,96403,1206
"145",20537,48,164695,94849,504
"146",34955,227,529845,398999,5029
"147",22559,229,599070,421493,5000
"148",4624,32,117528,81778,1061
"149",34232,21,52315,37918,487
"150",18609,161,663421,471712,5918
"151",15423,39,106699,72652,934
"152",34606,47,137411,106952,978
"153",20843,182,469432,338388,4411
"154",20473,276,1130633,926239,11655
"155",23433,217,759252,448561,5616
"156",5216,176,644368,510927,6458
"157",5800,39,227389,193345,2431
"158",20241,253,975168,653467,8205
"159",21567,11,44119,15460,186
"160",23886,89,370763,244631,2959
"161",34788,87,1061168,501100,6282
"162",27006,353,2318655,1791973,38124
"163",21663,48,241715,187061,2356
"164",35033,26,155806,142885,1815
"165",35412,64,570124,386838,4878
"166",57444,27,128630,95995,1223
"167",57359,25,158769,120780,1267
"168",58514,7,68102,60536,763
"169",31581,5,21444,10816,30
"170",34090,53,344292,249368,3246
"171",57709,43,215940,168540,2147
"172",428,28,72636,46156,581
"173",10647,9,39463,23101,292
"174",2328,15,43532,23824,306
"175",35328,189,39053719,33093941,822301
"176",27471,113,26155206,28890011,365749
"177",29140,121,397807,283670,3265
"178",30182,85,318952,212916,834
"179",34656,141,711258,586455,7338
"180",57113,90,402072,311433,3939
"181",313,108,452095,296667,3725
"182",35223,12,87421,72102,939
"183",57025,19,70087,50792,615
"184",4190,232,729280,332670,4181
"185",8843,49,196600,148916,1873
"186",32569,4,21365,5696,0
"187",1439,18,111298,81398,1023
"188",57695,8,72281,40854,504
"189",30950,3,6317,3198,41
"190",34334,20,93149,71442,909
"191",58309,96,664254,604496,7163
"192",24472,96,282362,171558,2146
"193",19300,402,1796274,1188262,14918
"194",26398,39,218099,161357,1870
"195",22373,138,467257,332836,4179
"196",19220,504,1723854,831397,10534
"197",33812,25,248140,215827,2696
"198",6837,242,840576,562060,7044
"199",26499,65,282686,233195,2929
"200",57169,32,98097,75830,969
"201",58614,37,240762,179874,2252
"202",58469,29,156279,139635,1752
"203",58584,20,109529,82949,894
"204",24655,76,571818,358997,4524
"205",58281,18,138870,106682,1273
"206",29899,10,38076,25329,59
"207",9104,7,49710,32390,309
"208",32526,1077,4858941,3511594,36190
"209",29597,49,225715,133428,1641
"210",29878,37,176934,117289,1167
"211",33121,94,420281,323679,4069
"212",57636,26,168353,120880,1516
"213",26944,29,122088,85596,900
"214",16701,583,2751527,1421408,17776
"215",15432,7,28978,14467,155
"216",9967,63,240638,165650,1331
"217",228,85,523781,493102,6091
"218",57144,58,308495,184947,2312
"219",15444,74,405463,217862,2729
"220",10204,8,21888,11854,149
"221",22263,7,24410,14500,181
"222",22554,25,138344,86274,969
"223",13150,253,820488,701528,8802
"224",10120,6,30689,22216,280
"225",58076,9,40641,29291,368
"226",57689,33,133128,85537,1072
"227",30713,3,6870,2145,0
"228",8205,45,133028,100263,1287
"229",29668,32,97395,76644,958
"230",22441,491,1596256,1048746,2160
"231",58360,18,104903,97865,1254
"232",19418,65,293986,211811,2701
"233",2838,40,155164,114162,1429
"234",58303,103,4121300,2226627,16449
"235",20504,691,2915091,1674900,21112
"236",7542,276,937253,675168,8568
"237",15510,61,200664,123647,1546
"238",11763,87,422830,318875,4030
"239",5417,57,255002,196713,2472
"240",57295,109,198470,73537,286
"241",26658,13,20097,16175,202
"242",28949,9,89166,41134,220
"243",15354,30,60061,44609,558
"244",22381,26,70832,46993,589
"245",28454,133,510660,359774,4525
"246",8868,305,1263232,959853,12091
"247",57931,20,147948,110036,1442
"248",11681,4,14745,7572,90
"249",29979,755,3403415,2170197,28646
"250",22959,16,51017,26229,207
"251",58578,37,211207,157831,1975
"252",9923,181,477280,361102,4581
"253",10858,10,71928,40169,457
"254",18483,6,20454,9347,50
"255",16410,22,62539,47080,477
"256",22015,92,267992,190609,2399
"257",17751,172,705544,550489,5138
"258",32018,23,52948,24978,178
"259",58889,25,115164,80893,845
"260",11682,20,68946,33288,332
"261",10989,32,122499,104704,931
"262",30079,8,57055,36541,465
"263",33316,149,297338,198683,2503
"264",6051,46,140193,66600,507
"265",16068,623,6699955,2327267,10404
"266",17453,59,259202,192356,2007
"267",34193,35,233748,69710,817
"268",58296,57,200559,170015,1572
"269",33450,40,157477,111018,1391
"270",18625,166,564719,390952,5105
"271",9641,15,55650,30153,380
"272",28507,15,57829,32215,137
"273",57620,57,231020,165588,2134
"274",3858,57,149423,101561,754
"275",1391,15,51271,30664,386
"276",35354,55,17120,3434,45
"277",4666,1147,1941723,1245068,17213
"278",2315,207,588568,405966,4341
"279",29471,6,83589,35843,129
"280",29743,25,98148,52811,543
"281",1198,39,126496,78351,331
"282",15085,182,648607,541630,6823
"283",17123,143,615411,485519,6145
"284",28780,74,491869,198893,489
"285",8728,5080,11532438,7677042,99515
"286",29663,160,750828,469839,5966
"287",1436,4,18080,10854,136
"288",11343,6,36305,28286,229
"289",25745,84,419927,359273,4500
"290",34759,22,68217,49672,629
"291",33013,14,51107,34804,437
"292",5296,4418,21277343,13046974,167572
"293",29805,1564,17651793,10260099,132168
"294",17636,42,177970,130618,1467
"295",24064,17,67266,23696,203
"296",29085,88,283212,193841,2136
"297",9631,37,109386,62403,442
"298",90146,83,325447,162779,2207
"299",27293,18,81129,65910,842
"300",9096,8,61651,40013,288
"301",58420,65,208204,145797,1822
"302",58492,73,878346,747178,9354
"303",24829,64,678199,318999,4122
"304",45826,185,811859,499504,6290
"305",58075,18,94253,67495,848
"306",34677,38,188273,107752,1395
"307",57213,145,741855,623857,7534
"308",26390,134,697900,485294,6113
"309",30783,18,91360,34044,75
"310",1396,12,39830,26728,338
"311",284,19,66464,44542,513
"312",28288,15,82377,50422,633
"313",11477,23,88561,52315,530
"314",35,153,777599,444116,5597
"315",28191,38,208190,133780,668
"316",5814,26,92440,61075,768
"317",30890,1831,4544275,3205413,232
"318",11694,87,312107,257572,3235
"319",3276,425,1260421,842765,10543
"320",58484,13,68328,39881,500
"321",35115,6,6411,1419,0
"322",2326,81,262473,187574,2371
"323",6106,81,560623,429253,5370
"324",57510,40,313405,245414,3086
"325",90215,176,1015600,650962,6801
"326",26617,14,66192,28946,274
"327",10171,17,101467,51051,645
"328",57866,19,88604,66717,865
"329",30691,26,140639,84832,1067
"330",21265,151,1114412,598823,7667
"331",2469,40,109186,69525,871
"332",2987,168,482425,333167,4185
"333",26704,80,199813,187790,2384
"334",34456,20,39121,19832,246
"335",6959,108,405905,216734,2734
"336",34440,3,44137,17772,202
"337",32341,151,620513,412005,3586
"338",18923,246,1233963,738893,9568
"339",27476,1443,4997077,3030517,36052
"340",19919,925,4866138,3468451,141845
"341",34968,6296,28993000,18498800,420000
"342",34967,1368,8997755,6294476,81476
"343",20828,1057,6802936,4165457,53100
"344",11813,4305,13542431,9950738,125579
"345",12342,25,66035,50927,641
"346",26653,15,43799,21224,267
"347",58932,7,28808,17902,98
"348",18408,642,2481852,1648240,20889
"349",1047,89,257350,186651,2251
"350",57730,28,104449,70600,431
"351",58460,21,96182,66691,855
"352",34554,15,70298,47319,603
"353",11521,45,91923,70113,878
"354",8560,25,56781,33669,419
"355",30789,20,45358,29848,376
"356",4147,37,178146,129706,1058
"357",5304,170,831267,628382,7016
"358",8941,189,491412,368996,10662
"359",33686,NA,5369980,NA,NA
"360",16604,475,999259,776298,9695
"361",14521,214,1078516,715909,8961
"362",19842,491,5106392,4266591,128531
"363",5170,168,645749,469794,5195
"364",59052,511,2890619,1104645,2287
"365",30125,712,2528895,1349344,16867
"366",15093,42,115058,71785,902
"367",16601,28,98853,65701,821
"368",11782,42,153661,60118,736
"369",19434,133,470719,383684,4258
"370",13290,66,212346,150723,2276
"371",34577,58,253386,175859,2235
"372",155,30,115497,100298,1158
"373",26689,25,195685,145116,1835
"374",57029,24,67715,42945,544
"375",25178,0,17747175,8333740,109622
"376",35453,0,9758254,4424205,56661
"377",3510,184334,1451386720,1066944693,37561146
"378",58032,0,18627461,7090536,93288
"379",12773,246,844041,635514,8084
"380",34830,29,147345,84781,1066
"381",8243,27,118719,91631,1150
"382",34120,165,699411,437050,5517
"383",8252,15,76190,39121,405
"384",32362,39,198613,132690,2142
"385",33681,NA,3151676,NA,NA
"386",23123,114,389928,244952,3116
"387",16282,8,36158,21873,264
"388",18930,18,78395,29740,373
"389",58114,18,72505,54253,681
"390",1623,30,45918,30615,385
"391",8595,25,66601,46460,586
"392",15817,5,19113,7656,29
"393",15267,8,39914,27010,220
"394",16959,21,52775,35651,409
"395",8278,15,23785,15801,200
"396",58101,27,116520,95476,1197
"397",9788,44,192576,121861,1525
"398",32722,180,691998,552369,7002
"399",10883,16,52266,28300,170
"400",34397,65,201407,165033,1538
"401",6137,97,309096,250099,3159
"402",57952,18,71146,52188,666
"403",57102,22,86570,42964,539
"404",5605,28,57991,32512,395
"405",2224,81,277963,169330,2121
"406",9385,21,78393,33320,369
"407",35439,29,125361,74332,931
"408",2733,15,68160,46403,581
"409",20239,35,106762,62570,817
"410",8254,23,83867,57303,594
"411",12549,18,63352,34024,333
"412",9176,50,186696,119976,1515
"413",17190,34,108777,82401,1052
"414",15068,10,44706,20679,165
"415",58270,21,118215,97283,1078
"416",12325,12,59067,41654,522
"417",9406,8,18486,7525,94
"418",105,36,95671,53367,669
"419",58479,45,206970,158092,1980
"420",9023,92,310411,212077,2678
"421",2327,39,98667,61431,772
"422",10885,5,16459,9625,116
"423",5713,24,56644,28587,365
"424",33653,NA,11049551,NA,NA
"425",2994,214,1066036,677182,8837
"426",6123,155,564565,392802,4939
"427",16953,10,38766,24080,306
"428",13167,25,119815,55340,411
"429",26955,62,250633,202596,2559
"430",16980,452,1970018,1302803,16421
"431",8775,40,133345,106424,1162
"432",57491,20,142682,110348,1355
"433",422,33,96997,70076,446
"434",13274,62,146901,101817,1284
"435",23250,55,160672,115468,1373
"436",26217,56,171025,80716,860
"437",19829,18,33035,21792,274
"438",58134,20,170957,133558,1669
"439",25328,7,25438,14280,179
"440",22639,26,108747,53297,668
"441",9359,37,213304,140604,1522
"442",10523,83,307996,128839,596
"443",4796,16,48519,25489,319
"444",58131,25,145320,92338,1182
"445",9875,9,33184,22968,205
"446",8531,27,193950,87615,940
"447",1937,49,156662,98657,1235
"448",1468,36,123704,68267,854
"449",4075,26,96532,65979,700
"450",17543,32,94786,43836,552
"451",876,25,109231,72507,805
"452",2477,25,87973,83074,1050
"453",99,19,83565,51223,643
"454",17569,5,14079,6921,87
"455",26542,35,162305,105237,1194
"456",17327,45,197761,100864,1270
"457",14912,17,70240,44362,556
"458",19515,25,86455,65087,612
"459",22309,23,118140,83026,1051
"460",9068,64,195837,113452,1420
"461",15813,26,82839,57540,727
"462",16243,97,249713,201084,2522
"463",877,74,260610,188087,2390
"464",26554,18,106550,51030,372
"465",296,51,195755,124984,1502
"466",16154,10,48344,31752,397
"467",13303,385,208373,160850,1752
"468",8532,33,83831,59207,595
"469",4094,22,91551,43308,547
"470",49,16,49231,34527,443
"471",11207,41,123016,88073,1128
"472",11732,19,105039,68522,712
"473",58630,13,41251,30130,378
"474",16993,64,237972,150743,1891
"475",58671,9,42369,29553,0
"476",1484,52,206351,152096,1923
"477",10594,42,100036,72916,920
"478",35543,53,223546,171628,2171
"479",8693,23,81733,78506,821
"480",15397,53,168514,86767,1089
"481",5775,51,142462,103168,892
"482",58626,25,120486,84120,1097
"483",57941,76,500388,398591,3678
"484",22838,16,69849,39548,495
"485",2379,26,115506,63704,803
"486",16527,10,39217,34436,211
"487",9392,28,156314,97679,1186
"488",5950,182,840706,551602,7121
"489",5636,50,146629,90052,1144
"490",17995,6,33896,19402,243
"491",15113,21,76422,57212,693
"492",1372,33,92455,64424,809
"493",57915,16,91064,60974,764
"494",20884,464,1021862,688503,8616
"495",8144,14,82625,34202,373
"496",10315,15,67548,39942,427
"497",9127,3,18391,6036,78
"498",27125,707,2418854,1712550,22455
"499",10057,25,86832,45177,570
"500",13962,15,55637,37553,383
"501",18053,2381,12990776,5056936,64317
"502",17769,29,185143,113760,1236
"503",17813,8,38920,24440,300
"504",149,31,93450,57241,734
"505",15821,15,55102,36813,297
"506",289,27,171648,76007,413
"507",1464,24,71478,48112,603
"508",57965,85,613350,493892,5854
"509",10674,15,108194,92472,1078
"510",8584,20,55831,40535,507
"511",26403,108,227828,169075,2113
"512",33648,NA,3508006,NA,NA
"513",4331,32,111488,60342,772
"514",35546,170,1738994,1087426,6892
"515",14794,20,31225,25883,333
"516",23826,76,543594,374574,4720
"517",8118,34,168871,103005,746
"518",8804,33,67913,36392,159
"519",34897,25,218414,97673,972
"520",11750,22,101296,64822,501
"521",17378,64,341860,201822,2557
"522",9817,14,51741,41189,515
"523",9775,23,97225,62190,733
"524",1635,96,459864,202491,2548
"525",8695,43,178060,132827,1669
"526",15547,21,59827,29958,377
"527",11200,115,327330,229930,2878
"528",58688,10,49949,38091,479
"529",57276,66,351901,279722,3721
"530",4130,17,56279,31524,362
"531",8886,70,271745,143556,1642
"532",5425,4,20947,12807,136
"533",58164,33,145377,102924,1289
"534",57396,41,138342,115827,1458
"535",19087,10,33658,28263,159
"536",91280,74,175716,124532,1562
"537",16795,13,26822,17800,223
"538",17878,70,91904,61883,786
"539",8885,16,56723,36122,457
"540",16281,12,21940,19938,215
"541",13264,74,236151,192549,2409
"542",148,52,219728,144616,1816
"543",58568,59,143858,92093,1161
"544",11466,36,75305,46136,578
"545",9332,13,63726,32784,413
"546",32779,229,1290669,1098579,18578
"547",8145,15,51219,25615,321
"548",5436,6,30697,18606,233
"549",58317,9,38820,30253,391
"550",12327,64,234717,177615,2224
"551",9315,29,115600,56608,616
"552",303,48,142911,91343,1146
"553",1523,17,73950,37535,469
"554",6139,67,197205,147255,1845
"555",13611,5,23232,12222,163
"556",57861,14,79917,62836,794
"557",618,41,190994,108829,1369
"558",11232,16,71705,55794,699
"559",19954,15,29691,16811,211
"560",22273,48,116004,64617,818
"561",17355,11,40467,25154,194
"562",58482,8,28712,29207,276
"563",20769,9,35979,21924,204
"564",1373,47,159268,110253,715
"565",12232,22,89060,78218,787
"566",2145,21,98730,66968,841
"567",11609,21,73718,54365,680
"568",8556,16,59689,39893,260
"569",9057,17,101665,49123,274
"570",13017,35,121315,55037,661
"571",58138,19,108707,82220,1040
"572",35396,26,187425,99428,1389
"573",21704,53,110927,99279,926
"574",33897,406,2778263,2110747,26932
"575",10626,11,31289,19745,247
"576",27575,0,16032,3318,0
"577",24540,101,475271,428902,5160
"578",58175,45,390464,324428,4056
"579",14701,28,81331,53015,573
"580",28411,62,322954,154812,1580
"581",5704,17,73941,54480,688
"582",5447,9,34969,24445,296
"583",33527,361,2155923,1419524,24212
"584",57933,14,80797,65005,836
"585",18171,31,268400,147585,1858
"586",35365,91,355906,260158,3276
"587",21529,3,52168,13145,28
"588",9523,23,74499,57363,717
"589",5867,50,154505,114332,1748
"590",9803,34,249921,106075,1000
"591",9304,21,93845,63059,601
"592",5902,22,111212,72178,903
"593",21085,10,34219,22010,278
"594",16905,6,22843,10824,135
"595",21971,17,60096,31418,305
"596",13710,8,39582,23726,277
"597",13857,8,12871,6278,79
"598",1713,38,137942,101054,1266
"599",16607,9,24731,11815,145
"600",16982,68,366060,218892,2771
"601",11603,23,88108,66051,834
"602",12745,6,21264,14412,156
"603",14660,45,279944,191307,2423
"604",17671,11,90786,68671,860
"605",101,22,72059,47649,384
"606",8432,91,353342,143304,1491
"607",35209,34,104172,82962,829
"608",11711,41,204426,124151,1685
"609",12956,36,124187,61826,778
"610",1377,17,66589,23043,291
"611",8472,41,173119,104130,1320
"612",15673,63,198006,124430,949
"613",29700,33,98147,69618,186
"614",34713,62,380453,279984,3521
"615",14349,27,75805,42533,479
"616",11243,38,131601,104580,1315
"617",58069,21,107896,82767,1043
"618",57816,38,201728,145378,1726
"619",22637,31,120259,85726,1106
"620",26727,31,77290,52016,651
"621",57044,38,176821,131787,1656
"622",19506,206,736305,577435,5405
"623",34413,47,181830,127091,1596
"624",33990,30,124852,50509,618
"625",12236,23,101693,71922,621
"626",22739,33,94531,72816,780
"627",24919,71,341420,251728,3180
"628",9820,8,19945,18491,130
"629",5634,30,100637,67822,849
"630",34148,26,118863,85646,1075
"631",1536,361,1909005,1450861,34463
"632",16413,22,75203,28107,243
"633",8892,99,268221,223624,2569
"634",13565,66,311042,283950,3590
"635",11788,30,112153,69713,588
"636",21573,188,647619,481810,6043
"637",35320,30,149575,100699,1264
"638",11942,24,73322,33373,422
"639",18576,14,108113,88970,1112
"640",12474,34,79111,47293,568
"641",21161,54,217018,135510,1716
"642",34903,109,536372,421065,5301
"643",22407,436,1600712,1271866,16244
"644",20408,199,1031584,852817,11293
"645",26759,34,190468,154715,1998
"646",26539,80,91822,48137,615
"647",35207,126,431074,318917,4003
"648",22353,55,184430,151139,1783
"649",21219,27,61729,41327,521
"650",58620,32,146390,113301,1448
"651",20387,129,594483,436847,5629
"652",110,911,3315244,2287682,28727
"653",23041,223,637371,464914,5873
"654",22340,29,126206,76371,900
"655",4626,23,92884,68770,867
"656",26210,38,107651,74249,934
"657",2205,55,125889,84588,1071
"658",34873,46,234155,157504,2000
"659",22597,388,1309812,906923,11470
"660",19125,20,65631,16259,120
"661",2247,91,151648,101728,1182
"662",25291,20,89928,68321,855
"663",26627,81,301012,203658,2147
"664",3514,9238,58342433,45059132,569570
"665",32941,195,908661,638683,7998
"666",4198,54,125163,97528,1011
"667",19553,96,3246244,2944889,16774
"668",16389,120,511330,344124,4321
"669",34708,53,313631,173219,59
"670",19480,9,34085,22946,244
"671",12786,21,63799,32426,406
"672",17041,107,344971,200632,2557
"673",17159,273,743146,480342,6070
"674",13397,35,870692,739823,11829
"675",420,15,39991,24013,243
"676",57627,44,204707,144562,1912
"677",57640,18,84837,53214,654
"678",8558,13,48600,26247,331
"679",27496,42,157517,107522,1351
"680",12627,110,768917,701098,8847
"681",35016,19,75021,64043,806
"682",5608,35,121128,61345,836
"683",4087,70,232026,141822,1358
"684",15204,14,33126,19770,248
"685",1418,41,104632,69202,646
"686",22528,158,603635,490118,6361
"687",24211,14,50686,30046,382
"688",8250,45,194321,123817,1549
"689",9323,35,131462,77328,820
"690",12207,19,108792,71797,621
"691",15136,70,391078,293202,3660
"692",16201,27,107324,74848,936
"693",5699,17,55850,31809,402
"694",11715,12,55612,31990,332
"695",11431,56,208666,152287,1908
"696",15104,44,177989,96879,1036
"697",862,24,83139,37304,469
"698",306,46,178716,85706,1077
"699",13654,39,132402,111951,1402
"700",16547,29,88025,74900,751
"701",58183,15,41539,36191,447
"702",34147,263,1605972,1129317,14172
"703",21897,45,67803,51381,645
"704",10629,35,89874,64657,812
"705",16107,48,111832,79603,997
"706",18124,39,91180,56087,709
"707",3402,70,199266,116602,1457
"708",17883,16,71554,51997,664
"709",29087,57,189427,128014,966
"710",32740,97,426034,310520,3919
"711",58525,27,157422,120951,1521
"712",30559,1191,4424565,2712648,56547
"713",57074,21,80484,65532,830
"714",22434,45,212165,126671,1595
"715",8537,60,235053,143965,1818
"716",19869,83,281884,227602,2904
"717",57484,42,405302,336719,4209
"718",953,387,2522952,1909373,23865
"719",23537,103,470800,194465,2569
"720",27351,47,117389,109235,1390
"721",23210,48,351106,206456,2701
"722",34858,30,95098,32952,414
"723",28808,385,1703917,1351007,13146
"724",27550,125,608691,354535,4470
"725",20130,70,266838,188126,2359
"726",8870,146,686334,506392,6317
"727",26536,29,169869,119445,1216
"728",58157,13,114961,67163,702
"729",17282,117,450407,353089,3766
"730",30817,92,428680,320629,3821
"731",58222,34,239824,175030,2276
"732",18129,265,1066509,690917,5571
"733",11739,67,320977,183981,1942
"734",30692,80,102758,66695,398
"735",5903,763,2230956,1557862,19607
"736",35386,53,195979,140043,1798
"737",77,31,207046,169734,2157
"738",16418,110,343517,233114,2359
"739",496,16,58095,45222,469
"740",29177,67,254758,210013,2635
"741",26607,546,2182598,1521223,19345
"742",58979,1239,10692760,2540895,22249
"743",35406,18,109637,86163,1086
"744",16704,34,113245,88084,1113
"745",10502,34,106372,59205,372
"746",4009,213,743013,581988,7279
"747",28489,1013,4084344,3246126,41247
"748",10374,30,92582,56504,709
"749",19274,18,101678,75019,713
"750",17514,306,1102620,822350,9757
"751",11971,165,1161600,762207,14168
"752",30878,6,67350,28005,331
"753",57203,1235,14390918,10539257,362091
"754",90148,39,144680,96047,1449
"755",34395,558,1087452,819151,7118
"756",21495,64,314019,228980,770
"757",22205,4,12500,4092,52
"758",17621,18,50942,33609,354
"759",8314,28,136150,121855,740
"760",17749,146,599392,378047,6787
"761",16330,6,25648,17017,220
"762",34052,20,114596,81376,1002
"763",34872,29,83790,54538,691
"764",15169,88,246182,133188,1677
"765",59004,32,128514,109872,174
"766",35066,81,600787,345695,4344
"767",57716,31,162889,142411,1783
"768",15585,24,82395,52326,553
"769",90311,76,268294,182505,2290
"770",29506,8,125716,53319,671
"771",32527,36,150623,83020,1038
"772",1092,31,82138,55954,595
"773",13060,304,1019865,735188,9226
"774",35431,72,208971,161279,1422
"775",34780,401,2510611,2377866,30356
"776",57815,74,396870,235305,2949
"777",35541,182,1099272,610906,7218
"778",20215,34,111272,78616,983
"779",57678,51,297490,243419,3081
"780",57131,120,633981,487182,6122
"781",10581,57,313112,223591,2820
"782",35329,145,1033929,805486,10069
"783",57833,60,6753580,5026937,58365
"784",32574,436,3617839,1518726,19415
"785",30043,10,44866,22391,283
"786",58199,9,39445,35894,456
"787",30339,9,53322,28471,271
"788",29024,32,124841,82567,601
"789",11355,29,83817,48887,614
"790",12208,79,195025,135506,1504
"791",17690,4,9839,7971,85
"792",14415,13,76404,60632,620
"793",58165,20,160485,102903,1300
"794",28035,11,92934,39745,166
"795",28348,56,435080,106631,1339
"796",23901,83,529233,366233,3363
"797",30744,12,47848,29508,279
"798",15362,19,64798,44580,568
"799",28384,22,112465,88900,1069
"800",57949,25,121706,82340,1070
"801",19215,224,364157,237328,2412
"802",20484,119,416788,297302,3722
"803",15697,850,4894617,2697469,34006
"804",35281,58,224970,162151,2045
"805",13774,8,40137,30404,250
"806",23621,525,2850668,2264243,29490
"807",57492,42,136286,107770,1348
"808",58097,0,29165,5838,0
"809",20015,79,616324,315072,718
"810",21868,377,1091187,349332,0
"811",1808,58,192539,65510,830
"812",57701,49,370506,289555,2210
"813",26601,55,297842,183599,5338
"814",17741,66,321618,209945,1933
"815",3320,30,85149,38975,490
"816",29637,56,199865,84211,718
"817",32871,87,363609,282848,3622
"818",57973,31,221267,151152,1895
"819",14083,4,10656,4876,63
"820",23806,58,199549,157129,1978
"821",58723,20,92085,74891,939
"822",27897,6,35441,16859,30
"823",15152,19,69414,49400,618
"824",18402,192,871346,527193,4635
"825",14078,161,557061,383750,4731
"826",58580,16,98026,76684,960
"827",20670,12,40496,26968,341
"828",11608,26,214767,178766,2272
"829",13446,9,34600,21223,236
"830",976,26,88877,48999,475
"831",13563,5,15475,8643,87
"832",15714,133,421453,271378,3510
"833",31090,8,41083,24939,175
"834",13753,15,172168,77302,976
"835",17773,26,98796,56202,682
