"","numemp","asset","RWAJT","RBCT2"
"57899",15,99371,77042,990
"22039",24,108939,61565,687
"16522",143,653837,363769,4630
"16419",43,110440,67631,652
"30367",37,236920,156823,1068
"4788",7,21188,15131,111
"31826",70,249526,135941,1699
"57298",38,130411,106317,1252
"32487",16,46319,26110,327
"58485",44,193276,165059,2071
"57657",40,298731,202559,2559
"35456",43,277277,183283,2299
"58358",6,43893,26902,343
"58773",24,57903,27435,241
"11706",17,56166,41878,393
"27552",134,691663,517881,5726
"58321",54,491027,306340,3403
"34393",6,109310,85994,1082
"57611",4,52562,35118,441
"1673",520,473601,242587,4504
"58548",20,81504,56879,571
"6646",49,115592,81561,933
"3564",85,319321,198509,1854
"26977",55,120388,66133,822
"57157",15,83618,60918,768
"57633",80,300217,260474,3291
"9087",1160,4515076,3412611,43268
"57626",36,166357,131610,1465
"22543",5,25276,13891,144
"8426",152,659839,392098,6516
"57869",26,121123,87242,789
"35408",203,1058316,541991,11702
"31249",35,132311,89092,624
"9751",51,362901,305783,3823
"91005",51,178592,90674,1134
"27831",56,254889,114283,1431
"35029",55,142307,102237,1292
"32257",122,233045,112864,1024
"30332",16,39504,30836,285
"30619",16,87689,48302,613
"19795",68,294015,220720,2768
"26549",20,92438,58537,737
"27942",153,1257923,762808,4716
"32266",82,1271743,691260,8695
"19600",265,497855,225143,2960
"4061",18,66016,45521,572
"58562",33,112429,84605,1078
"58727",19,102144,82290,1029
"35189",280,803427,568349,7145
"14936",32,114328,80541,1013
"18489",146,509488,454751,5707
"26568",45,194617,121053,1520
"14311",15,97791,84745,823
"32304",6,24976,12195,143
"7506",247,977585,664459,8404
"58697",11,48371,34500,437
"22658",50,276144,176289,1590
"9812",9,37124,26519,183
"57962",15,45328,31264,50
"28380",147,536548,268152,3204
"8251",27,110575,86954,986
"8822",11,31296,21307,227
"31372",32,76299,46968,588
"18152",32,48228,33895,425
"57072",68,362304,296839,3774
"29864",228,847208,660723,8365
"10375",28,120071,98654,1198
"57103",59,500394,436166,8515
"34885",199,205977,124670,1439
"57264",27,344539,273432,3478
"57478",37,176586,95527,1197
"35267",33,1102358,429725,2093
"3304",62,204248,156965,1945
"35224",25,66168,50002,635
"35314",9,38087,24998,246
"13947",34,160182,94390,1181
"57845",72,315168,231975,2925
"29849",61,176933,135556,1370
"17230",100,529550,393788,4610
"34106",39,161183,128013,1618
"9831",61,214883,130971,1570
"17622",48,182659,120738,1523
"3931",493,1075275,745494,11316
"13080",39,144777,69350,870
"2773",255,950686,629671,8047
"20093",49,132833,94371,755
"57759",9,33972,27912,385
"6058",92,415081,246912,3082
"35078",28,106595,70447,886
"58629",80,388407,299417,3744
"35265",20,119153,72342,907
"15062",20,55412,31233,393
"10973",165,651157,579172,7322
"11569",188,510986,348667,4098
"12511",45,142215,99400,1244
"197",70,263810,182268,2300
"34566",39,124770,111543,1400
"34930",21,82275,54874,698
"57733",35,172332,132775,1669
"15657",45,176379,117059,1396
"34664",66,606435,357033,4472
"57512",144,1403274,977162,30259
"7237",338,1439299,856742,10480
"57424",16,60258,42927,543
"35173",28,157202,102289,1293
"1946",43,116628,96950,1222
"15083",8,14336,9047,115
"91",56,190772,153011,1920
"55130",33,167513,123933,1559
"4051",7,29122,17791,225
"34782",56,1248266,687665,5176
"57803",687,66152323,50418434,631968
"58424",88,497194,348535,4360
"15699",26,80739,63247,795
"15426",10,21598,17543,220
"23091",508,2423012,1919678,24620
"18545",335,1024572,733498,9283
"35377",15,238750,144764,1841
"58400",30,213318,134972,1691
"19590",57,150945,107916,1350
"58275",16,78970,68371,861
"1149",21,116962,68592,547
"8276",14,51276,32623,278
"27711",50,198431,130889,970
"10173",10,45017,32190,255
"9465",37,177485,144370,1819
"622",492,4495403,2395398,30323
"903",197,738341,459956,5791
"14531",639,2698455,2307012,28880
"34302",40,110117,63217,804
"28701",40,258620,143654,1364
"6423",250,2497891,2249691,28465
"24107",1617,10997445,9331182,120778
"27267",39,222903,185243,1646
"29031",158,421538,317288,3999
"20726",20,135032,93751,1191
"8893",12,31432,19094,242
"19838",52,232543,145555,1851
"20311",74,384787,313852,19041
"34422",48,501306,376949,4344
"32328",416,585069,353429,4104
"1117",70,260997,223766,2801
"19234",45,112498,81177,1023
"17906",46,133079,83659,1046
"35568",60,239924,179820,2256
"31980",35,121733,87320,1095
"6183",33,125651,96807,993
"20537",44,187050,92542,507
"34955",239,573683,464200,5846
"22559",233,557760,409423,5123
"4624",29,110516,83373,1092
"34232",22,50632,41091,530
"18609",164,705961,503424,6309
"15423",42,106183,75783,963
"34606",46,128954,104495,1009
"20843",199,528789,403188,5241
"20473",280,1108348,900809,11340
"23433",228,751614,464394,5812
"5216",172,690727,527502,6642
"5800",38,222098,180531,2273
"20241",285,944163,643572,8080
"21567",12,30704,18302,199
"23886",90,359091,245170,2310
"34788",88,985099,477473,5979
"27006",369,2569784,1850954,37668
"21663",52,233244,180069,2172
"35033",26,158396,148094,1871
"35412",63,568176,397215,5010
"57444",29,126021,96789,1226
"57359",25,157708,124381,1323
"58514",6,73623,60579,764
"31581",5,21275,11919,33
"34090",47,383294,274371,3566
"57709",43,205853,166628,2100
"428",30,71227,45943,576
"10647",9,37300,25028,316
"2328",15,41249,23387,301
"35328",137,33772618,31869418,811716
"27471",73,29911904,28984288,368434
"29140",120,414091,298094,3223
"30182",83,315397,209828,923
"34656",140,726184,606436,7589
"57113",95,405455,321523,4047
"313",114,443455,323853,4056
"35223",11,92645,75749,979
"57025",20,66346,55126,655
"4190",232,674531,330940,4143
"8843",50,207271,147789,1825
"32569",8,49940,10202,0
"1439",19,117751,91097,1142
"57695",8,74248,43370,528
"30950",3,6205,3289,42
"34334",21,99461,72262,914
"58309",90,611017,535000,5707
"24472",99,272692,162970,2039
"19300",409,1748308,1218002,15311
"33993",42,224675,185408,2336
"26398",36,205245,157901,1852
"22373",130,496210,350324,4386
"19220",537,1732629,866163,10965
"33812",25,237662,213537,2687
"6837",242,823582,566034,7096
"24481",41,165858,117438,1471
"26499",65,320503,253360,3199
"57169",29,103680,82286,1050
"58614",33,217898,163764,2049
"58469",25,164086,139002,1743
"57198",15,110649,88340,1115
"58584",20,98056,77798,797
"24655",78,580630,372135,4687
"58281",19,138359,118846,1503
"29899",10,39801,27082,225
"9104",7,48033,32824,294
"32526",1071,4804219,3372571,37073
"29597",50,236400,139111,1739
"29878",37,185427,118889,1072
"33121",94,425763,335439,4215
"57636",28,175207,132605,1444
"26944",28,108328,81815,925
"16701",572,2501627,1374917,17190
"20292",4,12717,6484,91
"15432",7,26963,14191,155
"9967",71,220203,156726,1283
"228",81,499219,473454,5849
"57144",58,283125,186152,2305
"15444",78,372263,200772,2516
"10204",8,20756,11806,148
"22263",7,22572,14754,150
"22554",25,136905,82789,1017
"13150",254,811299,699690,8780
"10120",7,29793,22549,283
"57432",29,249285,198663,2507
"58076",10,36075,27162,321
"57689",30,133545,82907,1054
"30713",3,6707,2040,0
"8205",52,161928,128669,1668
"29668",32,104822,78779,990
"22441",497,1534497,1191088,15174
"58360",23,119256,107843,1358
"19418",70,327125,224241,2863
"2838",45,158807,120598,1509
"23671",85,129909,99304,1248
"58303",95,3611764,2063650,15679
"20504",570,2430634,1643064,20703
"7542",285,938122,700134,8911
"15510",62,207003,142988,1791
"11763",89,415244,331905,4195
"5417",58,252294,199053,2501
"57295",110,139650,51099,224
"26658",11,19377,16367,214
"28949",9,80621,39039,205
"15354",30,61480,42895,539
"22381",28,68207,46054,577
"8868",302,1270518,948142,11932
"57931",25,171552,118003,1521
"28454",149,523008,386888,4866
"11681",4,13344,9106,92
"29979",755,3808056,2427917,31903
"22959",15,46298,24410,188
"58578",36,197929,160649,2011
"9923",180,492125,383642,4844
"10858",10,65930,63282,391
"18483",6,18941,9936,123
"16410",22,63094,44875,262
"22015",92,267069,197516,2474
"17751",181,703671,543854,5405
"32018",23,51598,26135,185
"58889",21,106978,68841,735
"11682",20,63361,32556,335
"10989",32,122601,102085,1277
"30079",7,57651,37721,477
"33316",66,159328,106346,911
"6051",48,136077,59965,508
"58495",22,68201,43652,0
"16068",632,6786291,2343159,8318
"17453",56,262472,194802,1740
"34193",38,301605,56028,701
"58296",61,195247,165115,1609
"33450",40,153371,111989,1404
"18625",169,608209,458058,5890
"9641",15,52247,29441,371
"28507",15,57067,31247,131
"57620",53,251245,163291,2112
"32960",26,165954,82395,1037
"3858",56,147279,110479,661
"1391",15,50077,30858,388
"35354",55,17649,4187,56
"4666",737,811054,327457,4474
"2315",200,554601,406881,4101
"29471",7,83008,35635,147
"29743",25,97154,52193,652
"1198",39,115929,78578,355
"15085",193,646709,565346,7094
"17123",146,647867,539254,6822
"28780",76,494879,195914,417
"8728",5061,11578814,7814193,100916
"29663",162,770293,506943,6474
"1436",4,17134,10734,134
"11343",6,33122,26910,197
"25745",86,439662,367377,4598
"34759",22,72065,51870,652
"33013",13,51886,35045,440
"5296",4282,22244020,13088104,168453
"29805",1573,18916885,11022813,139278
"17636",41,173122,131748,1146
"24064",18,63551,21914,203
"29085",85,285697,183349,2210
"9631",29,107984,62426,392
"90146",85,330426,165060,2079
"27293",20,89181,81099,1038
"9096",7,59958,40344,280
"58420",70,268271,160672,2008
"58492",71,800118,710779,8908
"24829",59,724965,321455,4144
"45826",165,891965,531867,6674
"58075",19,90187,63437,794
"34677",40,179793,113487,1462
"57213",158,852593,673836,9949
"26390",126,676329,485750,6112
"30783",18,85215,31663,75
"1396",11,38978,26553,335
"284",19,65738,42698,485
"28288",16,81551,54226,634
"11477",23,82847,51909,540
"35",153,774735,446461,5617
"28191",35,215313,135603,507
"5814",27,86116,63114,794
"30890",1879,4389204,3899462,218
"11694",83,309087,255629,3206
"3276",378,1099091,749253,9259
"58484",12,60400,36646,470
"35115",1,6523,1303,0
"2326",82,264373,183409,2318
"6106",77,577951,428281,5360
"90215",166,988560,648234,6580
"26617",14,65756,28009,279
"10171",17,101131,51710,654
"57866",21,97090,72571,923
"30691",26,138969,86924,1090
"21265",146,1049365,570939,7353
"2469",43,109838,75907,844
"13272",17,85564,64546,825
"2987",167,473344,326744,4100
"26704",78,202217,186796,2374
"34456",19,38530,21475,257
"6959",108,388414,211038,2662
"34440",3,42528,17875,152
"32341",142,616564,397518,4057
"18923",210,1220580,786655,10208
"27476",1385,4582548,2950438,35681
"19919",878,5058408,3552143,142916
"34968",6526,30816000,19093900,430000
"34967",1383,9348606,6935266,92192
"20828",1047,6373600,4263055,53699
"11813",4313,13579007,10162855,128211
"12342",27,66940,52980,668
"26653",15,43226,33069,415
"58932",7,25782,18355,80
"18408",630,2364506,1606270,20149
"1047",88,256574,184256,2336
"57730",28,101077,71148,453
"58460",22,100429,68005,860
"34554",17,77594,49794,637
"11521",46,85072,69739,823
"8560",25,55525,38508,241
"30789",22,46627,33400,418
"4147",31,130752,98933,1146
"5304",171,803137,601763,7719
"8941",182,483589,386344,10731
"33686",NA,4578863,NA,NA
"16604",459,993239,758323,9495
"33927",30,140449,95402,1229
"4456",36,126655,95166,907
"5801",25,147950,108419,786
"15736",26,195978,142531,1719
"11354",38,146785,104418,1313
"10130",31,171310,112104,1334
"14521",26,102425,71447,852
"19842",487,5167924,4256069,126841
"5170",161,613683,447150,4833
"32964",815,3943905,2007705,26421
"30125",725,3432488,1591573,11692
"15093",53,120180,74671,939
"16601",27,90260,66935,751
"11782",41,149437,60163,638
"19434",132,474319,388823,4460
"13290",66,208966,147732,2342
"34577",61,250040,175428,2243
"155",32,107465,92395,1016
"34992",268,1927019,773426,9699
"26689",24,195534,160430,2025
"57029",24,73209,48523,615
"25178",0,21769090,10405945,134349
"35453",0,13317562,6467344,81786
"3510",180996,1489197995,1048740988,37629803
"58032",0,20796260,8642462,112406
"12773",244,839755,671571,8530
"34830",30,147001,87881,1105
"8243",27,120286,88398,1109
"34120",176,672289,463798,5819
"34002",92,306533,271201,3437
"33482",30,309552,226884,2857
"8252",15,74428,38571,353
"32362",39,234593,158702,2556
"33681",NA,2593377,NA,NA
"23123",113,389527,265467,3376
"16282",8,34491,22910,260
"18930",19,63922,28263,333
"58114",18,70730,57706,723
"1623",31,46151,31824,405
"8595",22,59436,43269,545
"15817",5,19123,8262,56
"15267",8,34783,26953,194
"16959",17,52947,31861,385
"8278",15,24100,16146,204
"58101",23,111256,92425,1159
"9788",44,186551,117169,1415
"32722",181,753683,583068,7415
"10883",16,49280,28629,195
"34397",65,201116,161586,2020
"6137",96,320972,254167,3188
"57952",17,76760,59267,745
"57102",20,83163,42791,536
"5605",28,61372,33534,420
"2224",81,270182,168316,2106
"9385",21,74926,32633,365
"35439",28,120281,72276,906
"2733",16,66246,45540,569
"20239",36,100015,63783,696
"8254",23,84539,59350,597
"12549",18,62492,35944,342
"9176",54,174839,111051,1396
"17190",31,113007,91994,193
"15068",10,43852,19816,155
"58270",20,114022,81018,1013
"12325",13,57463,41232,504
"9406",8,15851,7782,97
"105",38,93229,53791,675
"58479",41,199913,143747,1801
"9023",87,298329,216892,2733
"2327",38,98167,62169,781
"10885",5,14513,9700,103
"5713",26,62350,31724,402
"33653",NA,11679017,NA,NA
"2994",234,1233947,776839,9982
"6123",154,553002,400931,5046
"16953",10,34412,28010,355
"13167",26,117154,54019,411
"26955",63,243393,209866,2648
"16980",454,1951940,1309264,16495
"8775",40,127580,104606,1158
"57491",20,129800,102867,1217
"422",33,93535,66109,363
"13274",62,143258,111442,1413
"23250",54,159769,123811,1372
"26217",59,166907,82642,860
"19829",18,33582,22593,283
"58134",17,178361,137962,1735
"25328",6,18466,11973,135
"22639",26,107839,60337,757
"9359",36,226541,152633,1206
"10523",84,295845,127821,452
"4796",16,49120,24804,306
"58131",24,149625,101778,1313
"9875",9,33930,24099,189
"8531",27,177449,81102,795
"1937",51,151404,99684,1247
"1468",35,118331,69884,875
"4075",26,89571,61501,737
"17543",31,91164,45046,567
"876",24,105352,63900,804
"2477",25,92195,90277,1139
"99",19,80104,52248,657
"17569",5,13163,7019,65
"26542",40,162362,106519,1114
"17327",47,187256,98045,1236
"14912",18,69954,46074,576
"19515",24,80781,67165,580
"22309",23,114647,96679,1219
"9068",64,190064,117914,1477
"15813",28,88557,63657,805
"16243",99,249423,199294,2500
"877",71,309553,204396,2621
"26554",18,99490,47527,355
"296",55,195642,127878,1562
"16154",10,43963,32373,405
"13303",360,212702,168986,1892
"8532",31,82236,55223,560
"4094",22,85008,41789,318
"57122",48,325669,255446,3199
"49",16,47825,34128,434
"11207",41,128796,99743,1266
"26551",49,164587,94771,1193
"11732",17,97842,66876,677
"58630",12,40881,29075,365
"16993",67,240123,156941,1968
"58671",9,38041,27893,351
"1484",51,207425,153329,1936
"10594",42,96544,80765,1018
"35543",52,221837,171025,2164
"8693",22,83059,73975,848
"15397",54,163495,87409,1095
"5775",51,132630,99893,902
"58626",26,118321,86898,1141
"57941",69,462397,344907,3896
"22838",16,74056,43490,525
"2379",25,116272,65460,825
"16527",10,40113,36731,218
"9392",29,146709,94587,1185
"5950",194,946524,628126,8124
"5636",51,139541,94129,1192
"17995",6,33144,19778,248
"15113",20,74962,58991,732
"1372",38,91070,70133,877
"57915",15,84559,56593,677
"20884",422,981666,674898,8444
"8144",14,81022,33003,227
"10315",15,64340,37533,401
"9127",3,15651,3682,49
"27125",626,2762355,1755223,23628
"10057",23,82441,47581,598
"13962",15,52030,37320,431
"18053",2428,12694190,5159450,65583
"17769",30,168178,105437,1073
"17813",8,38558,26042,326
"149",31,90677,64435,827
"15821",15,53927,35804,291
"289",26,165822,73742,279
"1464",24,69834,47686,578
"57965",80,606057,478767,5758
"10674",15,105397,90421,957
"8584",20,54114,40243,416
"26403",115,241118,184493,2321
"33648",NA,2365894,NA,NA
"4331",34,101193,64001,834
"35546",117,1518089,935144,6426
"14794",21,31500,24819,315
"23826",74,514694,384109,4831
"8118",34,161894,99553,577
"8804",35,69212,39565,146
"34897",24,214609,96526,967
"11750",22,98340,66206,478
"17378",68,341771,210925,2662
"12690",60,311628,107637,1120
"9817",13,46146,39432,490
"9775",18,82495,62839,675
