"","numemp","asset","RWAJT","RBCT2","rbc1rwaj","rbcrwaj"
"57899",12,65534,58520,625,17.8366370471634,18.9046479835954
"15448",8,31885,28431,288,8.99722134290035,10.0102001336569
"16522",97,313619,196846,2462,10.4624935228554,11.7132174390132
"22039",13,61064,45927,518,17.90450062055,19.0323774685915
"16419",47,105768,68930,761,14.8092267517772,15.9132453213405
"30367",38,183426,134571,763,11.7432433436625,12.3102302873576
"4788",6,17610,10320,130,20.1841085271318,21.4437984496124
"31826",64,164061,107535,1093,11.3153856883805,12.3317989491793
"57298",35,117427,81158,935,11.6390251115109,12.7910988442298
"33025",141,573877,503359,6298,11.1334057799702,12.3846002554837
"57657",32,221726,154789,1828,35.5277183779209,36.7086808494144
"35048",44,307448,195827,2063,13.0257829614915,14.0792638400221
"35456",32,191420,127859,1232,14.1155491596211,15.0791105827513
"58358",11,17062,14190,157,50.5637773079634,51.6701902748414
"11706",17,48281,34634,281,11.9275856095167,12.738927065889
"27552",102,421520,320371,3348,16.2492859840622,17.2943243926573
"58321",26,131945,48469,370,52.0394478945305,52.8028224225794
"34393",11,139141,94538,1103,12.6171486597982,13.7838752670884
"57611",5,50170,38399,414,19.7036381155759,20.781791192479
"1149",22,100537,81589,554,10.2624128252583,10.9414259275147
"1673",502,271068,271025,6100,22.5016142422286,24.7523291209298
"11338",88,336208,259112,2937,13.6288554756244,14.7623421532002
"6646",54,115941,81416,263,15.9182470276113,16.2412793554093
"3564",98,329419,181594,1515,16.8425168232431,17.6767954888377
"26977",62,100188,58815,598,14.6391226727876,15.6558701011647
"35517",72,315179,298897,8328,8.84251096531581,11.6287550560896
"57157",20,78417,68457,790,15.248988416086,16.4029975020816
"57633",126,258785,216433,2602,16.218876049401,17.4210956739499
"9087",1111,3756117,3135306,40437,12.5264647214658,13.8161952932186
"57626",31,105480,94664,964,10.4411391870194,11.4594777317671
"22543",5,22792,13203,117,20.4801938953268,21.3663561311823
"8426",141,443065,297326,3734,11.8872886999455,13.1431492704977
"57869",20,53819,39916,447,21.4901292714701,22.609980960016
"35408",123,351900,324122,2218,10.6176069504693,11.3019171793337
"31249",40,116307,83477,861,11.2569929441643,12.2884147729315
