"","numemp","asset","RBCT2"
"31581",7,24959,49
"34090",26,103155,439
"10647",9,25206,211.85
"428",37,54076,305
"2328",17,34299,216.87
"27471",1349,12436578,156322.05
"29140",135,259572,2025
"28574",423,1262265,10685
"30182",70,148633,668
"32328",26,103776,567
"34656",50,142612,979
"32525",27,55602,0
"23348",33,80708,509
"8843",64,122907,997
"22675",93,210783,4369.8
"239",22,49964,440
"1439",17,57460,505
"25192",163,284337,3258.49
"26764",39,62878,662.73
"30950",3,6089,18
"16730",70,188094,1109
"34334",10,26290,226.67
"33993",15,56971,541
"18806",20,31911,362.63
"24472",56,93734,479
"22373",80,189743,1279
"19300",231,658002,6513
"26398",32,83154,795
"25621",43,94067,636
"33812",15,70855,757.6
"6837",190,477175,3833.02
"3619",1804,11291833,437911.64
"13085",187,525342,2839
"13595",67,127153,905.74
"24481",24,58363,403
"24334",16,43877,236
"23001",32,55254,450
"24655",69,187836,1632.55
"18246",281,1710477,34269.05
"9104",8,35181,236
"31980",18,36835,414.25
"30385",15,43687,179
"30617",43,209668,1362
"29597",25,122158,733
"32526",1316,5754399,29172
"29878",26,118435,540
"34549",5,16576,112
"20292",16,16428,97.47
"5617",55,130656,570
"26944",26,66117,492
"22569",18,49732,349.77
"20006",8,17365,112.84
"16701",506,1080184,6442.16
"15432",10,18680,132
"9645",34,49797,270
"228",64,212875,2269.56
"1117",31,62607,633.54
"15444",78,148322,1325
"19115",70,97310,805
"10204",8,15663,141.8
"22263",8,12902,114.48
"20712",16,36693,436.02
"22554",30,78127,671
"21131",32,98781,1048
"8266",96,177205,1455
"13150",174,451272,4048
"13099",58,105487,406
"10120",10,34647,243.89
"30713",3,8130,104
"8205",29,51938,524
"5174",43,84066,552
"29668",26,74056,458
"22441",47,115698,883.05
"34294",11,14770,91.89
"19418",48,128884,791
"2838",30,107629,780
"23671",57,54436,478.51
"22444",43,102481,842
"26478",7,22194,125
"5417",29,55152,559.34
"28949",6,42277,67
"26800",6413,21201519,477556
"33784",63,121875,763.8
"15354",24,49435,334.29
"22381",14,33607,182.63
"33467",30,55620,408
"18903",52,185594,1363
"8868",41,128554,1086
"28454",111,324475,2038
"11681",4,12088,89
"29979",714,2779227,22333
"22959",8,18554,92
"34149",9,31186,244
"9923",71,88695,839
"10858",12,41429,225
"16782",46,81319,525
"18483",6,12024,85.49
"23284",280,1472692,11350.46
"16410",22,48435,290
"22015",61,132886,1201.15
"17751",151,371865,2999.7
"32018",21,37487,197
"33134",41,213805,2147.79
"11682",22,51971,148
"10989",33,77656,556
"30079",6,22555,277.7
"23339",133,221489,1895
"9619",30,51563,429
"6051",51,117309,937
"23684",25,58739,510
"16068",729,5582045,25394.1
"17453",25,115186,702
"32649",137,37919,327
"22288",60,555903,3887.55
"33655",NA,441993,0
"21001",52,113169,591
"18625",57,112116,923
"31813",3,5372,24.37
"28507",15,51272,96
"32569",65,349086,1371
"15392",8,15039,106
"32960",21,68545,205
"33901",158,410654,3203
"18277",45,114598,604
"26822",45,88951,385
"1391",18,44410,267
"4666",490,383610,1516.79
"2315",131,198885,912
"29471",7,54169,162
"29743",19,51640,166
"9967",51,102703,212
"1198",28,82517,175
"15085",81,129363,1039
"17123",115,356164,1754
"28780",63,295380,688
"34012",96,103924,1059
"25137",133,175297,1506
"22671",25,116027,705.07
"8023",38,140779,1403
"32422",4,9525,31
"29663",139,361304,2241
"11343",8,22903,193.47
"1436",4,6599,70.19
"25745",81,271339,1742
"34095",20,86040,871
"33825",38,65256,654.23
"24497",16,39386,306
"34759",15,8211,0
"33013",16,40643,282.57
"34831",9,18533,75
"22177",122,593152,6576
"5296",347,2140719,33084.75
"34916",481,2747096,20210.14
"11619",118,568218,11177
"1509",554,2746599,22636
"12340",313,1426031,12726.9
"13237",275,929438,8938.7
"5311",152,804427,9249.58
"34208",69,28932,0
"33792",4,99529,696.84
"33367",386,480553,5494.27
"29805",1936,22876052,74332
"24064",18,36732,124
"29085",57,139178,593
"28225",195,594980,5211.52
"9631",14,46762,147
"90146",74,185765,3041.3
"27293",20,72230,989.4
"9096",7,20287,95
"21641",79,224130,1386
"5915",389,1836253,12632.05
"24829",25,192292,2048.2
"30243",19,109913,406
"34677",22,86962,547.96
"32335",46,358346,1576
"34340",230,427577,2803
"26390",83,198302,1668.07
"30783",9,62504,50
"1396",8,18565,163.79
"284",29,62219,545.69
"34557",16,29100,212
"28288",10,42780,140
"11477",18,63703,373
"35",111,363111,3231.12
"26336",39,201050,788
"28191",15,84839,393
"5814",24,55595,435.97
"28242",30,100126,393
"14418",27,128900,1153.29
"11694",67,149654,1251
"3276",264,499049,3611
"11556",30,78160,557.61
"13191",14,57767,273.05
"26617",7,40807,206
"10171",16,72473,500
"34167",10,26848,182
"34290",25,10091,0
"1814",8,24316,205.51
"30691",9,62019,0
"21265",90,382115,2591.88
"13272",17,50252,451.47
"2987",164,304313,1893.1
"26704",34,56777,671.99
"32004",38,78963,350
"34456",19,32562,219.69
"6959",107,231995,980
"34440",2,11315,42
"32477",23,36792,193
"32341",95,291584,1243
"11652",90,272325,3527.41
"27476",1213,2178052,18413.89
"19919",1229,3667613,91466.64
"22302",67,98525,1064.7
"34968",7000,17399000,120997.5
"34967",2007,4362387,40541.64
"22759",128,175018,722
"20828",1681,8010699,63086
"11813",2592,5717236,53316.08
"12342",18,32686,263.69
"26653",12,20021,135.48
"18408",537,1225653,11706.99
"1047",86,142211,1227.59
"1961",60,89407,785
"34554",16,26316,171
"8560",25,54041,506.29
"33927",12,31154,106
"21269",45,105606,417
"27122",21,85058,827.48
"24516",49,649300,8529
"9644",333,801445,3827
"22559",62,143499,1034
"33658",NA,447169,0
"33686",NA,2578851,0
"16604",118,336163,2979.25
"17426",14,42190,336
"11354",24,67317,350
"4456",35,94971,772
"19842",402,3219945,85624.49
"10992",28,81846,779.16
"5170",72,224588,2063
"32964",548,2185046,15006.43
"15093",38,77667,536.65
"34421",11,32246,251
"16601",20,46276,315
"11782",41,105553,540.25
"866",25,65577,511.48
"19434",72,168816,1129
"13290",49,122273,1388.35
"22130",96,186480,1753.17
"34577",23,69839,561
"155",26,47415,406.29
"34992",156,856489,763
"26689",20,113009,1067
"9108",127,211427,2027.81
"24799",38,84667,738
"25178",221,675139,28420
"9575",1223,27611443,349876
"3510",152800,563226000,15268480
"27595",2166,11254984,383103.44
"12773",148,311587,2941.18
"5618",13,63650,499.96
"34830",11,37821,268
"8243",28,74239,775.27
"34120",42,136510,770
"33482",24,108803,979.98
"8252",17,58618,171
"19877",51,108860,610
"581",14,16249,128.65
"33681",NA,66252,0
"6195",23,70583,589.32
"23123",129,366462,3177
"16282",10,28893,123
"1465",13,21862,200.27
"18930",31,34854,198
"18407",35,57506,377
"1623",39,57222,333
"8595",13,33976,262
"15817",6,15187,139.52
"287",134,214022,1870.25
"100",213,700547,11513
"15267",8,22960,212.41
"10253",13,50892,412.05
"16959",8,22043,56
"8278",11,24355,144.14
"1756",7,14532,93.04
"9788",30,108619,775.71
"32722",102,288091,2877.94
"10883",16,57844,210
"34397",21,42073,348
"23813",27,37718,215
"6137",50,121065,966.7
"5605",28,48684,120
"15833",9,20210,159.23
"11245",25,84114,275
"9385",23,61595,411
"15906",16,33926,214
"2733",10,34796,272.65
"16288",31,40442,342
"20239",26,64932,383
"8254",29,55904,401.62
"12549",29,72783,591.19
"9176",42,128064,918.06
"17190",26,59482,457.89
"15068",12,30809,200.94
"871",179,399960,3256
"16754",140,835020,14634.3
"15554",13,31018,60
"12325",12,35827,327.24
"9406",11,12420,73.35
"105",23,53251,505.96
"21979",99,200103,1100
"9023",86,148429,946.29
"13274",20,31943,214
"16922",15,33796,262.52
"2327",26,52885,276
"10885",7,14565,128.03
"5713",32,54921,248
"33653",NA,2194698,0
"34959",15,32994,192
"6123",92,166163,1048
"16953",8,14781,152.36
"13167",23,85827,492.56
"26955",62,114597,1117.9
"21015",21,38734,346.31
"16980",147,445322,4057.23
"22061",79,160236,1467
"8775",36,93383,864.83
"23064",17,38274,72
"26217",47,97826,450
"34385",17,36128,147
"422",31,76280,574
"1701",16,80855,596
"9359",33,133474,760.49
"16259",28,65726,446
"22639",22,51473,284
"19829",19,28016,194
"25328",6,14804,46
"10523",96,194890,1332.58
"4796",15,38304,300
"9875",9,24445,48
"23060",36,61673,373
"8531",23,75237,373
"20827",90,224150,2141.5
"1612",5,19851,119
"1937",44,111128,643
"1468",28,69334,548
"4075",32,70724,547.23
"17543",28,59820,409.62
"15291",27,65284,480
"5683",48,139829,1129.23
"18182",7,14072,27
"5684",31,72371,552
"14749",50,102572,719
"34903",14,33449,333.89
"876",22,62540,568.5
"2477",15,33867,314.9
"99",18,65205,338
"17569",4,9117,45.16
"26542",30,90119,581
"17327",51,147765,784
"14912",15,39436,228
"19515",17,67073,535
"22309",19,52829,455.5
"9068",42,89108,746
"10805",9,33667,245
"2372",20,38489,233
"15813",26,60724,412
"16243",49,54850,600.84
"877",47,104579,947.76
"296",34,122751,893
"16154",9,30262,247
"11522",26,55448,326
"5687",14,76280,582
"18321",85,175244,1437.37
"13303",26,67689,468
"1249",21,34345,303.2
"8532",25,52788,308
"8675",75,160376,1524
"5635",34,73822,552.75
"1751",7,15049,86
"49",12,20690,110
"11207",22,82468,781
"26551",40,89225,784.48
"11732",12,49533,370.17
"16993",56,150962,1181.75
"1484",20,59298,512.98
"10594",41,82681,505.39
"12461",8,28874,157
"2398",31,87255,776.95
"21158",12,25099,81
"8693",20,42658,387.26
"15397",46,113792,903.25
"5775",41,93925,1039.06
"13162",12,26893,262.28
"18243",8,11044,80.02
"22838",16,53387,352
"2379",30,90916,542
"16527",9,24169,138
"24841",22,81511,710.26
"24500",38,45874,281
"9392",25,69907,330
"5950",191,581952,4988
"5636",37,147632,1077.54
"8486",28,150631,1005
"17995",6,21669,175.56
"15113",20,43474,383
"1372",32,52776,397.95
"15866",14,25444,183.77
"20884",471,724381,12637.74
"8144",16,74143,181.85
"10315",14,47427,321
"9127",4,13118,72.12
"27125",112,184714,1883
"10057",27,63308,453.88
"12986",193,503262,3759.95
"13962",12,38710,243
"18450",30,79805,507
"18053",4345,13152836,326569.77
"1627",26,65327,407
"17813",7,20285,138
"149",29,52326,540.69
"9514",3,8340,37
"10054",72,151539,1069
"15821",22,41000,236.67
"289",20,93282,455.14
"8297",37,79466,454
"1464",14,40775,461.3
"16460",98,315094,1657
"21029",67,71106,552.08
"16706",65,185364,903.32
"1678",41,105730,868.46
"10310",88,158819,1264.94
"4937",12,25907,264.69
"10674",12,47730,424
"8584",12,26244,131
"26403",91,130585,1157.93
"3843",50,188720,1379
"33648",NA,173602,0
"310",21,50417,376
"14794",31,32703,228
"23826",44,145468,1116
"20183",90,221123,1814.6
"8118",33,87980,634
"16469",9,12070,86.64
"8804",35,47055,287.65
"20040",23,45569,301
"34897",15,48423,389.91
"11750",17,46140,385.73
"17378",32,67166,425
"22609",3,6956,30
"9817",10,25499,304.51
"9775",15,49349,421.04
"21120",35,109132,866.99
"1635",88,242483,1524.44
"27320",25,90466,798.98
"8695",17,59242,403
"15547",25,63607,438
"13874",44,109669,974.1
"34250",12,28390,246.73
"11200",79,198805,1187
"7768",437,960736,9015.05
"18379",47,95762,467
"4130",16,42094,210.25
"9318",22,37508,183
"8886",65,137211,691
"8265",4,5296,40.03
"15266",5,13922,121
"971",123,230560,2254
"13832",24,32772,231
"1643",15,32129,117
"17309",74,226646,1514
"19087",8,22559,191
"11608",20,100626,979
"91280",26,83682,511
"273",22,38887,224.04
"26268",10,21375,142.67
"16795",16,26336,196.84
"24606",109,164668,1730.51
"22176",66,197137,1534
"8885",14,37489,279
"17878",161,101426,794.05
"8778",517,1451771,9254
"33861",6,16932,46
"2224",10,36396,208
"20761",3,1053,1
"16281",11,17810,155.83
"13264",50,104886,845
"148",40,83590,533
"8120",25,70566,570.22
"11466",37,41937,354.96
"15653",18,36762,193
"9332",13,39280,242
"32779",105,310562,3131.84
"8145",11,31432,245.07
"17032",10,16674,92
"26477",100,364724,3485.59
"12327",54,137341,1011
"9315",45,106108,762.19
"303",46,95230,717.69
"1523",20,59579,233
"6139",41,63322,457
"13611",5,13121,99
"27553",25,272113,2111
"618",35,95753,512.62
"11232",14,29480,245.76
"19954",15,24396,187.45
"22273",41,68735,449.2
"17829",7,17045,153.4
"17355",8,16932,82
"12511",20,68248,569.35
"13901",7,18739,151
"15556",28,60746,452
"20769",11,34142,253.93
"1373",12,25185,151.47
"15423",10,14928,88.72
"2145",17,55725,450.96
"11609",16,45314,429
"12232",16,44862,386
"8556",16,45249,319.72
"9057",21,66821,485
"13017",30,50160,351
"12530",36,121880,717
"91",55,47976,326
"34595",36,92991,707
"21704",45,79176,643
"19448",71,241161,1803.15
"10626",9,24442,108
"27575",0,13477,0
"26990",819,4668422,34464.11
"14701",36,67029,531.15
"14800",31,80476,669.4
"5704",17,36318,294
"18129",194,623499,4209.53
"34178",19,54102,424
"20130",38,88637,507.95
"33527",50,149375,1378
"31203",171,522117,5338.34
"3753",83,221823,1320.22
"14329",34,149173,1092.05
"18171",35,211906,1066.99
"21529",3,31735,116.4
"9523",12,32583,285.71
"23876",37,54843,449.76
"5867",43,77736,923.25
"9803",27,249005,835
"9304",22,54478,259
"4214",2361,6240976,210419.95
"5902",14,44693,301.93
"21085",10,18404,163.93
"16905",6,18634,99.57
"21971",24,58356,306.51
"13710",7,18122,138.61
"17110",3,10676,55
"14033",10,19400,141
"13857",5,6468,51.33
"12247",7,17849,152.38
"20830",55,153645,1531.54
"1713",17,63021,499.26
"27064",74,189629,1645
"33698",NA,159232,0
"16607",10,22718,52
"22319",10,13566,107.86
"11256",47,107369,1018
"16982",57,171998,1225.52
"11603",23,47965,383
"12745",4,11844,85
"14660",36,146246,1307.58
"15309",89,164751,1746.72
"101",22,66598,258
"20318",39,68886,384
"8432",78,164587,926
"11711",51,136237,939
"12956",32,69832,491.89
"9160",29,64285,334
"1377",14,32590,134.65
"8472",35,118592,364
"15673",71,131905,874
"35010",8,7629,50
"34085",29,69325,489
"10628",12,30701,301.6
"328",9,21406,132
"34713",18,60171,380
"14349",28,70470,383
"33313",13,84786,556
"11243",36,77058,767.78
"8802",7,8187,45.76
"21230",161,328588,2311
"18556",78,137266,1400.48
"22637",25,41212,245
"22002",9,15216,143.04
"664",94,254985,2144.44
"15193",18,43599,399.81
"5863",62,199410,1389.47
"32975",68,161632,1520.75
"19506",81,220512,840
"34413",14,28791,141
"33990",18,24797,178.97
"15294",6,32593,373.96
"12236",13,34589,279.93
"22739",27,38659,392.42
"26280",22,50915,460.66
"24919",71,176982,977.05
"9820",6,11202,103.06
"5634",26,69256,634
"34148",18,32163,302.57
"12469",36,89990,685.19
"13202",17,40095,393.47
"32275",92,159746,1158
"1536",364,989030,30094.79
"16413",15,53830,280.86
"19726",53,119029,1034.12
"21930",12,44150,440
"8892",69,186597,1103
"13565",81,171271,1847.89
"11788",33,56457,350.93
"34316",25,110227,265
"836",65,196482,928
"21573",116,282246,2232
"35320",23,84478,608
"11942",20,43741,139
"25271",156,560536,5601.23
"12474",34,61420,501.81
"21161",28,85182,541
"10629",18,44483,375
"32366",11,32623,30
"22407",210,342422,3336
"20408",83,144935,1048
"26759",33,107434,871.18
"26539",73,47391,397.89
"34636",20,47439,212
"35207",12,17556,41
"22353",36,78081,486
"16107",37,81142,532
"21219",30,40049,350.29
"34247",65,177295,1603
"20387",122,341001,3059.36
"110",276,755045,5643.5
"20524",36,105745,775
"22340",25,56350,346
"26210",29,47632,279
"34873",24,19506,119
"22597",262,439778,3777.65
"19125",27,52829,66
"22346",11,25794,110
"2247",76,104240,994.7
"34952",13,13209,118
"19258",48,114222,521
"25291",12,28098,245
"26627",57,125490,912
"24340",15,23711,59
"32941",128,393238,3186.76
"3514",2683,9515266,261646
"4198",22,44316,301
"11293",18,35383,322.05
"19553",191,5204169,218535.14
"16389",71,184756,993
"11244",22,77885,572
"11257",19,51177,330
"34189",19,77878,648
"19480",8,17939,131.71
"12786",20,51463,332
"17041",52,140539,1130
"17159",245,378050,3466.6
"13397",42,486628,6065.22
"27171",30,60601,537
"15134",35,82450,581
"420",9,21940,136.85
"34156",41,75164,687.37
"1035",25,71835,400
"23273",102,287033,2811.56
"8558",11,30610,201.92
"27496",24,96672,812.16
"22025",6,7757,56.3
"12627",78,296648,2608.78
"18626",136,475275,4038.6
"10744",24,84735,644
"35016",13,22294,185
"5608",35,118189,479
"313",86,147147,768
"12838",48,136909,1011
"4087",27,69620,601
"15204",12,24463,450.37
"1418",38,63791,353.75
"34859",11,16135,46
"22528",79,128110,1242.1
"24211",16,32542,207.9
"8250",39,93985,844.06
"11647",34,82033,470.32
"34639",21,34371,300
"9323",30,101179,571
"12207",23,82959,585.37
"15136",66,194530,1678
"16201",24,47877,423.21
"17145",21,58717,548.37
"32092",20,57605,463
"5699",18,53945,423.44
"11715",11,32538,243.62
"11431",30,118181,962.98
"862",18,52747,266
"15104",51,110997,736
"18795",6,17904,190.38
"306",43,86424,736.64
"13654",33,85470,669
"21377",2769,974853,10
"15025",3835,22939683,783650
"18914",667,3890245,137501
"21761",0,1258,0
"33108",83,146411,337
"935",769,4106099,182797
"4345",4087,15786920,724370
"14985",1048,5585402,184198
"4306",2667,12960000,286346
"5021",7816,23022937,800763.47
"6559",20437,31565638,1115303
"3618",11578,85926780,3047233
"4167",547,3434699,103121
"27474",4367,28193487,973766
"16703",288,1175689,27263
"6768",510,1920054,50081
"13391",83,354337,3984
"2487",2241,8479524,328990
"16547",33,70422,332
"34147",171,623042,4614.17
"34757",7,19942,143
"18124",35,91273,672
"32640",2578,16161594,231766
"32218",29,94498,891
"29951",68,218168,555
"13653",36,215305,1956.78
"30559",903,3863433,30765
"33987",73,45710,0
"2558",22938,71541323,2793083.1
"22434",24,61657,205
"34365",12,30098,272.78
"27351",21,39122,390.58
"26392",27,1084247,80290.65
"953",270,1020005,8168.22
"623",10000,47804000,649900
"16501",97,246965,1956.67
"23592",19,19325,0
"23537",78,172775,1075.61
"23210",33,174058,1015
"34858",7,18945,0
"4950",294,600397,5718
"27550",42,102510,847.49
"34103",1290,623791,6307.57
"8870",86,177776,1359
"10842",196,532365,4773.26
"17282",91,243141,1620
"5903",416,876908,6425
"30414",78,243286,384
"77",36,180966,1615.55
"29177",78,168003,1645
"32247",423,4027064,10724
"10502",41,85880,655
"34522",12,18335,124
"33897",120,367204,3492.66
"4009",155,280344,2734
"26972",27,46005,385.87
"10374",28,68823,605
"19274",7,19570,195.49
"19582",99,208249,1630
"17514",270,629399,4828.61
"11971",167,459046,3634.87
"30878",2,16325,177
"20215",24,85236,140
"851",30,78845,506.61
"8124",22,60512,429
"1252",118,332843,3480.9
"2324",9,10212,33
"90148",36,91904,2115.7
"34395",22,160172,776
"11683",11,62873,255
"10475",26,63668,310
"21495",62,184073,1345
"22205",4,10371,59.27
"17621",14,35931,252.6
"8314",18,52913,488
"6962",145,294032,1860
"17749",105,237613,4628.3
"16330",7,20803,186.14
"29330",31,108186,1340
"22984",19,163212,1789.2
"34872",13,4360,0
"34052",12,42209,393.72
"15169",106,170381,1301.84
"23342",50,151400,1176
"33806",43,132630,586
"32251",49,183717,1713
"15585",24,51651,357
"29712",81,426951,3850
"90311",59,165565,506
"31698",816,5912702,95346
"29506",9,78280,97
"18127",18,31213,253.67
"32527",24,56389,235
"1092",31,50736,290
"13060",254,633393,5963.7
"19343",185,304400,1931
"34574",24,21700,186
"19999",41,75465,408.14
"34780",3,53535,644.88
"17792",60,88161,603
"9828",27,199061,714.04
"34242",18,45165,376
"10581",33,82775,711
"35329",76,170962,1150
"32574",99,1310762,11773.14
"30043",9,37127,114
"30339",12,49661,141
"12144",30,69871,378
"29024",33,107650,520
"29550",43,165845,804
"11355",17,44949,321.49
"12208",45,93486,327
"15664",63,100770,795.78
"34963",4,2584,0
"28421",59,812764,895
"18086",26,45479,239
"14415",10,37149,283.59
"1469",15,26980,192
"29818",7,18447,31
"28035",14,86860,75
"14043",132,373115,3009.37
"28348",47,208684,1696.9
"23901",52,341365,735
"30744",10,44197,599.44
"15362",20,38112,291.89
"28384",37,132424,1222
"19215",107,105238,457
"20484",81,189947,1335
"15697",484,1695581,12722.82
"33560",24,105520,1349.3
"90200",133,407089,1186
"10126",11,34805,266.98
"30350",43,142239,502
"10696",49,71063,678.63
"13774",9,30385,249
"29133",21,53571,274
"27180",51,148845,1008
"23621",268,844263,19839.9
"7403",50,108532,863
"20015",35,323366,1284.75
"21868",192,238436,0
"26601",36,97179,779.58
"17741",60,170516,563
"29637",51,99205,667
"26658",29,37290,318
"26743",102,155613,1037.08
"32871",24,58208,549
"14083",4,7674,51.18
"23806",43,78656,821.02
"31631",45,134595,1044
"27897",6,21899,20
"15152",23,54424,467.43
"27026",15,18054,165.61
"18402",81,294369,1419
"14078",151,295125,1992.1
"20670",16,19259,56
"13446",8,16148,147.85
"13563",7,11900,50
"15714",76,195464,1590.34
"33481",36,230241,1516
"7411",272,811156,5310
"31090",6,25608,35
"13753",14,99875,660
"17933",150,330215,1463
"17773",20,45066,125
"24123",78,195205,893
"32347",19,85103,718
"30075",12,26423,160
"32648",56,2431079,581
"9077",33,82201,570.09
"33149",165,331255,2002
"34123",22,94941,892
"23472",211,251080,0
"35143",15,20412,48
"5624",14,55924,795.6
"17825",4,9753,79.49
"29941",10,135350,602
"29513",10,43296,148
"30052",90,618097,4710.35
"10993",11,21432,220.56
"11235",11,39211,190
"9021",31,71678,320
"22653",14,23896,195.74
"33552",29,99859,852.86
"34837",42,140952,685
"28390",47,96317,838
"33422",32,133892,1232.55
"30128",11,36736,118
"16777",32,52264,486.75
"15684",17,41152,400.9
"20012",38,58063,753.27
"23092",70,295927,3435.37
"24080",69,68177,444
"1491",19,48111,323.07
"28511",230,1074872,8097
"24811",124,526176,3988.79
"22295",2210,5043671,30765.79
"35172",14,34191,134
"27437",36,68306,616.66
"10443",7,14473,94
"11365",88,190305,1828.57
"26508",59,207045,1429.98
"28312",45,286711,115
"31443",26,52940,283
"27808",7,22189,125
"9846",8677,29351209,234386
"21098",1066,4663937,45354.03
"22584",1193,5097817,41214.28
"29069",67,149146,676
"16386",18,53288,320.4
"24038",7,12553,58
"11357",7,19020,72
"5792",6,22757,232.79
"1067",48,114697,1312.4
"2055",99,350318,3013.91
"5241",93,365930,3536.07
"12198",50,172766,1374.17
"15293",58,189829,1764.84
"5118",63,235476,2253.34
"12915",88,280483,2430.76
"12919",45,148511,1420.84
"9343",21,68218,493.5
"15241",117,381851,2927.98
"15445",124,417732,3394.32
"34380",62,193047,1865
"12917",61,190091,1577.66
"12918",44,80292,824.82
"12923",90,487545,4407.45
"20740",639,1780439,13581
"28123",110,188541,1022
"27943",39,206551,1387
"32193",25,48210,453.64
"22811",23,161659,1258
"18155",40,75116,460
"12717",14,33933,246
"32869",61,206394,1254
"29401",13,31843,141
"21122",124,341662,3779.14
"26550",6,12322,75.33
"90169",68,173217,553
"9189",34,56840,489
"22578",53,134628,1018.38
"34314",17,53536,437
"6196",10,23760,194.83
"10856",10,29115,228
"23622",154,567918,29796.1
"4995",95,195058,866
"22853",51,177584,1130
"34901",14,10700,50
"30306",55,166002,1103
"26790",43,101242,842
"15797",431,979364,5832
"20577",67,135601,952.27
"26537",16,55816,226
"17798",92,852286,16073.22
"29272",55,209407,515
"14357",28,69423,2404
"11721",12,31686,268
"1877",17,47039,320
"2443",75,141008,1062.89
"18748",24,89454,715.58
"20220",49,107564,622.94
