"","numemp","asset","RBCT2"
"21882",36,60033,528.44
"33681",NA,64845,0
"6195",22,63884,458
"23123",66,120020,962
"16282",9,22758,73
"1465",10,16136,144.79
"18930",34,42148,151
"33589",23,54749,406
"33696",12,28972,188
"18407",34,49526,298
"1623",28,40751,150
"8595",9,17490,104
"15817",5,15588,118.27
"287",87,147801,1013
"100",186,439389,3030
"32715",37,326830,389
"15267",8,22228,198.5
"10253",17,42291,296.8
"16959",7,14721,27
"8278",9,17946,103
"1756",9,14520,95.43
"9788",30,73966,546.82
"32722",44,116965,688
"10883",12,46839,100
"33987",62,37516,0
"23813",44,33448,161.27
"17948",1791,4076867,53883.43
"27473",15,39203,254
"15103",6,8672,56
"5605",28,42179,128
"15833",8,15929,136.59
"11245",27,69217,315
"9385",22,56733,370.17
"1675",4,12162,88.84
"6137",37,75348,550
"15906",14,25620,190
"2733",10,27091,199
"16288",21,27454,233
"1749",62,138431,865
"20239",25,50893,368
"8254",29,47340,396.6
"12549",26,64853,488.18
"9176",42,110684,767.91
"17190",26,48219,199
"15068",12,26944,186.19
"871",135,262518,1914.72
"16754",139,817485,4076
"15554",17,28302,94
"20632",29,56238,377.35
"18936",41,102149,671
"12325",8,31550,261.62
"9406",13,12398,85.53
"105",22,42470,335.15
"21979",92,125495,929.84
"23457",16,33321,223
"9023",85,121012,802.62
"32920",23,64193,631.09
"13274",12,21230,144.27
"16922",15,29998,230.7
"10885",7,10696,70
"19491",107,185962,621
"5713",30,44370,117
"33653",NA,1999121,0
"6123",65,114876,852
"16953",7,13117,136.5
"13167",28,77248,405.49
"9238",43,117218,763.7
"26955",45,97636,811.25
"21015",17,26010,200.67
"12738",7,8292,72.8
"22061",56,116814,779
"3062",21,47884,323.11
"8775",34,71182,576.04
"27302",20,50584,437.66
"26217",42,79748,327
"16259",28,54230,398
"15795",50,100888,568
"15834",39,78843,554.75
"19829",18,20829,145.58
"22639",21,38702,220
"25328",6,12780,47
"25338",22,54756,493.66
"9359",33,102536,491.14
"1701",17,61038,340.31
"422",31,73944,115
"22142",178,253107,1901.59
"10523",93,169823,812.76
"4796",15,35455,215.88
"8146",22,27371,170.1
"23060",25,32928,262
"8531",20,47376,236.89
"20827",89,156916,1404.36
"1153",5,8067,76.11
"1612",5,12847,94.76
"8776",15,23611,146.17
"1937",25,69808,461.58
"1468",22,43418,321
"1878",22,43577,307
"4075",29,47745,407.87
"17543",26,46046,312.12
"15291",35,57578,510
"5683",38,115234,989.94
"18182",8,11282,45.88
"5684",27,49907,311
"282",53,97664,773
"14749",23,66390,266
"876",24,64030,618.35
"2477",11,23633,216.44
"99",18,55090,249
"8810",44,85100,604
"17569",4,8225,32.92
"26542",31,65146,343
"17327",49,108371,679.34
"14912",11,23018,146.97
"19515",14,52050,408.82
"22309",18,35605,306.57
"1960",5,9833,36.28
"16274",7,14252,89.74
"9068",24,49437,420.99
"10805",10,28970,92
"2372",15,21896,165.75
"15813",24,41383,144
"15409",55,110954,635
"26403",45,49436,443.87
"16243",31,39964,382.8
"877",45,77640,650.81
"296",24,79632,392
"16154",7,27476,188.98
"11522",15,22919,163.25
"10008",10,18486,126.03
"108",24,49905,414
"5687",12,45545,300
"9763",8,17915,134.16
"19981",49,126612,914
"18321",77,118791,952.33
"26767",24,66420,443
"13303",18,28856,265.59
"1249",16,27005,218.19
"8532",25,44582,155
"8675",44,90156,774.3
"5635",39,87313,739.36
"12108",5,6670,40.87
"1751",6,11779,89.12
"49",10,10721,46
"11207",20,46062,487.52
"26551",24,63056,539.12
"11732",12,39413,270
"6843",31,77684,533.05
"33632",9,19964,132
"22681",18,30806,77
"1484",12,37950,305.05
"10594",37,73330,456.8
"12461",9,23438,129.57
"2398",9,21297,145
"21158",10,20291,62
"8296",42,78936,732.95
"8693",14,29317,231
"8288",15,27676,191.94
"19603",50,100573,275
"2333",4,4662,12.74
"15397",40,79140,576.35
"5775",38,84438,628.97
"26324",16,41667,260
"13162",7,20149,83
"18243",7,8085,56.42
"22838",15,43254,184
"2379",25,68884,398
"16527",11,20688,102
"309",62,120932,825.27
"24841",22,60212,485
"24500",30,29811,227
"9392",21,49699,280
"5950",161,431906,3971.41
"5636",32,97711,701.42
"8486",20,74628,501.56
"26643",24,105427,872.59
"17995",7,18958,146.22
"15113",17,27454,274.13
"1372",24,43618,309.4
"15866",10,15730,121.74
"20884",536,635581,15021.02
"8144",16,69602,96
"10315",16,39914,202
"9127",4,10603,62.71
"27125",78,115874,1035
"10057",25,54240,411.71
"12986",198,324320,2600.22
"13962",13,36956,175
"18450",26,56012,388.22
"18053",3861,11328223,222901.58
"1627",26,49914,266
"17813",7,17879,140
"149",29,45175,436.68
"9514",3,7185,29.61
"10054",48,104009,605
"15821",21,35934,236.29
"289",20,79320,284
"8297",19,45445,314.67
"1464",13,30303,238.93
"9360",25,58892,489.21
"11241",11,25060,213.39
"16460",70,215905,1414
"21029",74,103166,842.01
"20992",51,151690,1061.21
"16706",64,151975,740.12
"1678",44,116855,1042.47
"22308",27,47256,392
"10310",82,127364,911.97
"4937",10,17827,145.78
"10674",12,37468,300
"8584",12,20923,123
"22444",20,45177,346
"19734",14,23302,164.78
"19505",44,120922,1011.09
"33648",NA,111288,0
"18415",9,19514,145.49
"21339",13,24518,161
"21332",16,34392,258.68
"310",21,34857,256.67
"14794",28,25398,169.13
"23826",29,63390,549.53
"20183",58,98677,832.9
"8118",32,60064,404
"16469",12,9256,47.24
"8804",37,46096,274.32
"22991",6,10605,70.88
"20040",21,44341,232
"11750",14,32922,231.87
"17378",24,44796,324.86
"22609",3,5419,43.2
"9817",7,17136,182.6
"9775",12,32734,254.37
"21120",35,66838,517.98
"1635",68,186557,933.28
"12102",11,43375,108
"22012",44,60922,510.98
"27320",24,82759,761.87
"8695",14,45354,299
"15547",27,49809,260
"13874",43,76415,647.34
"11200",60,148667,933
"7768",343,667612,6653.11
"23194",46,51409,332.98
"23277",18,26729,162
"18379",17,34528,225
"4130",18,41158,240.33
"9318",20,35260,162
"8886",69,104717,740
"8265",5,4745,24.44
"15266",5,9499,92.67
"971",109,180165,1626.85
"13832",17,18445,139
"11255",32,58424,404
"1643",13,26845,80
"17309",88,225347,1619
"19087",9,16135,162.42
"11608",17,79155,485
"91280",16,44006,339
"23733",27,71232,512.89
"273",20,30085,170.39
"26268",10,19012,120.51
"20434",36,89497,321
"16795",21,20610,162.06
"24606",65,92966,844.96
"16490",18,37534,272.23
"23790",49,73122,534.22
"17878",160,107355,930.78
"8885",18,36451,181
"23321",25,36078,335.82
"24750",18,23780,180
"2224",8,24420,44
"20761",3,1193,6
"11448",48,84894,600.7
"16281",9,12657,61
"13264",33,68442,531
"16805",52,64586,405.07
"148",31,55118,381
"127",28,51770,244
"1694",44,87694,453
"8120",20,41959,303.68
"80",41,136133,1017.86
"15653",16,26969,179.38
"11466",18,25769,221.19
"9332",13,26072,178
"32779",61,139653,3885.13
"8145",13,29866,217.51
"9034",28,57654,259.74
"17032",10,15791,112.5
"285",20,30946,160
"11780",32,149864,1204.84
"26477",112,204027,1748.97
"20914",12,41683,196
"12327",45,93794,784
"9315",40,68758,508.42
"303",47,74806,581.07
"1523",21,62035,232
"6139",20,34429,294.93
"13611",4,9210,73.38
"27553",30,155795,914
"27377",13,15711,115
"9165",17,35935,307.93
"157",16,20848,213
"618",33,80073,431.17
"11232",10,20029,163.38
"19954",14,18215,127.62
"22273",41,64228,433.04
"17829",6,14323,124.8
"11813",1404,2219682,20405.69
"17355",9,14659,68
"12511",22,51216,402.47
"13901",6,15084,138.44
"15556",23,58749,324
"20769",13,31450,176.56
"1373",9,19257,92.98
"12232",11,29289,247
"2145",14,39004,297.59
"11609",15,35461,266
"168",26,34262,251
"8556",37,44262,421.38
"9057",22,52583,372.86
"13017",24,35987,253.24
"12530",35,85279,647.08
"18099",27,78525,584.37
"91",17,25467,211.76
"27542",22,58388,491
"21704",36,61893,468.63
"19448",72,196203,1355.45
"10626",9,21552,109.95
"26990",502,956722,5788.12
"14701",29,55326,422.21
"14800",31,65120,534.36
"9628",9,12763,109.23
"5704",12,22575,86
"18129",165,366445,2902.56
"20130",35,63875,514.54
"33350",213,559615,3857.71
"33527",19,44543,403.96
"31203",84,194450,0
"18267",36,61930,582.88
"27343",20,64419,558.21
"14329",30,119172,815.1
"18171",35,185404,787.01
"21529",3,23966,94.76
"9523",8,19074,160.01
"23876",28,41485,815.78
"5867",30,51733,450.86
"9803",30,171506,743
"9304",23,41100,299.37
"4214",1910,4030409,31140.08
"5902",14,38584,248.86
"21085",12,14672,127.31
"16905",6,16080,75.18
"15275",28,46280,422.81
"5663",38,63905,309.83
"21971",22,57181,313.08
"13710",4,10378,73.53
"17110",4,11036,57
"10634",49,100178,815.35
"12247",6,12999,105.52
"20830",40,85384,857.7
"1713",14,41263,315.09
"1617",36,81739,389
"27064",53,99013,781.4
"33698",NA,85500,0
"16607",10,18597,56
"11067",17,19191,133.17
"22319",7,8296,77.11
"11256",28,70805,502.18
"16982",57,137726,980.94
"11603",19,31360,268.17
"12745",3,10782,40.46
"14660",36,108402,927.81
"15309",93,145936,1247.03
"101",20,58259,260
"20318",38,55390,517.2
"8432",80,129140,667
"2442",133,306668,2643.65
"11711",36,86483,530.52
"50",30,51184,369.35
"12956",28,51164,567.24
"9160",26,46353,261
"1377",15,31996,99.03
"8472",29,72945,330
"6178",29,67789,405
"15673",64,111748,719.42
"10373",65,157068,1224
"10628",14,16644,122.13
"328",11,17848,136
"14349",24,45111,297
"33313",7,38200,386.52
"11243",30,55758,469
"24243",114,300585,2121.81
"8802",7,7467,38.91
"25070",69,97223,942.9
"21230",131,200572,1404
"22420",19,52332,287
"18556",88,121233,1080.62
"22623",159,234087,2029
"22637",16,26208,157
"22002",8,11345,81.26
"664",116,160111,1285.55
"15193",16,31562,246.4
"29285",81,122569,946.28
"9046",8,19392,154
"27504",69,135045,1237.33
"24267",118,160130,1387.15
"5863",65,159891,1008.58
"32975",43,97188,648
"19506",34,76792,397
"33990",10,11578,0
"15294",6,25861,242.9
"12236",11,25288,228.93
"22739",22,29916,309.02
"8148",58,115585,829.41
"26280",18,30638,222.13
"24919",57,113002,934
"10067",8,14580,63.4
"9820",6,10136,93.7
"5634",32,54632,435
"12469",35,82020,629.45
"13202",17,35294,292.65
"11392",32,71085,607.05
"32275",50,92845,497
"1536",344,722096,6630.4
"16413",16,49408,221.57
"19726",53,94752,644
"21930",20,42497,343.86
"8892",59,106509,691
"22169",37,59450,621.39
"13565",71,146579,1294
"11788",25,54064,307.36
"8333",4,8628,69
"836",71,179024,553
"21573",70,166528,1083
"15400",23,65938,548
"3403",37,46150,260
"12474",25,44728,272.11
"21161",23,46687,269
"10629",20,32389,280.91
"22407",108,164067,1470
"20408",56,90078,798.51
"26928",33,35694,239.03
"26759",34,76489,530.32
"26539",79,54613,417.2
"22353",26,45995,183
"16107",24,39950,269.58
"21219",25,32000,254.56
"20387",134,246257,2372.07
"15506",72,128790,1109.51
"110",27,54789,483.85
"20524",37,76906,626
"22340",18,47788,1060.54
"26210",23,35430,317.65
"23760",10,11120,45
"22597",194,318352,2181
"19125",30,45002,66
"22346",11,17768,109
"77",40,128141,1089.97
"2247",95,115404,1006.16
"20704",33,46186,340
"19258",46,107932,406
"25291",5,10815,109.33
"22441",39,80628,681
"24340",11,16361,115.64
"21960",27,74222,475
"26627",39,52724,353
"32941",68,213080,1490.37
"3514",1760,4052013,85099
"4198",12,32796,177
"11293",20,26734,261.67
"16389",60,107046,763
"26611",7,9579,67.5
"11244",22,58678,392.32
"11257",17,33679,229.95
"12786",19,40072,327.06
"19480",8,17585,114.3
"26400",68,133896,1192.24
"17041",48,107020,805.57
"17159",176,214593,2424.9
"13397",45,330298,1846.26
"27537",32,69667,667
"15134",31,66336,466
"420",10,19593,80.77
"184",33,51753,402.4
"194",11,22531,153
"1035",31,66449,368
"17445",29,46053,298
"23273",65,138017,1373.2
"8558",11,26755,174.71
"27496",15,43107,386.79
"22025",7,9077,67.66
"25268",12,27806,153
"12627",74,233356,2037.3
"18626",106,297555,2464.76
"10744",20,47870,418
"8874",7,7192,55.62
"5608",25,71775,403
"9995",40,180182,479
"15423",11,14132,68
"313",70,98431,632.06
"1531",49,97888,327
"29298",60,167526,0
"12838",58,116832,963.05
"4087",32,60402,429
"15204",12,19266,106.89
"22978",32,58513,544.16
"1418",29,43767,231
"10003",33,70128,466.63
"22528",42,68725,614.8
"24211",19,29688,276.67
"8250",38,71965,632.83
"293",30,41536,301.38
"11647",32,69016,418.16
"9323",27,76739,472
"12207",21,69160,492.69
"15136",53,128327,1224
"16201",16,33300,238.19
"17145",18,44967,334.13
"32727",8,25686,171.77
"32092",14,36280,262
"5699",23,45324,356.32
"11715",11,27900,211.36
"11431",36,95891,729.47
"23063",69,53753,470.33
"862",18,46937,221.32
"15104",47,81176,454
"18795",6,11885,102.04
"306",39,66354,396.9
"13654",30,62240,522
"16518",8,10557,67
"4328",66,152217,1477.95
"21377",640,270823,10
"2293",1140,2660808,80593
"11594",29,92168,867
"19556",175,433164,3036
"15025",4955,12646480,323008
"6522",108,254868,3674
"10013",100,259404,2027
"4315",224,576830,5270
"10851",62,156270,969
"6538",99,203850,5232
"11325",146,281614,2626.03
"3663",662,1765077,20038.72
"6643",446,1007349,20412
"17219",1015,2587014,80409
"18914",1412,3213451,25005
"6559",3230,6685178,268838.23
"6564",70,192962,1865
"6570",1770,3398470,116054.09
"6576",110,293458,4566
"5292",66,162698,1332
"12806",66,133716,1043
"13875",103,284278,3400
"12332",178,558616,4039
"4345",1941,6107080,71980.13
"5298",94,270868,1867
"5300",174,348660,2698.33
"4350",503,851719,9100.84
"10143",722,1676338,17311.47
"19152",343,832002,14453
"12358",144,365994,2507
"10283",193,434868,2646
"6633",87,188199,1582
"8402",77,210376,3068
"4356",48,120669,1032.47
"13093",238,648407,6111.89
"5309",1469,4574830,166191
"12320",41,123904,957
"15824",350,581366,4725
"5316",51,141639,926
"12109",101,284243,1793
"2719",126,228014,2207.9
"6677",111,243837,3746
"15095",83,178676,1585.08
"26936",145,393932,2829
"14830",55,127148,1289.85
"4373",137,291872,2626
"3734",343,824875,6210
"6699",94,241860,4937
"935",390,716477,5996
"13391",124,278353,4607
"5327",62,179672,1804
"27474",6825,17783807,102158
"16703",460,918639,9919.64
"2487",141,200602,1865
"6768",977,2580116,16666
"6742",23,47063,255.43
"6745",89,199859,1336
"6738",521,1157904,15914.99
"2116",3146,7422999,64831.25
"12323",10,13670,127
"18124",30,62034,405
"32640",2623,11344663,33946
"29951",45,131942,108
"13653",32,92418,723.49
"9534",40,88033,689
"27208",60,83875,610
"24430",551,493412,338
"30559",732,1774991,14150
"32401",24,57561,389
"22434",31,33716,127
"27351",15,22595,162
"29146",147,542201,4278
"29311",378,1097108,11089
"12029",267,1803974,7201
"32539",52,83771,181
"26392",167,1570279,100091.85
"953",227,564672,4347.08
"623",11057,80877000,1428767.5
"23592",17,18439,0
"27512",47,63955,527.53
"23537",50,64936,626.01
"23210",29,72217,526
"4950",85,151127,1468.28
"27550",50,60736,479.31
"33871",7,20909,55
"9006",43,64904,365
"30100",87,266998,1925
"27129",8,20179,190.3
"10842",103,217146,2079.94
"5903",156,354487,3169.05
"32247",95,582598,1477
"10502",33,48128,403.97
"26712",15,21422,182
"33897",23,53097,331
