"","numemp","asset","RBCT2"
"23091",368,586846,4084
"18545",160,276736,2451.63
"31751",8,25000,73
"19590",47,83443,480
"8276",12,30426,115
"27711",37,99770,699.7
"10173",10,33192,196
"9465",35,153350,1123.67
"11892",61,119379,873.95
"903",197,516715,3324.36
"622",470,2065048,7135
"14531",456,1146400,9585.74
"34302",25,34247,201
"3831",106,262231,2438.08
"4415",193,462660,4909.77
"28701",33,142625,0
"6423",195,1217092,9724.91
"14341",62,239577,1732
"9266",132,661035,4415
"3735",331,1720462,10265
"15082",31,148160,491
"12780",17,43193,350
"29320",97,227981,2188
"15225",32,84524,616
"15178",29,72801,454
"3706",116,453036,1862
"5310",109,320582,2215
"27267",27,111144,940.71
"29031",140,305072,942
"28537",30,95812,243
"29738",279,930956,3703
"6782",51,53380,251
"26213",63,144610,1065
"20726",28,50704,429.62
"20557",37,68312,637.18
"27501",209,436215,2307
"22968",90,200206,1273
"26248",50,260649,2459
"15836",4,2645,0
"21614",42,83388,540
"19838",47,132791,1203.87
"19594",41,74283,631
"19234",27,47819,383.72
"17906",45,67960,412.95
"20156",75,165389,1119
"20537",67,144828,1237.63
"21919",60,85441,514
"10973",22,59573,491
"4624",21,50505,431.45
"18609",138,250528,1948
"34232",9,15926,111.39
"26498",135,648245,8202.36
"10892",14,27888,114
"20311",65,189011,1394
"34606",17,18144,0
"19862",75,181519,1069
"24678",26,55200,379
"20473",289,630872,4722.11
"34422",21,54489,316
"10954",33,62455,470
"5800",23,84781,724
"23886",81,144729,1123.5
"20241",209,347404,2094
"21567",16,21358,138
"20504",53,130507,1182.39
"34523",18,18787,40
"27006",100,372577,5295.25
"21663",61,94068,423
"21224",75,142841,1049.5
"33994",25,99568,842
"15001",156,370155,3333.45
"31581",7,23441,0
"34090",23,76743,420
"10647",9,24842,197.43
"428",40,54763,319
"2328",17,33807,188
"27471",673,11480743,145737.49
"29140",140,273351,2064
"28574",455,1217047,9838
"30182",73,143719,606
"32328",14,83655,552
"34656",41,87039,367
"26306",15,6421,0
"23348",38,82545,515
"8843",56,109471,826
"25046",25,37549,197
"22675",96,204321,4369.95
"239",21,49345,447
"1439",20,52582,494
"25192",142,192562,2116.8
"26764",29,52048,458.64
"30950",3,6239,25
"16730",67,142250,849
"34334",10,20764,84
"33993",14,55886,392
"18806",21,31791,333.05
"24472",50,83259,356
"22373",69,172528,1098
"19300",239,552699,4795
"26398",31,64288,654.55
"25621",38,86194,551
"33812",14,55244,574.07
"6837",181,458163,3429.12
"3619",2133,9259753,309025.86
"13085",162,439683,2349
"13595",62,123208,880.99
"24481",19,41954,302
"24334",17,45108,290.4
"23001",30,48592,379
"20393",157,375456,3140.33
"24655",66,166090,1316.15
"18246",263,1487109,29243.45
"9104",8,33881,236.67
"31980",20,33825,369.13
"30385",10,42627,154
"30617",43,173342,1172
"29597",23,115687,726
"32526",1330,5685865,26472
"29878",27,114603,489
"34549",2,9201,64
"17784",187,229204,1689.35
"8733",34,88305,655.69
"15432",9,18415,152.6
"9645",33,46910,270
"228",66,207115,1968
"1117",32,63952,602.01
"20292",16,16940,109.19
"5617",31,50503,365
"26944",25,59438,436
"22569",21,52628,371.99
"20006",10,13098,98.44
"16701",507,1043825,6264.55
"15444",80,143229,1267.67
"19115",64,92258,718
"10204",9,15543,130.45
"22263",8,12239,109.36
"20712",16,29271,170
"22554",28,74515,578
"21131",28,80997,820
"13150",174,437957,3994
"13099",56,99406,388
"10120",10,33348,233.94
"6770",319,933884,7196.86
"30713",3,7522,103
"8205",24,52458,440
"5174",41,79526,476
"29668",27,64555,358
"34294",4,11177,74
"19418",49,111580,663
"28705",84,244542,2067.5
"2838",32,100860,714
"23671",65,55936,485.91
"22444",42,94729,665
"26478",6,21698,124
"5417",28,54048,547.67
"28949",6,40450,61
"4131",185,336030,1904
"26800",6212,19626670,475046
"29688",48,167031,971
"15954",181,547652,2953
"33784",68,136396,997.73
"15354",20,39031,317
"22381",13,32290,178.19
"33467",29,53525,318
"18903",52,174773,1062
"8868",36,114460,964
"28454",108,298130,2369
"11681",4,11983,89
"29979",522,2087954,16801
"22959",8,16362,76
"34149",11,27313,174
"9923",59,80751,723.94
"33991",26,75713,723.4
"10858",11,39155,242.63
"16782",49,79078,530
"18483",6,11254,82.02
"23284",261,1284496,8928.95
"34067",16,91303,463
"16410",22,44048,280
"22015",54,126457,1100.81
"17751",112,280653,2948.95
"32018",20,38742,202
"33134",36,181257,1752.73
"11682",22,50262,148
"10989",31,77280,501
"30079",6,22247,302.45
"23339",162,204634,1663
"9619",29,46449,434
"6051",60,121543,860
"16068",727,4889115,22969.83
"17453",21,89931,550
"32649",22,38626,236
"22288",71,550650,3782.55
"33655",NA,653348,0
"21001",56,108523,534
"18625",48,98248,671
"31813",3,5353,23.15
"28507",16,48667,96
"32569",63,234810,909
"15392",8,14710,109
"18775",337,804618,17841.78
"97",131,446375,3739.06
"32960",17,54541,110
"33901",115,258692,1895
"18277",49,118768,692
"26822",34,68593,367
"1391",19,42374,256
"4666",446,336252,1325
"2315",125,178553,947
"29471",7,55672,163
"29743",18,47925,157
"9967",48,101056,220
"1198",30,77918,249
"15085",69,119585,869
"17123",106,359893,1448.55
"28780",64,283871,0
"34012",42,58417,434
"22671",27,95968,599.34
"8023",36,105175,1106.1
"32422",4,8871,30
"29663",147,353842,2080
"11343",7,22693,188.59
"1436",4,4933,50.61
"25745",69,253653,1890
"34095",17,50696,487.2
"33825",37,57183,471
"24497",16,39153,296
"33013",14,39589,281.23
"22177",124,525786,5881
"5296",357,1367331,27049.51
"11619",138,420722,10199
"1509",246,857493,10896.52
"12340",159,525491,6172.8
"13237",202,572349,5644.14
"5311",211,532074,7453.02
"34208",28,116199,1569.92
"33792",4,65571,680.14
"33367",564,432316,5246.51
"29805",1323,12707864,39185
"24064",18,32093,119
"29085",59,146507,554
"28225",177,525233,4534.73
"9631",14,44391,118
"90146",71,173507,2606.35
"27293",20,63569,959.5
"9096",6,19504,106
"21641",81,245565,1487
"27184",127,456661,3202
"5915",324,1310481,9495.98
"24829",24,150434,1687.12
"30243",19,110240,588
"34677",14,21168,11
"32335",50,332898,1416
"34340",128,221630,873
"26390",72,179026,1438.94
"30783",9,60902,50
"1396",8,16882,152
"284",19,54578,466.8
"34557",12,12715,75
"28288",9,37690,122
"11477",18,59107,383
"35",104,288328,2561.86
"26336",39,166425,679
"28191",14,66778,336
"5814",25,53546,429
"28242",31,97722,270
"14418",80,119219,2279
"18836",59,186437,1817.63
"23658",32,99704,724
"11694",77,151123,1348
"17270",12,22238,163.12
"25294",95,172178,906
"1214",19,55885,449.36
"3276",67,137044,913
"19483",47,83358,329
"11556",32,85301,579.15
"90030",3,3438,18.56
"22314",1,2474,4
"13191",13,57113,269.15
"26617",7,36757,206
"10171",16,66198,491
"28626",176,508284,3444
"34167",11,22214,213
"1814",9,24001,182
"18331",53,102120,675.62
"30691",9,56318,0
"13272",17,46288,389.83
"2987",162,289105,2049.35
"26704",29,43756,529.3
"32004",37,63520,338
"34456",19,33039,248.03
"6959",100,205556,869
"32477",23,27290,218
"32341",79,260767,1001
"11652",97,267371,3430.94
"27476",976,1618231,12194.79
"19919",1205,2830423,39677.4
"9828",47,393149,1484
"22302",75,94298,984.54
"16876",7000,17203000,121038.75
"33976",890,1661774,15183
"1804",401,1025955,8287.78
"24553",121,169724,1572.88
"22759",92,78516,458.09
"26789",191,149443,1406
"20828",1711,6185859,69609.99
"11813",2005,4374351,41082.74
"12342",17,30777,258.6
"14618",78,285014,2932.97
"26653",11,19798,132.42
"18408",455,1113220,10653.12
"1047",83,128704,1088.64
"1961",52,77033,727.45
"34554",12,13933,63
"8560",25,50324,432.52
"33927",12,26166,93
"21269",46,104176,441
"27122",21,77493,816.69
"24516",58,584217,10100
"9644",324,761998,4118
"22559",63,134562,927
"33658",NA,450432,0
"33686",NA,2044041,0
"16604",114,291163,2629.72
"4456",36,79448,531
"19842",419,3056597,35085.85
"5170",72,215560,1560
"32964",504,1316218,11483.62
"15093",39,75726,523.37
"34421",10,21324,110
"16601",20,43945,302
"11782",39,105974,498.42
"866",20,37038,273.75
"19434",73,154732,1143
"13290",47,113009,1233.83
"22130",88,138167,1283.53
"34577",15,33670,66
"155",26,49022,401.06
"26689",18,107937,976
"9108",124,221891,1978.67
"24799",38,81618,699
"25178",193,493149,28012
"27595",2659,4899313,165757.13
"3510",65800,244277000,8456331.25
"33404",1533,5114413,35898.22
"9575",5221,21355566,312350
"12773",143,284525,2334
"5618",16,61679,529.67
"34830",11,10890,33
"8243",28,72806,758.4
"34120",37,103761,584
"33554",195,210767,2051.31
"33482",34,102362,1099.77
"8252",16,55091,176
"19588",77,163473,1338.52
"19877",47,101054,582
"14033",4,2975,0
"581",15,16956,113.99
"34330",35,75417,538
"33681",NA,61797,0
"6195",22,68810,576.54
"23123",103,273535,2020
"16282",10,26408,114
"1465",13,19641,182.42
"18930",28,34412,186
"33696",29,64187,502
"18407",36,56573,274
"1623",33,55544,302
"8595",13,29672,207
"15817",7,17184,152.02
"287",127,189244,1666.55
"100",194,535936,10751.02
"32715",23,53229,326.05
"15267",8,23421,234.48
"10253",16,49341,363.22
"16959",7,19712,56
"8278",11,23476,141.22
"1756",8,14838,69.12
"9788",29,99436,749.81
"32722",79,227564,2125.31
"10883",18,52294,139
"34397",14,27907,231
"23813",26,49554,226
"6137",50,108242,900.3
"15103",6,9549,50
"5605",29,49060,141
"15833",9,17874,164.6
"11245",25,82755,334
"9385",25,61465,349
"15906",14,31749,218
"2733",9,33470,263.16
"16288",27,38087,324.83
"1749",107,200953,1790.52
"20239",27,62272,370
"8254",30,55314,365
"12549",29,70854,576.89
"9176",43,125904,890.23
"17190",26,59585,463
"15068",12,29077,188.62
"871",177,347830,2732.89
"16754",133,838251,10365.65
"15554",13,28863,74
"20632",26,76933,525.83
"12325",11,33850,298.61
"9406",12,12469,74.91
"105",25,48793,450.89
"21979",103,186211,956.25
"9023",88,144028,917.68
"32920",28,108335,984
"13274",17,29152,210
"16922",15,32997,262.49
"2327",20,45792,207
"10885",7,13032,112.22
"5713",31,53287,77
"33653",NA,2994461,0
"6123",83,142825,830
"16953",8,14330,148.31
"13167",22,80382,446.51
"26955",58,118686,1089.11
"21015",19,32719,307.54
"16980",105,333276,3243.83
"22061",76,149251,1343.5
"3062",25,47044,392.91
"8775",38,90443,819.63
"27302",28,114053,865
"26217",44,93292,430
"1701",19,62155,505.77
"422",31,74774,347
"9359",33,118765,639.09
"16259",27,61463,387
"15795",66,178592,758
"19829",19,25687,194
"25328",6,12275,46
"22639",22,51723,278
"22142",294,697354,2948
"10523",94,184909,1283.85
"4796",16,40247,298
"23064",16,24064,62
"9875",10,16819,62
"23060",34,56948,339
"8531",22,66803,362.03
"20827",96,199523,1733.63
"1153",6,8376,79.32
"1612",5,17619,101
"8776",11,26515,213.26
"1937",39,89710,708
"1468",29,65403,470
"1878",24,52108,415.8
"4075",32,69347,530.25
"17543",27,57276,381.13
"15291",28,66871,463
"5683",48,121552,1068.69
"18182",6,13190,30
"5684",36,65753,556.19
"14749",42,88772,619.93
"876",24,69462,634.95
"2477",14,31035,278.72
"99",18,64161,315
"17569",4,9091,40.41
"26542",31,85616,527
"17327",51,139646,826
"14912",15,36443,236
"19515",17,65874,477
"22309",19,46375,428.93
"16274",6,16095,132.2
"9068",40,79424,670
"10805",9,34051,222
"2372",19,32731,218
"15813",30,55748,390
"26403",72,112452,1080.59
"16243",39,49655,527.98
"26618",6,10494,49
"877",45,91237,785.15
"296",29,109410,613
"16154",10,29169,257
"11522",21,40992,304
"108",24,74448,480
"5687",12,62236,495
"18321",86,155768,1331.86
"13303",25,52468,341
"1249",21,31810,284.45
"8532",24,52300,269
"8675",58,141270,1309
"5635",33,71074,515.95
"12108",5,7342,39.91
"1751",7,13216,89.52
"49",11,15748,80
"11207",25,76177,740
"26551",36,83575,713.29
"11732",12,49163,365
"6843",39,148425,1123.09
"16993",57,144884,1121.17
"1484",16,50363,421.77
"10594",39,83317,533.45
"12461",8,27500,161
"2398",18,50367,393
"21158",11,24990,65
"8693",18,39859,352
"8288",13,27643,190.57
"19603",50,124972,353
"15397",44,105501,884.8
"5775",38,92629,1016.8
"26324",16,53579,360
"13162",7,25339,241.6
"18243",8,10045,75.98
"22838",16,52523,332
"2379",29,81476,509
"16527",9,22922,127
"24841",21,70084,561.63
"24500",35,40614,252
"9392",25,65021,300
"5950",194,545268,4440
"5636",39,151078,1049.92
"8486",24,129859,916
"17995",6,20822,161.59
"15113",20,38467,376.73
"1372",29,50696,368.4
"15866",11,19014,146.21
"20884",517,768475,16104.68
"8144",16,74015,186
"10315",15,45126,312
"9127",4,12698,70
"27125",93,171268,1701.87
"10057",27,60447,481.7
"12986",198,438123,3382.7
"13962",13,39601,235
"18450",29,76220,449
"18053",4510,13207292,223073.97
"1627",27,59808,326
"17813",7,21295,138
"149",29,53100,541.64
"9514",3,8484,37
"10054",60,133979,831
"15821",25,42977,258
"289",21,91306,430.4
"8297",35,73611,430
"1464",15,40286,445.3
"11241",9,27410,235.07
"16460",83,264657,1545
"21029",64,93187,714.26
"16706",65,177875,872.63
"1678",44,102073,853.29
"10310",89,152289,1183.8
"4937",13,24087,222.22
"10674",12,45426,394
"8584",9,22544,141
"3843",68,198748,1400
"33648",NA,173210,0
"18415",8,21855,165.69
"21332",25,37907,305.21
"310",20,47427,349.67
"14794",28,29668,206.34
"23826",36,126316,1063
"20183",98,192214,1788.32
"8118",32,79770,571.59
"16469",9,10729,74.87
"8804",36,48795,291.77
"20040",21,42826,239
"34897",12,9032,5
"11750",17,44430,345.81
"17378",30,61205,403
"22609",3,5479,46.21
"9817",9,24233,313.19
"9775",13,45533,402.71
"21120",33,91561,729.38
"1635",83,238632,1406.78
"12102",9,32853,141
"27320",28,90403,799.44
"8695",17,56247,395
"15547",27,65027,412
"13874",42,102479,901.35
"34250",16,21123,104
"11200",75,198511,983
"7768",442,883882,9011.6
"23194",35,66087,514.16
"18379",44,79459,433
"4130",16,42261,224.94
"9318",21,35150,175
"8886",70,125324,558
"8265",5,5522,32
"15266",5,13047,129.79
"971",115,218684,2195
"13832",20,29497,214
"11255",35,74506,658.5
"1643",14,31281,114
"17309",82,229682,1482
"19087",8,21570,191
"11608",20,94918,802.4
"91280",26,66325,518
"273",22,36426,210.96
"26268",10,21062,134.31
"16795",17,23830,181.27
"24606",100,156553,1348.29
"22176",57,156174,1230
"23790",107,294715,2343.37
"17878",165,95160,800.14
"8885",15,36422,226
"8778",535,1387643,9162
"2224",11,35473,185
"20761",3,1027,8
"11448",66,123819,923.05
"16281",13,16477,140.86
"13264",42,90336,753
"16805",42,70603,422.23
"148",36,76920,474
"8120",24,64368,536.62
"11466",24,38487,319.25
"15653",18,35353,193
"9332",13,37417,280
"32779",96,282288,3643.17
"8145",16,31341,224.38
"17032",10,16704,102
"11780",30,154720,1218.61
"26477",88,277580,2287.02
"20914",11,46774,321
"12327",50,125802,963
"9315",41,105969,653
"303",44,86220,657.96
"1523",20,64693,191
"6139",40,53598,439
"13611",5,11550,97
"27553",24,225491,2081.44
"157",16,37096,363
"618",35,90198,470.9
"11232",13,26843,216.13
"19954",15,23491,189.91
"22273",40,68303,440.3
"17829",7,16479,144.96
"17355",8,15959,88
"12511",22,62803,513.12
"13901",7,18110,149
"15556",31,58291,411
"20769",13,36588,237.18
"1373",12,23358,140.1
"15423",11,14859,82.41
"2145",16,52222,416.35
"11609",15,40826,390.6
"12232",15,40944,349.3
"8556",28,50757,375.1
"9057",19,59445,458.15
"13017",22,42720,332
"12530",35,112052,712
"91",44,44181,209
"34595",23,81944,403
"21704",50,73857,470
"19448",72,235662,1680.68
"10626",9,24384,110
"27575",0,13839,31
"26990",963,4279352,33478.45
"14701",36,61046,500.88
"14800",30,76815,643.59
"5704",17,33855,221
"18129",181,537332,3870.58
"34178",18,50626,329
"20130",35,84830,702
"33527",42,128475,1179.04
"31203",135,360096,3538.44
"3753",90,206227,1139
"27343",17,68547,584.34
"14329",32,143986,1011.6
"18171",35,214468,1017
"21529",3,32298,120.05
"9523",9,26777,230.12
"23876",32,45414,877.31
"5867",40,70399,909.72
"9803",28,222346,964
"9304",22,50789,292
"4214",2290,5359811,198502.72
"5902",12,41679,277.52
"21085",11,18161,160.65
"16905",6,16828,97.24
"21971",23,58653,286.42
"13710",7,16359,121.91
"17110",3,9169,55
"13857",5,7432,53.07
"12247",7,15412,145.54
"20830",55,134046,1344.34
"1713",17,55268,423.13
"27064",68,178867,1385
"33698",NA,115917,0
"16607",10,21059,52
"22319",9,12734,111.19
"11256",44,95840,764
"16982",56,165616,1183.18
"11603",22,44653,374
"12745",4,11560,72
"14660",37,134170,1163.49
"15309",90,165933,1610.83
"101",23,65574,283
"20318",44,68818,347
"8432",84,161769,876
"2442",128,407240,3597
"11711",37,117233,800.75
"12956",32,60075,424.8
"9160",30,59301,313
"1377",14,34809,124.67
"8472",36,107379,363
"15673",65,118430,831.02
"10373",82,202724,1790.89
"34085",24,57908,354
"10628",20,26206,227.3
"328",10,19664,126
"34713",18,21562,60
"14349",27,60764,336
"33313",14,78372,569
"11243",34,73791,710.98
"24243",75,448174,3847
"8802",7,8321,46.95
"21230",151,284264,2102
"18556",77,129841,1243.65
"22637",22,40399,255
"22002",7,12787,118.45
"664",87,200800,1577.94
"15193",17,40340,365.95
"5863",66,194428,1343.56
"32975",53,153144,1502.81
"19506",60,172265,536
"34413",7,18130,88
"33990",16,24158,150
"15294",6,27593,291.88
"12236",12,31839,260.81
"22739",26,35571,373
"26280",20,38777,346.7
"24919",65,154075,1191.2
"9820",6,10330,102.21
"5634",29,66778,602.42
"34148",14,26850,237
"12469",35,88633,658.73
"13202",16,39766,375.69
"32275",85,137786,791
"1536",352,938391,25310.37
"16413",15,52505,260.28
"19726",53,113095,914.66
"21930",16,40100,357.32
"8892",67,182236,1125.05
"22169",44,99067,1114.25
"13565",72,175787,1567
"11788",35,57518,342.49
"34316",20,78353,165
"836",69,174292,816.05
"21573",116,246792,1844
"15400",22,82649,674
"11942",20,34259,77
"25271",135,494157,3709.28
"12474",33,57734,483.86
"21161",25,74023,417
"10629",18,38602,318
"32366",6,31733,30
"22407",160,284496,2368
"20408",71,125551,1022
"26759",34,100189,725.75
"26539",70,49510,373.46
"34636",12,25197,31
"31995",373,1437797,10703
"22353",40,71630,460
"16107",35,71926,434
"21219",30,36966,309
"34247",46,107186,968
"20387",134,311884,2895
"31505",31,40506,0
"15506",151,364653,3323.1
"110",55,160481,1094.55
"20524",36,101873,692
"22340",23,55909,387
"26210",26,42645,230
"23760",11,12617,82
"34873",10,5225,5
"22597",237,395478,5630.72
"19125",26,54120,63
"22346",11,24013,103
"77",38,177199,1543.19
"2247",74,103205,998.2
"19258",49,118294,514
"25291",12,25899,243
"22441",44,104276,598.05
"26627",53,105376,794
"24340",15,27274,64
"32941",117,371038,2753.45
"3514",1884,6062067,86879
"4198",20,42112,306.32
"11293",19,34543,328.29
"19553",190,4971156,284406.61
"16389",66,157382,969
"26611",7,12645,96
"11244",21,71573,533.16
"11257",18,50132,281
"34189",6,57633,357
"19480",8,18768,136.83
"12786",19,48095,329
"17041",52,129874,1029
"17159",210,323081,2877.64
"13397",45,454751,4334.56
"27537",45,146913,1454.37
"27171",36,59553,511
"15134",35,76217,548
"420",10,20427,126.9
"34156",39,68082,592
"194",9,23007,174.41
"1035",23,70530,355
"23273",93,263118,2483.67
"8558",11,29802,184.82
"27496",22,76526,668.35
"22025",6,7845,62.8
"12627",75,272843,2412.26
"18626",131,487008,4016.64
"10744",27,77056,527
"5608",36,100920,472
"313",89,128594,782
"12838",48,134800,1038
"4087",30,65403,395
"15204",12,23553,443.48
"1418",37,57543,338.65
"22528",68,116151,635
"24211",19,33492,208.11
"8250",37,90091,776.94
"11647",31,78670,437.23
"34639",12,16345,37
"9323",29,88821,524
"12207",23,80517,478
"15136",62,175122,1489
"16201",24,40154,347.48
"17145",22,52884,521.76
"32727",9,32552,298.78
"32092",22,50809,371
"5699",20,51989,414.57
"11715",10,32606,232.42
"11431",33,113951,899.9
"862",18,48863,237
"15104",49,104971,688
"18795",6,15796,149.09
"306",42,82158,605.76
"13654",33,79128,631
"21377",2212,469820,10
"15025",3638,17116502,724703
"18914",652,3229420,118901
"935",880,3644304,160849.21
"4345",1479,7826465,311160
"14985",1248,5219862,186871
"4306",1587,5904571,137084
"6559",6971,23579186,928226.41
"4167",726,3362641,103761.7
"27474",4952,24224599,830554
"16703",296,1069134,29285
"6768",522,1830136,53219
"13391",86,344591,4355
"2487",2049,8791483,302763
"16547",36,64172,433
"34147",168,576161,4179.71
"34757",8,8893,30
"18124",38,76968,591.86
"32640",1927,13634199,47076
"32218",25,53953,507
"29951",72,185826,299
"13653",41,190780,2935.85
"30559",1112,3584229,29289
"34504",9,383324,4924.3
"33987",73,61941,0
"2558",23323,70376795,2501844.6
"22434",30,47925,654
"34365",10,28567,152
"27351",20,31501,287.22
"32539",31,69141,229
"26392",86,1489953,94857.11
"953",256,899816,7246.3
"623",14289,121364000,2218235
"23592",16,20498,0
"27512",25,45506,436.47
"23537",69,98831,790.27
"23210",31,110534,903
"34858",6,6702,0
"4950",277,532229,5257
"27550",51,87813,689
"34103",373,179737,2034.52
"10842",200,521557,4209.66
"12860",68,200360,1404.15
"17282",7,16311,102.55
"27148",34,144355,835
"5903",272,623729,3561
"30414",78,218266,391
"29177",59,135505,1236.5
"32247",383,3666424,5652
"10502",46,83925,644
"34522",7,6493,20
"33897",98,296639,2556.03
"4009",148,249237,2810.16
"26972",28,46772,387.34
"10374",27,64262,578.68
"19274",7,18911,215.1
"19582",92,197188,1304
"17514",220,536389,4055.73
"11971",159,378466,3081.11
"30878",2,15316,198
"20215",24,83037,127
"851",33,76234,487
"8124",22,55027,404
"1252",107,294394,2667.49
"3566",14027,42432000,692917.5
"2324",9,9962,41.55
"90148",35,88542,2100.25
"9185",105,277482,1500
"34395",20,105353,527
"11683",12,54413,251
"10475",28,63472,315
"21495",60,172790,1315.67
"22205",4,8634,62.44
"17621",14,34694,244.44
"90017",3,7661,24
"8314",17,42088,408
"6962",146,285715,1694
"17749",98,210258,3441.19
"16330",8,19381,176.45
"29330",33,103948,1301
"22984",40,151015,1514.6
"34052",10,33038,272.61
"15169",108,156107,1185.06
"23342",57,135635,936
"33806",43,129018,559
"32251",51,162596,1401
"15585",20,43288,489
"29712",80,296750,2645
"90311",58,145089,440
"31698",746,5465315,45710
"29506",10,77803,100
"18127",16,31651,220.52
"32527",23,53812,304
"1092",28,48156,268
"13060",203,485849,4286
"19343",184,273810,2020
"34574",18,11307,67
"19999",41,74222,374.84
"34780",3,50178,626.7
"17792",48,60658,347
"34242",15,35517,198
"32574",97,1051097,10000
"30043",9,36340,89
"30339",11,45608,103
"12144",28,51650,381
"29024",30,99709,431
"29550",40,158955,764
"11355",18,43204,302.1
"12208",44,89262,238
"15664",62,100249,858.74
"28421",57,754996,775
"18086",25,38969,191
"14415",11,33639,256.31
"1469",14,26826,198.82
"29818",8,18824,31
"28035",14,83293,73
"14043",140,426046,3262.42
"28348",46,196338,1726.15
"23901",54,298152,565
"30744",8,46646,965.38
"15362",18,34165,289.87
"28384",34,135617,345
"19215",86,93772,536
"20484",77,179278,1522
"27966",18,54710,74
"15697",459,1541023,11218.46
"33560",1044,3166192,41884.3
"90200",145,355809,1403
"10126",10,28001,233.21
"30350",39,119106,0
"10696",49,71559,658.05
"13774",9,28021,205
"13934",84,226048,703
"29133",23,47910,188
"27180",42,116465,828
"27104",204,638678,3859
"23621",255,749653,17392.26
"7403",47,99728,636
"20015",36,429643,997.65
"21868",171,216145,0
"26601",37,94730,609
"17741",60,162471,548.7
"29637",51,96117,699
"26658",26,35068,201
"26743",82,112989,823.88
"32871",20,39813,495
"14083",4,7898,50.51
"23806",39,69860,715.67
"31631",43,124112,819
"27897",6,21760,18
"15152",23,53433,466.32
"27026",19,17315,151.92
"18402",78,247776,1077
"14078",125,280439,1888.5
"20670",17,17745,61
"13446",8,15168,133.14
"13563",7,12204,35
"15714",81,183787,1542.25
"33481",20,209070,1144
"7411",259,695160,4413
"31090",5,25145,35
"13753",15,92144,671.44
"27077",50,123420,986.97
"17933",144,304773,1463
"17773",20,43070,126
"24123",77,154143,790
"32347",16,75768,639
"30075",13,27913,145
"32648",56,1541430,453
"9077",31,86900,338
"33149",138,318517,2696
"34123",20,69481,609
"23472",221,544757,0
"26652",8,15907,94.08
"5624",14,57305,859.9
"17825",4,10051,89.48
"29941",11,127076,529
"29513",10,40070,148
"30052",86,596828,4323.1
"10993",11,20414,204.59
"11235",11,40080,233.92
"9021",32,70070,321
"22653",12,23643,182.22
"33552",32,94921,772
"34837",41,129865,98
"28390",38,90953,757
"33422",36,134926,1172
"30128",11,35187,107
"16777",27,45089,405
"15684",18,40510,399.09
"20012",35,52938,639.46
"23092",68,272402,2335.7
"24080",55,54655,432
"1491",21,46578,319.47
"28511",222,955419,6835
"24811",116,424052,3289.47
"22295",1998,4768467,29337.58
"27437",29,59369,515.12
"10443",8,13189,85
"11365",82,179973,1586.49
"26508",45,202322,996
"28312",41,278432,115
"18969",17,33910,165
"31443",23,47328,261
"27808",8,22159,0
"9846",7806,24077541,205353.85
"21098",1035,4403785,40728.72
"22584",787,3458433,26727.13
