"","numemp","asset","RWAJT","RBCT2","rbc1rwaj","rbcrwaj"
"15448",6,20986,16149,202,10.8241996408446,12.0750510867546
"22039",20,45579,32889,415,17.3644683632826,18.6262884247013
"16419",44,80536,49331,578,15.6615515598711,16.8332285986499
"30367",28,175178,102688,734,11.4073698971642,12.1221564350265
"4788",6,18221,9766,123,20.5099324185951,21.7694040548843
"31826",58,146696,88259,965,11.9205973328499,13.0139702466604
"57298",18,53164,47888,549,13.5983962579352,14.7448212495824
"33025",109,254251,207453,2370,11.5255021619355,12.6679296033318
"35048",37,197208,137997,1094,10.405298665913,11.1980695232505
"35456",24,118715,70749,768,13.5182122715515,14.6037399821906
"11706",15,44903,29757,212,9.91363376684478,10.6260711765299
"161",45,191660,109534,1378,17.5388463855972,18.6736538426425
"27552",80,293366,202277,1787,13.9294136258695,14.812855638555
"34393",11,108209,82277,907,12.0580478140914,13.1604215029717
"57611",5,19907,13102,86,51.121966112044,51.7783544497023
"1149",18,64220,49665,622,8.97815362931642,10.2305446491493
"1673",420,231773,365464,6401,11.5551736969989,13.3066457982182
"57647",39,63099,37559,460,41.0101440400437,42.2348837828483
"6646",43,79146,54841,244,21.7446800751263,22.1896026695356
"26744",78,276851,204529,2067,10.5026671034425,11.5132817351085
"3564",85,240183,153196,1227,14.4931982558291,15.2941330060837
"26977",59,88881,51425,529,16.3986387943607,17.4273213417598
"35517",47,144299,134684,1454,10.3271361111936,11.4067001277063
"57157",11,40819,37399,344,18.9737693521217,19.8935800422471
"35086",37,67197,46422,353,16.9251647925553,17.6855801128775
"9087",1052,3249959,2617127,33175,11.9543300726331,13.22194146482
"27789",82,359653,259184,3248,21.823492190876,23.0766559664177
"22543",5,22191,13193,126,17.5623436670962,18.5173955885697
"8426",123,340050,203262,3612,12.4956952111068,14.2727120662003
"35408",36,66578,43728,554,17.3001280643981,18.567050859861
"31249",41,106110,71379,757,10.9892265232071,12.0497625351994
"9751",52,196874,188226,1340,9.31699127644427,10.028901427008
"91005",58,208857,131386,1688,22.4864140776034,23.7711780555006
"27831",68,238737,127673,1600,22.7103616269689,23.9635631652738
"35018",183,42806,7445,0,513.552719946273,513.552719946273
"32257",150,228957,152514,1360,19.6985194801789,20.5902408959178
"30332",17,30783,15613,92,38.3078204060719,38.8970729520272
"30619",13,64594,40918,513,14.6268146048194,15.8805415709468
"19795",54,176266,135521,1701,12.5183550888792,13.7735111163583
"27942",109,604461,352795,1456,15.2275400728468,15.6402443345285
"22051",288,819053,413110,4214,13.8931519450025,14.9132192394278
"32266",66,933374,532900,3702,13.9189341339839,14.6136235691499
"35559",18,42537,33512,419,15.084148961566,16.3344473621389
"35189",262,256716,208255,2604,11.120501308492,12.3708914551872
"14936",23,84256,63641,797,11.3244606464386,12.5767979761475
"30400",49,159685,111371,1397,14.1473094432123,15.4016754810498
"18489",134,286572,225312,2830,10.0052371822184,11.2612732566397
"26568",40,160953,101996,696,16.2163222087141,16.8987019098788
"14311",13,60337,48675,530,12.4560862865948,13.5449409347714
"32304",6,25764,12936,129,28.2776747062461,29.2748917748918
"7506",207,868550,509689,3978,12.9669268907118,13.747402827999
"22658",62,231797,181115,2369,12.3540292079618,13.6620379317009
"9812",6,26514,19958,191,31.5913418178174,32.5483515382303
"5682",20,74458,44160,553,18.6888586956522,19.9411231884058
"28380",117,276382,172643,2081,13.4300261232717,14.6354036943288
"8251",20,65868,50275,484,10.5579313774242,11.5206364992541
"8822",11,28248,17105,192,17.3867290266004,18.5092078339667
"31372",37,80681,43475,586,19.3858539390454,20.7337550316274
"29472",94,323344,210815,1496,9.89255982733676,10.6021867514171
"33535",649,1040195,1117620,25999,23.9534904529268,26.2797730892432
