"","numemp","asset","RBCT2"
"29597",19,93348,554.81
"18246",216,1132990,1789
"32633",3116,17154071,105189
"32526",756,2772888,5371
"30473",749,3255963,16238
"29878",31,66072,298
"17784",156,178778,831
"17540",16,30543,237
"8733",39,69736,450
"15432",9,18498,121.26
"228",50,144239,1373.69
"1117",30,71469,569.29
"9645",40,37205,190.12
"20292",19,18865,97.38
"14951",41,65655,457
"5617",15,19072,64.57
"19009",3,5801,45.17
"20006",10,12673,81.6
"22569",22,36167,333
"16701",238,633698,2150.76
"14542",5,10481,58
"26944",23,42437,333.04
"15444",80,149220,1074.71
"19115",40,60496,378
"10204",8,12278,101.12
"22263",7,8405,72.62
"20712",16,26423,246
"22554",23,49194,484
"21131",22,35718,301.85
"13150",170,328855,2868
"13099",45,105218,275
"10120",13,33483,170.95
"4858",191,295258,2210.16
"6770",35,59674,333.97
"32966",21,52596,308
"30713",3,6422,0
"25057",34,66313,469.26
"19355",34,80717,654
"8205",18,28664,178
"5174",18,33314,262
"1804",93,167872,678
"29668",27,57744,162
"29260",296,880879,3950
"1424",81,157003,1208
"28705",113,258131,1666.74
"23671",54,52064,395.36
"26478",6,20504,122
"5417",23,39703,394.38
"28056",31,131726,362
"28949",6,32994,39
"27083",1006,3461177,22548.02
"33766",12,31046,169.73
"33431",248,1016462,6817.8
"26800",17,56375,302.69
"2782",4626,8778728,73550
"29688",24,108122,527
"15954",145,327123,1883
"33784",48,93683,498.91
"32520",51,270919,1494
"32623",788,2849121,18834
"15354",22,42296,294.93
"22381",14,23507,117.88
"33467",10,17047,117
"28454",78,203114,1779
"32113",44,187596,568
"32071",1271,8380016,37387
"11681",4,8766,31
"29979",499,1374761,10507
"22959",7,13783,68.17
"9923",41,56520,441.43
"26872",11,20530,196.52
"25244",49,77931,613.69
"10858",11,35331,122
"16782",42,66030,426.34
"18483",6,11651,65.3
"23284",212,851223,5652.85
"16410",22,26315,174
"22015",30,60403,391.64
"17751",83,238054,885
"32018",17,33397,193
"33134",13,47310,414
"11682",18,47825,115
"10989",32,62243,398.44
"28500",134,319514,2466
"30079",6,22640,76
"23339",138,127047,1027
"24109",23,39889,213
"9619",23,24143,175.76
"6051",53,105240,640.79
"16068",988,3874732,25437.27
"17453",8,40900,75
"22288",88,611497,3685.54
"33655",NA,220387,0
"21001",58,92979,534
"26987",24,76512,705.1
"14203",17,23413,149
"31813",3,5577,21.7
"12612",242,551409,3584.85
"28507",14,48967,97
"32569",53,131617,631
"15392",7,12963,101.63
"18775",198,307083,10670
"90713",14,21116,130.58
"97",171,409323,2699.68
"32960",12,36124,0
"18277",40,125833,281
"19732",63,124546,921
"18434",15,37601,268.95
"26822",18,28783,136
"1391",17,34330,227.75
"1431",11,31084,262.83
"29471",7,57085,284
"4666",161,221366,2040.43
"29743",17,29673,116
"9967",42,95311,231
"1198",22,60951,301.32
"15085",69,96977,289
"17123",71,306787,612
"28780",63,231407,428
"22671",26,129537,1048.42
"8023",30,79144,783.65
"32422",4,8685,21
"31217",19,59825,413
"29663",149,321233,1761
"29884",8,58944,155
"17305",29,34733,258
"22552",8,14256,117.98
"1436",3,3836,40.25
"11343",8,22809,145
"9049",65,99836,347
"25745",51,120653,1122.03
"33825",13,14554,26
"24497",25,32792,279.59
"33013",10,20681,198.37
"19601",86,246840,3442.56
"5296",430,956310,20987.59
"11619",165,305115,8575.57
"1515",54,98181,1338.3
"14319",58,116937,2168
"11237",211,461581,4523.7
"1509",66,213419,3131
"12340",76,178926,1344.23
"15135",40,80860,598
"5311",203,281218,4470.65
"33792",6,31344,240
"33367",57,178970,2143.72
"13073",52,107287,563.34
"29805",796,4269721,8682
"26243",6,73708,886.6
"24064",13,27786,122.29
"29085",46,120624,450
"28225",183,476791,3979.83
"9631",7,34291,59
"90146",49,154288,792
"27293",20,56000,399.56
"9096",5,15042,80.06
"6952",9,15373,101.29
"27184",14,50413,552.02
"5915",339,912388,6480.48
"24829",11,72367,575.26
"29973",80,235624,941
"30243",24,97568,586
"21641",33,54095,410.11
"32335",43,189176,1073
"26390",44,86532,675.78
"30783",10,59509,20
"1396",8,14321,137.66
"5748",9,14172,91.93
"284",12,36855,139
"35",100,187217,1636.07
"28288",7,21625,71
"11477",17,55796,270.32
"26336",21,93352,537
"28191",12,67162,299
"5814",17,50640,364.57
"28242",26,66769,212
"14418",38,128721,1964
"18836",70,137485,1212.7
"23658",30,56119,394
"11694",84,92165,841.84
"11556",32,72937,505.9
"26579",31,54347,275
"21645",4,7260,6
"90030",4,3941,44.38
"22314",1,1731,0
"8498",61,147731,1157.93
"13191",13,42829,255.15
"26617",7,29605,161
"10171",16,53534,384.05
"28626",105,474436,2324
"28522",41,171682,394
"1814",11,24744,90
"18331",46,78205,534.33
"22616",12,45419,240.03
"29197",100,279194,838
"13272",17,41881,324.49
"16777",10,18869,152.95
"33365",33,68219,460
"5692",9,16859,99.12
"2987",133,240150,913
"26704",16,21075,251.76
"32004",34,56189,310
"10111",6,14966,116.66
"26509",3,4044,27.08
"6959",87,133479,486
"32477",17,25960,203
"32341",80,226016,846
"32404",14,37260,213
"11652",97,222222,1310.91
"27476",599,863100,6731.05
"30654",575,1543556,13327
"19919",571,908706,32855.26
"33690",NA,1256533,0
"22519",638,2490719,60267.51
"9828",94,505704,2271
"22464",97,98402,854.4
"33691",NA,284198,0
"22302",48,56569,502.25
"16876",6958,11072118,112817.17
"33654",NA,39089,0
"20828",1199,3759723,24842.43
"12342",13,19256,148.2
"14618",167,352178,2581
"26653",10,14745,40
"18408",270,666368,4406
"1047",52,81386,693.78
"1961",48,65135,504.59
"15373",35,55390,308.69
"17090",153,230072,2055.73
"21269",43,95210,529
"27122",18,35267,330.97
"27069",28,124454,1053
"24516",61,408337,9856.26
"22559",45,62500,527.3
"11774",4,3131,26.48
"16697",25,6130,36.42
"33658",NA,223695,0
"33657",NA,198774,0
"33686",NA,1038083,0
"33694",NA,283039,0
"33674",NA,152650,0
"33665",NA,158445,0
"16604",98,213853,1713.37
"4800",1619,4954455,33736.97
"25270",800,2061394,16977.96
"33660",NA,241640,0
"33695",NA,99379,0
"33666",NA,147957,0
"19842",660,1987770,17353.04
"14570",32,65246,624.84
"5170",39,99450,703
"1420",243,640580,6167.03
"15093",39,66373,411.06
"16601",28,39468,314.24
"8466",275,653954,4425.3
"11782",44,93871,352.12
"866",20,26618,210.46
"19434",62,121737,992
"13290",35,83858,503.77
"22130",33,44525,325
"155",28,39311,262.76
"26986",21,33452,209
"15082",31,93773,543
"9108",97,142832,1307.81
"26689",16,63696,546.48
"18700",41,51219,379
"12226",9,17166,99.06
"24799",34,62077,518
"32971",3496,8722739,52781.58
"25178",91,170456,5031.78
"28163",192,428209,3450.02
"27595",655,1420101,15796.71
"3510",70514,146024000,5716313.75
"17300",2050,4392554,24223.52
"33326",451,826863,2214
"22911",1602,3057441,26817.03
"33404",3186,9099367,18814
"33151",2112,3550449,37160
"20209",123,187112,1599.88
"12773",84,158074,1190.19
"5618",19,49800,267
"25712",27,78158,475
"8243",30,56255,458.75
"27519",22,65642,531
"33554",25,33545,266
"8252",17,45319,120
"20360",21,47289,190.06
"19588",70,140866,1089.81
"19877",40,61405,518.72
"24354",14,28555,168.19
"14033",11,23581,190.5
"581",14,14106,97.76
"21882",34,55903,482.27
"33681",NA,61025,0
"6195",22,63534,452
"23123",67,109398,948.44
"16282",9,22792,67
"1465",11,13858,121.77
"18930",34,45146,147
"33589",29,50242,254
"33696",11,20491,129
"18407",35,48750,344
"1623",25,40493,128
"8595",9,15097,80
"15817",6,11612,87.99
"287",82,132533,894
"100",157,415132,2410
"32715",39,316493,239
"15267",9,20402,180.12
"10253",17,41127,258.76
"16959",7,13218,27
"8278",9,17127,113
"1756",9,13991,85.67
"9788",28,69942,548.6
"32722",19,55376,469
"10883",11,46011,100
"23813",41,30289,182.82
"17948",1863,4077642,52356.78
"8561",13,27480,162.16
"27473",14,30999,176
"15103",6,8311,64
"5605",28,44423,118
"15833",8,14878,120.54
"11245",27,67668,313
"9385",22,57779,351.44
"1675",4,12004,76.08
"6137",30,64652,477.91
"15906",14,23970,170
"2733",9,25131,196
"20013",74,140095,739
"16288",22,26203,197
"1018",69,171489,1168.14
"1749",65,123989,845.11
"20239",21,48078,332
"8254",25,42728,307.98
"12549",25,61574,437.37
"9176",43,101312,629.46
"17190",25,47609,301.86
"15068",11,26708,186.83
"871",132,235472,1419
"16754",145,841963,4258.29
"15554",18,27835,87
"20632",33,56006,365.51
"12325",9,29053,230.32
"9406",13,14082,90.02
"105",21,42596,319.25
"19713",11,14500,77.21
"21979",89,111561,907.47
"23457",16,30298,202
"9023",89,129989,781.79
"32920",21,53136,521.41
"13274",13,19508,127.99
"16922",15,29765,238
"27304",18,71945,646.79
"10885",6,9187,72.25
"19491",125,181478,753
"5713",32,45541,90
"33653",NA,1848353,0
"6123",55,108278,779
"16953",7,12546,126.33
"13167",28,76374,401.9
"9238",44,109393,713.67
"26955",43,93474,709.83
"21015",17,25300,198.02
"12738",7,8110,54.74
"22061",54,103473,614.52
"3062",22,48630,341.3
"8775",32,64386,526.15
"27302",15,37654,300.26
"26217",41,80892,319
"16259",28,55790,340
"15795",50,90750,579
"15834",46,78892,465.95
"19829",18,18415,116
"22639",19,35655,227
"9359",33,104066,425.09
"1701",19,40132,233
"422",30,73836,171
"25338",19,42958,348.41
"25328",6,12721,47
"22142",144,129100,1210.44
"13752",55,125811,1152
"10523",92,171322,727.94
"4796",15,33605,184.68
"8146",24,27679,186.43
"23418",42,93452,603.81
"23060",22,33917,264.76
"24475",37,78031,310
"8531",19,42463,222.36
"20827",91,147790,1291.77
"1153",6,8248,86.27
"1612",5,12821,80.91
"21132",9,12722,83
"8776",15,21182,150.13
"1937",24,61222,409.96
"1468",23,41001,246
"1878",22,41980,305
"4075",29,47247,398.83
"17543",26,49027,302.03
"15291",39,53463,479.91
"5683",40,120077,966.13
"18182",8,11840,44.96
"5684",28,48014,273.63
"282",51,86180,733.7
"14749",21,64671,260.79
"876",23,55795,476.49
"13564",11,18808,90
"2477",10,20659,198.18
"679",908,2787869,18819.48
"99",17,52383,226
"8810",42,76652,612
"17569",4,8539,29.43
"26542",28,52623,467
"17327",45,106593,599.21
"14912",11,21843,125
"19515",13,46228,398.73
"22309",17,34418,271.81
"1960",5,9830,40.43
"16274",6,14746,82.75
"9068",22,37965,290.76
"10805",10,26730,101
"2372",11,18585,106
"15813",20,38426,160
"15409",52,87521,376.14
"26403",40,40257,345.2
"16243",25,36083,284.25
"877",43,76393,601.97
"296",25,73105,389
"9732",7,12168,81.24
"16154",8,27317,167.33
"11522",15,22446,154.66
"10008",11,19069,121.35
"108",21,39863,288
"5687",12,35545,277.52
"9763",6,10716,74.71
"19981",51,120351,913.62
"18321",80,113657,852.08
"26767",24,61303,466.41
"13303",15,27488,216.36
"1249",14,26621,213.32
"8532",20,45898,172.8
"8675",42,78912,682.77
"5635",37,77897,641.74
"12108",5,6944,40.12
"1751",6,10819,79.19
"49",11,10460,37
"11207",20,42473,432.65
"26551",21,51751,452.76
"11732",13,40962,232
"33632",8,13050,90
"22681",14,23574,74
"305",7,11720,47.09
"1484",12,34860,250.15
"10594",34,72677,397.46
"12461",9,23659,113.47
"21166",310,526379,6142.99
"2398",10,20898,106
"21158",10,21387,63.8
"20972",14,29881,178
"8296",38,73660,631.39
"8693",15,23568,192
"8288",14,28150,211.67
"19603",52,98126,317
"2333",5,4407,12.28
"15397",41,71472,452.51
"5775",42,86497,561.51
"26324",15,38154,208
"13162",8,21260,48
"18243",7,7244,53.71
"22838",14,42961,229.17
"2379",26,63507,362
"16527",8,20428,100.78
"309",67,118835,809.07
"24841",22,59401,527
"24500",29,27528,230
"9392",19,46479,280
"5950",159,401058,3520.15
"5636",31,89567,624.81
"8486",19,67734,430.42
"26643",34,127804,1108.65
"17995",7,18529,141.66
"15113",18,24291,224.78
"1372",24,43249,299.02
"15866",11,16509,112.84
"20884",561,600776,14994.52
"8144",16,73722,141
"10315",18,35888,181
"9127",4,10600,57.54
"27125",76,103809,931.95
"10057",23,52159,383.05
"12986",158,283088,2207.81
"13962",12,34732,177
"896",50,72293,487.28
"18450",25,54185,340.49
"18053",3899,11706142,218963.34
"1627",26,48134,268
"27484",10,19844,145.99
"17813",7,17568,116.66
"149",29,39181,361.14
"9514",3,7268,29.1
"10054",44,98506,588
"20086",162,334863,2597
"18693",49,100294,627
"15821",20,37864,226.88
"19171",19,35487,158
"289",18,76614,302.11
"19764",37,181828,1351.86
"8297",17,42858,264.32
"1464",10,28450,208.75
"9360",24,54113,407.73
"11241",11,24096,177.25
"13054",18,18883,182.84
"16460",66,193700,998
"21029",78,112421,841.3
"20992",65,125499,931.9
"16706",71,157433,729.23
"1678",42,122774,1028.58
"22308",24,39513,344
"10310",73,118255,780
"4937",10,16953,125.66
"10674",13,28317,265.44
"8584",12,21103,137.65
"10842",111,233258,2116.11
"22444",19,42504,349
"19734",12,18638,142.06
"19505",45,107944,790.2
"33648",NA,116900,0
"18415",8,18897,131.08
"21339",13,22560,141
"21332",16,30096,229.27
"310",21,34641,247.55
"14794",24,27805,165.63
"23826",24,55338,436
"20183",55,93246,712.49
"8118",31,58779,392.87
"16469",11,10530,54.76
"27265",11,14972,120.01
"8804",36,48733,318.9
"22991",8,10383,70.02
"20040",24,39240,225
"11750",13,33283,191.94
"17378",23,41361,300.48
"22609",3,4266,39.72
"9817",7,17303,189.24
"9775",12,31155,220.81
"21120",24,63491,423.06
"1635",65,162014,750.83
"12102",14,42384,118
"22012",35,44525,359.17
"27320",31,90004,810.55
"8695",14,40508,253
"15547",27,46977,218
"13874",47,70445,597.66
"11200",54,144340,927.44
"7768",325,594595,5989.44
"23194",55,49493,301.58
"23277",16,26014,161
"18379",15,31325,196
"4130",18,42936,238.1
"9318",20,36998,163
"8886",55,102445,671
"8265",6,4880,23.4
"15266",5,9296,95.66
"6072",22,68570,711.31
"971",120,172610,1423.17
"13832",15,17399,123
"11255",32,51464,389
"1643",13,27170,72
"17309",84,228968,1582
"19087",8,16043,161
"11608",15,72641,387
"91280",15,38797,282
"23733",37,76438,532.9
"273",18,27750,155.8
"26268",10,17956,120.71
"20434",42,78259,273
"16795",21,20682,142.05
"24606",68,96867,834.07
"16490",14,33321,199.52
"23790",56,88552,644.2
"27228",24,56243,511.09
"17878",199,110824,849.83
"8885",18,32270,222.06
"23321",31,31891,270.27
"24750",18,22969,207.4
"20761",3,1026,6
"11448",49,82377,539.2
"16281",9,11407,58
"13264",36,61146,479.21
"16805",52,64950,441.42
"148",31,48685,349
"127",29,53985,339.92
"1694",50,88021,418.67
"8120",19,38980,266.94
"80",55,121652,929.26
"15653",16,25770,152.6
"11466",20,24394,208.82
"9332",13,22174,144
"32779",46,116977,4013
"8145",12,30931,195.31
"9034",28,52079,218.78
"17032",9,14798,102
"285",21,25416,154
"11780",80,146948,1135.96
"26477",102,189673,1566.4
"20914",13,32976,178
"12327",38,83139,669
"17900",8,14741,137.34
"9315",41,71925,483.54
"303",49,76107,547.08
"1523",21,61821,230
"6139",17,28494,246.48
"13611",5,8545,62
"27553",23,116363,876
"2472",33,70280,367
"27377",12,14625,92
"9165",18,32715,281.44
"157",8,17373,163.02
"618",31,77766,333.99
"11232",12,19642,154.66
"19954",15,19434,116.15
"22273",42,64447,398.94
"17829",6,15621,118.9
"11813",1278,1982937,17804.08
"17355",9,15432,81
"12511",21,44710,349.97
"13901",6,15503,137.18
"18421",195,479817,1690
"15556",25,61290,322
"20769",13,30926,143.01
"1373",10,20603,99.66
"12232",10,26972,192
"2145",14,36211,263.81
"11609",15,34486,252
"168",27,33992,254.99
"8556",33,40639,346.7
"9057",21,50619,341.94
"13017",17,29966,215.96
"12530",35,87102,458
"18099",27,74695,510.35
"91",16,26345,219.67
"12158",106,255295,1715.45
"27542",20,41806,364.12
"21704",36,59004,368
"19448",61,181500,1145.41
"10626",9,22617,108.65
"26990",521,967203,5782.96
"14701",28,51697,337.18
"14800",35,59002,470.97
"13172",64,142884,868.67
"5704",12,20641,120
"18129",164,358114,2796.55
"20637",118,217692,1893.44
"2392",13,22197,143.51
"20130",34,60083,447.72
"33350",210,540648,3815.5
"33527",19,35396,313
"21590",204,383902,2861.5
"18267",29,59101,563.31
"27343",19,54869,487.87
"14329",31,112315,754.73
"18171",35,171098,680.96
"21529",3,22927,84.49
"9523",8,17091,125.95
"23876",33,48189,861.04
"5867",31,50703,422.5
"9803",28,155269,612
"9304",20,39311,289
"4214",1618,3321587,47024.79
"5902",15,38430,231.89
"33693",NA,53680,0
"21085",7,7663,59
"16905",5,16008,65.5
"15275",24,39487,338.26
"15506",66,102543,844.85
"5663",39,59599,302.47
"21971",23,56414,294.35
"13710",4,9774,68.01
"17110",5,10813,57
"10634",51,95933,749.31
"12247",6,12813,90.22
"15874",17,40958,262
"20830",38,69198,648.07
"1713",13,36281,295.66
"1617",35,79023,425
"27064",37,61425,596
"33698",NA,68300,0
"16607",9,17791,57
"11067",17,19474,122.27
"22319",5,6597,56.62
"11256",27,66093,405.06
"16982",55,131419,851.74
"24217",7,17895,165.31
"11603",19,29331,182
"12745",5,10770,33.48
"14660",38,101858,840.53
"15309",89,161911,1273.26
"101",23,58211,262
"20318",37,54281,501
"8432",75,114625,584
"2442",120,277234,2372.3
"11711",35,89609,546.6
"50",28,47311,317.01
"1838",22,60869,520.24
"12956",31,52170,560.54
"9160",20,35677,201
"1377",15,33220,100.25
"8472",28,77557,340
"6178",30,63863,348
"15673",60,104167,599.06
"4935",65,132879,942
"10373",64,141846,1032
"10628",13,17119,119.38
"328",11,16961,115.57
"14349",25,40550,319
"33313",7,31917,250
"11243",35,56734,482.66
"24243",104,240750,2124.3
"8802",7,7433,35.6
"15796",68,137399,812.22
"25070",45,77628,803.74
"21922",98,132636,1267.88
"21230",118,192959,1087
"22420",20,50862,302.77
"18556",88,129485,989.62
"22623",163,208007,1890.77
"10591",12,30846,67.76
"22730",51,90419,458.4
"22637",17,20895,138
"22002",4,10667,61
"664",117,151939,988.42
"15193",18,28812,217
"27127",23,64497,545
"29285",62,132560,962.09
"9046",8,21265,146
"27504",78,126106,1226.56
"24267",133,205724,1973.64
"23646",7,8558,41
"5863",63,159333,1037.86
"32975",33,60904,446
"9527",41,80431,538.94
"19506",28,55736,390
"15294",6,26060,245.56
"12236",11,25863,212.08
"22739",20,28676,272.77
"8148",71,115533,794
"26280",14,29254,230.8
"24919",63,107353,858.27
"10067",8,16381,65.92
"9820",5,8310,66.48
"5634",26,52836,355.38
"12469",35,80934,603.26
"13202",15,34782,217.5
"11392",28,72095,530.43
"32275",52,88492,492
"1536",347,747061,6661.21
"16413",14,52011,231.49
"1025",119,218916,1984
"19726",47,91720,524
"21930",22,42496,337
"8892",54,91506,622
"22169",39,66778,504
"13565",67,130967,1243
"11788",19,53827,211.12
"8333",4,7506,69
"26598",20,22282,148.73
"836",70,175515,545
"21573",61,150714,971
"15400",24,68781,531
"3403",35,42926,275.06
"12474",24,44156,257.73
"21161",23,40946,251
"10629",17,31658,253.99
"22407",91,117889,991
"20408",55,76265,699.11
"26928",35,35997,250.65
"26759",29,75794,529.83
"26539",77,56934,392
"22353",26,39515,140
"16107",22,34950,240.05
"21219",24,36722,207
"20387",144,242792,2334
"20524",34,70598,530
"22340",16,35607,936.29
"27357",24,54962,348
"26210",27,33371,246.12
"23760",10,11743,63.17
"22597",171,241290,2312.33
"19125",30,41270,72.53
"22346",12,14756,259
"77",45,111940,970.62
"2247",89,103782,528
"20704",32,42475,340.16
"19258",45,104960,373
"25291",5,9236,83.72
"22441",35,65389,454
"21960",26,63496,384
"26627",23,35229,297
"32941",58,190631,1264.59
"3514",1713,3672285,99283
"18573",77,139392,962.2
"24340",10,12212,37
"4198",12,31992,161
"11293",9,10906,84.19
"16389",55,92586,628
"1476",19,42894,258.74
"26611",7,8348,57.9
"11244",21,57570,333.59
"11257",17,33055,218.02
"12786",19,41873,310.48
"19480",8,19392,110.53
"26400",64,109837,1046.06
"17041",48,108241,766.12
"8893",3,6874,45.81
"17159",197,198468,2152.52
"13397",42,276865,1506
"27537",21,50281,437.72
"14127",238,684274,7364.38
"15134",29,60200,407
"420",11,21658,61
"184",35,50780,401.25
"194",11,20238,144.91
"1035",30,66281,394
"17445",17,28958,200
"23273",59,119699,1156.78
"8558",11,26138,152.07
"27496",13,43354,330.99
"22025",7,8697,58.06
"25268",11,25151,146
"12627",69,223510,1934.46
"18626",104,291777,2148.55
"10744",20,42082,355
"17173",6,8716,66
"8874",6,7311,45.12
"5608",25,68488,391
"79",13,38780,221.09
"9995",39,188524,403
"15423",9,14537,59
"313",61,94642,507.64
"23309",33,51181,445.94
"1531",51,100664,343
"29298",67,178817,279
"22335",35,75010,670.7
"4087",31,62775,444
"15204",12,19761,118.61
"22978",32,54754,478.53
"1418",33,43358,316.87
"10003",33,72102,545.17
"22528",40,54700,742.62
"24211",21,35197,370.77
"8250",35,70947,611.88
"293",30,41059,302.13
"11647",31,64139,402.51
"9323",27,74346,420.6
"12207",21,65440,416.32
"15136",51,113114,1028
"16201",16,32111,200.17
"17145",14,40294,312
"32727",6,19838,137.4
"32092",12,30498,192
"5699",22,41992,332.62
"11715",11,28334,193.13
"11431",38,93502,620.23
"23063",64,55698,448
"862",18,43949,191.21
"15104",51,76791,447
"18795",6,11246,82.67
"306",37,66030,317.76
"13654",28,60884,459.27
"16518",9,10190,76.33
"4328",72,174709,1616.71
"21377",438,209521,425
"2293",1111,2718554,82909
"11594",31,83455,794.56
"19556",184,442770,2844
"15025",5055,11529412,319141.05
"6522",124,255303,3922
"10013",101,253786,1826
"4315",265,559091,4524
"10851",78,157938,1027
"13964",304,649017,4037
"6538",118,195269,5400
"11325",160,298905,2503.95
"3663",890,1718519,19368.6
"6643",467,1010659,21614.53
"17219",1167,2629287,82125
"3004",280,466755,3896.09
"6559",2973,7683374,271430.85
"6564",85,190726,2233.41
"6570",1752,3249548,107792.58
"18914",500,1345654,12202.25
"6576",129,310871,4808
