"","rbc1rwaj","rbcrwaj"
"57899",5.49241629971343,6.77290836653386
"22039",17.421846389453,18.650331258115
"16522",17.1846809561355,18.4588361724276
"16419",13.6389982908523,14.771494389537
"30367",11.6616619780637,12.3880266776243
"4788",13.8112117631613,14.7433372718918
"31826",20.4104204462268,21.664438715427
"57298",11.9790818449957,13.2394187792917
"32487",17.5422567382366,18.7947312319172
"58485",16.2711117887212,17.528078467246
"57657",18.1516808188903,19.4177754315011
"35456",12.3356953980968,13.5957076024035
"58358",3.56242648294404,4.88153251554361
"58773",20.8237641655058,21.8177026467377
"11706",12.2086782280957,13.0507382934567
"27552",14.1560613911188,15.4095304341243
"58321",11.704274233532,12.8933228793137
"34393",17.1230453548433,18.3848675676313
"57611",24.8408211841714,26.0993751859566
"1673",37.685733328106,39.3237150586114
"58548",12.9364503512839,14.0566655458616
"6646",16.1419175921332,17.3962268951392
"3564",14.5103460622305,15.5347578956791
"26977",16.6377404951567,17.8971415008975
"57157",4.44854978754849,5.74173286532422
"57633",11.0425028747478,12.3043544292812
"9087",14.2767638352276,15.5474913611172
"57626",11.0901108713446,12.3260659275244
"22543",22.5753506415995,23.239331542823
"8426",12.6041564243556,14.2772142930978
"57869",10.8670123769836,11.8002223908051
"35408",18.800066383407,20.889716103865
"31249",12.2103739554239,12.9306932932276
"9751",15.3542758721434,16.6047812040318
"91005",36.4033311270708,37.5117310598951
"27831",20.956109443647,22.2071425464353
"35029",11.1990099009901,12.4633663366337
"32257",35.5961089698209,33.4696767088807
"30332",33.6978259467131,34.9525837042771
"30619",16.3960458042584,17.6775809626051
"19795",12.3982039268184,13.6527591848877
"26549",13.6780598140236,14.7053279718522
"27942",24.1712114881358,24.7645580894157
"32266",19.6516214744225,20.9105820055849
"19600",27.1601788269749,28.4786394950246
"4061",11.2036633231574,12.4574792847798
"58562",14.7737652175098,16.0470601066078
"58727",16.7999374595162,18.0373456031806
"35189",14.4704983620991,15.7301375614791
"14936",13.3179850354095,14.5541903355772
"7506",12.3152205600658,13.5768720627987
"18489",13.6082474226804,14.8640613761688
"26568",14.8097733614646,16.0612196283945
"14311",10.6774501911853,11.7126182330449
"32304",31.8112141992739,33.0617184348528
"58697",19.794027929365,21.056166568718
"22658",15.2639918407489,16.3482494642456
"9812",28.9347920533986,29.6812670326632
"28380",13.3889210771595,14.64270419859
"27015",15.9711626487641,16.2808278081394
"8251",11.1047246809978,12.3600413840671
"8822",16.0593466073845,16.8905857336169
"31372",12.4197375008162,13.6778181659883
"18152",17.8290477867794,19.0824233885171
"57072",7.29421534172635,8.56688464789359
"29864",7.52435316253702,8.79301995093642
"10375",12.9981768963041,14.2522512568366
"57103",10.9617220406504,12.6828493953766
"34885",16.3661581137309,17.5676639587874
"57264",6.58069578671128,7.83509581040016
"57478",12.0353829929191,13.2869164711706
"35267",33.7296592978664,34.2185271283395
"3304",10.7167482023837,11.9693338148866
"35224",6.47356482289304,7.75170127377421
"35314",33.703839420219,34.7176417898294
"13947",16.3179870464334,17.5706035134632
"57845",10.2820100933614,11.5412729190649
"29849",14.8455723131862,16.0308475477719
"17230",19.3834978979236,20.6361856673691
"34106",4.30291161210681,5.57262323535145
"9831",21.9972656571014,23.1462873450726
"17622",14.5272269276935,15.7892512383561
"3931",9.97817898202529,11.391018483905
"13080",24.8030121305054,26.058572578074
"2773",11.3831886695462,12.6497107709034
"20093",11.9892247013492,12.9439979995226
"57759",3.84896289804265,5.17820625182588
"6058",13.5001029355539,14.7542361131535
"58629",13.6643157000801,14.9143834585108
"35265",9.76653080036295,11.0181331105702
"15062",10.8322890240548,12.0885166732891
"10973",11.5573605546713,12.8355560433932
"11569",13.475804825492,14.7286751716189
"12511",14.4043306605885,15.658960478652
"197",12.619058574518,13.8769382965996
"34566",11.514810780421,12.767490073439
"34930",15.0098188150728,16.2677387083627
"57733",11.3935418596852,12.6582278481013
"15657",11.55009235497,12.7466204619383
"34664",11.9398462522082,13.195523921205
"7237",12.9043371830792,14.1517576119975
"57424",12.0409233997901,13.3048745588095
"35173",15.5834634877124,16.8414454042223
"1946",8.95547340850408,10.2074935448517
"15083",3.1728813559322,4.47457627118644
"91",10.4933511262515,11.748690678165
"55130",10.3895646663263,11.647332194976
"4051",23.0237526706045,24.2867915043358
"34782",13.8186065233445,13.8186065233445
"57803",18.7291854941521,19.9800631130443
"58424",17.3754320276498,18.6275921658986
"15699",14.4715769313322,15.7329899119983
"15426",10.2318145483613,11.4800467318453
"23091",12.7291106854395,14.0138414108443
"18545",12.4107848735067,13.6755808591005
"35377",21.6255012299087,22.898540957644
"19590",12.5862085187659,13.8385254462144
"58275",39.4057412917907,40.6660248555925
"1149",13.2134260334062,14.1945968402146
"8276",29.18410041841,30.2762736893921
"27711",17.0855939813313,17.5126961009953
"10173",19.8983158563711,20.7086113759136
"9465",21.6881962955369,22.94169913198
"622",10.5877744401222,11.8421265661632
"903",12.6013261156247,13.8610437396829
"14531",12.6603439688881,13.9134673462684
"34302",15.9231806951329,17.1843026692738
"28701",16.4623199776593,17.4157901035918
"6423",13.0800126463113,14.344202213811
"24107",15.7936766974576,17.076398478507
"27267",11.1455108359133,12.0386947447551
"29031",11.8208356658728,13.0777186340649
"20726",16.8623144930325,18.1278936822921
"8893",12.6909688648231,13.9624830787082
"19838",27.5752122096731,28.8491787946207
"20311",10.9151720995734,17.3756368305513
"34422",13.375944810716,14.5102541131788
"32328",15.6479108097679,16.7100766220164
"1117",12.7227297852357,13.9756339794089
"19234",12.4376745764482,13.6972354922077
"17906",16.6281533985465,17.8805330395948
"35568",11.7230613255913,12.9765319876957
"31980",11.7752670219335,13.0308990691398
"6183",10.9021503480182,12.1531487609307
"20537",19.8779112062331,20.4092821221099
"34955",10.1732084541565,11.4336126155705
"22559",11.8393425276339,13.0256018486665
"4624",11.6535009415735,12.9509158942503
"34232",21.0032174692758,22.2875679096999
"18609",12.1474543789431,13.4020334441354
"15423",14.8406100313825,16.1261906072785
"34606",10.396252524497,11.3106814271823
"20843",7.91369670319279,9.21722992541107
"20473",16.1105287080332,17.3688432467214
"23433",18.1979708445451,19.4499744739289
"5216",9.84367629817958,11.1076533438241
"5800",12.4295947658331,13.6869326850966
"20241",12.7189284233175,13.9745388826062
"21567",27.51617076326,28.719275549806
"23886",14.2193753040293,15.4289521769522
"34788",14.1215326282179,15.3751746158451
"27006",9.60957559070365,11.7370630026234
"21663",12.6894435504996,13.9489257514928
"35033",13.223221471813,14.4934737726143
"35412",15.9051075644068,17.1661005382098
"57444",19.2593364237721,20.5333611125579
"57359",11.0415631727107,12.09057791025
"58514",11.1057882912647,12.366195321792
"31581",5.82470414201183,6.10207100591716
"34090",13.6368740175163,14.9385646915402
"57709",10.4117716862466,11.685653257387
"428",13.0730565906924,14.3318311812115
"10647",20.0510800398251,21.31509458465
"2328",18.3554398925453,19.6398589657488
"35328",17.6620155332966,20.146763421135
"27471",21.005277568084,22.2712826242953
"29140",10.948637501322,12.0996228011422
"30182",19.185970053918,19.577673824419
"34656",13.5447732562601,14.7960201549991
"57113",7.51269133328838,8.7774898613827
"313",12.6374015310095,13.8930180977325
"35223",7.54625391806052,8.84857562897007
"57025",14.730666246653,15.9414868483226
"4190",21.7591006102143,23.0159016442721
"8843",15.6887104139246,16.9464664643155
"32569",356.056882022472,356.056882022472
"1439",11.9585247794786,13.2153124155385
