"","numemp","asset","RBCT2","rbc1rwaj","rbcrwaj"
"33104",140,376249,585,20.4877476924562,20.9920110886228
"31372",28,34782,203,22.3868534482759,23.4806034482759
"29472",28,65692,111,10.7719393282774,11.0725893824485
"33549",9,6733,0,-207.08912037037,-207.08912037037
"90309",45,104058,986.48,2.78761972072767,4.05897020713703
"28923",178,625149,3563,20.0180215695661,21.2721397797989
"25332",54,399896,3324.16,9.11216501352139,10.373629883226
"13693",72,164390,1004,16.2573968469961,17.5414140303176
"91005",13,139660,1254.99,10.3457588683321,11.599689422407
"27318",24,44853,421.91,10.5794939470416,11.8400402026745
"19600",40,53900,285.67,24.9669665445303,26.2306648671341
"15696",32,41688,329.48,13.6473741095479,14.903039237058
"19158",80,221279,1574,16.4178285631744,17.5109152413367
"10361",66,79612,597.05,9.39799348643532,10.6504649174791
"29087",29,125085,437,24.5671901684359,25.298864815993
"29849",59,109444,666,10.6847596784309,11.8858923921926
"17230",108,242265,1365,16.7262144970821,17.642765391844
"32106",912,2803701,11885,16.2569348471523,17.0330426042624
"230",9,16936,138.44,17.1329161260502,18.392544861308
"29349",16,43007,138,16.1636280067412,16.868392829784
"6747",50,97816,696.56,20.021536377122,21.2791972463481
"16321",9,17932,141.25,14.2107574191774,15.4637346260806
"17622",22,41223,299.06,12.9557932883449,14.211321331382
"9831",44,109062,582,21.9289537471356,23.1326367690004
"892",139,338691,2555.71,16.5228547153194,17.7843599141151
"4061",8,13561,99.16,17.5265567369847,18.7868419915456
"29561",12,43342,119,25.1268422324233,26.0852057662882
"13080",36,103493,611.2,23.5127542604701,24.765128587616
"10326",108,228241,1002,26.5734719847745,27.8247816764303
"23032",26,32652,217.06,15.4909863806248,16.743304259127
"20153",34,70473,577,10.013607827589,11.1632002900878
"32575",44,27134,186,15.4079133909009,16.6065214589509
"6058",72,194545,834,23.5392745692245,24.5555161569009
"26984",46,97280,668.03,15.0901720772822,16.3573861128305
"1078",26,40873,283,11.6218343947059,12.7247784368594
"11010",12,36576,298.16,12.2947588767991,13.5450335380223
"8583",26,46815,186.28,37.3412489565421,38.6013808144451
"15062",23,37316,321,9.51849063934148,10.631987539935
"23124",18,47221,961.78,7.71370638643846,10.2183952886494
"33468",18,27250,231,17.1772674481022,18.3045256243839
"5373",21,48228,184.82,27.7630757860226,29.0139708778736
"163",145,261601,1720.1,15.156805879216,16.413371417718
"3640",22,47431,261.87,21.4464719073658,22.6967362881275
"33684",NA,281802,0,NA,NA
"32474",161,199001,1417,11.4692865993981,12.7234908833422
"10623",12,21250,120,18.1470957266219,19.2541885009964
"15699",23,37436,298.89,16.9351561343388,18.1886848161101
"33562",2,4416,0,NA,NA
"24473",9,15819,136.86,9.91379389185917,11.165456098538
"23091",32,46595,448.17,8.48709094495471,9.737472124705
"18545",79,127386,954.46,12.5551585502284,13.8081276666913
"27532",18,50147,400,8.98453882463543,10.1104208828604
"22306",14,29281,243.32,9.91828852193335,11.1693605608949
"20937",21,29271,240,9.82916949245743,10.9289367083967
"33210",8,11609,91,12.8981095989458,13.9593464646818
"21687",16,41142,325,9.68376972883169,10.9165253739043
"23403",30,68345,417,13.0506416926812,14.2559833506764
"19590",30,50976,342.22,15.4188939825689,16.671363457697
"8276",12,26701,84,21.8939094975007,22.5845172323073
"14498",8,17765,116,20.1170556769989,21.2855977193283
"27711",32,80297,354,23.6523993350052,24.6498915156809
"18272",20,34868,171,27.5464688712266,28.626846434754
"10173",12,26482,153,14.4898861758339,15.3802285794092
"33413",0,546466,0,-103.285630841122,-103.285630841122
"9465",31,139175,654,22.7680776073765,23.6529315861752
"19950",15,18827,117.23,15.764259709718,17.026584959561
"11892",51,88935,637.41,15.7888814461201,17.0406216106191
"32136",27,49030,0,-5.8816808066958,-5.8816808066958
"903",182,478740,2018,13.8068960205109,14.7321240264016
"622",464,1911426,6202.19,19.9139240744259,21.1647716529916
"14531",361,711164,6161.07,10.752086353196,12.002829436575
"33197",21,71087,465,21.284341515076,22.1896025417394
"28701",30,118417,0,13.6688162137264,13.6688162137264
"6423",172,893336,6320.66,13.8104414486156,15.0848385644561
"14341",92,145659,1287.6,10.8489318333878,12.1010907280337
"3735",345,901934,7977,9.28716942884001,10.4327176735534
"9266",78,170119,1310,14.2600505171024,15.4396833901388
"11321",19,44922,295.72,15.4367769567787,16.6888240444525
"27267",29,65428,382,15.260594127384,16.0142524281805
"29031",91,270286,609,29.8568306279315,30.1425145093031
"31335",463,1054287,8893,8.05363509577392,9.03329422263587
"20289",71,141975,1082.28,12.7656547819425,14.0193764568427
"21824",35,57375,404.35,15.0552621245303,16.3104364008301
"29289",90,267666,576,9.44026094823083,9.80721939783138
"21490",10,14103,80.98,17.3495951239659,18.616475388293
"6782",50,74736,362.14,26.7500728846628,28.0190369132785
"26213",23,49901,484.64,9.26614517462441,10.5237045690321
"20726",31,52604,499.1,17.1448991476521,18.466038435068
"19345",63,89341,608.75,13.6826665086538,14.948328754079
"21946",21,35585,235.04,10.1591042514812,11.4112258368342
"22968",88,153969,809.79,16.9016254696811,18.1853215200557
"21614",27,39372,176,12.9209563425065,13.8583381711467
"19594",43,49761,383.82,13.0225465377591,14.2850658133648
"19838",31,76421,675.36,18.5428038269369,19.8256421789713
"20311",80,127735,1134.64,9.48777917069766,10.7405679241296
"19234",19,29740,216.7,9.22716654919117,10.4894941951569
"17906",45,52676,341.52,16.2609310823045,17.5219286261802
"19281",75,73168,405.27,18.5771305597998,19.8380171285437
"26904",15,29704,286.74,12.3919811126395,13.6488883161196
"20156",49,91171,545,13.9355583879114,14.9379180713496
"21560",20,35577,355.9,2.94944734007562,4.23585458067967
"20537",81,140905,1231,10.6497093940392,11.8826438682293
"10570",66,140463,1180.3,10.9563084444312,12.2085337622353
"21919",71,86606,677.12,8.93979187633623,10.2236332072598
"1393",61,113780,1012,9.1966769494935,10.2614335074259
"4624",20,46501,247,17.3887256355647,18.498548692925
"27501",30,68328,390,9.93767465846503,10.843633778802
"20663",25,52885,443.52,13.0174264545074,14.2706257123982
"22440",66,71104,541,13.5545130475792,14.5874742475708
"22989",85,191940,621,14.2732457526372,14.8573051630476
"18609",87,141390,639,12.6279895328857,13.4798089471699
"26498",138,440381,3398.44,11.9576645134443,13.2212654272835
"20639",133,208522,1277,15.1534262039773,16.2957476480433
"10892",11,12136,73,15.8792202081399,17.0681259262878
"21260",46,73019,563.25,12.1335133041048,13.3911874609942
"16749",34,80576,410.37,22.5065375465538,23.7845239604157
"19862",46,118252,552,15.701679390463,16.7411765148976
"24678",16,25470,178.8,13.0799232874351,14.3642122955589
"18904",53,95602,710,9.79262102528346,10.7967748277028
"21567",19,19618,81,20.3609226906821,21.2937477687054
"23886",83,108070,637.31,12.7921965991664,14.0740511297662
"20504",41,77174,628.76,10.7899732209771,12.0405360896262
"27006",20,57854,537.26,9.55080899873588,10.8029484918205
"33709",4,9774,86.43,43.5261238896283,44.8171200762379
"32723",10,37897,290,12.0208115410694,13.0089167981301
"21663",56,71814,455,11.1839157959518,12.2133881178531
"25055",52,139087,1534.52,8.51348806815908,9.77195235005403
"21224",58,105411,282,12.7522128207407,13.1564988258502
"31382",110,252508,1157,7.56882532240069,8.13227474319709
"15001",112,227568,1644,11.1246296678415,12.2591762667206
"31581",6,19396,0,33.6173508907823,33.6173508907823
"30809",29,65664,309,16.9105991757371,17.7269364894854
"428",33,56995,258.61,37.0279499561943,38.294422398751
"10647",9,20862,144.38,25.8667674289426,27.12380003796
"427",29,27949,161.73,15.8119289543226,17.0685693817342
"2328",15,30701,176.76,34.6211368747931,35.8823965932573
"26365",1579,10360874,87997.01,12.7613020702254,14.0819984392711
"27471",7,8761,30.5,295.984562325505,297.236820495976
"32597",495,1661268,8774,16.3395110737181,17.6391472822287
"29242",14,53309,0,30.3931304398621,30.3931304398621
"28574",547,1048811,7899,11.9055231269863,13.1557288830925
"31346",5,20362,50,49.3534818507556,50.0856831282131
"29140",66,156672,1091,12.063301790016,13.2850770525248
"30182",74,107851,531,12.5547615802488,13.5886602153469
"32328",23,93898,810,9.56340633208474,10.7259982281353
"27930",274,689619,3048,19.7795486530104,20.6469562549234
"22461",37,44735,343.23,16.1997404690859,17.4497937337452
"18362",49,58345,423,12.1421823471795,13.3679921640904
"25711",25,41538,324.25,11.6238947179712,12.8739935114379
"26306",248,92510,1163.74,52.5810066012551,53.8761284210985
"26526",74,67408,741.98,13.3192710825034,14.5798109750794
"26527",0,3862,0,81.7452097358881,81.7452097358881
"23348",19,39598,334,11.6352442733565,12.7503580717212
"12732",28,35300,576.72,11.3177786945984,14.2408370594657
"29030",21,53772,428,5.71101052260302,6.93962729998236
"25046",27,32590,338.4,9.61175608781549,10.8637261648427
"22675",162,398364,3173,8.03907809487475,8.93978412577297
"25192",116,169749,1641.72,19.4002800506806,20.6720348727858
"26764",7,48444,316.35,45.2253247563214,46.4780199219516
"32300",47,29544,173,25.8355474758775,27.045168507901
"30950",3,6916,9,21.9265258894996,22.1290135956031
"16730",55,93968,566,17.7839511351022,18.8881323925033
"26398",14,27243,261.43,8.92118483705874,10.176440677722
"25621",22,39276,345.67,7.56313893497286,8.83780994211673
"32972",40,79625,218,15.2693485446445,15.8718314374468
"10882",47,112700,628,11.2217068119834,12.0495268375825
"24472",39,59113,411,10.8860060723158,12.0204250621032
"22373",52,133694,820.16,14.5894640096409,15.8466288344094
"20241",83,185749,670,17.642057392404,18.2998668672167
"19300",48,112675,878,11.0093194906777,12.2498459938624
"22695",62,111774,780.08,14.9938473967412,16.2512544572927
"22962",12,18238,156,9.8952310387569,10.9754661976415
"24179",48,53408,159,12.3089637555487,12.8067066947991
"18806",21,31581,227,11.9097792784047,12.9847374876285
"11598",27,30970,267,31.2528980803116,32.4320027556604
"6837",111,238608,1631.41,21.3286258452389,22.5836115442284
"5243",452,721231,4983.11,14.4278220579417,15.7097231790106
"894",604,1261096,10263.41,12.8523497327203,14.1179060482753
"3619",1661,4359391,73518.87,10.0243241908496,11.7995050554521
"13085",174,338597,1997,16.5909085630271,17.5185872526635
"13595",67,96215,789.98,8.12029515870087,9.38680468870492
"17871",87,181550,1559.63,13.1588779743002,14.4161054219269
"21643",26,31294,249.22,7.43030066218008,8.72525138317905
"15449",60,156468,1494.99,8.1843958740172,9.43894216620391
"16625",109,224898,1939.02,9.16458124694244,10.41998967714
"22322",32,34820,286,13.0222441760413,14.1615411580994
"24525",26,43551,247.87,15.6089014236674,16.8626209297868
"15872",344,562255,3579,11.0060054676092,12.1123246241482
"24481",18,24878,190,11.1459649904061,12.3902266520848
"19266",28,53624,266,10.8736363009861,11.6706567628385
"3696",120,268296,1850,10.4814957873645,11.5980252516718
"5184",23,63122,503.5,12.1802861101042,13.4303419715876
"17904",37,89853,955.87,13.2916393377241,14.549817124786
"23939",13,26483,193.54,14.6562613783195,15.9282671304092
"24334",20,41271,270.31,15.9402894637976,17.1924893024954
"27528",32,45599,332.01,11.4206349538364,12.6832939651661
"26248",22,29415,254.87,14.7604408412421,16.0106879523114
"28268",132,379732,1765,10.6137599745921,10.7149946405177
"23001",37,40650,252,12.1744855051299,13.3427910448453
"20393",161,218268,4722.37,8.88951155419534,11.5508252779297
"24655",43,74686,613,13.9662173476222,15.0354431792811
"29597",20,89273,371,22.2074570033988,23.1555544197695
"29899",11,41593,71,27.4924471299094,27.9130383271133
"29781",29,82185,739,4.14443350774491,5.42057365867136
"30617",38,137596,712,13.88409978537,15.1366946975828
"30385",7,33405,77,14.5463947990544,15.1152482269504
"31980",12,23105,165,11.0075585235195,12.2183899611066
"30195",66,125885,1043,12.7593543270441,13.9976539979389
"9104",8,25164,150.01,26.8593073063892,28.1239541014398
"18246",224,1079265,1057,26.5430146108503,26.7340781860348
"32633",3085,17074796,96617,11.0154639883399,12.2676118364999
"32526",738,2507108,5301,11.0059644907046,11.4440050175101
"30473",686,3088179,17456,9.9054967329322,11.155077440676
"29878",19,64129,161,16.2663584970484,16.7129962207577
"17784",150,157735,780,14.6878368349737,15.7270705732973
"804",834,3675534,27295.22,15.9659611866478,17.3117076503928
"8733",34,66900,412,17.075320678178,18.2899325772473
"17540",15,29848,211,11.4268488556666,12.4206926761718
"15432",9,19240,120.11,22.9770830498122,24.2441984975224
"228",47,133549,1327.37,10.2508996980701,11.5016338401996
"1117",21,61939,401.19,20.5591938144839,21.8134734626641
"9645",38,31705,161.42,21.2666470932734,22.520431670993
"20292",18,17143,79,16.5124373885729,17.6302459178764
"14951",41,67791,408,11.8699723829622,12.7801300097708
"5617",14,20624,76,50.6535125249576,51.9286589151189
"19009",3,6152,40.23,14.5783946944611,15.8315759306966
"16701",226,577418,1766.58,42.5933954077669,43.8770831459178
"20006",10,11868,80.1,32.3806842179361,33.6336759115867
"22569",23,32391,306.75,9.14270760713344,10.3969676959028
"14542",4,10478,55.77,37.7614882152315,39.0120572162787
"26944",20,39521,308.61,11.3046287367797,12.5555148875354
"15444",79,144954,969.07,15.3906859983402,16.6431760957883
"19115",40,61783,371.82,18.897142426055,20.1493854303066
"10204",8,12386,116.45,12.2536873687909,14.3521313306964
"22263",7,8215,80.01,9.73610124284956,10.9965955154068
"20712",15,27341,167,11.581641584149,12.3717290614991
"22554",23,43636,318,10.1646867431117,11.1298615368739
"21131",23,28631,281.68,8.87279416810981,10.1280873179205
"13150",166,317171,2674,12.6858307407237,13.8178440691857
"13099",44,97281,247,17.9617480766398,18.6614092933138
"10120",12,32209,153.63,36.6773014656931,37.9415450878996
"4858",185,292771,2249.54,14.8503464530742,16.1304831928063
"6770",36,61324,401.78,21.6558902300934,22.9359996278641
"32966",12,36121,214,17.6156825439967,18.5244954814161
"30713",3,6437,0,43.8637698179683,43.8637698179683
"25057",37,68605,597.73,9.55907601785598,10.8491519962152
"19355",44,141280,643,8.3756748704369,9.23475270449192
"8205",18,27601,215,12.4243838867169,13.4698799867733
"1804",91,163022,589,17.5438371714614,18.2984796964005
"29668",20,53023,116,10.1420019490464,10.4691633022414
"29260",287,892341,3172,17.6660942568212,18.4730649367169
"1424",78,142691,1146,12.7830372613809,13.9030189663918
"23671",52,43942,380.6,18.6336019674862,19.8917089231054
"26478",6,21830,128.03,13.8234026100227,15.0750364404054
"5417",25,39115,353.32,10.9308113631777,12.1949927938939
"28056",31,125687,319,36.2434971276412,37.0300056707513
"28949",5,30359,38,17.493381635781,17.7581162045423
"27083",425,1123925,8916.03,11.430432168036,12.6870637277354
"33766",16,39307,183.14,20.7501918517573,22.0072841890814
"33431",340,1219457,9020.24,12.4330131571222,13.6891456220409
"26800",17,54982,261.5,20.1156710884468,21.3666218588698
"2782",4713,8650235,77844,9.19552027362077,10.286123108667
"29688",24,99806,400,16.436974789916,17.4272786037492
"15954",141,318916,2009,12.5726097095612,13.6373754504982
"33784",37,101144,680.3,16.803042141228,18.065590138652
"32520",40,198645,740,12.6604557047404,13.4403389330354
"32623",721,2794623,10062,15.1487381925842,16.303883071049
"15354",22,40662,295.18,19.903847138454,21.1632721327367
"22381",13,21100,38,18.6004505510117,18.9860572727457
"33467",7,12288,79,32.6961151690735,33.5797939574268
"28454",75,190635,1668.2,13.6712104975233,14.9213510090602
"32113",43,171783,1040,9.69982186702614,10.9130518511386
"32071",1117,8023900,35483,10.3081913462616,11.4381541001315
"11681",4,9162,31,18.5569620253165,19.3417721518987
"29979",479,1292391,10115,11.0338987055592,12.2838194274316
"22959",7,13807,66.41,23.1321321717622,24.3841329032428
"9923",45,62927,456.84,8.41787440278222,9.67502436753117
"26872",16,19188,182.19,9.8384550830504,11.1115148355937
"25244",50,76668,574.78,11.737700583799,12.9956896834739
"10858",11,34538,108,49.1698539257989,50.1150914167185
"16782",44,67807,421.76,13.2540327583883,14.505997115875
"18483",6,11191,69.42,24.5415650134291,25.7979628329219
"23284",210,744950,5344.4,14.1502998423596,15.4295187347021
"16410",17,26870,175.16,16.0243141308041,17.2745675219629
"31832",117,399937,3734,9.39355556449127,10.575080086319
"22015",29,52653,361.41,13.1100014203949,14.365123437175
"17751",77,219221,741,15.3727988932696,15.8404581419728
"32018",15,32893,188,10.9865077974417,10.8872145318615
"1840",35,88606,744.42,10.1645919807827,11.4710017809095
"242",51,100316,642,13.1963609454577,14.3141949244766
"33134",11,34578,309,13.4721133958761,14.5627298588905
"11682",20,47220,115,42.6927494007291,43.5791307296845
"10989",32,62224,382.64,22.3781148712686,23.6303467920557
"28500",146,336548,2669,7.82540934354815,9.07831981372991
"30079",6,22107,0,35.1958033426863,35.1958033426863
"23339",135,128638,1047,12.5650453540283,13.7101060630254
"24109",22,40499,220.57,15.762265544811,17.0137712723916
"9619",20,21394,142.93,18.002265394565,19.2543645638327
"6051",48,102192,583.52,27.8788487006883,29.1301267403641
"16068",1082,3924615,29032.78,9.30373906187014,10.5637374262425
"17453",7,34572,56,30.1811880688414,30.6522434010195
"33655",NA,141550,0,NA,NA
"21001",61,89732,477,15.0709286082455,15.9617381430823
"26987",22,62532,573.69,9.12311708757428,10.3761314619986
"14203",15,22780,123.32,19.3740746330142,20.6315540455107
"31813",2,5465,21,21.9941348973607,23.2258064516129
"28507",15,49125,140,16.9261809728497,17.5402429931137
"32569",46,105185,391,13.5016886705557,14.2519957015659
"15392",7,12197,98.64,12.6265507458032,13.87703565099
"18775",145,232023,2051,8.05730900390566,9.26717361822666
"90713",15,21075,132.24,16.8449294666217,18.1048692136048
"97",172,393935,2541.82,15.2095884289376,16.4821373446862
"32960",11,24298,0,54.512084664156,54.512084664156
"18277",41,122030,201,16.5308046491475,16.7700709942528
"19732",63,114964,756,12.4794353070096,13.5810762565774
"18434",16,33052,287.49,12.4085003895641,13.6619507679885
"17363",33,45099,265.1,16.6904621123626,17.964840426299
"26822",15,23715,121,23.9294710327456,24.8879172409423
"1391",17,33924,199,16.3600703727524,17.4177877230375
"1431",10,28917,253,14.0444285806352,15.2986609953549
"29471",7,58384,288,24.8695425291355,26.1219342494347
"4666",201,186198,1745.04,9.26629729534171,10.5264328496016
"29743",17,30005,112,16.5169756035416,17.2303968405631
"9967",42,94019,217,36.5156383187988,37.2270670775687
"1198",22,63571,232,27.5177211488165,28.4732833859854
"15085",59,94042,252,39.8866462743476,40.6528785400235
"17123",71,307447,436,17.066931237524,17.3545464980203
"28780",45,207132,307,19.5568723710248,19.8888396284562
"22671",24,123134,1356.2,29.4849392746473,31.3177138022977
"8023",24,82538,635,10.0159681783846,11.0279235949756
"32422",4,8524,20,17.4950298210736,17.0311464546057
"31217",14,54556,371,16.8658291628366,18.1288938821367
"29663",159,324781,1155,11.2225434992137,11.8084512758078
"29884",8,54685,193,28.1768666638075,29.0045889265343
"17305",32,32904,206,15.7546080200071,16.7377795595773
"22552",8,14491,124.34,9.54930130271083,10.8070980442141
"1436",3,3757,31.35,37.7037562012757,38.9733724815227
"11343",9,22541,146.35,20.1649308180448,21.429342825423
"9049",61,89529,305,15.4128840635645,16.0526404107865
"25745",49,122350,1169.07,11.4360023385042,12.6907641643019
"24497",24,28371,228.87,14.7629185256854,16.0340957879027
"33013",8,15938,152.99,20.0222724256406,21.2740940269478
"19601",87,242220,3285,11.0752327120188,13.312619063349
"5296",420,808952,19861.21,9.61157155658063,12.7732768319338
"11619",154,286334,8381.51,11.0302312909053,15.2696954018346
"1515",53,94580,1290,9.70013383652652,11.6443806744879
"14319",70,118471,2170,10.735621891397,13.3829286532528
"11237",170,458945,4204.84,10.6143599963817,11.8754983260563
"1509",71,222689,3477,8.98343467074164,10.9839087549077
"12340",87,168611,1323.46,12.233985437836,13.5165575518694
"5311",204,287917,4478.97,10.5470661818302,12.8090846177827
"33367",44,145572,1708.7,17.0923532460871,18.4123254051574
"13073",41,108086,530.56,17.1748114201418,18.4388241746251
"29805",793,3570595,8255,17.4127013914221,17.3879612507547
"26243",6,13527,63.12,212.986673527982,214.275620683599
"24064",13,25824,124.53,26.2033878171863,27.4569828555552
"31395",9,37798,170,23.5979716945433,24.8845833648679
"29085",43,128763,403,16.5694327915553,17.3557589120212
"28225",182,492659,3944.61,11.2798888221014,12.5331564965669
"9631",7,30369,90,38.4431633595567,39.1597923368475
"90146",46,151013,857.47,17.6043676570363,18.855214287371
"27293",20,54311,395.54,12.2220374885299,13.4770490950235
"9096",5,14272,35,28.9799072642968,29.5434054611025
"6952",9,16410,106.63,17.5843616568429,18.8487045317378
"27184",14,61797,575.5,10.5843951274153,11.8434524642957
"5915",378,820220,7042.25,10.0013574554045,11.2923149600843
"24829",10,65430,418.82,18.8560634699022,20.1206425735794
"29973",90,238622,924,14.0654584798485,14.8039770165818
"32149",18,62301,522,15.1828592537865,16.4684152198005
"30243",24,99027,275,10.7973993883297,11.3543839750471
"21641",33,50272,399.62,11.2088372139663,12.4610808615607
"32335",39,152615,1017,11.6759473607374,12.736449143882
"26390",40,75136,579.32,11.7512583819861,13.0072987889699
"30783",9,57805,20,106.821311301769,106.969600677894
"1396",8,13163,122.51,11.1100786181023,12.3610857242638
"5748",8,14880,83.32,15.2292279707623,16.4943319333983
"284",12,37362,135,57.2918372024492,58.3969090730493
"35",98,173599,1325.23,11.8965676227421,13.1524975447278
"28288",7,22076,59,19.1911021233569,19.7876643073812
"11477",16,54193,245.6,38.0120720618732,39.2758821198664
"26336",23,94868,485,13.8410839862175,14.7295071907326
"28191",10,65084,207,20.1260911736178,20.8983063493248
"5814",18,50550,337.94,15.8845625584617,17.1349769705294
"28242",26,65402,246,15.1524263311283,15.7214229541565
"29156",98,174212,0,13.410575964057,13.410575964057
"14418",42,120644,2035,7.87402690516878,10.7575332488827
"18836",72,124450,1131.65,12.0500140367547,13.3032442899202
"23658",27,50564,403,10.1942428921015,11.4238986495145
"11694",83,93566,764,12.4064530017348,13.6157576832002
"11556",32,68238,505.94,12.8016007079902,14.0551021328403
"26579",29,48703,265.07,14.5620261492586,15.8148519432814
"21645",4,6382,5,145.560407569141,146.015283842795
"33423",16,18368,162.17,11.7547573315534,13.0163516376143
"90030",4,4604,0,346.079066753078,346.079066753078
"22314",1,2202,1,613.989637305699,614.359733530718
"8498",56,157828,1366.23,10.7608206105804,12.0122468910361
"13191",13,40858,251.34,49.0890036036234,50.3445271780342
"26617",7,28353,210,13.351943385453,14.5631347940686
"10171",17,50425,376.68,16.6348906578534,17.8908599128144
"28626",137,518242,1655,9.7006937900038,10.406423634061
"28522",39,162897,305,15.5192400579617,16.0103042988247
"1814",11,24663,77,16.1833258055444,16.8395217439472
"18331",47,74851,549.94,12.0789417735771,13.341571167031
"22616",10,42741,125,22.4206897719002,23.1259203258729
"29197",100,267582,695,13.1131510495824,13.5626302357858
"13272",16,40017,293.31,17.117378810195,18.3684873023002
"16777",10,16943,134.49,13.4384754049653,14.8504602152886
"33365",34,65530,412,14.5059583558541,15.5663655316192
"5692",11,16084,143.11,6.61590279656728,7.90231835256829
"2987",125,230475,922,16.2743969168593,17.0262631270784
"26704",20,19025,217.64,10.5042992181551,11.7673686556354
"32004",36,55234,387,13.7919759343426,14.7892620083053
"10111",8,14357,97.97,19.5472016535771,20.8112540271751
"26509",3,4101,28.4,35.3019538188277,36.563055062167
"6959",84,124484,690,16.4002910400365,17.4639437158167
"32477",21,26303,211,13.622346103665,14.8736804649508
"32341",90,226417,735,12.4028789455428,13.040235865418
"32404",13,35065,224,19.4858525060471,20.7234066490409
"11652",99,213950,1355.14,26.734954765902,27.9970465446752
"17963",28,34745,247.85,1.29704678340088,2.56769123109221
"27476",552,732561,5663.78,12.3473467608332,13.6053319677385
"30654",599,1513007,13946,8.95063934733851,10.5018720233042
"19919",214,392116,2364,22.0048743475616,22.8937171148856
"33690",NA,810042,0,NA,NA
"22519",625,2069917,58494.17,18.5224663799204,23.9270740611397
"9828",103,356026,2146,16.2492218398957,17.0800335731563
"22500",74,190797,2039.93,27.4939838951362,28.7545372983053
"22464",99,102777,818.54,9.91774064306307,11.1680205484955
"33691",NA,689171,0,NA,NA
"22302",50,43460,1006.68,5.73500336927973,8.5335070977269
"16876",6712,9761944,115749.65,11.4765891753035,13.7160820403689
"33654",NA,25525,0,NA,NA
"20828",1378,3230497,23968.93,16.0199543948835,17.2782984295622
"12342",14,17756,120.94,17.9136172467464,19.1651902506872
"14618",165,314494,2599.54,7.29944448683826,8.55176747530945
"26653",9,14583,51,19.0916762099934,19.86016514978
"18408",268,632229,4339,16.0998849612422,17.145231914522
"1047",53,77550,655.63,11.6521020173957,12.9063242544118
"1961",45,64899,521.78,11.6782764227957,12.9401300305584
"15373",38,53988,358.11,13.6072234857807,14.8608594010091
"17090",156,210118,2081.14,6.61852478529506,7.88510654820714
"21269",41,84751,459,10.457198970755,11.4521936489425
"27122",17,38692,380.97,8.50670903056235,9.76576145456132
"27069",22,104255,729.56,13.2985942418685,14.5519364993413
