"","numemp","asset","RWAJT","RBCT2","rbc1rwaj","rbcrwaj"
"57899",15,78506,64599,820,6.21062245545597,7.47999195033979
"22039",23,147287,72138,739,16.4545731791843,17.4789985860434
"16522",140,768016,343981,4354,19.2586218424855,20.5243894284859
"16419",43,115374,65295,827,17.1330117160579,18.3995711769661
"30367",38,234775,159636,1881,12.418251522213,13.5965571675562
"4788",7,26250,18039,202,11.7356837962193,12.8554797937801
"57298",48,191439,125660,1571,13.5492599076874,14.7994588572338
"32487",15,50648,26515,332,17.6692438242504,18.9213652649444
"58485",51,291163,198370,2492,16.0765236678933,17.3327620103846
"57657",51,433412,265619,3347,16.0831868202199,17.3432623419258
"35456",43,282132,177950,2235,13.1610002809778,14.4169710592863
"58358",4,26044,18034,242,3.73183985804591,5.07374958411889
"58773",37,57354,33632,377,11.2690294957184,12.3899857278782
"11706",17,63607,44851,415,12.0599317740965,12.9852177208981
"27552",138,749599,544554,5882,11.9345372543402,13.0146872486475
"58321",65,578961,442221,4880,11.2545537186158,12.3580743564869
"34393",11,111131,78259,988,18.4106620324819,19.6731366360419
"57611",5,50500,30611,385,27.0164320015681,28.2741498154258
"1673",419,521978,253244,3409,41.2803462273539,42.6264788109491
"58548",21,91577,60678,772,14.2440423217641,15.5163321137809
"6646",56,114256,78940,997,15.8044084114517,17.067392956676
"3564",88,307992,205897,2166,14.2503290480192,15.3023113498497
"26977",53,138775,69454,884,17.4201629855732,18.6929478503758
"57157",14,56189,44775,580,3.35901730876605,4.65438302624232
"57633",97,300838,253475,3182,10.5347667422823,11.7901173685768
"9087",1176,4372255,3362433,42573,14.8754785597215,16.1416153124836
"57626",38,176914,147362,1843,11.8870536501948,13.137715286166
"22543",5,29159,13363,120,23.205866946045,24.1038688917159
"8426",162,751247,415869,6598,13.533107781537,15.1196650868423
"57869",27,133300,95695,880,12.4781859031297,13.3977741783792
"35408",284,1396646,668114,8399,18.2702353191222,19.5273561098854
"31249",38,131766,89698,1044,12.8464402773752,14.0103458271087
"9751",49,364581,279460,3509,15.987976812424,17.2436126816002
"29132",176,695629,433118,5433,16.1600302919759,17.4144228593593
"91005",30,187386,119024,1488,30.5333378142223,31.7835058475602
"27831",46,228143,104508,1304,21.6327936617292,22.8805450300455
"35029",50,154600,109597,1382,9.77855233263684,11.0395357537159
"32257",117,249054,142489,1509,27.7186309118599,26.4441465656998
"30332",18,44198,33264,417,33.7782587782588,35.0318662818663
"30619",16,77050,40843,518,14.6389834243322,15.9072546091129
"19795",69,307713,218503,2742,13.2268206843842,14.481723363066
"26549",24,104428,65089,714,14.1206655502466,15.2176250979428
"32266",80,1019899,565910,7096,21.335371348801,22.5350320722376
"19600",264,298816,143949,1928,38.2156180313861,39.5549812780915
"4061",17,68851,47974,605,13.0091299453871,14.2702297077584
"58727",30,144314,113375,1419,14.1609702315325,15.4125689084895
"35189",286,803630,630880,7940,13.6011602840477,14.8597197565306
"58562",28,115568,67669,858,19.4136162792416,20.6815528528573
"14936",34,121071,90587,978,12.7016017750891,13.7812268868601
"7506",259,1005156,694292,8704,12.0357140799548,13.2893652814666
"18489",143,545422,434845,5464,15.8309282617944,17.0874679483494
"90140",87,405025,236895,1969,17.7036239684248,18.5347938960299
"14311",15,122240,85269,732,10.8069755714269,11.6654352695587
"32304",6,26076,12738,158,31.1194850054954,32.3598681111635
"58697",10,61833,34045,431,21.2219121750624,22.4878836833603
"9812",8,41032,29901,196,25.7215477743219,26.3770442460118
"28380",159,595860,286293,3184,14.0729951483271,15.1851424938786
"27015",237,604571,474988,2356,10.8529057576191,11.348918288462
"8251",29,124145,86266,1079,12.1345605452901,13.3853430088331
"8822",10,35945,22964,184,14.7578819021076,15.5591360390176
"31372",21,64117,39575,500,12.179406190777,13.4428300694883
"18152",31,55603,36748,405,17.0431043866333,18.1452051812344
"57072",58,339198,245826,3133,6.50988910855646,7.78436780487011
"29864",209,785201,602161,7618,8.04352988652536,9.30864004809345
"10375",27,121601,87237,1096,14.5144835333631,15.770831184016
"34885",173,240857,177964,2228,14.4287608729855,15.680699467308
"57264",23,285449,223099,2796,5.19993366173761,6.45318894302529
"57478",36,176284,93017,1163,12.2923766623305,13.5426857456164
"35267",37,1004329,358550,2353,38.2359503555989,38.8922047134291
"3304",79,328924,227025,2854,12.4025988327277,13.6597291047241
"35224",18,51553,32024,80,0.24981264051961,0.499625281039221
"35314",9,32590,22330,236,35.1321092700403,36.1889834303627
"13947",35,176607,95967,1203,16.4837913032605,17.7373472131045
"57845",92,281751,211008,2674,9.12098119502578,10.3882317258113
"29849",62,166243,131977,1653,15.2996355425567,16.5521265068914
"17230",92,534753,350058,4394,21.5141490838661,22.7693696473156
"34106",37,131022,89138,1095,6.01202629630461,7.24045861473221
"9831",58,238712,138825,1581,21.9830722132181,23.1219160813974
"17622",45,163591,118706,1490,14.5081124795714,15.7633144070224
"3931",514,1205313,851786,11461,12.3369015222133,13.6697480353046
"13080",34,152208,60485,761,27.5605522030255,28.8187153839795
"20093",49,128472,90287,1020,12.9852581213242,14.1149888688294
"6058",92,405126,248833,3123,13.4234607146158,14.6785193282242
"58629",113,638227,489932,5945,10.7663920707363,11.9798257717398
"15062",21,55958,30831,388,10.7229736304369,11.9814472446564
"10973",157,595955,515118,6552,12.2401080917382,13.5120496662901
"11569",187,551836,307092,3870,14.4914227658161,15.7516314329256
"12511",43,150441,97429,1221,14.984244937339,16.2374652310914
"197",70,306976,174373,2208,13.6328445344176,14.8990956168673
"34566",42,146846,126938,1589,11.489861192078,12.7416534055996
"34930",23,87972,51921,654,16.8583039617881,18.1179099015812
"57733",38,219178,160293,2020,10.7858733693923,12.0460656422926
"15657",60,216445,129776,1643,12.3736284058686,13.6396560226852
"34664",55,507327,302882,3689,12.4068118937408,13.6247779663367
"7237",331,1410451,846184,9405,14.097997598631,15.2094579902243
"57424",14,60751,43609,546,12.9697998119654,14.2218349423284
"35173",31,163438,101475,1282,15.0519832471052,16.3153486080315
"1946",48,109241,104939,1292,10.7300431679357,11.9612346220185
"15083",6,15267,6596,84,6.97392359005458,8.24742268041237
"91",55,176105,137984,1740,9.95767625231911,11.2186920222635
"55130",30,134419,93278,1172,8.75447586783593,10.0109350543537
"4051",9,41243,18238,229,20.3421427788135,21.5977629126001
"57803",1013,88627039,78027037,731439,16.9035343479722,17.8409517203633
"58424",113,752367,573929,7193,16.775419956127,18.0287108684175
"15699",23,82808,57483,723,15.1975366630134,16.4552998277752
"15426",11,25235,20400,243,9.0343137254902,10.2254901960784
"59060",108,806285,183301,2536,91.6296146774977,93.0131314068117
"23091",496,2272571,1606929,20532,14.5071748658466,15.7848915540139
"18545",325,1067018,661765,8490,14.2245359002063,15.5074686633473
"35377",16,242711,153861,1964,21.7540507341042,23.030527554091
"19590",55,148905,102465,1286,13.0952032401308,14.3502659444688
"58275",40,211562,154557,1331,27.3530153923795,28.2141863519608
"1149",30,142546,113765,1286,11.4587087417044,12.5891091284666
"8276",16,59687,32947,357,17.018241418035,18.1017998603818
"27711",48,214513,133970,855,17.9174442039263,18.555646786594
"10173",10,46997,30359,241,21.5487993675681,22.3426331565598
"9465",33,213577,142767,1786,23.3114094993941,24.5623988736893
"622",451,3899904,2591601,32661,9.06316211484715,10.3234255581781
"903",182,807757,421205,5325,11.2427440320034,12.5069740387697
"14531",646,3174851,2550678,31487,13.082286356804,14.3167424504387
