"","numemp","asset","RWAJT","RBCT2","rbc1rwaj","rbcrwaj"
"57899",14,72323,61865,779,11.644710256203,12.9039036611978
"22039",24,142070,75385,737,17.7488890362804,18.7265371095045
"16419",44,119592,67408,853,19.169831474009,20.435259909803
"30367",38,240455,153671,1208,14.1718346337305,14.9579296028528
"57298",52,191304,132940,1504,14.2334887919362,15.3648262374003
"3881",94,289939,210708,2659,14.9239706133607,16.1859065626364
"32487",13,53229,26453,331,18.0206403810532,19.2719162287831
"58485",59,369528,255940,3223,13.6430413378135,14.9023208564507
"57657",60,489304,367973,4627,13.5085998157474,14.7660290293038
"35456",45,302323,185780,2339,13.3216707934116,14.5806868338895
"11706",17,67083,47079,467,11.9395059368296,12.931455638395
"27552",157,805370,501226,6269,14.6710266426722,15.9217598448604
"58321",77,716111,566318,6070,11.7838387619677,12.8556747269202
"34393",11,117381,79212,997,19.4099378881988,20.6685855678433
"57611",5,52761,33903,410,24.1129103619149,25.3222428693626
"1673",413,618237,421096,6040,26.6851264319775,28.1194786936946
"58548",22,97817,69354,870,14.5110592035066,15.7654929780546
"6646",62,118959,82258,1046,16.4591893797564,17.7307982202339
"3564",90,301150,192956,2132,15.6258421609071,16.7307572710877
"26977",55,145609,77968,977,17.1544736302073,18.4075518161297
"57633",154,378850,316663,3977,15.6589181558944,16.914827434844
"9087",1121,4627064,3714293,47626,13.5556349485622,14.8378708949456
"57626",43,181794,152862,1915,12.4275490311523,13.680312962018
"22543",5,30187,14275,130,22.9912434325744,23.9019264448336
"8426",163,819516,452382,6357,14.1935355518124,15.5987638765468
"57869",33,144995,106675,879,12.1153034919147,12.9393016170612
"35408",284,1538886,893389,10063,16.8512260616596,17.977611096622
"31249",39,141458,102023,1124,11.4209540985856,12.5226664575635
"9751",47,371840,259508,1873,18.0803674645868,18.8021178537849
"29132",166,717682,438911,5504,17.5144847133018,18.7684974858229
"91005",29,168857,109903,1132,32.5914670209184,33.6214662020145
"27831",44,216048,103116,1291,22.1604794600256,23.4124675123162
"35029",43,129764,97176,1221,11.0737219066436,12.3302049888861
"32257",113,257561,151901,1797,24.5087260781693,23.5113659554578
"30332",22,53775,40711,509,30.1834884920537,31.4337648301442
"30619",15,69287,35161,441,18.1365717698587,19.3908023093769
"19795",74,334641,222787,2799,13.7669612679375,15.0233182367014
"11694",90,332786,255623,3225,13.2675854676614,14.5292090304863
"26549",25,114178,72215,851,13.5207366890535,14.6991622239147
"32266",63,631466,300314,3776,37.8703623540694,39.0950804824284
"19600",303,297343,129694,1676,46.8842043579503,48.1764769380233
"4061",17,80386,59843,752,11.5903280249987,12.8469495179052
"58727",38,186390,149940,1877,12.0021341870081,13.2539682539683
"35189",258,840878,731780,9202,12.4683648090956,13.7258465659078
"58562",25,129836,82998,1042,17.4811441239548,18.7365960625557
"14936",45,143943,126289,1256,10.1196462083,11.1141904678951
"7506",255,1024520,668262,8468,13.2051500758684,14.4723177436395
"18489",154,575261,493797,6173,14.4794318312991,15.7295406816971
"90140",89,386454,248769,2573,17.4720322869811,18.506325145014
"14311",16,164364,98784,847,10.3913589245222,11.2487852283771
"32304",6,26040,12181,151,32.9037024874805,34.1433379853871
"58697",14,69919,41127,519,18.9948209205631,20.2567656284193
"9812",8,45493,30788,194,26.2569832402235,26.8870988696895
"28380",159,608629,309518,3532,14.3258227308266,15.4669518412499
"27015",224,628782,466297,3446,12.6968434281156,13.4358574041866
"8251",28,125886,89536,1088,13.2550035739814,14.4701572551823
"8822",9,40271,24658,223,14.1252331900397,15.0296049963501
"31372",21,57255,35187,443,13.8573905135419,15.1163782078609
"18152",28,57107,36521,419,18.1046521179595,19.251937241587
"57072",48,264774,189517,2381,6.61893128320942,7.87528295614641
"29864",209,755914,559197,7034,11.7105420808767,12.9684172125387
"10375",30,129006,98192,1231,13.6192357829558,14.872902069415
"34885",305,417033,313005,3918,12.4129007523841,13.6646379450807
"57264",26,273354,224396,2817,5.05579422093085,6.31116419187508
"35267",29,878394,182101,156,63.4384215353018,63.5240882806794
"3304",102,422429,325512,4073,10.1695175600285,11.4207771142078
"35314",9,36167,30658,311,24.4536499445495,25.4680670624307
"13947",35,187004,100921,1264,16.8785485676916,18.1310133668909
"57845",95,286293,198050,2501,10.1772279727342,11.4400403938399
"29849",64,176294,139614,1748,14.7033965075136,15.9554199435587
"17230",92,536189,320210,4022,24.2956185003591,25.5516692170763
"34106",39,120836,82691,1046,5.95953610429188,7.22448634071423
"9831",58,250963,145802,1620,21.8385207335976,22.9496166033388
"17622",42,163586,120370,1512,15.045277062391,16.30140400432
"3931",547,1290503,1031695,13434,12.3481261419315,13.6339712802718
"13080",31,144365,57234,717,30.4521787748541,31.7049306356362
"20093",46,129456,96241,1064,12.0063174738417,13.1118753961409
"6058",105,406152,250077,3204,13.82094314951,15.1021485382502
