"","numemp","asset","RWAJT","RBCT2","rbc1rwaj","rbcrwaj"
"57899",7,34110,28681,237,35.8948432760364,36.7211742965726
"15448",7,22787,18032,226,11.8511535048802,13.1044809228039
"22039",18,51144,36983,303,18.832977313901,19.6522726658194
"16419",46,88503,57429,635,15.6070974594717,16.7128106009159
"30367",38,214977,126162,808,11.3639606220574,12.0044070322284
"4788",6,16493,10151,127,20.3920795980692,21.6431878632647
"31826",63,150349,94294,1101,12.1693851146414,13.3370097779286
"57298",25,73058,65966,739,13.3674923445411,14.4877664251281
"33025",127,445084,401941,5032,10.8038244418957,12.0557494756693
"57657",31,136640,90610,953,59.830040834345,60.8818011257036
"35048",38,240130,172040,1991,11.2555219716345,12.412810974192
"35456",34,172073,103900,1101,16.1655437921078,17.2252165543792
"11706",17,46081,33001,251,10.6693736553438,11.4299566679798
"27552",91,355968,265693,2266,12.7816690691889,13.634533088941
"34393",13,121176,78450,981,13.0197578075207,14.270235818993
"57611",5,36611,25580,301,26.3135261923378,27.4902267396403
"1149",13,67241,50651,545,13.0836508657282,14.1596414680855
"1673",434,255175,239272,4898,21.4279146745127,23.4749573706911
"57647",112,266514,220149,2461,18.2240210039564,19.3419002584613
"11338",82,328002,255194,2817,12.3380643745543,13.4419304529103
"6646",55,94955,77865,256,16.0662685417068,16.3950427021126
"26744",86,357739,267771,2717,10.576948213212,11.5916211987108
"3564",87,235853,175699,1385,14.3501101315318,15.138390087593
"26977",65,90713,49067,539,17.6309943546579,18.7294923268184
"35517",62,255242,246462,7736,8.72223709943115,11.8610576884063
"57157",13,63322,51686,532,15.8379445110862,16.8672367759161
"57633",107,256959,190429,2386,17.121341812434,18.3743022333783
"35086",42,123594,75154,788,11.5389733081406,12.5874870266386
"9087",1053,3285317,2686490,34035,13.1956940096557,14.4625887310208
"57626",23,46551,40157,381,21.2291754862166,22.1779515402047
"27789",72,365563,278853,3496,22.7155526388456,23.9692597892079
"22543",5,21471,13043,129,19.6120524419229,20.6010887065859
"8426",138,403150,248126,3817,12.862013654353,14.4003449860152
"57869",10,21772,13520,152,64.9334319526627,66.0576923076923
"35408",92,225447,194721,1730,9.71646612332517,10.6049167783649
"31249",39,117710,79314,711,11.1165746274302,12.0130115742492
"9751",57,343727,317162,3344,10.5472912896249,11.6016420630466
"91005",79,255996,191154,2410,17.0537890915178,18.3145526643439
"27831",64,261830,128040,1602,23.3395813808185,24.590752889722
"35018",189,54477,10628,0,472.882950696274,472.882950696274
"27207",18,75184,54469,681,13.8445721419523,15.0948245791184
"32257",152,225424,121177,1355,27.2609488599322,28.3791478580919
"30332",16,26504,13276,85,49.5631214221151,50.2033745103947
"30619",15,72207,42854,538,16.9622438978858,18.2176692957484
"19795",55,219513,179317,2245,11.0435708828499,12.2955436461685
"27942",120,828819,501267,1392,17.0478008725889,17.3254971901202
"32266",61,1158489,694759,3554,13.8311270526902,14.3426713435882
"19600",201,148858,114806,1443,18.3169869170601,19.5738898663833
"4061",9,31976,25274,318,12.6731027933845,13.931312811585
"35189",268,526040,385262,4818,9.84057602358914,11.0911535526473
"29088",129,365528,192265,1657,10.9026603906067,11.7644917171612
"14936",27,107962,85422,898,10.429397579078,11.4806490131348
"30400",50,183142,142232,1174,11.8482479329546,12.6736599358794
"18489",168,387327,323798,4073,8.93921518971704,10.1970981908474
"26568",40,177164,116307,1181,15.732501053247,16.7479171503005
"14311",13,65944,59286,615,11.6891002934926,12.7264446918328
"32304",6,24525,12909,140,30.8157099697885,31.9002246494694
"7506",229,929159,531799,4226,12.9817844712006,13.7764456119699
"22658",71,258994,228261,3104,11.2310031060935,12.5908499480857
"9812",6,25698,18743,190,34.6742783972683,35.6879901830017
"5682",20,81204,50258,613,18.3314099247881,19.5511162402006
"28380",146,382791,220100,2605,12.4920490686052,13.6756019990913
"8251",25,75932,59172,464,9.63124450753735,10.4153991752856
"8822",11,27356,17756,152,17.5095742284298,18.3656228880378
"31372",38,71227,41817,364,21.6084367601693,22.4788961427171
"33535",802,1708145,1947093,34988,17.9983698775559,19.7953051035569
"18664",2,109172,26043,282,251.165380332527,252.24820489191
"29864",289,1068612,734068,6642,10.2277990594877,11.1326198662794
"57072",66,286261,268481,2621,9.37347521798563,10.3497081730178
"34939",45,169941,128168,1214,11.1634729417639,12.1106672492354
"18152",49,42377,31807,398,13.148049171566,14.3993460558996
"10375",22,95721,80987,1013,10.1053255460753,11.356143578599
"57103",34,270035,181676,1382,11.6394020123737,12.4000968757568
"31217",82,213773,168775,1413,10.5756184268997,11.4128277292253
"34885",20,101053,69725,784,12.6955898171388,13.820007171029
"27197",151,1031820,755378,9446,10.8725697597759,12.12306950957
"57478",13,92440,47506,490,25.7104365764325,26.7418852355492
"35267",33,2438957,1265393,1029,12.8448632164079,12.9261818265156
"3304",24,56048,39803,492,10.9840966761299,12.2201844082104
"57840",12,94374,59123,568,29.5401112934053,30.5008203237319
"15696",31,81328,39158,492,15.8051994483886,17.0616476837428
"35224",24,63918,44042,471,12.8990509059534,13.9684846283093
"34676",42,144302,103448,2294,10.5115613641636,12.729100610935
"35314",10,55831,38033,471,27.7180343386007,28.956432571714
"10361",145,308374,230251,1779,12.1597734646104,12.9324085454569
"29087",48,155693,77732,279,35.7446096845572,36.1035352235887
"13947",35,106929,77030,963,13.1766844086719,14.4268466831105
"57845",33,61686,46099,392,30.3412221523243,31.19156597757
"27311",30,64001,27256,329,18.9242735544467,20.1313472262988
"29849",69,174729,131262,1216,11.9524310158309,12.8788225076564
"35029",58,210135,150300,1515,9.92814371257485,10.936127744511
"17230",112,514652,362722,3376,16.1484552908288,17.0791956374303
"34947",43,120124,89436,1121,11.1878885459994,12.44129880585
"34106",45,117728,99027,1239,10.1517767881487,11.4029507104123
"9831",63,180633,103276,1291,24.507145900306,25.7571943142647
"17622",61,192594,154196,1939,11.8213183221355,13.0788087888142
"3931",297,619214,521779,7956,9.97031310190713,11.4745898167615
"13080",39,135178,61521,770,27.6832301165456,28.9348352595049
"2773",253,821940,616225,7729,11.5978741531097,12.8505010345247
"20093",33,50062,28879,305,12.4658056026871,13.521936355137
"57759",6,10875,3116,26,287.387676508344,288.222079589217
"6058",86,314596,188390,2995,20.5276288550348,22.117415998726
"35078",30,116586,88952,1114,25.5171328356867,26.7694936595018
"35265",20,69504,53122,664,13.1922743872595,14.4422273257784
"34987",18,84574,68029,601,10.9953108233253,11.8787575886754
"57962",12,14020,7891,20,59.1813458370295,59.4347991382588
"8583",42,102889,80527,1008,11.0261154643784,12.2778695344419
"15062",21,46222,23356,129,13.5425586573043,14.0948792601473
"11569",204,438933,289281,1952,12.833542472544,13.5083189009994
"12511",38,117887,81421,1024,13.6119674285504,14.8696282285897
"23124",94,582785,494202,5268,9.87490944998199,10.9408703323742
"34664",97,661891,359432,3150,14.8122593425182,15.6886420797258
"34566",48,117294,102971,808,13.4241679696225,14.2088549203174
"34930",17,59585,52917,637,11.3101649753387,12.5139369200824
"1932",92,405735,398811,4997,10.4763910724629,11.7293655390649
"57733",18,63239,54317,664,19.5850286282379,20.8074820037926
"57512",116,514073,434315,4984,10.1101734915902,11.2577276861264
"7237",309,977524,636918,5351,9.87332749270707,10.7134670397131
"57424",18,38021,25882,322,21.1382427942199,22.3823506684182
"28299",34,191808,117896,570,13.3583836601751,13.8418606229219
"35173",34,110977,91150,1044,10.2216127262754,11.3669775095996
"1946",38,75326,52695,660,13.0334946389601,14.2859853876079
"15083",11,20527,14501,192,14.8817322943245,16.2057789117992
"91",42,119954,78855,727,12.2034113245831,13.1253566673007
"55130",33,145744,106615,631,10.4131688786756,11.0050180556207
"33684",NA,2870659,NA,NA,NA,NA
"4051",8,16556,7646,96,47.5019618100968,48.7575202720377
"34782",49,1025994,315177,17,35.7342064934941,35.7396002880921
"15699",27,80021,61891,778,14.6030925336479,15.8601412160088
"15426",10,12769,9830,83,8.90132248219735,9.74567650050865
"10790",53,228686,149710,935,12.5262173535502,13.1507581323893
"23091",427,1581294,1299741,9513,10.3737590796936,11.1056741304614
"18545",178,468843,375303,4088,10.1432709037764,11.2325241205106
"35377",15,197537,116112,1410,16.8423591015571,18.0567038721235
"19590",58,124620,89100,1020,12.8742985409652,14.0190796857464
"8276",13,41228,22368,270,30.266452074392,31.4735336194564
"27711",50,165762,113965,1331,15.6056684069671,16.7735708331505
"10173",11,41613,29100,279,18.3161512027491,19.2749140893471
"9465",36,170608,139998,1758,15.7637966256661,17.0195288504122
"622",443,4080459,1896910,9546,13.0341450042437,13.5373844831858
"903",214,682954,473664,5290,11.4545331711931,12.5713586001892
"14531",554,1706034,1319395,14986,12.3055642927251,13.4413879088522
"34302",36,84627,45695,574,16.3562753036437,17.6124302440092
"28701",48,209608,99328,795,19.6067574097938,20.4071359536082
"6423",226,2549762,2234469,28162,9.21807373474414,10.4784179149498
"3735",1406,5204989,4101002,39974,9.72308718698503,10.6978245804318
"24107",2096,7888111,6817342,49820,9.94132317257958,10.6721065189336
"27267",34,147007,116583,955,14.5561531269568,15.3753120094696
"29031",146,441768,264891,2859,13.6252269801541,14.7045388480545
"6782",70,135370,87616,1103,15.5040175310446,16.7629200146092
"20726",27,132134,102725,1284,13.9722560233634,15.2221951813093
"35461",40,86930,52039,653,14.9753069813025,16.2301350909895
"8893",15,32035,24450,306,10.0531697341513,11.3047034764826
"10973",50,158932,146258,1459,12.4191497217246,13.4167019923696
"32328",64,300499,216489,1924,10.8924702871739,11.7811990447552
"34422",49,516451,339553,3253,12.7835713423236,13.7415955682913
"19594",33,55531,37841,475,22.1003673264449,23.3556195660791
"19838",56,184129,134691,1714,21.2129986413346,22.4855409789815
"20311",77,460338,414453,18538,9.37838548641221,13.8512690220604
"1117",58,177431,152243,1870,9.70159547565405,10.9298949705405
"19234",32,82591,56259,706,11.8683232904957,13.1232336159548
"17906",42,102133,59206,726,15.7990744181333,17.0253014897139
"35568",45,147164,109463,1191,10.8127860555622,11.9008249362798
"31980",19,58331,43641,517,12.0689260099448,13.2535918058706
"6183",27,92740,73409,829,9.43208598400741,10.5613753082047
"20537",60,132646,83516,1047,19.0490444944681,20.3026964892955
"34955",182,467638,341529,4046,11.4684258144989,12.6530982727675
"4624",31,103329,87100,447,9.87256027554535,10.3857634902411
"34232",18,44289,24602,309,16.6775058938298,17.9335013413544
"18609",178,513538,424440,3844,8.35430213928942,9.25996607294317
"30617",67,554582,266351,1571,13.541529785884,14.1313529891008
"34606",28,61299,50854,325,9.97561647068077,10.6147009084831
"20843",214,646350,582254,21465,10.6901798871283,14.3767153166831
"20473",318,870799,661925,8302,13.1211239944102,14.3753446387431
"23433",120,304659,239577,2616,11.1137546592536,12.2056791762147
"5216",143,433696,363566,4422,9.69672631654225,10.9130116677577
"5800",34,176343,148151,1527,10.0458316177414,11.076536776667
"20241",257,676343,507319,5796,9.75737159459827,10.8998480246157
"21567",17,25282,14917,187,17.6979285379098,18.951531809345
"23886",92,268203,175315,1537,14.2030060177395,15.0797136582723
"15836",22,48269,26666,239,18.0454511362784,18.9417235430886
"20504",57,181950,138925,1743,10.5769299982005,11.8315637934137
"34788",55,504181,228589,2575,14.7264304056626,15.8529063078276
"27006",297,1967215,1565726,19012,9.14981293023173,10.3640739184251
"21663",41,147784,106930,1047,11.4420649022725,12.4212101374731
"35033",23,75566,60112,762,11.7879957412829,13.0556294916157
"34868",108,442514,349196,3970,10.0253152957079,11.1622126255742
"35412",55,401431,331432,4145,10.2974365782423,11.5480701923773
"57444",13,62118,46717,511,14.4979343707858,15.5917546075305
"57359",24,89718,79101,647,11.5662254585909,12.3841670775338
"31581",6,30905,11892,33,26.664984863774,26.9424823410696
"34090",82,294380,230969,1332,9.53201511891206,10.1087158882794
"57709",51,103024,91679,927,15.5608154539207,16.5719521373488
"428",33,63991,47092,421,15.4102607661599,16.3042554998726
"10647",9,31822,22095,251,17.0083729350532,18.1443765557819
"2328",16,37376,23154,281,18.7224669603524,19.9360801589358
"35328",171,14208980,12561461,159366,12.4108891473691,13.6795791508647
"27471",58,13965071,16502152,220920,8.7091429045133,10.0478773919911
"29140",117,253002,183522,2322,9.9530301544229,11.2182735584835
"30182",75,215232,147054,491,16.9889972391094,17.3228881907327
"34656",72,270008,224741,2695,8.93517426726766,10.1343324093067
"57113",47,294300,210445,2332,21.7572287295968,22.8653567440424
"313",92,313942,217818,2228,9.74712833650112,10.7700006427384
"35223",10,100231,70881,841,10.4724820473752,11.6589777232263
"57025",23,50478,41093,519,10.1501472270216,11.413136057236
"4190",200,477502,234325,2108,20.1869198762403,21.0865251253601
"8843",59,190758,158274,1889,11.6822725147529,12.8757723947079
"57174",195,166235,86007,1068,17.5578731963677,18.7996325880452
"1439",15,95691,85032,1067,10.6512842224104,11.9061059365886
"57695",20,36026,28494,119,18.6284831894434,19.046114971573
"30950",3,5569,2719,32,35.4542111070246,36.6311143802869
"16730",133,346909,282104,3533,11.4142302129711,12.6666052236055
"34334",23,58243,45394,539,13.7154690047143,14.9028505969952
"19300",353,1524458,1323365,15886,8.93751912737605,10.1379438023523
"18806",21,30338,23269,298,32.9064420473592,34.1871159052817
"33993",41,198687,176022,1982,8.94604083580461,10.0720364499892
"26398",29,180332,151385,1285,9.32126696832579,10.1700961125607
"22373",101,321020,211832,2280,11.8433475584425,12.9196721930587
"19220",610,1703233,1171425,14673,10.899972256013,12.152549245577
"24472",60,133059,82408,899,15.0701388214736,16.161052325017
"25621",74,191798,130440,1443,10.8126341613002,11.9188899110702
"33812",24,181380,157339,1753,9.12361207329397,10.2377668600919
"6837",223,610481,444828,5619,15.8982797845459,16.9993795354609
"24481",40,155841,125053,1545,9.45119269429762,10.6866688524066
"26499",80,305439,293979,3568,10.1878025301127,11.4014946645849
"57198",17,69137,55896,619,20.1713897237727,21.2788034921998
"24655",90,612969,425187,5338,10.3914277717804,11.6468753748351
"29899",10,30838,20566,59,34.9897889720899,35.2766702324224
"9104",7,36998,21606,271,29.0660001851338,30.3202814033139
"32526",1299,6901229,3509333,30595,14.1544276362488,15.0262457281768
"29597",40,184359,116679,1930,13.2483137496893,14.1765013412868
"29878",31,162259,98948,719,15.2797428952581,16.0063871932732
"34549",2,22684,13363,169,23.8793684052982,25.1440544787847
"33121",116,384845,302349,3080,9.81051698533814,10.8292073067879
"57636",19,53914,47908,452,21.5078901227352,22.4513651164732
"57943",12,15177,15087,0,69.6427387817326,69.6427387817326
"26944",27,94035,66044,699,10.2174308037066,11.2758161225849
"16701",515,1916281,952281,11000,18.4309043234087,19.5860255533818
"20292",10,13113,7713,96,13.8986127317516,15.1432646181771
"15432",8,19221,12202,121,20.3409277167677,21.3325684314047
"5617",112,356737,242565,1863,10.8700760620865,11.6381176179581
"228",77,306337,292078,2685,9.33038434938612,10.2496593375742
"15444",69,197926,124144,1446,11.0927632426859,12.2575396313958
"57144",50,174623,133973,1676,11.0940264083062,12.3450247437917
"19115",98,186069,147916,1564,9.8393682901106,10.8967251683388
"10204",8,18280,13954,175,19.1629640246524,20.4170847068941
"22263",7,16823,10839,132,17.4831626533813,18.7009871759387
"20712",18,75564,70865,891,9.47153037465604,10.7288506314824
"22554",30,101855,76199,892,13.4056877386842,14.5763067756795
"8266",102,194287,110530,983,15.3026327693839,16.1919840767213
"13150",198,682629,604878,6401,9.43975479352861,10.4979847175794
"13099",57,136199,69924,541,14.6945254848121,15.4682226417253
"10120",10,30709,17259,221,36.4679297757692,37.7484211136219
"57432",23,130114,116572,1106,9.39762550183578,10.3463953608071
"57689",22,55051,42009,526,24.2686091075722,25.5207217501012
"30713",2,8762,2423,113,31.8200577796121,36.4836978951713
"57794",10,22561,22365,158,40.5454951933825,41.2519561815336
"8205",59,157265,150187,1543,7.14442661482019,8.17181247378269
"57724",12,27770,10699,125,70.5486494064866,71.7169828955977
"29668",33,118727,77294,705,10.8960592025254,11.8081610474293
"22441",429,1139034,1021539,12809,10.7498587914901,12.003751202842
"34294",29,71308,41176,350,11.5674179133476,12.4174276277443
"19418",51,181308,149527,1422,12.4298621653614,13.3808609816287
"2838",46,175364,124126,1207,12.2440101187503,13.2164091326555
"23671",106,95899,67162,852,16.476579017897,17.745153509425
"22444",49,249172,211083,1858,9.74877181014103,10.6289942818702
"7542",313,884122,608352,7604,13.1644179685445,14.4143522171374
"15510",48,126784,78144,408,17.5458128583129,18.0679258804259
"57115",45,157872,132245,1657,9.29940640477901,10.5523838330372
"5417",48,140051,126521,1441,10.0678938674212,11.2068352289343
"26658",14,14150,11181,141,17.368750558984,18.6298184419998
"28949",8,49826,25171,136,28.0640419530412,28.6043462715029
"26800",11713,51046105,42794664,1357774,8.79794499613316,11.970709712781
"91325",8,210218,43703,0,40.1002219527264,40.1002219527264
"15354",39,75100,50256,305,14.0540432983126,14.6609360076409
"22381",22,51556,31828,398,11.6187005152696,12.8691717984165
"33901",137,882219,771134,9540,9.08635853172082,10.3225898481976
"5147",30,101079,87508,1095,9.71111212689125,10.9624262924533
"13810",57,250254,219000,2739,9.49406392694064,10.7447488584475
"18903",69,323398,252332,3073,9.53941632452483,10.7572563131113
"12922",18,57028,43205,536,12.2809859969911,13.5215831500984
"8868",91,320051,285554,3198,9.61534420810074,10.7352724878657
"57931",15,41261,29960,283,61.4452603471295,62.3898531375167
