"","numemp","asset","RWAJT","RBCT2"
"35260",9,493389,473788,4740
"57899",13,100225,87869,878
"15448",8,29145,23193,301
"16522",129,431129,288948,3617
"22039",23,100374,70156,592
"16419",49,106090,67449,739
"30367",37,199071,136664,770
"4788",7,19165,11456,144
"31826",69,187598,121646,1115
"57298",37,121510,90666,960
"58485",31,107231,89184,1112
"33025",142,762106,566597,7127
"57657",38,252375,244881,2833
"35456",36,228006,156141,1304
"58358",16,38059,32461,407
"11706",17,50404,38152,338
"27552",108,503797,416656,3636
"58321",37,205041,133595,1268
"34393",11,120475,90787,952
"57611",5,54802,41450,489
"1149",28,131372,110136,1385
"1673",625,490124,437756,7567
"11338",81,325936,259425,3305
"58548",9,28477,15044,89
"6646",46,113323,76359,661
"3564",100,350938,214622,1739
"26977",62,114963,70091,676
"35517",106,451795,419544,10276
"57157",20,81926,76937,971
"57633",116,234390,222884,2790
"9087",1288,4457337,3748650,47288
"57626",32,130458,117361,1123
"22543",5,25429,14497,122
"8426",142,499588,330517,3790
"57869",20,80976,67849,673
"35408",135,563229,443538,4192
"31249",39,126704,92147,698
"9751",69,388470,357207,3773
"91005",63,151796,103125,1305
"27831",57,247414,121201,1399
"27207",16,62811,41673,533
"32257",136,241213,127820,1008
"30332",16,31066,19444,82
"30619",19,88226,53812,675
"19795",62,247314,204343,2556
"26549",19,81700,50457,325
"27942",158,1107288,710227,2518
"32266",77,1570781,974935,7482
"19600",283,367762,315240,3959
"4061",18,48391,35180,436
"58562",19,36840,24157,258
"58727",13,32497,28089,161
"16476",12,43501,31468,398
"35189",267,648248,530186,6664
"14936",31,118946,97224,1046
"18489",149,446774,398989,4992
"26568",40,203143,131594,1574
"14311",12,80046,66836,617
"32304",6,22608,12006,140
"7506",236,916547,609896,6337
"58697",8,26642,22802,286
"22658",74,355809,303979,2810
"9812",8,32996,24593,176
"57962",20,53040,35492,38
"28380",149,471861,264697,2565
"8251",25,91754,70702,773
"8822",10,27965,21060,177
"31372",33,72280,51136,366
"18664",21,44327,16429,171
"33535",785,2760946,2032437,42663
"57072",79,396793,374051,3707
"29864",276,1026038,698281,8174
"18152",38,47349,34439,431
"10375",27,116865,111640,1222
"57103",57,369756,293321,1908
"31217",85,275872,208520,1603
"28225",239,1353797,1187589,12112
"34885",29,125273,103688,841
"27197",171,1231576,924276,11625
"57478",31,117290,86160,1025
"35267",43,1292095,463369,1709
"3304",49,137535,100200,1187
"57840",14,192176,166181,1717
"35224",33,114202,101270,1084
"35314",10,66413,34306,439
"13947",34,126196,85467,1018
"57845",60,228973,201942,2288
"29849",72,195277,162316,1199
"35029",28,139142,82159,1028
"17230",100,517906,406200,3907
"34106",52,196501,165718,2097
"9831",61,195712,109780,1363
"17622",55,170590,135731,1710
"3931",376,737883,624470,9478
"13080",40,134835,79636,835
"2773",266,963864,771161,9672
"20093",40,156482,86880,419
"57759",9,24236,20317,258
"6058",95,371856,245040,3097
"35078",51,163431,118801,1520
"58629",43,140527,116975,359
"34987",38,177214,155407,936
"35265",23,91970,66551,796
"8583",49,119258,84615,1021
"15062",21,53840,27978,352
"10973",181,680221,663430,8181
"11569",210,498133,376778,1130
"12511",46,138298,91754,1120
"197",68,246342,178766,1833
"23124",146,1118553,952246,11984
"34566",43,133190,113441,1419
"34930",20,68797,65907,825
"57733",33,167154,132537,1495
"15657",30,82225,57060,450
"34664",112,568824,442474,5316
"57512",141,796993,740498,26279
"7237",341,1305109,875649,8651
"57424",17,55367,44282,569
"35173",32,137750,102347,1103
"1946",42,103823,77454,927
"15083",9,16653,10815,148
"91",52,133741,98340,918
"55130",33,148286,122544,1498
"4051",6,19988,8121,102
"34782",61,923318,446135,2838
"58424",37,106098,72233,650
"15699",27,87901,74011,925
"15426",9,16154,13182,93
"58241",31,383235,356435,4592
"10790",41,176749,108223,1355
"23091",538,2608659,2322817,16195
"18545",229,626864,519004,4690
"35377",17,223216,151276,1905
"58400",32,108047,82891,548
"19590",59,137850,101504,1206
"8276",13,47818,27857,221
"27711",51,180491,116351,1030
"10173",10,42976,28996,253
"9465",43,187243,148010,1861
"622",494,4457398,2720199,34257
"903",205,723615,490572,4992
"14531",626,2520278,2169505,22806
"34302",47,91489,54193,679
"28701",40,223726,124902,960
"6423",244,2641768,2283852,29010
"3735",1234,5133355,4288566,104657
"24107",1701,12135590,11422601,425353
"27267",38,185290,157413,1087
"29031",156,451885,320015,3038
"6782",63,103965,77510,1042
"20726",26,151486,117499,1443
"35461",73,293786,254567,3142
"8893",14,33506,25581,320
"19838",57,230236,174149,2203
"20311",79,458908,439286,19424
"34422",54,492289,364433,4306
"32328",311,504557,418706,4092
"1117",70,234881,201066,2238
"19234",45,107379,68437,856
"17906",46,122856,82911,812
"35568",57,201129,155629,1874
"31980",35,93866,76745,962
"6183",34,112365,85055,867
"20537",54,183531,92208,520
"34955",235,660176,562623,4162
"19115",106,230190,183831,1607
"22559",86,248313,176873,2156
"4624",34,120872,97221,904
"18609",203,685964,569206,6369
"34232",24,44561,39020,455
"15423",28,97547,88621,653
"30617",76,630425,398275,2965
"34606",41,102556,83213,396
"20843",238,629683,571283,7241
"20473",312,1075622,897574,11224
"23433",268,673787,458997,5446
"5216",163,638875,559162,6283
"5800",35,227222,203480,2028
"20241",288,874069,644077,7911
"21567",17,23591,12977,160
"23886",98,300893,214052,1686
"15836",22,61909,32895,330
"34788",77,654092,411747,4005
"27006",388,3117668,2415090,30306
"21663",46,198930,157667,1442
"35033",28,135924,119452,1213
"34868",115,528697,436926,5472
"35412",55,581011,491879,5561
"57444",31,132900,113774,1269
"57359",32,127818,119955,757
"58514",6,46291,44335,444
"31581",6,32678,14077,35
"34090",65,356584,286059,1737
"57709",78,187466,171915,1835
"428",32,67440,46487,534
"10647",8,31534,22579,286
"2328",16,50306,24977,313
"35328",113,25024015,20625602,268795
"27471",59,25348661,25277155,359380
"29140",131,322382,224506,2333
"30182",77,274748,194984,264
"34656",125,577848,538078,5489
"57113",160,508897,373236,4722
"313",105,397349,301402,2663
"35223",12,128009,100538,1124
"57025",21,53735,43427,545
"4190",225,616930,320627,3214
"8843",50,189810,160258,1476
"32569",13,161627,41545,3338
"57174",278,267859,151102,1404
"1439",18,100293,86581,1045
"57695",15,49923,30905,92
"30950",3,6377,3041,38
"16730",135,412862,334463,4182
"34334",24,82312,70101,886
"58309",70,206462,121759,1065
"25621",70,212053,128460,1550
"24472",62,166872,99513,913
"19300",404,1729538,1421757,16396
"18806",25,60794,48249,503
"33993",43,278843,252002,2351
"22373",110,361853,266883,2921
"19220",702,1996416,1514609,19032
"26398",32,167169,145133,1716
"33812",23,225570,205678,2489
"6837",261,789925,581478,7281
"24481",42,155312,118931,1377
"26499",69,282182,271932,2158
"57169",30,115131,99876,982
"58469",19,54074,44270,520
"57198",16,77298,66918,846
"58584",12,35350,16481,72
"58614",25,109454,76070,892
"24655",93,579003,448648,5616
"58281",12,92909,93898,955
"29899",10,33846,21869,90
"9104",7,40880,25330,268
"32526",1341,5585285,3711685,30219
"29597",51,218165,131933,1714
"29878",32,178726,121743,829
"33121",120,463428,403268,5049
"57636",28,163927,138118,1653
