"","numemp","asset","RWAJT","RBCT2"
"34302",47,90425,55508,679
"28701",40,217367,126363,975
"6423",241,2575682,2280578,28952
"3735",1141,5001332,4169444,103193
"24107",1726,12314714,11631781,435647
"27267",36,190676,163047,1238
"29031",152,465772,324377,3141
"20726",26,146639,119865,1503
"35461",63,313823,243748,3058
"8893",15,33791,25848,323
"19838",52,246802,178096,2251
"20311",81,463739,434181,19421
"34422",52,497963,368707,4374
"32328",270,523498,416508,4048
"1117",69,238154,205399,1860
"19234",46,108359,74723,862
"17906",47,119304,82149,810
"35568",56,213599,165454,1945
"31980",29,91754,73753,925
"6183",34,112878,84555,859
"20537",55,183004,93114,518
"34955",216,666825,556901,5293
"19115",121,239471,195399,2021
"22559",88,247625,172381,2162
"4624",34,112775,92822,1173
"18609",201,671939,552844,5811
"34232",23,52375,41430,522
"15423",29,105802,98081,748
"30617",76,621415,401059,3035
"34606",42,109309,91332,456
"20843",233,673697,587636,7437
"20473",313,1050156,886531,11088
"23433",261,686381,475678,5465
"5216",166,631895,555664,6149
"5800",37,234025,204612,2457
"20241",286,893554,637779,7935
"21567",16,24294,12977,164
"23886",97,318866,220234,1708
"15836",22,61547,34031,409
"34788",74,708096,433728,4155
"27006",382,3134214,2463779,30860
"21663",47,205087,160546,1549
"35033",37,133414,122389,1273
"34868",119,538566,441393,5529
"35412",55,606928,502569,5291
"57444",31,131420,112232,1407
"57359",30,137553,126320,786
"58514",6,50427,46495,476
"31581",6,30299,11826,35
"34090",64,356797,292303,2117
"57709",74,211175,180269,2097
"428",31,68867,46801,503
"10647",8,30531,22829,289
"2328",16,50866,26609,332
"35328",110,23598437,19580904,256573
"27471",61,22327768,22186986,327612
"29140",128,336389,236516,2313
"30182",80,278633,200147,267
"34656",130,619768,573825,5958
"57113",139,507958,353763,4425
"313",109,401765,310773,2774
"35223",10,124898,97073,936
"57025",20,51217,45085,566
"4190",223,610596,328537,3333
"8843",56,200776,169216,1472
"32569",12,160207,40970,3316
"57174",262,235391,149339,1316
"1439",18,104723,91367,1027
"57695",12,52579,33496,107
"30950",3,6232,2915,37
"16730",128,407995,327326,4095
"34334",24,91554,78580,947
"58309",73,200511,126235,1247
"24472",62,177122,109459,1018
"25621",68,211834,129459,1570
"19300",409,1713382,1417089,17724
"18806",25,74599,56243,607
"33993",43,298100,254965,2484
"22373",112,383775,286262,3057
"19220",717,1930936,1469132,18460
"26398",33,170985,151719,1735
"33812",23,227540,211394,2524
"6837",258,799886,592919,7426
"24481",41,150712,117393,1378
"26499",71,282245,268053,2071
"57169",33,116876,98278,984
"58469",19,71437,59988,680
"57198",15,78695,70336,885
"58584",13,40074,26726,171
"58614",23,123517,89712,1124
"24655",95,575311,458152,5733
"58281",14,96355,94642,1084
"29899",10,33867,23862,90
"9104",7,40500,27463,269
"32526",1333,5514655,3738856,31531
"29597",51,212997,134540,1619
"29878",33,175503,122481,894
"33121",115,456096,388083,4864
"57636",28,168742,141475,1628
"57943",12,100427,84515,814
"26944",28,104718,75274,821
"16701",546,2160383,1287582,12500
"20292",7,10870,8849,53
"15432",7,21841,12391,124
"9967",49,133523,75859,646
"228",75,442802,430969,3771
"57144",56,270731,173340,1959
"15444",71,265851,167338,1528
"10204",8,19723,13205,166
"22263",7,20995,12453,141
"22554",26,114556,85153,966
"8266",276,193527,89474,407
"13150",253,860175,756366,7999
"13099",56,139036,78408,527
"10120",7,30969,24771,315
"57432",41,254522,232795,2469
"58076",8,20864,15689,169
"57689",34,137659,113268,1417
"30713",3,7295,2030,1
"57794",21,118245,96575,1217
"8205",54,167524,163340,2053
"57724",21,103079,73086,775
"29668",29,118180,92747,876
"22441",664,1988655,1910124,24045
"58360",31,102977,87889,1103
"34294",35,150966,124476,1570
"19418",86,358161,269680,3383
"2838",45,175534,139443,1412
"23671",111,122373,84953,1070
"58303",100,1462413,677668,6439
"20504",601,2254306,1750155,21979
"7542",285,896286,713138,8917
"15510",64,179542,126404,1077
"57115",63,182409,166170,2078
"5417",61,251380,227454,2849
"57295",111,99683,43078,49
"26658",14,15619,12852,170
"28949",7,66408,31363,172
"29776",2325,16536445,9655412,124736
"15354",40,65971,40065,508
"22381",26,66836,41647,521
"5147",41,123773,106906,1346
"13810",55,244201,211647,2656
"18903",66,407153,316719,3095
"8868",115,528203,468988,5831
"57931",28,145434,117244,1466
"28454",194,644578,515193,5047
"11681",4,13182,11210,80
"29979",1038,4865455,3709935,46599
"22959",9,29771,17453,130
"58578",23,69978,42906,421
"9923",183,419651,355959,4451
"10858",10,58546,33719,413
"18483",7,19018,9208,115
"16410",23,58606,43160,262
"22015",88,235517,182693,1794
"17751",183,631024,473674,3944
"32018",22,46301,25980,182
"33134",55,365684,314091,3941
"11682",21,57771,29191,307
"10989",34,117830,87280,1027
"30079",8,46838,35282,413
"6051",49,110065,45523,503
"33989",288,1036146,838676,16639
"58495",21,93787,66814,836
"16068",660,7086683,2319739,4722
"17453",50,227770,159827,1755
"34193",33,197398,39559,208
"58296",33,171941,158983,1878
"33450",41,165054,122364,1535
"18625",169,542506,385449,3603
"31813",5,9935,7496,22
"58612",6,36137,7280,0
"9641",16,48486,23852,301
"28507",15,54713,30340,112
"57620",52,218730,179476,2244
"32960",26,196175,73150,775
"3858",59,142191,91533,649
"1391",18,49726,31875,399
"35354",61,21814,12100,153
"4666",724,798337,643476,8254
"2315",194,497796,421921,3620
"29471",7,73109,30843,139
"29743",23,89520,49687,394
"1198",39,117568,73980,358
"35578",26,84660,77071,970
"15085",210,634516,557724,5352
"17123",151,596298,547451,6847
"28780",73,430235,172671,526
"8728",4740,9821016,7724197,98989
"29663",174,692381,522884,5396
"1436",4,11110,7844,99
"11343",6,28639,23425,293
"25745",89,437681,354618,3395
"34759",26,91309,67438,843
"58253",13,37077,32728,413
"33013",12,45885,25904,328
"5296",4296,22276617,17275097,216542
"29805",1586,22135889,12617146,86318
"17636",34,146838,87414,790
"24064",18,44050,16826,199
"29085",99,249872,178123,2236
"9631",25,79309,47841,380
"90146",81,292676,162830,2077
"27293",24,96215,60116,780
"9096",7,44036,30988,229
"57264",30,379933,326414,4089
"58420",47,159113,116206,1453
"58492",61,384127,403792,4333
"24829",58,496674,420515,5283
"45826",177,998307,692053,5855
"58075",21,93989,68609,859
"34677",42,178683,129914,1625
"58275",12,49941,43110,540
"57213",182,985265,826142,11267
"26390",135,605538,470158,5878
"30783",12,58658,19428,50
"1396",11,33768,25390,318
"284",19,61411,39214,491
"28288",16,68354,41363,364
"11477",24,72867,47623,511
"35",152,730778,436397,4226
"28191",31,190790,103389,453
"5814",23,73570,60558,759
"11694",89,302113,243606,2408
"3276",374,1070996,693992,6089
"58484",10,33996,20678,223
"35115",1,6171,1282,0
"6106",83,332862,247387,3007
"90215",175,954005,645567,6522
"26617",11,60696,26495,211
"10171",17,101445,58405,736
"57866",25,72438,58322,729
"30691",25,136422,83703,675
"21265",138,949564,494958,6195
"2469",40,114005,96561,583
"13272",16,106479,85844,1040
"2987",174,410241,321252,3800
"26704",88,201109,195070,2466
"34456",18,36583,20443,231
"6959",113,371906,227649,2854
"34440",3,28054,12460,102
"32341",139,560179,361447,2345
"27476",1382,3806795,3071950,34748
"19919",1031,6234406,4515102,173558
"34968",6032,25937000,19310000,674000
"34967",2386,12801641,10439572,131950
"35208",173,76272,22524,283
"20828",1228,7952722,5305210,66721
"11813",4514,13293708,10409197,129358
"12342",28,62789,47220,521
"26653",15,40954,33205,237
"18408",582,2318810,1727720,18666
"1047",89,262787,194034,2152
"57730",32,107451,84811,644
"58460",23,31402,24417,303
"34554",21,80797,73040,918
"11521",35,89358,72663,504
"8560",24,58305,41550,362
"4147",23,99613,76624,459
"5304",247,766603,552781,5356
"8941",207,449116,363207,9969
"33686",NA,6532270,NA,NA
"16604",293,823239,662033,4853
"5801",26,150638,104469,814
"33927",43,167126,133789,1676
"4456",37,126465,96984,846
"11354",27,103917,67222,833
"10130",31,150752,106552,1046
"15736",26,187583,146059,1827
"14521",28,98299,68763,539
"19842",491,5605467,5148762,153538
"5170",146,509669,382570,2732
"32964",984,4178060,3667795,46065
"30125",737,3551897,1701683,12379
"15093",44,112373,75066,848
"16601",29,86418,66417,509
"11782",40,138383,61385,531
"19434",127,425585,375972,2901
"13290",66,175596,123064,2378
"34577",70,278503,248313,3115
"155",39,93145,80362,1007
"34992",236,1273449,706658,8851
"26689",26,191863,161141,1648
"57029",29,88042,58629,737
"25178",1,22003487,7700711,29512
"35453",1,11875763,4858345,39876
"3510",156923,1359070851,953035427,31421830
"58032",1,36153675,10272143,11783
"12773",262,881303,812870,10189
"34830",36,138553,93769,1172
"8243",28,98093,79909,1005
"34120",117,471489,382950,4024
"34002",81,242265,236285,2986
"33482",29,296756,292762,3673
"8252",16,72579,34084,344
"32362",38,263405,185251,2348
"57984",10,45138,40261,509
"33681",NA,963683,NA,NA
"23123",145,480497,363663,3581
"16282",8,37578,22099,238
"18930",26,45723,28593,215
"58114",18,68472,61907,775
"58002",12,53728,51777,651
"1623",38,52270,34600,434
"8595",19,55861,39920,502
"15817",5,15946,8464,87
"15267",8,30145,22215,278
"16959",15,41399,27124,201
"8278",15,24590,18745,235
"58101",18,64584,54488,691
"9788",42,165334,107977,1350
"32722",216,773530,720535,9041
"10883",16,44867,27256,192
"34397",59,185938,148474,1455
"6137",97,289205,249317,2593
"57952",24,80601,77893,977
"57102",17,62088,33681,422
"5605",28,66031,33127,259
"2224",67,219490,156110,1569
"9385",21,70927,33267,366
"35439",28,105734,66691,716
"2733",15,59189,41781,487
"20239",38,94730,65825,610
"8254",25,76626,56074,636
"12549",19,57794,36966,468
"9176",49,153652,89984,1127
"17190",31,82356,64190,659
"15068",10,42680,17584,174
"7422",29,83035,59118,741
"58270",18,72613,58133,571
"12325",12,50599,39819,464
"9406",9,14547,7001,88
"105",41,96375,59708,624
"58479",26,100104,76955,715
"9023",105,293907,233733,2926
"2327",38,96070,63315,586
"10885",5,16230,10354,130
"5713",29,72445,36643,459
"33653",NA,27194990,NA,NA
"2994",280,1159539,976892,9172
"34959",91,464810,456201,5705
"6123",161,508850,381673,3911
"16953",11,34317,28442,361
"13167",27,111758,53593,375
"26955",70,264670,234330,2933
"16980",493,1797189,1423166,17838
"8775",42,121947,92657,1100
"422",33,84810,49860,271
"57491",16,89943,77487,923
"13274",72,161976,122931,1537
"26217",52,131307,72939,667
"19829",18,33729,24008,246
"58134",21,125462,112623,1408
"25328",5,15004,9376,83
"22639",26,104764,53545,606
"9359",38,202798,125507,913
"10523",84,259740,113713,556
"4796",15,46797,26065,327
"58131",18,156165,104713,1310
"9875",11,36168,28027,152
"8531",28,107204,51179,485
"20827",82,383721,313267,3942
"1937",52,155525,100187,1272
"1468",35,107558,66898,837
"4075",29,88202,59392,737
"17543",32,81766,49867,581
"876",24,98617,61408,774
"2477",23,80291,84901,965
"99",19,83150,48301,606
"17569",4,11880,6501,55
"26542",30,151090,98243,1029
"17327",47,178609,103258,1212
"14912",16,64398,44077,540
"19515",32,87848,72456,459
"22309",25,109050,93568,1171
"9068",70,167682,124194,1509
"10805",12,47140,29113,365
"15813",31,90466,69584,878
"16243",92,222605,195126,2441
"877",82,292662,235297,2957
"26554",19,90526,50268,334
"296",48,191024,130789,1594
"16154",9,41365,32804,411
"58197",29,166509,156225,1868
"18321",107,365250,271134,3425
"13303",105,173584,142599,1009
"8532",35,76507,59461,511
"57590",31,99031,70409,648
"8675",161,719947,615425,6235
"4094",22,77710,34328,128
"5635",38,118457,85215,845
"57122",48,291955,251882,3156
"58337",13,39412,34395,431
"49",15,46418,30295,321
"11207",45,138024,118525,1493
"26551",53,133134,86855,1102
"11732",17,74819,54382,514
"58630",11,24464,20349,255
"57360",63,520751,477872,10822
"35106",144,771279,639355,17488
"57814",30,246584,233404,2138
"16993",74,204083,146696,1500
"58671",11,24067,20238,254
"1484",56,200041,176626,1698
"10594",52,88717,73255,917
"35543",55,200894,182182,1733
"8693",24,79050,78895,740
"15397",54,161765,79208,995
"5775",55,116649,85328,722
"58626",26,101328,75579,880
"57941",51,265362,201203,1605
"22838",15,63879,39131,457
"2379",27,93423,60703,687
"16527",10,39911,33914,187
"8262",5,40292,25186,301
"9392",26,126417,83187,1042
"5950",293,1126581,1002238,12638
"5636",55,181175,126130,994
"17995",6,32973,19701,246
"15113",20,68959,56587,668
"1372",39,91860,70738,541
"57915",14,45995,35383,360
"20884",423,872679,553582,6958
"8144",14,81234,31890,400
"10315",16,54071,38339,305
"9127",4,14963,4831,62
"27125",182,596769,557230,5861
"10057",23,80690,45125,572
"13962",14,52894,36929,219
"18053",2573,10309926,6725913,84526
"17769",27,125260,90684,758
"17813",7,32256,23885,279
"149",33,81215,61678,779
"10054",137,426041,372036,4690
"15821",14,49675,36622,205
"289",21,149884,52214,613
"1464",32,63278,43253,529
"57965",71,374822,334226,3138
"10674",17,91116,78873,974
"8584",20,52770,36960,364
"26403",112,251668,217964,2733
"9268",44,237771,194077,1040
"33648",NA,883545,NA,NA
"4331",33,70772,49143,620
"35546",47,1170611,575718,2809
"14794",23,37216,26414,333
"23826",73,388144,348397,2365
"8118",33,152129,92325,491
"8804",35,58277,33823,197
"34897",28,183065,102723,955
"11750",23,86996,60984,501
"17378",17,89509,52966,566
"12690",48,52017,44671,563
"9817",15,45752,40694,509
"9775",17,70457,56601,582
"1635",91,408715,195283,2442
"8695",31,156501,118367,1481
"15547",20,62898,41427,536
"11200",119,318082,241181,2339
"58688",11,32389,25808,323
"57276",27,71780,67281,842
"4130",17,56084,28154,353
"8886",72,222732,121678,1068
"8265",9,25467,19988,251
"13832",25,36963,26463,331
"5425",5,20134,12717,85
"58164",25,102393,73808,924
"57396",44,175378,130172,1638
"17309",55,219040,199576,2497
"19087",8,32909,28643,165
"91280",60,146865,114783,1068
"16795",15,24869,17957,171
"17878",75,100450,66529,844
"8885",14,49148,34512,432
"16281",12,21564,14931,187
"13264",78,206049,194610,2195
"148",59,220180,171783,2052
"58568",25,71783,56709,709
"11466",30,47791,27855,352
"9332",13,53401,36379,417
"32779",197,984705,942225,14773
"8145",14,45427,25484,320
"5436",6,28517,17561,222
"58317",15,55059,49436,619
"12327",64,219076,181555,2275
"9315",30,111010,62769,601
"303",49,131837,85342,1070
"1523",18,67784,49757,438
"6139",63,165365,131323,1015
"13611",5,20987,14003,174
"57861",19,73300,67721,848
"618",36,131123,78762,997
"11232",13,59192,54327,615
"19954",15,26796,19155,244
"22273",50,109178,65943,846
"17829",8,21653,11697,147
"17355",12,35126,24825,163
"58482",7,14569,7848,98
"20769",9,34053,23600,227
"1373",50,125506,86253,387
"12232",22,78962,71050,717
"2145",21,98777,68175,723
"11609",23,70197,54972,644
"8556",17,52900,34870,269
"9057",21,97931,47549,463
"13017",34,112591,57299,630
"12530",36,188830,120683,1291
"58138",17,60786,44236,384
"35396",24,157071,136150,1708
"21704",49,121878,105413,890
"33897",498,3102145,2683218,93575
"10626",12,29456,21471,235
"27575",0,16684,3465,0
"24540",133,479949,440683,4665
"58175",33,271070,215544,2225
"14701",31,79255,58747,738
"28411",65,267427,110359,1383
"5704",20,96538,75515,946
"5447",9,30258,22458,281
"33527",220,1260541,1069122,21354
"31203",612,5532214,5117653,63994
"57933",17,86451,70144,850
"18171",30,242542,155125,1946
"35365",77,310482,256878,2379
"21529",3,43060,11900,20
"9523",19,56893,43235,531
"5867",54,140265,111991,1169
"9803",30,241902,114184,812
"9304",21,78558,51346,593
"4214",2856,16202570,12957013,534508
"5902",23,79604,50948,639
"21085",12,29134,20804,262
"16905",5,20173,9534,112
"21971",20,56983,28196,353
"13710",8,28255,18896,237
"13857",8,11226,6477,71
"12247",7,14871,9786,125
"20830",155,1244878,1132921,14181
"1713",40,131413,96455,1140
"16607",9,23918,10336,130
"16982",61,275463,174807,2193
"11603",24,84084,61580,771
"12745",5,17415,12380,144
"14660",44,242204,183429,2294
"17671",13,65470,61810,682
"101",21,66860,35708,342
"8432",98,327895,159320,1331
"35209",23,73885,61895,679
"11711",45,182193,136422,1720
"12956",35,112497,61089,767
"1377",16,46959,16388,209
"8472",47,164031,136161,1674
"15673",70,166279,100242,1195
"34085",39,175136,136083,1686
"10628",15,46639,27557,345
"29700",27,82242,59892,159
"34713",66,352389,291157,3369
"14349",25,75422,42179,455
"11243",40,124976,95718,1183
"58069",19,59896,57300,717
"57816",30,134661,123048,1478
"22637",39,139389,119649,1197
"664",230,1689491,1343086,10263
"26727",40,77176,58530,246
"19506",170,492180,461723,4514
"34413",44,163388,128399,1177
"33990",31,100327,52740,584
"12236",24,88648,63647,621
"22739",30,86581,60628,720
"24919",71,293363,240383,3006
"9820",8,19075,15596,196
"5634",30,92577,68234,862
"34148",26,109292,85504,790
"1536",406,1744114,1633658,30199
"16413",21,69690,26247,271
"8892",112,285075,223812,2517
"13565",68,275680,266156,1999
"11788",29,88072,56326,585
"58477",14,39726,39314,493
"21573",195,685933,516276,5444
"35320",35,125130,99747,1239
"11942",28,77522,60748,766
"21674",684,4259039,3946353,44825
"12474",42,76533,53211,668
"21161",58,243065,170102,2143
"34903",113,570502,451769,4218
"22407",523,2402189,2236948,28246
"20408",209,1019022,949108,12088
"26759",48,227551,175475,1363
"26539",75,76866,39879,512
"35207",120,319928,256947,2406
"22353",56,205830,168484,1086
"21219",30,67146,41060,518
"20387",166,731390,586137,7360
"110",703,3057523,2488719,25427
"23041",221,587024,469541,5878
"22340",32,92673,62695,449
"4626",27,120238,96729,976
"26210",40,96881,86969,1046
"2205",62,132380,91796,1152
"34873",42,146302,134389,1165
"22597",381,1313699,1056331,11435
"19125",19,61693,15362,104
"2247",107,142786,118119,1179
"25291",18,58531,47569,591
"26627",77,246495,189161,1749
"3514",9620,63655095,51081609,653097
"32941",186,723632,509425,4097
"4198",58,91771,65784,573
"19553",100,4146675,5713856,71537
"16389",123,456154,358768,4173
"11244",24,104147,80475,859
"34189",43,176689,167434,1350
"12786",20,60868,33886,365
"19480",8,25506,20833,237
"17041",106,313310,235044,2841
"17159",264,737709,555792,6962
"13397",36,846275,643117,4591
"58185",11,58679,43447,546
"420",14,30481,22015,168
"57627",51,201729,173418,1526
"57640",17,74750,55613,544
"8558",12,43440,23379,294
"27496",41,160505,124845,1564
"12627",95,693828,617529,6985
"35016",21,82139,70499,552
"5608",36,122082,60964,771
"4087",68,174490,127606,823
"15204",18,30478,21639,255
"1418",41,86476,57785,370
"22528",187,677247,625333,5954
"24211",10,46111,35198,450
"8250",47,180177,134092,1625
"11647",34,127634,91685,1147
"9323",36,115963,66133,595
"12207",19,97391,61393,738
"15136",70,342566,295185,3223
"16201",26,78176,58097,713
"5699",18,68397,45436,568
"22754",30,116745,91210,1146
"11715",12,46218,28991,343
"11431",61,213566,163146,1475
"15104",51,177645,109943,991
"862",24,69299,31802,403
"306",45,150083,75896,590
"13654",37,126300,118548,824
"16547",28,81554,69334,799
"58183",16,34132,30372,382
"34147",244,1489366,1036547,12972
"21897",34,74923,57188,716
"10629",33,93741,71498,837
"16107",51,122433,92334,1155
"18124",47,101488,74128,927
"3402",59,207986,112245,996
"26607",627,2088295,1704728,21356
"32218",28,192278,167481,2090
"17883",18,90180,89815,947
"29087",43,148731,95303,273
"32740",91,375813,271740,3398
"58525",23,59458,51622,489
"30559",1849,6113047,4137432,74318
"57074",32,92603,83106,1039
"22434",34,172399,127800,834
"8537",83,254074,201364,2562
"19869",101,350467,324822,4072
"58742",13,44861,42083,526
"57484",37,330290,260343,3041
"953",363,2238331,1661131,26239
"23537",88,444059,262065,3302
"27351",47,126071,106653,1341
"23210",46,528492,435012,4704
"34858",28,125297,46436,233
"28808",395,1448683,1265737,10803
"34103",100,319968,272005,4056
"27550",143,633750,407307,5135
"20130",74,246530,192842,2413
"8870",161,671071,526211,4550
"23286",190,680539,474579,5834
"58157",13,79594,63061,629
"17594",11,25839,16495,210
"17282",123,410997,335232,3264
"30817",69,332887,284264,2633
"58222",49,267486,215974,2701
"18129",285,1090037,722110,5783
"11739",64,277181,169347,1087
"30692",85,95233,61211,445
"5903",761,2143549,1620157,14671
"35386",68,245450,184735,2310
"77",30,227796,184905,2330
"16418",56,237694,189807,2386
"496",17,48579,38705,488
"29177",67,285741,217678,2338
"32247",1207,14172415,8276435,108804
"35406",16,82929,79100,852
"16704",38,111703,102243,1283
"10502",36,87186,67757,685
"4009",232,709940,625309,4118
"28489",1071,4441579,3969344,49710
"10374",30,97628,66954,837
"19274",10,35216,26525,331
"17514",308,1057726,831976,9800
"11971",158,943563,624103,10220
"30878",5,36850,17602,2275
"57203",1437,11008670,10436212,359618
"1252",178,829404,814996,10477
"90148",36,150299,96103,1021
"34395",456,795113,725421,4690
"21495",109,427358,333797,4173
"22205",4,12532,5999,75
"17621",17,46168,33979,297
"8314",29,113117,86532,786
"17749",138,505655,338484,6512
"16330",7,28303,20864,161
"34052",25,106973,90225,856
"34872",33,79132,56869,690
"15169",96,241567,153405,1922
"35066",71,411323,316528,3974
"33806",61,340335,257126,3002
"57716",22,104150,97264,1155
"34933",26,148410,118479,1169
"35462",59,274266,276074,3491
"15585",24,70014,54073,433
"90311",75,299132,205506,2049
"29506",8,101997,41608,123
"18127",20,43684,30179,283
"32527",32,159548,95587,709
"1092",31,76527,53983,534
"13060",314,1075538,863137,10812
"57669",17,83025,63424,793
"35431",133,260569,239756,6366
"34780",419,1741076,1724592,22179
"57815",33,166970,119242,1415
"18255",169,139410,95454,1200
"17792",50,97336,68004,667
"35541",82,582890,397014,4854
"20215",43,127393,101696,1067
"57678",35,221846,206012,2597
"57131",142,662940,528635,6158
"34242",156,661358,520908,6526
"10581",56,270167,255710,2361
"35329",120,1008331,685215,8587
"32574",343,2180581,1336886,12989
"57833",41,2471900,2115741,12200
"30043",13,48118,24308,306
"58199",13,52314,50257,446
"30339",10,45322,23770,298
"29024",30,111145,73148,401
"11355",29,72114,42599,534
"12208",79,170338,138343,1341
"14415",11,62636,46752,351
"58165",19,127711,92236,1102
"28035",11,89156,39253,92
"28348",48,284538,82352,589
"23901",72,482055,308956,1747
"30744",12,47375,29909,290
"15362",17,57962,42644,380
"28384",28,117490,96032,510
"57949",21,137553,102605,1288
"19215",90,209304,182411,1296
"10440",47,220408,189382,2373
"20484",119,368797,282033,2405
"15697",869,3822825,2291631,25208
"35281",67,195159,165062,1600
"90200",155,980769,681650,7020
"10696",31,101658,68750,787
"13774",8,39861,28406,257
"23621",496,2530675,1996475,23001
"57492",58,129265,96414,1054
"58097",0,11203,2253,0
"20015",61,677115,325052,21
"21868",356,725650,280019,0
"1808",59,175003,73159,676
"57701",33,202333,165037,2814
"26601",60,286897,186583,2334
"17741",66,312413,189521,1030
"29637",51,154880,77604,687
"32871",83,334850,325649,4090
"57973",28,171357,117734,1190
"14083",4,7905,4165,54
"23806",66,203095,170429,2147
"58723",10,41580,35315,418
"35421",24,152585,146856,1816
"27897",6,32532,16091,23
"15152",20,67743,49945,592
"18402",198,833779,521720,3871
"14078",134,486117,348427,2852
"58580",9,50120,49537,473
"20670",14,27344,21435,138
"11608",28,194587,179395,1551
"13446",9,30020,18759,227
"13563",7,12548,8829,35
"15714",134,420744,332833,4031
"31090",7,39953,25471,200
"13753",14,170237,93237,1101
"17773",21,64756,32896,165
"17933",190,468758,398599,4462
"32347",49,298407,270902,3406
"58691",16,39049,25555,320
"58756",14,39169,31301,332
"9077",26,81233,47505,165
"35141",44,3122768,2746804,34433
"19448",86,379444,228020,2860
"26790",63,289525,252588,2004
"57197",239,837855,669458,8368
"24867",40,449328,187797,1310
"7946",1474,7707103,4162856,43760
"5624",16,70001,35324,66
"17825",4,14008,8293,105
