"","numemp","asset","RBCT2"
"13080",48,137668,789.42
"2773",238,644510,5205.8
"20093",28,34223,171
"34388",30,61440,406
"6058",95,239087,1929.14
"35078",12,26077,243
"34987",10,33602,126
"35265",12,24169,42
"1078",206,824173,8430.11
"8583",23,52761,443.5
"15062",22,41594,262.58
"4822",5491,16884707,320965
"23834",2,62489,160
"1932",82,273041,2280
"11569",175,309388,2126
"34566",19,43555,309
"34664",14,60830,400
"23124",35,122530,3821.2
"34930",9,30730,284
"9296",25,63153,636.86
"30196",70,184990,1805.53
"35140",18,44327,241
"16635",14,24677,200
"34473",32,87633,481
"7237",271,569904,3522
"33468",73,99454,820
"35146",11,54055,188
"35173",15,25690,183
"33684",NA,970340,0
"34782",25,65124,0
"15699",27,74100,741.22
"15426",10,15166,148.76
"10790",55,148890,633.05
"23091",423,835453,5948
"18545",169,320742,2381
"35377",9,91252,50
"19590",54,99958,688
"8276",13,32741,130
"27711",37,108691,766.55
"10173",11,35089,212
"9465",36,176982,1428.06
"903",207,531716,4168.3
"622",506,2672285,5371.9
"14531",511,1206860,11372.08
"34302",29,47925,390
"28701",34,167432,0
"6423",203,1347195,13500.59
"3735",1197,4259611,28364
"27267",29,121281,1220.01
"29031",132,410279,1039
"28537",25,125532,281
"29738",271,1103298,5526
"6782",75,85659,365
"20726",27,87784,751
"35461",12,14305,35
"21614",59,130024,665
"15836",13,23126,139
"19594",45,77976,690.64
"19838",55,165815,1528.19
"34422",37,199923,1115
"20557",31,71209,691.06
"32328",39,124091,623
"27501",160,462138,4320
"22968",90,279218,1410
"17906",43,78045,462.34
"19234",27,51849,456.99
"35568",10,13254,100
"20156",79,178664,1257
"34955",91,257634,2071.71
"20537",66,159716,892
"21919",58,93706,715.36
"10973",22,64275,521
"4624",22,72285,343
"18609",143,330624,2555
"34232",11,18102,164.4
"26498",163,909936,6418.42
"10892",15,31136,272.61
"20311",63,221649,1638
"34606",20,35402,155
"24678",24,61940,362
"20473",304,658725,5997.15
"23433",42,96535,861
"10954",24,76202,580
"5800",28,114488,1192
"23886",81,187838,1212
"20241",216,387476,2379
"21567",19,25280,222.94
"20504",55,146855,1406.17
"34788",29,173228,1000
"27006",128,607444,5553.66
"21663",45,98142,499
"21224",124,262183,2860
"35033",10,24431,77.42
"34868",52,127200,1297
"33994",25,136687,1184
"35412",16,84938,313
"34523",15,51107,409
"31581",7,23498,403
"34090",29,125645,534
"10647",10,24865,216.18
"428",34,52924,396
"2328",16,33943,208.31
"27471",1365,15974231,208661.49
"29140",131,273049,2196
"30182",70,156485,667
"34656",59,187056,1293
"32525",26,72099,135
"35223",5,14563,103
"23348",24,73503,777.27
"8843",71,146994,1284
"239",21,47969,453
"1439",16,65893,591
"25192",438,507232,5870.84
"26764",48,88696,1012.7
"30950",3,5659,20
"16730",81,222188,1886
"34334",14,28635,270.08
"35562",4,7011,30
"18806",19,31178,316.84
"33993",15,64251,662
"22373",84,202764,1515
"24472",53,99254,509
"19300",226,685329,6847
"25621",46,120020,655
"26398",31,83338,896
"33812",18,81880,887.52
"6837",197,522451,4483.34
"3619",1460,12255002,542676.47
"24481",24,74244,617
"24334",17,44744,316
"23001",32,71401,577
"24655",64,210381,2016.35
"18246",285,1879971,42924.25
"29899",11,31222,63
"9104",7,37311,232
"31980",20,41961,468.65
"30385",15,46179,176
"30617",42,223521,1507
"29597",28,132309,723
"32526",1154,5983250,31601
"29878",28,130147,542
"34549",5,23577,166
"20292",16,15667,98
"5617",67,185215,993
"26944",29,69043,535
"22569",17,45640,328.48
"20006",6,13915,89.81
"16701",507,1154444,6454.43
"228",61,225793,2380.7
"1117",44,105932,1053.21
"9645",35,48697,270
"15432",8,20740,115
"15444",75,152071,1405
"19115",72,110900,866
"10204",7,15999,135.42
"22263",8,13923,122
"20712",18,37160,443.06
"22554",30,81108,717
"21131",34,124132,1286
"8266",185,191652,988
"13150",175,505178,4659
"13099",59,109325,439
"10120",9,34192,246.52
"30713",3,8416,113
"8205",36,79581,618
"5174",92,93569,550
"29668",28,70561,411
"22441",44,122767,982
"34294",13,23647,196.46
"19418",48,136610,859
"2838",31,120217,763
"23671",60,61262,519.14
"22444",38,114724,821
"26478",5,21464,124
"5417",31,77982,663
"28393",128,70812,42
"28949",7,44276,73
"26800",12329,39369268,677344
"33784",82,99906,780.9
"15354",25,44684,300
"22381",16,45809,248.18
"33467",25,61738,496
"5147",19,60958,539.36
"18903",61,209596,1776
"12922",10,44289,309
"8868",43,152975,1235
"28454",110,365232,2300
"11681",4,12325,72
"29979",707,3042262,23882
"22959",8,19492,89
"34149",10,36788,298
"9923",130,190932,1656
"10858",13,42375,283.43
"18483",6,11878,95.86
"23284",283,1644242,12665.35
"16410",21,49957,298
"22015",78,154906,1339.43
"17751",147,439705,3337.6
"32018",23,40900,188
"33134",49,229934,2401.21
"11682",21,51500,148
"10989",33,82918,575
"30079",7,29196,135.85
"23339",138,225148,1486
"9619",31,53783,431
"6051",56,114638,966.52
"23684",24,78916,667
"16068",718,6025877,25848.94
"17453",27,120363,814
"32649",126,52464,230
"22288",45,502412,3536.56
"33655",NA,439833,0
"21001",51,122077,545
"18625",61,153460,1114
"31813",3,5107,21.69
"18478",276,927869,7164.09
"14876",25,3147,0
"28507",18,53646,94
"32569",69,406983,1500
"15392",8,15241,112
"32960",21,67964,260
"13304",44,88280,759.55
"33901",113,468981,3764
"18277",45,108106,688
"26822",50,92438,541
"1391",18,48051,270
"35354",5,3407,23
"4666",541,436139,1903.17
"2315",148,222959,1079
"29471",8,53084,162
"29743",20,61850,151
"9967",51,101864,234
"1198",30,82206,149
"35578",9,5548,9
"15085",80,150265,1241.48
"17123",135,375860,1982
"28780",67,302763,2315
"34012",128,181426,1779
"4081",57,103634,923.31
"3879",33,35186,293
"13595",62,134727,944.28
"26867",117,257101,2136.15
"3891",206,567851,5303.85
"25661",321,583350,5156
"25137",162,186086,1594
"22671",23,95049,687.85
"8023",44,177164,1800.75
"32422",4,8550,25
"29663",136,389008,2738
"11343",7,25959,216.04
"1436",4,6799,75.33
"25745",83,284278,1988
"34095",23,110801,1231.01
"33825",43,77329,731.79
"24497",17,46934,350
"34759",17,16261,155.14
"33013",14,44593,319.34
"34831",10,24578,138
"22177",113,656607,7243
"5296",350,2505239,35592.7
"34916",713,2824313,19514.65
"11619",119,615360,11914
"1509",534,3016091,24545
"21222",166,679557,6391.26
"12340",302,1486648,12782.73
"13237",270,993744,9246.69
"5311",148,759622,9116.55
"34208",55,28789,0
"33792",4,165690,1090.79
"33367",506,518814,2231.69
"34976",8,11810,0
"29805",1879,22178932,78957
"24064",17,39875,140
"29085",65,142850,657
"28225",191,659434,6140.66
"9631",15,50315,165
"90146",73,192544,3221.03
"27293",21,70709,1049.51
"9096",7,22204,122
"21641",86,233199,1633
"5915",380,1979386,15416
"24829",25,219866,2580.41
"30243",20,111635,367
"34677",24,96818,716
"32335",48,506111,1600
"34340",214,620047,4078
"26390",86,222532,1947.54
"30783",10,64099,50
"1396",8,19823,183
"284",25,53179,472.74
"34557",25,51143,327
"28288",12,49913,158
"11477",19,61802,392
"35",108,397975,3067
"26336",41,245390,974
"28191",19,99798,399
"5814",25,53914,467.71
"28242",31,101295,407
"11694",69,172362,1360
"3276",289,552958,3825
"35115",5,4831,0
"13191",13,56824,226
"26617",7,40208,251.88
"10171",15,74758,470
"34167",11,33719,182
"34290",18,22709,0
"30691",9,62824,270
"21265",104,451349,3008.22
"13272",17,54477,515.09
"2987",188,371968,2528.95
"26704",40,74483,889.32
"32004",37,103721,398
"34456",18,32817,234.75
"6959",113,240961,1364
"34440",2,12381,42
"32477",31,32416,210
"32341",117,318367,1562
"11652",94,283313,4160.53
"27476",1308,2271452,20443.14
"19919",1287,4684620,94365.21
"22302",54,83987,876.78
"34968",6592,19120000,136617.5
"34967",1979,5056449,47208.64
"35208",34,26911,33
"20828",1444,7808872,55938
"11813",3659,9316125,79650.7
"12342",20,37212,308.84
"26653",12,22967,160.83
"18408",517,1292660,12584.79
"1047",89,148084,1317.38
"1961",64,97298,717
"34554",20,45457,455.58
"8560",27,56137,473
"33927",11,33672,135
"21269",44,105826,639
"24516",50,690012,7049
"9644",347,831678,3803
"22559",63,158293,1027
"33686",NA,2886416,0
"16604",120,328139,3051.61
"17426",14,45087,380.98
"11354",23,72489,414
"4456",35,93046,708
"19842",395,3928367,92676.96
"10992",28,76172,746.83
"5170",72,241903,1444
"32964",594,2158876,15640.51
"15093",38,84082,595.2
"34421",12,33772,267
"16601",21,50034,385
"11782",42,105603,538.54
"866",25,78133,619.8
"19434",79,187607,4236
"13290",50,126265,1554.6
"22130",67,215239,1993
"34577",35,104499,816
"155",26,49874,416.8
"34992",152,913190,2361
"26689",20,122740,1164
"9108",121,234597,2115
"24799",38,88060,821
"25178",144,108784,154
"35453",1,9930212,14150
"3510",137000,607085000,15503237.5
"27595",2376,13888164,381943.15
"12773",146,326202,3055
"34830",11,51457,442
"8243",28,68801,685.67
"34120",45,172483,1045
"33482",29,135970,964.35
"8252",18,58238,203
"19877",51,121181,730
"581",13,17247,130.42
"33681",NA,40608,0
"6195",21,73797,614.44
"23123",136,421954,3238
"16282",12,27723,135
"1465",12,21517,182.7
"18930",31,33124,189
"1623",38,57814,412
"8595",14,39778,283
"15817",5,13450,118.61
"287",136,232998,2152.75
"100",200,617000,7304.45
"15267",8,22660,211.58
"16959",9,23045,65
"8278",11,24556,158.77
"1756",7,15049,104.61
"9788",30,109476,793.96
"32722",120,392623,3798.86
"10883",17,54991,222
"34397",23,54721,410
"6137",54,137912,1153.1
"5605",29,52396,355.61
"15833",21,37207,335.83
"11245",27,93638,317
"9385",24,62362,416
"35439",16,34608,221
"2733",10,35947,281.74
"15906",17,37249,316.33
"16288",30,47727,418
"20239",27,73647,463
"8254",27,59690,433.4
"12549",29,69136,555.48
"9176",43,126848,914.41
"17190",27,59904,485.86
"15068",12,31320,201.41
"16754",140,1021869,12526.85
"15554",14,31016,70
"12325",13,39240,289
"9406",10,12005,72.75
"105",24,59736,409
"21979",101,213407,1237
"9023",87,146856,1042.61
"13274",19,31046,279.11
"16922",15,34767,262.16
"2327",32,58103,441
"10885",8,15030,130.74
"5713",31,56300,180
"33653",NA,2182098,0
"34959",26,63775,496
"6123",92,190277,1309
"16953",7,15558,162.55
"13167",21,88659,549.24
"26955",58,134021,1145
"21015",21,39463,376.77
"16980",229,641476,5842.29
"22061",73,168466,1618.47
"8775",38,101800,913.95
"23064",20,48022,221
"26217",48,101800,498
"19829",19,29367,237.77
"22639",22,52672,325
"25328",5,9102,45
"422",30,73247,624.49
"1701",19,55744,457.83
"9359",33,144501,792.39
"34385",22,65364,436
"10523",92,194461,1234
"4796",15,38955,286
"35455",13,20464,150
"9875",9,29002,77
"23060",36,67876,407
"8531",23,78699,388
"20827",89,241724,2372.97
"1612",5,19766,152
"1937",44,122800,978.45
"1468",28,72620,624
"4075",28,71351,568.55
"17543",29,62618,445.83
"15291",26,72176,563
"14749",55,115229,835
"34903",22,68919,669.34
"876",21,63712,570.88
"2477",15,39521,378.59
"99",17,68166,392
"17569",4,10808,51
"26542",30,96684,584
"17327",52,149404,802
"14912",15,39841,273
"19515",18,71454,545
"22309",19,57781,517.68
"9068",42,95031,777
"10805",8,33883,265.25
"2372",24,45096,315
"15813",27,58629,502.06
"16243",48,64671,658
"877",61,125798,1127.23
"296",36,124035,784
"16154",9,32727,275
"11522",31,59123,474
"5687",15,82393,747.3
"18321",93,192006,1699.24
"13303",32,71254,544
"1249",22,41521,380.86
"8532",28,52795,343.94
"8675",71,185647,1761
"5635",34,74340,570.31
"1751",8,14235,72
"49",12,22060,174
"11207",23,86865,725
"26551",47,102788,934.64
"11732",12,50557,375.75
"16993",58,157338,1095
"1484",27,71600,609.9
"10594",41,78636,484.6
"35543",8,7122,8
"12461",8,30205,151
"2398",32,106492,1007.3
"21158",13,27138,103
"8693",23,49048,458.97
"15397",47,112248,951.97
"5775",40,96206,1095.06
"13162",15,28475,248.5
"18243",5,9970,70.62
"22838",16,55441,383
"2379",30,90867,466
"16527",9,24999,145
"24841",26,91807,853.83
"24500",37,48459,349
"9392",24,71826,320
"5950",203,625470,5907.05
"5636",38,148581,1107.82
"8486",28,166242,1147
"17995",6,23307,175.8
"15113",21,46568,418
"1372",30,54250,430.07
"15866",16,29096,256.56
"20884",430,700414,10764.68
"8144",15,73466,147.15
"10315",14,47515,322
"9127",4,13035,73.3
"27125",126,198039,1938
"10057",27,63862,474.24
"12986",215,540475,3956.15
"13962",12,41583,328.93
"18053",3782,12493252,292300.3
"35458",5,253000,2858.16
"1627",26,64836,432
"17813",7,21473,197.05
"149",29,55181,578.88
"9514",3,8382,37
"10054",72,166980,1536.55
"15821",20,41787,249
"289",21,97813,433
"8297",44,90860,492
"1464",16,41795,480.24
"16460",96,330405,1528
"16706",66,244714,928.83
"1678",35,90578,776.59
"10310",87,159219,1298.6
"10674",12,58063,423
"8584",9,26878,154
"26403",94,144274,1266.09
"33648",NA,247008,0
"35546",15,23718,30
"310",21,50451,395
"14794",30,28523,226.17
"23826",44,176574,1494
"20183",96,212702,1945.84
"8118",33,93607,645
"16469",8,12636,91.5
"8804",34,48836,319.93
"34897",19,69635,591.5
"11750",25,58217,500.45
"17378",33,69151,461
"22609",3,5260,31
"35386",11,13139,45
"9817",10,28857,343.05
"9775",14,52912,436.81
"21120",40,116795,928.57
"1635",94,275318,1772.91
"8695",17,68606,498
"15547",28,67030,388
"13874",42,121969,1101.32
"34250",14,23103,207.33
"11200",80,212229,1287
"7768",444,1031521,8368.75
"18379",52,113111,598
"4130",16,42365,216.27
"9318",21,35985,207
"8886",65,161775,1219.81
"8265",4,5632,38.6
"15266",5,13830,116
"971",125,257210,2281
"13832",24,37481,285
"1643",15,31711,150
"17309",70,225732,1398
"19087",8,23297,191
"11608",21,109652,953.63
"91280",35,87761,531
"26268",11,20871,97
"16795",17,28643,235.77
"24606",104,180310,1845.89
"22176",60,249496,1893
"8885",14,38358,313.38
"17878",166,96547,787.23
"8778",477,1487311,9902
"33861",6,19772,45
"2224",12,37765,238
"20761",3,999,4
"16281",13,18411,143.91
"13264",52,122942,1068
"35039",18,18318,132
"148",38,91951,683
"8120",23,73561,591.01
"11466",31,48905,407.38
"15653",17,37053,188
"9332",12,42600,272
"32779",118,384412,3805.94
"8145",13,32125,262.03
"17032",11,17021,96
"12327",53,167527,1045
"9315",40,103613,755.48
"303",44,93367,760.62
"1523",22,60832,412.71
"6139",46,72731,542
"13611",5,14929,106
"618",34,106064,630.61
"11232",15,34310,300.99
"19954",15,24238,190.95
"22273",42,64886,457.4
"17829",7,17789,159.49
"17355",8,17084,85
"12511",22,72122,600
"15556",33,61902,500
"20769",12,33686,270.05
"1373",17,25973,194.02
"15423",10,16398,89.91
"2145",17,56639,467
"11609",16,48508,392
"12232",17,49471,350
"8556",15,43937,318.68
"9057",20,67640,529
"13017",29,53176,400
"12530",36,129213,792
"91",52,53921,331
"34595",46,114654,919.69
"35396",10,11223,15
"21704",45,93396,716
"19448",72,252536,1922.03
"10626",9,24758,124
"27575",0,13881,0
"6221",699,4761352,37639.7
"14701",39,74654,578
"28411",69,184065,428
"5704",15,37604,321
"18129",222,735292,5222.46
"34178",25,67158,623
"20130",43,97562,896
"33527",54,173313,1773
"31203",211,787909,8642.19
"3753",64,216748,1289.52
"14329",34,149376,5146.41
"18171",34,219315,1202.52
"21529",3,33126,124.56
"35365",10,14996,61
"9523",13,39356,283
"23876",33,56668,480.95
"5867",43,78976,1225.45
"9803",27,243050,714
"9304",21,54712,355
"4214",2410,7230300,213964
"5902",13,50032,368.15
"21085",10,19929,175.62
"23130",90,264393,2277.35
"16905",6,18196,101.72
"21971",24,55906,305.91
"13710",7,19129,155.73
"17110",4,15989,134
"14033",21,36097,227
"13857",5,7953,54.29
"12247",7,17544,160.75
"20830",75,247002,2490.11
"1713",18,67864,565.89
"27064",66,211652,1938
"33698",NA,7660,0
"16607",11,23142,50
"22319",11,13699,121.53
"11256",52,118833,1195
"16982",58,175020,1289.81
"35346",6,8582,28
"11603",23,48840,389
"12745",5,12091,98.29
"14660",37,153524,1425.18
"15309",78,164106,1760.85
"101",21,68310,279
"20318",41,70716,460
"8432",78,188791,934
"35209",6,8001,75
"11711",46,141618,996
"12956",32,76851,551.93
"9160",31,70771,377
"1377",14,33293,139.51
"8472",36,123443,715
"15673",68,143266,814
"35010",5,24887,200
"34085",30,82447,650
"10628",15,34726,272.48
"328",10,19469,128
"34713",21,82309,642
"14349",27,72985,381
"33313",13,77553,586
"11243",35,83521,818.71
"8802",7,8499,49.53
"21230",128,395576,4114.26
"18556",88,146736,1264
"22637",27,42003,306.3
"22002",9,12371,133.92
"664",100,311532,2561
"5863",63,196631,1518.4
"19506",87,262313,1247
"34413",15,36837,209
"33990",19,24356,202.14
"15294",6,31448,349.16
"12236",13,36782,311.73
"22739",27,41280,430.54
"26280",23,52014,493.75
"24919",76,197657,936.25
"9820",6,12825,126.7
"5634",27,79218,595
"34148",18,38497,326
"12469",35,91891,731.06
"13202",18,47332,440
"32275",75,204974,1229
"1536",357,1078318,40478.61
"16413",15,53687,300.33
"8892",77,217575,1330
"13565",81,190593,1971.84
"11788",29,53180,349.87
"34316",38,142350,864
"836",66,201313,1402
"21573",133,369894,2911
"35320",26,94781,885
"11942",22,50300,247
"21674",276,1161911,10760.03
"12474",40,64404,546.68
"21161",32,100578,635
"32366",8,33716,36
"22407",198,414557,4352.59
"20408",83,184599,1003
"26759",38,114649,830
"26539",72,51804,482.27
"34636",25,66399,456
"35207",17,46276,332
"22353",38,97149,498
"21219",30,41025,368.3
"34247",68,229545,2125
"20387",130,402937,3673.11
"110",292,826979,6479.4
"20524",37,117604,850
"22340",25,61046,497
"26210",27,52053,240
"34873",23,41656,219
"22597",284,606814,5393.6
"19125",24,51748,64
"22346",12,28685,119
"2247",70,105933,895
"34952",22,54476,558.93
"19258",45,121259,736
"25291",12,30911,333.61
"24340",15,27607,82
"26627",80,148048,907
"32941",142,408639,3642
"3514",2763,10642656,273537
"4198",25,47486,338
"11293",18,37731,352.12
"19553",163,4536436,214875.39
"16389",78,198535,1332
"11244",23,77491,598.34
"11257",19,54697,384
"34189",28,95221,891
"19480",7,18649,140.82
"12786",20,52711,342
"17041",84,207379,1374
"17159",268,398933,3612.72
"13397",42,530186,7857.62
"15134",33,90296,555
"420",10,20215,135.07
"34156",44,85769,751.14
"1035",22,73793,402
"23273",118,333858,3527.9
"8558",11,32101,210.17
"27496",28,97466,909.15
"22025",6,8814,63.44
"12627",85,330106,3026.43
"18626",136,515432,4725.98
"10744",20,87279,777
"35016",18,64553,687.7
"5608",36,144694,517.9
"313",96,173998,990
"4087",30,71575,513
"15204",14,25268,510.35
"1418",36,68276,315.55
"34859",14,27803,211
"22528",97,151713,1000
"24211",17,33190,232.61
"8250",38,100452,891.73
"11647",31,82905,544.75
"34639",25,67376,656.14
"9323",33,98433,611.32
"12207",22,82508,606.96
"15136",69,203456,1775
"16201",22,52620,416
"5699",21,55215,474.88
"11715",12,32722,258.92
"11431",36,124692,1007.45
"862",18,58978,295
"15104",52,125594,835
"18795",7,20157,216.46
"306",46,88490,768.45
"13654",34,88309,738
"21377",3887,1363267,1213.15
"15025",3698,23388837,871593
"18914",635,3955019,147756
"21761",0,1581,0
"33108",38,191344,998.98
"935",574,3929507,139571
"4345",2640,15071241,617505.18
"14985",1053,5454981,197367
"4306",2444,11427481,280278
"5021",4889,22403152,876905.28
"6559",21421,35715034,1364972
"3618",8874,98120032,3784209
"4167",486,3529809,39676
"27474",4145,31319925,1148345
"16703",295,1163636,30619
"6768",445,1983817,49229
"13391",75,372310,1966.37
"2487",2033,7915778,294918
"16547",37,74758,377
"34147",184,698017,5314.81
"34757",16,50695,441
"21897",23,66619,402
"10629",18,48159,352
"16107",37,83963,547
"18124",37,91796,684
"32640",2614,18136852,260547
"32218",28,126452,973
"29951",65,275886,963
"30559",1072,4319123,35581
"33987",60,27767,0
"22434",27,75037,414
"18168",94,220899,1233
"34365",11,31733,252
"27351",23,43154,362
"26392",24,1187409,76888
"623",4765,39344000,456253.75
"953",285,1144973,7436
"23592",18,23917,0
"23537",62,129369,999.78
"23210",36,163650,1201
"34858",8,29935,0
"28808",314,1190428,7469
"34103",1516,729728,8684.14
"27550",57,111661,974.8
"4950",303,655213,5517
"8870",95,219979,1495
"17594",11,24120,209.16
"10842",178,553876,4907.04
"17282",90,268343,2267
"30692",69,96633,355
"5903",492,1172983,7506
"30414",81,263194,461
"77",36,206339,1893.48
"29177",75,204385,1946.81
"32247",480,4510801,12522
"35406",9,8895,56
"16704",18,47023,333
"34522",23,31406,246
"10502",42,86770,594
"33897",158,450350,4253.92
"4009",149,292543,2715
"26972",24,48713,417.37
"10374",28,74114,675
"19274",6,20553,180.99
"19582",94,246441,1921
"17514",258,669292,5518.14
"11971",151,468985,3778.96
"30878",2,15808,212
"20215",26,77882,250
"851",32,78628,549.9
"8124",23,64264,543.79
"1252",127,396162,4298.33
"2324",8,9926,38
"90148",33,109790,2163.35
"34395",24,228597,1082
"10475",28,71871,322
"21495",74,204548,1370
"22205",4,10634,62.18
"17621",15,34665,240.58
"8314",24,58312,523
"6962",148,287262,1801
"17749",112,261315,5519.05
"16330",7,23297,201.76
"29330",31,118241,1417
"22984",20,208863,1986.48
"34052",16,58507,486
"34872",14,16229,33
"15169",100,167803,1345.33
"23342",31,160285,1583.81
"35066",11,32436,227
"33806",40,147636,764
"32251",31,176797,1621
"35462",16,17275,23
"15585",26,60006,471
"29712",85,484060,4151
"90311",61,183177,601
"31698",966,5547209,101880.45
"29506",7,77099,97
"18127",18,34824,286.47
"32527",22,63691,227
"35363",8,12567,30
"1092",29,53352,293
"13060",272,744343,7239.92
"19343",174,332332,2096
"34574",22,30129,203
"19999",41,83908,501.03
"34780",4,67252,805.64
"17792",53,97831,632
"9828",3,3689,0
"35051",9,14647,13
"34242",16,61246,533
"10581",34,102859,789
"35329",94,179843,1705
"32574",123,2042725,13814
"30043",10,36445,199
"30339",11,45486,196
"29024",32,111337,575
"29550",50,187365,850
"11355",18,47807,345.63
"12208",49,107361,486
"15664",66,103089,782.49
"34963",5,12391,0
"28421",48,829282,925
"18086",25,51693,302
"14415",10,40336,345.18
"1469",14,28515,160
"28035",14,84543,75
"14043",129,269953,2166.01
"28348",49,260873,1699.75
"23901",61,369454,802
"30744",11,43093,579.18
"15362",19,37426,318.61
"28384",37,134218,1302
"10440",37,32096,206
"19215",91,101796,393
"20484",92,205923,1610
"15697",482,1849132,14455.47
"33560",13,77610,973.68
"35281",17,44051,416
"90200",140,447659,1201
"10126",11,34686,272.63
"10696",48,79932,769
"13774",9,32747,248
"29133",22,49655,236
"27180",49,152326,1363.69
"23621",268,973428,22177.75
"7403",44,102397,930.4
"20015",38,853556,1501.65
"21868",227,320345,0
"26601",38,103575,835.47
"17741",70,180651,558.8
"29637",54,108885,678
"26658",34,38017,297
"26743",102,176556,1184.08
"32871",28,72816,684
"14083",4,7618,50.8
"23806",45,87939,975.08
"31631",43,153734,1176
"35421",8,19419,201.12
"27897",7,21538,21
"15152",22,55880,494.89
"27026",17,18128,108.21
"18402",87,317185,1657
"14078",138,315123,2135.9
"20670",16,21708,56
"13446",9,16715,157.82
"13563",6,10745,50
"15714",78,212755,1792.9
"33481",38,233866,1956.75
"7411",282,885072,5181.9
"31090",6,26228,100
"13753",16,105483,662
"17933",147,364400,1825
"17773",22,47378,127
"24123",79,210011,1013
"32347",22,110040,984
"30075",11,24592,0
"32648",41,2348920,677
"9077",30,74206,426
"35141",24,884765,11115.71
"33149",162,390406,2199
"34123",23,177678,1230
"23472",199,259214,0
"35143",20,58381,483
"5624",13,57419,592.45
"17825",4,9701,81.18
"29941",11,144404,674
"29513",9,39705,148
"30052",98,640808,5102.99
"10993",11,27976,292.84
"11235",11,40612,210
"9021",29,83957,244
"22653",12,26050,184
"33552",30,104400,916.47
"34837",45,149436,906
"28390",61,118286,868
"33422",26,105951,896.54
"30128",11,37562,104
"16777",32,57894,517
"15684",15,41924,394.77
"35471",9,10758,80
"20012",40,71133,973.54
"23092",73,350181,3498.67
"24080",77,73413,501
"1491",24,46855,347.14
"28511",305,1167747,8820
"24811",147,828518,5838.22
"22295",2033,5738888,31423
"35172",19,41965,216
"27437",40,75044,730.64
"10443",7,14911,98
"11365",81,208815,2011.17
"26508",51,243093,1642
"28312",46,285598,145
"31443",25,57034,228
"27808",7,24149,0
"9846",10905,39856915,300137
"21098",1078,5194318,49465
"22584",1177,4848028,44085.23
"29069",64,158856,809
"35420",9,11466,55
"16386",17,53111,319.62
"24038",6,13167,58
"11357",7,20226,91
"5792",6,23416,184.87
"1067",50,136983,1313.7
"2055",135,559799,5206.13
"5241",90,405476,3934.26
"15293",50,201294,1780.1
"12198",48,186490,1548.67
"9343",20,68889,539.18
"12915",130,394582,3759.14
"12919",41,153350,1427.68
"34380",69,212357,2270.13
"15241",130,467564,3514
"15445",114,421891,3726.05
"12917",71,255177,2136
"12923",164,747494,7239.49
"20740",550,1827529,21330
"28123",77,209704,1202
"27943",41,222328,1414
"22811",23,154185,1323.94
"18155",41,84156,387
"12717",15,36368,268
"32869",71,217290,1403
"29401",13,31436,140
"21122",132,391274,3800
"26550",6,12732,81.38
"90169",71,195953,571
"9189",27,61478,536
"22578",56,126988,1072.8
"34314",17,66364,581
"6196",9,24913,218.69
"10856",11,30487,240.85
"35045",9,9461,11
"23622",170,637433,30567
"4995",98,238488,1026
"22853",47,205227,1306
"30306",50,159707,963
"26790",45,137396,999
"15797",444,1010047,7338
"20577",61,142642,1005.81
"26537",14,56801,261
"17798",99,890844,13984.7
"29272",67,217820,515
"14357",27,67911,2462
"11721",12,34420,181
