"","rbc1rwaj","rbcrwaj"
"57899",9.794320709478,11.0451512262761
"22039",63.8620775270786,66.9439185624282
"16419",19.5682075624359,20.8209720049625
"30367",16.3593552150469,17.2976510592286
"57298",13.0914937190178,14.088029449481
"3881",13.4768703927032,14.7322365686109
"32487",18.5476107966578,19.7990065842671
"58485",13.5003976652333,14.7570872032676
"57657",11.9934521086967,13.249412943903
"35456",11.9351180610713,13.1912529670219
"11706",11.9773456827987,12.8483510192398
"27552",11.1296397495178,12.0393205293759
"58321",10.6516448412642,11.380905942477
"34393",23.5496849853409,24.8097436217329
"57611",27.9949953081013,29.1523303096653
"1673",21.0390403535837,22.3305597819756
"58548",13.5140555142679,14.7644831369218
"6646",15.4353461004233,16.6865354959369
"3564",15.0245664595279,16.1343099876918
"26977",16.5502718839962,17.8004051604649
"57633",13.629966929023,14.8839500216117
"9087",13.8720582095294,15.1391173159441
"57626",12.0062547153739,13.2565893548152
"22543",26.0813962235763,26.9991724968028
"8426",15.1869007818903,16.5437902389886
"57869",9.99027470436511,10.5653356636457
"35408",13.5796533529093,14.3930229432261
"31249",11.6679324093412,12.7226124928802
"9751",18.5081590726547,19.1692800723278
"29132",17.2224123460236,17.9993920286932
"91005",29.3605064170363,30.2326866307797
"27831",30.3673418432633,31.6178229976176
"35029",11.5543221975335,12.8098892888678
"32257",27.0905254367455,27.5878523975335
"30332",31.82518290335,33.076626877166
"30619",20.2661207778915,21.5236145635327
"19795",12.9255444930975,14.1792444368339
"11694",14.2687062133351,15.5299979174934
"26549",13.0273695766074,14.1214041565829
"19600",46.8769401031123,48.1381758307015
"4061",11.0525937117778,12.3102381466293
"58727",10.7540617569548,12.0062690877082
"35189",11.0849463961214,12.340325637177
"58562",17.2642547407935,18.5187582249261
"14936",11.7569227861261,12.5712755568157
"7506",12.8120927665782,14.0730308684641
"18489",13.5274866353252,14.7618533081576
"90140",17.9586640408983,19.209086749816
"14311",11.2489443046941,12.1125711742964
"32304",35.0289817458258,36.2747642529631
"58697",16.1836776209938,17.4393874946831
"9812",26.1415837668462,26.7652337927048
"28380",14.1532006279288,15.0422801519634
"27015",14.1850693457176,14.9127518192062
"8251",13.7497561715685,14.8583627733588
"8822",13.2859466723248,14.1205177169531
"18152",18.1832677793133,19.2595939194217
"57072",3.26373569999487,3.30888011080901
"10375",14.4970897579904,15.7500255284387
"34885",13.0789924574229,14.3306325785476
"57264",5.58069932111833,6.83307175706256
"35267",365.870551707667,365.870551707667
"3304",9.62896105520902,10.8809494021555
"35314",17.4928693667998,18.7678265830006
"13947",15.9855442400639,17.2363885160917
"17230",24.0982860609738,25.0817533747914
"34106",14.9617704572026,16.2198793622547
"9831",20.0999471725151,21.3368389733252
"17622",16.8127294567479,18.0748473108092
"3931",11.606900680342,12.8429596080049
"13080",30.141206183989,31.3925455380377
"20093",12.7932857778791,13.9311423080681
"6058",12.2434172737991,13.4476052278888
"58629",11.7186280902743,12.5184850667529
"197",14.5791292470899,15.8422806558118
"11569",17.6112175557705,18.8680175212701
"10973",14.6751255480614,15.939220094581
"12511",15.1570733684637,16.4126469396028
"34566",10.6795357306433,11.7949663192466
"34930",16.2545725511448,17.5077902723208
"57733",4.15670933315874,5.41788064294366
"15657",18.6169436089128,19.8775418820392
"57424",13.6266070177817,14.8692921213764
"1946",12.8887227270984,14.1406879098125
"91",10.4608780686047,11.7410243710392
"55130",6.78430010420285,8.0472386245224
"4051",17.6316952625869,18.8853618354964
"57803",17.3234839508714,17.972153567654
"58424",15.3434980840988,16.6006767753136
"15699",12.9907611387195,14.2527793432041
"15426",9.15904558894313,10.1251461184075
"59060",23.4334449205196,24.6987485485744
"23091",12.3017934779258,13.558444266212
"18545",13.3409625887366,14.5952706591331
"35377",18.4204859041714,19.696597869474
"19590",13.6137413083709,14.8642578651383
"58275",15.7984757654776,16.6109976074626
"1149",9.85687389922465,11.0689920440513
"8276",20.1429912217744,21.2775354717606
"27711",20.803826064665,21.6057294837697
"10173",22.6833552920509,23.4362256101387
"9465",18.8872598584429,20.1405460060667
"622",12.5300232262154,13.7831163407238
"903",12.0989538264415,13.3602347272675
"14531",12.4703358454015,13.6137955344583
"34302",19.1052690421811,20.3702224848669
"28701",21.2185883395423,22.3886278400759
"6423",14.8977974010336,16.1705383573328
"24107",13.1051237962553,14.3562539117787
"27267",13.2135595277837,14.1385693909138
"29031",14.2487288258242,15.5033399478344
"20726",18.3140492238786,19.5841658067491
"8893",17.7702349869452,19.0391644908616
"19838",29.7122358734249,30.9874235522567
"20311",11.7785241195564,18.6618383773946
"34422",12.2992217055011,13.4835305173369
"32328",33.4831815405311,34.7336705489935
"1117",12.5215294155311,13.6874793242912
"19234",15.6043094436055,16.6961900336857
"17906",18.5104566794708,19.7599231754161
"35568",12.6865710903591,13.9387084045771
"31980",10.7148864592094,11.8769273899636
"6183",14.0276786988158,15.1215104389594
"20537",17.223422721315,17.8141273158808
"34955",17.509035677066,18.7658262932659
"22559",12.4923034998348,13.4715425521659
"4624",18.6819780674529,19.9731015932133
"18609",12.8066623371662,14.0140199411697
"34232",17.3377853984297,18.4658424329934
"32649",11.1666547156862,12.4245807766771
"15423",15.4864017307881,16.7353227198724
"34606",10.1603469987407,10.8095704491395
"20843",13.9287994056153,15.22430698716
"20473",16.7078460808621,17.9588384722234
"5216",8.19400888854686,9.45778902206745
"5800",11.848559232049,13.1016812900064
"21567",14.7976951814095,16.0545811435446
"23886",16.3685222406712,17.6234379096391
"20241",12.5613363429362,13.8168508872179
"34788",15.509765707974,16.7657929393772
"27006",11.1552254955404,12.4075695547947
"21663",17.5946620934602,18.6062965930549
"35033",16.6655568133893,17.9300496474366
"35412",20.123371309876,21.3867582659677
"57444",19.1705256889432,20.4265688786504
"57359",9.50238536973231,10.2001060164325
"58514",11.9909261148242,12.7658602682581
"34090",10.8852596901942,12.1485299588615
"57709",11.4319695864867,12.6935357125158
"428",16.1795357650403,16.9374703931786
"10647",14.6304901813821,15.8327087393194
"2328",21.6534434662899,22.9250443792341
"35328",15.1731467780283,17.0851459728343
"27471",20.1673906289924,21.4170791120434
"29140",11.5732818878264,12.6502823910977
"30182",13.1421429790632,13.8075386435765
"34656",15.4086072030736,16.6598302882888
"57113",8.69850458273034,9.94886637723107
"313",21.5889286487713,22.6387270421054
"35223",12.6122139334935,13.8784025432148
"57025",13.357660568119,14.4875378718133
"4190",20.5987560902712,21.84954480115
"8843",15.8227562983569,17.0790490241348
"1439",15.2816041012864,16.5357065855353
"57695",14.4983483137436,15.5412153337943
"30950",30.9756097560976,32.2439024390244
"34334",12.2354359366669,13.5266708394186
"21272",14.1121532200791,15.3544172519136
"58309",17.3941273259163,18.4519766546444
"24472",15.2097340809157,16.4623223134728
"19300",11.627115126995,12.7301138366665
"26398",16.1486241489062,17.1034607791789
"22373",17.3626544094586,18.6191756060877
"33812",15.3288366836612,16.5893645201045
"6837",16.3277377974019,17.5797532166699
"26499",16.530504036185,17.793840760058
"57169",2.74960516050463,4.01499438661922
"58469",17.7325511600547,18.9890437051324
"58584",31.366368653551,32.2920450417726
"24655",21.7451523545706,23.0014702263391
"58281",15.5979149881589,16.8497766058742
"29899",29.8290193376114,31.0823032861019
"9104",26.8396708115576,27.7677659638373
"32526",11.5173526030377,12.5628921892264
"29597",14.0754217664572,15.1664400093113
"29878",13.7767341775833,15.0278428008549
"15432",29.4707932819267,30.7277912749551
"26944",12.1780571081312,13.2751217405906
"228",11.9203303729104,13.1560509602333
"9967",17.5790259123592,18.3969836747615
"57144",13.7370884101353,14.5406636030187
"15444",14.8557054014395,16.106187699945
"22263",17.1187278883098,17.8148894891011
"13150",11.8270098844881,12.9920831500729
"10120",16.5367082533589,17.3134596928983
"58076",14.3202884871367,15.5739490307123
"57689",15.9684055912765,17.0880227230723
"30713",40.5855628470469,40.5855628470469
"8205",8.50618864703372,9.76668089344146
"22441",13.1400984198607,13.7484814627297
"58360",18.4757587877172,19.7307025729903
"2838",14.3887795275591,15.6397637795276
"58303",382.086406743941,382.086406743941
"20504",13.6564188548893,14.4628921354695
"7542",11.1851702889664,12.3910665567791
"15510",13.3491720662347,14.5968322534197
"5417",12.882511916922,14.136980762683
"57295",12.6232388455556,13.370785259459
"26658",15.5262804140341,16.5792893310033
"28949",22.6441821247892,23.8291174817313
"15354",12.7102774811582,13.9514369283625
"22381",14.8533508110765,16.1133868589218
"19220",13.9432221890565,14.8579384170573
"28454",17.0380515955993,18.2882184328107
"8868",11.5965658481775,12.7626612561374
"57931",14.3754436865335,15.6424581005587
"4208",14.3323490685843,15.4791863065141
"11681",21.654983236818,22.9046022554099
"29979",16.6765095252325,17.9598395600912
"22959",25.3205944798301,26.5944798301486
"9923",10.9715156367017,12.226067195207
"10858",26.4628902598617,27.0938493176295
"18483",18.2920951156812,19.047236503856
"16410",10.9870945238926,12.1974189047785
"22015",13.8570433089281,15.1213738199105
"17751",12.7136238062475,14.0582115034949
"32018",19.9606357694593,20.5213903743315
"58889",15.7684525496451,16.5296881899728
"11682",31.1824696802646,32.0810363836825
"10989",15.1362374667195,16.1615589418229
"3869",16.8666884151139,17.899867590336
"29679",16.1219961167007,16.980608719772
"33316",40.1840925601092,41.4544906890625
"35599",12.4165546687905,13.1186845642038
"6051",24.0352811466373,24.9231126327395
"16068",14.9704163149923,15.4635709855647
"17453",14.2156942040473,15.3124443941183
"34193",40.2989185318473,41.5502267594514
"58296",10.8389132114345,11.9265295610905
"33450",10.6245501537656,11.801784117429
"3598",28.2054183735826,29.4592942987122
"9641",21.1883126662985,22.2049299663638
"28507",27.1589680210103,27.7382975436428
"57620",13.5632680211457,14.5706666977862
"3858",15.9267576438072,16.7688719986181
"1391",20.3631647211414,21.6169476869866
"35354",71.5391125619635,72.7965179542981
"4666",46.5412209081382,47.8229326208874
"2315",17.6377516796388,18.6927032868749
"29471",24.3792592592593,24.8908641975309
"29743",21.0229767305722,22.1754719742426
"1198",17.0400567174761,17.535153019024
"15085",7.02270061743353,8.27816495265051
"17123",8.55119531154381,9.80812965551005
"28780",32.5109048325061,33.0647413996863
"8728",15.2493327642216,16.5279867282896
"29663",19.7013840645541,20.9514241436435
"1436",13.4521433977844,14.7251083740453
"11343",14.8205839870854,15.6957149735195
"25745",17.7032769995839,18.9556792740673
"34759",11.6193439647349,12.8730714378322
"33013",27.1598644555732,28.4163492967883
"5296",12.5452255592559,13.7996578618404
"29805",17.944625220243,19.2010521326728
"17636",10.8483322901234,11.9002481188449
"24064",23.2466847001386,23.8536649732797
"29085",15.4888165018326,16.7455725851391
"9631",17.1503379073051,18.1674868743917
"90146",26.2277497699469,28.0664811187074
"9096",14.9407002845679,15.6848189193489
"58492",10.9239025177534,11.8358618463525
"45826",16.5754275839861,17.8301728477933
"58075",12.0019401429957,13.2558473754177
"24829",26.1636565537271,27.4445793826762
"34677",17.1567611212343,18.4202773625462
"26390",13.0776388999842,14.3391981552692
"91325",110.95405578782,110.95405578782
"284",13.8452158007055,15.0951613605679
"28288",11.7844172000722,13.1950157513494
"11477",29.554225094888,30.4626085851768
"35",17.0891851929852,18.1636897318784
"28191",9.654942746625,10.4780934327262
"5814",11.2082954050738,12.4642155116687
"3276",16.007859764054,17.2002173488794
"58082",14.493023255814,15.5989664082687
"58484",13.0675694523692,14.3139716231123
"35115",108.683104511068,109.932754272906
"2326",17.6665073683595,17.6665073683595
"6106",11.3836867357994,12.4863916222236
"57510",11.4929998378885,12.7006129693891
"90215",10.5775429414602,11.692683835292
"26617",21.4885628180426,22.2098710538017
"10171",29.0340871916778,30.2859136806752
"30691",21.4570463467332,22.7214631325888
"21265",17.4927715819909,18.7628395031335
"2469",18.0173722381515,19.0574576938213
"2987",13.373786895457,14.6304498210303
"26704",17.5834019769358,18.8354612850082
"34456",22.3485761094781,23.6014070254903
"6959",13.697217342201,15.0085487514117
"34440",23.9607390300231,25.0115473441109
"18923",37.3294223000132,38.620521222359
"35498",14.8047488833502,15.7473188926507
"4033",12.994096988717,14.1208209944273
"27476",12.5100556482639,13.4586454780408
"26725",37.6698987563946,38.9284873391982
"34968",15.0999828904705,16.388590452928
"34967",26.5696360079133,27.2954257516758
"20828",23.3085001276844,24.5718146482067
"11813",12.754027152994,14.0110825786193
"12342",13.8129879347055,15.0683108587651
"26653",25.5438891222176,26.7996640067199
"57815",13.6284503143481,14.8792520588155
"18408",14.3913995257677,15.643312077751
"1047",14.1970065471888,15.4067328947438
"57730",15.3067206736663,16.1607951820071
"13816",16.1524865429421,17.4017835623042
"11521",18.9200656994251,20.1738297289899
"8560",11.4299971026623,12.6774619322023
"4147",10.8204207781758,12.0122685602468
"8289",14.6199472759227,15.8693980667838
"5304",10.3526698558038,10.8594686547398
"8941",10.0472915912655,11.2872481602123
"33686",NA,NA
"16604",12.6253967282042,13.618161222178
"14521",12.7668160697501,14.0204863127294
"19842",11.6234754588156,14.1247143360049
"5170",11.7395994722836,12.990573255512
