"","numemp","asset","RWAJT","RBCT2"
"57899",15,73369,63583,803
"22039",23,152057,74087,737
"16419",43,119760,68662,870
"30367",38,240753,154840,1194
"57298",53,190048,143203,1500
"3881",98,291147,209310,2639
"32487",14,53471,25725,322
"58485",61,368096,262350,3298
"57657",61,532299,397792,4998
"35456",45,315229,190762,2400
"11706",17,69920,48946,482
"27552",150,790169,455698,5710
"58321",82,731337,592444,6070
"34393",11,106706,71393,896
"57611",5,44451,32044,398
"1673",399,695588,492385,6802
"58548",21,103382,73581,911
"6646",62,119347,81109,1033
"3564",89,307077,196628,2188
"26977",55,139950,76963,964
"57633",154,396044,323353,4061
"9087",1104,4639806,3696763,47378
"57626",40,185161,156512,1960
"22543",6,28939,13387,100
"8426",167,857594,470350,6549
"57869",32,155740,112399,884
"35408",302,1714114,1094518,9907
"31249",39,142620,99586,1125
"9751",45,382591,262037,1650
"29132",206,837077,524550,6559
"91005",30,170711,110783,1387
"27831",43,224537,102614,1284
"35029",42,130924,94706,1188
"32257",116,253100,141053,1763
"30332",20,54929,41634,521
"30619",14,67939,34692,436
"19795",74,338952,227256,2853
"11694",85,330149,251070,3155
"26549",25,116876,75301,851
"32266",37,585656,271503,3412
"19600",294,292229,129877,1666
"4061",17,79404,59333,747
"58727",40,193345,159935,2002
"35189",241,846050,741503,9323
"58562",26,130339,83458,1049
"14936",44,145839,127957,1256
"7506",255,1020428,681600,8625
"18489",156,599326,512818,6147
"90140",84,387596,249446,2724
"14311",16,164829,109718,848
"32304",6,25662,11951,150
"58697",13,76452,44614,562
"9812",8,47062,32717,197
"28380",160,617715,319328,3324
"27015",222,611472,435355,3436
"8251",29,127849,91325,1062
"8822",10,41960,26313,226
"31372",19,54193,34279,430
"18152",28,59515,37137,413
"57072",45,256011,186027,2341
"29864",207,759517,572352,7185
"10375",28,126332,95024,1192
"34885",283,417827,325684,4080
"57264",26,274936,224730,2821
"35267",29,799649,150733,0
"3304",102,434468,336337,4210
"35314",9,36715,30509,312
"13947",34,187134,101937,1276
"57845",96,274017,193831,2449
"29849",59,182527,142551,1784
"17230",90,534727,320579,4017
"34106",39,123935,83552,1054
"9831",59,250433,146665,1678
"17622",40,177425,122042,1534
"3931",542,1284768,1050906,13670
"13080",30,138706,57162,717
"20093",46,128259,92176,1041
"6058",97,395623,250810,3239
"58629",126,882323,657041,6526
"15062",21,58040,30589,385
"11569",176,578803,315695,3970
"10973",157,589338,479015,6079
"12511",43,150812,92475,1164
"197",70,317135,197140,2484
"34566",43,155708,165203,1981
"34930",21,89457,51274,643
"57733",42,163379,119432,1513
"15657",55,186994,103808,1323
"57424",16,60090,43430,539
"35173",31,161380,110060,1381
"1946",49,116037,98293,1122
"91",57,144180,100665,1284
"55130",36,120561,76812,973
"4051",9,45313,20097,252
"57803",764,92119383,83381358,660883
"58424",136,963326,734997,9233
"15699",25,84305,53311,672
"15426",14,30227,26218,246
"59060",113,770830,472746,6143
"23091",503,2324566,1761965,22166
"18545",338,1124802,710313,8944
"35377",16,243015,162427,2081
"19590",58,152914,107803,1331
"58275",37,238468,211360,1817
"1149",43,200539,169938,1915
"8276",17,58699,35749,442
"27711",46,209082,126894,999
"10173",9,48211,29500,240
"9465",38,238858,157099,1972
"622",421,3778041,2472864,31000
