"","numemp","asset","RWAJT","RBCT2","rbc1rwaj","rbcrwaj"
"57899",8,42138,39564,388,25.8467293499141,26.8274188656354
"15448",7,23583,19498,244,10.7549492255616,12.0063596266284
"22039",18,54155,42688,399,17.503748125937,18.4384370314843
"16419",47,94004,60662,665,15.4132735485147,16.5095117206818
"30367",38,221072,145336,890,10.2851323828921,10.8975064677712
"4788",6,17712,10101,127,20.4237204237204,21.6810216810217
"31826",63,152656,99785,1128,11.6049506438844,12.735381069299
"57298",34,118045,81664,778,9.44112460815047,10.3938087774295
"33025",133,480280,419986,5269,11.3746648697814,12.6292304981595
"57657",31,170742,112314,1404,48.3510515162847,49.6011182933561
"35048",41,251328,174883,1893,12.1040924503811,13.1865304231972
"35456",33,174567,112615,1198,15.1844780890645,16.2482795364738
"11706",17,46900,33655,247,10.9582528599019,11.6921705541524
"27552",89,369005,291292,2534,12.5286653941749,13.3985828653035
"34393",11,129551,88067,1018,12.0226645622083,13.1786026547969
"57611",5,46163,32244,354,21.5481950130257,22.646073688128
"1149",13,77138,62831,597,11.8731199567093,12.823287867454
"1673",467,252684,244506,5158,21.2027516707156,23.3123113543226
"11338",78,333786,256621,2991,12.8115002279626,13.9770322771714
"6646",61,103356,84884,268,14.9415673153951,15.2572923047924
"26744",84,380131,279833,2902,10.6424188712554,11.6794659672019
"3564",85,260749,181419,1409,14.2796509737128,15.0563061200867
"26977",67,92763,51188,588,16.3280456356959,17.4767523638353
"35517",71,277449,262563,7987,8.78989042629769,11.8318270281799
"57157",15,63039,56395,577,18.1966486390637,19.2197889883855
"57633",113,255758,191245,2395,18.0663546759392,19.3186749980392
"35086",42,139940,87492,879,9.4420061262744,10.4466694097746
"9087",1074,3374955,2783446,35778,13.2436195995899,14.5290046941812
"57626",33,69725,59354,561,13.0791522054116,14.0243286046433
"22543",5,22036,12847,101,19.965750758932,20.7519265198101
"8426",139,410687,259201,3751,12.7059694985745,14.153108977203
"57869",12,30785,18755,195,47.187416688883,48.2271394294855
"35408",108,274239,241007,1994,12.9436074470866,13.7709693079454
"31249",42,117731,84073,739,10.7906224352646,11.6696204488956
"9751",55,346704,335084,3423,10.4911007389192,11.5126356376312
"91005",72,201609,136635,1735,22.9721520840195,24.2419585025799
"27831",64,258480,130884,1636,22.1608447174597,23.4108065156933
"35018",188,35663,8978,0,359.723769213633,359.723769213633
"27207",18,101129,77130,966,10.2398547906133,11.4922857513289
"32257",136,223925,120451,1051,28.0678450158156,28.9403990004234
"30332",16,30233,16039,85,42.4340669617807,42.9640251886028
"30619",15,79202,45684,573,16.535329655897,17.789598108747
"19795",59,224373,188270,2357,10.3186912413024,11.5706166675519
"27942",115,855810,521221,1443,17.2134277014932,17.4902776365496
"32266",59,1261174,802997,2685,12.9139959426997,13.2483683002552
"19600",237,176548,126850,1597,18.912889239259,20.1718565234529
"4061",9,35219,28560,358,11.8732492997199,13.1267507002801
"35189",268,592154,421163,5268,9.96716235756702,11.2179844858167
"14936",25,104003,86524,948,10.8536359853913,11.9492857473071
"30400",49,179548,137325,1147,12.7638813034772,13.599126160568
"18489",165,396152,327345,4110,9.23948739097894,10.4950434556813
"26568",42,184326,121056,1113,15.4176579434311,16.3370671424795
"14311",12,61491,54263,614,12.6126458175921,13.744171903507
"32304",6,23916,12399,140,32.6316638438584,33.7607871602549
"7506",223,950024,568675,4717,12.1886842220952,13.0181562403833
"22658",73,274950,248533,3357,10.4082757621724,11.7590018226956
"9812",7,26660,17775,170,36.8495077355837,37.8059071729958
"28380",149,428274,243256,2726,11.5869701055678,12.7076002236327
"8251",26,77262,57877,375,10.8920642051247,11.539989978748
"8822",11,26930,17528,128,17.5205385668644,18.2507987220447
"31372",36,69657,40845,275,22.0810380707553,22.7543150936467
"33535",805,1552768,1673361,34080,21.8650368928163,23.901656606076
"18664",2,110446,26406,222,253.983943043248,254.82466106188
"29864",297,1050378,741419,7321,10.2654504403043,11.2528812992384
"57072",68,322118,300818,3047,9.68891489206098,10.7018197049379
"18152",46,46560,36006,395,12.053546631117,13.1505860134422
