"","numemp","asset","RBCT2"
"20557",30,70565,680
"27501",145,507584,3987
"34422",44,299597,1315
"32328",35,141463,773
"24678",37,75142,597
"19234",27,59917,524
"17906",44,81170,473
"35568",12,23525,202
"20156",80,196967,1170
"20537",64,157422,930
"34955",114,266925,2237
"21919",62,96843,718
"10973",23,62159,513
"4624",24,75954,312
"34232",12,16207,139
"18609",147,337602,2805
"26498",165,932211,6801
"10892",17,32887,274
"20311",64,231809,1733
"34606",22,39322,157
"20473",302,682472,6234
"23433",43,106618,906
"10954",26,80175,603
"15836",15,26282,183
"21567",19,24627,205
"23886",86,196746,1194
"20241",211,412399,2661
"5800",30,121503,1267
"20504",59,158576,1588
"34788",30,176687,1180
"27006",146,686252,6107
"21663",44,91398,516
"21224",110,281108,2826
"35412",22,113049,703
"34868",54,154678,1490
"33994",26,143306,1262
"35033",10,29282,131
"34523",15,53837,446
"31581",7,25387,33
"34090",30,120243,467
"428",39,54559,356
"10647",9,24933,212
"2328",16,35341,215
"27471",1493,17008894,228748
"35328",13,4592,0
"29140",131,254656,2080
"30182",71,163896,667
"34656",61,194041,1684
"32525",28,101603,175
"35223",7,20464,173
"57025",15,18208,75
"8843",69,149144,1297
"239",21,50663,484
"1439",15,66129,588
"25192",437,549330,6056
"26764",60,102276,1186
"30950",3,5828,21
"16730",78,222260,2128
"34334",12,29159,277
"19300",234,683428,7313
"18806",19,31699,286
"22373",85,216759,1506
"35562",4,17723,89
"33993",16,74072,680
"26398",30,97794,958
"57156",4,3993,0
"24472",52,102709,534
"25621",52,122078,713
"33812",19,93842,905
"6837",197,555217,4937
"3619",1261,12325058,543785
"24481",28,83269,691
"24334",16,46017,280
"23001",30,81134,634
"24655",55,222724,2003
"29899",9,34664,63
"31980",20,48166,453
"9104",7,36249,247
"18246",289,1897595,38232
"30385",13,52861,181
"30617",43,227403,1535
"32526",1199,6013880,32269
"29597",25,136244,716
"29878",28,138471,679
"34549",5,28137,220
"26944",28,70023,560
"22569",16,44658,337
"16701",537,1286051,7043
"20292",16,15685,95
"15432",8,19528,130
"9645",34,54720,270
"5617",72,205325,1037
"228",65,234435,2440
"1117",44,115582,1050
"15444",72,163433,1354
"19115",74,119650,867
"10204",7,17193,134
"22263",8,13930,121
"20712",18,40378,491
"22554",30,79679,786
"21131",36,137053,1397
"8266",123,211111,1047
"13150",181,529550,4837
"13099",57,117472,449
"10120",9,34903,246
"30713",3,8646,136
"8205",47,89120,812
"5174",97,93801,566
"29668",26,80597,430
"22441",240,575701,4943
"34294",12,25280,0
"19418",48,144504,969
"2838",31,128482,716
"23671",59,60637,503
"22444",37,122637,818
"57115",7,14378,49
"5417",39,90867,687
"28393",329,185594,150
"28949",7,46369,76
"26800",11709,38830244,692346
"33784",82,117693,592
"91325",11,121335,0
"15354",25,46476,299
"22381",19,32976,220
"33467",26,68573,540
"5147",20,63078,543
"18903",68,219726,1593
"12922",10,45870,370
"8868",48,164497,1322
"28454",114,363996,2169
"11681",4,12365,66
"29979",702,3073584,23499
"22959",8,19604,86
"34149",11,39470,320
"9923",107,202836,1724
"10858",13,43307,368
"18483",7,13534,98
"23284",292,1663268,13158
"16410",21,50599,301
"22015",83,165042,1415
"17751",150,457789,2841
"32018",23,41986,195
"33134",54,250552,2597
"11682",22,53891,148
"10989",33,80233,661
"30079",6,30238,218
"9619",31,62530,431
"6051",55,120322,943
"23684",25,84954,704
"16068",706,6117363,23544
"17453",30,131112,883
"32649",125,52042,282
"33655",NA,427901,NA
"21001",51,128339,521
"18625",86,285624,1401
"31813",3,5216,20
"18478",717,2420580,21177
"28507",16,54094,92
"32569",44,513435,2440
"15392",7,14473,115
"32960",25,89136,250
"13304",47,91781,740
"33901",159,462974,3785
"18277",48,114324,713
"26822",55,93761,438
"1391",20,48773,286
"35354",5,5676,31
"4666",590,471693,2173
"2315",149,250743,1228
"29471",8,55756,162
"29743",23,68803,227
"9967",51,103392,270
"1198",32,86356,219
"35578",9,12253,137
"15085",83,160540,1361
"17123",125,409053,2432
"28780",70,309271,2654
"26867",288,478410,4290
"3879",42,52155,312
"34012",124,182500,1947
"3891",205,576181,5363
"4081",65,117416,1067
"13595",57,124475,961
"25661",323,605551,5731
"22671",23,84954,621
"32422",4,8928,25
"29663",135,407762,2947
"1436",4,7127,74
"11343",7,24461,221
"25745",85,302146,2074
"34095",25,123824,1367
"33825",42,91910,770
"24497",17,52848,352
"34759",21,18741,140
"33013",15,45676,334
"34831",14,34445,310
"22177",116,615404,5933
"5296",331,2570208,24917
"34916",700,2833980,20978
"11619",113,609966,5615
"1509",512,2921200,23241
"21222",164,704470,6910
"12340",294,1502068,11581
"13237",259,974831,8292
"5311",145,777268,7207
"34208",56,28880,0
"33792",9,169809,1194
"33367",460,365330,1907
"34976",9,13052,73
"29805",1865,22632702,80634
"24064",17,45620,146
"29085",60,147857,774
"28225",202,683984,6370
"9631",16,50931,223
"90146",75,196366,2898
"27293",21,74584,1172
"9096",7,22824,129
"21641",87,223526,1666
"5915",347,2010041,16529
"24829",25,292159,2910
"45826",123,358942,3143
"30243",22,116218,358
"34677",27,109987,736
"32335",50,496900,1595
"34340",308,742463,4893
"26390",83,238247,2110
"30783",9,65329,50
"1396",8,19593,195
"284",24,53296,429
"34557",28,60456,505
"28288",12,52016,167
"11477",21,65290,398
"35",115,411421,3503
"26336",44,261449,1096
"28191",19,101189,408
"5814",25,55168,482
"28242",30,89152,507
"11694",71,184075,1446
"3276",293,545379,4329
"35115",5,4603,0
"13191",13,58773,243
"26617",7,41044,256
"10171",15,73967,514
"34290",21,17299,0
"30691",9,67175,214
"21265",108,462415,3490
"13272",17,60053,548
"2987",190,377341,2098
"26704",43,78193,943
"32004",41,124455,438
"34456",18,34331,218
"6959",116,239839,1848
"34440",2,13390,42
"32477",32,48982,332
"32341",123,339908,1577
"11652",90,292146,4288
"27476",1374,2517108,22376
"19919",1295,4748097,95643
"22302",51,89345,788
"34968",6553,18698000,138000
"34967",2065,5071505,48442
"35208",72,35010,31
"20828",1439,7288385,51970
"11813",3712,9389732,81277
"12342",21,37931,481
"26653",12,23364,168
"18408",502,1318633,12611
"1047",88,159591,1298
"1961",68,106624,798
"34554",32,56577,565
"8560",26,57334,455
"33927",13,34615,152
"24516",54,711088,5601
"9644",363,890946,3953
"22559",64,158854,1359
"33686",NA,2764503,NA
"16604",120,314280,2721
"4456",36,94781,735
"17426",14,44509,366
"11354",24,72739,436
"19842",385,3840438,91236
"5170",103,336208,2996
"32964",760,2705590,20519
"15093",39,84307,597
"34421",18,37906,348
"16601",20,50013,383
"11782",41,109185,534
"866",22,80262,706
"19434",75,190355,4195
"13290",48,125212,1547
"22130",75,210819,1749
"34577",35,109342,998
"155",26,50990,399
"34992",161,992544,2954
"26689",20,121529,1164
"24799",39,91166,791
"25178",0,102019,154
"57117",1,285536,0
"35453",1,9066898,14117
"3510",134000,553509000,15639000
"27595",2368,16777010,417075
"12773",149,353981,3226
"34830",12,62284,517
"8243",28,67610,671
"34120",49,194630,1167
"33482",28,141601,942
"8252",18,63310,211
"19877",55,120692,929
"581",11,17789,93
"33681",NA,71834,NA
"23123",139,484250,3710
"16282",12,29906,140
"1465",12,21822,148
"18930",30,41351,188
"1623",39,61402,404
"8595",14,40934,326
"15817",5,13533,103
"287",156,246109,1717
"100",198,628544,7394
"15267",8,23512,199
"16959",10,24078,68
"8278",12,25151,161
"1756",7,15105,101
"9788",30,117239,855
"32722",158,436215,4042
"10883",17,50051,218
"34397",24,61140,422
"6137",65,149865,1149
"5605",28,56368,374
"15833",22,38813,328
"11245",26,98224,292
"9385",24,63331,399
"35439",16,47585,325
"2733",10,37498,294
"15906",15,40334,234
"16288",31,50907,440
"20239",27,76661,461
"8254",25,60535,459
"12549",29,65384,508
"9176",44,132805,1014
"17190",32,70521,548
"15068",12,33407,197
"16754",140,1117494,14920
"15554",14,31850,70
"12325",13,40450,381
"9406",10,13624,71
"105",25,60839,404
"21979",97,219693,1232
"9023",89,152930,1061
"16922",14,34485,262
"2327",30,60760,370
"10885",7,15570,124
"5713",30,58465,297
"33653",NA,2207174,NA
"34959",26,77187,728
"6123",103,194254,1400
"16953",7,16282,153
"13167",23,89880,574
"26955",56,138594,1220
"21015",18,41759,384
"16980",304,832936,8009
"8775",39,103741,908
"1701",18,55888,436
"26217",45,102423,518
"13274",42,91471,739
"422",30,73720,623
"34385",24,67875,451
"19829",19,31750,256
"22639",23,54364,306
"25328",4,9854,45
"9359",33,144772,801
"10523",89,208655,1017
"4796",15,40210,265
"35455",14,37705,363
"9875",9,33880,83
"23060",37,72826,392
"8531",23,80931,351
"20827",87,245290,2384
"1612",5,23018,151
"1937",42,116728,975
"1468",29,76183,642
"4075",29,69469,557
"17543",30,64593,448
"15291",24,73840,575
"14749",58,124005,906
"34903",32,93136,866
"876",22,68167,479
"2477",15,43263,406
"99",17,71769,508
"17569",4,9763,48
"26542",30,108046,574
"17327",51,153565,819
"14912",15,40476,296
"19515",17,71223,547
"22309",19,55392,461
"9068",39,97208,826
"10805",9,34036,271
"2372",31,49149,380
"15813",24,60033,492
"16243",50,69932,664
"877",61,145267,1182
"296",36,134035,628
"16154",9,33302,320
"11522",34,68781,491
"5687",20,84013,674
"18321",101,203024,1727
"13303",31,66178,478
"1249",26,44520,350
"8532",27,55070,342
"8675",72,197282,1878
"5635",33,78242,619
"1751",6,14750,103
"49",11,22337,182
"11207",26,95799,650
"26551",43,110680,1001
"11732",12,52738,369
"16993",61,166650,1147
"1484",25,78653,690
"10594",41,83272,508
"35543",10,20638,103
"12461",8,31276,152
"2398",35,117063,1044
"21158",11,25030,115
"8693",22,50017,467
"15397",48,120601,991
"5775",45,98092,1235
"13162",14,29646,249
"18243",5,11194,87
"22838",16,56584,405
"2379",30,92178,447
"16527",10,25963,103
"24841",25,93996,873
"24500",38,51976,376
"9392",24,79917,323
"5950",206,679287,6289
"5636",36,164075,1162
"8486",33,184077,1226
"17995",6,23881,189
"15113",22,50550,452
"1372",34,59316,453
"15866",17,34544,323
"20884",457,720501,9550
"8144",15,73771,125
"10315",13,45021,337
"9127",4,12779,69
"27125",122,209572,2049
"10057",27,65486,446
"12986",200,561146,4020
"13962",12,43201,327
"18053",3872,12211043,284307
"35458",4,342365,0
"1627",26,68267,427
"17813",7,23075,174
"149",28,60875,582
"9514",3,8620,37
"10054",79,172302,1533
"15821",17,41768,231
"289",21,100801,453
"8297",48,98702,471
"1464",16,46630,316
"1678",56,137804,1280
"10674",12,62551,436
"8584",10,28866,160
"26403",95,134557,1314
"33648",NA,300146,NA
"35546",21,106417,554
"14794",28,29337,219
"23826",48,186596,1565
"20183",93,226386,2052
"8118",33,98613,699
"16469",8,13242,95
"8804",35,49795,307
"34897",20,80945,658
"11750",25,63766,526
"17378",36,69768,467
"22609",3,5232,31
"35386",10,23226,101
"9817",11,25893,316
"9775",15,55299,450
"21120",40,121443,955
"1635",86,313575,2022
"8695",17,73505,330
"15547",29,60942,413
"34250",17,26063,223
"11200",91,222522,1455
"7768",452,1098940,8323
"18379",54,119822,773
"4130",16,44507,217
"9318",21,37977,216
"8886",64,168576,1171
"8265",4,5352,40
"15266",5,14644,110
"971",118,258676,2124
"13832",29,38728,373
"1643",15,33011,162
"17309",70,225224,1364
"19087",8,23540,191
"11608",21,115325,1044
"91280",35,89808,669
"26268",11,23239,88
"16795",17,30044,283
"24606",114,191923,1872
"22176",65,256281,2395
"17878",168,96735,794
"8885",13,42534,318
"8778",490,1660189,10027
"33861",12,22932,52
"2224",12,43658,268
"16281",13,18183,136
"13264",50,125558,1099
"35039",20,28400,167
"148",40,102480,765
"8120",24,75103,572
"15653",18,38667,208
"11466",25,49992,451
"9332",14,40797,287
"32779",134,396529,4118
"8145",14,32244,268
"12327",60,172576,1284
"9315",38,107064,724
"303",45,97910,782
"1523",22,65281,398
"6139",43,74514,539
"13611",5,15391,110
"618",36,102936,645
"11232",15,36040,319
"19954",15,24516,187
"22273",45,69411,475
"17829",7,17592,119
"17355",8,17959,85
"12511",22,71671,588
"15556",33,63353,563
"20769",12,34304,279
"1373",18,36396,200
"15423",10,19746,93
"12232",18,52089,376
"2145",17,63155,476
"11609",18,50225,347
"8556",15,42694,327
"9057",20,69956,552
"13017",30,59515,405
"12530",36,134442,840
"91",52,54055,284
"34595",52,116712,958
"35396",11,21556,96
"21704",43,90661,789
"57035",14,23546,128
"19448",72,265297,1931
"10626",9,25333,120
"27575",0,14086,0
"6221",717,4813367,36917
"14701",39,70624,570
"28411",69,180076,426
"5704",16,41942,320
"18129",229,720295,5186
"34178",27,84036,584
"20130",45,98544,873
"33527",58,194176,1746
"31203",220,900154,9649
"14329",38,157573,5215
"18171",36,229318,1310
"21529",3,33937,113
"35365",13,20381,185
"9523",14,41675,320
"23876",28,58879,483
"5867",42,72501,605
"9803",28,258246,805
"9304",23,55964,372
"4214",2471,7951313,216373
"5902",13,59355,439
"21085",10,20884,185
"23130",87,268007,2375
"16905",6,18645,144
"21971",22,57058,306
"13710",8,19363,151
"17110",4,17857,170
"14033",22,45391,288
"13857",5,7712,55
"12247",7,16960,151
"20830",78,279045,2871
"1713",18,71351,586
"27064",41,230971,1974
"16607",11,23744,48
"22319",9,16231,134
"11256",53,128569,1278
"16982",63,201911,1405
"35346",8,17185,82
"11603",23,51756,438
"12745",5,12584,95
"14660",40,155275,1448
"15309",68,159711,1296
"101",22,70149,291
"8432",83,203307,889
"35209",6,13201,92
"11711",46,137164,1097
"12956",32,80713,587
"9160",31,74099,402
"1377",14,34451,144
"8472",40,129023,771
"15673",72,149942,914
"35010",8,24375,237
"34085",33,90669,692
"10628",16,39999,279
"328",10,19143,130
"34713",24,100546,812
"14349",28,77464,375
"11243",36,87918,848
"33313",12,88988,711
"21230",96,403587,3877
"18556",88,147135,898
"22637",28,45976,293
"22002",8,12661,129
"664",100,332277,2726
"5863",63,208631,1589
"19506",87,285147,1610
"34413",16,41012,242
"33990",17,29415,215
"15294",6,31531,333
"12236",13,38021,338
"22739",26,47874,420
"26280",22,59332,494
"24919",74,200839,1613
"9820",6,12089,114
"5634",31,80967,660
"34148",18,37982,343
"12469",35,101275,761
"32275",66,210528,1474
"1536",363,1164372,36343
"16413",15,58993,304
"8892",80,224109,1463
"13565",81,183854,1767
"11788",31,56814,338
"34316",43,177757,980
"836",92,286816,1537
"21573",151,382743,3803
"35320",26,95149,808
"11942",23,55662,339
"21674",284,1186436,11867
"12474",40,68617,571
"21161",30,105270,668
"32366",9,38370,42
"22407",208,452471,4829
"20408",89,221630,2014
"26759",37,121034,958
"26539",73,54586,485
"34636",31,85214,679
"35207",28,55234,478
"22353",39,108366,530
"21219",33,46172,388
"34247",75,263447,2524
"20387",169,478590,4365
"110",301,800861,6740
"23041",85,258426,1805
"22340",24,63479,481
"26210",30,59120,318
"2205",27,53880,372
"34873",23,41625,246
"22597",324,598615,5619
"19125",25,52367,65
"22346",12,32232,134
"2247",75,107605,832
"34952",22,67941,604
"19258",46,122632,689
"25291",12,32824,309
"26627",80,177697,898
"32941",157,432336,3770
"3514",3095,11981704,333446
"4198",31,48171,348
"11293",18,38572,368
"19553",151,4127888,210281
"16389",80,220562,1596
"11244",23,78836,494
"34189",31,102914,1055
"12786",20,55004,321
"19480",7,18313,149
"17041",85,219283,1372
"17159",274,421569,3522
"13397",41,586087,5555
"15134",31,91838,429
"420",11,20314,128
"34156",45,87897,784
"1035",20,77842,395
"23273",121,367215,3847
"8558",11,33180,224
"27496",30,117964,936
"22025",6,9098,65
"12627",87,340363,2965
"57070",16,28091,198
"18626",131,536525,4112
"10744",19,91517,686
"35016",20,75839,800
"5608",36,152707,540
"313",103,170967,963
"4087",28,75586,533
"15204",13,26577,537
"1418",36,65564,405
"34859",13,35456,300
"22528",103,168148,1250
"24211",15,34348,240
"8250",43,102709,866
"11647",30,85527,588
"34639",26,84337,821
"9323",33,97102,634
"12207",23,85697,715
"15136",65,197255,1862
"16201",24,54083,465
"5699",20,59466,483
"11715",11,34408,262
"11431",37,124796,932
"15104",55,129877,800
"862",17,65632,325
"18795",8,19705,221
"306",45,92559,721
"13654",34,88936,708
"21377",3775,1265711,399
"15025",3302,23436861,952318
"18914",599,3777626,147437
"21761",0,1436,0
"33108",40,213009,905
"935",551,3933725,144114
"4345",2503,14032522,613756
"14985",1024,5723922,198432
"5021",4793,22361020,822171
"3618",15658,141439135,5308869
"6559",22403,38768134,1722033
"4167",460,3563018,43816
"16703",293,1168727,26837
"6768",427,2077902,49800
"13391",74,355701,1766
"2487",2247,7542280,298745
"16547",37,74549,417
"34147",194,813675,5955
"34757",16,59975,543
"21897",22,63773,417
"10629",19,49507,358
"16107",38,80753,540
"18124",36,92236,700
"32218",27,124077,912
"29951",73,278252,1221
"32740",72,148809,1441
"30559",1090,4691878,38189
"22434",28,84084,419
"18168",99,215538,821
"34365",11,34176,308
"27351",23,45024,383
"26392",21,1062732,76799
"623",3978,41874000,670000
"953",256,1189562,7614
"23592",19,24452,0
"23537",69,107377,946
"23210",37,136380,1280
"34858",12,33281,0
"28808",332,1212610,8062
"34103",1580,752050,9482
"27550",64,124769,1092
"4950",293,739414,6469
"8870",109,243590,1442
"17594",11,25310,220
"10842",186,571202,5132
"17282",88,280816,2303
"30692",72,92524,682
"5903",467,1129349,9004
"30414",83,267139,488
"77",35,198891,1863
"29177",80,208644,2033
"32247",494,4754590,12591
"35406",8,13755,98
"34522",27,39223,267
"16704",21,51562,433
"10502",40,81424,600
"33897",164,544202,4725
"4009",150,300204,3069
"26972",22,50173,455
"28489",448,1779972,15180
"16676",108,230357,1895
"10374",29,76043,705
"19274",6,20455,174
"19582",92,258489,2207
"17514",291,749981,6320
"11971",130,463901,3556
"30878",2,16234,233
"20215",21,81087,271
"851",32,83591,514
"8124",25,70094,371
"1252",131,425346,4212
"2324",8,10273,53
"90148",36,115596,1745
"34395",34,246170,1200
"10475",27,70710,323
"21495",83,207694,1394
"22205",4,10369,74
"17621",15,35594,233
"8314",22,63451,529
"6962",131,298594,2231
"17749",117,263080,4559
"16330",7,23872,323
"29330",32,123630,1548
"22984",19,237481,2312
"34872",14,20823,107
"34052",16,57620,576
"15169",97,170132,1376
"23342",32,232270,1878
"35066",11,41403,433
"33806",41,154724,817
"32251",24,153337,1335
"35462",20,25216,118
"15585",24,55462,546
"29712",86,485959,4203
"90311",65,200662,757
"31698",823,4846901,93428
"29506",8,75684,97
"18127",17,38332,307
"32527",24,64589,246
"35363",8,25324,90
"1092",29,54166,308
"13060",272,795941,7239
"35541",25,52454,75
"34574",23,32328,218
"35431",10,13533,15
"34780",4,66822,852
"17792",53,98311,649
"9828",3,5010,0
"35051",14,32127,59
"34242",22,68393,639
"10581",32,109233,906
"35329",91,203203,1686
"32574",236,2350619,16364
"30043",10,43018,232
"30339",13,45119,149
"29024",32,120810,675
"29550",49,198993,912
"11355",19,48802,468
"12208",51,108081,504
"15664",61,105173,742
"34963",5,13294,0
"28421",51,860288,925
"18086",24,55211,361
"14415",11,41554,341
"1469",13,29641,166
"28035",14,85648,75
"14043",135,281258,2182
"28348",46,301720,1856
"23901",61,382760,878
"30744",11,42710,619
"15362",18,37975,323
"28384",35,136717,1147
"19215",96,109029,547
"10440",41,63620,482
"20484",91,211546,1708
"15697",486,1919043,15605
"33560",9,82629,192
"35281",21,67902,582
"90200",141,449220,1074
"10126",10,35562,223
"10696",49,81894,831
"13774",9,34395,247
"29133",18,50881,543
"27180",46,161233,1436
"23621",278,975400,22935
"20015",46,551978,346
"21868",286,366860,0
"26601",41,110980,834
"17741",59,183522,370
"29637",55,111081,687
"26658",33,38376,252
"26743",100,185801,1244
"32871",25,78450,681
"14083",3,8078,42
"23806",46,98406,950
"35421",10,29706,335
"27897",7,22022,21
"15152",21,55016,477
"27026",18,17837,103
"18402",127,413900,1765
"14078",141,324517,2300
"20670",17,23077,59
"13446",9,17932,162
"13563",6,11051,48
"15714",80,221725,1930
"33481",38,240584,2148
"7411",278,884951,6511
"31090",7,28050,30
"13753",16,109277,616
"17933",153,376927,1860
"17773",21,47272,125
"24123",88,249079,3041
"32347",23,113199,1021
"30075",11,24598,182
"32648",41,2757981,629
"9077",29,76367,412
"35141",25,958255,11977
"34123",187,571315,3956
"23472",199,262317,0
"35143",21,76144,635
"5624",13,60267,181
"17825",4,9770,74
"29941",11,147486,705
"29513",9,42198,148
"30052",100,652369,5326
"10993",10,26612,260
"11235",12,40929,186
"9021",31,82208,325
"22653",12,24737,194
"33552",29,106636,914
"34837",50,151798,958
"28390",64,122384,887
"33422",26,107691,919
"30128",10,37291,106
"16777",33,62501,507
"15684",15,43523,378
"35471",10,15636,126
"20012",41,72450,777
"23092",74,357887,3554
"24080",81,91926,515
"1491",24,47904,344
"28511",302,1206863,9349
"24811",170,983414,6829
"22295",2287,5868812,5983
"35172",19,41848,277
"27437",42,79373,698
"10443",7,15163,96
"35280",51,60699,65
"26508",48,283306,2386
"28312",44,280018,145
"31443",26,56382,225
"27808",7,29917,125
"9846",13310,49465937,377726
"21098",1088,5467431,51814
"22584",1522,6226539,54102
"29069",66,174359,946
"35420",10,16005,100
"16386",17,54021,322
"24038",6,13107,58
"11357",7,23031,90
"5792",6,23371,158
"1067",51,160407,1407
"12915",126,399000,3765
"12923",172,884264,7953
"2055",135,518013,4184
"12917",67,258756,2125
"12198",50,178905,1535
"9343",20,69080,512
"15241",124,483852,3545
"15445",103,418590,3212
"15293",52,199987,1747
"34380",113,373416,3790
"5241",90,412582,4050
"27943",45,244247,1506
"22811",28,153065,1286
"18155",41,88104,747
"12717",14,36314,282
"32869",70,231526,1456
"29401",13,30809,140
"21122",138,451734,4292
"23530",20,35574,325
"26550",6,13133,76
"90169",80,211875,573
"9189",27,62713,526
"22578",56,147161,1090
"34314",16,64476,628
"6196",10,28125,238
"10856",11,31801,262
"35045",12,14702,56
"23622",175,635026,3630
"4995",116,271703,2016
"22853",47,223344,1461
"30306",56,176802,1070
"26790",45,137488,1025
"15797",440,1057219,7715
"20577",58,141121,1012
"26537",15,58804,364
"17798",93,952981,12589
"29272",71,232876,515
"14357",28,71548,2460
"11721",12,43647,182
"1877",15,46521,316
"2443",76,151105,1168
"18748",25,89588,687
"20220",48,111342,745
"13692",10,31123,308
"17881",10,28155,223
"32744",36,111239,1048
"9877",14,32387,214
"6064",6,16819,122
"15957",518,2277904,23122
"10618",34,122608,1024
"35101",15,24219,208
"12121",8,31425,110
"34795",28,79656,684
"10844",37,89805,832
"29696",18,63892,295
"10857",6,31481,202
"9345",8,11602,73
"219",13,41304,310
"34613",25,161442,0
"9674",35,113708,960
"13585",5,9519,81
"11578",276,823356,5733
"27556",24,101634,622
"11760",96,151296,1276
"14592",13,42646,374
"13669",9,36776,253
"16450",340,1025311,12262
"28672",85,303083,2468
"25070",161,334634,1910
"34077",62,188086,1480
"35457",13,10157,0
"26619",22,58729,557
"33219",114,239638,2125
"16110",7,18651,189
"23063",204,278709,2193
"902",36,84918,525
"11405",176,469504,4761
"22350",6,20558,163
"30119",34,97422,705
"1041",22,70829,164
"1419",30,58761,474
"34328",35,80067,553
"22134",25,111167,989
"8483",32,75505,641
"29756",13,35511,637
"11785",22,63932,508
"88",12,44347,340
"9024",48,74403,662
"20852",2118,8202553,188725
"26610",208,475889,4379
"27338",36,118924,1000
"18923",208,2066012,40549
"30278",7797,61691429,505587
"34659",69,935321,8035
"34579",21,54025,257
"23242",25,73272,664
"30006",183,744622,4728
"11607",18,55484,479
"8125",15,64994,525
"18933",71,211624,1477
"34567",7,10722,56
"5874",100,273916,1814
"22819",53,137734,1257
"28134",10,33569,142
"34161",51,178952,1064
"27642",73,329436,875
"17870",290,1390462,4863
"14823",17,49337,411
"10987",14,71191,647
"8152",185,555673,3497
"90172",205,948476,7065
"34707",14,52224,550
"19541",172,286284,2131
"25765",115,322677,1896
"10471",6,16953,51
"16161",13,48677,385
"33232",23,50286,412
"10840",6,13255,85
"23250",45,49728,256
"31225",2,5736,6
"21801",61,119138,958
"26450",12,78441,410
"15285",13,26637,164
"16286",8,29292,238
"35547",8,14237,53
"34692",34,104974,851
"17524",43,81342,727
"90203",61,307362,15596
"10538",389,1490189,12141
"26517",70,294465,2398
"28395",123,401199,2147
"33857",14,64135,629
"19195",49,89017,674
"19401",55,105713,621
"17640",18,47169,372
"34452",120,362695,3480
"34105",25,94816,776
"33902",54,164873,1631
"35164",170,34332,287
"25828",59,131062,839
"16803",117,302656,1994
"9622",740,1667963,10157
"33823",41,57085,577
"27184",160,874847,8053
"33954",16567,14099047,296169
