"","cert","rbc1rwaj","rbcrwaj"
"1",15448,10.8972094666196,12.1511833274461
"2",22039,16.3088925147869,17.0609830715888
"3",16419,15.7154159132007,16.9077757685353
"4",30367,11.4683887938084,12.1243034068778
"5",4788,20.3293413173653,21.5868263473054
"6",31826,12.4449218493106,13.6352675537628
"7",57298,12.3219927652365,13.3278385762474
"8",33025,9.90455223152703,11.1563810665069
"9",57657,37.8202840625223,38.7641852829919
"10",35048,10.5167946314495,11.607579973014
"11",35456,17.9869453129285,19.1344413361856
"12",11706,10.2249874308698,10.9822775263952
"13",27552,13.006901637636,13.8345370452013
"14",34393,9.49714328956828,10.4165878391161
"15",57611,26.1759910930852,27.2615213328562
"16",1149,12.6587343371591,13.9096556807413
"17",1673,17.6661614247821,19.7624100037893
"18",57647,14.4132587613526,15.5651906203499
"19",11338,12.8608315961946,14.0390834770226
"20",6646,18.7507520154013,19.1162315004211
"21",26744,10.7485214791707,11.7233703775915
"22",3564,13.471270718232,14.2232044198895
"23",26977,16.1525196397777,17.1373826403526
"24",35517,9.91614142476063,13.5770324773896
"25",57157,15.9038807925332,16.9150155559194
"26",57633,15.7394782292519,16.9949196537689
"27",35086,13.1877302932006,14.2018077032091
"28",9087,13.1068389216339,14.3737223253111
"29",57626,36.4194311845642,37.3460628184043
"30",27789,21.6877927120457,22.9383506805444
"31",22543,19.2385549672999,20.2351292432264
"32",8426,13.0501782985227,14.6268466632705
"33",57869,162.894688811827,163.98977915678
"34",35408,13.6076556553996,14.858015413642
"35",31249,10.8275922870565,11.685285708888
"36",9751,10.7260326980749,11.8599621332523
"37",91005,25.1768293656496,26.4525554437898
"38",27831,22.5341455994883,23.7860859119664
"39",35018,422.399131536096,422.399131536096
"40",27207,19.6870200709633,20.9394693639782
"41",32257,28.5449037427929,29.745120510292
"42",30332,48.241054613936,48.8813559322034
"43",30619,16.0175791294591,17.2728972836505
"44",19795,10.9040063583645,12.1550734449972
"45",27942,19.8309725032734,20.1507604406069
"46",32266,14.4531197975628,15.0694213225012
"47",35559,15.7411617596908,16.9915880413777
"48",19600,19.962472406181,21.2218543046358
"49",4061,11.7362257919231,12.9897913226242
"50",35189,9.72462470817356,10.9750934449431
"51",29088,10.4438086932477,11.2159273400194
"52",14936,10.9877303023557,12.1086333101994
"53",30400,12.2450345904932,13.2462991891691
"54",18489,9.68404235430086,10.9420942604144
"55",26568,15.3712522579363,16.2545482831042
"56",14311,12.6615881809788,13.7523084025854
"57",32304,29.5741623175252,30.6330837304289
"58",7506,12.7358059248892,13.4801959412176
"59",22658,12.202405560122,13.5749269236942
"60",9812,36.3180717463536,37.4218618009799
"61",5682,16.3395540385115,17.4563128408711
"62",28380,12.8129560621732,13.9474144079044
"63",8251,10.2080433667863,11.0449783898615
"64",8822,17.4487054923701,18.0773846945191
"65",31372,21.8084833564138,22.875314150895
"66",33535,21.7837433487177,23.8476521150019
"67",18664,260.482794872832,261.736282398609
"68",29864,10.3647020423649,11.2903360793624
"69",57899,105.240921436475,105.80424504577
"70",57072,9.29185708921392,10.2370245542052
"71",34939,11.5857524190858,12.54004004004
"72",18152,13.226997985225,14.479516453996
"73",10375,11.6296943757912,12.8835372837422
"74",57103,11.8163054695562,12.5832629702599
"75",31217,10.2486525710875,11.0989519022009
"76",34885,11.4198433115061,12.5540809167446
"77",27197,10.3704869470967,11.6034973581975
"78",57478,28.0301641147887,28.9813880993857
"79",35267,12.2939814209526,12.4132411240199
"80",3304,11.0669046017026,12.3219144018957
"81",57840,74.9312339941193,76.0836574030162
"82",15696,15.3242337883106,16.5841707914604
"83",35224,14.0641104926819,15.2133580705009
"84",34676,10.4693814692788,13.1144939845624
"85",35314,27.8575409357501,29.1128154772963
"86",10361,11.8928993378333,12.6292507349776
"87",29087,35.6659230050846,36.1938362560963
"88",13947,12.5927658855487,13.8443742607972
"89",57845,204.744212632181,204.958559588454
"90",27311,17.4468851278358,18.7000360100828
"91",29849,12.2931098516043,13.2530801401605
"92",35029,11.9570461313237,12.8570477949127
"93",17230,15.8042813109427,16.7244546465781
"94",34947,9.79819760048654,11.0499253607563
"95",34106,10.8367535342076,12.0880465369771
"96",9831,24.089224393708,25.3441248285456
"97",17622,11.2367359283402,12.4928411014086
"98",3931,9.7938396449053,11.3086576751731
"99",13080,28.4714297879588,29.7232393766499
"100",2773,11.9893234939252,13.1986728022672
"101",20093,9.57169152998709,10.3958899969779
"102",34388,11.7176050803899,12.57920410056
"103",6058,20.3843916968784,21.9628327146033
"104",35078,28.8917895836053,30.143584388461
"105",34987,11.7097736273407,12.6403624570153
"106",35265,12.3045872209337,13.2747906449728
"107",8583,10.0079861573273,11.2258751497404
"108",15062,14.0554423877425,15.3175095208573
"109",11569,13.6143210507718,14.4575097551257
"110",12511,14.0078168906146,15.2659275532621
"111",23124,11.2919601497557,12.2384278580738
"112",34664,15.2314079374191,16.0690686281054
"113",34930,10.7891114849365,12.0412142529439
"114",34566,14.8890580813574,15.6950184903198
"115",1932,11.3401897387901,12.5912001191185
"116",57733,37.93237465993,39.1831254637318
"117",57512,10.3611874374053,11.6114763359955
"118",7237,11.5395561904382,12.4568327130538
"119",33468,12.1728440327399,13.4291660825398
"120",57424,26.1529293114514,27.4044191803429
"121",28299,18.0404047444789,18.7025871583081
"122",35173,10.9818837929437,12.0608099870773
"123",1946,15.439670549891,16.6905239049528
"124",15083,14.0159179819236,15.2772157021449
"125",91,11.2546214049071,12.1020790320257
"126",55130,10.0072001541441,10.6430447525074
"127",33684,NA,NA
"128",4051,42.3543400713436,43.6147443519619
"129",34782,34.3875529716238,34.3918458962707
"130",15699,13.8476628451062,15.1050795131128
"131",15426,8.82475515732444,9.62700562617212
"132",10790,13.1832339085006,13.6144312115575
"133",23091,10.0814792993866,10.8358745900115
"134",18545,9.83151830484272,10.9369486184173
"135",35377,16.9124181584054,17.9734116836244
"136",19590,12.4953810623557,13.5658198614319
"137",8276,26.4007597340931,27.3939537828427
"138",27711,15.978731820398,17.1424103323613
