"","numemp","asset","RBCT2","rbc1rwaj","rbcrwaj"
"22658",42,119058,1091,9.00889809166713,10.2300072751693
"9812",6,18639,84,40.2717254216354,41.0023571571467
"26202",22,35450,265.89,11.9031986139763,13.1546582737114
"5682",20,59609,487,11.5686030600821,12.7335967925594
"28380",68,127777,1065.41,8.5547150281824,9.80586867049791
"26973",28,43548,325.38,13.6381401689832,14.8898193070488
"10922",13,15659,100,13.3853203633733,14.3902242945574
"33914",32,97646,392,39.1761866452132,40.4376508447305
"8251",18,45065,237,13.2947915823126,14.1292369226219
"8822",10,22406,176,17.2325000990374,18.394538419892
"13435",82,167414,1367,9.42557724920642,10.6144279688655
"33104",111,304448,1694,22.2422395076994,23.4600508979023
"31372",22,36787,191,32.6902404526167,33.7708628005658
"29472",38,104722,368,18.6476145857734,19.222300304521
"33535",118,200640,2170.05,17.3258113243586,18.6130571770163
"18664",3093,4689412,174977.22,12.3080192813824,16.1516242744509
"28923",285,1014027,5791,13.6769107666775,14.9027734852943
"25332",63,217050,2150,8.77518820193646,10.0269566888104
"91005",14,236782,2082.43,13.2104223421268,14.4859128743001
"27197",14,36452,194,25.8121892098542,26.8641986020205
"19600",34,59814,324.62,21.41621964035,22.6731592931525
"15696",33,47430,360,14.1965613487376,15.3528423635669
"10361",76,103745,674,12.547701681926,13.5099443640989
"29087",36,144682,549,32.2851510965559,33.0549907650282
"29849",57,110135,725,10.7033069399162,11.8289085545723
"32106",1220,3584556,25959,11.6308156460785,12.8011719446685
"17230",107,307973,1851,14.0006239558893,14.8267629766534
"230",12,26453,253.84,11.5773013950895,12.8278470062084
"34106",21,26363,213.62,19.0577733522306,20.3119697611966
"29349",29,68057,228,14.4897671136203,15.1333803810868
"9831",52,140684,755,20.0306789048561,20.9305457722348
"17622",32,65887,548.85,12.6411910851883,13.8985520360954
"4061",8,15323,136.22,13.2865203390239,14.5477675868161
"29561",12,43676,142,61.0244203473508,62.276293749449
"13080",48,126000,704.24,27.580234863548,28.8309177096719
"2773",247,497653,3592,11.6438084168996,12.6483371860778
"23032",24,35281,215,18.1228480078701,19.2244630267257
"20093",29,25500,149,14.4453890973192,15.6075721294469
"34388",11,8131,4,344.877191113005,345.090308487399
"6058",80,221873,1122.44,28.9821808714707,30.2339898181507
"1078",137,427678,3802.65,9.13481556731984,10.3849912507592
"8583",21,41386,252.67,16.4327087543738,17.6901444057874
"15062",24,41971,300.91,12.9413955413902,14.21776241532
"9296",26,55713,507.11,12.9177919578911,14.1790051807956
"10106",46,135677,597,14.3883968382178,15.0852308539893
"11569",211,306354,1974.34,12.1701905471903,13.4236972536931
"23124",21,55074,1033.59,8.9761718690752,11.5461667394789
"34473",9,9585,18,117.317225126635,117.804805374218
"30196",69,170623,1404,11.3003441956104,12.5376603638639
"33468",35,59598,488.5,12.295270931418,13.5465709001675
"163",236,494981,3630.24,15.2402196763036,16.493831601115
"33684",NA,393153,0,NA,NA
"15699",25,54720,503.01,12.9812298030737,14.23188837485
"15426",10,14601,139.72,7.92813741864885,9.18548061970857
"23091",269,457489,3294,9.45032243717422,10.3569060673123
"18545",161,270245,1747,10.2441420956867,11.1067495204308
"31751",8,25964,82,13.4402404556361,14.1404308732741
"19590",41,70832,411,14.2062625734107,15.1331992169528
"8276",12,30471,94,25.404199394847,25.9787890827959
"27711",37,93930,421,26.0032037358818,26.9557269041413
"10173",12,31466,194,15.933488648303,16.819697592618
"9465",35,138953,1002.31,27.4071124377226,28.6634200782355
"11892",63,111550,664,17.9649866362812,18.8956116266456
"903",197,552882,3036,15.6977832553579,16.8034969104845
"622",443,2076711,5803,20.1903260617719,21.0860925271343
"14531",415,969969,7504,14.3004508862683,15.5487723729686
"34302",17,9852,10,67.4392403025913,67.7074950372874
"3831",119,273769,1897,16.1158947039523,17.1360718394003
"4415",175,443493,3579,11.8744441143967,12.8956899658529
"33197",79,235652,1469,8.52456984112226,9.3523456936215
"28701",33,137221,328,15.550161583946,16.013039612763
"6423",182,1103408,9257.78,15.6050753646606,16.8768150332267
"14341",51,214882,1401,11.3042328472567,12.2948646242635
"9266",141,644149,3463,13.4748961415947,14.4158645701068
"3735",332,1582411,7565,10.0754897614307,10.84366931703
"15082",32,151284,511,14.7817539772107,15.5258655211329
"3706",129,475631,1832,15.6358203879798,16.4469897293209
"5310",92,228535,1722,12.9684210245866,14.1153910455078
"27267",26,111655,605,14.3470849126646,15.0858700324333
"29031",133,318242,890,19.472539669955,19.7200167627505
"29738",261,861807,3093,10.5304184792146,11.1017520526816
"6782",56,56518,292,12.5845972304168,13.5980286676153
"26213",62,120353,989,13.447194118298,14.6769005429856
"20726",23,62844,570.71,15.0153625831979,16.2735357706677
"20557",38,61293,595.36,9.96496400175138,11.2158054455807
"22968",87,169438,1048,11.2942575996763,12.200288062357
"26248",54,167574,1147,10.9129760883632,11.7759920545348
"21614",39,71217,411,11.0592733259507,11.9245619870901
"19594",39,64310,493.89,15.4106238383976,16.6641075352925
"19838",40,106867,965.31,20.2019113347706,21.4706886301882
"20311",79,175906,1136,9.970026740447,10.9021270101489
"19234",22,40011,355.29,10.5855686242897,11.8417298388936
"17906",43,64162,392.25,25.9008593515641,27.1593273412397
"34063",4,8203,61,27.097830536226,28.0966025378633
"20156",48,137613,784,11.1835766281071,12.0568758389075
"20537",68,135232,1053.76,12.4908267339994,13.7409296477822
"21919",60,79890,556.98,13.9925038073619,15.2428719720698
"10973",20,57963,463,11.1944424896199,12.3581216258332
"4624",20,51591,252,12.0223565643892,12.8436181133797
"27501",136,255336,1290,9.16506455496629,9.88475953819014
"18609",131,219342,1634,9.39347885984149,10.4120563671068
"34232",7,8096,50,44.0844009042954,45.0263752825923
"26498",133,605857,4650.6,12.4545229122675,13.7066252978744
"20639",147,272812,1622,16.3782920673315,17.3523182363281
"10892",12,19673,119,12.2854208441336,13.4494057807991
"19862",56,156123,734,16.9069702419374,17.7515133314694
"24678",23,46437,424.57,9.05304767771504,10.3038294715736
"20473",263,563889,4138.58,8.81575684635351,10.0663469255056
"34422",11,10629,0,351.97934595525,351.97934595525
"23886",83,131359,885.59,16.0377555139888,17.2935358769979
"5800",18,54699,435,9.03240374844756,10.0146776560912
"20241",170,295390,1554,11.4997637390502,12.396343753624
"21567",16,19561,73,24.7891607908199,25.7984238905019
"20504",52,123053,1096,9.49373373850523,10.6394210515862
"27006",83,289494,4470,8.75069725065603,10.8096306494576
"21663",53,79481,444,12.1190318479097,12.9641473089544
"21224",69,126451,914,10.7462397434669,11.6880427088067
"33994",22,73641,630,11.0013511127336,12.2512791922687
"15001",161,376039,3211,9.48516075831318,10.5519767991598
"31581",7,22278,0,30.7445442875481,30.7445442875481
"34090",15,59827,209,17.9252788647323,18.6039714884151
"10647",9,23732,191.18,23.6321811390319,24.8837047928158
"428",42,50577,295,30.0908126609332,31.2540664592526
"2328",17,32132,94,34.2670448789383,34.8622226724749
"27471",1042,11206386,142545.26,10.7693741364923,12.0563212118557
"29140",129,291762,2153,9.36117232389715,10.6196552469912
"28574",566,1338055,10131,14.0978100909054,15.349628013241
"30182",73,137672,535,14.8179833241825,15.5011044856161
"32328",14,76658,510,12.7645989882619,14.0169932714503
"25711",31,65295,431.37,12.820750707527,14.091250875849
"26306",22,8268,0,59.3161012385568,59.3161012385568
"23348",34,76975,461,9.54681188815957,10.2778883467047
"8843",55,102711,601,14.3600829706032,15.1950684451904
"25046",25,33505,263,13.0359786262246,14.1451544200445
"22675",101,236972,6505,6.73381105205599,10.3689513751783
"239",21,51508,475,11.8589170781626,13.0217960236885
"1439",20,47340,462,9.06537187466506,10.2169258493957
"25192",153,196151,2236.46,18.374640489226,19.6724597309053
"26764",23,56564,508.07,34.654046699563,35.9208055675856
"30950",3,6004,22,31.3120931825968,32.065775950668
"16730",61,125725,749,18.843636401163,19.809831193257
"34334",10,12198,6,78.660014826391,78.780228807277
"33993",13,43636,295,9.362895172883,10.1721697336801
"18806",21,29638,293.16,24.3151149108244,25.5805541239005
"24472",44,81759,412,13.8796122831311,14.7185794575222
"22373",68,166869,1075,15.9985642569781,17.0703863046068
"19300",110,281968,2286,9.65708250342908,10.773333229163
"26398",20,47142,442.66,12.2716162939041,13.5221120739823
"25621",37,81327,518,11.7029369272639,12.776638898274
"32972",53,124685,1069.01,11.4718596208933,12.7241349862901
"33812",14,41690,401.83,14.3275976242714,15.57863164282
"6837",176,419233,3090.43,17.6595690478701,18.9112182915599
"3619",2311,8664216,287726.83,8.39560113780395,11.6113902769392
"13085",150,345561,2164,11.6133694477299,12.5023982002509
"13595",63,110900,879.77,12.6894560743072,13.9438159361603
"15872",258,562759,3506,10.479372890672,11.3798665440667
"24481",19,35073,287.13,11.4556574950208,12.707279616994
"24334",19,42069,273.44,24.94685632991,26.1985019069469
"27528",43,87214,510,9.58151190866446,10.4301696150588
"28268",150,508717,2276,16.8290380328973,17.7206115661688
"23001",26,41076,399.32,11.7394298098739,12.9915102350018
"20393",166,322267,2634.5,12.6893989269888,13.9508215167236
"24655",68,149469,1130,11.6109654333659,12.6039564982038
"18246",258,1428649,5486,29.7169333330756,30.4743143465304
"9104",8,30345,207.78,23.9144100609443,25.167925732605
"31980",18,31187,255.91,10.5512837884441,11.8031053157045
"30385",9,36884,144,25.8073297004151,26.5611340567761
"30617",38,153943,940,16.885674100864,18.1447994106222
"32633",3897,24624206,279914,8.9428987730072,10.8786819794513
"32526",792,3644818,14935,11.6801135448614,12.5611362508841
"29597",23,110059,644,25.6434938297749,26.8833144023256
"29878",29,92670,379,23.6171255821554,24.360650379933
"17784",203,242873,1529,16.2089989143921,17.4440394954508
"8733",38,83800,494,17.1323560457855,18.1255943847854
"15432",8,19220,140.9,19.6820321520561,20.9334754418687
"9645",41,44118,270,14.8599934778202,16.0498506068271
"228",64,188420,1894,8.24362864489616,9.46821159810662
"1117",32,68020,568.32,18.5341113458974,19.8041024430882
"20292",20,16421,96,14.1285673991641,15.3593681889279
"5617",18,22455,133.77,29.7320536401282,30.9918752478064
"22569",21,49910,386.03,12.4772877173867,13.7358733922084
"26944",23,52207,412,10.2200440853922,11.346792322797
"16701",325,796503,3680.4,25.7783697349258,27.0404546852726
"20006",10,14642,86.51,37.2342215414236,38.499892466983
"15444",72,147170,1262.07,12.4125904151929,13.6655343474733
"19115",50,85873,643,10.4005430673097,11.3948263251569
"10204",8,14570,118.9,15.3664176639209,16.633454460204
"22263",8,10885,96.05,14.2610395958938,15.5131171582206
"20712",16,29602,269,11.4171351579213,12.4769037422832
"22554",28,67530,553,10.6209227636353,11.6674962291182
"21131",27,67818,480,7.69201169770663,8.61551485300908
"13150",170,419946,3579,12.3049190021271,13.3769827112878
"13099",56,108202,354,17.120976762933,17.9225672634063
"10120",12,33334,223.06,31.708229226177,32.9876861022969
"6770",427,969081,7640.5,13.5920094875733,14.8584281358593
"30713",3,7064,0,32.3923444976077,32.3923444976077
"19355",38,106204,717,10.3753724859024,11.2116069814501
"8205",29,47052,328,7.70469933801505,8.53029273326789
"5174",33,75204,434,9.7850535386175,10.6443641893176
"1804",93,188194,904,18.2616662980633,19.5034705957501
"29668",26,72173,443,15.7908473986428,16.7543935966591
"2838",34,88859,674.87,15.0591460558667,16.3139881226308
"28705",77,211983,1841.19,10.4186902398784,11.6714928497937
"23671",66,48125,407.32,22.8151112547789,24.0667006307111
"28254",454,1345300,11196,10.3734965316144,11.4739029443021
"26478",6,20900,123,15.142638244175,16.2512956870521
"5417",27,45818,463.99,10.5827305776127,11.8404870224658
"28949",6,38370,44,17.1665043816943,17.3807205452775
"4131",216,372812,2683,10.0346022120433,11.0884986238069
"26800",6098,18323779,179081,9.98297523945997,11.2032904606309
"29688",44,159193,850,23.9784708397847,25.1714222517142
"15954",184,476573,2653,22.5936943423396,23.8503732615863
"33784",44,127002,832.77,17.3001109158521,18.5501771516347
"15354",20,38620,304.73,22.6338185908708,23.8889966689774
"22381",11,28499,151.13,19.1881257606188,20.4418661178182
"33467",13,29373,211,16.6472841016181,17.7049706253885
"18903",53,154058,1217,10.3491673574373,11.466333995188
"8868",35,94171,725,9.16206820092959,10.1731031241676
"28454",100,270020,2161,14.3049777524066,15.3611519483262
"32113",45,165438,1087,12.5827290444486,13.6580829615267
"11681",4,11745,75,10.8497663736438,11.83970856102
"29979",553,1901449,14514,9.26916761355763,10.5261653687332
"22959",7,14471,70,28.6046997700875,29.6497566510406
"34149",9,15896,83,50.6782193700842,51.639657588991
"9923",52,69810,635.67,10.7029028394543,11.9565446761884
"33991",25,51461,497.21,15.080662280038,16.3326669706805
"25244",33,115937,1018,9.37372373271764,10.4824086124558
"10858",11,38394,161,45.8164319367111,46.8305157340455
"16782",46,75493,539.6,16.4710679089852,17.7211084495883
"18483",7,12489,86.13,20.9527349025449,22.212971674302
"23284",268,1186643,7992.6,14.4473272657109,15.7057236204142
"34067",17,76101,272,17.7426051295956,18.5108299935322
"16410",20,37303,228,14.1407109200795,15.2909364248166
"22015",50,105572,928.63,8.75888863623727,10.0090833417812
"17751",104,265497,1605,19.9641048846019,20.8696638316936
"32018",22,36137,249,13.6200895077076,14.8582794629538
"33134",25,118070,1170.84,8.79716710681027,10.0496081495313
"11682",23,50806,148,50.0645835244959,51.1092132103305
"10989",33,72403,495,20.5435218962177,21.7777788859771
"30079",5,20768,100,42.4583542458354,43.6533543653354
"23339",142,182660,1227,11.3030664447952,12.2767299190836
"9619",29,40853,347,11.5948887837198,12.8204222616214
"6051",62,107560,768.51,24.8384726632845,26.0885456578137
"16068",808,4361246,21918.07,18.2142559287014,19.4830551673455
"17453",20,76598,306,11.2410980216871,11.8986732452842
"32649",5,5658,31,71.4960238568588,72.2664015904572
"22288",78,565695,3223.69,20.0348068327888,21.3328614681854
"33655",NA,681555,0,NA,NA
"21001",54,103662,616,21.1592756475189,22.1805178161996
"18625",41,89579,488.63,14.9189832674518,16.1693885494372
"31813",3,5625,21.43,34.6797587186804,35.9458357703692
"12612",227,640128,5060.26,17.3941317486815,18.6609542749133
"28507",13,46613,88,30.4683894785418,30.9760036917397
"32569",61,214101,725,11.9964589832223,12.6077059269876
"15392",7,13457,112,12.1654032498868,13.2442038547857
"18775",339,681937,16699.7,9.38098218556619,12.500137749614
"97",164,420011,3394.97,11.4965655827046,12.758504062976
"32960",15,64256,36,23.4383454749469,23.6433953989075
"33901",78,164230,1061,9.89173907047304,10.8062681009516
"19732",84,153128,1450.11,9.7149745943024,10.9705701209462
"18277",47,131001,718,32.1662562712786,33.3286384748509
"18434",18,43640,358,15.3371529308065,16.505884465338
"26822",34,55043,265,10.1164232130762,10.7937481629158
"1391",18,40659,249,17.1528269531017,18.2150139492027
"4666",273,276117,1541.82,19.9737559526057,21.2729980908517
"2315",127,163044,800,10.7895942993892,11.555085203922
"29471",7,55005,210,37.2660427807487,38.2687165775401
"29743",16,42974,121,16.3286486486486,16.8518918918919
"9967",44,94273,248,52.356442272717,53.1547452351292
"1198",29,70062,301,29.5044891912299,30.581608808763
"15085",74,103185,662,24.5122524056014,25.5385183014834
"17123",92,361530,943,14.5298263336357,14.956615089947
"28780",64,276544,733,19.9842867297692,20.5327546859217
"34012",10,5377,17,73.0643846780766,73.7571312143439
"22671",28,125939,785.22,35.6541060072154,36.9409380130522
"8023",37,95227,981.98,10.5171577221982,11.7683860405946
"32422",4,8741,31,24.9904470768055,26.1750095529232
"31217",28,82704,543,24.2403089952999,25.5037461026572
"29663",159,336538,2071,14.2129917784072,15.2192513836677
"17305",23,35310,293.32,14.3479624440588,15.601251408946
"1436",4,4023,39.81,33.9096364436988,35.1892029146216
"11343",7,24665,185.33,18.8360342356541,20.1026823578942
"9049",73,142159,528,14.5982731787787,15.2641814499144
"25745",66,224116,1684.84,12.7078543749704,13.959210386959
"34095",13,29994,304,25.7397824563062,26.9369816403204
"33825",26,43988,306,34.3630136986301,35.4109589041096
"24497",17,33363,296,17.6374456538497,18.7783293762141
"33013",12,31840,258.06,28.2858225247708,29.545649822103
"19601",88,336351,3905,11.4617963125579,13.1460226380721
"22177",53,144298,1097.47,11.6508787654399,12.9082777150621
"5296",365,1240616,24508.05,7.95951157278729,10.4126933379405
"11619",148,398531,9645.1,8.03216872894868,11.2515450008728
"1515",64,162937,1966.58,9.23552363299035,10.9166043499624
"1509",250,725655,9355.36,8.58124945859437,10.0715163591876
"12340",172,508649,5964.59,8.95697797028415,10.5256628583182
"13237",27,69952,643.16,12.7506253311122,14.0060895362497
"5319",90,211250,1731.77,11.1679811276275,12.4237680685658
"15389",40,146447,1167.95,12.3596268115844,13.6277833726482
"18233",28,77380,551.64,19.2482326622737,20.501844830611
"5311",213,509325,6610,8.49048644443026,10.1855577361541
"33792",7,99947,1056.45,31.1196296142723,32.4272556068742
"33367",357,505301,5531.6,10.398708148699,11.7104793243558
"13073",41,108533,479,18.8523293451811,19.7037592675214
"29805",934,7619485,14927,15.4396695926147,15.9781435904207
"26243",10,89802,1131.67,18.9404806366968,20.2683442051598
"24064",14,29424,128,26.7662669549833,27.772754079025
"29085",52,139729,617,13.3332492304587,14.1116213352172
"28225",178,542716,4555.28,11.6755819518641,12.9291301972135
"9631",11,37293,105,31.6037710039778,32.1782855391956
"90146",65,167329,919.29,23.2151491402202,24.4661869767355
"27293",20,60521,431.6,15.6498473610289,16.902299450964
"9096",6,17577,106,24.8376958795959,25.9904085605229
"21641",34,56837,459.43,13.93435678437,15.1859426176922
"27184",47,261674,2314,12.2536627609531,13.2476673752995
"25663",189,482360,3753.4,11.09324807275,12.3495965084399
"5915",313,1081087,8801.97,13.7269657463205,14.9831057724169
"24829",18,100130,1119.21,14.7367238049194,16.0021441401737
"30243",24,108168,598,15.6625260938759,16.8984974061137
"32335",50,315045,1264,13.1719234612252,13.2135080656806
"34340",22,36342,123,83.8090354925084,84.5097704096166
"26390",63,138788,1097.84,11.964289019383,13.2185742616519
"30783",10,58309,20,122.247345654738,122.443963822257
"1396",9,15031,134,12.4223602484472,13.6079701297093
"284",14,47878,374.92,14.7447525438621,15.9963039642254
"28288",8,28805,102,21.0205341979311,21.8079357727343
"11477",17,57633,352.81,34.1141203364507,35.3658938981671
"35",96,255556,2118.96,12.8420635681261,14.0925492543683
"26336",32,146449,646,14.9582260896793,15.7129721690304
"28191",11,73187,333,26.1642257692941,27.3301145932168
"5814",19,53565,422.04,16.6311773367827,17.8821169345755
"28242",29,88548,357,16.4341500607909,17.1698229851423
"18836",51,163464,1502,10.9229103853153,12.169772476723
"14418",75,113583,2255,8.08937899013349,10.7069065583285
"23658",33,79109,503,10.5536897737504,11.472275334608
"11694",69,102524,956.63,10.0918267317819,11.3426876033062
"17270",13,20635,156.07,28.8175247185508,30.0937877954021
"25294",103,154643,631,11.718818586568,12.5101900043895
"1214",19,62942,431.75,18.4577290105454,19.7125116432494
"3276",66,138155,814,16.5142408606723,17.434903285204
"19483",39,75706,242,13.5462916783242,14.1350493266997
"11556",34,86333,581.05,13.6730163702451,14.9283025389813
"26579",35,59207,247,19.7895266445851,20.5292380672868
"90030",4,4429,27.75,99.9380264879381,101.211926458099
"22314",1,2232,0,323.948681397006,323.948681397006
"13191",13,50900,266.62,64.5548652681902,65.8123810260483
"26617",7,34893,180,19.4102355381666,20.3555392169735
"10171",16,60953,441.46,18.5633465702007,19.8141058768065
"28626",214,604989,4664,14.9699948785321,16.2681756440803
"34167",7,19680,191,14.2616471198082,15.4992548435171
"28522",44,216265,521,16.4327179037621,16.9897048290018
"1814",9,26250,141,16.1094305227144,17.0407260141874
"18331",48,87914,612.98,18.4298201429158,19.6808845007458
"30691",9,57075,202,44.8238592224812,45.506130307022
"13272",17,42502,344.75,16.0404310751902,17.2975210077139
"33365",31,75576,630.38,17.7381506931389,18.9887686815005
"2987",150,266100,1176,14.5017532985185,15.1680577282532
"26704",28,35689,411.98,9.6346501404248,10.8983506067897
"32004",35,56011,352,22.7542151481271,23.7430403002433
"34456",19,34424,248.1,18.8789933900765,20.1337156670864
"6959",96,166434,664,16.0029240866261,16.7167452335775
"32477",13,26608,219,10.2827911254167,10.3230256351305
"32341",78,258736,707,17.4114021571649,17.927690431506
"32404",12,37275,108,19.6322927095659,20.1237826522254
"11652",97,261752,1723.48,27.5592783856391,28.8220492983865
"27476",825,1288320,10017.84,13.3724942083211,14.6255201303868
"19919",592,1290542,35885.72,9.11493623333627,13.6777089357043
"9828",56,404538,2125,21.4288577296059,22.4309113500845
"22302",62,84455,768,9.07184691309163,10.1128118659161
"16876",7178,15028000,105300,11.7790560013393,13.0382789423962
"33976",684,1443219,11114,13.7847178648831,15.0412143042069
"22043",193,456693,3480.93,11.2144226401661,12.4703867404471
"24553",73,138060,1236.58,9.77124285019887,11.0245281404902
"26789",76,39320,293,24.4031453293754,25.5597486262869
"20828",1696,5626436,79395.21,11.7828051391091,13.940515209253
"11813",1980,3841310,33367.3,12.4972893516046,13.7498012879357
"12342",14,28426,237.84,13.9309694625978,15.1850730874972
"14618",74,266165,2683.71,9.91991829544413,11.1746755150636
"26653",10,16639,112.96,20.9827551443201,22.2341870456414
"18408",290,829875,7818.44,15.891952042149,17.1455111688911
"1047",72,115700,918.65,11.0721400176904,12.3251330363104
"1961",47,67074,584.59,14.0517306474256,15.3022255810805
"8560",16,38503,341.79,11.5241843292544,12.7882571668333
"33927",9,20344,74,24.2284956379561,25.0746063869928
"21269",48,103458,439,13.6129289134363,14.5092954640586
"27122",24,58372,597.08,10.9800974200546,12.2321976048457
"24516",58,506084,9793,16.2038541824669,20.6247697674923
"9644",305,754060,4380,14.5910306986877,15.5984348894891
"22559",55,113249,787,9.90575594925086,10.8274667475555
"33658",NA,377635,0,NA,NA
"33686",NA,1542097,0,NA,NA
"16604",131,271917,2228.6,12.1585469119517,13.4116239396976
"33666",NA,158897,0,NA,NA
"33660",NA,309412,0,NA,NA
"19842",342,2140133,20289.86,11.6005814450975,12.8557564019808
"5170",70,201576,1855,13.6596265404253,14.9020805579054
"32964",495,1234020,12106.59,12.3280007215654,13.5975764261537
"15093",39,71466,489.38,19.7144743737446,20.9679327950806
"34421",6,9446,17,116.627265563436,117.185447859207
"16601",21,42806,318,10.0182119150376,11.0731097259588
"11782",38,96388,410.76,53.5276738134811,54.7845062872221
"866",20,35383,297.64,14.6035650921644,15.8590836115266
"19434",66,124035,1113.78,11.4872599213207,12.7379227126373
"13290",42,104674,663.16,24.9755284917327,26.2320925972314
"22130",61,113289,1051.21,10.2369299865581,11.4870651133204
"155",26,42672,375.43,18.1658125004372,19.416269227067
"26689",18,98298,876,17.13235603487,18.3212924118443
"9108",129,200250,1769.64,10.3019594952428,11.5643375974726
"18700",51,78351,388,10.0903663090198,10.7498007250379
"24799",37,74836,675.99,16.8890877727335,18.1401128048933
"25178",144,351558,27578,15.8791660246094,23.549919420652
"3622",2387,16647000,825000,6.82084443388242,10.2604511930224
"27595",2620,8760777,212944.85,12.1799190189541,14.6377409748849
"3510",64916,224342000,6506221.25,7.51143190038461,10.993148289075
"33404",1739,5205886,38095.78,14.9643084829722,16.2158386645281
"9575",4380,13842010,272682,12.3842942141331,15.2477406997478
"12773",134,231520,1907,17.3233005703882,18.4083182794475
"5618",16,59772,460.68,15.5566469953401,16.8108710306592
"8243",28,65005,668.14,13.8814968062352,15.1680529549546
"34120",25,51233,413,12.3597246294019,13.359443836598
"33554",187,181067,1536,8.99296675191816,10.2205882352941
"33482",42,90755,785.68,14.7978311644018,16.0535132023376
"8252",16,50618,158,35.856591169109,36.5491756929133
"20360",26,61850,223,17.9095371823376,18.6108237129191
"19588",72,155189,1307.05,18.0356201342687,19.2874632279172
"19877",48,81832,554,15.470408030473,16.444672671701
"14033",12,34174,281.71,14.2389520273608,15.4916863108174
"581",16,15726,106.86,17.3091295376242,18.564834617319
"34330",37,68004,275,15.3019097160787,16.1128607995093
"33681",NA,52487,0,NA,NA
"6195",22,71658,567,12.5289512788371,13.7056806767336
"23123",90,185687,1470,8.58866170813329,9.66416496317682
"16282",10,26067,104,39.4274005748372,40.1546885598999
"1465",14,18092,144.23,14.779278872815,16.0428327506016
"18930",25,38454,180,26.6110186945501,27.5021783903676
"33589",34,58020,464.92,14.6096430144293,15.8688783185206
"33696",22,55340,374,9.62260854372325,10.4394164409889
"18407",34,53269,317,14.6627873267133,15.7700059028372
"1623",32,45438,230,20.8294264205535,21.856386351256
"8595",11,24524,147,10.0176165863358,10.8722826560928
"15817",7,17490,135.34,16.6809334594294,17.9456939829023
"287",117,185796,1548,13.0024228068953,14.2006672394709
"100",188,479687,15730.74,8.65710332604453,14.141925170466
"32715",24,183648,509,26.0599559224404,26.6926541129733
"15267",9,24293,225.8,22.6508995373173,23.9050861767303
"10253",17,48586,376.65,13.242620440112,14.5748407896761
"16959",7,17055,51,17.7850929831179,18.3680234086571
"8278",11,20938,128,19.0425221368104,20.288021796244
"1756",7,14945,62.44,28.716534980842,29.9972924409875
"9788",28,87059,658.58,14.3704843179254,15.626171403251
"32722",56,171244,1517.71,8.66984338514838,9.92003891997722
"10883",12,48982,114,46.8687576660242,47.667776414929
"34397",7,8600,33,59.0997476314592,59.7823838484134
"33987",64,48397,0,48.6671533710858,48.6671533710858
"23813",76,64830,460.7,24.0987423553736,25.350409841633
"17948",1869,5216358,57386.74,11.9033353728706,13.2312701092072
"6137",47,97368,643,12.151456119581,13.0820643002492
"27473",24,49814,322,15.7725058189125,16.7035318269217
"15103",6,9415,52,18.8399071925754,19.6442382057231
