"","numemp","asset","RBCT2"
"28537",21,74952,211
"29738",280,920264,3625
"6782",51,54839,212
"26213",67,141186,1029
"20726",31,54506,460.73
"20557",36,68609,625.61
"27501",195,390162,2264
"22968",89,187758,1280
"26248",52,222833,2157
"21614",40,80668,518
"19594",41,62410,593.19
"19838",48,122315,1177.67
"19234",27,46635,379.07
"17906",44,67174,416.72
"20156",80,162775,1088
"20537",69,152633,1250
"21919",62,80883,532
"10973",22,60093,497
"4624",23,53459,435.82
"18609",130,241215,1697
"34232",9,12872,90.93
"26498",131,685545,5597.83
"10892",14,23693,112
"20311",63,179824,1389
"34606",15,10210,0
"19862",72,166574,1029
"24678",23,55678,364
"20473",274,617668,4640.25
"34422",17,39285,255
"10954",32,61411,470
"5800",20,82434,630
"23886",80,134263,1083.5
"20241",196,330134,1993
"21567",16,25727,108
"20504",53,127178,1232.55
"34523",16,6969,0
"27006",93,355889,5056.45
"21663",65,92493,414
"21224",71,139830,1112
"33994",27,95441,809
"15001",161,374483,3201
"31581",7,24289,0
"34090",21,73232,376
"10647",9,23913,192.38
"428",39,53917,268
"2328",17,34682,165
"27471",674,11028000,139817.88
"29140",136,297694,2159
"28574",478,1235074,9802
"30182",72,145081,569
"32328",14,80902,479
"34656",38,62861,126
"26306",15,6470,0
"23348",34,86303,490
"8843",56,105997,801
"25046",25,36262,196
"22675",96,203484,4340.73
"239",21,50195,451
"1439",20,50643,486
"25192",144,192087,1884.73
"26764",31,51965,395.34
"30950",3,6248,24
"16730",65,136833,800
"34334",11,21324,61
"33993",14,51066,391
"18806",20,33369,351.49
"24472",46,85169,409
"22373",66,176154,1119
"19300",101,312714,2535
"26398",33,63950,595
"25621",36,84915,529
"32972",38,109126,905.64
"33812",16,52939,523.2
"6837",177,430530,3287.94
"3619",1984,9701073,299102.69
"13085",134,370887,2330
"13595",64,114654,922.74
"24481",19,41353,295
"24334",18,42922,276.9
"27528",43,94115,666
"23001",34,45052,359
"20393",162,389847,3174.36
"24655",67,164352,1226
"18246",267,1510920,6695
"9104",8,30745,216.01
"31980",21,33404,263.13
"30385",9,42662,156
"30617",42,169905,1128
"29597",23,115881,701
"32526",1305,5742086,25128
"29878",29,106833,457
"34549",2,7487,45
"17784",180,230887,1677.24
"8733",37,87454,670.8
"15432",9,17718,140.42
"9645",35,49402,275
"228",67,197381,2128.59
"1117",32,64137,608.09
"20292",17,17304,111.65
"5617",31,35773,215
"26944",25,54937,437
"22569",20,52078,372.95
"20006",10,12070,94.08
"16701",351,766876,4099.17
"15444",77,148208,1270.48
"19115",55,90218,707
"10204",9,15627,135.85
"22263",8,12327,97
"20712",16,28298,214
"22554",28,73146,641
"21131",28,77899,754
"13150",174,434365,3861
"13099",52,103273,373
"10120",11,34181,235.91
"6770",324,925725,7270.2
"30713",3,7404,0
"8205",25,50473,415
"5174",42,78825,460
"29668",26,57959,380
"34294",4,10704,70
"19418",49,117225,668
"28705",90,231083,1941
"2838",33,98805,695
"23671",64,54173,480
"22444",44,85960,747
"28254",441,1316129,7853
"26478",6,21191,124
"5417",28,52417,531.56
"28949",6,40680,60
"4131",201,351728,2219
"26800",6122,19948874,474079
"29688",50,167668,950
"15954",183,558694,2986
"33784",57,133366,861.51
"15354",20,39683,309.53
"22381",13,29171,173.44
"33467",21,39641,297
"18903",51,168380,1054
"8868",36,106854,926
"28454",98,297968,2332
"32113",42,161641,1313
"11681",4,11869,86
"29979",526,2036493,16187
"22959",8,15322,76
"34149",9,27682,150
"9923",55,74042,717.4
"33991",25,68870,676.9
"10858",11,38723,231.05
"16782",50,78923,577
"18483",6,12007,81.09
"23284",265,1307628,8928.37
"34067",17,89721,443
"16410",21,42234,279
"22015",53,123864,1055.44
"17751",112,279775,1839
"32018",21,38160,203
"33134",32,160608,1574.12
"11682",23,49359,148
"10989",32,76919,494
"30079",5,22408,102
"23339",175,200916,1579
"9619",29,48309,433.72
"6051",60,117769,820
"16068",740,4725808,20964.9
"17453",20,84768,504
"32649",11,29373,176
"22288",75,589280,3811.71
"33655",NA,601483,0
"21001",60,109938,528
"18625",44,95241,661
"31813",3,5611,22.65
"28507",13,47831,98
"32569",58,244560,880
"15392",8,14665,107
"18775",324,758751,17576.29
"97",154,450004,3814.77
"32960",17,49745,100
"33901",112,233757,1644
"19732",74,155520,1435.88
"18277",49,132414,653
"26822",35,68602,340
"1391",19,41694,253
"4666",416,324096,1532.43
"2315",134,178356,896
"29471",7,55430,163
"29743",18,46296,157
"9967",46,97633,241
"1198",29,75250,248
"15085",75,119023,807
"17123",108,355929,1307
"28780",64,285260,0
"34012",38,44908,295
"22671",27,96193,696.35
"8023",37,106179,1101.37
"32422",4,9074,31
"29663",155,348367,2001
"11343",7,24124,190.05
"1436",4,4420,47.67
"25745",72,248648,1814
"34095",17,45807,443.99
"33825",32,54323,447
"24497",17,38208,296
"33013",14,38525,280.69
"22177",132,522570,5771
"5296",366,1336462,25335.69
"11619",144,414752,10049
"1509",264,841235,10412.45
"12340",168,521135,6172
"13237",204,594289,5577.21
"5311",219,535932,7265.84
"34208",32,119532,1611.88
"33792",4,71956,698.95
"33367",600,472399,5452.69
"29805",1467,11563768,37861
"24064",17,31067,119
"29085",61,142811,573
"28225",180,531590,4640.39
"9631",14,41118,109
"90146",65,170902,1038.36
"27293",22,61369,433.44
"9096",6,18477,103
"32575",22,246336,3079
"21641",81,246856,1335
"27184",112,405828,3233
"5915",322,1413922,9833.22
"24829",21,158115,1573.42
"30243",23,109375,573
"32335",54,331800,1435
"34340",97,145516,693
"26390",68,171368,1364.85
"30783",9,61213,50
"1396",9,15535,149.74
"284",17,52124,441.18
"34557",11,9834,35
"28288",8,36813,117
"11477",19,58183,384
"35",104,290310,2480.57
"26336",33,164132,668
"28191",10,67680,323
"5814",23,52921,451.39
"28242",30,98254,287
"14418",98,112080,2034
"18836",60,181890,1712
"23658",35,97681,647
"11694",79,146214,1335
"17270",12,22198,162.11
"25294",98,168105,911
"1214",19,58595,447
"3276",67,139983,802
"19483",44,84251,322
"11556",35,85320,575.7
"90030",3,3449,18.66
"22314",1,2376,3
"13191",13,56122,227
"26617",7,35806,206
"10171",16,62196,488.15
"28626",163,523049,3377
"34167",10,19444,186
"28522",44,255560,746
"1814",9,23599,172
"18331",53,91658,659.84
"30691",9,57675,0
"13272",17,45436,375.9
"33365",29,79592,670.88
"2987",156,284601,1799
"26704",29,41847,504.45
"32004",37,59665,339
"34456",19,34925,252.35
"6959",104,203703,825
"32477",23,28901,259
"32341",76,321247,877
"32404",14,37693,263
"11652",97,257700,1734.05
"27476",910,1518949,11803.42
"19919",642,1644510,28416.52
"9828",45,423407,1298
"22302",70,91526,911.14
"16876",7412,16499000,117627.5
"33976",852,1557098,13357
"1804",401,996166,7993.42
"24553",118,167079,1473.82
"22759",63,73432,371
"26789",162,122209,860
"20828",1709,6679777,69730
"11813",2002,4515166,38178.14
"12342",15,30019,252.98
"14618",70,267051,2728.61
"26653",11,18814,133.39
"18408",437,1087094,10137.91
"1047",83,127555,1043.98
"1961",54,77613,703
"34554",12,13142,34
"8560",25,49889,425.24
"33927",10,24847,91
"21269",45,104584,424
"27122",22,72689,784.81
"24516",58,565676,10081
"9644",322,776975,4062
"22559",62,131235,909
"33658",NA,455729,0
"33686",NA,2007343,0
"16604",117,288622,2602.26
"4456",39,79358,535
"19842",421,2831703,31160.26
"5170",72,223550,1762
"32964",502,1261125,11460.49
"15093",39,73987,526.02
"34421",7,17830,94
"16601",21,43875,336
"11782",41,101980,478.96
"866",19,39048,111
"19434",73,147981,1144.1
"13290",49,112676,683.07
"22130",76,126871,1133.42
"34577",15,22360,21
"155",26,45853,389.41
"26689",20,107915,976
"9108",124,207744,1858.38
"24799",38,82618,674
"25178",184,440962,27654
"27595",2664,5462486,173409.02
"3510",66896,239149000,8437483.75
"33404",1584,5224454,36169.75
"9575",5044,18128758,294717
"12773",143,267467,2241
"5618",16,62819,552.15
"8243",28,69986,747.9
"34120",34,98796,552
"33554",253,225704,1965.7
"33482",36,108570,980
"8252",16,54221,173
"19588",77,161325,1358.71
"19877",48,93856,564
"14033",0,3000,0
"581",16,16649,111.35
"34330",37,79751,539
"33681",NA,48358,0
"6195",14,70343,597.72
"23123",98,256741,1809
"16282",10,25355,111
"1465",15,19104,172.56
"18930",26,39484,204
"33589",31,72800,637.86
"33696",28,60433,483
"18407",37,55136,267
"1623",34,54016,251
"8595",12,27265,215
"15817",7,17601,141.67
"287",130,188101,1631.95
"100",189,544042,10780.94
"32715",23,60475,414.57
"15267",8,21945,211.85
"10253",16,50771,378.73
"16959",7,19433,56
"8278",11,22851,141.89
"1756",7,14919,63.95
"9788",30,96058,721.53
"32722",75,212937,1937.1
"10883",16,50906,130
"34397",10,24265,197
"23813",29,44484,219
"6137",52,104221,743
"15103",6,9537,51
"5605",29,49762,140
"15833",9,19424,170.2
"11245",25,79838,331
"9385",22,62919,344
"15906",13,30063,217
"2733",9,32840,250.26
"16288",27,37138,323.1
"1749",106,191320,1629.21
"20239",27,61155,357
"8254",32,55512,391.63
"12549",29,70369,570.24
"9176",43,123897,885.2
"17190",26,58247,429
"15068",13,28390,187.31
"871",171,349091,2581.48
"16754",133,811889,5513
"15554",14,28702,72
"20632",28,78637,518.5
"12325",11,33561,293.26
"9406",13,11385,71.52
"105",25,47960,439.74
"21979",101,173369,829
"9023",85,138692,899.43
"32920",29,110544,1024
"13274",16,29195,208.65
"16922",14,34578,253.12
"2327",19,44248,178
"10885",7,12402,106.33
"5713",31,52922,26
"33653",NA,2437384,0
"6123",84,141365,804
"16953",8,13804,141.6
"13167",22,78848,441.03
"26955",55,120610,1045.7
"21015",19,32283,296.8
"16980",105,327136,3181.48
"22061",61,142963,1326.36
"3062",24,47579,391.38
"8775",37,88496,782.21
"27302",29,115192,928.09
"26217",46,94679,427
"422",32,75895,484
"1701",19,60965,417.74
"9359",33,105010,593.63
"16259",27,61296,396
"15795",65,171698,692
"19829",19,26413,186
"25328",6,12580,44
"22639",22,50058,263
"22142",286,718286,2913
"10523",95,190121,1242.1
"4796",17,38002,298
"23064",14,20525,57
"23060",37,52616,343
"8531",23,68770,363.89
"20827",97,204936,1748.7
"1153",6,8340,79.11
"1612",5,17519,97
"8776",13,26530,201.35
"1937",36,87088,711
"1468",29,64149,468
"1878",24,50186,339
"4075",30,61994,490.59
"17543",27,56854,378.53
"15291",31,63867,477
"5683",51,122886,1039.37
"18182",6,11347,30
"5684",37,66323,532.48
"14749",34,83090,574.26
"876",24,67225,644.87
"2477",14,32558,280.22
"99",19,64153,333
"17569",4,9009,39.16
"26542",31,82786,533
"17327",53,140250,820
"14912",15,36322,226
"19515",17,63115,459
"22309",20,46715,418.97
"16274",7,16639,143.69
"9068",40,79838,670
"10805",8,34447,209
"2372",19,32832,202
"15813",28,54614,378
"26403",65,103046,1044.98
"16243",35,49076,530.28
"26618",7,10120,49
"877",49,89775,749
"296",30,109647,636
"16154",10,29625,265.58
"11522",22,37552,288
"108",24,73474,489
"5687",12,62621,480
"18321",86,153550,1318.17
"13303",25,49867,326
"1249",22,29988,278.99
"8532",24,52691,269
"8675",56,135261,1262.92
"5635",33,70498,515.55
"12108",5,8108,41.54
"1751",7,13154,89.08
"49",11,15900,73
"11207",25,73975,679
"26551",36,83335,704.86
"11732",13,48574,350
"6843",39,144351,1084.31
"16993",57,142811,1090.41
"1484",16,49542,413.78
"10594",38,82259,558.2
"12461",8,27077,161
"2398",19,47765,327
"21158",10,25204,63
"8693",18,37864,334
"8288",13,28197,191.99
"19603",50,124084,333
"15397",46,98592,855.69
"5775",37,95763,653.38
"26324",16,54087,339
"13162",7,22882,216.86
"18243",8,9807,74.65
"22838",17,51636,336
"2379",27,79357,495
"16527",9,22311,118
"24841",20,67507,558.81
"24500",32,38793,249
"9392",25,63582,299
"5950",192,555388,4932.27
"5636",37,146955,1023.43
"8486",24,129967,884
"17995",6,20623,160.62
"15113",19,36495,357.8
"1372",26,50857,355.78
"15866",11,18768,140.92
"20884",517,761653,16043.25
"8144",16,73571,193
"10315",15,43117,305
"9127",3,13572,69.36
"27125",97,164211,1629.97
"10057",26,61260,478.57
"12986",205,430641,3283
"13962",15,38914,230
"18450",31,74479,430
"18053",4440,12568996,216082.08
"1627",27,59578,319
"17813",7,20469,150
"149",29,54067,537.25
"9514",3,8492,37
"10054",62,130762,891
"15821",22,39866,253
"289",21,90501,424.65
"8297",35,72037,435
"1464",15,39986,293.33
"9360",22,56110,386.59
"11241",10,27622,245.3
"16460",93,271895,1340
"21029",68,95052,750.12
"16706",68,175643,866.73
"1678",44,102954,859.05
"10310",88,154318,1189.2
"4937",13,23550,212.71
"10674",12,43726,354
"8584",11,22658,154
"19505",56,160675,1124
"33648",NA,180111,0
"18415",8,21523,159.28
"21339",10,30875,203.81
"21332",14,37403,274.61
"310",20,46575,332.87
"14794",30,29049,202.72
"23826",34,118572,978
"20183",98,192273,1738.14
"8118",32,76674,553.21
"16469",9,10804,71.1
"8804",35,48809,289.3
"20040",22,42922,224
"11750",16,43300,333.3
"17378",29,61726,327
"22609",3,5531,43.97
"9817",9,22335,297.94
"9775",13,44224,393.75
"21120",31,88533,704.53
"1635",83,238894,1395.22
"12102",9,34204,148
"27320",27,92266,820.83
"8695",17,56094,384
"15547",28,59378,363
"13874",45,99993,896.4
"34250",15,20541,71
"11200",73,192694,955
"7768",436,885811,8047
"23194",39,67109,509.61
"18379",36,65567,393
"4130",16,43778,225.82
"9318",21,36555,169
"8886",73,123605,544
"8265",4,5547,32
"15266",6,13246,130.8
"971",118,222642,2131
"13832",19,28303,213
"11255",37,75216,647.93
"1643",14,31017,113
"17309",74,225341,1480
"19087",8,20191,191
"11608",20,100605,815.44
"91280",24,64862,500
"273",22,35009,205.74
"26268",10,20940,137.73
"16795",19,23775,175.35
"24606",90,152208,1197.85
"22176",54,137836,1135
"23790",113,289768,2359.74
"17878",163,99667,796.74
"8885",16,38736,215
"8778",535,1404713,9281
"2224",9,34291,173
"20761",3,1062,8
"11448",68,116834,873.91
"16281",13,16566,140.97
"13264",42,83402,720
"16805",43,70585,417.08
"148",37,75418,488
"8120",25,63576,515.48
"11466",24,37560,313.01
"15653",18,35082,202
"9332",13,32917,265.26
"32779",96,255869,3405.13
"8145",16,31462,231.42
"17032",11,17015,99
"11780",30,162776,1239.32
"26477",87,219962,2170.81
"20914",11,45473,283
"12327",50,118487,947
"9315",44,106107,659
"303",45,83464,649.49
"1523",20,63710,206
"6139",37,49875,430.56
"13611",5,11735,92
"27553",23,231040,1904
"9165",16,40927,359.83
"157",17,36768,343
"618",32,84164,462.36
"11232",13,25799,206.17
"19954",15,21812,184.78
"22273",41,68262,438.88
"17829",7,17430,143.64
"17355",8,16021,86
"12511",23,59961,486.02
"13901",7,17923,152
"15556",26,61921,399
"20769",13,36484,236.36
"1373",12,23670,136.99
"15423",11,14989,80.63
"2145",16,51035,406.37
"11609",15,38990,371.3
"12232",15,39809,335.57
"8556",28,48355,388.56
"9057",19,58497,455
"13017",23,41779,329
"12530",36,109263,720
"91",49,41497,195
"34595",20,53968,297
"21704",45,63696,435
"19448",75,234917,1567.47
"10626",9,24138,110
"27575",0,13772,11.78
"26990",1218,4257509,32802
"14701",37,60213,480.36
"14800",31,74560,614.69
"5704",16,34296,214
"18129",183,519477,3611.64
"34178",18,46080,304
"20130",35,85748,701.35
"33527",39,120120,1087.99
"31203",133,346185,3291.22
"3753",92,209818,1191
"27343",17,72406,622
"14329",32,139870,999.06
"18171",35,215610,1048
"21529",3,30710,124.39
"9523",9,25891,227.43
"23876",32,43219,882.37
"5867",40,66050,576.55
"9803",29,223120,925
"9304",22,50737,322
"4214",2302,5200805,194242.66
"5902",12,42431,280.59
"21085",11,18185,159.93
"16905",6,17115,93.97
"21971",21,58684,303.96
"13710",7,15850,121.37
"17110",3,9264,54
"13857",4,7534,55.16
"12247",7,15050,136.49
"20830",52,130810,1296.82
"1713",15,54632,418.27
"27064",62,161851,1391
"33698",NA,132384,0
"16607",10,20634,58
"22319",9,12898,109.95
"11256",43,93439,862.76
"16982",59,159485,1144.03
"11603",22,42588,367
"12745",4,11494,70
"14660",37,129359,1131.13
"15309",89,166679,1395.27
"101",26,64507,276
"20318",42,65100,343
"8432",84,159644,873
"2442",128,402858,3627.16
"11711",39,110538,756.81
"12956",27,59025,413.73
"9160",29,59285,303
"1377",14,33914,126.95
"8472",35,101596,313
"15673",67,118225,825.33
"10373",84,197471,1602
"34085",19,52211,324
"10628",16,25320,210.67
"328",10,20253,147
"14349",27,60202,345
"33313",14,72543,556
"11243",35,71843,692.09
"24243",65,453698,3685.05
"8802",7,8340,47.88
"21230",151,279078,2012
"18556",80,129439,1242.92
"22623",170,338112,2258
"22637",20,39664,245
"22002",7,12126,122.41
"664",86,210654,1604.84
"15193",18,40891,351.78
"27504",70,154207,1224.93
"5863",66,195540,1332.78
"32975",47,142917,1328
"19506",58,163269,423
"34413",7,14435,72
"33990",17,23245,138
"15294",6,26989,269.34
"12236",12,31842,255.12
"22739",25,34823,362.79
"26280",20,37253,324.1
"24919",66,153733,1162
"9820",6,9654,89.49
"5634",27,64226,571.97
"34148",14,23326,212
"12469",35,90204,646.68
"13202",16,39510,367.85
"32275",86,133711,760
"1536",353,910733,7234.57
"16413",16,52405,255.59
"19726",43,112117,918.06
"21930",18,40648,342.64
"8892",64,178870,891
"22169",46,96750,1044.65
"13565",72,175196,1500
"11788",35,59346,345.75
"34316",18,81831,143
"836",68,174823,729
"21573",119,234893,1729
"15400",23,82839,612
"11942",16,30811,77
"25271",131,469462,3113.02
"12474",33,57437,483.47
"21161",27,70055,399
"10629",18,37992,287
"32366",6,31089,30
"22407",155,261013,2260
"20408",69,117332,1011
"26759",35,98174,713.71
"26539",71,51651,367.11
"34636",12,16999,13
"31995",424,1496502,9623
"22353",40,74782,431
"16107",37,67585,399
"21219",26,37678,333.55
"34247",42,93568,910.91
"20387",138,291448,2806.48
"31505",30,39093,90
"15506",144,300303,2652
"110",44,133303,1111
"20524",37,97286,665
"22340",22,55826,400
"26210",25,41991,226
"23760",11,12600,82
"22597",235,403252,3503.28
"19125",27,51078,65
"22346",11,23317,102
"77",38,173127,1499.7
"2247",72,103226,986.67
"19258",47,114245,431
"25291",12,24928,229
"22441",44,106526,553
"24340",15,27576,60
"26627",50,104800,775
"32941",113,366499,2665.15
"3514",1942,5955061,94843
"4198",19,42623,303.13
"11293",19,34745,313.24
"19553",194,5049706,287021.31
"16389",67,156077,964
"26611",7,12684,92
"11244",23,69610,490.07
"11257",18,49432,265
"34189",15,56767,294
"19480",8,18311,138.55
"12786",19,46012,320
"26400",68,206908,1904.98
"17041",50,133379,982
"17159",213,314516,2751.14
"13397",44,436702,2340.85
"27537",44,138911,1443.47
"27171",32,56238,485
"15134",36,75321,550
"420",10,20573,122.9
"34156",36,67548,554.16
"194",11,22224,182.13
"1035",25,71387,358
"23273",88,252467,2403.26
"8558",11,29838,181.38
"27496",21,72978,642.3
"22025",6,8548,63.68
"25268",17,40707,195
"12627",79,266175,2356.66
"18626",124,472114,3829.48
"10744",28,71608,557
"5608",35,97815,471
"313",91,128017,753
"12838",48,132774,1165.31
"4087",34,65190,420
"15204",12,23405,135.15
"1418",37,56715,311
"22528",63,115934,756
"24211",19,31572,208.66
"8250",37,86453,768.17
"11647",31,76443,440.81
"34639",12,9523,0
"9323",27,87801,525
"12207",23,80917,547
"15136",63,163375,1529
"16201",15,37178,331.54
"17145",21,50628,479.5
"32727",10,30837,237.01
"32092",18,47157,345
"5699",20,51513,398
"11715",10,31305,224.23
"11431",36,115117,871.99
"862",18,48331,229
"15104",51,106588,717
"18795",6,15383,147.05
"306",40,82195,577.94
"13654",33,77909,581
"21377",2101,1086119,10
"15025",4880,15983588,555234
"18914",658,3048973,101494
"935",924,3616392,134292.39
"4345",1610,8345305,277767
"14985",1435,5738194,208796
"4306",1579,5769189,139954
"6559",9075,25222095,964581.28
"4167",796,3462874,108941.6
"27474",4616,24779268,844937
"16703",295,1059156,30588
"6768",734,1968832,55379.34
"13391",129,342824,4659
"2487",2063,8958130,311361
"16547",34,63627,438
"34147",169,578943,4124.01
"18124",42,75406,583.33
"32640",1814,13066427,44985
"32218",23,52149,401
"29951",66,179395,290
"13653",41,171125,2948
"30559",1153,3652596,29761
"34504",11,425767,5289.51
"33987",71,35372,0
"2558",22364,68215574,2491638
"22434",29,46900,647
"34365",9,30074,124
"27351",16,31387,273.58
"32539",31,68742,402
"26392",89,1574605,96471.45
"953",250,841071,6967.97
"623",13891,131252000,2299888.75
"23592",16,19410,0
"27512",25,43809,432.69
"23537",70,99468,778.39
"23210",31,140719,858
"4950",279,517594,5220.88
"27550",46,84337,647
"34103",436,168689,1775.92
"10842",186,520472,4306.04
"12860",72,193545,1312
"17282",7,16207,93
"27148",27,128670,720
"5903",238,616643,3814
"30414",80,211197,355
"29177",62,127175,1166.16
"32247",344,3515329,5789
"10502",45,77556,615
"34522",7,4842,5
"33897",93,274708,2287.98
"4009",151,246056,2771.57
"26972",27,45923,381
"10374",27,62842,565.66
"19274",7,18296,211.93
"19582",91,198352,1185
"17514",58,132137,955.66
"16578",54,168849,1320.81
"15938",12,55676,326.03
"15781",34,104272,703.54
"14244",35,84225,678.34
"11971",154,368113,3016.28
"30878",2,14847,79
"20215",24,84447,75
"851",34,76618,475
"8124",23,52583,377
"1252",121,281573,2618.69
"3566",14357,42526000,729753.75
"2324",9,10129,41.32
"90148",34,85882,479
"9185",105,270552,1500
"34395",20,98920,444
"11683",12,52062,245
"10475",29,60104,311
"21495",62,173198,1319.45
"22205",4,8603,62.64
"17621",14,34735,235.8
"90017",3,7620,25
"8314",16,38972,404.39
"6962",153,285345,1650
"17749",96,206158,1477.98
"16330",8,19412,157.27
"29330",33,100754,702
"22984",40,138891,1501.59
"34052",8,30166,263
"15169",108,156700,1180.8
"23342",56,128847,900
"33806",43,125371,599
"32251",54,156414,1329
"15585",19,38521,484
"29712",81,281521,1981
"90311",54,139758,411
"31698",748,5670459,41152
"29506",10,77237,100
"18127",15,31373,213.32
"32527",23,56302,300
"1092",28,47318,271
"13060",200,478507,4157
"19343",194,267239,1949
"34574",10,8591,44
"19999",41,73539,366.4
"17792",47,57224,360
"34242",16,30783,170
"32574",98,1128690,10414
"30043",8,35485,137
"30339",12,43643,95
"12144",28,51578,372
"29024",28,123330,264
"29550",40,156383,763
"11355",18,40750,294.05
"12208",48,91183,201
"15664",64,97891,834.51
"28421",57,757541,745
"18086",24,37271,201
"14415",11,32745,249.19
"1469",14,27159,199.42
"29818",8,18911,31
"28035",15,80430,0
"14043",148,413673,3210.77
"28348",44,196240,672
"23901",54,282279,547
"30744",8,46718,313.79
"15362",18,33844,276.38
"28384",36,201617,255
"19215",86,97699,575
"20484",77,172875,1494
"27966",19,54438,71
"15697",459,1535808,11219.14
"33560",1227,3139904,41565.98
"90200",128,358005,1370
"10126",11,27409,221.51
"30350",41,114561,0
"10696",49,70618,659.02
"13774",9,28363,204
"13934",91,226923,909
"29133",24,48827,174
"27180",42,107166,817
"27104",204,498451,2741
"23621",243,675831,6359.21
"7403",48,93955,546
"20015",36,300458,0
"21868",168,204834,0
"26601",34,93765,633
"3755",300,699835,4383
"17741",64,157439,366
"29637",50,91491,637
"26658",26,32875,206
"26743",78,115268,824.53
"32871",20,33394,470.88
"14083",4,7672,49.27
"23806",42,66558,692.21
"31631",44,122265,836
"27897",6,21517,17
"15152",23,53286,459.59
"27026",18,18483,151.1
"18402",78,245288,1110
"14078",97,200304,1351
"20670",17,18133,61
"13446",8,15074,132.08
"13563",7,12112,35
"15714",79,185553,1593.04
"33481",19,195130,1132
"7411",253,682136,4420
"31090",5,25238,35
"13753",15,90559,656
"27077",56,122604,952.03
"17933",148,302368,1477
"17773",20,43535,125
"24123",55,135987,759
"32347",15,71262,600
"30075",12,28096,160
"32648",54,1652771,579
"9077",35,82251,323
"33149",148,313829,2235
"34123",20,67353,590
"23472",220,494217,0
"27321",29,133746,672.75
"26652",9,16923,109.74
"5624",13,56955,150
"17825",4,10120,85.23
"29941",10,121340,517
"29513",10,38445,148
"30052",90,594127,3854.47
"10993",11,20814,204.71
"11235",11,40235,232.73
"9021",30,68946,333
"22653",12,23204,187.76
"33552",35,89785,734
"34837",28,126407,86
"28390",39,84789,739
"33422",38,128458,1152
"30128",13,36742,69
"16777",26,43760,390
"15684",19,39226,391.64
"20012",35,50289,467.1
"23092",69,252390,2192.64
"24080",55,53950,399
"1491",19,46308,320.34
"28511",215,918463,6470
"24811",106,413880,3148.1
"22295",2000,4649518,28040.68
"27437",25,61819,475.78
"10443",8,12880,88
"11365",85,181429,1573.09
