"","numemp","asset","RWAJT","RBCT2"
"26979",90,378216,338174,4225
"9613",74,252608,203942,2533
"32247",1279,12866372,6688115,31858
"35406",16,78962,71700,830
"16704",44,119412,109585,1102
"10502",36,84550,70951,882
"4009",218,558530,478566,3167
"28489",876,3391106,3003674,34227
"10374",30,94323,65696,823
"19274",9,24900,18033,227
"17514",323,947197,718881,8991
"11971",162,803702,533138,4511
"30878",5,28728,14055,353
"57203",918,4036244,3531889,44872
"8124",22,50769,26990,347
"1252",185,690828,646186,8108
"2324",7,11725,11752,28
"90148",38,134772,82890,676
"34395",369,801082,636442,3757
"21495",87,335413,264473,3255
"22205",4,11766,5394,68
"17621",17,41492,27962,294
"8314",26,92987,73480,657
"17749",140,420318,263231,5661
"16330",8,25293,18314,193
"34052",18,98103,77882,927
"34872",29,56210,38032,485
"15169",103,263785,183194,1945
"35066",69,304645,227485,2327
"33806",57,283852,185283,2318
"57716",16,52038,46989,565
"34933",25,112023,82096,868
"32251",9,71470,32899,427
"35462",55,230228,239327,2992
"35363",16,100155,52300,519
"15585",21,62479,50187,486
"90311",79,295619,202390,1716
"29506",8,80659,29496,110
"18127",21,44319,29281,318
"32527",31,135975,78249,409
"1092",33,72046,55270,455
"13060",326,1104431,935446,9425
"35541",84,488546,305578,3597
"57669",14,87445,60004,328
"35431",157,214917,167742,4198
"34780",6,121341,112937,1464
"57815",25,53273,20000,118
"18255",250,107241,78226,985
"17792",57,96748,69501,728
"20215",33,104900,78593,926
"35280",248,785798,494452,5069
"35051",30,121165,74810,943
"57678",33,102633,86785,1087
"57131",102,531656,430725,4156
"34242",109,455503,372052,4659
"10581",56,228957,218113,2727
"35329",102,538836,368319,4362
"32574",154,2009585,1114015,8652
"57833",46,2187744,2159792,6700
"30043",15,50608,27665,161
"58199",10,13291,8329,72
"30339",9,49291,24609,264
"29024",28,104840,67027,336
"11355",32,67916,40116,504
"12208",70,144991,136271,1092
"14415",12,54163,38170,487
"58165",8,13339,2855,0
"28035",11,84497,34821,64
"28348",50,298479,82548,1876
"23901",85,461831,256417,1263
"30744",14,61396,33407,646
"15362",18,48169,37029,367
"28384",32,110290,75546,508
"57949",9,46738,33148,361
"19215",53,155935,144065,1004
"10440",47,161304,150730,1506
"20484",114,304721,227054,2184
"15697",544,2366019,1585670,17678
"35281",47,142161,115727,1447
"90200",155,896481,597703,5797
"10696",45,100776,82721,1035
"13774",9,37031,25849,253
"23621",433,2148036,1619367,14214
"57492",33,89624,63584,730
"58097",0,10863,1867,0
"20015",50,437784,298246,485
"21868",320,343497,188385,0
"1808",49,129144,59049,567
"57701",30,156164,109084,611
"26601",58,240850,173142,2139
"17741",62,269428,159872,933
"29637",54,135186,64984,797
"32871",69,275250,242540,3043
"57973",18,53615,39211,348
"14083",4,8196,4232,54
"23806",64,181028,145960,1840
"35421",22,124673,118068,1318
"27897",6,30066,14552,21
"15152",20,59477,41647,522
"14078",144,446269,306998,2369
"18402",157,646259,367432,3744
"20670",14,28083,21597,111
"11608",27,195095,166257,1882
"13446",10,21728,15713,197
"13563",4,10006,5737,20
"15714",130,371071,292686,3667
"33481",56,463387,410009,4710
"31090",7,32991,19712,246
"13753",15,143722,80839,1011
"17933",206,489163,421991,3274
"17773",20,59856,27036,135
"24123",103,250374,155516,1946
"32347",48,257689,221571,2600
"9077",27,77649,41580,130
"35141",34,1983134,1927918,19627
"26790",64,272588,216416,1615
"57197",308,701279,490908,3387
"35143",86,436223,335746,3124
"5624",14,67582,36569,117
"17825",4,10881,7086,90
"29941",22,234657,123179,987
"30052",146,1141298,734893,9475
"10993",13,32609,29070,337
"11235",9,46662,21387,268
