"","numemp","asset","RWAJT","RBCT2","rbc1rwaj","rbcrwaj"
"57899",14,124705,103911,1310,10.0249251763528,11.285619424315
"15448",6,20559,14355,193,4.76489028213166,6.10936955764542
"16522",146,592266,379498,4786,14.6804462737617,15.941585989913
"22039",24,101053,69934,696,12.4374410158149,13.4326650842223
"16419",42,107209,66618,817,18.1482482212015,19.3746434897475
"30367",37,230276,153885,970,10.3629333593268,10.9932741982649
"4788",7,19490,12986,163,16.2405667642076,17.4957646696442
"31826",73,222908,128079,1242,13.1153428743198,14.0850568789575
"57298",41,122612,110923,1201,11.6359997475726,12.7187328146552
"32487",16,48592,28215,304,16.0233918128655,17.1008328903066
"58485",36,159694,129380,1622,20.602875251198,21.8565466068944
"57657",42,245072,229108,2889,20.6077483108403,21.8687256664979
"35456",40,239713,169532,1777,11.6915980463865,12.7397777410754
"58358",14,45075,37454,477,10.7465157259572,12.0200779623004
"58773",15,25160,6479,9,147.723414107115,147.862324432783
"11706",17,50925,39919,354,11.8615195771437,12.7483153385606
"27552",119,617401,461735,4209,15.672409498955,16.5839713255439
"58321",44,309527,200354,1910,15.417211535582,16.3705241722152
"34393",11,116107,89942,1121,16.9331346867982,18.1794934513353
"57611",5,57542,38530,482,20.1297690111601,21.3807422787438
"1149",17,113825,90502,1146,7.26061302512652,8.52688338379262
"1673",604,635086,582976,9414,13.6876989790317,15.3025167416841
"58548",17,55655,38451,354,18.1243660763049,19.0450183350238
"6646",50,112021,70710,888,17.2450855607411,18.5009192476312
"3564",90,334176,242273,1844,10.6260293140383,11.3871541608021
"26977",58,123702,70298,882,14.7785143247319,16.033173063245
"35517",102,419407,381845,9782,5.92805981484634,8.48983226178161
"57157",17,85884,77054,967,12.3977989461936,13.6527629973785
"57633",104,252972,249101,3149,10.7835777455731,12.0477236141164
"9087",1196,4484569,3571809,45169,14.6899792234131,15.9545765185092
"57626",32,145832,126442,1319,9.65897407506999,10.7021401116718
"22543",5,25087,13844,147,21.6628142155446,22.7246460560532
"8426",147,580124,370990,3883,10.8331760963907,11.8798350359848
"57869",21,99933,70716,707,13.5216924034165,14.5214661462752
"35408",136,632848,484217,11070,8.58912429757733,10.875289384718
"31249",38,123955,89257,557,11.491535677874,12.1155763693604
"9751",54,404780,359614,4500,12.0089874142831,13.260329130679
"91005",57,176595,128817,1634,25.029305138297,26.2977712568993
"27831",57,240469,115406,1454,21.8957419891513,23.0100688005823
"35029",39,179651,121016,1525,11.0902690553315,12.350433000595
"32257",133,240109,123262,991,30.280216125002,31.0841946423066
"30332",15,34020,26316,86,34.515123879009,34.8419212646299
"30619",17,88241,53822,662,16.8555609230426,18.0855412284939
