"","numemp","asset","RBCT2"
"24829",18,100130,1119.21
"30243",24,108168,598
"32335",50,315045,1264
"34340",22,36342,123
"26390",63,138788,1097.84
"30783",10,58309,20
"1396",9,15031,134
"284",14,47878,374.92
"28288",8,28805,102
"11477",17,57633,352.81
"35",96,255556,2118.96
"26336",32,146449,646
"28191",11,73187,333
"5814",19,53565,422.04
"28242",29,88548,357
"18836",51,163464,1502
"14418",75,113583,2255
"23658",33,79109,503
"11694",69,102524,956.63
"17270",13,20635,156.07
"25294",103,154643,631
"1214",19,62942,431.75
"3276",66,138155,814
"19483",39,75706,242
"11556",34,86333,581.05
"26579",35,59207,247
"90030",4,4429,27.75
"22314",1,2232,0
"13191",13,50900,266.62
"26617",7,34893,180
"10171",16,60953,441.46
"28626",214,604989,4664
"34167",7,19680,191
"28522",44,216265,521
"1814",9,26250,141
"18331",48,87914,612.98
"30691",9,57075,202
"13272",17,42502,344.75
"33365",31,75576,630.38
"2987",150,266100,1176
"26704",28,35689,411.98
"32004",35,56011,352
"34456",19,34424,248.1
"6959",96,166434,664
"32477",13,26608,219
"32341",78,258736,707
"32404",12,37275,108
"11652",97,261752,1723.48
"27476",825,1288320,10017.84
"19919",592,1290542,35885.72
"9828",56,404538,2125
"22302",62,84455,768
"16876",7178,15028000,105300
"33976",684,1443219,11114
"22043",193,456693,3480.93
"24553",73,138060,1236.58
"26789",76,39320,293
"20828",1696,5626436,79395.21
"11813",1980,3841310,33367.3
"12342",14,28426,237.84
"14618",74,266165,2683.71
"26653",10,16639,112.96
"18408",290,829875,7818.44
"1047",72,115700,918.65
"1961",47,67074,584.59
"8560",16,38503,341.79
"33927",9,20344,74
"21269",48,103458,439
"27122",24,58372,597.08
"24516",58,506084,9793
"9644",305,754060,4380
"22559",55,113249,787
"33658",NA,377635,0
"33686",NA,1542097,0
"16604",131,271917,2228.6
"33666",NA,158897,0
"33660",NA,309412,0
"19842",342,2140133,20289.86
"5170",70,201576,1855
"32964",495,1234020,12106.59
"15093",39,71466,489.38
"34421",6,9446,17
"16601",21,42806,318
"11782",38,96388,410.76
"866",20,35383,297.64
"19434",66,124035,1113.78
"13290",42,104674,663.16
"22130",61,113289,1051.21
"155",26,42672,375.43
"26689",18,98298,876
"9108",129,200250,1769.64
"18700",51,78351,388
"24799",37,74836,675.99
"25178",144,351558,27578
"3622",2387,16647000,825000
"27595",2620,8760777,212944.85
"3510",64916,224342000,6506221.25
"33404",1739,5205886,38095.78
"9575",4380,13842010,272682
"12773",134,231520,1907
"5618",16,59772,460.68
"8243",28,65005,668.14
"34120",25,51233,413
"33554",187,181067,1536
"33482",42,90755,785.68
"8252",16,50618,158
"20360",26,61850,223
"19588",72,155189,1307.05
"19877",48,81832,554
"14033",12,34174,281.71
"581",16,15726,106.86
"34330",37,68004,275
"33681",NA,52487,0
"6195",22,71658,567
"23123",90,185687,1470
"16282",10,26067,104
"1465",14,18092,144.23
"18930",25,38454,180
"33589",34,58020,464.92
"33696",22,55340,374
"18407",34,53269,317
"1623",32,45438,230
"8595",11,24524,147
"15817",7,17490,135.34
"287",117,185796,1548
"100",188,479687,15730.74
"32715",24,183648,509
"15267",9,24293,225.8
"10253",17,48586,376.65
"16959",7,17055,51
"8278",11,20938,128
"1756",7,14945,62.44
"9788",28,87059,658.58
"32722",56,171244,1517.71
"10883",12,48982,114
"34397",7,8600,33
"33987",64,48397,0
"23813",76,64830,460.7
"17948",1869,5216358,57386.74
"6137",47,97368,643
"27473",24,49814,322
"15103",6,9415,52
"5605",29,46911,105
"15833",10,17749,149.79
"11245",26,78073,300
"9385",22,61226,361
"15906",13,29476,208
"2733",10,30948,239.16
"16288",28,33747,263
"1749",79,159975,1367.39
"20239",23,59259,394
"8254",31,50487,408.74
"12549",30,70327,564.57
"9176",44,118445,864.3
"17190",28,51765,380
"15068",13,26694,183.06
"871",148,317406,2315.73
"16754",134,834963,4362
"15554",15,28870,74
"20632",27,70460,481.66
"12325",13,33463,291.72
"9406",12,12222,74.62
"105",24,48808,403.5
"21979",92,150998,957
"9023",83,125574,823.37
"32920",28,94649,856
"13274",16,24760,213.26
"16922",14,32030,244.31
"2327",13,32647,145
"10885",7,11676,92.6
"5713",31,48827,118
"33653",NA,2350514,0
"6123",82,128756,832
"16953",9,14066,143.33
"13167",22,78883,426.24
"26955",58,122433,1011.85
"21015",17,31330,286.18
"12738",0,8516,69.91
"22061",62,130408,1165
"3062",22,45584,385.5
"8775",37,83156,732.91
"27302",25,90078,734.06
"26217",42,86578,382
"9359",32,102938,549.4
"422",31,77817,344
"1701",20,69076,471.52
"19829",19,23939,119
"16259",27,63767,385
"15795",61,135148,650
"15834",35,79354,620.47
"25328",6,13198,46
"25338",21,66860,632.58
"22639",23,45624,249
"22142",201,469968,2004
"10523",91,201544,1182.91
"4796",17,37309,287.71
"8146",19,29199,170.59
"23064",12,12600,54
"23060",32,42790,310
"8531",21,60416,262.31
"20827",91,193002,1767.91
"1153",6,8606,82.27
"1612",5,15442,110.27
"8776",13,25864,197.7
"1937",33,88583,620
"1468",28,62660,471
"1878",23,47410,366
"4075",32,56446,462.45
"17543",27,54764,353.32
"15291",32,64440,505
"5683",44,116495,1068.21
"18182",9,12014,29
"5684",30,60939,436.95
"14749",28,67891,455
"876",24,69507,682.04
"2477",11,29988,277.62
"99",18,60297,309
"17569",4,8823,34.1
"26542",27,74677,357
"17327",52,124073,789.47
"14912",14,34524,221
"19515",17,58487,476.37
"22309",20,45973,417.88
"16274",7,15819,136.09
"9068",31,64474,552
"10805",8,32484,134
"2372",18,29250,193
"15813",25,47261,236
"26403",62,72503,702
"16243",37,48206,495.19
"877",45,81133,698.16
"296",30,99365,597
"16154",10,29921,208.36
"11522",12,27473,204.37
"108",22,59483,430
"5687",12,55966,400
"9763",9,18890,125.76
"19981",49,150798,932
"18321",86,143451,1192.6
"13303",21,46788,291
"1249",23,29692,267.39
"8532",25,48464,263.87
"8675",58,117264,1059.28
"5635",37,70519,561.78
"12108",5,7788,42.85
"1751",6,12573,84.13
"49",10,12600,68
"11207",23,61756,573
"26551",35,73013,655.06
"11732",12,45676,249
"6843",31,127969,902.54
"33632",12,33399,292
"16993",52,138806,1104
"1484",15,44824,388.04
"10594",38,79278,539.29
"12461",8,26654,144
"2398",16,27315,196
"21158",11,22978,60
"8693",17,33968,322
"8288",13,27606,182.85
"19603",50,116840,275
"15397",40,90674,778.66
"5775",38,91393,658.13
"26324",17,50580,305
"13162",8,20704,184.73
"18243",8,8808,64.89
"22838",17,48592,270
"2379",26,74789,521
"16527",10,22361,121
"24841",21,55642,529.53
"24500",32,35450,207
"9392",25,59441,241
"5950",190,505742,4708.49
"5636",35,131717,872
"8486",21,102437,789.07
"17995",6,20528,153.01
"15113",19,34996,332.04
"1372",24,45027,318.99
"15866",12,17535,128.62
"20884",489,675316,15621.72
"8144",16,72870,155
"10315",15,42906,267
"9127",4,12271,59.32
"27125",87,134467,1395.83
"10057",24,57317,429.07
"12986",201,386026,2538
"13962",16,39974,196
"18450",28,67250,505.12
"18053",4586,12382878,237096.19
"1627",27,54780,303
"17813",7,21189,163.84
"149",29,49008,504.59
"9514",3,8249,33
"10054",63,117446,871
"15821",22,38503,234.9
"289",20,88472,322
"8297",32,65916,378
"1464",14,39425,302.15
"9360",27,59312,370.16
"11241",10,26988,224.6
"16460",84,267696,1677
"21029",66,99859,797.01
"16706",69,179723,835.18
"1678",44,98702,876.23
"10310",87,142458,1096.11
"4937",12,22880,179.94
"10674",12,43482,323
"8584",12,21752,140
"22444",23,51299,445.91
"19505",52,149729,1083
"33648",NA,107352,0
"18415",9,20983,151.48
"21339",15,27893,197
"21332",14,38070,276.44
"310",20,40882,316.34
"14794",29,29286,205.63
"23826",35,93170,778
"20183",100,183528,1281
"8118",32,72467,488
"16469",9,9950,60.96
"8804",39,47196,261.74
"20040",23,43613,207
"11750",15,40447,285.85
"17378",23,57237,359
"22609",3,5528,44.49
"9817",8,20802,278.1
"9775",13,38450,323.49
"21120",30,73256,598.13
"1635",80,224701,1275.5
"12102",11,35788,145
"27320",24,88687,756.15
"8695",15,53071,364
"15547",27,58228,307
"13874",47,88040,777.12
"34250",13,13083,10
"11200",61,159667,960
"7768",429,792131,7979
"23194",47,65615,471
"23277",20,29682,269.65
"18379",27,53889,312
"4130",16,43026,220.02
"9318",21,35987,164
"8886",75,117482,671
"8265",4,5291,30
"15266",6,11561,113.29
"971",107,212146,1857
"13832",17,25209,168
"11255",34,69749,435
"1643",13,29230,104
"17309",81,218280,1477
"19087",8,17427,165.45
"11608",19,90664,754
"91280",18,61989,417
"273",22,33329,184.9
"26268",10,21421,145.23
"20434",32,108044,591
"16795",19,22862,147
"24606",86,136272,1101.85
"16490",30,48127,423.44
"22176",37,97293,875.64
"23790",92,193276,1587.99
"17878",176,101552,822.97
"8885",15,36081,174
"2224",9,29043,118
"20761",3,1310,7
"11448",56,99062,730.87
"16281",10,14935,116.2
"13264",43,79706,703
"16805",42,66369,393.58
"148",32,69122,472
"8120",27,60614,440.12
"11466",22,30662,263.83
"15653",17,31526,191
"9332",12,31510,236
"32779",81,212315,3327.18
"8145",14,30805,209.66
"9034",24,60681,376.46
"17032",10,16744,119.66
"11780",35,154655,1202.73
"26477",119,262766,2425.93
"20914",13,47481,203
"12327",41,108197,908
"9315",39,74751,562.3
"303",46,77292,617.81
"1523",24,65563,216
"6139",27,43129,390.15
"13611",5,10546,91.97
"27553",35,306049,1355
"27377",14,19851,149
"9165",20,41618,363.59
"157",17,30932,279.87
"618",31,82703,445.31
"11232",11,25124,195.76
"19954",15,21057,157.52
"22273",41,65872,439.82
"17829",6,16084,138.11
"17355",8,15954,75
"12511",25,57215,450.14
"13901",7,16873,151.24
"15556",27,59770,344
"20769",12,35793,219
"1373",12,21904,118.39
"15423",11,15361,77.19
"2145",16,46205,363.91
"11609",16,38617,340
"12232",11,35904,294
"168",18,42126,278.82
"8556",36,48548,440.38
"9057",32,57449,439.82
"13017",24,40402,318.21
"12530",36,103899,683
"91",18,30730,156
"21704",44,61537,536.72
"19448",72,217992,1482.87
"10626",9,22794,107
"27575",0,13547,47.1
"26990",635,1769326,13494.02
"14701",33,66173,498.37
"14800",30,67570,584.92
"5704",14,29965,152
"18129",174,441092,3452.09
"34178",14,30507,195
"20130",33,77109,609.08
"33527",40,83520,723
"31203",130,317830,1626
"3753",97,208626,1283
"27343",16,71706,608.4
"14329",32,132389,913.21
"18171",34,212933,995.08
"21529",3,29450,120.96
"9523",9,27096,211.13
"23876",31,40097,845.5
"5867",42,62171,533.8
"9803",30,205796,855
"9304",22,49921,312
"4214",2102,4768785,40449.38
"5902",13,38528,245.2
"21085",11,16422,146.93
"16905",6,16892,85.42
"21971",20,57272,313.77
"13710",6,14595,96.6
"17110",4,9553,48
"12247",7,13832,125.74
"20830",54,111283,1105.18
"1713",14,49472,387.43
"1617",45,90795,531
"27064",64,138375,1161
"33698",NA,61082,0
"16607",10,20110,55
"22319",8,11701,105.39
"11256",39,84237,682.55
"16982",56,153007,1092.01
"11603",19,37383,321.56
"12745",4,12000,57
"14660",38,121704,1095.9
"15309",86,157086,1312.44
"101",24,61457,249
"20318",42,58233,509.43
"8432",89,146817,738
"2442",147,333197,2891.21
"11711",40,105590,512
"12956",27,56316,399.21
"9160",30,54642,306
"1377",16,33963,110.87
"8472",35,100385,271
"15673",67,116742,835.11
"6178",25,77685,459
"10373",73,185912,1472
"34085",15,35021,230
"10628",12,22207,169.72
"328",10,18473,124
"14349",27,49490,302
"33313",12,55522,566
"11243",28,65817,615.95
"24243",64,408379,3147.02
"8802",7,7724,45.83
"21230",140,256537,1328
"18556",75,112822,1128.51
"22623",204,320348,2346
"22637",18,32198,219
"22002",8,11290,63
"664",90,198436,1449
"15193",16,38743,324
"29285",55,117422,1028.15
"9046",8,19379,156
"27504",70,157068,1304.59
"5863",67,179318,1260.63
"32975",42,123409,958
"19506",49,117732,419
"33990",15,21864,82
"15294",6,28855,262.23
"12236",12,28555,225.43
"22739",26,31012,332.79
"26280",15,31533,284.51
"24919",66,142325,1100
"9820",7,9235,86.22
"5634",30,64659,517.31
"34148",12,18158,128
"12469",35,85568,622.95
"13202",18,40115,363.09
"32275",75,126539,820
"1536",328,770336,6674.56
"16413",16,51921,235.98
"19726",54,107384,836
"21930",18,39251,309.46
"8892",57,153702,659
"22169",36,74947,837.56
"13565",71,157818,1399
"11788",37,58345,400.24
"34316",16,44382,53
"836",67,176948,674
"21573",110,197913,1364
"15400",23,75074,569
"11942",9,22088,78
"3403",40,59331,280
"12474",30,51915,362.63
"21161",26,63340,372
"10629",19,36736,298
"22407",141,223948,1894
"20408",57,106564,940.52
"26759",34,93545,662.44
"26539",78,42812,307.33
"22353",31,63641,355
"16107",28,49753,331
"21219",24,37083,290.83
"34247",31,33944,233
"20387",137,277867,2439.8
"15506",93,206278,2036.66
"110",41,101611,891.95
"20524",37,87881,758.53
"22340",23,54238,1087
"26210",28,41715,243
"23760",11,11717,82
"22597",221,334029,2783
"19125",26,48900,62
"22346",11,22842,101
"77",39,156205,1319.04
"2247",69,98789,842.89
"19258",47,108201,391
"25291",10,21538,201
"22441",43,101089,541
"24340",15,20111,114
"26627",46,78521,638
"32941",103,306003,2178.46
"3514",1820,5446176,99103
"4198",18,35911,245.33
"11293",19,35112,337
"19066",10,271330,2692.51
"19553",193,7566930,320334.19
"16389",60,134249,903
"26611",7,11368,79
"11244",22,64554,453.96
"11257",18,42167,302
"34189",14,34199,126
"19480",8,19009,139.28
"12786",19,46989,309
"26400",58,175682,1591.29
"17041",50,121076,963.73
"17159",203,276605,2599.96
"13397",47,383180,1991.35
"27537",39,118030,1257.85
"27171",25,46850,463.42
"15134",33,70284,496
"420",9,19984,100.12
"34156",17,36995,256
"194",11,22621,179.45
"1035",26,71123,373
"23273",83,203329,2016.17
"8558",11,28592,171.63
"27496",17,60042,520.23
"22025",7,8395,60.88
"25268",12,33721,164
"12627",74,256963,2275.19
"18626",95,325916,2768.29
"10744",23,57505,516
"5608",28,84149,398
"313",84,116881,764.01
"1531",43,108903,290
"12838",50,123394,1113.34
"4087",35,65816,420
"15204",14,21655,133.92
"1418",32,53014,260
"10003",36,68817,441.38
"22528",53,92239,762
"24211",16,28649,249.37
"8250",38,83078,722.3
"11647",32,73894,431.7
"9323",28,85699,487.22
"12207",22,76963,601
"15136",60,153333,1522
"16201",16,36215,295.64
"17145",19,47209,394.98
"32727",8,29296,220.78
"32092",17,44464,360
"5699",22,47711,364.64
"11715",11,30304,214.66
"11431",34,103393,801.78
"23063",146,152081,1182
"862",18,49602,223.89
"15104",50,94454,626
"18795",6,13838,127.98
"306",39,74867,466.58
"13654",32,76431,571
"21377",928,1090821,10
"15025",4370,14361890,303714
"18914",743,3143391,17747
"935",1007,3525125,39112
"4345",1745,8933323,84074
"14985",1695,5872752,116880
"4306",1809,5587714,44695.56
"6559",8404,26197627,873351
"15824",205,587652,5368
"15095",58,164417,897
"27474",4763,22095259,160187
"16703",331,988071,6242
"6768",694,2471847,18448
"13391",127,488799,4761
"2487",2166,8963396,190913
"16547",33,57554,464.83
"34147",149,496400,3628.07
"12323",6,12694,100
"18124",38,74002,532
"32640",1462,11414897,38611
"29951",55,151494,226
"13653",39,149532,2802
"9534",60,227474,1972.05
"30559",1009,2709337,22755
"34504",9,289538,3827.63
"2558",17706,57450047,1537070.87
"32401",24,57631,404
"22434",28,40501,155
"34365",7,5590,0
"27351",16,28483,306.93
"12029",274,2566835,7689
"32539",39,67128,308
"26392",83,1712468,100597.6
"953",226,694613,5915.04
"623",11872,98675000,1888708.75
"23592",18,18020,0
"27512",37,49082,469.63
"23537",58,92400,702.79
"23210",32,109496,664
"4950",225,448382,3691
"27550",38,75500,640.81
"34103",170,97685,902.39
"10842",185,505979,4112.3
"5903",198,504223,3147
"30414",70,194150,295
"29177",74,153816,1229
"32247",240,1774062,4269
"10502",43,70025,605
"33897",56,185613,1638.86
"4009",141,245937,2645.44
"26972",31,42163,377.92
"10374",26,54957,477.01
"19274",7,16402,236.81
"19582",82,180977,953
"17514",62,130271,861.35
"16578",51,177335,1290.74
"15938",12,52678,303.77
"15781",34,101486,682.22
"14244",33,73431,545.18
"11971",146,348134,2938.12
"30878",2,13927,55
"29320",92,205717,1619
"20215",24,84660,103
"851",32,77057,442
"7268",0,48916,0
"8124",20,48590,406.74
"1252",84,235887,2323
"870",67,220002,1558.36
"32636",81,277297,2433.14
"3566",19149,42356439,461618.7
"2324",9,10448,39.52
"90148",32,75384,463
"9185",110,255842,1500
"34395",14,43049,210
"11683",11,47810,232
"10475",27,54819,286
"21495",57,131023,1022
"22205",4,7964,62.58
"17621",14,30657,212.76
"90017",3,7448,23.41
"8314",12,32796,350.06
"6962",135,272346,1650
"17749",68,179062,1264.94
"16330",7,16458,134.81
"29330",33,103300,674
"22984",41,109599,1061.69
"34052",8,18128,164.77
"15169",110,147553,1122.42
"23342",50,106665,1000
"33806",43,124700,514
"32251",40,133940,1074
"26334",10,26062,215.55
"15585",20,29800,482
"29712",76,241668,1546
"90311",52,131948,295
"31698",338,3016717,23219
"29506",9,78785,99
"18127",15,25179,188.8
"32527",25,57367,289
"1092",27,48688,266
"13060",190,405905,3153
"19343",116,186511,1425
"19999",40,67895,319.8
"17792",43,55073,286
"34242",13,16606,102
"32574",112,1266564,11367
"30043",10,37436,192
"30339",10,41193,0
"12144",28,49023,358
"30114",14,44978,238
"29024",24,87700,222
"29550",36,135866,654
"11355",20,38528,271.22
"12208",45,82959,319
"15664",62,89691,799.65
"28421",60,716368,715
"18086",19,33024,174
"15089",15,40639,346.5
"14415",11,31116,229.7
"1469",11,26322,192.58
"29818",7,18981,31
"28035",14,79623,55
"14043",134,384031,2802.3
"28348",45,194006,756
"23901",51,260668,431
"30744",8,45218,297.23
"15362",18,32229,269.92
"19215",72,74874,605.21
"20484",79,157321,1296
"27966",16,47671,77
"15697",438,1421774,11031.77
"17158",157,404461,3102.32
"33560",1202,3520772,45673.3
"19360",23,33527,249
"90200",92,287005,970
"10126",10,23201,178.66
"30350",34,98050,0
"10696",46,65244,615.79
"17282",6,14084,91.61
"13774",9,25926,184
"31357",23,94641,139
"13934",96,219015,1811.15
"29133",23,42255,247
"27180",34,80560,686.72
"27104",155,385733,2324
"23621",239,635302,5578.87
"7403",34,73151,503
"20015",35,253398,0
"21868",152,124963,0
"91189",24,110955,917
"26601",34,85130,540
"3755",303,648328,3847
"17741",56,143473,354
"29637",48,86641,589
"26658",25,33072,153
"26743",39,65552,467.05
"32871",15,29650,494.27
"33441",28,103861,1007.21
"26384",53,150073,1297.95
"14083",4,7614,41.37
"23806",36,58940,613.03
"31631",39,116132,738
"27897",6,19261,16
"15152",23,53471,467.84
"27026",23,16404,142.23
"18402",71,222393,1004
"14078",64,149657,1117
"20670",18,16593,45
"13446",8,15502,126.63
"13563",7,12937,40
"15714",74,184706,1551.82
"33481",17,137397,946
"7411",337,610569,4124
"31090",5,25667,35
"13753",13,87443,604.43
"27077",58,119043,913.69
"17933",135,269715,1408
"17773",21,42077,101
"33638",63,95000,648
"24123",45,107318,720
