"","numemp","asset","RWAJT","RBCT2"
"26955",66,195703,161627,1963
"16980",437,1432873,1089236,13649
"8775",46,121157,88061,852
"57491",14,74129,63142,633
"422",29,74305,44918,421
"13274",53,133593,108630,745
"26217",51,118374,63608,573
"19829",18,34507,22468,275
"25328",4,11369,4480,48
"22639",24,75748,44456,556
"9359",37,173416,98668,1146
"10523",90,264913,115197,1442
"4796",16,43816,24133,302
"35455",30,84155,69751,810
"9875",10,32972,20425,152
"8531",27,83727,37980,369
"20827",90,387323,328239,4112
"1937",50,146697,103509,1296
"1468",34,98345,63800,798
"4075",28,75007,50405,631
"17543",28,74700,43241,541
"15291",20,77242,41541,521
"14749",66,132481,80312,1005
"876",21,84876,52892,669
"2477",23,66388,63344,770
"99",18,80994,53218,666
"17569",4,9353,4995,42
"26542",40,125909,78831,964
"17327",48,161850,90937,949
"14912",16,53272,38106,387
"19515",26,74469,57810,597
"22309",19,77371,59382,747
"9068",60,135922,100051,1209
"10805",11,47200,25553,322
"15813",28,75652,59095,699
"16243",80,176867,126816,831
"877",85,217541,171481,2151
"26554",18,91395,45131,294
"296",45,162357,112724,1309
"16154",11,40587,29973,376
"18321",101,276527,207490,2598
"13303",122,168274,137021,1716
"8532",27,61434,47422,559
"57590",20,67758,42067,451
"8675",91,258872,199569,2231
"4094",21,78625,31007,179
"5635",36,100716,71971,769
"57122",38,206866,170938,2142
"49",16,33141,21903,275
"11207",38,115425,96842,1214
"26551",54,146683,104832,1327
"11732",12,65843,41820,475
"57360",34,195067,161480,4365
"35106",34,268369,274295,7240
"57814",14,64151,56990,479
"16993",72,186402,133977,1412
"1484",47,134705,96305,1209
"10594",39,79502,47259,597
"35543",31,136042,102200,963
"12461",8,37623,17030,173
"21158",13,32059,14330,179
"8693",26,71496,56747,710
"15397",53,165555,77321,978
"5775",57,122859,70313,893
"57941",19,36842,20219,150
"22838",17,60623,34150,427
"2379",29,95736,63390,710
"16527",10,30510,25570,194
"57309",20,61344,56690,619
"8262",6,34011,22192,257
"9392",24,99847,68977,744
"5950",268,1073953,873736,10944
"5636",50,243698,150993,1895
"17995",6,27438,16794,210
"15113",22,48539,37820,474
"57169",32,84810,71559,895
"1372",33,65007,42807,540
"20884",371,807871,450084,5669
"8144",14,76240,29957,261
"10315",15,48374,34795,332
"9127",4,13114,4995,67
"27125",161,391803,318507,3516
"10057",25,82287,45916,580
"12986",148,779980,524292,4557
"13962",12,41033,25319,250
"18053",2591,10134801,6990898,162371
"1627",25,58961,41847,527
"17813",7,27254,19099,239
"149",29,86268,64598,810
"10054",100,341791,291160,2945
"15821",15,43489,30610,167
"289",23,132502,48582,565
"8297",42,97500,67395,735
"1464",28,66215,49624,621
"57965",10,45321,22107,189
"10674",17,77372,57213,479
"8584",24,50185,34662,435
"26403",93,200956,145220,1818
"33648",NA,407791,NA,NA
"35546",24,654149,389411,1425
"14794",25,33759,21849,251
"23826",63,300765,275768,2197
"8118",36,137824,73846,489
"16469",8,15344,8039,103
"8804",34,52657,27530,289
"34897",27,156991,86416,882
"11750",22,82018,51413,647
"17378",28,75825,45084,491
"22609",14,12369,11234,33
"9817",16,39245,32888,413
"9775",14,62798,43189,541
"1635",100,395653,202195,2528
"8695",25,127556,89647,1123
"15547",20,60378,44898,579
"11200",110,303584,233872,2025
"7768",368,1798405,1597669,15728
"57276",17,75164,56552,450
"4130",17,50840,25549,320
"8886",75,217149,149817,1874
"8265",4,9032,9151,119
"15266",7,21413,18331,144
"971",116,286205,227415,2720
"13832",24,38457,26271,330
"57396",37,106164,78043,978
"1643",16,38962,22523,206
"17309",67,208357,189920,1872
"19087",8,23206,20412,139
"91280",58,126791,95861,779
"16795",16,27576,20044,251
"57770",10,28620,22828,225
"17878",114,98318,62638,796
"8885",14,49421,33791,423
"16281",15,23859,16648,209
"13264",74,180209,171151,2259
"148",66,197832,157997,1427
"11466",31,39538,23460,297
"9332",15,52855,36235,433
"32779",184,850055,797130,12556
"8145",13,33599,19750,250
"12327",69,185865,150321,1505
"9315",33,108411,60985,698
"303",50,122404,80146,1005
"1523",16,64319,48212,605
"6139",60,144205,105077,1025
"13611",5,17952,11525,154
"57861",12,17161,13384,164
"618",40,140878,71605,905
"11232",15,47292,45576,525
"19954",15,26432,17046,214
"22273",53,106110,59305,743
"17829",7,18496,9456,120
"17355",8,22350,17973,112
"1373",34,79923,50412,640
"20769",9,35252,25268,318
"15423",19,36831,28416,355
"12232",21,66543,56713,539
"2145",21,97849,65973,634
"11609",24,65667,51346,469
"8556",17,46573,30516,382
"9057",22,79299,39386,493
"13017",32,74100,46992,569
"12530",39,198868,97100,663
"35396",15,89485,71058,889
"21704",48,105473,89135,876
"57035",43,280554,246375,2762
"19448",76,323535,176099,2213
"10626",13,27618,19488,173
"27575",0,14955,13513,0
"14701",31,78681,57348,721
"28411",58,232186,95382,444
"5704",20,86291,68574,860
"34178",37,119364,94031,933
"33527",133,577971,502762,14130
"31203",408,2786568,2852901,31354
"57933",13,16748,4302,9
"14329",43,219015,141958,2781
"18171",35,208890,103843,1308
"21529",3,35939,10013,35
"35365",45,162507,125315,1316
"9523",14,51601,39514,458
"5867",46,125816,106446,1469
"9803",32,274323,111774,812
"9304",18,69791,43130,494
"4214",2664,13235498,10470620,269062
"5902",17,56384,35144,447
"21085",9,26087,18307,230
"16905",5,19347,8291,104
"21971",21,61003,26750,336
"13710",8,24316,15946,200
"13857",5,9401,4679,59
"12247",6,22904,19071,238
"20830",155,1020760,948003,11857
"1713",21,83700,57189,718
"16607",11,27546,11706,147
"16982",61,237246,130339,1649
"35346",61,71056,57616,721
"11603",26,71676,48163,516
"12745",5,14372,9670,107
"14660",43,208814,161381,2021
"101",23,68790,36668,358
"8432",88,262398,127897,975
"35209",16,44677,38589,437
"11711",46,160237,102977,1307
"12956",35,107993,58120,729
"9160",31,98427,62895,787
"1377",13,38506,12788,164
"8472",49,171486,110958,1394
"15673",69,160076,91491,1092
"34085",46,149220,107215,1077
"10628",17,37241,25167,302
"29700",24,64218,44295,128
"34713",45,255449,204730,2022
"14349",28,77717,43160,415
"33313",24,171248,157081,1835
"11243",41,106335,79530,997
"58069",11,12650,5692,31
"57816",18,54703,40876,511
"22637",33,98460,81467,526
"664",182,837741,655257,5869
"19506",154,406648,371120,3587
"34413",33,117916,85089,721
"33990",21,85527,42717,447
"15294",6,33298,25622,325
"12236",15,49114,35478,444
"22739",28,54836,33661,426
"26280",61,303440,259451,2915
"24919",65,243432,186689,2346
"9820",8,17935,13627,172
"5634",30,88820,65996,835
"34148",24,78654,69277,548
"1536",401,1846110,1730713,62861
"16413",21,61966,24779,286
"8892",113,267043,199150,2187
"13565",74,250792,199062,1298
"11788",29,72875,44585,528
"836",103,342234,213224,2586
"21573",191,506854,438019,4788
"35320",34,114473,88428,1125
"11942",32,82012,64104,802
"21674",516,3095937,2226691,22721
"12474",44,74754,53558,634
"21161",50,220142,154599,1527
"34903",88,370268,305905,3103
"22407",324,1354838,1161983,14533
"20408",131,506190,463076,4648
"26759",43,180052,130195,1179
"26539",73,78147,33048,426
"34636",50,290702,166435,2081
"35207",86,191173,154068,1684
"22353",52,152849,129474,818
"21219",30,64014,42852,540
"20387",141,584788,432633,5432
"110",614,2012358,1508688,16915
"23041",177,485259,405782,5073
"22340",27,74273,43429,453
"4626",28,94084,74648,935
"26210",36,95718,77195,613
"2205",37,75468,56757,641
"34873",35,104132,87275,693
"22597",345,1032289,823427,10310
"19125",22,77457,13163,106
"57152",104,354486,300653,2971
"22346",17,42817,26544,238
"2247",81,123923,101285,1034
"34952",18,74764,66167,829
"25291",12,33925,29946,374
"26627",85,212890,166778,1915
"3514",7419,43726563,33603954,511665
"32941",177,628036,394741,4417
"4198",40,70127,54446,267
"11293",16,47289,36086,455
"19553",103,4399052,6114451,95768
"16389",104,322625,237104,2677
"11244",23,89991,55286,692
"34189",34,193814,141683,1255
"12786",20,61466,32363,371
"19480",7,20833,14564,183
"17041",101,273716,177607,2043
"17159",258,595856,438868,4762
"13397",40,838271,429933,6381
"420",11,24204,17891,217
"57627",33,58862,52144,489
"57640",11,51800,32395,316
"23273",118,534477,457166,5738
"8558",12,38962,20247,256
"27496",41,141853,101132,1268
"22025",5,9648,6431,62
"12627",91,476754,401566,4998
"18626",151,624472,409399,5163
"35016",27,92415,70224,613
"5608",37,154081,85650,1081
"4087",54,137745,90829,532
"15204",15,29641,16322,419
"1418",42,72769,46272,591
"22528",146,401576,352794,3600
"24211",9,31017,18946,245
"8250",40,156719,86981,1092
"11647",30,119380,76670,959
"34639",54,311869,260025,3165
"9323",37,105699,55572,561
"12207",20,91365,57462,705
"15136",65,281019,233651,2805
"16201",24,68871,52012,508
"5699",19,70089,51660,649
"11715",11,39859,24669,309
"11431",54,199305,141257,1515
"15104",48,146216,98114,972
"862",27,97861,50293,629
"18795",7,23209,17316,217
"306",43,123383,54138,679
"13654",40,110380,99008,777
"21377",1860,3234137,1454124,1174
"16547",28,79161,62883,746
"34147",287,1416743,880894,10537
"34757",24,111037,96177,977
"21897",34,69361,50529,593
"10629",32,73383,54242,574
"16107",36,87144,64700,809
"18124",46,90840,59633,746
"3402",57,139153,81353,1017
"26607",235,721160,559510,6613
"32218",30,162917,155266,1204
"17883",7,14330,7003,53
"32740",87,322014,218386,2009
"30559",2071,6040110,4347025,66128
"57074",25,58852,48060,560
"22434",37,143942,93880,597
"8537",89,257132,214393,2665
"19869",64,198196,145032,1826
"57484",21,165921,132048,1370
"953",317,1788093,1232390,10092
"23537",79,314134,170092,2157
"27351",38,94764,80633,1010
"23210",42,415485,274588,2486
"34858",18,74776,20535,56
"28808",449,1571670,1134697,9126
"34103",165,475822,265120,2228
"27550",108,311061,204677,2259
"20130",94,233966,163176,2045
"8870",133,477658,361612,3168
"17594",14,32633,25273,296
"17282",113,338189,267128,2556
"26449",9,46360,25484,129
"18129",255,994702,632290,6229
"11739",50,235244,142947,1010
"30692",87,80213,48460,608
"5903",601,1569405,1230335,13743
"30414",79,296089,140094,525
"35386",56,174179,140653,1760
"77",34,237633,183367,2310
"16418",72,245333,205605,2056
"496",17,52157,42472,534
"29177",58,196659,141637,1728
"26979",98,359009,317057,3962
"9613",71,230779,195207,2427
"32247",1108,10645005,5344574,24569
"35406",15,64759,58672,655
"16704",43,111910,103050,944
"10502",38,84319,68319,854
"33897",297,1815708,1223346,11756
"4009",209,524724,445837,2859
"28489",837,3180174,2556918,31166
"10374",30,94175,65846,826
"19274",7,25594,17104,215
"17514",323,945326,713091,8918
"11971",153,704243,471464,4725
"30878",5,27923,13532,343
"8124",23,52684,28811,368
"1252",167,629386,539462,6759
"2324",7,11093,11121,28
"90148",38,123782,72150,613
"34395",321,754976,547716,3762
"21495",86,327670,242479,2166
"22205",4,11907,5740,72
"17621",17,38498,25365,317
"8314",25,89366,70856,661
"6962",111,461476,224430,2819
"17749",131,394798,251620,5507
"16330",8,25310,18159,195
"34052",18,95038,74366,834
"34872",23,45452,29374,336
"15169",102,279186,181061,1777
"35066",48,257234,192738,1991
"33806",55,281619,163868,2050
"57716",14,48136,35547,420
"32251",11,91949,42284,551
"35462",49,202663,195091,2350
"35363",16,90468,50708,454
"15585",24,60767,48610,566
"90311",79,276194,190845,1729
"29506",8,80965,27988,101
"18127",21,41746,29443,316
"32527",27,130922,73498,364
"1092",34,70886,53917,505
"13060",311,1098464,923214,10492
"35541",77,447136,300150,3178
"57669",15,81555,54230,238
"35431",153,197235,149029,3518
"34780",8,118459,116731,1506
"18255",146,100149,79493,1001
"17792",53,94621,67073,727
"20215",29,97196,67608,776
"35280",179,574886,369316,4585
"35051",34,117097,76764,970
"57678",19,62734,31731,400
"57131",80,394705,326607,3281
"34242",63,339613,273681,3427
"10581",49,196174,183412,1646
"35329",92,473145,317871,3837
"32574",219,2253244,1830113,13919
"57833",5,2727217,2705527,10000
"30043",13,48052,24676,210
"30339",11,43956,23587,222
"29024",28,106505,67195,302
"29550",43,308621,225284,2191
"11355",30,67669,39924,501
"12208",66,135908,109161,965
"34963",3,8029,3145,0
"14415",12,51460,61070,405
"1469",13,31147,14639,184
"28035",13,86271,34293,64
"28348",46,273999,79227,1976
"23901",80,416423,234667,997
"30744",14,58951,29821,627
"15362",19,47502,36071,341
"28384",32,108647,75701,507
"57949",9,20550,4546,12
"19215",48,144356,135320,654
"10440",46,157320,136947,1613
"20484",110,298979,224816,2070
"15697",544,2384385,1573802,17644
"35281",48,132959,111128,1389
"90200",149,855213,556018,5269
"10696",47,96093,80948,1012
"13774",8,34954,24510,247
"27180",50,326360,247624,2920
"23621",374,2040303,1465295,14562
"57492",22,67887,45682,571
"20015",49,358797,293653,535
"21868",307,351386,211627,0
"1808",49,131492,54626,525
"57701",19,121261,88293,521
"26601",58,212705,152819,1911
"17741",57,242726,139583,768
"29637",50,142213,70041,817
"26743",112,307121,181042,2265
"32871",65,273724,249470,3123
"57973",13,27267,13957,47
"14083",4,7946,3974,51
"23806",63,169483,140723,1770
"35421",21,122620,108010,1244
"27897",6,27265,13628,21
"15152",21,57926,39564,496
"14078",148,412551,275108,2362
"18402",148,612855,352494,3560
"20670",13,29270,22234,69
"11608",26,177382,154484,1906
"13446",10,23747,16372,205
"13563",4,10511,6593,25
"15714",121,354190,274763,3442
"33481",63,451795,383410,4423
"31090",7,34753,20922,220
"13753",14,145802,79535,999
"17933",187,470780,394915,4250
"17773",21,57826,57950,124
"24123",105,253264,158056,1978
"32347",45,223405,188207,2361
"9077",27,75694,40910,189
"35141",35,1729664,1712867,17806
"57197",306,748351,501393,3212
"35143",71,365069,281175,2736
"5624",15,72347,36628,127
"17825",4,10711,6921,88
"29941",23,232719,114907,987
"30052",146,1119813,678916,8772
"10993",11,31926,28871,340
"11235",9,44175,20420,256
