"","numemp","asset","RBCT2"
"6782",54,58656,367.54
"26213",49,96552,837.96
"20726",25,73489,618.43
"20557",36,62291,547.13
"22968",84,157599,1006
"21614",34,62789,336
"19594",39,54583,451.36
"19838",40,98345,857.75
"20311",76,170638,1196
"19234",25,37315,328.25
"17906",44,60784,389.41
"34063",4,8100,59
"26904",16,57002,341
"20156",47,122259,601
"20537",67,131786,1030.11
"21919",61,77815,512.1
"10973",22,54838,423
"10570",55,145627,1297
"4624",17,53659,210
"27501",120,200269,971
"34232",7,3843,5
"18609",132,212818,1574
"22989",113,281475,1363
"26498",128,547987,4338.53
"20639",143,253037,1562
"10892",12,18007,78
"19862",49,150719,680
"24678",21,37041,330.62
"20473",190,365099,3353.24
"20241",165,253870,873
"21567",15,20698,78
"23886",76,126687,784.41
"5800",14,46354,409.29
"20504",50,118970,1012
"27006",79,244320,1968
"21663",55,75879,478
"21224",62,125189,807
"33994",12,49475,416.64
"15001",145,384364,2612
"31581",6,20519,0
"34090",10,43693,75
"10647",9,23542,191.44
"428",45,50541,305.87
"2328",17,31501,87
"27471",1042,9183433,116616.97
"29140",138,279445,2157
"28574",647,1395753,10056
"31346",4,19382,50
"30182",72,131694,546
"32328",13,66964,540
"22461",38,83389,604
"25711",33,66309,448
"26306",72,18419,177.29
"23348",33,69985,468
"8843",53,95584,521
"25046",24,31432,275.95
"22675",116,237833,2390.12
"239",5,13116,106.86
"1439",21,46442,449
"14993",7,14528,137.67
"4488",10,23816,171
"25192",152,205778,2285.88
"26764",15,59420,544.97
"30950",3,6010,20
"16730",59,123895,642
"25621",30,54926,471.29
"26248",52,137413,1005
"26398",21,43207,372.85
"32972",56,137172,1150.86
"24472",41,73609,420
"22373",61,164581,1066
"19300",109,256043,2402.69
"18806",21,29643,285.17
"24179",48,85992,320
"33993",12,40363,256
"33812",12,36081,331
"6837",161,414950,2745.65
"3619",1977,7929208,230057.33
"13085",147,336028,1802
"13595",63,109321,826
"15872",270,575799,3412
"24481",19,33331,271.36
"24334",19,43908,288.64
"27528",39,70739,475
"28268",138,482871,2051
"23001",31,39243,310
"20393",157,296637,2519.53
"24655",70,136656,1141
"18246",254,1322252,5397
"9104",8,29101,152
"31980",16,28319,212
"30385",8,35465,143
"30617",39,151614,893
"32633",3169,21381973,174623
"32526",777,3612530,11152
"29597",23,108344,610
"29878",27,81250,352
"17784",190,235485,1471
"8733",36,80991,530
"15432",8,19497,144.71
"9645",41,42293,267.07
"228",58,173309,1656.06
"1117",32,72228,598.06
"20292",19,17409,81.08
"5617",16,21316,125.19
"26944",23,49526,404
"20006",10,13920,85.66
"22569",25,47510,413.89
"16701",325,769227,3247.75
"15444",75,146538,1261.76
"19115",47,76347,583
"10204",8,13852,115.99
"22263",8,10781,98.84
"20712",16,28941,273
"22554",27,62096,526
"21131",24,57614,425
"13150",165,387801,3485
"13099",56,110481,300
"10120",12,32617,218.35
"6770",191,424918,3480.29
"30713",3,6791,0
"25057",34,65473,486
"19355",32,94748,695
"8205",23,45961,291
"5174",25,59913,375
"1804",91,176075,767
"29668",20,72038,0
"28705",103,266917,1559
"23671",58,48661,409.95
"28254",447,1203740,7879
"26478",6,19887,126
"5417",28,42627,417.88
"28949",6,36878,43
"19157",169,318343,2187
"2782",4289,9997920,92760
"27083",1378,7553396,54450.96
"33766",73,325827,2492.44
"33431",246,1114076,8962.84
"26800",13,64058,364.92
"29688",43,153796,789
"15954",162,484672,2747
"33784",45,123992,782
"15354",21,37772,305.64
"22381",12,27341,129
"33467",11,26033,195
"18903",52,134808,1108
"8868",28,85650,566
"28454",96,243932,2056
"32113",45,161494,1176
"11681",4,11154,61
"29979",553,1881788,13815
"22959",7,14287,72
"34149",6,7382,34
"9923",52,67223,556.43
"33991",17,40338,380.37
"25244",42,102071,894
"10858",11,37632,163
"16782",41,76757,450
"18483",6,11364,76.1
"23284",248,1165175,7899.17
"34067",12,33595,175
"16410",18,37451,190
"22015",42,84258,697.74
"17751",91,242924,1436
"32018",22,34199,155
"33134",22,94661,873.19
"11682",22,51963,148
"10989",33,68749,492
"30079",5,21318,95
"23339",114,142801,1336.2
"9619",28,35952,303.59
"6051",54,105254,736.17
"16068",852,4204826,22617.75
"17453",19,70330,205
"22288",87,555805,2980.49
"33655",NA,464611,0
"21001",57,101210,579
"18625",37,84963,392.91
"31813",3,5740,20.86
"12612",222,562993,4429
"28507",14,47272,85
"32569",57,198833,594
"15392",7,14467,107
"18775",271,605755,15463
"90713",15,20577,153.93
"97",154,398389,3020.5
"32960",13,45935,25
"33901",76,129317,709
"19732",86,159357,1511.52
"18277",45,118632,473
"18434",17,42229,350
"26822",30,44521,234
"1391",18,39965,240
"1431",10,37225,300
"2315",116,151700,759
"29471",7,57171,267
"4666",205,254238,1910.85
"29743",16,39257,103
"9967",44,92477,190
"1198",24,65417,293
"15085",74,95029,533
"17123",87,342608,671
"28780",62,275639,690
"34012",3,4929,0
"22671",26,120727,809.88
"8023",34,85912,886.52
"32422",4,8390,31
"31217",27,77377,502
"29663",161,323534,1943
"29884",12,65851,306
"17305",26,36024,301.74
"22552",8,16241,146.71
"1436",4,4399,44.48
"11343",7,25169,178.2
"9049",73,133979,489
"25745",63,211202,1515.7
"34095",12,18547,129
"33825",20,36906,206
"24497",18,33743,296
"33013",11,31613,248.65
"19601",76,305383,3996.68
"22177",60,133011,929.52
"5296",446,1188097,23568.9
"11619",162,364985,9371
"1515",72,161669,1979.73
"1509",302,694504,8872.24
"12340",168,486091,5676.5
"13237",30,69079,638.16
"5319",91,208150,1682.7
"15389",31,138599,1149.77
"5311",224,478475,5873
"33792",4,70030,762.03
"33367",245,330920,3773.5
"13073",55,104173,731
"29805",930,7243512,14024
"26243",8,65902,851.67
"24064",13,29492,128
"29085",54,139774,593
"28225",169,525588,4530.58
"9631",12,38525,95
"90146",67,163590,815.03
"27293",20,61934,412
"9096",6,16596,103
"21641",29,60554,467.66
"27184",38,204752,1810.6
"25663",185,471111,3899.85
"5915",316,921399,7432.54
"24829",20,90633,1082.46
"29973",68,197601,1273
"30243",25,104074,604
"32335",46,279619,1285
"26390",54,122946,956.46
"30783",10,59966,20
"1396",9,14963,130.59
"284",13,45923,334.47
"28288",8,25107,93
"11477",17,56846,351.33
"35",95,251204,2031.23
"26336",33,128986,627
"28191",12,71939,316
"5814",17,53340,367.2
"28242",27,84263,317
"14418",33,121449,2265
"18836",49,153426,1460.69
"23658",32,80756,468
"11694",79,100847,937.21
"17270",15,20964,165.24
"25294",62,101740,610
"1214",18,59561,424.3
"3276",64,127052,811
"19483",35,68208,225
"11556",34,79147,576
"26579",30,59570,255
"21645",4,9062,19.28
"90030",5,4396,28.79
"22314",0,1921,0
"13191",13,48139,280.8
"26617",7,33521,180
"10171",16,60001,423.8
"28626",137,610448,4335
"34167",5,12948,120
"28522",41,197366,516
"1814",8,30675,137
"18331",46,85031,574.77
"30691",9,59684,142
"13272",18,41891,328.95
"33365",34,75690,623.42
"2987",146,258263,868
"26704",22,32222,371.47
"32004",34,57701,352
"6959",84,154484,633
"32477",14,28006,230
"32341",80,259565,979
"32404",13,36948,180
"11652",95,255293,1733.08
"27476",771,1174060,8783.66
"19919",558,1236129,36471.23
"22519",374,1626346,36752.13
"9828",61,374760,2928.86
"22464",72,80930,643.35
"22302",60,69433,683.84
"16876",6973,13618000,97861.25
"33976",581,1174510,8775
"20828",1409,4179900,56882.56
"12342",14,25958,216.26
"14618",69,261975,2619.3
"26653",10,15482,109.09
"18408",278,771408,6904.84
"1047",65,101938,796.56
"1961",47,62279,526.31
"33927",8,14621,59
"21269",50,104418,430
"27122",24,48392,459.11
"24516",58,493190,9783
"22559",54,103229,722
"33658",NA,226979,0
"33657",NA,254826,0
"33686",NA,1575861,0
"16604",120,248571,2009.91
"4800",1429,4597631,37585.42
"33666",NA,156383,0
"33660",NA,286113,0
"19842",368,1840612,16304.39
"14570",34,80431,745.92
"5170",37,110785,608
"32964",481,1232024,12028.05
"15093",41,69091,483.72
"16601",23,42189,296
"11782",38,93279,428.21
"866",19,32171,256
"19434",60,119464,1084.75
"13290",40,102739,618.15
"22130",51,97336,888
"155",25,44300,353
"26689",18,89922,775
"9108",111,179714,1668.18
"18700",44,69760,421
"12226",9,16761,112.47
"24799",38,76959,681
"32971",2783,8864506,54141
"25178",152,333802,28031
"3622",2636,16418000,855075
"27595",2600,7565446,197147.93
"3510",51179,175231000,6025170
"17300",1558,4233375,36119.55
"33326",409,928276,5366
"2970",7289,17541000,473756.25
"33404",2391,6867765,30447
"9575",4083,11144435,254786
"20209",97,233786,2487.93
"12773",109,217646,1840
"5618",17,56937,479.77
"8243",28,67427,689.98
"34120",21,36366,185
"33554",120,113452,999
"8252",16,49106,141
"20360",26,57943,229
"19588",72,154350,1285.65
"19877",42,81669,620
"14033",12,30030,255.21
"581",16,16103,104.82
"33681",NA,43337,0
"6195",24,68319,531
"23123",69,145851,1226
"16282",9,25443,93
"1465",12,17404,155.48
"18930",30,32883,146
"33589",31,56418,414.64
"33696",23,49481,345
"18407",34,52236,316
"1623",30,42707,206
"8595",11,20913,142
"15817",6,15417,131.76
"287",101,177537,1412
"100",177,467945,15455.07
"32715",38,406533,464
"15267",9,23912,241.17
"10253",17,45917,323.01
"16959",7,16066,39
"8278",10,20518,115
"1756",9,14559,75.64
"9788",29,86251,631.2
"32722",49,149064,1227
"10883",12,49067,112
"33987",60,33564,0
"23813",64,53067,409.67
"17948",1943,4665671,57815.54
"6137",39,84209,610
"27473",21,46223,276
"15103",6,8862,48
"5605",30,43999,114
"15833",11,16823,146
"11245",26,74510,327
"9385",22,58886,370
"15906",14,28380,201
"2733",10,30193,218
"16288",22,31559,243
"1749",63,149831,1162
"20239",24,54080,324
"8254",27,48407,403.24
"12549",29,70551,542.16
"9176",48,118745,851.59
"17190",24,54947,353
"15068",13,26906,185.99
"871",147,307264,2258
"16754",129,774413,4523.07
"15554",16,27684,82
"20632",26,62625,427.31
"12325",10,32613,290.91
"9406",13,12996,85.47
"105",22,46118,388.97
"21979",96,143783,966
"23457",16,36471,222
"9023",85,125880,810.93
"32920",25,80529,784.1
"13274",16,23647,187.67
"16922",14,31529,257.06
"10885",7,11334,97.82
"19491",102,185351,891.63
"5713",32,47385,117
"33653",NA,1495261,0
"6123",70,124330,860
"16953",9,13530,146.12
"13167",24,74422,433.68
"26955",55,106357,923.74
"21015",17,29273,257.09
"12738",7,8503,82.93
"22061",62,118293,997.93
"3062",19,43745,344.34
"8775",36,75452,660.68
"27302",22,68587,640.43
"26217",41,83529,353
"9359",34,104275,550.67
"1701",19,64052,436.49
"422",32,76489,116
"16259",28,59876,412
"15795",59,121188,594
"15834",36,81789,623.81
"19829",19,22818,184.37
"22639",22,41430,230
"25328",6,12443,46
"25338",25,62936,583.87
"22142",196,330890,2329
"10523",94,179631,992.91
"4796",15,35443,240.62
"8146",22,29623,183.94
"23060",27,37687,307
"8531",19,54106,240.35
"20827",86,168826,1518.83
"1153",6,8801,83.35
"1612",5,14489,107
"8776",13,24744,177.54
"1937",27,76748,526.71
"1468",30,57524,410
"1878",23,47770,336
"4075",30,52713,432.5
"17543",27,48570,327.54
"15291",34,60986,515
"5683",37,117571,1012.97
"18182",8,12095,56.21
"5684",29,56535,364.85
"14749",27,67347,297
"876",24,70873,710.04
"2477",10,27612,254.2
"99",18,59103,265
"17569",4,8409,33.04
"26542",30,70165,401
"17327",50,121730,752.15
"14912",15,33883,222
"19515",16,58534,459
"22309",19,42068,366.48
"16274",7,14632,126.19
"9068",25,58352,500.64
"10805",9,33882,96
"2372",18,27490,210
"15813",24,46370,179
"15409",54,108710,788.19
"26403",48,57831,567.57
"16243",35,43934,451.43
"877",44,80606,679.27
"296",29,93075,479
"16154",8,28208,181.68
"11522",14,23445,150.68
"108",24,55699,418
"5687",12,55484,345
"9763",8,19183,128.58
"19981",49,140407,908
"18321",87,133552,1100.95
"13303",16,30428,298.63
"1249",21,29199,243.14
"8532",24,45862,242.59
"8675",52,114969,957.6
"5635",38,73064,567.59
"12108",5,7637,41.56
"1751",7,11905,82.25
"49",12,12617,44
"11207",21,56378,468
"26551",30,68327,610.11
"11732",12,42790,294
"6843",30,113121,730
"33632",11,31454,201
"16993",50,130993,940
"1484",13,41289,353.87
"10594",38,73507,516.69
"12461",8,25897,144
"2398",9,23582,172
"21158",11,22536,58
"8296",46,83591,807.04
"8693",15,31947,290
"8288",15,26597,185.65
"19603",50,106309,276
"15397",40,88392,700.85
"5775",40,89325,636.26
"26324",16,47405,297
"13162",7,19711,155
"18243",8,8550,65.67
"22838",17,46561,236
"2379",26,71158,416
"16527",10,22500,120
"24841",22,56008,522.16
"24500",33,33575,205
"9392",21,55250,272
"5950",173,485154,4464.33
"5636",35,109614,774.03
"8486",21,92248,670.83
"17995",6,19501,145.92
"15113",17,32579,310.85
"1372",23,44161,308.88
"15866",12,17043,125.97
"20884",451,732923,15536.61
"8144",16,69907,116
"10315",15,41884,243
"9127",4,11591,65
"27125",85,127301,1296.07
"10057",23,55577,431.97
"12986",211,353247,2376
"13962",15,39255,200
"18450",21,66573,464.24
"18053",3867,12254113,241048.89
"1627",25,55669,311
"17813",7,19992,163.45
"149",29,44988,449.88
"9514",3,7816,33
"10054",55,110223,746
"15821",23,38423,246.87
"289",19,82742,295
"8297",24,59423,418.88
"1464",13,33764,287.13
"9360",29,60891,450.34
"11241",11,25296,223.3
"16460",70,247302,1514
"21029",71,102239,813.24
"16706",69,156932,779.38
"1678",44,106962,939.56
"10310",85,134210,1068.19
"4937",11,21456,169.07
"10674",13,41703,331
"8584",12,21856,125
"22444",19,48979,400
"19505",47,139655,1132
"33648",NA,146005,0
"18415",9,20256,150.78
"21339",14,25791,169
"21332",14,36107,268.72
"310",21,39560,296.52
"14794",28,28281,193.87
"23826",30,77764,735
"20183",105,181593,1246
"8118",32,69597,480
"16469",11,9495,54.77
"8804",35,48117,260.57
"20040",21,41571,289
"11750",13,38046,261.81
"17378",24,51168,367.19
"22609",3,5461,42.88
"9817",7,19495,250.07
"9775",12,35296,299.56
"21120",30,67850,531.43
"1635",73,209114,1156.49
"12102",11,42003,139
"27320",24,96066,770.13
"8695",15,48997,338
"15547",26,54140,274
"13874",46,83883,660
"11200",58,156742,994
"7768",395,748174,7612.23
"23194",45,61576,436
"23277",18,30618,277.86
"18379",24,48407,265
"4130",16,41807,221.48
"9318",20,34342,161
"8886",73,115911,709
"8265",5,5021,24
"15266",5,10981,104.49
"971",104,201777,1716
"13832",17,21114,177
"11255",32,64136,444
"1643",13,27981,95
"17309",86,233025,1478
"19087",8,17610,158.96
"11608",18,84463,630
"91280",16,52203,478.51
"273",22,33845,179.42
"26268",11,19239,130.65
"20434",37,104706,552
"16795",22,21972,160.74
"24606",61,101637,853.91
"16490",22,45039,373.29
"22176",34,83306,588.61
"23790",68,121525,1007.31
"17878",194,104668,951.14
"8885",13,32501,191
"2224",9,25878,107
"20761",3,1161,7
"11448",53,89636,683.19
"16281",10,14037,72
"13264",36,75025,631
"16805",45,65341,407.55
"148",32,65112,429
"1694",38,82001,465
"8120",20,48918,394.48
"11466",18,27634,244.1
"15653",18,30785,199
"9332",12,30469,210
"32779",74,187161,3578.82
"8145",14,31210,192.9
"9034",26,60968,317.38
"17032",10,16120,116.88
"285",20,37040,174
"11780",32,155594,1224.6
"26477",121,244763,2082.06
"20914",11,47274,130
"12327",42,102139,855
"9315",40,70330,548.73
"303",46,78548,609.96
"1523",21,62010,196
"6139",30,41001,366.3
"13611",5,10222,84
"27553",34,259190,1141
"27377",13,18550,135
"9165",19,39099,352.48
"157",19,25963,237.88
"618",30,82220,438.09
"11232",10,22849,183.62
"19954",15,20577,145.3
"22273",40,66005,449.83
"17829",6,16910,144.85
"11813",1461,2610386,23653.02
"17355",8,16027,74
"12511",21,56693,426.81
"13901",7,16227,139.85
"15556",25,65050,324
"20769",12,34031,192.08
"1373",12,20352,111.03
"15423",10,15016,79.46
"2145",15,43962,339.54
"11609",16,38320,314
"12232",11,32623,284.96
"168",23,40821,263.96
"8556",37,47338,427.69
"9057",20,54455,363
"13017",28,39295,288
"12530",34,94250,667
"18099",35,99727,600
"91",18,25601,178
"21704",40,61980,467.1
"19448",64,215836,1503.97
"10626",9,22671,105
"27575",0,13226,51.35
"26990",612,1776089,12581.08
"14701",29,64998,482.58
"14800",28,65088,544.52
"9628",11,18196,113
"5704",12,27205,132
"18129",174,412947,3160.66
"34178",11,16241,113
"20130",34,71984,586.21
"33350",204,525505,4027.2
"33527",30,67735,645.75
"31203",108,259559,1455
"3753",93,209075,1591
"27343",19,69524,600.36
"14329",32,128255,859.63
"18171",35,208859,955.1
"21529",3,28333,117.95
"9523",9,28058,200.79
"23876",28,39773,863.07
"5867",37,63653,483.43
"9803",28,196013,910
"9304",25,48764,240
"4214",1985,4354345,36935.56
"5902",13,38880,239.73
"21085",11,15634,135.9
"16905",6,15702,78.02
"21971",19,58100,330.25
"13710",6,13179,85.9
"17110",4,10561,52
"12247",7,14168,117.69
"20830",50,107135,1018.38
"1713",15,46925,349.47
"1617",41,85314,427
"27064",59,127363,1020
"33698",NA,52116,0
"16607",10,19713,36
"22319",9,10472,98.44
"11256",34,80972,605.01
"16982",57,151927,1086.37
"11603",20,34916,303
"12745",4,10761,46
"14660",38,118420,1044.56
"15309",89,152321,1341.42
"101",22,61302,257
"20318",39,57972,509.63
"8432",85,141244,723
"2442",139,318464,2860.1
"11711",37,104372,470
"50",29,59939,399
"12956",26,54720,388.78
"9160",27,52396,288
"1377",17,33220,104.24
"8472",30,81053,277
"6178",25,66487,452
"15673",63,113860,791.19
"10373",66,179621,1357
"34085",11,25398,140
"10628",14,20961,172.55
"328",11,18206,81
"14349",25,46891,312
"33313",8,44554,480.61
"11243",30,61718,562.11
"24243",107,320504,2700.28
"8802",7,8350,45.67
"21230",127,244111,1273
"18556",79,117023,1106.35
"22623",187,294132,2481.5
"22637",17,31209,193
"22002",9,10844,84.62
"664",84,177759,1405.68
"15193",19,35977,307
"29285",69,119165,956.98
"9046",8,19855,160
"27504",68,135000,1238.75
"5863",65,173220,1119.42
"32975",41,122547,882
"19506",44,95834,398
"33990",14,18442,38
"15294",6,28626,268.83
"12236",11,27024,221.34
"22739",23,30708,325.1
"26280",14,32365,290.7
"24919",53,132369,1074
"10067",8,15174,63.01
"9820",6,10054,95.31
"5634",28,62311,488.58
"34148",9,10741,66
"12469",35,87672,608.83
"13202",16,36495,313.27
"32275",71,126178,649
"1536",349,744594,6300.95
"16413",15,50157,237.9
"19726",51,100183,760.27
"21930",17,40766,296.43
"8892",58,115838,629
"22169",35,70015,746.01
"13565",70,156597,1509
"11788",30,62126,412.09
"836",68,175235,533
"21573",65,182709,1204
"15400",23,73369,579
"11942",8,20962,74
"3403",40,56863,235
"12474",24,48064,310.24
"21161",24,55176,330
"10629",19,33816,296
"22407",131,198570,1823
"20408",64,102273,868.58
"26759",30,92190,633.39
"26539",78,48052,363.29
"22353",30,54368,288
"16107",24,45092,303
"21219",24,35232,275.97
"20387",134,263472,2438.63
"15506",82,176878,1677.72
"110",35,79414,709.78
"20524",35,86552,718
"22340",23,50351,1065
"26210",26,37998,304
"23760",9,11804,83
"22597",200,308034,2957
"19125",24,50471,66
"22346",11,20441,103
"77",40,145656,1200.52
"2247",82,99239,872.97
"20704",35,55341,416
"19258",47,108981,380
"25291",9,17623,180
"22441",42,91035,724
"24340",12,17353,118
"26627",42,66479,481
"32941",80,247323,1842.84
"3514",1776,4922303,95458
"4198",18,30593,213.43
"11293",19,34567,314
"19066",15,366507,3597.05
"19553",217,7988309,310883
"16389",59,121654,804
"26611",7,11991,72
"11244",22,61002,465.85
"11257",18,37158,298.67
"34189",9,11471,12
"19480",8,17906,131
"12786",19,48196,308
"26400",67,160870,1337.22
"17041",49,112930,887.35
"17159",190,253451,2904.56
"13397",44,364765,1889.34
"27537",36,96392,1014.75
"15134",32,69059,482
"420",10,19511,80
"34156",15,24617,75
"194",11,23325,180.6
"1035",27,68447,378
"17445",36,62544,358
"23273",74,150924,1562.97
"8558",11,27852,176.29
"27496",17,57127,469.53
"22025",5,8808,65.44
"25268",13,32375,130
"12627",72,238111,2099.41
"18626",92,314464,2548.96
"10744",20,52979,451
"5608",27,82563,404
"313",82,106049,702.77
"1531",48,106320,265
"12838",51,121261,1026.3
"4087",31,59962,449
"15204",12,20644,124.62
"1418",32,51124,257
"10003",37,70051,417.85
"22528",49,82877,583.6
"24211",20,28988,275.59
"8250",38,78578,689.47
"11647",32,70984,431.31
"9323",27,79963,452.44
"12207",20,74472,529.38
"15136",60,149762,1304.05
"16201",17,33501,265.03
"17145",19,46873,369.75
"32727",6,31373,199.25
"32092",16,40118,324
"5699",20,45411,359.13
"11715",11,29647,218.92
"11431",34,98070,767.28
"23063",118,117531,1065.71
"862",18,48909,220
"15104",49,91413,569
"18795",6,12396,114.13
"306",39,73971,446.76
"13654",31,69070,588
"4328",52,142650,1377.14
"21377",922,350906,10
"2293",1220,2726004,80823
"11594",25,98206,900
"19556",145,428387,2943
"15025",5033,13803178,310549
"6522",78,251275,3717
"10013",77,274783,2250
"4315",179,529048,4576
"10851",59,167738,1060
"6538",72,212779,5176
"11325",137,262869,2581
"3663",495,1770409,18789
"6643",493,1436703,24163
"17219",815,2569983,80123
"18914",878,3261913,20113
"6559",3551,9266062,299932.25
"6564",59,183935,1805
"6570",1895,4507542,132259.51
"6576",98,306660,4345
"5292",52,185528,1457
"12806",58,138479,1112
"13875",99,277736,3240
"12332",145,556957,3918
"4345",1414,6314079,56094
"5298",81,265369,1951
"14985",1925,6148853,119470
"4350",462,1069928,12187.49
"19152",311,820018,13242
"4306",2798,5497855,45371
"12358",114,387576,2978
"10283",163,407593,2558
"6633",72,205329,1567
"8402",74,236860,3297
"4356",35,110778,808.18
"13093",220,637158,6211.16
"5309",1083,5354275,164672
"12320",31,119747,921
"15824",234,580571,4359
"5316",43,128084,941
"12109",88,293141,2011
"6677",101,246593,3680
"15095",67,174580,1581
"14830",42,131741,1365.11
"4373",117,291464,3108
"3734",243,746415,5807
"6699",82,266023,4682
"935",299,687540,5381
"5327",51,181087,1843
"27474",4356,21344722,135791
"16703",345,963999,8204
"2487",174,199524,1907
"6768",765,2527643,13995
"13391",146,480461,5285
"26936",222,718682,5959
"6738",402,1208462,16591
"34147",149,465573,3377.75
"12323",10,12311,81
"18124",32,69422,463
"32640",2310,10693916,39715
"29951",57,135256,181
"13653",37,114343,796
"9534",45,104668,689
"27208",64,96556,947.55
"30559",775,2162401,16987
"32401",24,56066,402
"22434",33,39697,138
"27351",18,23605,250.42
"29146",138,641936,4803
"12029",260,2330150,7120
"32539",43,64117,314
"26392",93,1722448,100407.8
"953",216,617316,5255.74
"623",11454,89432000,1821992.5
"23592",16,16714,0
"27512",41,47520,468.85
"23537",54,115313,709.52
"23210",28,99298,634
"4950",100,210770,1996
"27550",41,56977,524.32
"30100",99,252351,1904
"34103",76,68472,690.86
"10842",202,477664,3956.07
"5903",176,417021,3112
"30781",19,80059,160
"30414",66,189953,320
"32247",126,815221,3197
"10502",48,72688,621
"33897",43,123930,1197.75
"4009",134,234687,2543.13
"26972",29,44317,322
"10374",25,51040,435.6
"19274",7,15022,228.83
"19582",76,167040,987
"17514",66,132309,949.02
"16578",53,171342,1451.92
"15938",13,49109,289.98
"15781",35,99429,653.96
"14244",31,61106,476.21
"11971",141,341940,2911.26
"30878",2,13763,37
"29320",88,193391,1482
"20215",23,82459,174
"851",34,70470,425
"7268",0,48078,100
"8124",20,47184,402
"1252",83,204354,1878.99
"870",72,187377,1796.63
"32636",99,296946,3414.75
"3566",15955,39497999,419544.92
"2324",8,10555,42.18
"90148",28,75206,417
"9185",112,246783,1500
"11683",8,40647,230
"10475",29,55849,291
"21495",54,115935,938.98
"22205",4,7037,57.91
"17621",14,27978,192.39
"90017",3,6987,20
"8314",11,31509,309.62
"6962",124,267572,1650
"17749",68,166150,1148.96
"16330",7,15492,137.69
"29330",33,100005,667
"22984",50,103553,913.32
"34052",7,11694,70
"15169",102,139664,1040.25
"23342",49,98935,958.71
"33806",42,121889,579.01
"32251",32,111867,884
"26334",12,35049,278.49
"15585",20,26176,472.18
"29712",56,189378,1332
"90311",43,128134,338
"31698",384,2881209,21956
"29506",10,78262,90
"18127",15,24145,176.91
"32527",25,55080,300
"1092",29,47827,248
"28654",126,633882,4619
"20011",58,160470,844.55
"23564",5193,11419210,92000.52
"13060",185,388230,2868
"19343",105,187150,1387
"32270",10,44761,161
"19999",41,65020,268
"17792",30,49016,295
"34242",9,6748,0
"32574",114,1305484,11903
"30043",9,37362,180
"30339",9,37261,88
"12144",28,48635,360.22
"30114",14,44973,227
"29024",20,77817,68
"29550",37,127820,650
"11355",19,38101,277.23
"12208",44,66990,310
"15664",63,85722,739.66
"28421",52,553755,660
