"","numemp","asset","RWAJT","RBCT2","rbc1rwaj","rbcrwaj"
"15448",7,23979,16750,210,10.8537313432836,12.1074626865672
"22039",18,46633,36280,297,17.2050716648291,18.0237045203969
"16419",41,86343,52874,610,15.1965048984378,16.3501910201611
"30367",33,182949,109368,758,12.1141467339624,12.8072196620584
"4788",6,18089,10060,126,20.0397614314115,21.2922465208748
"31826",61,142968,88887,1036,13.5351626222057,14.700687389607
"57298",20,63400,58399,605,13.0447439168479,14.0807205602836
"33025",111,355761,330128,4132,10.4289851209228,11.6806208500945
"57657",23,86147,48153,383,45.2225198845347,46.0179012730256
"35048",39,217335,156687,1602,10.8037042000932,11.8261246944545
"35456",25,136471,84716,971,19.1345200434393,20.2807025827471
"11706",17,45460,31848,241,9.81537302185381,10.5720924390857
"27552",89,335737,242175,2005,13.0323113451017,13.8602250438732
"34393",12,107500,88849,917,11.2449211583698,12.2770093079269
"57611",4,31971,22888,244,28.5826634044041,29.6487242222999
"1149",12,58726,45826,567,12.5125474621394,13.7498363374504
"1673",430,231122,316465,5824,13.5462057415512,15.3865356358523
"57647",49,181906,141044,1705,10.9086526190409,12.1174952497093
"11338",85,297609,209682,5072,12.6715693287931,15.0904703312635
"6646",45,91531,63531,239,19.0867450535959,19.4629393524421
"26744",89,317470,240123,2362,10.6083132394648,11.5919757790799
"3564",85,248974,185860,1325,12.8128699020768,13.5257720865167
"26977",66,89412,50163,510,16.5420728425333,17.5587584474613
"35517",54,209709,196323,2265,10.0431431875022,11.1968541638015
"57157",13,54562,46524,494,15.940159917462,17.0019774739919
"57633",132,260578,198322,2489,15.6508102984036,16.9058399975797
"35086",38,97774,57727,598,14.2567602681587,15.2926706740347
"9087",1055,3471747,2648682,33576,12.6669792749753,13.9346286190641
"57626",16,23323,18151,172,36.0971847281142,37.0447909206104
"27789",82,370230,278206,3484,22.3140406748956,23.5663501146632
"22543",5,19642,12253,127,19.7257814412797,20.7622623031094
"8426",133,374598,230785,3670,12.9787464523258,14.5689711203068
"57869",10,10532,5323,5,167.029870373849,167.123802367086
"35408",70,143200,107720,1328,10.605272929818,11.8380987746008
"31249",38,109730,78493,661,10.7028652236505,11.5449785331176
"9751",54,297629,275427,3357,10.8536926299891,12.0725273847517
"91005",63,209287,136705,1740,22.8550528510296,24.1278665740097
"27831",66,271324,132436,1658,21.4043009453623,22.6562264036969
"35018",184,48024,9708,0,461.794396374124,461.794396374124
"27207",21,38975,25524,322,29.45463093559,30.7161886851591
"32257",143,217596,190388,1351,16.8046305439418,17.5142340903838
"30332",16,28537,14161,82,44.6861097380129,45.2651648894852
"30619",15,69114,42446,533,15.6410498044574,16.8967629458606
"19795",54,200699,159226,1995,11.4654641829852,12.7184002612639
"27942",113,720117,420389,1413,21.2367592872316,21.5728765500525
"32266",61,957580,565322,4059,14.5943373864806,15.3123352708722
"35559",17,45608,36070,442,15.0928749653452,16.3182700304963
"4061",9,32071,27195,340,11.0314396028682,12.2816694245266
"35189",220,419495,314012,3928,9.921913812211,11.1734583391718
"29088",125,366178,177559,1295,10.0873512466279,10.8166862845589
"14936",25,98369,75134,834,10.8353075837836,11.9453243538212
"30400",56,173164,132625,1447,12.3000942507069,13.3911404335533
"18489",170,359018,294597,3704,9.82630508796763,11.0836159227691
"26568",41,173499,112914,971,15.5011778875959,16.3611243955577
"14311",13,63472,54305,567,11.7723966485591,12.8164994015284
"32304",6,25018,12950,140,29.2509652509653,30.3320463320463
"7506",223,917145,529003,3938,12.7727063929694,13.517125611764
"22658",68,251229,208202,2808,11.8039211919194,13.1526114062305
"9812",6,25459,19492,197,33.3418838497845,34.3525548943156
"5682",20,79507,55466,607,15.6780730537627,16.772437168716
"28380",142,377382,207520,2320,12.9067077872012,14.0246723207402
"8251",25,69756,53098,603,10.2621567667332,11.397792760556
"8822",11,28827,17427,90,17.6737246800941,18.19016468698
