"","numemp","asset","RWAJT","RBCT2","rbc1rwaj","rbcrwaj"
"15448",7,21678,16986,213,10.8972094666196,12.1511833274461
"22039",18,51248,39224,295,16.3088925147869,17.0609830715888
"16419",40,85609,53088,633,15.7154159132007,16.9077757685353
"30367",34,199164,118613,778,11.4683887938084,12.1243034068778
"4788",6,17022,10020,126,20.3293413173653,21.5868263473054
"31826",60,145267,91234,1086,12.4449218493106,13.6352675537628
"57298",20,68128,65517,659,12.3219927652365,13.3278385762474
"33025",121,385829,358835,4492,9.90455223152703,11.1563810665069
"57657",24,105181,56044,529,37.8202840625223,38.7641852829919
"35048",39,224085,167494,1827,10.5167946314495,11.607579973014
"35456",27,150550,91155,1046,17.9869453129285,19.1344413361856
"11706",17,45319,31824,241,10.2249874308698,10.9822775263952
"27552",81,334157,249506,2065,13.006901637636,13.8345370452013
"34393",12,111398,105716,972,9.49714328956828,10.4165878391161
"57611",4,35240,25149,273,26.1759910930852,27.2615213328562
"1149",11,61337,47485,594,12.6587343371591,13.9096556807413
"1673",427,225882,263900,5532,17.6661614247821,19.7624100037893
"57647",54,211670,155912,1796,14.4132587613526,15.5651906203499
"11338",86,300025,233142,2747,12.8608315961946,14.0390834770226
"6646",44,89941,66488,243,18.7507520154013,19.1162315004211
"26744",89,334282,246192,2400,10.7485214791707,11.7233703775915
"3564",87,241722,181000,1361,13.471270718232,14.2232044198895
"26977",64,101115,52190,514,16.1525196397777,17.1373826403526
"35517",57,229241,203557,7452,9.91614142476063,13.5770324773896
"57157",13,61499,48856,494,15.9038807925332,16.9150155559194
"57633",111,259077,198018,2486,15.7394782292519,16.9949196537689
"35086",35,105432,63506,644,13.1877302932006,14.2018077032091
"9087",1048,3264756,2597003,32901,13.1068389216339,14.3737223253111
"57626",17,33805,24929,231,36.4194311845642,37.3460628184043
"27789",72,369948,282274,3530,21.6877927120457,22.9383506805444
"22543",5,21430,12844,128,19.2385549672999,20.2351292432264
"8426",135,383474,235560,3714,13.0501782985227,14.6268466632705
"57869",10,16043,5479,60,162.894688811827,163.98977915678
"35408",72,181659,125084,1564,13.6076556553996,14.858015413642
"31249",40,110102,79399,681,10.8275922870565,11.685285708888
"9751",58,315554,289436,3282,10.7260326980749,11.8599621332523
"91005",63,203188,125262,1598,25.1768293656496,26.4525554437898
"27831",66,264398,128201,1605,22.5341455994883,23.7860859119664
"35018",183,50027,11054,0,422.399131536096,422.399131536096
"27207",22,52656,37766,473,19.6870200709633,20.9394693639782
"32257",141,218320,112563,1351,28.5449037427929,29.745120510292
"30332",15,28234,13275,85,48.241054613936,48.8813559322034
"30619",15,71532,42778,537,16.0175791294591,17.2728972836505
"19795",55,206608,169855,2125,10.9040063583645,12.1550734449972
"27942",113,748130,436852,1397,19.8309725032734,20.1507604406069
"32266",66,1012369,600680,3702,14.4531197975628,15.0694213225012
"35559",15,43419,35188,440,15.7411617596908,16.9915880413777
"19600",170,113538,90600,1141,19.962472406181,21.2218543046358
"4061",9,32411,26644,334,11.7362257919231,12.9897913226242
"35189",245,447179,330676,4135,9.72462470817356,10.9750934449431
"29088",128,393277,188054,1452,10.4438086932477,11.2159273400194
"14936",27,99690,76367,856,10.9877303023557,12.1086333101994
"30400",57,174057,134430,1346,12.2450345904932,13.2462991891691
"18489",166,348543,294185,3701,9.68404235430086,10.9420942604144
"26568",41,173364,115703,1022,15.3712522579363,16.2545482831042
"14311",13,59140,51984,567,12.6615881809788,13.7523084025854
"32304",6,25047,13221,140,29.5741623175252,30.6330837304289
"7506",242,925553,535875,3989,12.7358059248892,13.4801959412176
"22658",71,246143,205607,2822,12.202405560122,13.5749269236942
"9812",6,25641,17757,196,36.3180717463536,37.4218618009799
"5682",20,80370,53906,602,16.3395540385115,17.4563128408711
"28380",144,382848,211731,2402,12.8129560621732,13.9474144079044
"8251",25,70368,54604,457,10.2080433667863,11.0449783898615
"8822",11,28397,17497,110,17.4487054923701,18.0773846945191
"31372",38,72679,38994,416,21.8084833564138,22.875314150895
"33535",855,1290657,1417020,29246,21.7837433487177,23.8476521150019
"18664",2,107320,24731,310,260.482794872832,261.736282398609
"29864",282,1056005,716914,6636,10.3647020423649,11.2903360793624
"57899",6,16041,9941,56,105.240921436475,105.80424504577
"57072",61,220879,218374,2064,9.29185708921392,10.2370245542052
"34939",42,154995,119880,1144,11.5857524190858,12.54004004004
"18152",45,41718,29780,373,13.226997985225,14.479516453996
"10375",23,86151,66356,832,11.6296943757912,12.8835372837422
"57103",35,238859,170544,1308,11.8163054695562,12.5832629702599
"31217",78,215732,170881,1453,10.2486525710875,11.0989519022009
"34885",20,102197,68416,776,11.4198433115061,12.5540809167446
"27197",138,1047646,787909,9715,10.3704869470967,11.6034973581975
"57478",12,98010,43628,415,28.0301641147887,28.9813880993857
"35267",37,1692126,879593,1049,12.2939814209526,12.4132411240199
"3304",20,46691,34183,429,11.0669046017026,12.3219144018957
"57840",8,46186,21086,243,74.9312339941193,76.0836574030162
"15696",32,81730,40002,504,15.3242337883106,16.5841707914604
"35224",23,63124,38808,446,14.0641104926819,15.2133580705009
"34676",46,150860,107141,2834,10.4693814692788,13.1144939845624
"35314",11,56674,37681,473,27.8575409357501,29.1128154772963
"10361",140,303809,218374,1608,11.8928993378333,12.6292507349776
"29087",45,154967,77096,407,35.6659230050846,36.1938362560963
"13947",35,107146,76941,963,12.5927658855487,13.8443742607972
"57845",22,21304,6998,15,204.744212632181,204.958559588454
"27311",32,70158,27770,348,17.4468851278358,18.7000360100828
"29849",72,160673,123858,1189,12.2931098516043,13.2530801401605
"35029",48,166922,120222,1082,11.9570461313237,12.8570477949127
"17230",120,504257,353303,3251,15.8042813109427,16.7244546465781
"34947",52,123724,90435,1132,9.79819760048654,11.0499253607563
"34106",47,109502,89907,1125,10.8367535342076,12.0880465369771
"9831",60,184312,102797,1290,24.089224393708,25.3441248285456
"17622",60,196402,155401,1955,11.2367359283402,12.4928411014086
"3931",297,608407,490686,7533,9.7938396449053,11.3086576751731
"13080",42,135741,58715,735,28.4714297879588,29.7232393766499
"2773",250,774451,570224,7145,11.9893234939252,13.1986728022672
"20093",32,49984,36399,300,9.57169152998709,10.3958899969779
"34388",69,197319,141249,1217,11.7176050803899,12.57920410056
"6058",81,311484,183979,2904,20.3843916968784,21.9628327146033
"35078",24,100778,76610,959,28.8917895836053,30.143584388461
"34987",15,72605,61359,571,11.7097736273407,12.6403624570153
"35265",15,71855,56483,548,12.3045872209337,13.2747906449728
"8583",39,109544,75130,915,10.0079861573273,11.2258751497404
"15062",21,46015,22582,285,14.0554423877425,15.3175095208573
"11569",196,413316,266014,2243,13.6143210507718,14.4575097551257
"12511",38,117580,78292,985,14.0078168906146,15.2659275532621
"23124",81,470280,409734,3878,11.2919601497557,12.2384278580738
"34664",99,562467,299644,2510,15.2314079374191,16.0690686281054
"34930",17,54634,52312,655,10.7891114849365,12.0412142529439
"34566",43,107181,91940,741,14.8890580813574,15.6950184903198
"1932",87,402169,376096,4705,11.3401897387901,12.5912001191185
"57733",17,37150,28303,354,37.93237465993,39.1831254637318
"57512",94,381762,311528,3895,10.3611874374053,11.6114763359955
"7237",306,906335,551633,5060,11.5395561904382,12.4568327130538
"33468",58,132059,92731,1165,12.1728440327399,13.4291660825398
"57424",11,30066,21814,273,26.1529293114514,27.4044191803429
"28299",32,192800,86079,570,18.0404047444789,18.7025871583081
"35173",35,103513,82026,885,10.9818837929437,12.0608099870773
"1946",37,72136,45409,568,15.439670549891,16.6905239049528
"15083",10,20372,14826,187,14.0159179819236,15.2772157021449
"91",41,126614,83308,706,11.2546214049071,12.1020790320257
"55130",34,145177,98609,627,10.0072001541441,10.6430447525074
"33684",NA,1104408,NA,NA,NA,NA
"4051",7,17643,8410,106,42.3543400713436,43.6147443519619
"34782",52,1015899,326118,14,34.3875529716238,34.3918458962707
"15699",29,76801,62191,782,13.8476628451062,15.1050795131128
"15426",10,11793,9598,77,8.82475515732444,9.62700562617212
"10790",53,217627,140307,605,13.1832339085006,13.6144312115575
"23091",428,1381794,1215278,9168,10.0814792993866,10.8358745900115
"18545",174,451477,365559,4041,9.83151830484272,10.9369486184173
"35377",13,177787,110274,1170,16.9124181584054,17.9734116836244
"19590",54,121048,86600,927,12.4953810623557,13.5658198614319
"8276",13,41747,25272,251,26.4007597340931,27.3939537828427
"27711",50,162680,108707,1265,15.978731820398,17.1424103323613
"10173",11,41942,29038,289,18.6135408774709,19.6087884840554
"9465",34,169044,136890,1714,16.3591204616846,17.6112206881438
"622",514,4203744,1920184,8784,11.5996696149952,12.0571257754465
"903",217,653618,440630,5294,12.2722011665116,13.4736627102104
"14531",559,1617304,1219037,14613,12.7147084132803,13.9134415116194
"34302",38,79559,44132,552,16.0813015498958,17.3320946252153
"28701",43,210490,89465,765,21.2641815235008,22.1192645168502
"6423",238,2400876,2115112,26656,8.88416310814747,10.1444273400179
"3735",1370,4940693,3829042,40924,10.0064454764403,11.0752245600858
"24107",2134,7551045,6270311,49917,10.2618992901628,11.0579842052491
"27267",36,136120,113285,976,13.8359006046696,14.697444498389
"29031",155,431403,260548,3258,14.0515375285936,15.3019789059981
