"","cert","numemp","asset","RWAJT","RBCT2"
"214",58360,17,114618,74769,948
"215",2838,41,156338,110753,1390
"216",58303,48,220293,53968,0
"217",20504,866,3016309,1767173,22108
"218",7542,278,975223,763251,9586
"219",15510,59,191715,133220,1678
"220",5417,57,237469,180932,2271
"221",57295,113,262973,129732,737
"222",26658,12,33522,17300,226
"223",28949,12,99510,45624,464
"224",15354,29,68627,49940,544
"225",22381,25,84991,49624,624
"226",19220,482,2050569,1089933,11775
"227",28454,144,469563,315634,3960
"228",8868,276,1394029,1045774,13096
"229",57931,19,106978,80711,1041
"230",4208,48,175217,109105,1113
"231",11681,3,15562,6603,83
"232",29979,678,2413158,1455890,19034
"233",22959,13,49361,24347,310
"234",9923,188,432392,327241,4144
"235",10858,10,81602,45365,358
"236",18483,7,22589,10778,86
"237",16410,19,69773,56604,623
"238",22015,92,279964,194742,2454
"239",17751,153,738829,607310,7018
"240",32018,22,55240,24778,175
"241",58889,32,183258,115872,1085
"242",11682,19,69485,35420,339
"243",10989,33,131585,105473,1077
"244",30079,8,59694,33602,426
"245",29679,35,122419,61149,754
"246",33316,134,321679,154352,1943
"247",35599,53,252353,199190,2036
"248",6051,45,151017,69385,566
"249",16068,594,9783727,3069590,13783
"250",17453,58,277658,178584,1528
"251",34193,37,178939,95700,1197
"252",58296,50,204711,172343,1897
"253",33450,51,217180,153784,1924
"254",18625,168,486346,286994,3763
"255",3598,20,119747,40641,510
"256",9641,15,76558,35586,447
"257",28507,13,56945,29182,155
"258",57620,95,307870,218744,2787
"259",3858,58,170975,114889,1049
"260",1391,15,54928,28956,362
"261",35354,60,20451,5543,74
"262",4666,1017,1668374,778658,10703
"263",2315,209,615707,439917,4603
"264",29471,6,86798,48907,199
"265",29743,24,100458,51937,454
"266",1198,38,136031,76622,415
"267",15085,151,533544,435774,5514
"268",17123,133,496427,367134,4622
"269",28780,75,474424,182279,595
"270",8728,5030,13199987,8444584,108830
"271",29663,168,733593,404360,5110
"272",1436,4,21404,13505,144
"273",11343,6,44298,33633,264
"274",25745,79,464905,375710,4707
"275",34759,25,76927,50854,639
"276",33013,11,53536,34336,431
"277",5296,4745,23260580,15965273,200973
"278",29805,1530,16447700,9855742,123803
"279",17636,40,203619,159494,1739
"280",24064,18,102198,30723,185
"281",29085,101,291419,194487,2456
"282",9631,35,125497,71322,866
"283",90146,84,329495,169054,2289
"284",9096,8,77293,49400,302
"285",58492,89,1201488,986546,10736
"286",24829,70,546819,261095,3377
"287",45826,144,773940,466163,5890
"288",58075,15,80096,56181,709
"289",34677,35,147693,86117,1099
"290",26390,142,686976,461003,5823
"291",30783,19,106919,57420,695
"292",1396,13,45132,28970,362
"293",284,17,68274,42946,518
"294",28288,18,74869,51404,712
"295",11477,21,99147,59443,422
"296",35,161,760367,444846,5576
"297",28191,36,192432,125022,1012
"298",5814,29,98283,73696,927
"299",30890,185,459128,33919,0
"300",3276,429,1407763,929383,11621
"301",58484,15,87801,58854,738
"302",35115,25,70848,26897,146
"303",2326,72,255069,179110,2259
"304",6106,108,722714,550339,6695
"305",57510,45,414931,341026,4269
"306",90215,184,1060973,730640,7690
"307",26617,12,75632,33793,275
"308",10171,17,110958,48427,611
"309",57866,19,80275,59775,782
"310",30691,24,151110,76562,968
"311",21265,148,1310434,646056,8318
"312",2469,41,113112,61009,701
"313",2987,173,546906,335511,4224
"314",26704,85,203180,190868,2405
"315",34456,19,42427,20308,254
"316",6959,106,421160,257321,3231
"317",34440,4,50195,14813,187
"318",32341,139,642641,374539,3540
"319",18923,263,1541635,681288,8734
"320",4033,64,317990,169194,2119
"321",27476,1564,6004568,3674240,38725
"322",26725,60,84487,29204,368
"323",34968,6167,27204000,17695300,411000
"324",34967,1401,8679074,5367333,68450
"325",20828,1268,7202438,4409817,55564
"326",11813,4231,13390496,9550995,120273
"327",12342,24,71316,46508,540
"328",26653,15,48525,20381,257
"329",58932,10,44668,23954,196
"330",57815,171,769402,478553,5959
"331",18408,658,2871725,1873886,23584
"332",1047,93,271052,196661,2375
"333",57730,30,102065,67042,666
"334",58460,17,79221,57632,732
"335",13816,25,122349,70895,887
"336",11521,54,101634,69950,876
"337",8560,25,57183,32382,416
"338",30789,12,37425,21727,278
"339",4147,55,280935,255574,2799
"340",8289,11,51886,26264,329
"341",5304,166,1015895,737135,7950
"342",8941,193,476954,400255,4978
"343",33686,NA,7639924,NA,NA
"344",16604,485,1081660,884328,9233
"345",14521,216,1143978,741455,9285
"346",19842,433,5367346,4326417,126088
"347",5170,185,766452,583241,6047
"348",30125,680,2416245,1464943,18352
"349",15093,43,122984,73604,926
"350",16601,26,104998,66288,621
"351",11782,40,176139,68604,858
"352",19434,121,501225,348462,4382
"353",13290,66,239937,185586,2815
"354",34577,61,265392,177713,2239
"355",155,31,125078,105385,1316
"356",26689,25,197811,122869,1558
"357",57029,24,86676,41040,517
"358",25178,0,15870899,8739439,112516
"359",35453,0,11460288,5591876,70227
"360",3510,174892,1474077383,951533802,23115719
"361",58032,0,20392614,5903709,76601
"362",12773,268,991420,656037,8271
"363",8243,27,115642,91632,1150
"364",34120,131,890768,548466,6906
"365",8252,15,74025,34431,431
"366",32362,39,184883,129778,1635
"367",33681,NA,5278647,NA,NA
"368",23123,102,370375,202323,2554
"369",16282,8,37056,23634,279
"370",18930,18,91403,29814,374
"371",58114,21,96811,71073,889
"372",1623,18,47867,27731,349
"373",8595,27,65770,49084,615
"374",15817,5,18691,7251,42
"375",15267,8,47222,27180,210
"376",16959,22,59214,36898,448
"377",58101,31,152198,140375,1758
"378",9788,44,194346,118622,1485
"379",32722,162,656400,542436,6817
"380",10883,16,58044,28546,230
"381",34397,71,201913,158224,1979
"382",6137,92,295276,229069,3301
"383",57952,17,64095,45771,581
"384",57102,22,106675,44554,559
"385",5605,27,56015,28852,288
"386",2224,80,335995,177083,2224
"387",9385,21,86829,36969,378
"388",35439,27,133705,82936,1037
"389",2733,16,72740,45772,553
"390",20239,35,104659,58489,757
"391",8254,23,103212,59872,605
"392",12549,16,66239,34449,182
"393",9176,66,250414,177379,2237
"394",17190,31,107212,63571,811
"395",15068,9,49185,21714,138
"396",58270,28,195843,165428,1820
"397",12325,13,69016,44593,560
"398",9406,8,14457,9194,115
"399",105,38,94383,63500,641
"400",58479,51,326617,227107,2395
"401",9023,93,295779,206814,2597
"402",2327,39,103510,64824,815
"403",10885,5,17175,9594,120
"404",5713,17,51161,27034,264
"405",33653,NA,32221856,NA,NA
"406",6123,160,588755,399604,5015
"407",16953,10,38159,31108,393
"408",13167,26,110936,50290,251
"409",26955,62,231001,169746,2133
"410",16980,452,2345845,1469983,18523
"411",8775,41,132459,102319,1284
"412",57491,25,151828,125305,1573
"413",422,31,102430,71114,503
"414",13274,55,143357,96402,1196
"415",23250,57,184097,132276,1466
"416",26217,53,163998,81925,860
"417",19829,16,35310,20481,258
"418",58134,19,131491,104808,1317
"419",25328,6,31583,22350,282
"420",22639,26,124916,55263,695
"421",9359,42,271686,180280,2187
"422",10523,78,379202,143180,689
"423",4796,13,54975,25995,325
"424",58131,23,109349,59123,762
"425",9875,8,35750,18632,213
"426",8531,30,206068,88940,1131
"427",1937,49,139717,89896,907
"428",1468,37,139073,61405,771
"429",4075,26,111968,73408,700
"430",17543,33,95229,39072,488
"431",876,24,115312,59698,751
"432",2477,28,109851,93408,1183
"433",99,19,85638,54502,683
"434",17569,5,15738,7706,93
"435",26542,35,177392,109962,1238
"436",17327,49,213761,111040,1400
"437",14912,17,81513,47704,573
"438",19515,26,94679,74553,652
"439",22309,22,114943,67483,866
"440",9068,63,172610,107679,1348
"441",15813,28,94528,64447,806
"442",16243,99,284716,229593,2492
"443",877,71,207865,136667,1736
"444",26554,18,116801,50744,419
"445",296,49,199291,127094,1385
"446",16154,9,55892,42169,396
"447",13303,615,270671,171568,2132
"448",8532,33,90232,65710,582
"449",19351,27,117772,63618,802
"450",4094,22,94861,44240,559
"451",49,15,53017,32539,418
"452",11207,38,138912,112138,1414
"453",11732,22,124519,84503,797
"454",58630,16,55746,41746,531
"455",16993,71,278280,149793,1358
"456",1484,52,211455,143423,1805
"457",10594,42,113853,78175,675
"458",35543,58,206784,166408,2098
"459",8693,22,87230,82598,841
"460",15397,50,178011,88747,1112
"461",5775,52,175212,137765,1202
"462",58626,24,111347,68040,885
"463",57941,94,782077,642010,6185
"464",22838,13,76904,41041,513
"465",2379,23,127715,58841,739
"466",16527,10,43749,31974,248
"467",9392,30,163382,106149,1334
"468",5950,141,682082,373661,4687
"469",5636,48,140471,78545,988
"470",17995,6,36709,19483,245
"471",15113,20,76484,55128,695
"472",57915,23,109200,80338,904
"473",20884,511,1211571,764530,9590
"474",8144,14,84940,36336,393
"475",10315,16,69675,31678,398
"476",9127,3,21340,8541,107
"477",27125,500,1743285,1420207,18100
"478",10057,25,85871,42073,530
"479",13962,16,69580,43006,412
"480",18053,2276,13768263,5664247,71586
"481",17769,35,243908,140945,1460
"482",17813,8,41952,28175,300
"483",149,31,106103,51242,657
"484",15821,14,58791,36509,452
"485",289,26,173065,94323,699
"486",1464,24,83666,56122,615
"487",57965,111,896736,663345,6139
"488",10674,17,123211,98848,1110
"489",8584,19,56617,40463,468
"490",26403,106,238141,150917,1911
"491",33648,NA,4674049,NA,NA
"492",4331,34,103062,42271,573
"493",14794,16,26470,19970,252
"494",23826,77,633081,410102,5153
"495",8118,35,167191,106850,949
"496",8804,30,74634,40170,225
"497",34897,26,227182,90337,927
"498",11750,25,107682,59190,487
"499",17378,62,315256,181608,2292
"500",9817,13,62438,47447,594
"501",9775,25,128622,78688,942
"502",1635,94,537560,213258,2669
"503",8695,44,180133,127210,1596
"504",15547,17,58107,28294,338
"505",11200,101,337304,223744,2800
"506",57276,60,260754,207290,2639
"507",4130,17,64993,31940,273
"508",8886,69,283457,128165,1603
"509",5425,5,23283,14523,168
"510",58164,40,191127,134996,1692
"511",57396,36,128436,95507,919
"512",19087,9,38934,31439,138
"513",91280,78,193071,125841,1584
"514",16795,13,28300,18874,237
"515",17878,63,88868,56062,714
"516",8885,16,50264,31823,403
"517",16281,14,22086,13717,171
"518",13264,78,263228,200362,2512
"519",148,49,209424,127434,1598
"520",58568,188,464805,369980,2958
"521",9332,13,74360,37480,469
"522",32779,238,1434723,1195656,14163
"523",8145,16,54940,26314,329
"524",5436,7,34556,20598,258
"525",58317,7,34977,23619,304
"526",12327,60,256748,188124,2352
"527",9315,29,117765,59614,600
"528",303,47,134633,90172,1139
"529",1523,15,83912,36247,295
"530",6139,77,211883,166687,2086
"531",13611,5,25523,12558,167
"532",57861,22,92594,78621,995
"533",618,45,219620,97730,1232
"534",11232,18,95327,76925,962
"535",19954,15,28815,18600,234
"536",22273,46,111639,55389,698
"537",17355,10,42532,25629,201
"538",58482,10,42610,29637,371
"539",20769,8,38638,17606,158
"540",1373,58,172933,130692,900
"541",12232,25,96944,95983,1048
"542",2145,22,93785,57258,730
"543",11609,22,76378,48945,0
"544",8556,16,58477,36935,198
"545",9057,17,103794,47512,242
"546",13017,35,119874,51101,649
"547",58138,22,149924,99792,1260
"548",21704,58,129662,104188,1188
"549",33897,401,3029119,2534301,32760
"550",10626,11,34878,22263,176
"551",27575,0,17305,3578,0
"552",24540,98,491841,474489,5512
"553",18012,263,1128224,766726,9324
"554",58175,56,571374,442888,5072
"555",14701,28,85943,60716,404
"556",28411,71,310798,171635,1917
"557",5704,17,73126,53204,674
"558",5447,9,36875,23459,293
"559",33527,538,3072064,2108817,24052
"560",18171,32,266567,145491,1829
"561",21529,3,55760,12701,34
"562",35365,90,342583,252014,3179
"563",9523,21,85293,58739,641
"564",5867,49,212798,133777,1645
"565",9803,31,235786,104955,1068
"566",9304,20,92481,57875,584
"567",5902,34,142291,86124,1080
"568",21085,11,35740,21399,271
"569",16905,6,25030,12528,143
"570",21971,19,57780,19458,247
"571",13710,8,42903,25494,295
"572",1713,39,150244,108617,1362
"573",16607,9,25219,11139,145
"574",16982,70,380366,227407,2859
"575",11603,23,98823,59134,743
"576",12745,6,21145,15919,169
"577",14660,49,327291,209074,2386
"578",17671,14,110570,75676,951
"579",101,20,76265,50294,662
"580",8432,95,378511,137577,1280
"581",35209,36,143051,102462,988
"582",11711,39,215915,111936,1443
"583",12956,37,124563,63588,801
"584",1377,18,66920,24124,304
"585",8472,37,187844,91371,1152
"586",15673,67,216775,129310,778
"587",29700,37,120648,97678,374
"588",34713,64,444235,310323,3883
"589",14349,27,84984,46879,500
"590",11243,42,131457,98760,1250
"591",58069,25,128519,112175,1410
"592",57816,33,231798,173449,2038
"593",26727,34,77335,48837,600
"594",57044,39,189026,123848,1559
"595",19506,215,757844,612422,6785
"596",34413,51,167712,119192,1505
"597",33990,28,113652,46748,587
"598",12236,25,101262,75460,630
"599",22739,34,108605,83540,1045
"600",24919,61,349202,226990,2859
"601",9820,9,22692,23503,184
"602",5634,30,102560,70550,878
"603",34148,24,117817,82038,1033
"604",1536,345,2151123,1531387,45676
"605",16413,21,80487,27310,238
"606",8892,116,334433,276942,3250
"607",13565,71,312016,252911,3207
"608",11788,29,118521,75787,655
"609",21573,191,656257,478518,5991
"610",35320,27,144035,96267,1207
"611",18576,14,213154,146422,1825
"612",12474,29,80554,43651,545
"613",21161,55,212790,136058,1722
"614",34903,105,437225,314367,3966
"615",22407,439,1301234,970082,12333
"616",26539,78,104180,50464,634
"617",35207,117,441440,323655,4064
"618",22353,53,205280,154604,1923
"619",21219,25,67408,44693,563
"620",20387,114,534021,284551,3742
"621",110,1120,3893429,2998274,37493
"622",23041,237,643286,446064,5624
"623",22340,32,140846,84086,1012
"624",4626,22,80485,61640,776
"625",26210,49,135156,70905,432
"626",2205,65,127778,81069,1031
"627",22597,399,1435100,1028953,12888
"628",19125,19,67174,17678,161
"629",2247,88,155625,104799,1289
"630",25291,20,112633,93601,1171
"631",26627,76,354870,228593,2692
"632",3514,9634,63343359,49829850,624532
"633",4198,52,120275,97723,1116
"634",16389,127,496168,324737,4086
"635",34708,46,320759,183005,1315
"636",19480,9,40092,29428,321
"637",12786,17,67642,33974,425
"638",17159,287,758749,554133,6968
"639",13397,35,905483,765189,12458
"640",420,12,43767,22809,273
"641",57627,47,179982,121404,1515
"642",57640,19,82411,51434,654
"643",8558,13,50993,26315,332
"644",27496,38,155301,95848,1206
"645",12627,126,878042,655125,8328
"646",35016,13,52611,33990,438
"647",5608,33,119361,44878,532
"648",4087,73,228179,160444,1379
"649",1418,43,113092,85337,819
"650",24211,17,53150,41547,293
"651",8250,47,189270,124229,1554
"652",9323,36,137334,68012,830
"653",12207,19,113846,75711,662
"654",15136,68,394743,277123,3479
"655",16201,30,129420,90204,1132
"656",5699,14,54289,28771,360
"657",11715,17,60566,35665,321
"658",11431,55,215919,149861,1882
"659",15104,40,187535,89973,1126
"660",862,24,88693,44517,311
"661",306,45,184043,86782,1087
"662",13654,40,139155,115425,1443
"663",16547,31,126186,95848,764
"664",58183,13,46667,35154,427
"665",34147,193,1720453,1179148,5071
"666",21897,26,66055,53743,675
"667",10629,37,97071,59244,747
"668",16107,45,108000,57415,726
"669",18124,42,93315,63115,806
"670",3402,72,223523,140458,1672
"671",17883,15,65035,44599,565
"672",29087,62,184356,107384,1352
"673",32740,95,445484,318901,4015
"674",58525,40,199967,163304,2056
"675",57074,19,70759,51217,646
"676",22434,43,198635,132115,1655
"677",8537,57,240191,134027,1682
"678",57484,44,420568,362476,4525
"679",953,412,2889356,2144065,26781
"680",23537,112,440080,165568,2128
"681",27351,48,176800,127164,1630
"682",23210,44,368545,193358,2476
"683",34858,30,132200,45594,497
"684",28808,352,1480568,1006918,12667
"685",27550,139,662346,390497,4894
"686",20130,68,292287,203283,2494
"687",8870,153,747529,529536,6666
"688",26536,33,191752,140766,1717
"689",58157,13,113760,68211,854
"690",17282,121,493108,388214,4431
"691",30817,86,413086,328536,4118
"692",18129,257,1147269,766579,6835
"693",11739,78,418678,223918,2802
"694",30692,88,121085,76378,656
"695",5903,750,2243098,1445605,18143
"696",35386,42,136909,100161,1309
"697",77,27,179631,143393,1816
"698",16418,243,351778,207096,2620
"699",496,17,63462,45916,495
"700",29177,56,247894,213570,2681
"701",26607,482,1930250,1291582,16699
"702",58979,1336,11711294,4481725,56755
"703",35406,22,115595,93213,1183
"704",16704,34,103996,76585,968
"705",10502,35,96279,62395,348
"706",4009,223,813087,625207,7821
"707",28489,1023,4042310,3254877,41103
"708",10374,30,93301,51858,651
"709",19274,24,103460,83411,1044
"710",17514,336,1164535,878732,9702
"711",11971,180,1301758,808973,13190
"712",30878,6,76023,32614,410
"713",57203,1489,18981103,15245283,419656
"714",90148,35,149558,99549,1454
"715",34395,773,1460729,1095262,8345
"716",22205,3,12574,2600,33
"717",17621,17,53347,34252,406
"718",8314,28,157692,139948,823
"719",17749,159,692461,424281,7868
"720",16330,7,25259,19281,246
"721",34052,20,89165,65721,872
"722",34872,28,81637,55403,700
"723",59004,38,133181,108516,656
"724",35066,93,650606,338303,4241
"725",57716,46,316583,241911,2700
"726",15585,25,85823,59860,749
"727",90311,69,278721,195789,2453
"728",29506,9,135288,53487,678
"729",32527,33,144033,83841,1052
"730",1092,28,83423,54770,691
"731",90196,298,943686,690357,5306
"732",13060,266,1023808,688727,8616
"733",35431,78,172603,92287,1171
"734",34780,424,2829941,2713444,34726
"735",26610,704,5637163,4614169,57930
"736",35541,206,1170712,749209,9412
"737",20215,37,108745,74503,933
"738",57678,47,306666,244393,903
"739",57131,111,589383,468108,5885
"740",10581,52,309629,205576,2588
"741",57833,138,6259899,5007418,63044
"742",32574,373,3295549,1768941,22701
"743",30043,12,45140,23831,300
"744",58199,7,40507,32936,415
"745",30339,10,55798,29367,369
"746",29024,31,120396,74788,693
"747",11355,29,87055,47843,601
"748",12208,92,197877,135576,1702
"749",19581,750,2608821,2303009,21548
"750",14415,13,86982,91356,796
"751",58165,22,205397,128939,1634
"752",28035,11,95084,41476,249
"753",28348,58,481039,124243,1044
"754",23901,114,837599,578354,6512
"755",30744,13,47925,31113,295
"756",15362,16,63604,36107,460
"757",28384,22,100756,77677,985
"758",57949,29,113908,69604,888
"759",19215,259,366199,210547,2552
"760",20484,132,438449,300778,3773
"761",15697,792,5002692,2362928,29957
"762",35281,58,197028,122608,1556
"763",13774,7,42547,35837,243
"764",23621,930,5269975,3871052,68766
"765",58097,0,68397,13604,0
"766",20015,83,738276,350675,319
"767",21868,401,2582953,442321,0
"768",1808,69,231384,76918,964
"769",57701,111,713604,556970,2554
"770",26601,60,307889,193657,5432
"771",17741,69,343913,244164,2450
"772",3320,32,99630,34797,439
"773",29637,58,225424,107603,1077
"774",57973,37,260547,193849,2427
"775",14083,4,11203,4838,62
"776",23806,108,354710,246755,3085
"777",58723,24,123655,109478,1370
"778",27897,5,36544,15492,45
"779",15152,20,70091,47088,592
"780",14078,162,557916,404643,5033
"781",18402,214,1110625,579834,4652
"782",58580,88,363295,277562,3477
"783",20670,11,36138,23844,298
"784",11608,26,195737,157381,2001
"785",13446,9,37424,23266,299
"786",976,28,90989,51018,501
"787",13563,6,14425,7640,82
"788",15714,139,400020,249399,3158
"789",31090,8,42488,23255,291
"790",13753,16,189217,95147,1161
"791",90160,141,1204878,794893,7058
"792",6872,38,207214,119591,1498
"793",17773,26,102581,55513,699
"794",17933,157,477430,317137,3998
"795",58848,10,52893,35949,377
"796",58691,17,130024,102190,1278
"797",58756,23,159738,122826,1541
"798",9077,24,107608,48064,258
"799",16571,12627,95264963,63519691,1173011
"800",58216,0,7535,1471,0
"801",35141,36,9520601,9201496,30291
"802",19448,91,423916,236344,2974
"803",26790,59,333001,205738,2600
"804",57197,295,768613,398814,5048
"805",24867,14,138504,63728,647
"806",7946,1761,16894270,7642419,51657
"807",5624,13,76641,38408,177
"808",17825,4,15204,8226,104
"809",35546,283,2872587,1762214,11449
"810",29941,33,459679,239221,1478
"811",30052,179,1363895,865672,10913
"812",4214,4460,27935432,18941539,446683
"813",10993,11,52601,42813,503
"814",11235,7,50730,20026,176
"815",33552,26,123829,79514,790
"816",30128,11,39567,20535,258
"817",24935,65,162551,118308,1489
"818",15684,108,345942,287501,3546
"819",24080,72,141708,106302,1358
"820",24811,637,6272295,4594023,57773
"821",18342,50,42873,8653,4
"822",30866,71,164959,109295,1120
"823",35172,26,112003,78567,993
"824",26508,59,397665,255028,3211
"825",31443,22,64548,40722,436
"826",9846,31831,178034172,130045234,2278402
"827",5676,118,408031,145973,1839
"828",35420,53,162130,132196,1663
"829",16386,21,67303,34456,437
"830",24038,47,28750,21775,132
"831",5792,6,45434,26773,335
"832",1067,44,221690,154105,1948
