"","numemp","asset","RBCT2"
"24334",19,43578,269.39
"27528",35,51955,422.58
"26248",38,45202,292
"28268",136,398030,2412
"23001",35,45787,274.01
"20393",164,264477,4831.31
"24655",77,113639,1091
"29899",10,39153,0
"29781",25,67382,602
"30617",37,138898,815
"30385",8,33579,56
"31980",10,24128,176
"30195",68,133757,999
"9104",8,26422,168.24
"29597",21,93779,553.59
"18246",221,1152242,1874
"32633",3172,17261108,102725
"32526",764,2906074,5543
"30473",758,3232566,15824
"29878",27,63965,312
"17784",159,185840,726
"17540",17,32307,251
"8733",38,71292,458
"15432",9,18046,123.57
"228",51,141364,1317.92
"1117",30,71691,598.3
"9645",44,38103,199.41
"20292",20,19250,93
"14951",42,64991,458
"5617",15,19619,74.61
"19009",3,5812,44.79
"20006",11,14430,88.5
"22569",23,38040,308
"14542",5,10743,58
"16701",249,598436,2093.78
"26944",23,44626,362.88
"15444",79,144589,1128.14
"19115",41,59301,380
"10204",8,12333,97.7
"22263",7,8599,77.99
"20712",16,28653,255
"22554",22,52146,480
"21131",23,36503,324.65
"13150",173,323560,2848
"13099",45,111523,292
"10120",13,33045,171.04
"4858",193,290109,2192.58
"6770",36,60285,350.39
"32966",21,53695,318
"30713",3,6581,0
"25057",37,64263,429.58
"19355",34,78356,637
"8205",20,31497,208
"5174",18,33106,257
"1804",97,164614,682
"29668",27,58756,382
"29260",291,884399,3710
"1424",80,157985,1244
"28705",124,258318,1802.24
"23671",57,53943,422.73
"26478",6,20090,119.53
"5417",22,38932,379.46
"28056",31,130020,362
"28949",6,32481,40
"27083",1188,7096195,44881.5
"33766",69,205451,1528.83
"33431",242,1050205,7226.55
"26800",17,56163,316.03
"2782",4722,9709521,72550
"29688",24,110888,598
"15954",146,333448,1683
"33784",46,130408,672.99
"32520",50,272111,1341
"32623",779,2752408,17974
"15354",22,41278,288.58
"22381",15,25426,124.3
"33467",10,18343,131
"28454",73,204498,1774
"32113",45,195340,595
"32071",1233,8829256,37161
"11681",4,8921,31
"29979",497,1393778,10886
"22959",7,13899,73.87
"9923",42,57578,455.94
"26872",12,20103,180.68
"25244",50,77816,647.38
"10858",11,34439,123
"16782",44,62786,432.35
"18483",6,12011,70.43
"23284",242,995720,6733.25
"16410",19,27085,167
"22015",33,60126,421.27
"17751",100,238523,933
"32018",19,33428,204
"33134",16,49001,442
"11682",19,47295,115
"10989",32,63657,408.91
"30079",6,22222,79
"23339",142,129365,1047
"24109",23,39883,213
"9619",23,24832,193.24
"6051",53,105850,654.97
"16068",998,3821535,26334.3
"17453",8,41430,95
"22288",90,666944,3209.1
"33655",NA,142434,0
"21001",58,90247,545
"26987",24,80420,753.09
"14203",15,22428,138.22
"31813",3,5493,21.27
"12612",246,536380,3532.95
"28507",15,48326,104
"32569",54,143001,549
"15392",7,13118,105
"18775",200,325995,11014
"90713",13,20380,138.2
"97",172,402512,2745.08
"32960",13,36935,0
"33901",24,16792,0
"19732",65,127397,974
"18277",40,122267,318
"18434",18,36430,219.9
"26822",16,29363,149
"1391",17,34384,231.02
"1431",11,31854,273.8
"29471",7,57435,288
"4666",165,213396,2059.73
"29743",16,30065,117
"9967",42,94047,231
"1198",22,62604,301.36
"15085",73,93567,322
"17123",73,297820,572
"28780",63,233670,484
"22671",25,121953,961.07
"8023",31,81088,861.06
"32422",4,8439,24
"31217",22,59133,430
"29663",152,315983,1660
"29884",8,57576,0
"17305",29,34138,265.95
"22552",8,13716,114.64
"1436",3,3662,43.02
"11343",8,22755,153.13
"9049",65,104256,362
"25745",51,129066,1175.63
"33825",15,16850,31
"24497",25,31552,278.34
"33013",10,21601,200.94
"19601",87,256988,3565.9
"5296",436,988016,21455.78
"11619",165,315547,8714.02
"1515",54,99850,1335.75
"14319",52,122787,2149
"11237",309,465224,4677.11
"1509",63,208926,3115
"12340",112,259269,2083.95
"5311",202,288212,4673.51
"33792",6,22772,244.11
"33367",60,186491,2193.28
"13073",54,102828,576.19
"29805",778,4431569,9059
"26243",6,71971,918.81
"24064",13,27281,124.77
"29085",47,120053,468
"28225",187,482208,3997.06
"9631",8,34182,65
"90146",52,155301,772
"27293",21,55487,403.3
"9096",5,15033,83.99
"27184",18,59428,617.16
"5915",321,905104,6035.15
"24829",12,76323,605.97
"29973",80,240439,996
"30243",24,97943,586
"21641",37,57677,430.1
"32335",43,197180,1084
"26390",44,88560,692.14
"30783",10,59990,20
"1396",9,13655,129.85
"5748",9,14388,91.76
"284",12,38895,156
"35",105,191241,1654.13
"28288",7,22536,74
"11477",17,54878,279.87
"26336",23,94859,549
"28191",12,69058,317
"5814",18,50188,371.61
"28242",27,68235,217
"14418",35,138164,1988
"18836",72,137930,1262.68
"23658",29,59199,426
"11694",84,93868,836.46
"11556",32,71902,522.69
"26579",32,52271,275
"21645",4,7661,6
"90030",4,3984,42.03
"22314",1,1771,0
"8498",55,146184,1144.33
"13191",13,43523,262.41
"26617",7,29671,168
"10171",16,53278,382.85
"28626",98,489544,2381
"28522",43,170741,412
"1814",11,25694,88
"18331",47,80046,526.7
"22616",12,45948,257.72
"29197",103,282193,963
"13272",17,41551,325.91
"16777",10,20328,158
"33365",33,69041,450
"5692",9,15665,80.44
"2987",134,240698,910
"26704",16,21920,261.86
"32004",33,55901,310
"10111",8,15081,119.27
"26509",3,4002,26.34
"6959",86,130928,519
"32477",14,25485,202
"32341",80,225309,0
"32404",13,35160,225
"11652",94,229364,1374.33
"27476",632,864797,6782.26
"30654",550,1566663,13255
"19919",566,1032251,33135.79
"33690",NA,708432,0
"22519",637,2482494,59803.7
"9828",79,368315,2205
"22464",92,99326,844
"33691",NA,397426,0
"22302",51,55450,512.51
"16876",6944,11743839,93821.98
"33654",NA,58068,0
"20828",1179,3698142,24600.21
"12342",13,20594,162.38
"14618",170,355551,2437
"26653",10,14458,67
"18408",265,671465,4578
"1047",53,79299,686.03
"1961",49,64711,487.32
"17090",166,230527,2113.86
"21269",45,96151,533
"27122",18,33496,318.62
"27069",32,112787,1062
"24516",56,416320,9985.01
"22559",49,62743,549.53
"11774",4,2792,10
"16697",26,5966,36.17
"33658",NA,205439,0
"33657",NA,213898,0
"33686",NA,1318149,0
"33694",NA,259010,0
"33665",NA,159038,0
"33674",NA,179382,0
"16604",106,224169,1741.8
"4800",1795,5376252,38029.78
"25270",948,2431464,19447.23
"33660",NA,242580,0
"33695",NA,98080,0
"33666",NA,150131,0
"19842",622,1980216,17051.83
"14570",31,67786,667.1
"5170",40,102002,678
"1420",252,668294,6556.15
"15093",39,67166,437.15
"16601",25,39676,331.41
"8466",283,625397,4159.66
"11782",44,96619,366.53
"866",17,26990,203.37
"19434",64,125247,1031.36
"13290",39,85183,516.24
"22130",39,48493,401
"155",27,38517,288.09
"26986",21,35820,225
"15082",31,97518,498
"9108",100,140271,1295.38
"26689",17,64344,553.53
"18700",46,52409,394
"12226",9,16715,100.03
"24799",35,60018,533
"32971",3440,8680437,51477.03
"25178",104,191979,5480.9
"28163",196,426778,3606.42
"27595",676,1593031,18103.18
"3510",67494,145950000,5761796.25
"17300",2102,4271586,24655.77
"33326",437,918227,3528
"22911",1580,3153119,27102.28
"33404",3147,8563528,19146
"33151",1874,3825371,44168
"20209",113,187819,1673.44
"12773",87,163958,1197.54
"5618",18,51775,270
"25712",26,76555,501
"8243",25,55228,516.31
"27519",24,63483,531
"33554",38,35337,326
"8252",17,44630,121
"20360",21,45695,184.1
"19588",70,139535,1120.67
"19877",39,59768,530.37
"24354",12,28898,160.4
"14033",12,22777,185.78
"581",14,14156,98.66
"21882",34,55995,491.1
"33681",NA,42922,0
"6195",22,64046,437
"23123",67,109850,975.4
"16282",9,23595,69
"1465",10,14027,125.99
"18930",35,42085,147
"33589",26,51641,268
"33696",12,21254,160
"18407",33,48125,338.59
"1623",25,40495,129
"8595",9,15061,82
"15817",6,10790,104.55
"287",84,135800,905
"100",171,398764,2594
"32715",37,338574,269
"15267",9,20974,190.72
"10253",17,40703,259.21
"16959",7,13468,27
"8278",9,17310,114
"1756",9,14128,86.72
"9788",28,72835,558.68
"32722",31,101076,464
"10883",11,47591,100
"23813",39,27885,181.07
"17948",1801,3970948,51634.79
"8561",13,26099,164.88
"27473",14,31393,187
"15103",6,8342,64
"5605",28,45338,120
"15833",8,14743,129.9
"11245",26,66468,317
"9385",23,56061,367.9
"1675",4,11775,83.29
"6137",30,67577,495
"15906",14,24820,182
"2733",10,25106,196
"20013",70,141662,764
"16288",22,25695,223.33
"1018",70,173362,1192.07
"1749",70,123933,869.25
"20239",22,46733,344
"8254",25,42875,329.93
"12549",25,62944,451.5
"9176",43,103861,655.66
"17190",25,49737,335.87
"15068",12,26710,187.36
"871",134,240911,1631
"16754",146,793724,4368.56
"15554",19,27579,89
"20632",35,56024,375.06
"12325",8,29247,238.7
"9406",13,12350,85.45
"105",20,41921,321.47
"21979",81,114624,880.74
"23457",16,31606,220
"9023",89,129808,773.87
"32920",21,54129,509.98
"13274",14,19580,130
"16922",16,28862,243.6
"10885",6,9156,74.31
"19491",118,181072,747.99
"5713",32,44697,109
"33653",NA,1834621,0
"6123",54,108045,802
"16953",7,12311,131.69
"13167",27,75058,393.27
"9238",44,107951,716.65
"26955",49,96555,729.96
"21015",17,25086,197.41
"12738",6,8095,64.33
"22061",59,103876,650.34
"3062",22,46778,320.41
"8775",32,65522,541.35
"27302",18,40393,329.99
"26217",42,82959,314
"15795",50,92762,563
"15834",45,77612,486.94
"16259",29,55663,348
"19829",18,18694,136.57
"22639",19,36805,229
"9359",35,103429,450.17
"1701",19,44666,256
"422",30,72814,176
"25338",20,42587,361.94
"25328",6,12243,46
"22142",146,139525,1410.03
"13752",56,127874,1040
"10523",95,168298,746.56
"4796",15,35295,197.57
"8146",23,27593,186.08
"23418",43,97144,642.61
"23060",24,33416,261
"24475",36,80917,295
"8531",19,43057,223.47
"20827",88,147507,1305.7
"1153",6,7938,83.54
"1612",5,12662,84.63
"21132",7,13530,83
"8776",14,21250,146.88
"1937",24,62539,427.87
"1468",25,41831,268
"1878",22,41904,288
"4075",29,48051,403.9
"17543",26,47340,300.33
"15291",37,56966,491
"5683",42,117959,964.37
"18182",8,11870,47.34
"5684",25,48440,281.74
"282",52,85110,752.63
"14749",21,63948,265
"876",23,57883,552.55
"13564",11,18435,91
"2477",10,21400,200.1
"99",17,52498,225
"8810",42,77621,614
"17569",4,9056,33.06
"26542",30,54420,474
"17327",46,105442,598.68
"14912",11,21876,125
"19515",13,47635,414.05
"22309",18,33621,285.25
"1960",5,9489,39.38
"16274",6,14767,71.69
"9068",22,38700,310.56
"10805",10,26594,93
"2372",11,19400,114
"15813",20,37120,145
"15409",51,86710,428
"26403",42,40711,385
"16243",24,37159,335.83
"877",39,76119,619.11
"296",25,74012,394
"9732",7,11843,84.8
"16154",8,27252,180.72
"11522",15,22762,160.63
"10008",12,19318,123.94
"108",26,42704,304
"5687",12,37495,292.64
"9763",5,10581,74.41
"19981",52,125261,940
"18321",82,114554,865.87
"26767",23,65695,466.55
"13303",16,27470,252.12
"1249",14,27253,216.65
"8532",21,43489,167.42
"8675",41,80528,699.88
"5635",42,79492,666
"12108",5,6808,38.85
"1751",6,10878,82.62
"49",12,11141,36
"11207",20,44325,465.54
"26551",21,54989,476.71
"11732",13,40079,242
"33632",8,15834,100
"22681",15,25806,77
"305",6,11427,45.62
"1484",12,35315,265.45
"10594",36,73632,413.19
"12461",9,23851,119.09
"21166",319,540477,6246.68
"2398",10,22073,121
"21158",10,21862,71.12
"20972",14,30210,168
"8296",39,74201,644.31
"8693",15,24648,199
"8288",14,28274,214.02
"19603",52,98985,317
"2333",5,4470,12.53
"15397",40,73305,476.67
"5775",41,85324,568.79
"26324",16,37826,209
"13162",8,20933,59
"18243",7,7202,53.67
"22838",15,43115,148
"2379",26,64294,357
"16527",9,19682,107.75
"309",67,118715,814.03
"24841",23,59562,529.3
"24500",30,26523,242
"9392",19,46141,273
"5950",165,396791,3558.67
"5636",31,89721,639.89
"8486",19,67113,441.41
"26643",35,130422,1105.88
"17995",7,18194,143.59
"15113",16,25862,247.94
"1372",25,42821,304.23
"15866",11,16942,116.45
"20884",517,604797,15227.93
"8144",16,71597,160.41
"10315",18,37193,182
"9127",4,10177,58.44
"27125",81,98828,927.93
"10057",23,52334,385.23
"12986",156,287874,2315
"13962",13,35332,177
"896",55,71281,489.48
"18450",24,53014,334.28
"18053",3947,11434196,220528.26
"1627",28,47279,265
"27484",9,16594,137.56
"17813",7,17106,136
"149",27,40127,384.26
"9514",3,7017,28.87
"10054",45,100893,600
"20086",168,351904,2702
"15821",20,37496,234.38
"19171",21,39087,263.1
"289",18,76559,290
"19764",43,181347,1257.52
"8297",17,41908,277.77
"1464",10,27370,216.83
"9360",23,51476,453.77
"11241",11,24529,214.1
"13054",17,19119,185.76
"16460",65,186314,935
"21029",76,110935,863.68
"20992",64,124880,949.03
"16706",72,149658,717.73
"1678",42,123671,1064.72
"22308",25,40699,353
"10310",75,120373,821.59
"4937",10,17370,126.27
"10674",13,30659,300.87
"8584",12,21618,140
"22444",21,43003,350
"19734",13,18381,137.9
"19505",45,112131,829.44
"33648",NA,110584,0
"18415",7,19039,137.73
"21339",13,22542,142
"21332",17,31348,239.76
"310",21,34285,244.94
"14794",28,27175,171.34
"23826",25,50911,447.19
"20183",58,92946,650
"8118",31,59343,393.69
"16469",11,11195,52.3
"27265",11,14472,116.42
"8804",36,47977,309.62
"22991",8,10298,68.91
"20040",26,40472,227
"11750",13,32652,194.88
"17378",24,40908,310.43
"22609",3,4588,39.11
"9817",7,17827,190.39
"9775",12,31277,232.78
"21120",25,63541,444.95
"1635",64,160760,831.71
"12102",14,44197,109
"22012",40,46811,373.73
"27320",29,86607,778.69
"8695",14,40424,263
"15547",29,47972,251
"13874",47,70164,600.25
"11200",54,148976,914
"7768",337,601963,6099.72
"23194",57,48869,303.2
"23277",16,27514,172
"18379",16,33124,200
"4130",18,42100,230.81
"9318",20,37693,163
"8886",52,103387,652
"8265",6,4833,24
"15266",5,9467,95.06
"6072",22,67676,724.37
"971",114,174121,1503.24
"13832",13,16657,128
"11255",32,52771,400
"1643",11,26775,75
"17309",90,225695,1615
"19087",8,16609,161
"11608",15,73160,403
"91280",16,39506,302
"23733",37,75032,524.34
"273",19,27872,156.38
"26268",10,18045,124.29
"20434",42,82613,293
"16795",21,21500,146.47
"24606",68,93983,847.63
"16490",14,30126,201.51
"23790",53,88659,614.17
"27228",24,54923,511.97
"17878",174,108230,831.28
"8885",17,33402,220.39
"23321",30,33968,295
"24750",17,23744,212
"20761",3,1099,6
"11448",53,81199,524.4
"16281",10,12003,52
"13264",36,59839,498.48
"16805",50,63381,427.38
"148",31,49939,354
"127",29,53607,347.95
"1694",48,83310,454.64
"8120",19,40685,279.84
"80",59,127091,959.9
"15653",16,25557,157.09
"11466",20,24533,209.06
"9332",13,22801,149
"32779",49,118395,3773
"8145",12,29762,203.57
"9034",28,51653,223.09
"17032",9,15634,105
"285",21,25399,157
"11780",79,147702,1140.17
"26477",101,191492,1690.63
"20914",12,36736,179
"12327",38,85237,697
"17900",9,14810,143
"9315",42,71310,489.04
"303",48,76833,556.55
"1523",21,59694,171
"6139",19,29048,253.81
"13611",5,8940,65
"27553",24,118965,880
"2472",33,68887,395
"27377",12,14070,95
"9165",17,33403,286.36
"157",9,17002,164.74
"618",31,77872,353.43
"11232",12,20109,156.27
"19954",15,18818,115.26
"22273",42,64515,412.97
"17829",6,15108,117.1
"11813",1331,2013745,18381.84
"17355",9,15261,87
"12511",22,45977,370.21
"13901",6,15310,142.07
"18421",158,418279,2425
"15556",25,64467,322
"20769",13,30930,148.98
"1373",10,19744,97.83
"12232",10,27355,188
"2145",14,35335,263.68
"11609",15,34174,257
"168",27,34154,252.2
"8556",34,39795,368.15
"9057",20,52139,355.18
"13017",17,30696,224.37
"12530",35,88647,454
"18099",27,73992,526.83
"91",16,26358,224.5
"12158",110,256193,1767.28
"27542",20,40187,371.55
"21704",36,63432,402
"19448",69,181986,1181.92
"10626",9,21884,107
"26990",520,970914,5777.98
"14701",28,50272,358.6
"14800",31,60287,491.67
"13172",65,139221,886
"5704",13,21033,97
"18129",162,370198,2868.89
"20637",112,167802,1398
"2392",13,21453,151.64
"20130",34,59699,457.52
"33350",219,545381,3883.73
"33527",19,37393,338.05
"21590",190,388984,2972.96
"18267",35,61480,601.3
"27343",19,55415,406
"14329",31,114238,772.83
"18171",35,170633,681
"21529",3,21298,85.5
"9523",8,17208,135.24
"23876",33,48641,879.95
"5867",30,53559,453.04
"9803",27,163012,612
"9304",20,40203,200
"4214",1666,3380185,44223.76
"5902",14,38249,238.3
"21085",12,13772,117.09
"16905",5,15958,70.98
"15275",24,40833,341.69
"15506",66,108434,934.47
"5663",41,64678,313.65
"21971",24,54980,286.96
"13710",4,9727,70.02
"17110",5,10487,57
"10634",51,93102,762.45
"12247",6,12652,94.79
"15874",20,41697,268
"20830",40,71779,678.99
"1713",14,37765,299.01
"1617",37,79004,425
"27064",40,67029,606
"33698",NA,71048,0
"16607",9,17639,57
"11067",17,19480,125.28
"22319",5,6761,59.61
"11256",27,67172,441.8
"16982",58,131675,879.73
"24217",6,17977,168.84
"11603",22,30507,198
"12745",5,10832,36.16
"14660",36,100689,849.27
"15309",89,160392,1317.87
"101",22,58174,263
"20318",38,53544,518
"8432",75,116054,574
"2442",119,276468,2356.77
"11711",35,91732,561.42
"50",28,46982,325.07
"1838",20,59564,525.98
"12956",31,52094,554.49
"9160",25,43376,217
"1377",15,32470,98.94
"8472",29,76334,339
"6178",30,65603,369
"15673",63,103527,643.15
"4935",67,135061,1017.3
"10373",64,145892,1079
"10628",13,16646,120.29
"328",11,18261,135
"14349",26,41004,334.38
"33313",7,33048,250
"11243",33,55945,484.69
"24243",105,260441,2178.8
"8802",10,7314,36.86
"15796",74,134687,816.58
"25070",45,79724,823.52
"21230",122,190459,1102
"22420",21,50794,305.05
"18556",88,128005,1024.86
"22623",169,211246,1996.52
"10591",12,30035,71.57
"22730",50,84699,449.53
"22637",17,21258,143
"22002",5,11009,64
"664",120,170327,1096.56
"15193",19,28798,220.01
"27127",25,63668,545
"29285",64,127875,946.49
"9046",8,20987,148
"27504",85,127479,1251.48
"24267",133,196502,1816.35
"23646",8,8341,39.74
"5863",63,156641,1011.86
"32975",32,68969,511
"19506",30,58360,398
"15294",6,25475,245.17
"12236",11,25834,212.92
"22739",22,27888,273.33
"8148",70,113107,799
"26280",15,28658,215.04
"24919",68,110544,893.78
"10067",8,16061,67.54
"9820",5,8597,72.16
"5634",27,53320,371
"12469",36,79289,603.02
"13202",17,37461,257.6
"11392",30,70411,543.04
"32275",52,93027,490
"1536",348,758852,6948.92
"16413",14,51104,233.37
"19726",49,92751,550
"21930",21,42898,356.05
"8892",56,92481,634
"22169",40,63513,534
"13565",68,128583,1213
"11788",23,51272,223.27
"8333",4,7892,69
"26598",14,21606,145.77
"836",70,170611,545
"21573",67,148480,1011
"15400",24,68801,514
"3403",35,44691,279
"12474",25,43709,266.37
"21161",23,42838,257
"10629",18,31193,272.31
"22407",99,135574,1064
"20408",55,75949,711.25
"26928",36,34594,243.25
"26759",30,77182,542.27
"26539",77,54707,424
"22353",26,41798,145
"16107",22,35497,234.62
"21219",27,33410,236
"20387",142,241348,2384
"20524",38,70610,549
"22340",17,38725,959.54
"27357",24,56630,355
"26210",28,34163,261.57
"23760",10,11140,60.71
"22597",180,246045,2351.27
"19125",33,42566,65
"22346",12,17569,108
"77",44,114316,1016.08
"2247",92,107251,799.2
"20704",34,43505,341
"19258",50,105016,386
"25291",5,9664,89.53
"22441",35,70388,527
"21960",29,79562,471.78
"26627",25,37221,328
"32941",61,190889,1267.08
"3514",1753,3856784,100098
"18573",77,137416,942.37
"24340",10,12768,91.06
"4198",12,31421,154.9
"11293",9,11069,92.56
"16389",61,96694,645
"1476",19,41925,268.41
"26611",7,8203,53.79
"11244",22,56707,368.02
"11257",17,32576,228.56
"12786",19,41395,324.92
"19480",8,19378,119.83
"26400",70,109202,1047.63
"17041",49,107065,749.64
"8893",3,6592,45.29
"17159",196,196570,2163.43
"13397",42,289975,1661
"27537",23,54075,459
"14127",219,684257,7315.8
"15134",28,61056,415
"420",11,21359,62
"184",35,50207,390.65
"194",11,20243,148
"1035",31,65309,392
"17445",17,29519,186
"23273",61,127102,1202.16
"8558",11,26357,153.4
"27496",14,40837,337.67
"22025",7,8411,60.51
"25268",11,24646,147
"12627",72,226139,1944.25
"18626",99,298829,2085.65
"10744",21,42723,353
"17173",6,8765,66
"8874",7,6885,46.69
"5608",25,69941,389
"79",13,33405,283.48
"9995",39,188160,408
"15423",9,13757,59
"313",62,93273,521.55
"23309",34,58918,506.24
"1531",50,95887,346
"29298",67,175593,298
"22335",35,73219,636.35
"4087",31,60483,381
"15204",12,19634,115.41
"22978",30,52944,484.44
"1418",32,42465,314.82
"10003",34,74492,555.26
"22528",41,60290,736
"24211",24,33467,329.58
"8250",36,71070,592.86
"293",30,41175,301.73
"11647",33,65282,399.26
"9323",27,75918,437.39
"12207",21,65869,426.4
"15136",52,122162,1078
"16201",16,33017,219.52
"17145",14,42041,312
"32727",6,19889,144.38
"32092",13,32046,208
"5699",22,41952,332.59
"11715",10,27912,201.01
"11431",38,93920,662.99
"23063",69,52947,521
"862",17,43699,189.76
"15104",50,76002,468
"18795",6,11373,84.91
"306",38,62638,311.82
"13654",28,60572,493.68
"16518",9,10900,71
"4328",75,170471,1576.58
"21377",480,149422,385
"2293",1118,2742807,82978
"11594",27,86836,835.64
"19556",186,448051,2981
"15025",5438,12591211,325324.94
"6522",124,266121,3845
"10013",105,256131,1876
"4315",267,593745,4757
"10851",77,159042,1036
"13964",306,660866,4426
"6538",118,210953,5367
"11325",165,302173,2542.77
"3663",846,1761655,19544.43
"6643",469,1060159,21605
"17219",1140,2696340,81824
"3004",263,457625,4076.43
"6559",2896,7896874,271859.74
"6564",86,192522,2292.79
"6570",1794,3350182,108422.84
"18914",523,1432877,12113
"6576",136,317224,4602
"14793",107,201645,2044
"5292",66,158676,1245
"19315",73,151772,3706
"12806",70,131904,1027
"3040",148,282476,2170
"13875",121,303284,3475
"22622",143,165668,1804.88
"3025",140,258165,2134
"12332",206,507160,3604
"4345",1783,5675540,60556
"5298",101,244028,1660
"5300",191,406233,2549.28
"4350",497,826551,8446.9
