"","numemp","asset","RWAJT","RBCT2","rbc1rwaj","rbcrwaj"
"57899",13,127293,106218,1185,10.2308459959706,11.3464761151594
"15448",6,23559,16159,220,8.89906553623368,10.2605359242527
"16522",146,582559,378688,4762,13.6410448707115,14.8985444482001
"22039",24,104665,67586,694,12.878406770633,13.9052466487142
"16419",46,109629,69631,781,16.8473811951573,17.9690080567563
"30367",34,210045,145395,865,11.4942054403521,12.0891364902507
"4788",7,19095,12408,156,17.1985815602837,18.4558349451966
"31826",69,215576,132426,1169,12.2022865600411,13.0850437225318
"57298",43,123115,100266,1104,12.597490674805,13.6985618255441
"58485",36,150717,120874,1515,22.2620249185102,23.5153961976935
"57657",42,259520,233609,2939,20.1357824398889,21.3938675307886
"35456",40,230881,164121,1837,11.9911528689199,13.1104489979954
"58358",15,45390,36841,467,12.211937786705,13.4795472435602
"58773",13,14415,3124,0,327.624839948784,327.624839948784
"11706",17,51470,39017,350,11.8025476074532,12.6995924853269
"27552",113,585848,461160,4130,15.5804926706566,16.476060369503
"58321",44,261652,182990,1782,16.5708508661676,17.544674572381
"34393",12,114721,90844,1125,15.0730923341112,16.3114790189776
"57611",5,60775,41599,521,18.9235318156686,20.1759657684079
"1149",20,123323,97223,1243,6.89445913004125,8.17296318772307
"1673",630,627753,552679,8844,14.0754398122599,15.675645356527
"58548",16,49993,36128,293,20.1478077945084,20.958813108946
"6646",46,111199,73585,925,16.4693891418088,17.7264388122579
"3564",90,349253,252580,1658,11.5515876158049,12.208013302716
"26977",59,129197,69765,881,14.3152010320361,15.5780118970831
"35517",102,450282,389881,9882,5.97566949915487,8.51028903691126
"57157",19,82958,74936,944,13.1325397672681,14.3922814134728
"57633",110,251235,245770,3104,11.3207470399154,12.5837164828905
"9087",1216,4584908,3658199,46223,14.2973632653664,15.5609085235658
"57626",32,141854,127305,1261,9.55343466478143,10.543969207808
"22543",4,24730,13413,121,22.105420114814,23.007530008201
"8426",146,547058,362124,3805,10.9780075333311,12.0287525819885
"57869",21,100732,69956,665,13.48704900223,14.4376465206701
"35408",140,622245,486857,10856,8.88946857085345,11.119281431714
"31249",38,122563,88400,596,11.4298642533937,12.10407239819
"9751",55,385925,355494,4469,12.332135000872,13.5892588904454
"91005",57,157437,117240,1483,27.9230638007506,29.1879904469464
"27831",59,237822,116657,1472,21.4894948438585,22.6073017478591
"35029",42,181479,122257,1540,10.5523610100035,11.8120025847191
"32257",129,239578,121987,1021,29.9736857206096,30.8106601523113
"30332",15,34381,25487,86,34.7942088123357,35.1316357358653
"30619",17,87409,54622,683,16.4219545238182,17.6723664457545
"19795",66,268366,219796,2748,10.8982875029573,12.1485377349906
"26549",18,88237,55243,397,14.8598012417863,15.5784443277881
"27942",157,1196643,757916,8183,22.3750389225191,23.4547100206355
"32266",87,1484715,905246,11420,12.5738197130946,13.8353552515007
"19600",281,425855,286888,3699,13.7461308942863,15.03548423078
"4061",18,56175,42185,465,12.9145430840346,14.0168306270001
"58562",21,71834,58562,672,20.2913151873228,21.4388169802944
"58727",13,56310,45660,433,28.107752956636,29.0560665790626
"16476",12,38299,30736,397,9.13261322228006,10.4242581988548
"35189",307,754501,537658,6735,11.4022296701621,12.6548847036592
"14936",31,119306,97098,1222,9.61708789058477,10.8756102082432
"18489",152,477832,424744,5318,11.8014615862731,13.0535098788918
"26568",42,208363,132788,1663,14.0472030605175,15.299575262825
"14311",13,80996,66278,742,12.1126165545128,13.2321433959987
"32304",6,22740,12254,140,33.1320385180349,34.2745226048637
"7506",240,947053,637940,7982,11.7501645922814,13.0013794400727
"58697",10,37458,29653,372,23.1848379590598,24.4393484638991
"22658",66,303290,247752,3176,11.2701411088508,12.5520681972295
"9812",8,34414,23641,115,28.8904868660378,29.3769299099023
"57962",19,56862,38954,62,21.6896852698054,21.8488473584228
"28380",148,525366,272280,2567,11.6633612457764,12.6061407374761
"8251",26,103984,79314,864,10.4811256524699,11.5704667524018
"8822",10,30082,21166,265,14.674477936313,15.9264858735708
"31372",38,76538,49443,340,17.0276884493255,17.7153489877232
"18664",9,49287,13609,151,85.3920199867735,86.5015798368727
"33535",354,2961791,1690915,36095,19.6963182655544,21.8309613434147
"57072",79,432411,382691,4788,9.7010381744018,10.9521781280459
"29864",227,964916,643771,8144,10.9237601569502,12.1888062680674
"18152",41,48589,36312,454,15.0088125137696,16.2590879048249
"10375",27,112704,110460,1260,9.47311243889191,10.6137968495383
"57103",55,386569,341264,8319,8.29914670167378,10.736848891181
"31217",92,297078,219039,1308,11.8357917996339,12.4329457311255
"28225",260,1600924,1386336,17355,9.84681924151144,11.0986802622164
"34885",51,137205,113655,909,9.78399542475034,10.5837842593815
"27197",147,1229054,911397,11505,6.11358167735904,7.37592947968887
"57478",35,145039,95520,1117,11.3693467336683,12.5387353433836
"35267",36,1239453,444214,1902,23.6500875704053,24.078259577591
"3304",51,157042,115431,1416,11.3712954059135,12.5980022697542
"35224",24,82870,67236,841,9.50086263311321,10.7516806472723
"35314",9,88754,32144,237,32.2548531607765,32.9921602787456
"13947",34,137479,90196,1137,14.5660561443966,15.8266441970819
"57845",62,282314,230784,2457,10.8863699389906,11.9510018025513
"29849",68,184236,151160,1674,12.2294257740143,13.3368616035988
"17230",100,530072,416793,4142,16.7771531671597,17.770931853462
"34106",46,228978,170749,2144,9.33709714258942,10.5927413923361
"9831",61,199731,115813,1403,23.55521400879,24.7666496852685
"17622",50,177774,133061,1683,12.448425909921,13.713259332186
"3931",392,791126,633585,10400,10.6727589826148,12.2270887094865
"13080",39,132180,78607,835,23.4419326523083,24.5041790171359
"2773",262,982749,750844,9358,10.0564165126178,11.3027473083623
"20093",48,152017,90170,522,12.8013751802151,13.3802816901408
"57759",10,27939,23630,318,20.6601777401608,22.0059246720271
"6058",93,399290,254907,3180,11.7301604114442,12.9776742105945
"35078",38,156956,113960,1435,8.84871884871885,10.1079326079326
"58629",54,238143,192867,1215,14.4130411112321,15.0430089128778
"34987",43,186112,160112,1184,10.1316578395123,10.8711402018587
"35265",19,121605,68357,855,8.95592258291031,10.2067088959434
"8583",46,119763,85406,1072,11.6619441257055,12.9171252605203
"15062",21,54966,29376,369,12.1153322440087,13.3714596949891
"10973",172,718024,682179,8548,10.2149142673697,11.4679578233865
"11569",189,488427,363926,1854,11.4075388952699,11.9169831229426
"12511",46,136443,95037,1190,13.9692961688605,15.2214400707093
"197",71,262619,179211,1924,12.1967959556054,13.2703907684238
"34566",42,120076,95842,1206,12.0938628158845,13.3521838025083
"34930",20,76533,60592,768,11.7045154475838,12.9720095062054
"57733",32,169838,136105,1702,20.0624517835495,21.3129569082693
"15657",31,115685,72628,817,10.2095610508344,11.3344715536708
"34664",109,613447,412519,5157,9.78864003839823,11.0387642751001
"57512",150,886285,767993,27657,8.38080555421729,11.9820102526976
"7237",327,1406812,887688,9707,13.4729769919161,14.566491830463
"57424",16,56150,40239,515,11.4615174333358,12.7413703123835
"35173",21,140063,99555,1251,12.3178142735172,13.5744061071769
"1946",40,109251,79004,955,10.2691002987191,11.477899853172
"15083",8,15086,9670,126,12.1716649431231,13.4746639089969
