"","numemp","asset","RWAJT","RBCT2","rbc1rwaj","rbcrwaj"
"57899",10,47078,46875,448,21.9349333333333,22.8906666666667
"15448",7,25008,21095,264,10.2393932211425,11.4908746148376
"16522",94,294667,167211,2094,11.4627626172919,12.7150725729767
"22039",15,55855,43318,518,17.0183295627684,18.2141373101251
"16419",48,96471,61658,685,15.5389406078692,16.6499075545752
"30367",35,225354,142565,899,10.6793392487637,11.309928804405
"4788",6,17242,10416,131,19.4796466973886,20.7373271889401
"31826",62,152485,98633,1112,11.9442782841443,13.0716900023319
"57298",34,117020,71963,774,11.7463140780679,12.8218667926573
"33025",130,490770,449276,5630,11.12055840953,12.3736856631558
"57657",31,170063,127629,1426,42.9393006291674,44.0566015560727
"35048",41,283160,182869,1972,12.1185110652981,13.1968786399007
"35456",35,187235,121068,1250,14.262232794793,15.2947104106783
"11706",17,47398,34833,258,10.9379037119972,11.6785806562742
"27552",93,381602,303241,2693,12.4551099620434,13.343182485218
"34393",12,127828,103710,1018,10.4329380001928,11.4145212612091
"57611",5,45982,31768,364,22.3337950138504,23.4796021153362
"1149",16,77592,63221,635,12.1257177203777,13.1301308109647
"1673",480,264559,258868,5302,20.4687330994947,22.5168811904136
"11338",85,347220,275379,3025,12.2554733657977,13.3539594522458
"6646",61,103204,84961,273,14.9856993208649,15.3070232224197
"26744",79,465010,267727,2907,8.78133322376899,9.86714078146769
"3564",88,256407,186933,1424,14.2655389899055,15.0273092498382
"26977",63,95620,56554,601,14.7911730381582,15.8538741733564
"35517",75,287352,268750,8156,8.90232558139535,11.9371162790698
"57157",20,67315,60738,622,17.4289571602621,18.4530277585696
"57633",120,269363,204970,2564,16.6858564668,17.9367712348149
"35086",28,123951,80781,889,9.34749507928845,10.4480013864646
"9087",1077,3509342,2944363,37655,12.7637115396437,14.0425959706735
"57626",35,74891,66299,654,11.2384802184045,12.2249204362057
"22543",5,21240,12378,118,21.2312166747455,22.1845209242204
"8426",137,423538,275621,3797,12.0916040504896,13.4692204149901
"57869",13,33135,23280,251,37.8135738831615,38.8917525773196
"35408",112,295812,256104,1947,12.1942648299128,12.9545028582139
"31249",41,116654,85051,758,10.7018142055943,11.5930441734959
"9751",53,365054,358838,3435,10.2037688316176,11.1610253094711
"91005",69,197876,134820,1710,23.4846461949266,24.7530040053405
"27831",62,256742,129776,1623,22.6012513870053,23.8518678338059
"35018",191,37720,11523,0,295.226937429489,295.226937429489
"27207",20,106104,77668,974,10.5345830972859,11.7886388216511
"32257",138,247615,125861,1047,27.1847514321355,28.016621511032
"30332",14,28690,16811,85,41.2349057164951,41.7405270358694
"30619",15,80654,47685,598,16.2126454860019,17.4667086085771
"19795",60,225176,191090,2392,10.3809723167094,11.6327385001832
"27942",121,894693,560710,1446,16.3883290827701,16.6462164042018
"32266",56,1332779,841773,3024,12.6171782653993,12.9764200087197
"19600",232,173207,139235,1758,14.4877365604913,15.7503501274823
"4061",12,38438,30326,380,10.9806766471015,12.233726835059
"35189",298,591105,442440,5503,9.89716119699846,11.1409456649489
"14936",25,106330,88610,910,10.6455253357409,11.6724974607832
"30400",49,172110,128783,1195,14.0002950700015,14.9282125746411
"18489",166,409342,347023,4353,9.02389755145913,10.2782812666596
"26568",42,188322,123655,1122,15.2213820710849,16.1287452994218
"14311",12,64381,57849,617,12.1903576552749,13.2569275181939
"32304",6,23805,12351,140,32.9932798963647,34.1267913529269
"7506",225,944208,569676,4915,12.2585469635372,13.1213180825592
"22658",73,291815,261415,3516,9.9493143086663,11.2943021632271
"9812",7,27755,19668,169,33.5977221883262,34.4569859670531
"28380",147,445412,249546,2860,11.2945108316703,12.4405921152814
"8251",26,80601,59932,559,10.9190415804579,11.8517653340453
"8822",11,27358,18844,139,16.5039269794099,17.2415623009977
"31372",32,68501,41998,274,21.4557836087433,22.1081956283633
"33535",813,1683012,1823797,36373,20.5482847049315,22.5426404364082
"18664",2,108216,26134,222,260.427029922706,261.276498048519
"29864",307,1067164,754926,7639,10.1225815510394,11.1344688088634
"57072",68,333989,312785,3176,9.58166152468948,10.5970554853973
"18152",48,47328,35938,436,12.290611608882,13.5038121208748
"10375",26,106462,84296,1056,9.80473569327133,11.0574641738635
"57103",32,261697,186051,1413,10.1832293295924,10.9426985073985
"31217",83,227395,180743,1576,10.237740880698,11.1096971943588
"28225",235,1143936,1040778,10920,9.12106135986733,10.1702764662589
"34885",22,109481,78205,804,12.1271018477079,13.1551691068346
"27197",177,1079179,779393,9000,10.7061520952844,11.8608968774418
"57478",22,94573,56860,600,20.3658107632782,21.4210341188885
"35267",40,1197625,404838,1104,43.782698264491,44.0553999377529
"3304",30,71533,53288,663,11.0381324125507,12.2823149677226
"57840",14,150945,89165,751,21.9234004373914,22.7656591711995
"15696",32,81658,39222,494,16.2536331650604,17.5131303860079
