"","numemp","asset","RWAJT","RBCT2","rbc1rwaj","rbcrwaj"
"15448",7,18095,13242,166,13.8574233499471,15.1110104213865
"22039",18,43423,36633,462,15.6061474626703,16.8673054349903
"16419",40,79948,49951,624,14.9426437909151,16.1918680306701
"30367",26,167265,104871,704,9.48975407882065,10.1610550104414
"4788",6,17741,9546,120,21.2759270898806,22.5329981143935
"31826",55,124802,78311,934,12.0481158457943,13.2407963121401
"57298",15,36558,26827,240,22.6078204793678,23.50244157006
"35048",34,166872,126299,1056,9.39199835311443,10.2281094862192
"35456",15,80195,54509,547,12.937313104258,13.9408171127704
"11706",16,41283,27671,204,9.05279895919916,9.79003288641538
"161",53,193716,140426,1606,12.3132468346318,13.4569096890889
"27552",54,259223,162298,1607,14.9995686946235,15.9897226090278
"34393",11,101845,77283,822,13.1671907146462,14.2308140211948
"1149",18,69597,54647,683,9.18806155873149,10.4379014401523
"1673",403,202951,277322,4246,10.6749554669301,12.2060276501684
"6646",37,82124,50168,255,22.2332961250199,22.7415882634349
"26744",67,216275,154483,1668,12.0654052549471,13.1451357107255
"3564",84,219638,148695,1005,13.994418104173,14.6702982615421
"26977",57,80197,47213,483,17.0588609069536,18.0818842268019
"35517",31,87014,79131,618,9.82927045026601,10.6102538828019
"57157",9,29981,20006,156,21.4385684294712,22.2183344996501
"35086",34,59492,56770,290,11.6047208032411,12.1155539897833
"9087",1107,3361939,2803306,36362,10.6212450585131,11.9183563977675
"27789",84,345742,238500,2990,21.7857442348008,23.0394129979036
"22543",5,21461,14008,153,16.31924614506,17.4114791547687
"8426",112,282658,170462,2038,12.1692811301052,13.364855510319
"31249",40,104719,68167,663,10.1442046738158,11.1168160546892
"8841",15,51028,38206,302,18.3295817410878,19.1200335025912
"9751",40,129096,91455,973,9.68782461319775,10.7517358263627
"91005",55,216978,133368,1736,20.6061424029752,21.9078039709675
"27831",65,223112,117221,1473,22.5991929773675,23.8557937570913
"35018",181,37695,7944,0,415.080563947633,415.080563947633
"32257",151,268473,150515,891,18.218782181178,18.8107497591602
"30332",16,34452,18228,82,30.2830809743252,30.732938336625
"30619",12,59916,35433,443,14.6163181215251,15.8665650664635
"19795",52,173214,135438,1577,11.7072018192826,12.8715722323129
"27942",97,513702,330059,1682,14.7331234718641,15.2427293302107
"22051",300,938555,464754,5815,11.7074839592559,12.9586835185926
"25002",26,95388,49380,623,18.1895504252734,19.4511948157149
"32266",61,723681,417627,3789,13.8240583104062,14.7313272369842
"35559",15,32780,24229,303,18.7997853811548,20.0503528829089
"35189",188,227352,156195,1490,9.42667819072313,10.3806139761196
"14936",25,72002,57670,710,10.651985434368,11.8831281428819
"30400",52,165652,125819,1409,11.6913979605624,12.811260620415
"18489",148,272250,230068,2892,10.8276683415338,12.0846880052854
"26568",37,149444,95423,811,15.7750227932469,16.6249227125536
"14311",12,58626,47774,490,12.6093691129066,13.6350316071503
"32304",6,25532,13672,103,25.4900526623757,26.2434172030427
"7506",206,713656,394711,3652,15.4931076154452,16.4183415207582
"22658",56,195267,161955,2276,12.341699854898,13.7470284955698
"9812",6,26341,21199,231,27.789046653144,28.8787206943724
"5682",20,74467,61451,587,12.9143545263706,13.869587150738
"28380",88,233202,145318,1848,11.4184065291292,12.6901003316864
"26973",120,595535,498733,4868,9.03008222836668,10.0061555982861
"33914",1,135751,29384,0,89.6440239586169,89.6440239586169
"8251",18,60930,47057,443,11.2225598741951,12.16397135389
"8822",10,26241,16392,149,18.1246949731576,19.0336749633968
"31372",25,43355,24587,782,26.6848334485704,29.8653760117135
"11687",234,645842,430934,4763,11.8296537288773,12.9349273902732
"29472",75,222534,147186,885,11.2429171252701,11.8441971383148
"33535",647,923731,918098,17624,20.8054042161076,22.7250249973314
"18664",2,240586,209109,889,22.9397108684944,23.3648479979341
"35408",24,50892,38709,486,10.5556847244827,11.8112066961172
"57072",27,77667,72166,755,9.33403541834105,10.3802344594407
"27642",283,1087201,642499,4933,13.0414210761418,13.8092043723025
"34939",36,99179,76155,670,13.4357560238986,14.3155406736262
"18152",24,32889,24374,306,15.3975547714778,16.652990891934
"57103",19,96561,61018,763,14.2826706873382,15.5331213740208
"25332",20,5117,1381,0,192.251991310644,192.251991310644
"31217",73,178119,138252,1189,12.1459364059833,13.0059601307757
"34885",9,53997,27886,334,15.0720791795166,16.269812809295
"27197",99,669631,456241,5712,10.0361431787148,11.2881130805868
"35267",30,871422,324559,1013,22.6636759418164,22.9757917666742
"19600",97,81189,34051,431,36.3102405215706,37.5759889577399
"15696",33,78177,42815,537,13.2944061660633,14.5486394955039
"35224",19,39577,24692,309,16.5114207030617,17.7628381662077
"34676",34,124061,90622,3639,10.5868332193066,14.6024144247534
