"","numemp","asset","RWAJT","RBCT2","rbc1rwaj","rbcrwaj"
"4829",34,191843,118181,1478,18.6637445951549,19.9143686379367
"33785",100,66310,35264,0,91.2828947368421,91.2828947368421
"57899",16,76151,65210,816,10.4063793896642,11.6577212084036
"22039",10,53074,27184,993,17.4477633902295,21.1006474396704
"16419",45,128302,76219,954,19.2511053674281,20.5027617785592
"30367",38,233370,143199,1230,16.187263877541,17.0462084232432
"57298",53,214295,167033,1634,12.5651817305562,13.5434315374806
"3881",95,323583,231208,60,13.2538666482129,13.2798173073596
"32487",15,50810,25725,266,18.6433430515063,19.6773566569485
"58485",63,464863,299692,3768,13.6553528289043,14.9126436474781
"57657",71,585189,482535,6055,11.8712632244293,13.1260944801931
"35456",50,408849,244564,3066,10.8707741122978,12.1244336860699
"11706",17,70709,49111,348,12.1805705442773,12.88916943251
"27552",179,956780,800563,6925,11.1324155625479,11.9974318073656
"34393",9,99264,64432,806,23.2089644896946,24.459895703998
"57611",5,40974,29512,342,27.3109243697479,28.4697750067769
"1673",374,703205,586508,7591,20.721456484822,22.0157269807061
"58548",27,117625,93815,1068,12.3210574002025,13.4594681021159
"6646",58,125648,87908,1089,16.183965054375,17.4227601583474
"3564",91,318960,215099,2123,14.1730087076184,15.1599960948215
"26977",49,130363,74273,892,16.8903908553579,18.0913656375803
"57633",209,500664,415285,5208,13.4293316637972,14.683410188184
"9087",1115,4815555,3948573,49944,13.88081213137,15.1456741460776
"57626",46,215831,163716,2045,11.6317281145398,12.8808424344597
"22543",5,29284,13187,120,26.7991203457951,27.7091074543111
"8426",170,897177,491088,6228,15.1591975368977,16.4274020134884
"57869",42,195377,150309,879,9.71731566306742,10.3021109847048
"31249",36,140803,103053,1110,11.9899469205166,13.0670625794494
"9751",45,353108,248881,1651,18.6257689417834,19.2891381825049
"91005",25,172746,124714,1172,30.0447423705438,30.9844925188832
"27831",44,217133,95018,1103,31.0467490370246,32.2075817213581
"35029",36,145194,107532,1349,9.90030874530372,11.1548190306141
"32257",92,243270,135176,1686,24.9104870687104,25.4142747233237
"30332",21,59354,43142,540,30.8794214454592,32.1311019424227
"30619",14,66398,35193,443,19.8249651919416,21.0837382434007
"19795",77,328638,247588,3104,12.7275958447098,13.9812915003958
"11694",86,339180,256914,3237,14.3367041111033,15.5966588041134
"26549",25,120535,83380,876,12.7596545934277,13.8102662508995
"19600",302,325064,151053,1910,45.9487729472437,47.2132297935162
"4061",21,97235,75629,947,10.6176202250459,11.8697853997805
"58727",48,225688,193911,2428,10.5259629417619,11.7780837600755
"35189",217,1052329,875311,10980,10.3852230807107,11.6396343699554
"58562",26,139557,99466,1247,16.2105644139706,17.464259143828
"14936",38,152743,134235,1054,11.309271054494,12.0944612060938
"7506",267,1076784,745416,9397,12.7483177178918,14.0089560728506
"18489",158,664052,556385,6931,12.8057010882752,14.0514212281064
"90140",87,394815,251835,3301,17.9113308316954,19.2221097146941
"14311",14,168363,112542,952,11.0696451102699,11.9155515274298
"32304",6,24415,11285,141,36.0301284891449,37.2795746566238
"58697",10,94236,57537,722,15.5951822305647,16.850026939187
"9812",8,47808,33580,208,25.8576533650983,26.4770696843359
"28380",169,675790,347074,3118,14.2836974247567,15.182064919873
"27015",205,451471,380127,2458,13.8114367040489,14.4580627000976
"8251",30,133803,92410,1034,13.7008981711936,14.8198246942972
"8822",10,47104,30961,239,12.2767352475695,13.0486741384322
"18152",28,57911,39529,413,17.5972071137646,18.6420096637911
"57072",42,261922,193062,322,6.23633858553211,6.40312438491262
"10375",28,139088,97590,1134,14.6900297161594,15.8520340198791
"34885",172,500435,407993,5103,12.1911405342739,13.4418972874535
"57264",25,250548,217416,2721,5.75624609044413,7.00776391801891
"35267",11,18824,4083,0,379.206465833946,379.206465833946
"3304",134,591245,471023,5902,9.97148759190103,11.2245049604796
"35314",9,40502,31884,410,17.9337598795634,19.2196713084933
"13947",36,208260,115520,1445,15.9340373961219,17.1849030470914
"17230",87,566352,329835,3508,24.3640001819091,25.4275622659815
"34106",39,145431,101901,1283,14.4856282077703,15.7446933788677
"9831",55,270608,168409,2105,19.802385858238,21.0523190565825
"17622",39,169655,121145,1529,16.4051343431425,17.6672582442528
"3931",624,1477918,1237652,15489,11.2667373381209,12.5023027474605
"13080",29,131132,49336,617,30.7057726609372,31.9563807361764
"20093",42,127589,93998,1077,12.23536670993,13.3811357688461
"6058",89,413861,296044,3727,12.4093040223751,13.6682385050871
"58629",195,1280741,988331,8246,11.7598254026232,12.5941612678344
"197",69,318479,197324,2494,14.4989965741623,15.7629077050942
"11569",178,642920,324085,4072,17.9539318388694,19.2103923353441
"10973",134,550884,478117,6005,15.3033671674506,16.5593358947705
"12511",45,157546,98943,1240,15.5058973348291,16.7591441537047
"34566",45,166944,179200,2032,10.9419642857143,12.0758928571429
"34930",19,97436,60244,755,16.0115530177279,17.2647898545913
"57733",33,163786,119785,1511,3.88445965688525,5.14588637976374
"15657",53,189328,104328,1314,18.4773023541139,19.7367916570815
"57424",15,60933,40378,506,14.2305215711526,15.4836792312645
"1946",51,145715,108111,1353,12.3817187890224,13.6332103116242
"91",47,111538,74411,955,10.7927591350741,12.0761715337786
"55130",160,117266,69325,875,7.59466282005049,8.85683375405698
"4051",11,49552,25485,320,17.386698057681,18.642338630567
"57803",787,104474692,94839035,445817,16.894201844209,17.364279381375
"58424",155,940129,774881,9728,14.781237377094,16.0366559510428
"15699",25,81979,55972,703,13.8873007932538,15.1432859286786
"15426",14,33691,28623,271,9.16046536002515,10.107256402194
"59060",98,902851,713541,8956,24.5939616644313,25.8491102823804
"23091",551,2446133,1807115,22685,12.5275923225694,13.7829081159749
"18545",343,1161382,759357,9543,13.0797503677453,14.3364715147157
"35377",15,287670,198766,2525,19.4183109787388,20.6886489641085
"19590",56,148819,109771,1355,14.2815497717977,15.5159377249
"58275",52,337918,299140,2863,15.8444206725948,16.8014976265294
"1149",48,258795,207852,337,10.738410022516,10.9005446182861
"8276",17,64736,36091,393,20.4732481782162,21.5621623119337
"27711",44,207871,125604,1002,20.8233814209739,21.6211267157097
"10173",9,47757,31807,240,23.1018329298582,23.8563838148835
"9465",41,305314,218880,2703,16.1371527777778,17.3720760233918
"622",415,3728585,2481346,31093,12.0347988551375,13.2878687615512
"903",181,917417,454267,5701,12.1692748978024,13.424263703945
"14531",675,3891248,3433175,39624,12.1679203652596,13.3220706780167
"28701",51,317916,156951,1800,22.080139661423,23.2269944122688
"6423",257,2227712,2023707,25441,16.4642905321768,17.7214389237177
"24107",1602,13888144,12362442,154900,12.8347295785088,14.0877182679603
"27267",58,430422,333090,3051,13.1895283556997,14.1054970128194
"29031",143,469069,311666,3914,14.381741993031,15.6375735563071
"20726",20,133648,90702,1153,18.6070869440586,19.8782827280545
"8893",6,27666,19616,248,17.1594616639478,18.423735725938
"19838",79,448339,354706,4449,12.6251036069308,13.8793817978833
"20311",65,321583,267925,18353,11.532331809275,18.3823831296072
"34422",51,523709,423242,5287,12.2939122298827,13.5430793730301
"32328",226,395549,140366,1758,35.1010928572446,36.3535329068293
"1117",114,607333,491050,5607,12.2506873027187,13.3925262193259
"19234",38,116475,69205,757,15.643378368615,16.7372299689329
"17906",47,185179,95548,1194,17.9281617616277,19.177795453594
"35568",68,261093,192366,2410,12.6773962134681,13.9302163584001
"31980",44,190586,147115,1728,10.8663290622982,12.0409203684193
"6183",34,150245,108030,1323,13.8637415532722,15.0884013699898
"20537",41,218991,114365,667,17.2115594806103,17.7947798714642
"34955",138,353451,218740,2751,17.8280149949712,19.0856724878852
"22559",320,1229285,797700,7743,12.5804187037733,13.5510843675567
"4624",31,99192,47611,616,18.5965428157359,19.8903614710886
"18609",164,726945,533355,6192,12.7841681431692,13.9451209794602
"34232",22,84292,50818,636,19.5777086858987,20.8292337360778
"32649",34,123313,90867,1143,11.6521949662694,12.9100773658204
"15423",48,146069,100164,1258,14.4343277025678,15.6902679605447
"34606",68,216307,181361,1167,10.5877228290537,11.2311908293404
"20843",165,301721,196013,2529,14.5597485881038,15.8499691347003
"20473",469,2196869,1686551,21091,16.5021988662068,17.7527391700577
"5216",172,550685,422364,5323,8.13303217130248,9.39331950639733
"5800",39,279943,253308,3172,10.9499107805517,12.2021412667583
"21567",20,62024,33696,423,13.8888888888889,15.1442307692308
"23886",83,419230,236097,2961,15.7155745308073,16.969720072682
"20241",246,1271298,847378,10632,12.2232344951132,13.4779283861512
"34788",108,1535724,771001,9680,15.5368151273474,16.7923258205891
"27006",308,2613494,1996313,24997,11.1032688761732,12.3554272300987
"21663",65,264347,215672,2128,17.1218331540487,18.1085166363738
"35033",30,153506,134112,1694,17.1095800524934,18.3727034120735
"35412",55,477925,332651,4198,19.8415155823972,21.1034988621709
"29878",35,184764,140696,1759,12.8347643145505,14.0849775402286
"57444",30,198850,130070,1639,18.9613285154148,20.2214192357961
"57359",23,171208,148712,1050,9.74232072731185,10.4483834525795
"58514",8,77244,64664,520,12.2401954719782,13.0443523444266
"34090",51,231502,178461,2244,10.8298171589311,12.0872347459669
"57709",43,198535,145954,1838,11.1507735313866,12.4100744070049
"428",23,60962,41547,342,16.766553541772,17.5897176691458
"10647",9,41946,32224,387,15.1036494538232,16.3046176762661
"2328",15,57808,29046,369,20.2781794395097,21.5485781174688
"35328",344,44887004,47503214,881334,14.1513477382815,16.006662201846
"27471",274,34758392,32819426,410125,18.8130499296362,20.062690919701
"29140",118,490173,363690,4004,11.7033737523715,12.8043113640738
"34656",208,1090035,950365,11892,14.5234725605425,15.7747812682496
"57113",55,290973,214952,2687,8.48468495291972,9.73473147493394
"313",88,366156,185466,2064,22.9470630735553,24.0599355137869
"35223",18,136406,114556,1449,12.36775027061,13.6326338210133
"57025",20,83584,57050,667,14.2804557405784,15.4496056091148
"4190",296,1028079,426118,5329,20.6323131151465,21.8829056740152
"8843",48,244283,179810,2259,15.5219398253712,16.7782659473889
"1439",14,108789,80485,1010,16.4689072497981,17.723799465739
"57695",9,87202,50822,401,15.0230215261107,15.8120498996498
"30950",4,4935,2021,25,29.2429490351311,30.4799604156358
"34334",16,61021,41625,533,14.1309309309309,15.4114114114114
"21272",151,478740,350149,3813,14.6743243590586,15.763289342537
"58309",185,1030543,977521,9625,17.6040207831852,18.5886543613897
"24472",86,349900,216476,2711,15.1781259816331,16.4304588037473
"19300",448,2189966,1793509,19302,11.4012251959706,12.4774394775828
"26398",38,266547,197269,2005,16.5717877618886,17.5881664123608
"22373",133,445423,285956,3595,18.4629803186504,19.7201667389389
"33812",29,257418,191819,2418,16.1871347468186,17.4476980903873
"6837",284,1338465,941373,11777,15.2327504612943,16.4837954774569
"26499",61,247735,183840,2328,15.8806570931245,17.1469756309835
"57169",22,70662,51893,657,2.79228412309945,4.05835083729983
"58469",43,303187,273309,3427,16.5230563208676,17.7769484356534
"58584",25,121104,88256,791,31.0199873096447,31.9162436548223
"24655",106,617911,323653,4061,21.6948398439069,22.9495787154761
"58281",33,225203,174403,2144,15.0203838236728,16.2497204749918
"29899",10,38954,22136,276,34.080231297434,35.327069027828
"9104",7,52515,34105,309,26.6823046474124,27.5883301568685
"32526",1162,5565241,4370132,46828,11.2763641922029,12.3479107724893
"29597",72,247377,163872,1777,14.2232962312048,15.3076791642257
"228",95,745810,706948,8452,11.3405795051404,12.5361412720596
"9967",62,280148,176600,1477,17.8238958097395,18.6602491506229
"15432",6,27865,9636,121,28.8086342880863,30.0643420506434
"26944",39,175230,127874,1292,12.1885606143548,13.1989301969126
"57144",66,354279,246995,1776,13.2792161784652,13.9982590740703
"15444",95,663404,345904,4325,15.1620102687451,16.4123571858088
"22263",15,47965,25620,232,18.0991412958626,19.0046838407494
"13150",296,996226,863990,8542,11.8802300952557,12.8688989455896
"10120",6,38930,34180,144,17.0479812755998,17.469280280866
"58076",13,60254,41091,516,14.7234187534983,15.979168187681
"57689",37,135457,99827,1149,16.4214090376351,17.5724002524367
"30713",2,6727,1972,0,40.7707910750507,40.7707910750507
"8205",36,117221,75954,956,7.7731258393238,9.03178239460726
"22441",878,4201859,2904030,18721,13.203100518934,13.8477563937012
"58360",19,161093,113734,1428,18.9090333585383,20.1645945803366
"2838",42,143222,97847,1225,15.0837532065367,16.3357077886905
"58303",15,40167,5447,0,378.061318156784,378.061318156784
"20504",1027,4040577,2781601,21157,14.1357081766939,14.8963133102124
"7542",245,1061080,878814,10505,10.8759077575004,12.0712687781487
"15510",64,216636,144942,1816,12.8817044059003,14.1346193649874
"5417",57,263049,205818,2577,11.8463885568804,13.098465634687
"57295",126,281688,166335,1405,13.795052153786,14.6397330688069
"26658",12,27963,21836,236,16.2941930756549,17.3749771020333
"28949",12,94113,43493,544,22.99910330398,24.2498792909204
"15354",28,84217,66833,817,12.6883425852498,13.9107925725315
"22381",27,100856,62791,791,14.6151518529726,15.8748865283241
"19220",513,2390870,1512492,12704,13.0891270829862,13.9290654099327
"28454",110,377341,318084,3976,19.412167855032,20.6621521359138
"8868",274,1475664,1182527,13251,11.6568162925667,12.7773826728692
"57931",20,102739,60398,761,15.7306533328918,16.9906288287692
"4208",51,177889,124009,1020,13.041795353563,13.8643162996234
"11681",3,14948,6633,83,21.5287200361827,22.7800391979496
"29979",655,2082246,1276638,16373,16.9710599245832,18.2535691401948
"22959",15,40927,23056,297,23.5687022900763,24.8568702290076
"9923",226,489919,387371,4863,11.1872081286415,12.4425937925142
"10858",9,78686,43236,300,26.2489592006661,26.9428254232584
"18483",6,25147,12920,94,17.7786377708978,18.5061919504644
"16410",18,74088,60532,651,10.5184034890636,11.5938677063371
"22015",103,300000,211152,2664,14.2977570659998,15.5594074410851
"17751",129,807822,667343,9003,12.9312812152072,14.2803625721705
"32018",22,59474,27126,156,20.154095701541,20.7291897072919
"58889",36,231404,155214,1200,15.5552978468437,16.3284239823727
"11682",20,73546,36200,326,31.6160220994475,32.5165745856354
"10989",32,136568,107718,1104,14.5853060769788,15.6102044226592
"3869",94,416108,257842,2703,17.3621830423282,18.4104994531535
"29679",39,135662,87817,701,14.7488527278317,15.5471036359703
"33316",116,322769,107633,1371,41.5495247740005,42.8232976875122
"35599",97,463758,363268,2805,13.0377572480923,13.8099144433311
"6051",49,152448,70343,618,23.6910566794137,24.5696089163101
"16068",804,11659371,4607234,24227,15.3125714908338,15.8384184523729
"17453",56,290213,187656,2182,13.8711258899262,15.0338918020207
"34193",37,219142,93618,1171,42.7257578670768,43.9765856993313
"58296",65,263729,230692,2480,9.91408458030621,10.9891110224889
"33450",63,249549,194769,2314,10.1140325205757,11.3021065980726
"3598",18,115721,43313,543,28.9474291783067,30.2010943596611
"28507",14,50637,25534,156,27.6533249784601,28.2642750842015
"57620",96,470997,351891,3278,13.6431451784786,14.574683637831
"3858",53,178399,111798,1234,15.2525089894274,16.356285443389
"1391",14,54332,27711,347,20.6849265634586,21.9371368770524
"35354",35,16903,7984,101,73.2715430861723,74.5365731462926
"4666",983,1672142,923979,11763,45.1366318931491,46.4097127748574
"2315",201,662845,480281,4514,17.8957735159209,18.8356399691014
"29471",7,90408,39819,259,30.8671739621789,31.517617217911
"29743",24,95245,54989,642,21.073305570205,22.2408117987234
"1198",35,152292,89192,434,16.3366669656471,16.8232576912728
"15085",152,515067,367591,4613,8.23442358490823,9.48935093623076
"17123",117,472587,357050,4478,8.27335107127853,9.52751715446016
"28780",75,466354,186236,856,32.5919800683004,33.051611933246
"8728",5941,14944176,8992053,115026,14.9174943697507,16.1943885339644
"29663",160,757402,504878,5950,18.4290066114982,19.6075091408221
"1436",4,22488,15029,191,12.9083771375341,14.1792534433429
"11343",7,48885,36016,324,14.1298311861395,15.0294313638383
"25745",75,528397,411357,5150,17.6790476398846,18.9310015388094
"34759",25,108564,78805,987,11.8495019351564,13.101960535499
"33013",12,55431,32481,408,27.9486469012654,29.20476586312
