"","numemp","asset","RBCT2"
"17190",26,62730,480.79
"15068",12,31042,195.76
"871",179,369703,3098
"16754",140,823911,13312.65
"15554",15,29690,67
"20632",27,78025,528.89
"12325",12,35036,310.16
"9406",11,12383,74.87
"105",25,49711,465.33
"21979",106,206088,976.25
"9023",85,147150,921.27
"13274",18,29912,235
"16922",15,31140,249.08
"2327",26,48759,250
"10885",7,13728,114.2
"5713",33,54433,211
"33653",NA,2733758,0
"34959",10,15301,23
"6123",80,148920,981
"16953",7,14967,148.54
"13167",23,85927,469.6
"26955",61,126989,1127.16
"21015",19,35423,332.89
"16980",148,419911,3700.95
"22061",73,161512,1493.5
"8775",35,90601,826.57
"23064",18,33816,75
"26217",48,102417,450
"422",31,77179,434
"1701",19,70506,536
"9359",34,118856,651.43
"15795",75,180757,811
"16259",28,63113,415
"22639",22,52398,248
"19829",19,28969,186
"25328",6,12891,46
"22142",312,616330,3008
"10523",95,201262,1298.15
"4796",16,39778,300
"9875",9,21826,45
"23060",36,61370,305
"8531",25,73504,389
"20827",89,216395,1975.3
"1153",5,8257,72.47
"1612",5,18134,124
"1937",45,95528,784.04
"1468",28,68112,508
"1878",21,58051,383
"4075",30,72566,528.34
"17543",28,58943,374.57
"15291",28,69352,494
"5683",45,144606,1084.64
"18182",7,14280,29.15
"5684",34,68513,563
"14749",48,97471,661
"34903",11,18591,150
"876",23,63092,564.01
"2477",14,32585,288.55
"99",16,66417,346
"17569",4,9098,40.39
"26542",30,91439,528
"17327",49,141962,772
"14912",15,37474,230
"19515",17,67587,501
"22309",20,50226,395.47
"9068",42,88595,694
"10805",9,32620,235
"2372",19,35505,217
"15813",30,60066,420
"16243",45,52081,524.35
"26618",6,11394,50
"877",46,95606,846.09
"296",32,120665,897
"16154",10,29723,250
"11522",21,52551,335
"108",24,73775,510
"5687",12,65011,542.34
"18321",85,165307,1385.95
"13303",25,56600,348
"1249",22,32336,284.12
"8532",25,53742,250
"8675",52,149867,1396.09
"5635",32,73477,540.05
"1751",7,13401,95.36
"49",12,19011,72
"11207",22,79365,699
"26551",39,84714,739.02
"11732",12,51070,366.11
"6843",35,150680,1237.71
"16993",58,150366,1140.76
"1484",16,55677,463.06
"10594",39,82460,500.25
"12461",8,27938,158
"2398",25,64557,590
"21158",11,25822,81
"8693",19,40733,362.23
"19603",53,129486,502
"15397",45,107781,880.83
"5775",38,93959,1081.21
"13162",7,26311,244.95
"18243",8,11205,80.22
"22838",16,52109,330
"2379",30,89080,600
"16527",9,23492,138
"24841",23,72007,637.53
"24500",38,42847,269
"9392",25,68280,305
"5950",188,574896,4782
"5636",38,150813,1087.44
"8486",25,147412,921
"17995",6,22192,169.98
"15113",20,40733,372.67
"1372",31,52345,367.35
"15866",11,19336,148.2
"20884",485,686113,13137.12
"8144",16,76156,195.08
"10315",14,46379,310
"9127",4,13087,65.76
"27125",99,182993,1804.32
"10057",27,61655,448.58
"12986",193,477534,3659.15
"13962",12,38299,245
"18450",30,80760,479
"18053",4421,13352700,348276.99
"1627",27,66502,380
"17813",7,22265,139
"149",28,52180,493.71
"9514",3,8497,37
"10054",72,142277,1076
"15821",20,42341,252
"289",21,95121,450.5
"8297",35,78808,401
"1464",14,43234,478.3
"11241",40,92109,555
"16460",93,276423,1023
"21029",66,75854,637.14
"16706",65,185386,880.29
"1678",45,105880,826.04
"10310",86,158049,1194.01
"4937",12,25133,240.23
"10674",12,45539,418
"8584",11,25008,124
"26403",82,124891,1132.87
"3843",56,196421,1423
"33648",NA,190828,0
"18415",8,19678,145.25
"310",21,51641,377.79
"14794",31,30887,207.02
"23826",35,133942,999
"20183",89,200224,1824.6
"8118",33,82245,603.28
"16469",9,11365,78.58
"8804",37,48308,288.33
"20040",20,44157,302
"34897",13,35129,212
"11750",17,44441,357.66
"17378",29,63107,408
"22609",3,5788,32
"9817",9,24624,287.71
"9775",13,48937,427.82
"21120",35,102697,789.84
"1635",82,242741,1413.46
"27320",27,91842,815.32
"8695",17,59488,377
"15547",28,53656,383
"13874",44,104393,919.84
"34250",15,27395,205.9
"11200",75,197837,1041
"7768",452,916362,9208.6
"18379",45,89631,387
"4130",16,43320,232.99
"9318",21,38501,178
"8886",68,134074,634
"8265",4,5402,38.73
"15266",5,13320,127.57
"971",118,215760,2172
"13832",24,30036,216
"11255",35,76666,660.68
"1643",15,32436,119
"17309",73,225408,1511
"19087",8,21506,191
"11608",20,96881,837.31
"91280",25,75969,483
"273",23,37914,220.68
"26268",10,22299,144.5
"16795",18,26032,188.38
"24606",102,162841,1458.21
"22176",60,184312,1325
"8885",14,37464,241
"17878",171,104785,806.09
"8778",529,1557081,9008
"2224",11,37301,186
"20761",3,1013,7.76
"16281",11,17266,142.53
"13264",46,97228,794
"148",39,82522,514
"8120",23,69006,559.43
"11466",24,40295,331.23
"15653",18,36459,192
"9332",13,35334,259
"32779",95,278298,3647.33
"8145",13,31874,215.01
"17032",11,15275,103
"26477",106,350000,3059.27
"20914",10,40143,311
"12327",51,132152,1009
"9315",43,110908,709
"303",46,90668,695.84
"1523",21,64133,287
"6139",43,58277,452
"13611",5,12421,91
"27553",20,224305,1940
"618",35,94707,492.19
"11232",13,28815,243.86
"19954",15,23317,183.4
"22273",41,68595,442.63
"17829",7,17597,134.58
"17355",9,16683,83
"12511",22,66768,538.93
"13901",7,17593,154
"15556",26,59889,380
"20769",12,35965,246.73
"1373",12,24545,144.55
"15423",12,16419,85.06
"2145",17,56632,441.86
"11609",15,42299,398.88
"12232",16,42618,339
"8556",18,45993,325.61
"9057",21,61937,482.65
"13017",30,44722,361
"12530",36,114514,765
"91",52,46690,313
"34595",29,77635,569
"21704",45,73960,534
"19448",70,241101,1707.36
"10626",9,25687,110
"27575",0,13714,85
"26990",904,4515800,32683.61
"14701",37,65375,495.31
"14800",30,78029,634.18
"5704",17,35663,263
"18129",196,564346,3873.05
"34178",21,51990,383
"20130",41,89036,411.65
"33527",48,141320,1348.03
"31203",150,417291,4168.9
"3753",91,207121,1337
"27343",9,53863,400.47
"14329",34,146522,1052.12
"18171",35,219824,1059.4
"21529",3,32547,112.12
"9523",9,27607,232.45
"23876",32,50705,879.14
"5867",41,68439,947.39
"9803",29,237818,1000
"9304",22,52902,321
"4214",2442,5812045,205161.9
"5902",12,43581,284.1
"21085",10,18941,163.49
"16905",6,17800,87.49
"21971",21,60831,297.95
"13710",7,17826,127.2
"17110",3,9465,62
"14033",8,9887,63.87
"13857",3,6911,51.75
"12247",7,16179,132.97
"20830",55,143751,1430.37
"1713",17,59463,460.01
"27064",68,190178,1513
"33698",NA,76295,0
"16607",10,21769,46
"22319",9,13433,110.16
"11256",46,101804,902
"16982",58,165145,1185.19
"11603",22,45354,380.98
"12745",4,11707,69
"14660",37,141290,1222.61
"15309",91,164104,1662.19
"101",22,66512,274
"20318",38,68538,338
"8432",88,166196,887
"2442",148,427023,2916
"11711",37,113158,751.03
"12956",30,65686,453.65
"9160",30,63965,306
"1377",14,34874,131.65
"8472",35,113537,364
"15673",68,128271,847
"34085",25,64701,370
"10628",16,29320,256.86
"328",10,19781,129
"34713",18,53432,225
"14349",28,66688,400
"33313",12,84226,556
"11243",36,76946,733.88
"24243",72,482510,3806
"8802",7,8614,45.47
"21230",160,308048,2044
"18556",77,130187,1303.73
"22637",24,42572,217
"22002",8,14201,136.01
"664",88,214832,1781.98
"15193",18,42155,372.14
"5863",66,199044,1367.54
"32975",67,153582,1379.33
"19506",74,203473,699
"34413",10,23600,118
"33990",17,26323,170
"15294",6,31481,333.54
"12236",13,33376,269.04
"22739",26,37679,381.29
"26280",22,48847,399.34
"24919",67,166964,1225.25
"9820",6,10446,100.85
"5634",27,69005,584.73
"34148",16,27319,255.79
"12469",34,89996,620.98
"13202",17,38986,333.51
"32275",87,146637,1091
"1536",360,964303,24922.98
"16413",15,53778,259.65
"19726",56,115796,957.15
"21930",15,43400,398.59
"8892",67,176104,979
"13565",83,173000,1761
"11788",34,58715,359.33
"34316",22,92061,211
"836",71,178216,903
"21573",114,260522,1990
"11942",19,37637,89
"25271",145,507263,4833.73
"12474",33,60577,479.77
"21161",27,77580,455
"10629",18,40586,347
"32366",7,32134,30
"22407",192,313041,2745
"20408",67,131608,1001
"26759",34,104251,793.34
"26539",70,47869,390.33
"34636",13,35853,85
"22353",40,78702,468
"16107",36,77518,467
"21219",31,38162,337.02
"34247",52,135456,1223
"20387",128,332914,2968.76
"15506",207,505710,3721.45
"110",53,159984,1157
"20524",36,104352,735
"22340",24,58632,350
"26210",28,47374,241
"23760",10,14399,81
"34873",13,10733,69
"22597",245,399071,4181.22
"19125",26,53699,62
"22346",12,25912,103
"77",38,183761,1551.03
"2247",71,104844,964.85
"19258",47,118113,648
"25291",12,28407,211
"22441",44,100927,915.6
"24340",15,24219,94
"26627",55,121002,871
"32941",123,379345,3125.59
"3514",2356,7959097,203370
"4198",22,43789,333.39
"11293",19,34928,309.24
"19553",202,4056421,211838.86
"16389",68,175239,946
"26611",7,12567,94
"11244",22,76463,548.08
"11257",18,53740,312
"34189",19,69284,426
"19480",8,19005,127.51
"12786",20,49404,334
"17041",51,136859,1054
"17159",220,330559,3006.77
"13397",42,473014,5608.6
"27171",45,57540,544
"15134",34,78703,569
"420",10,21222,139.79
"34156",42,72535,634.44
"1035",24,71893,355
"23273",99,272507,2717.46
"8558",11,30213,191.29
"27496",22,91327,747.77
"22025",5,8053,61.63
"12627",81,281275,2455.58
"18626",134,471111,3911.78
"10744",26,84187,579
"5608",34,110944,406
"313",82,137922,781
"12838",48,138917,991
"4087",28,69175,592
"15204",13,24967,477.48
"1418",38,63000,338.45
"34859",10,14483,5
"22528",70,112933,1005
"24211",18,34547,211.35
"8250",37,93418,807.52
"11647",31,80083,459.93
"34639",16,24598,122
"9323",28,93233,544
"12207",24,85772,552
"15136",64,171230,1619
"16201",24,47253,300
"17145",22,57261,485.22
"32727",10,35702,321.69
"32092",20,56479,421
"5699",20,53852,418.45
"11715",10,33129,225.55
"11431",34,112517,878.75
"862",18,50875,250.76
"15104",50,115345,696
"18795",6,17089,159.04
"306",40,84036,667.7
"13654",33,82616,663
"21377",2671,774661,10
"15025",3747,20525398,860409
"18914",652,3319767,151048
"935",819,3984811,184505.29
"4345",1369,7584066,389251
"14985",1111,5321648,201954
"4306",3009,13511933,298530
"6559",19622,28626218,946496.61
"4167",627,3170311,103481.47
"27474",4641,26318025,868259
"16703",281,1090775,28445
"6768",517,1846418,54517.84
"13391",85,342768,4616.21
"2487",2110,8674603,305063
"16547",31,67277,326
"34147",168,603744,4400.06
"34757",8,15067,111
"18124",35,84843,662
"32640",2234,14848809,207793
"32218",27,81978,736
"29951",65,199386,397
"13653",38,196409,3045.1
"30559",950,4141914,31770
"34504",11,370260,4595.59
"33987",74,35814,0
"2558",23288,70258842,2716625.15
"22434",23,48497,179
"34365",11,32112,189
"27351",21,36318,340.94
"26392",25,1349025,74576.81
"953",259,973813,7770.46
"623",14213,98919000,886450
"23592",17,18868,0
"27512",23,39047,366.08
"23537",78,123683,947.93
"23210",35,129001,910
"34858",6,6445,0
"4950",284,560366,5367
"27550",47,100096,791
"34103",883,265515,2866.75
"10842",200,546614,4429.07
"17282",83,228493,1547
"27148",38,181721,1175
"5903",335,727273,3936
"30414",79,220254,362
"29177",70,151592,1459.34
"32247",400,3855889,11064
"10502",41,78227,663
"34522",12,12311,68
"33897",103,333537,2991.9
"4009",149,264248,2744.66
"26972",28,44876,383.43
"10374",28,65868,598.14
"19274",7,19894,213.8
"19582",98,213807,1146
"17514",252,544315,4319.25
"11971",163,401644,3255.3
"30878",2,15856,195
"20215",24,84129,123
"851",33,77244,488.7
"8124",22,58621,452.05
"1252",119,315934,3131.25
"2324",9,10227,40
"90148",35,93273,2434.3
"34395",21,124550,683
"11683",12,58246,246
"10475",29,62450,317
"21495",62,185508,1319
"22205",4,9879,58.99
"17621",14,35448,238.88
"90017",3,7321,21.45
"8314",17,52480,427
"6962",144,295333,1652
"17749",101,219468,4369.4
"16330",7,20469,176.45
"29330",32,106843,1384
"22984",42,156727,1680.76
"34052",12,36741,328.22
"15169",107,161906,1231.13
"23342",56,145800,1020
"33806",42,129565,568
"32251",63,184020,1656
"15585",23,47163,331
"29712",84,350025,3340
"90311",60,159502,471
"31698",796,5725399,44172.2
"29506",10,76945,100
"18127",17,32288,244.58
"32527",23,55143,275
"1092",30,47346,277
"13060",234,595354,5462.67
"19343",181,297276,1958
"34574",26,17092,113
"19999",41,75260,378.98
"34780",3,38305,496.69
"17792",54,65167,348
"9828",38,255100,1304
"34242",18,36882,288
"10581",33,77315,706
"32574",101,1399123,12604.75
"30043",9,38503,142
"30339",11,53359,126
"12144",28,59124,351
"29024",32,109988,507
"29550",40,161308,789
"11355",20,44192,302.33
"12208",44,94827,287
"15664",62,103683,835.17
"28421",56,824324,835
"18086",25,40590,200
"14415",10,35210,259.39
"1469",14,27616,180.04
"29818",7,18969,31
"28035",14,85364,75
"14043",135,421594,3356.42
"28348",45,191572,1823.2
"23901",52,327108,634
"30744",9,45376,1046.57
"15362",18,36767,268.78
"28384",37,135627,1275
"19215",104,114862,513
"20484",84,191771,1605
"27966",17,54418,49
"15697",473,1632786,11741.12
"33560",33,333092,3335.8
"90200",132,367630,1337
"10126",12,32422,249.23
"30350",40,132001,471
"10696",49,73726,668.58
"13774",9,28801,221
"29133",21,52607,484
"27180",41,113844,875
"23621",270,786160,19805.32
"7403",49,105501,803
"20015",37,387809,2194.65
"21868",184,221894,0
"26601",36,94629,704
"17741",62,168669,662.9
"29637",52,100409,679
"26658",28,36942,253
"26743",99,157130,990.68
"32871",21,47718,449
"14083",4,7893,51.55
"23806",44,72485,764.37
"31631",43,130671,803
"27897",6,21670,20
"15152",23,52969,461.71
"27026",20,18674,168.19
"18402",82,271618,1218
"14078",148,282501,1984.85
"20670",16,18045,57
"13446",8,16060,140.37
"13563",7,12759,33
"15714",80,195967,1607.6
"33481",28,226475,1371
"7411",260,730282,5045
"31090",5,25228,35
"13753",16,96764,730.95
"27077",49,120832,873
"17933",158,321339,1350
"17773",23,44578,125
"24123",77,188744,829
"32347",18,79403,679
"30075",14,27144,163
"32648",53,2294167,502
"9077",31,86063,536
"33149",168,298350,1952
"34123",22,74985,819
"23472",220,239209,0
"26652",8,20712,88.04
"5624",12,57773,894.7
"17825",4,9976,80.39
"29941",10,129939,566
"29513",10,42056,148
"30052",90,618956,4638.14
"10993",11,20655,199.6
"11235",11,39401,155
"9021",31,73755,297
"22653",14,25684,186.74
"33552",28,102970,847.33
"34837",41,131164,343
"28390",40,95310,804
"33422",36,139233,1313.08
"30128",12,35700,107
"16777",29,49946,434
"15684",19,39506,376.88
"20012",35,56010,714.31
"23092",69,294442,2886.55
"24080",60,62935,508
"1491",19,46468,296
"28511",229,1015285,7384
"24811",116,480673,3634.6
"22295",2013,5413901,30282.37
"27437",31,62646,510.62
"10443",7,14281,89
"11365",87,192421,1747.59
"26508",45,202855,1342.41
"28312",41,287458,115
"31443",22,49115,259
"27808",8,21870,125
"9846",8130,27794462,231341.15
"21098",1028,4652405,43704.85
"22584",738,3481093,29066.33
"29069",72,151285,588
"16386",18,50640,295.37
"24038",7,12185,56
"11357",8,18710,60
"5792",6,23074,208.34
"1067",43,114901,1396
"2055",99,345009,2881.3
"5241",93,340288,3295.76
"12198",51,163568,1300.94
"15293",44,155514,1415.82
"5118",63,224869,2096.59
"12915",89,252544,2371.88
"12919",46,140753,1346.11
"9343",22,71427,530.72
"15445",124,434759,3365.7
"15241",117,374000,2872.95
"34380",62,164982,1596.13
"12917",56,174905,1458.97
"12918",41,76956,786.77
"12923",94,439935,3795.6
"20740",631,1698794,13560
"28123",113,191556,930
"32193",26,62868,572.66
"27943",34,196757,1325
"22811",18,174338,1372
"18155",39,73843,476
"12717",14,32510,230
"32869",54,178185,1165
"29401",12,32314,135
"21122",109,346715,2181
"26550",5,11578,71.99
"90169",71,160928,644.85
"9189",35,53037,405
"22578",57,151058,1048.39
"34314",14,50783,386
