"","numemp","asset","RBCT2","rbc1rwaj","rbcrwaj"
"6058",95,239087,1929.14,24.7568891855654,26.3392728978258
"35078",12,26077,243,20.7144237017264,21.7813175040832
"34987",10,33602,126,29.4342529621092,30.1586115310986
"35265",12,24169,42,46.0087994971716,46.3859208045255
"1078",206,824173,8430.11,10.2043689548008,11.4576499287304
"8583",23,52761,443.5,12.4410088127336,13.6913118737913
"15062",22,41594,262.58,15.5706563288089,16.8411793054462
"4822",5491,16884707,320965,8.19981333798407,10.3304107797045
"23834",2,62489,160,35.9254396601467,36.5944422608943
"1932",82,273041,2280,10.0661837179543,11.0462374747625
"11569",175,309388,2126,11.5554268148742,12.6512115998561
"34566",19,43555,309,22.7206231347893,23.7251549059511
"34664",14,60830,400,17.117381746513,18.0649257125531
"23124",35,122530,3821.2,8.01065037218172,11.6521323139115
"34930",9,30730,284,20.1593632421817,21.3932553026946
"9296",25,63153,636.86,14.7540938372982,16.0092758037985
"30196",70,184990,1805.53,10.53909654459,11.7895092154679
"35140",18,44327,241,29.3791886463046,30.2840301113218
"16635",14,24677,200,8.4558073571838,9.42718097661904
"34473",32,87633,481,17.158355130569,18.189614510527
"7237",271,569904,3522,14.8799369699869,15.9122644728095
"33468",73,99454,820,8.79907593933684,9.87662108125085
"35146",11,54055,188,22.9527207850134,23.7912578055308
"35173",15,25690,183,42.441092270425,43.4485796080159
"33684",NA,970340,0,NA,NA
"34782",25,65124,0,254.873484663575,254.873484663575
"15699",27,74100,741.22,11.5861717510985,12.8386002512224
"15426",10,15166,148.76,9.07165843544983,10.3387945001048
"10790",55,148890,633.05,10.1614169510216,10.7653115248898
"23091",423,835453,5948,9.94490827168264,10.8443033423081
"18545",169,320742,2381,10.0117376237584,10.9629725512193
"35377",9,91252,50,38.7529886373371,38.9476881381276
"19590",54,99958,688,10.9022893357657,11.8091657791229
"8276",13,32741,130,28.97785135849,29.6858236713266
"27711",37,108691,766.55,24.4731249349793,25.8134031316578
"10173",11,35089,212,16.6666666666667,17.5230247212797
"9465",36,176982,1428.06,16.5414464260509,17.7965432850481
"903",207,531716,4168.3,16.8367766039936,18.0909894840856
"622",506,2672285,5371.9,15.8600152160594,16.3573935151292
"14531",511,1206860,11372.08,12.6946747399691,13.9466507828737
"34302",29,47925,390,12.9681812287909,14.201589515397
"28701",34,167432,0,16.7524561650919,16.7524561650919
"6423",203,1347195,13500.59,12.4297581944816,13.6978879114186
"3735",1197,4259611,28364,10.3157176769875,11.2670450913229
"27267",29,121281,1220.01,11.6264518588128,12.8768386299932
"29031",132,410279,1039,13.6280157465162,13.8731660788916
"28537",25,125532,281,13.4670941934665,13.9131400996857
"29738",271,1103298,5526,9.46876286616932,10.1839940679558
"6782",75,85659,365,20.2609913572234,21.5078741502408
"20726",27,87784,751,10.3181247383843,11.4408299946182
"35461",12,14305,35,63.424272547648,63.8538099971773
"21614",59,130024,665,9.79909226084785,10.5608874857092
"15836",13,23126,139,20.2063281655236,21.0074347299867
"19594",45,77976,690.64,14.6297226499332,15.8893999533804
"19838",55,165815,1528.19,16.8577062947723,18.1155380607716
"34422",37,199923,1115,18.4657035237152,19.3572064216993
"20557",31,71209,691.06,11.8623919125909,13.1124109054416
"32328",39,124091,623,19.7518514094601,20.6820353559484
"27501",160,462138,4320,11.8950184742839,13.151752693324
"22968",90,279218,1410,8.46444448509907,9.1093284059933
"17906",43,78045,462.34,29.7663754381037,31.0199904882087
"19234",27,51849,456.99,11.6885578399303,12.9456898821214
"35568",10,13254,100,63.6883797666827,64.8584767677241
"20156",79,178664,1257,10.4932967576617,11.4559353523472
"34955",91,257634,2071.71,11.6055051602051,12.8557842039771
"20537",66,159716,892,14.6228774903623,15.4978762641868
"21919",58,93706,715.36,14.9049935664163,16.1563063463332
"10973",22,64275,521,14.1901453471363,15.3192024219466
"4624",22,72285,343,9.88222376178089,10.5227382648593
"18609",143,330624,2555,7.58425712783926,8.59325358509671
"34232",11,18102,164.4,22.4146985622626,23.6659639081492
"26498",163,909936,6418.42,10.5187822366522,11.7724209789532
"10892",15,31136,272.61,10.8223569717761,12.0724767743506
"20311",63,221649,1638,10.3952818391995,11.2646513711412
"34606",20,35402,155,11.1336757854498,11.7508859953012
"24678",24,61940,362,10.7150044036055,11.6610608899726
"20473",304,658725,5997.15,11.0852871208482,12.3385650859118
"23433",42,96535,861,12.631848607791,13.8709988472017
"10954",24,76202,580,10.3743242318484,11.366591391227
"5800",28,114488,1192,8.14279584869759,9.37815446542758
"23886",81,187838,1212,11.6476141115532,12.5796077936818
"20241",216,387476,2379,10.424316280804,11.3257865982171
"21567",19,25280,222.94,13.1681889305338,14.4357692587606
"20504",55,146855,1406.17,11.3537786964728,12.6078312445538
"34788",29,173228,1000,13.8228211735879,14.8789658231591
"27006",128,607444,5553.66,9.16589520550888,10.4163377505733
"21663",45,98142,499,11.3126636613395,12.0110453472245
"21224",124,262183,2860,10.620785061165,11.8673151528808
"35033",10,24431,77.42,104.584976911701,105.837602052868
"34868",52,127200,1297,10.8641090341869,12.1137320758098
"33994",25,136687,1184,10.586905099273,11.7281737195911
"35412",16,84938,313,45.0255273001986,45.7883000889495
"34523",15,51107,409,14.9841396897166,16.0901698527006
"31581",7,23498,403,25.9116178271931,29.7088476396872
"34090",29,125645,534,9.33299313790001,10.0500893013012
"10647",10,24865,216.18,21.4994895679731,22.7505688828599
"428",34,52924,396,24.3604866495072,25.592983482675
"2328",16,33943,208.31,26.7998464792967,28.0549445053988
"27471",1365,15974231,208661.49,11.1581860996427,12.421591178503
"29140",131,273049,2196,10.1164299410961,11.3771801908349
"30182",70,156485,667,18.1500255003799,18.844260332858
"34656",59,187056,1293,11.3459661511351,12.3686454284734
"32525",26,72099,135,35.6391554702495,35.9846449136276
"35223",5,14563,103,56.610533858832,57.8406783709543
"23348",24,73503,777.27,12.5730468624246,13.8304647902111
"8843",71,146994,1284,11.1324621422048,12.2408741607059
"239",21,47969,453,10.9887979214837,12.0867082563827
"1439",16,65893,591,10.1722669697561,11.1931210670775
"25192",438,507232,5870.84,15.4239082838918,16.7231779155589
"26764",48,88696,1012.7,18.8301357276884,20.0977870240675
"30950",3,5659,20,29.7280202403542,30.3605313092979
"16730",81,222188,1886,10.1695674785166,11.2816206966901
"34334",14,28635,270.08,15.1742523956037,16.4321597274037
"35562",4,7011,30,28.9016463155337,29.357268695705
"18806",19,31178,316.84,21.7688315524183,23.0472813372317
"33993",15,64251,662,8.86598954558152,10.0746561599092
"22373",84,202764,1515,9.42623308320623,10.4428007882929
"24472",53,99254,509,13.9385673013505,14.7841847931726
"19300",226,685329,6847,9.34083542717216,10.5458376912811
"25621",46,120020,655,11.2704621179197,12.1330646754376
"26398",31,83338,896,9.47727823541788,10.6704272165805
"33812",18,81880,887.52,9.93651973713735,11.1890208019157
"6837",197,522451,4483.34,16.2303576719992,17.4808295966127
"3619",1460,12255002,542676.47,6.61769242329177,10.8160688016832
"24481",24,74244,617,9.14319267286349,10.2214323286656
"24334",17,44744,316,18.2077422606738,19.2986877582796
"23001",32,71401,577,9.39300092908021,10.2864663982657
"24655",64,210381,2016.35,11.4212568374545,12.663931736235
"18246",285,1879971,42924.25,35.8863049254007,39.7558421341864
"29899",11,31222,63,33.6951392166116,34.0254837187353
"9104",7,37311,232,23.9293642281695,25.0866734841494
"31980",20,41961,468.65,10.6639615633075,12.2407609280792
"30385",15,46179,176,15.9941447683728,16.6480285033864
"30617",42,223521,1507,14.53922763722,15.7889063031238
"29597",28,132309,723,14.0948778819458,15.0645797288054
"32526",1154,5983250,31601,10.2530101310136,11.1894229005534
"29878",28,130147,542,11.2517655134179,11.9474108003221
"34549",5,23577,166,14.1284580623829,15.2719607627025
"20292",16,15667,98,12.420801706292,13.6503356125714
"5617",67,185215,993,9.44370642038557,10.2326682641886
"26944",29,69043,535,9.63956990263916,10.6933438907699
"22569",17,45640,328.48,23.3387040901614,24.5946506038469
"20006",6,13915,89.81,38.7882510908755,40.0536244401206
"16701",507,1154444,6454.43,20.7344210493292,21.991348808042
"228",61,225793,2380.7,8.58006977326846,9.83315682984292
"1117",44,105932,1053.21,12.1523630015555,13.418712089996
"9645",35,48697,270,14.0376255865504,15.009212079339
"15432",8,20740,115,20.1370129815143,21.1108382518566
"15444",75,152071,1405,10.6737421204243,11.9069143660617
"19115",72,110900,866,10.6514371178039,11.6959558069691
"10204",7,15999,135.42,19.0522131604238,20.3181850476586
"22263",8,13923,122,14.2752598919331,15.498280753461
"20712",18,37160,443.06,9.12552439194326,10.3803831247472
"22554",30,81108,717,10.1391661030742,11.124765628007
"21131",34,124132,1286,8.98477858807746,10.1616399920566
"8266",185,191652,988,12.3733659432064,13.0774427474388
"13150",175,505178,4659,9.85643438655898,10.9788161582503
"13099",59,109325,439,15.9790413351446,16.8309722491752
"10120",9,34192,246.52,34.6609945897269,35.9166343231963
"30713",3,8416,113,27.9296875,32.34375
"8205",36,79581,618,8.58773381536601,9.53123950388089
"5174",92,93569,550,10.0381949021135,10.8527430278383
"29668",28,70561,411,13.0880781560067,14.3428484200885
"22441",44,122767,982,13.4396712142004,14.4070359530661
"34294",13,23647,196.46,21.3377621583118,22.5917306756979
"19418",48,136610,859,11.8276458963659,12.6700959647721
"2838",31,120217,763,12.6600867975551,13.6260514202085
"23671",60,61262,519.14,18.760468686335,20.0210575698224
"22444",38,114724,821,9.7417482979518,10.6851282640545
"26478",5,21464,124,16.1475082943717,17.1996843471842
"5417",31,77982,663,8.28599509702535,9.34900104697268
"28393",128,70812,42,157.439938497021,157.601383817029
"28949",7,44276,73,17.9227978641014,18.1592141197571
"26800",12329,39369268,677344,8.72887231478657,10.6485018236614
"33784",82,99906,780.9,20.5493924121541,21.8284471335514
"15354",25,44684,300,22.940476634623,24.1840875833737
"22381",16,45809,248.18,14.7744193497039,16.0245780248521
"33467",25,61738,496,9.16426070060268,10.2532576597543
"5147",19,60958,539.36,11.1602795148003,12.4109357290331
"18903",61,209596,1776,10.0324363142586,11.1551588658732
"12922",10,44289,309,12.082059035772,13.1438782172434
"8868",43,152975,1235,9.37945748978149,10.4368404199394
"28454",110,365232,2300,13.5780628963719,14.3780676268347
"11681",4,12325,72,11.8232890704801,12.7425944841675
"29979",707,3042262,23882,8.92290238624122,10.0613005634313
"22959",8,19492,89,26.8937696100403,27.8004156309849
"34149",10,36788,298,14.1025520544555,15.0360395071938
"9923",130,190932,1656,11.4916213459364,12.699039970952
"10858",13,42375,283.43,36.5409385414488,37.7941813065508
"18483",6,11878,95.86,21.7118658298524,22.9694485842027
"23284",283,1644242,12665.35,11.5477661146405,12.738867250392
"16410",21,49957,298,10.8217009641675,11.7746758126669
"22015",78,154906,1339.43,11.0128044565767,12.2668111447746
"17751",147,439705,3337.6,10.3023883346596,11.253005569382
"32018",23,40900,188,16.0676532769556,16.9133192389006
"33134",49,229934,2401.21,8.92216986628894,10.1741569808654
"11682",21,51500,148,41.7880186396631,42.6169459628999
"10989",33,82918,575,17.9949970101271,19.100577016626
"30079",7,29196,135.85,20.0749037594029,20.8631048217482
"23339",138,225148,1486,12.4366795143868,13.3121783896712
"9619",31,53783,431,11.6268622676413,12.6197645139962
"6051",56,114638,966.52,20.8272094592636,22.0776700435951
"23684",24,78916,667,10.4070227346755,11.4772484768939
"16068",718,6025877,25848.94,24.2056616286133,25.4963959596831
"17453",27,120363,814,11.7166593469908,12.8661544305692
"32649",126,52464,230,23.0876730388926,23.6941331575478
"22288",45,502412,3536.56,13.1112837228918,14.3921909483899
"33655",NA,439833,0,NA,NA
"21001",51,122077,545,18.3599090975185,18.9989938812029
"18625",61,153460,1114,11.1461460083166,12.2417788198638
"31813",3,5107,21.69,40.7009675968911,41.9675443360253
"18478",276,927869,7164.09,14.8664477698459,16.1183542864564
"14876",25,3147,0,243.422155186861,243.422155186861
"28507",18,53646,94,23.5868075155229,23.9658092089348
"32569",69,406983,1500,11.959858097706,12.6770192868549
"15392",8,15241,112,11.4441416893733,12.4129579170451
"32960",21,67964,260,22.2185922779974,23.0853340622854
"13304",44,88280,759.55,12.6467663413111,13.8983430676359
"33901",113,468981,3764,9.08936386959386,10.1592358317288
"18277",45,108106,688,34.3455285279381,35.3702346696216
"26822",50,92438,541,9.37801244247512,10.1967158040015
"1391",18,48051,270,14.8554436241374,15.7224928629002
"35354",5,3407,23,151.312723318316,152.503754336906
"4666",541,436139,1903.17,27.2015587659115,28.4644991820155
"2315",148,222959,1079,11.252235628105,11.8648687012065
"29471",8,53084,162,45.9225557588645,46.7237030809554
"29743",20,61850,151,13.3100810081008,13.7348109810981
"9967",51,101864,234,53.6613710202337,54.3150625616328
"1198",30,82206,149,23.7520160089882,24.137743571423
"35578",9,5548,9,245.555323154152,246.025935996653
"15085",80,150265,1241.48,19.9744066586189,21.2245491459421
"17123",135,375860,1982,14.4289905065157,15.1594286219706
"28780",67,302763,2315,25.4750913992393,27.1849034307028
"34012",128,181426,1779,9.70020888705085,10.8717412434706
"4081",57,103634,923.31,11.2463389339269,12.4995198657497
"3879",33,35186,293,38.4322647362978,39.6442605997932
"13595",62,134727,944.28,13.2143436827348,14.4665303814536
"26867",117,257101,2136.15,11.4693200954509,12.7194572585235
"3891",206,567851,5303.85,10.2028614989878,11.4574565181473
"25661",321,583350,5156,9.33163083948256,10.551031417539
"25137",162,186086,1594,10.7330191859873,11.9828133698183
"22671",23,95049,687.85,45.6854340920755,46.9575871906195
"8023",44,177164,1800.75,7.70246211509818,8.95259358456759
"32422",4,8550,25,24.1832519714608,25.1220428088622
"29663",136,389008,2738,15.6262044374826,16.7548460896359
"11343",7,25959,216.04,19.1075295918748,20.3679847653187
"1436",4,6799,75.33,18.4018448600909,19.6597495545651
"25745",83,284278,1988,13.3781618358712,14.4382617134904
"34095",23,110801,1231.01,9.64714318127103,10.9013125473685
"33825",43,77329,731.79,18.9578607788845,20.211649566899
"24497",17,46934,350,15.3148563276951,16.2064397799063
"34759",17,16261,155.14,29.6999170113762,30.952334821962
"33013",14,44593,319.34,25.4306119371096,26.6848222252944
"34831",10,24578,138,31.0288513881328,31.892328196272
"22177",113,656607,7243,9.5410786641878,11.0182398715647
"5296",350,2505239,35592.7,8.56893900430561,10.625205903563
"34916",713,2824313,19514.65,9.21330131859971,10.3900737360791
"11619",119,615360,11914,7.92235887780326,10.3601021994321
"1509",534,3016091,24545,9.02151172902025,10.3293362762449
"21222",166,679557,6391.26,9.67698315431841,10.9316869734179
"12340",302,1486648,12782.73,10.8120384559906,12.209526431688
"13237",270,993744,9246.69,9.25513155373615,10.5772080300244
"5311",148,759622,9116.55,9.42273721263987,11.0573630106284
"34208",55,28789,0,43.7048307341194,43.7048307341194
"33792",4,165690,1090.79,31.5355858369663,32.8228178721085
"33367",506,518814,2231.69,41.3604444194428,42.6298169125176
"34976",8,11810,0,506.042884990253,506.042884990253
"29805",1879,22178932,78957,15.6212703719442,16.4448473477123
"24064",17,39875,140,19.641694304363,20.3484116527595
"29085",65,142850,657,14.7659216866829,15.4648058123331
"28225",191,659434,6140.66,11.0311265337115,12.2817200435518
"9631",15,50315,165,23.7716004036881,24.3379995468807
"90146",73,192544,3221.03,20.2818349011489,23.2250858775252
"27293",21,70709,1049.51,17.0613664913601,19.6001549142082
"9096",7,22204,122,20.0958742176678,20.9806438512137
"21641",86,233199,1633,10.6119333045764,11.625460447305
"5915",380,1979386,15416,11.59256700841,12.8536939008775
"24829",25,219866,2580.41,10.3652821652856,11.619228614049
"30243",20,111635,367,12.7824311958894,13.2909833180826
"34677",24,96818,716,12.5013455216898,13.6870606354174
"32335",48,506111,1600,11.7164805370861,11.2215695134809
"34340",214,620047,4078,14.6869026808907,15.6386457149392
"26390",86,222532,1947.54,10.8496012024584,12.1010096908111
"30783",10,64099,50,74.0280749360747,74.2889944163231
"1396",8,19823,183,10.4446628098421,11.6355495975063
"284",25,53179,472.74,10.9586884045905,12.2161181027425
"34557",25,51143,327,9.35529742103484,10.1992097677047
"28288",12,49913,158,12.7800136684638,13.3799073581897
"11477",19,61802,392,28.6415921498735,29.6453922502535
"35",108,397975,3067,11.1336946023283,12.2872329222168
"26336",41,245390,974,13.375675085728,14.061498813539
"28191",19,99798,399,18.1873520880049,19.0134852258822
"5814",25,53914,467.71,11.0525496057888,12.3063424692677
"28242",31,101295,407,16.5945638497734,17.296058187835
"11694",69,172362,1360,10.0864439893012,11.1569577886963
"3276",289,552958,3825,12.1279404123758,13.0774915663721
"35115",5,4831,0,1215.08875739645,1215.08875739645
"13191",13,56824,226,73.8888579335451,74.9382440890771
"26617",7,40208,251.88,24.6792491790129,25.9294923976794
"10171",15,74758,470,17.5441973059264,18.5492890579724
"34167",11,33719,182,17.1396772398442,18.4056761268781
"34290",18,22709,0,217.408469434401,217.408469434401
"30691",9,62824,270,22.2582226094533,22.9933565671967
"21265",104,451349,3008.22,14.2899295848513,15.544010260031
"13272",17,54477,515.09,11.1299066667412,12.3816323490494
"2987",188,371968,2528.95,12.0947570190082,12.9652797749883
"26704",40,74483,889.32,8.78937218648858,10.0472679819324
"32004",37,103721,398,23.4961600438852,24.349007439915
"34456",18,32817,234.75,23.1503021533976,24.4129725601147
"6959",113,240961,1364,10.9075182543726,11.8122771268467
"34440",2,12381,42,29.7623160367581,30.4878048780488
"32477",31,32416,210,18.6059275521405,19.6426393462617
"32341",117,318367,1562,16.0166827013677,16.7913075389544
"11652",94,283313,4160.53,24.8258204610951,27.214879322246
"27476",1308,2271452,20443.14,10.4918482293371,11.7827213979924
"19919",1287,4684620,94365.21,8.27861644036448,11.3986650810756
"22302",54,83987,876.78,6.60022535671414,7.86099781603001
"34968",6592,19120000,136617.5,10.3251192143699,11.5834528221033
"34967",1979,5056449,47208.64,9.48422766989687,10.7394132231729
"35208",34,26911,33,32.009484291642,32.2774480109784
"20828",1444,7808872,55938,10.6148220231904,11.6535981518557
"11813",3659,9316125,79650.7,11.2420946370256,12.5044343949805
"12342",20,37212,308.84,13.7345832565317,14.9940217045564
"26653",12,22967,160.83,19.7549295576692,21.0107340322778
"18408",517,1292660,12584.79,9.43570378272215,10.6861286833986
"1047",89,148084,1317.38,11.0182458950254,12.2706049174138
"1961",64,97298,717,12.453300124533,13.4691153906639
"34554",20,45457,455.58,9.94156926380786,11.1920331305129
"8560",27,56137,473,11.0066961920183,12.1724300251631
"33927",11,33672,135,18.5350557278708,19.4553324925867
"21269",44,105826,639,12.3002641853852,13.483266716159
"24516",50,690012,7049,17.1754018798653,19.5448980703178
"9644",347,831678,3803,13.2661828048749,13.9537549429982
"22559",63,158293,1027,11.3595367959337,12.2766222679425
"33686",NA,2886416,0,NA,NA
"16604",120,328139,3051.61,11.7410205106186,12.9937832938497
"17426",14,45087,380.98,10.6561510218875,11.9068535531009
"11354",23,72489,414,10.825921746063,11.6832154727022
"4456",35,93046,708,10.4822437449556,11.5026519082209
"19842",395,3928367,92676.96,8.41749096706097,11.1622027545182
"10992",28,76172,746.83,10.372554866504,11.6502284853316
"5170",72,241903,1444,11.4343784721281,12.2170130890762
"32964",594,2158876,15640.51,15.7272646440523,16.9923265899076
"15093",38,84082,595.2,18.8685594111462,20.120294426919
"34421",12,33772,267,13.41863734244,14.4583286281137
"16601",21,50034,385,9.94975037633069,10.9921051776606
"11782",42,105603,538.54,45.9027415003804,47.1564417949141
"866",25,78133,619.8,12.1907051018224,13.466160709876
"19434",79,187607,4236,9.44859589997128,12.8762102043541
"13290",50,126265,1554.6,23.172287415865,25.3636395672552
"22130",67,215239,1993,9.366336997357,10.5471270306123
"34577",35,104499,816,10.94312212715,12.0873542716598
"155",26,49874,416.8,21.8949559483954,23.1486745415114
"34992",152,913190,2361,13.3123138503346,13.8516595903714
"26689",20,122740,1164,23.1211351284638,24.3595963722874
"9108",121,234597,2115,11.3868777996662,12.6505926912467
"24799",38,88060,821,17.900960170697,19.1174727358938
"25178",144,108784,154,160.480734582158,160.768264198642
"35453",1,9930212,14150,15.13724363996,15.4378066167187
"3510",137000,607085000,15503237.5,7.81512718821331,10.8517966926753
"27595",2376,13888164,381943.15,7.80224875195166,10.4443055252049
"12773",146,326202,3055,18.543911354563,19.763432799179
"34830",11,51457,442,13.2616171413456,14.375149583685
"8243",28,68801,685.67,18.4099076180243,19.6977184072969
"34120",45,172483,1045,11.2561000763855,12.0456439466918
"33482",29,135970,964.35,14.4038510530304,15.6541079173859
"8252",18,58238,203,36.8371036197608,37.5623419123426
"19877",51,121181,730,12.0269498640022,12.7739653835055
"581",13,17247,130.42,15.0382880197536,16.2923120117845
"33681",NA,40608,0,NA,NA
"6195",21,73797,614.44,12.6798004680329,13.9329734774552
"23123",136,421954,3238,8.98766020154508,10.0587302296119
"16282",12,27723,135,37.9269016656026,38.6829754584047
"1465",12,21517,182.7,15.3751834069257,16.6337165648313
"18930",31,33124,189,29.3309857298745,30.3273114493113
"1623",38,57814,412,14.230572847358,15.3205516562651
"8595",14,39778,283,11.9253391695786,12.8051282688984
"15817",5,13450,118.61,14.2421665382566,15.523853467773
"287",136,232998,2152.75,11.2273582141688,12.4775364273562
"100",200,617000,7304.45,9.39078297471532,11.19799407967
"15267",8,22660,211.58,26.2866400064516,27.5412592919388
"16959",9,23045,65,17.4239836009566,17.9791595490263
"8278",11,24556,158.77,19.5075771158908,20.7727805548981
"1756",7,15049,104.61,20.5533350660737,21.806297992217
"9788",30,109476,793.96,15.2257546099063,16.477685029343
"32722",120,392623,3798.86,9.3950057995206,10.6472974392247
"10883",17,54991,222,29.147777752466,29.9906599539832
"34397",23,54721,410,10.6497265213019,11.6553432586888
"6137",54,137912,1153.1,11.0690196803105,12.1905104626113
"5605",29,52396,355.61,38.6320744875902,39.8895529323071
"15833",21,37207,335.83,11.0584041074925,12.3105092495758
"11245",27,93638,317,25.7236263526173,26.3296753718503
"9385",24,62362,416,20.617283587619,21.8404424541977
"35439",16,34608,221,35.6617967113719,36.7935108229764
"2733",10,35947,281.74,17.9158077455875,19.1723672861008
"15906",17,37249,316.33,11.9383163161358,13.1946195763764
"16288",30,47727,418,11.129406747536,12.3673237300986
"20239",27,73647,463,16.8006412458491,17.8609870605748
"8254",27,59690,433.4,13.6631058558233,14.9160872519117
"12549",29,69136,555.48,11.8774808738635,13.1506771447654
"9176",43,126848,914.41,20.5569628155263,21.8087936871396
"17190",27,59904,485.86,26.3672626546075,27.6219931377972
"15068",12,31320,201.41,19.8505320378862,21.1058210984044
"16754",140,1021869,12526.85,20.5172482433639,22.395639297515
"15554",14,31016,70,38.8138534671395,39.3420357654871
"12325",13,39240,289,14.9719014734252,15.9819106998071
"9406",10,12005,72.75,21.3033778094155,22.5664753934701
"105",24,59736,409,11.9397554812618,12.8471059070953
"21979",101,213407,1237,16.7916966872714,17.747975348574
"9023",87,146856,1042.61,21.487650401831,22.741118716353
"13274",19,31046,279.11,12.5874884218857,13.8382160450371
"16922",15,34767,262.16,17.1323607333357,18.3838011595968
