"","numemp","asset","RWAJT","RBCT2"
"57899",9,68406,60356,541
"15448",8,30932,25867,280
"16522",94,324868,194329,2430
"22039",15,62249,49360,502
"16419",48,98595,62686,699
"30367",38,193850,138171,758
"4788",6,18478,10481,132
"31826",60,158180,99915,1081
"57298",37,119564,79515,839
"33025",132,550672,478538,5990
"57657",34,200752,151992,1795
"35048",44,296708,189825,2109
"35456",34,186219,126694,1225
"58358",9,14829,10456,125
"11706",17,49138,34700,271
"27552",94,393288,310263,3228
"58321",21,114482,41936,311
"34393",10,143137,95885,1103
"57611",5,51178,36724,389
"1149",21,92527,73749,494
"1673",494,275779,274025,5916
"11338",85,341305,259584,3251
"6646",56,115314,90363,251
"3564",94,306371,178491,1504
"26977",63,96678,55428,594
"35517",78,318446,297943,8251
"57157",21,74392,67000,750
"57633",130,257267,214070,2676
"9087",1100,3749510,3108641,39713
"57626",33,95398,80603,864
"22543",5,21788,12939,123
"8426",141,439112,290303,3739
"57869",23,47268,34861,400
"35408",138,332209,285342,2149
"31249",40,115477,82535,816
"9751",56,371191,357424,3536
"91005",64,165740,97116,1240
"27831",64,266505,126523,1582
"35018",193,41981,14881,0
"27207",23,94162,66666,849
"32257",134,237791,124944,1041
"30332",14,26483,16879,85
"30619",15,80912,48166,605
"19795",61,238308,201353,2517
"27942",130,925139,582657,1603
"32266",60,1311282,805926,2297
"19600",254,206355,158906,1998
"4061",17,45144,36165,452
"35189",253,643610,483815,5688
"14936",27,114865,87713,720
"30400",46,162317,120980,702
"18489",153,434690,364051,4562
"26568",42,192951,126208,1237
"14311",12,66897,57733,616
"32304",6,23718,12020,140
"7506",228,949157,567481,5375
"22658",73,322828,297443,3727
"9812",7,27800,20183,141
"28380",144,446131,248756,2913
"8251",24,85399,62053,612
"8822",11,28616,19785,147
"31372",33,66998,42566,268
"33535",873,1958239,2056218,40682
"18664",2,102559,27141,222
"29864",273,1041270,739133,7144
"57072",76,344589,318288,3495
"18152",47,48762,34051,427
"10375",27,109877,97477,1219
"57103",32,289379,212622,1322
"31217",82,246248,194744,1577
"28225",231,1186358,1140296,11404
"34885",21,118624,89094,822
"27197",183,1096821,782825,9115
"57478",23,92720,62403,660
"35267",36,1114111,438929,1120
"3304",32,88261,61540,768
"57840",14,174421,104868,917
"15696",31,80516,39411,497
"35224",26,82255,60281,608
"35314",10,53941,39681,495
"29087",43,147276,80928,218
"13947",34,121181,80628,933
"57845",46,139679,120140,1345
"27311",31,57320,22850,247
"29849",67,178365,138446,1216
"35029",74,202475,144739,1829
"17230",112,518659,379400,3758
"34106",55,135079,112323,1261
"9831",62,185439,108859,1204
"17622",57,177619,142964,1799
"3931",339,709825,589348,8343
"13080",38,132203,60191,753
"2773",260,863598,683283,8565
"20093",32,154556,92386,281
"57759",8,17576,16787,214
"6058",100,365500,224257,3625
"35078",42,130265,91414,1152
"34987",30,125843,115712,646
"35265",18,74255,53281,612
"57962",15,38171,29933,78
"8583",46,124599,91356,1069
"15062",20,48653,24787,122
"11569",199,487796,341161,1817
"12511",42,124186,85078,1003
"197",70,221894,171749,1650
"23124",137,874621,774543,9195
"34566",47,145110,128509,723
"34930",20,65165,59076,739
"1932",102,430740,422723,5309
"57733",22,112194,89285,1076
"34664",115,643780,442753,4377
"57512",136,645652,605299,15800
"7237",324,1263610,866913,7233
"57424",15,45764,37570,434
"28299",31,190507,124482,570
