"","numemp","asset","RWAJT","RBCT2"
"7237",286,882128,523487,6031
"33468",60,146284,94366,1182
"28299",33,194938,78682,560
"35173",31,96858,71000,762
"1946",33,62528,42951,540
"15083",10,19366,13944,167
"91",39,120476,78938,756
"55130",23,143638,96577,622
"33684",NA,1026456,NA,NA
"4051",6,18000,6950,87
"34782",57,957033,321369,11
"15699",28,76988,66195,830
"15426",9,12718,10993,124
"10790",55,216816,141982,1053
"23091",413,1289813,1167215,8670
"18545",166,438155,341782,3910
"35377",12,165225,102131,960
"19590",54,121528,85229,882
"8276",13,41495,20896,247
"27711",50,155859,106780,1226
"10173",12,41817,29401,278
"9465",32,162362,126052,1579
"622",520,4002542,1780133,8729
"903",214,616307,404571,5056
"14531",550,1517151,1109497,13872
"34302",35,76290,42044,530
"28701",43,204614,87657,735
"6423",228,2277876,1972767,24890
"3735",1335,4829398,3708020,42004
"27267",36,143303,111342,968
"29031",155,434008,257519,3079
"6782",51,79434,45411,570
"20726",26,108156,85902,1077
"35461",29,67587,39743,500
"8893",16,32415,21640,273
"19594",35,49616,28501,360
"19838",54,175941,126059,1608
"20311",72,329260,311208,2727
"20557",26,69732,63844,631
"34422",46,501978,296701,2689
"32328",71,257126,187229,1571
"1117",57,165947,140031,1753
"19234",32,72451,57258,717
"17906",44,99891,52787,660
"35568",36,124629,100185,1181
"31980",19,57385,44257,503
"6183",27,79993,59910,735
"20537",54,125683,79403,901
"34955",160,472933,335330,4193
"10973",23,75788,67695,607
"4624",32,92507,74699,451
"34232",17,28031,22833,287
"18609",170,457325,366984,3941
"34606",26,54666,44909,268
"20843",212,658907,592671,21661
"20473",327,798075,596363,7485
"23433",103,255636,199971,2033
"5216",131,411170,336635,4151
"5800",37,166134,138733,1371
"20241",260,601503,443881,5148
"21567",17,26013,16942,213
"23886",82,259404,184359,1533
"15836",21,45171,26264,219
"20504",58,178573,132796,1666
"34788",52,440602,207783,2270
"27006",220,1534824,1274051,14617
"21663",40,138017,97979,689
"35033",15,58137,42700,534
"34868",77,294137,247696,2715
"35412",45,329018,269117,3366
"57359",17,68896,59946,559
"31581",7,35205,14605,39
"34090",56,237388,193232,1064
"57709",28,44961,40063,349
"428",35,63946,45862,311
"10647",9,33389,20199,253
"2328",16,37851,22420,273
"35328",156,10649602,10227826,130722
"27471",41,12053565,13519295,190663
"29140",115,236774,171089,2169
"30182",70,204592,126985,572
"34656",70,225039,184148,2303
"57113",42,212429,149632,1872
"313",86,263720,185820,2085
"35223",10,82407,57588,694
"57025",32,57406,51570,654
"4190",203,459050,226602,2137
"8843",64,170638,143742,1797
"57174",367,156257,76901,962
"34794",112,266831,209862,2386
"1439",20,104653,89430,1119
"25192",58,175829,38400,23
"57695",14,21047,12811,79
"30950",3,5439,2719,30
"16730",112,335616,264336,3309
"34334",23,53969,42212,528
"19300",289,1006461,892640,11159
"18806",19,31356,26762,338
"33993",38,169738,151369,1647
"26398",28,145453,121876,1529
"22373",101,240605,187760,2078
"19220",520,1366721,954548,12055
"24472",57,127825,81292,751
"25621",70,187861,121118,1515
"33812",23,146967,129653,1556
"6837",214,622853,437650,5472
"24481",40,135915,110191,1298
"26499",79,272596,252799,3167
"24334",17,49872,27509,321
"23001",31,122531,102910,915
"57198",21,41880,26953,344
"24655",71,455647,315240,3966
"29899",9,32072,18738,59
"9104",7,39608,22948,275
"30385",13,49967,24402,186
"30617",60,421169,218811,1578
"32526",1329,6680536,3196278,31028
"29597",37,168374,99481,2078
"29878",31,152720,91502,537
"34549",3,27813,15297,192
"57636",14,27748,15552,143
"22569",14,45699,23750,299
"26944",27,88365,61745,730
"16701",499,1730338,870427,10000
"9645",31,67531,44612,570
"20292",9,9534,7053,89
"15432",8,19761,11525,116
"5617",99,309491,206393,2008
"228",73,272276,257883,2469
"15444",70,192614,125653,1437
"57144",48,162530,128720,1609
"19115",83,167342,132614,1551
"10204",7,19171,13360,168
"22263",7,16673,10940,121
"20712",20,69183,65310,818
"22554",32,104216,77632,864
"8266",124,241680,138591,1048
"13150",191,617178,519160,6036
"13099",64,146146,69395,568
"10120",11,32922,19590,248
"57432",13,68827,52281,456
"57689",17,32132,22982,282
"30713",2,8718,2399,134
"8205",56,133201,125645,1328
"5174",68,80845,53864,676
"29668",29,108193,64641,420
"22441",372,1146229,1059015,13262
"34294",21,36001,22994,288
"19418",42,186157,141406,1672
"18957",225,694371,651726,7661
"2838",45,164570,119942,1190
"23671",82,73796,55286,702
"22444",46,197867,160845,1559
"7542",338,1082606,604526,7556
"15510",52,119123,68715,402
"57115",38,135612,120595,1509
"5417",45,132405,119678,1232
"26658",18,14918,10617,134
"28949",7,52335,25224,124
"26800",11935,49821444,41051208,1064978
"91325",9,188640,38958,0
"15354",41,73791,50185,342
"22381",21,37781,24441,272
"5147",32,93948,80295,1004
"13810",54,232368,188038,2266
"18903",66,331483,226172,2829
"12922",14,51011,38296,479
"8868",93,308688,256287,2897
"28454",159,476848,351305,3860
"11681",4,12388,8644,85
"29979",853,3844202,3094727,23252
"22959",9,22257,12474,129
"34149",15,62935,56368,429
"9923",145,246023,176961,2216
"10858",10,53691,31281,299
"18483",6,13716,9067,114
"16410",24,49965,31818,309
"22015",78,182652,123894,1550
"17751",149,472367,354175,3186
"32018",20,43950,22064,191
"33134",62,330464,299657,3749
"11682",23,58650,27246,148
"10989",34,113477,75211,941
"30079",6,36946,25144,315
"6051",52,125147,74948,670
"33989",126,466980,379788,4257
"16068",660,6702549,1839359,8631
"17453",36,188972,119558,1222
"33655",NA,424766,NA,NA
"18625",160,444766,312884,3912
"31813",3,5046,1995,22
"9641",13,40208,18283,231
"28507",16,55060,25696,97
"57620",28,82997,59519,575
"32960",25,180270,54366,682
"13304",45,109714,67091,845
"33901",122,582842,472727,4865
"18277",60,174184,178907,2238
"1391",17,54474,31501,317
"35354",50,13889,9959,127
"4666",647,551902,294890,3703
"2315",160,322395,245530,2061
"29471",7,66524,31688,136
"29743",24,71325,41081,313
"9967",53,118478,54565,315
"1198",33,100798,57065,353
"35578",24,71767,62619,600
"15085",172,416278,328017,3267
"17123",150,502031,490200,5147
"28780",70,363754,131680,2542
"8728",4061,7004336,4877132,63465
"278",31,296747,244094,3057
"29663",158,542063,390123,3875
"1436",4,11194,8785,110
"11343",7,27663,17663,221
"25745",96,358318,255657,2404
"34095",23,116658,86309,1143
"33825",51,126339,86453,695
"34759",25,53569,41600,525
"33013",16,53668,39921,501
"22177",106,723636,655357,7903
"18704",292,1910751,1345437,16967
"5296",2915,13505612,9807906,203835
"33792",117,372299,314700,4084
"34976",10,40436,26788,328
"29805",1863,22668797,11485973,82803
"24064",18,47372,21497,253
"29085",63,186334,108490,1362
"28225",205,968061,817498,10015
"9631",18,63686,64316,477
"90146",90,261866,145915,2217
"27293",22,87583,52688,1347
"9096",7,29616,19649,164
"57264",20,105495,88488,1107
"5915",427,3279346,1841232,17196
"24829",37,331880,282598,3548
"45826",163,626613,432119,2404
"30243",24,182554,102113,737
"34677",37,149153,91067,913
"26390",110,394354,276892,3155
"30783",9,64905,17828,50
"1396",8,20875,15112,190
"284",18,56054,34554,435
"34557",24,121705,89776,1124
"28288",16,57740,32943,215
"11477",22,69392,41858,521
"35",136,595942,329524,4123
"28191",25,150014,71446,421
"5814",26,63508,50731,639
"11694",71,227019,166338,1501
"3276",317,651319,490997,4866
"35115",4,3910,734,0
"26617",10,59268,24435,250
"10171",17,106122,59498,746
"34290",0,20287,4211,0
"30691",22,133755,82916,525
"21265",154,745848,426283,3473
"13272",16,86472,64582,788
"2987",196,389505,285386,3811
"26704",64,130856,124427,1568
"32004",56,109116,55485,508
"34456",18,34790,17367,221
"6959",121,302029,160008,2004
"34440",3,23104,9624,105
"32341",183,761871,363981,2045
"27476",1350,3003133,2228099,25705
"19919",1162,5488704,3512429,94003
"34968",6171,23224000,14124800,178000
"34967",2009,9908118,6910378,86467
"35208",182,68626,21559,267
"20828",1588,7876499,5112055,63996
"11813",3890,10604944,6984758,87809
"12342",30,53814,39718,499
"26653",14,28427,21630,271
"18408",540,1809641,1324767,16637
"1047",89,195369,130962,1639
"57730",48,92020,45359,539
"1961",74,172873,143437,1389
"34554",25,64504,49364,623
"11521",40,61898,38232,385
"8560",24,51633,37932,475
"4147",10,24524,13421,135
"9644",377,1089659,734597,6977
"22559",65,218683,175254,1627
"33686",NA,4403787,NA,NA
"16604",146,411464,275509,3466
"5801",28,106600,71861,725
"4456",33,102357,72628,790
"33927",27,69101,40536,353
"11354",26,82924,53073,664
"14521",28,92889,55366,532
"19842",456,5580410,3767811,137379
"5170",115,391353,302301,2635
"32964",838,2731935,2222172,27874
"30125",792,3174577,1574842,13898
"15093",39,99528,56584,707
"16601",20,67110,50135,404
"11782",38,121669,43332,399
"19434",109,347151,219315,2096
"13290",54,149578,94810,2210
"22130",80,281008,211899,2614
"34577",55,206141,159645,1997
"155",37,79814,62780,642
"34992",194,1417124,659613,7707
"26689",26,159612,130791,1519
"57029",18,61885,40634,508
"24799",33,135986,96939,920
"25178",1,1459924,411363,1280
"57117",1,8832172,4299613,8482
"35453",1,8809512,4429604,8236
"3510",126292,740695499,540150153,11848811
"27595",2287,41143676,41960340,1492015
"12773",222,529380,461468,5487
"34830",23,139081,102782,1114
"8243",29,88509,68565,868
"34120",99,415574,343574,2335
"33482",25,178231,82299,1035
"8252",18,82953,35379,225
"19877",60,165405,120528,1367
"33681",NA,147008,NA,NA
"23123",180,412191,279903,3070
"16282",9,41150,22190,169
"18930",27,44959,22946,201
"1623",41,53674,32571,271
"8595",24,59441,49738,573
"15817",5,13488,7429,94
"287",138,321406,209244,2626
"15267",8,26699,21083,263
"16959",9,30971,12493,109
"8278",13,22065,13931,173
"1756",8,17362,8166,103
"9788",40,143160,88757,1110
"32722",273,651507,565435,7075
"10883",15,48275,26978,236
"34397",32,116270,90962,2828
"6137",80,207917,164742,2050
"57102",13,37243,23965,300
"5605",28,52340,28612,300
"2224",50,143125,98689,985
"11245",30,147819,65539,363
"9385",23,68259,33609,420
"35439",24,69544,49534,529
"2733",13,51484,33925,425
"20239",36,92790,58648,573
"8254",25,64197,44848,562
"12549",23,49392,29390,375
"9176",44,145040,90971,1138
"17190",33,75157,55709,709
"15068",12,46164,19162,240
"12325",12,45986,36611,460
"9406",9,13400,6559,83
"105",47,109910,61305,773
"9023",90,234380,160773,1948
"2327",37,84799,53565,580
"10885",6,14404,8834,111
"5713",31,60439,24473,210
"33653",NA,2766547,NA,NA
"34502",66,265803,250093,1804
"34959",53,221941,197555,2470
"6123",154,394163,294328,3146
"16953",11,32569,27024,343
"13167",27,99606,52116,377
"26955",64,172910,140794,1745
"16980",370,1165933,903363,11329
"8775",41,125001,97224,1117
"57491",14,59299,47897,468
"422",27,76673,45405,444
"34385",35,151180,115603,1108
"13274",56,122157,95018,643
"26217",49,119861,62086,560
"19829",19,31654,21379,249
"25328",4,11499,4614,49
"22639",23,64026,38676,485
"9359",32,159475,76347,958
"10523",87,273389,113568,1423
"4796",17,44576,24870,263
"35455",28,78769,63780,798
"9875",11,30843,20362,144
"8531",23,90444,35844,350
"20827",86,354322,297008,3720
"1937",49,144603,100600,1257
"1468",33,96938,60234,719
"4075",28,72394,49705,622
"17543",29,77857,42131,527
"15291",20,79247,44898,562
"14749",61,129272,73879,924
"876",20,84867,49839,631
"2477",19,59365,56907,693
"99",19,79006,47752,585
"17569",4,10000,4847,50
"26542",40,121744,77060,964
"17327",49,160665,85768,915
"14912",17,49561,35113,339
"19515",28,71281,53862,673
"22309",18,62082,48943,616
"9068",50,116625,86783,1086
"10805",11,43895,22357,283
"2372",16,39390,18507,236
"15813",29,69831,53251,669
"16243",78,170632,110488,1171
"877",84,201824,154974,1941
"26554",18,84804,42722,282
"296",42,151723,108971,1234
"16154",11,40734,29225,367
"18321",100,238905,167397,2095
"13303",57,156480,121411,1285
"8532",27,59052,37486,473
"57590",14,48257,34803,315
"8675",88,232155,182564,2021
"4094",21,70006,26393,210
"5635",35,97178,66851,682
"57122",33,159218,134124,1680
"49",15,33584,19457,244
"11207",33,104149,86405,1086
"26551",53,147719,111214,1395
"11732",12,68048,39799,414
"57360",32,117959,96929,846
"35106",52,219170,198990,3522
"16993",66,178841,125527,1573
"1484",39,118374,86126,1081
"10594",39,78165,48618,613
"35543",24,111872,75980,828
"12461",8,36943,16650,170
"21158",13,33545,17433,185
"8693",25,63275,49962,625
"15397",53,172391,80359,1021
"5775",54,111142,65543,864
"13162",8,23123,15707,199
"22838",17,60822,33603,424
"2379",29,104571,68710,825
"16527",10,30297,24213,172
"57309",18,51474,34941,437
"8262",6,33509,19295,242
"9392",24,99376,65918,578
"5950",258,966568,794329,9962
"5636",52,219738,132749,1670
"17995",6,27124,16902,212
"15113",23,46480,35925,449
"57169",36,91326,78877,993
"1372",33,61320,36384,332
"20884",354,765990,437741,5599
"8144",15,74378,28919,317
"10315",15,49613,34598,343
"9127",4,12399,5001,67
"27125",155,322855,276796,3462
"10057",26,80657,44812,565
"12986",141,688329,475470,4001
"13962",13,38063,21891,274
"18053",2655,9652410,6469110,181254
"1627",25,62299,46314,390
"17813",7,25587,17353,217
"149",30,80230,57316,718
"10054",84,258974,210365,2579
"15821",14,42300,30621,167
"289",21,130469,47475,541
"8297",43,101433,64771,768
"1464",24,60400,44182,553
"10674",17,63591,46367,440
"8584",23,49537,35078,441
"26403",89,179883,133124,1667
"33648",NA,342143,NA,NA
"35546",24,453466,286340,1060
"14794",23,31082,21232,245
"23826",56,248838,238557,2025
"8118",36,136200,69869,389
"16469",8,17188,8721,109
"8804",27,54575,25994,301
"34897",28,128605,77941,787
"11750",22,79715,49163,617
"17378",28,74603,44544,488
"22609",3,4471,2921,31
"35386",32,136068,110360,1383
"9817",11,27931,21102,325
"9775",14,59969,40973,513
"1635",81,331495,173557,2175
"8695",19,109248,84661,1059
"15547",29,64136,49358,639
"11200",108,301609,209446,2013
"7768",367,1614594,1444485,14250
"57276",15,52439,43152,399
"4130",17,47239,24254,304
"8886",76,215864,153627,1820
"8265",4,10314,10428,114
"15266",7,19714,15134,144
"971",135,262345,224132,2396
"13832",26,33228,22087,278
"57396",35,86834,63244,791
"1643",16,38338,20119,190
"17309",67,223723,201251,1554
"19087",8,23151,20806,141
"91280",45,110029,79290,717
"16795",16,26473,15428,195
"24606",137,331528,259707,2965
"57770",8,17861,11677,115
"17878",135,96786,64025,813
"8885",14,47610,33047,414
"16281",15,19489,12855,162
"13264",70,179958,171438,1692
"35039",24,62947,47155,590
"148",57,157630,123101,1361
"11466",31,41595,23355,296
"9332",16,51894,34303,392
"32779",162,723290,663279,11147
"8145",13,34707,19446,246
"12327",68,169082,136105,1153
"9315",37,108977,59728,704
"303",49,119102,76957,963
"1523",16,63684,42307,531
"6139",58,131835,100705,1000
"13611",5,18750,11489,131
"618",36,136501,67080,848
"11232",15,43165,35410,443
"19954",14,25311,17363,217
"22273",53,102099,54170,678
"17829",7,18462,9319,118
"17355",8,21491,17380,112
"1373",31,76291,48175,603
"20769",10,39327,24843,312
"15423",21,39978,28628,359
"12232",21,65228,53312,490
"2145",20,83429,55818,632
"11609",24,61372,47031,589
"8556",17,46480,29669,372
"9057",21,78589,41639,521
"13017",32,70831,44279,543
"12530",37,174534,88255,917
"35396",14,79770,58619,734
"21704",51,106127,90639,854
"57035",42,223922,197042,2219
"19448",76,327759,169662,2132
"10626",13,28332,19464,164
"27575",0,14789,14764,0
"14701",34,74709,56649,499
"28411",71,239513,84561,440
"5704",19,71694,55936,700
"18129",242,945858,591779,6244
"34178",36,99718,80532,814
"33527",114,484107,407597,5097
"31203",416,2506243,2541896,29097
"14329",46,205674,130610,5641
"18171",37,228335,104269,1312
"21529",3,36208,9839,123
"35365",27,125917,83652,883
"9523",15,52111,38052,476
"5867",45,115024,88450,1283
"9803",32,285742,124613,813
"9304",19,66276,41946,483
"4214",2530,11724966,8842982,151621
"5902",14,56495,34953,445
"21085",10,25517,17619,221
"16905",6,19308,8872,111
"21971",21,62529,27187,341
"13710",8,24024,15352,192
"14033",37,103192,74733,881
"13857",5,10101,4999,63
"12247",6,21129,16599,208
"20830",135,821335,733315,9173
"1713",19,76823,51978,653
"16607",11,26246,11697,134
"16982",61,234412,130867,1656
"35346",18,63354,49251,616
"11603",26,68032,44489,439
"12745",5,14757,9156,90
"14660",40,200203,148994,1869
"101",24,70002,35410,366
"8432",88,244306,104901,977
"35209",16,34336,32599,408
"11711",45,159897,104065,1315
"12956",35,106010,58159,729
"9160",31,89190,52538,477
"1377",13,38529,10247,133
"8472",42,160431,102930,1301
"15673",70,164992,88295,1105
"34085",40,123187,98083,1061
"10628",18,39651,24425,300
"34713",37,200680,172009,1819
"14349",28,80125,43993,430
"11243",40,104024,74445,929
"33313",23,141479,122673,1432
"22637",28,79342,57036,421
"664",138,661005,531075,5170
"19506",128,361212,329010,3596
"34413",33,85885,60505,511
"33990",20,80161,37774,400
"15294",6,33860,28991,369
"12236",14,45129,29719,372
"22739",28,50050,33146,419
"26280",46,146815,118024,1477
"24919",80,242540,189089,2378
"9820",7,15962,12435,157
"5634",33,89755,66630,839
"34148",22,64472,47696,519
"1536",407,1772587,1509217,47298
"16413",19,60525,24124,302
"8892",109,258259,194433,2165
"13565",75,230147,202929,1469
"11788",32,66225,38111,477
"836",94,309231,205870,2393
"21573",164,476495,395198,4563
"35320",31,117393,88291,1107
"11942",28,74258,54913,687
"21674",508,2903327,1969369,24618
"12474",44,76257,50359,630
"21161",44,191939,133207,1207
"34903",76,266746,209701,2301
"22407",316,969075,907653,11358
"20408",84,341407,285774,3497
"26759",41,168575,119367,1057
"26539",66,79912,29698,381
"34636",47,243239,144072,1801
"35207",73,169905,133134,1454
"22353",50,129448,111781,738
"21219",33,58601,39309,496
"20387",136,543349,413025,5183
"110",539,1624612,1184785,14823
"23041",157,423175,351418,4060
"22340",26,72948,43713,507
"4626",24,78276,61339,621
"26210",33,81196,68174,509
"2205",36,58159,41504,523
"34873",31,93353,78787,741
"22597",338,944058,731084,8613
"19125",21,61747,12830,93
"57152",86,260634,217316,2113
"22346",15,37075,24750,189
"2247",81,116440,96722,965
"34952",18,82307,68198,854
"25291",12,31142,24261,306
"26627",83,235392,164696,1822
"3514",5351,31745664,25306619,514350
"32941",178,578484,368756,4441
"4198",29,56982,39263,240
"11293",17,40656,29314,374
"19553",117,5424748,5360551,127886
"16389",99,299185,222843,2626
"11244",23,93164,52767,665
"34189",32,157949,125529,1125
"12786",20,62161,32043,374
"19480",7,20586,14759,186
"17041",91,252028,158469,1859
"17159",256,573273,381015,4772
"13397",40,958235,518009,6024
"420",12,22509,15963,199
"57627",33,38893,22624,158
"34156",59,162654,115387,1397
"1035",18,94366,45864,338
"57640",9,24860,11421,136
"23273",117,487458,434246,5458
"8558",12,36525,18468,233
"27496",34,133193,89518,1122
"22025",6,9598,6231,74
"12627",92,377113,316896,3962
"57070",22,76446,78651,749
"18626",142,634268,458162,5470
"35016",22,75544,55325,516
"5608",38,166466,94951,1215
"4087",50,138692,88972,553
"15204",14,28945,18260,533
"1418",38,76502,49066,634
"22528",122,327078,282579,2700
"24211",10,25836,12694,160
"8250",40,138013,79645,1002
"11647",32,112724,71112,891
"34639",49,180133,149973,1830
"9323",36,105286,53872,518
"12207",20,89759,56518,658
"15136",70,264949,225764,2701
"16201",23,67866,50258,532
"5699",18,66412,55849,701
"11715",11,39655,23960,301
"11431",49,169425,122657,1474
"15104",52,152198,88147,951
"862",25,95500,48917,556
"18795",7,20667,16455,206
"306",46,129251,53285,671
"13654",40,107878,85394,777
"21377",2102,1438724,446767,342
"21761",0,25803,5073,0
"24503",8982,31782165,20136036,282813
"3618",28052,259527000,176069000,5637000
"6559",20064,69853000,53689000,2306000
"16547",29,76982,57879,653
"34147",262,1210191,827299,10358
"34757",22,97207,83012,795
"21897",20,66382,43523,523
"10629",29,71327,46785,565
"16107",38,81454,57955,618
"18124",37,84552,56264,704
"26607",225,599483,489437,4816
"32218",35,141729,129098,1024
"32740",87,271209,205221,1805
"30559",1570,5396601,4110184,72235
"57074",18,48393,35527,371
"22434",31,122757,80827,722
"19869",64,85346,58230,731
"57484",16,104571,79825,859
"953",293,1643213,1099773,9825
"23537",80,265628,135261,1714
"27351",33,87455,70482,882
"23210",41,351291,193336,2294
"34858",18,46912,11334,0
"28808",436,1469118,1091258,9132
"34103",568,654105,434638,471
"27550",93,254365,173278,2008
"20130",82,201688,142008,1780
"8870",131,372916,298300,2649
"17594",14,32944,21954,275
"10842",165,779318,566021,5971
"17282",113,314804,248300,2283
"26449",9,45343,24911,134
"18409",7279,28964125,20478052,449827
"11739",50,226889,126952,1503
"30692",80,80336,47847,601
"5903",538,1300113,1002822,11512
"30414",81,321716,136135,511
"77",33,220605,168775,2129
"16418",64,207349,160649,1878
"496",16,46102,37084,466
"29177",39,193145,128219,1613
"26979",75,257978,202245,2348
"9613",67,208687,171892,1901
"5668",24,50157,34373,435
"32247",870,8599099,4128931,21732
"35406",14,49648,41440,478
"34522",42,67259,61457,769
"16704",40,102700,95187,805
"10502",40,84581,71618,905
"33897",252,1579308,977725,10067
"4009",206,461653,405154,3007
"28489",752,2825337,2183447,28053
"10374",29,91004,63744,799
"19274",6,26007,16447,207
"17514",323,962512,695957,7618
"11971",158,655677,417866,4783
"30878",5,25278,12406,367
"8124",24,58302,31219,395
"1252",154,582412,494209,6191
"2324",8,11231,5093,31
"90148",37,123969,71143,610
"34395",308,662669,514397,3654
"21495",81,295245,207409,2234
"22205",4,11607,5560,70
"17621",17,39074,25607,313
"8314",25,84475,68496,685
"6962",128,483623,253837,3193
"17749",132,357960,219026,5259
"16330",7,27393,18213,183
"34052",17,82092,61684,772
"34872",17,33775,22352,250
"15169",97,247232,155588,1705
"35066",33,179094,137871,1679
"33806",51,264362,158882,1989
"57716",14,20117,10754,83
"32251",25,134770,64381,827
"35462",32,157877,145731,1610
"35363",15,69109,36496,390
"15585",22,60002,47113,483
"90311",73,256664,172024,1493
"29506",8,82678,28433,120
"18127",20,40517,28221,324
"32527",25,100212,57962,312
"1092",33,68679,51152,514
"13060",308,1029500,868013,10876
"35541",76,383028,260317,2368
"57669",10,48885,28406,130
"35431",161,162534,143906,1009
"34780",8,103371,102027,1325
"17792",51,92273,60887,737
"20215",29,96066,58336,566
"35280",142,360118,232935,2590
"35051",42,131304,94278,765
"57678",12,22530,14005,177
"57131",58,235895,179675,2065
"34242",50,225446,178215,2089
"10581",45,174193,160963,1922
"35329",93,401617,252817,2984
"32574",290,4562767,3238391,20182
"57833",2,3185729,3153979,4000
"30043",13,50882,23743,211
"30339",10,42803,24025,238
"29024",29,106538,66157,445
"29550",54,309417,188707,1849
"11355",31,62377,37262,467
"12208",62,130198,99331,911
"34963",3,6987,2923,0
"14415",13,50216,33923,420
"1469",13,31937,15087,189
"28035",13,88583,35097,114
"14043",130,293770,197634,2477
"28348",49,254489,74920,1814
"23901",85,417301,236094,923
"30744",14,56864,29137,665
"15362",19,51460,35120,442
"28384",30,116477,70909,479
"19215",45,101319,92108,658
"10440",39,163014,139368,1455
"20484",110,284622,204497,2011
"15697",509,2316173,1468884,17773
"35281",49,111931,92050,1138
"90200",120,517091,317135,3017
"10696",48,94542,78695,984
"13774",9,34974,24622,247
"27180",56,262184,224150,2630
"23621",240,1309206,916218,12835
"57492",19,50018,26941,333
"20015",48,430174,327798,297
"21868",299,403373,238811,0
"1808",47,126477,51166,574
"57701",16,49921,38930,206
"26601",58,167866,112893,1415
"17741",59,225493,131628,634
"29637",51,136951,67059,800
"26743",106,257762,148499,1860
"32871",57,235058,191573,2397
"14083",4,8181,4295,56
"23806",66,156484,126147,1585
"35421",19,99208,86246,923
"27897",6,25905,12554,21
"15152",22,58453,39009,489
"14078",165,433269,260152,2350
"18402",133,589927,305462,2318
"20670",13,23101,15766,60
"11608",28,170556,148486,1852
"13446",9,21299,16002,200
"13563",5,10767,6258,25
"15714",107,347898,254363,3160
"33481",45,417121,370823,3869
"7411",335,1144241,873813,9019
"31090",7,31169,18020,100
"13753",15,144403,76863,949
"17933",187,446912,364265,3663
"17773",22,59340,22523,136
"24123",96,253369,157154,3965
"32347",46,196057,160403,2015
"9077",28,79656,38940,286
"35141",33,1378871,1369699,16660
"57197",325,644086,427223,3424
"23472",205,361965,45785,0
"35143",51,284612,214869,1920
"5624",15,73332,39308,184
"17825",4,10715,7106,90
"29941",16,219454,100226,957
"30052",146,1100519,630975,8277
