"","numemp","asset","RWAJT","RBCT2","rbc1rwaj","rbcrwaj"
"57899",14,92716,73879,946,4.8565898293155,6.13706195265231
"22039",24,114841,60201,739,17.4249597182771,18.6525140778392
"16522",144,716070,349400,4443,17.6007441327991,18.8723526044648
"16419",42,107699,67000,698,13.2268656716418,14.2686567164179
"30367",34,236381,159509,1014,11.3134682055558,11.9491690124068
"4788",7,23440,15538,112,13.4573304157549,14.1781439052645
"31826",69,264786,139388,1742,17.8910666628404,19.140815565185
"57298",38,134130,109477,1368,11.5823414963874,12.8319190332216
"32487",16,45345,26318,330,17.5127289307698,18.7666236036173
"58485",44,226834,175349,2200,16.0879160987516,17.3425568437801
"57657",41,308331,213072,2698,18.8950214012165,20.1612600435534
"35456",44,272552,181384,2285,12.2618312530322,13.5215895558594
"58358",5,38355,24843,0,-0.704423781346858,-0.704423781346858
"58773",23,51741,27184,254,22.5022071806945,23.4365803413773
"11706",17,55439,41102,338,12.121064668386,12.9434090798501
"27552",135,644348,503410,5763,12.7770604477464,13.9218529627937
"58321",57,502284,328247,3807,12.2179334464595,13.3777307941885
"34393",7,118239,88110,1108,15.9698104641925,17.2273294745205
"57611",4,54666,32695,411,25.2179232298517,26.4749961767854
"1673",501,481722,263777,5081,36.2905029627299,38.2167512709599
"58548",21,83107,55613,600,12.9394206390592,14.018305072555
"6646",51,112752,80181,999,15.7668275526621,17.0127586335915
"3564",84,307299,202984,2060,14.3306861624562,15.3455444764119
"26977",55,121147,67185,842,16.6555034605939,17.9087593956984
"57157",15,75989,57239,735,5.2673876203288,6.55147713971243
"57633",79,292335,254080,3210,9.79258501259446,11.0559666246851
"9087",1157,4431595,3361068,42624,13.9636865424919,15.2318548747005
"57626",35,159868,131624,1492,11.3049291922446,12.4384610709293
"22543",5,25235,13939,83,21.9671425496808,22.5625941602697
"8426",156,668152,396531,6523,12.0192368314205,13.6642532361909
"57869",26,123849,89682,788,11.5095559867086,12.3882161414777
"35408",301,1262672,627649,12654,16.6596298249499,18.6757248079739
"31249",35,128026,87567,695,12.2751721538936,13.0688501376089
"9751",52,362241,300826,3763,14.9488408581705,16.1997300765226
"91005",38,181359,96915,1110,38.872207604602,40.0175411443017
"27831",56,250402,114610,1434,20.8027222755431,22.0539219963354
"35029",56,146900,101263,1280,11.3427411789104,12.6067764138925
"32257",117,221316,115220,1024,35.4678007290401,33.3544523520222
"30332",17,40799,31101,389,33.0310922478377,34.2818558888782
