"","numemp","asset","RBCT2"
"11619",165,328615,8919.64
"1515",92,138698,1710.01
"1509",345,640142,8012.74
"12340",182,436164,5035.41
"5311",224,407516,5780.88
"33792",7,28399,329.02
"33367",130,247103,2772.07
"13073",53,105659,651.41
"29805",969,6068761,9825
"26243",9,69290,884.77
"24064",13,27751,122
"29085",53,134327,478
"28225",168,478655,4123.45
"9631",12,33275,69
"90146",53,154491,656
"27293",20,57047,414.87
"9096",5,14816,87.79
"21641",30,54755,413.72
"27184",30,128770,1304.33
"25663",93,224119,1700
"5915",311,943692,6529.82
"24829",15,89436,702.91
"29973",80,254479,955
"30243",25,98877,594
"32335",41,219869,1003
"26390",53,102356,784.32
"30783",10,59242,20
"1396",8,13663,121.03
"5748",8,14789,82.21
"284",13,40509,199
"35",102,216860,1666.8
"28288",7,22618,80
"11477",18,55369,300.33
"26336",23,95912,571
"28191",12,69480,343
"5814",17,50729,282
"28242",26,74461,359
"14418",30,123705,2208
"18836",68,139378,1269.33
"23658",31,64767,398
"11694",94,92594,872.95
"11556",33,72107,527.9
"26579",30,56558,272
"21645",4,7221,5
"90030",4,5575,57.39
"22314",1,1835,0
"13191",13,45272,265.09
"26617",8,28915,180
"10171",16,53489,404.06
"28626",107,539448,2513
"28522",43,169713,438
"1814",10,25731,100
"18331",47,77520,523.33
"22616",11,42887,249.68
"29197",97,270306,1149
"13272",17,40410,313.04
"33365",32,72377,521
"2987",137,231704,888
"26704",17,25351,295.17
"32004",34,52531,465
"6959",78,142379,534
"32477",17,26652,106
"32341",80,230030,668
"32404",12,33396,220
"11652",93,222281,1499.62
"27476",660,962575,7945.28
"19919",581,1109704,34628.64
"33690",NA,1138882,0
"22519",501,2533719,60500.28
"9828",70,337011,2375
"22464",82,95717,873.51
"33691",NA,367144,0
"22302",51,55932,599.93
"16876",6900,11553174,94198.25
"33976",406,856595,0
"20828",1458,4307779,65222.42
"12342",14,22216,181.53
"14618",110,310692,2789
"26653",9,15183,67
"18408",267,688082,3448
"1047",51,82991,678.07
"1961",46,65371,493.11
"33927",5,5910,14
"17090",135,226264,223.81
"21269",45,99666,340
"27122",22,35605,314.32
"27069",30,114426,1045.84
"24516",61,425757,10035.94
"22559",51,75738,600
"16697",26,6390,57.36
"33658",NA,204805,0
"33657",NA,237260,0
"33686",NA,1369759,0
"33694",NA,265207,0
"33674",NA,174383,0
"16604",111,237268,1901.07
"4800",1616,4980141,39439.74
"33534",43,84701,802.51
"25270",882,2526572,22522.71
"33660",NA,265512,0
"33666",NA,153527,0
"19842",516,2031100,16289.2
"14570",33,71350,699.81
"5170",38,102709,727
"32964",404,1095932,10041.43
"15093",41,68444,463.01
"16601",23,40785,341.01
"11782",43,87493,368.76
"866",20,29706,204.05
"19434",62,122037,972.49
"13290",38,93824,549.85
"22130",45,61110,548
"155",25,37746,280.14
"26986",24,37591,259
"9108",105,160089,1488.87
"26689",17,68987,622.42
"18700",49,54134,443
"12226",9,16470,102.15
"24799",32,53762,536
"32971",3058,8421164,53247.55
"25178",125,244205,4454
"28163",185,431960,3964.83
"3622",3243,16872000,924445
"27595",2484,6571133,134117.38
"3510",51886,159010000,5788910
"17300",1775,4077544,28646.76
"33326",442,1031886,3885
"22911",1278,3611018,33462.39
"33404",2710,8351211,18557
"9575",3345,5727947,117576
"20209",135,195428,1947.29
"12773",86,176876,1352.86
"5618",18,52991,382
"8243",25,58788,483.95
"27519",21,68502,572
"33554",60,51774,405.74
"8252",16,46438,120
"20360",24,53269,231
"19588",72,139294,1119.88
"19877",41,67210,576.48
"14033",10,23816,177
"581",14,15473,107.85
"21882",34,59078,527.16
"33681",NA,65183,0
"6195",22,63629,489
"23123",65,111255,939
"16282",9,24180,76
"1465",10,15210,139.19
"18930",34,43447,152
"33589",23,56325,368
"33696",12,26665,178
"18407",34,47171,254
"1623",25,42674,153
"8595",9,17210,100
"15817",6,15802,106.8
"287",87,146641,949
"100",180,431978,2943
"32715",38,142551,359
"15267",8,22878,202.37
"10253",17,41970,270.43
"16959",7,14135,27
"8278",9,17808,100
"1756",9,14278,93.42
"9788",29,74796,569.71
"32722",42,105475,682
"10883",12,48591,100
"33987",70,44146,0
"23813",44,33299,170
"17948",1787,3833177,49149.45
"27473",15,36811,250
"15103",6,8532,57
"5605",28,40936,118
"15833",8,15400,132.31
"11245",26,67421,323
"9385",22,58279,364.81
"1675",4,11835,84.92
"6137",35,72428,550
"15906",14,25471,183
"2733",10,26582,200
"16288",23,26480,232
"1749",59,128407,931
"20239",24,49739,357
"8254",27,47159,388.39
"12549",26,63802,477.3
"9176",43,107694,738.23
"17190",26,48787,198
"15068",12,26758,185.88
"871",131,254661,1737
"16754",141,888868,4397
"15554",17,27908,94
"20632",27,54599,368.6
"18936",41,99212,654
"12325",8,30879,255.63
"9406",13,13550,89.86
"105",21,42169,332.2
"21979",86,115426,855.51
"23457",16,32302,227
"9023",88,119689,788.99
"32920",21,57888,579.86
"13274",13,20648,139.88
"16922",15,28881,230.15
"10885",7,9787,70
"19491",105,181043,621
"5713",31,43301,99
"33653",NA,2203195,0
"6123",62,110498,829
"16953",7,12745,126.52
"13167",27,76027,398.97
"9238",40,111202,747.39
"26955",44,100273,797.34
"21015",17,25736,191.64
"12738",8,8376,75.32
"22061",53,108707,738.52
"3062",23,46368,301.41
"8775",34,70070,565.01
"27302",18,46903,402.71
"26217",40,80097,327
"15795",49,97902,579
"15834",39,77612,540.92
"16259",28,54189,408
"19829",18,19509,141.2
"22639",20,37499,213
"25328",6,12500,47
"25338",24,52096,457.01
"9359",33,105284,482.56
"1701",19,54502,299.89
"422",31,72412,112
"22142",160,212482,1943
"10523",94,164154,789.61
"4796",15,35085,205.08
"8146",22,27712,174.87
"23060",26,32769,285
"8531",19,44596,232.26
"20827",89,153343,1363.03
"1153",5,8241,73.18
"1612",5,12707,89.53
"8776",14,23155,145.5
"1937",24,68964,452.78
"1468",24,43124,301.65
"1878",22,43481,305
"4075",28,48717,411.88
"17543",26,45468,304.65
"15291",34,56402,508
"5683",40,128809,1045.14
"18182",8,11009,44.35
"5684",27,50431,294
"282",53,98238,769
"14749",22,67549,263
"876",23,68354,629.47
"2477",10,21761,200.58
"99",17,53979,250
"8810",44,80957,610
"17569",4,8075,29.4
"26542",31,59286,319
"17327",44,107301,641.43
"14912",11,22332,141.31
"19515",14,50604,391.55
"22309",18,36447,303.76
"1960",5,9612,36.33
"16274",7,14733,96.63
"9068",24,50523,429.07
"10805",10,26640,93
"2372",14,21028,155.55
"15813",24,39437,133
"15409",48,89386,539.09
"26403",40,45025,427.02
"16243",27,37101,343.99
"877",42,78627,643.52
"296",25,77637,419
"16154",8,27669,171.01
"11522",15,22803,166.25
"10008",11,17760,118.4
"108",25,46041,402.94
"5687",12,44729,300
"9763",5,10201,76.7
"19981",50,121035,918
"18321",75,117964,922.72
"26767",24,65684,469.56
"13303",16,28839,216.79
"1249",13,25740,211.63
"8532",23,43838,183.65
"8675",41,84985,735.79
"5635",39,87791,713
"12108",5,6598,39.74
"1751",6,11305,86.7
"49",12,10659,38
"11207",20,45123,456.94
"26551",24,60096,533.04
"11732",12,39077,256
"33632",8,20251,126
"22681",13,32318,77
"1484",12,37110,303.45
"10594",37,74202,442.04
"12461",9,23556,129.7
"2398",8,22927,140
"21158",10,20205,59
"8296",39,79277,729.99
"8693",14,29442,218
"8288",15,27528,187.53
"19603",51,96613,287
"2333",5,4754,12.75
"15397",40,76492,538.41
"5775",41,81992,613.03
"26324",16,41686,243
"13162",8,20428,78
"18243",7,7675,55.52
"22838",15,42664,177
"2379",24,65760,368
"16527",10,20379,101
"309",62,119587,827.33
"24841",22,56225,504.28
"24500",30,27887,230
"9392",19,49447,284
"5950",163,420968,3857.7
"5636",32,93007,673.38
"8486",20,73821,489.86
"26643",29,111685,954.62
"17995",7,18788,143.97
"15113",16,26306,250
"1372",23,42964,315.29
"15866",11,16019,119.94
"20884",542,615343,15063.22
"8144",16,71266,143.94
"10315",16,38699,199
"9127",4,10508,59.27
"27125",82,102978,1072.04
"10057",25,62124,426.12
"12986",162,312543,2488.66
"13962",14,36123,175
"896",53,79368,530.58
"18450",26,53628,367.55
"18053",4023,10949967,222521.63
"1627",26,49764,278
"17813",7,17425,140
"149",28,42560,421.58
"9514",3,7044,28.8
"10054",46,102172,632
"15821",21,36382,252.47
"289",19,76157,324.7
"8297",18,44992,292
"1464",13,31022,237.57
"9360",23,59420,436.1
"11241",11,25754,188.82
"16460",70,206415,1438
"21029",75,100869,806.26
"20992",64,144103,1067.28
"16706",69,152042,734.18
"1678",44,118200,1049.63
"22308",27,45025,383
"10310",76,126005,882.21
"4937",10,17494,136.73
"10674",13,35994,307
"8584",12,21062,146.33
"22444",20,44105,342
"19734",13,21759,157.38
"19505",42,117707,975.51
"33648",NA,114175,0
"18415",9,19638,138.77
"21339",13,23479,177
"21332",16,33954,256.47
"310",21,34822,249.6
"14794",27,25497,168.09
"23826",26,62574,533.02
"20183",55,94389,799.17
"8118",31,57133,395.09
"16469",12,9156,46.47
"8804",36,46853,275.34
"22991",8,10601,69.43
"20040",16,42743,229
"11750",14,32359,220.66
"17378",23,43433,318.47
"22609",3,4432,40.54
"9817",7,17039,176.65
"9775",12,32512,240.16
"21120",29,66394,510.3
"1635",67,177873,894.9
"12102",12,45618,107
"22012",43,55002,408.03
"27320",27,83873,762.28
"8695",14,43344,295
"15547",27,47718,260
"13874",46,74215,617.77
"11200",59,150521,933
"7768",328,643229,6532.96
"23194",46,47541,302.08
"23277",18,26247,162
"18379",16,33380,219
"4130",18,41970,244.86
"9318",20,35388,156.2
"8886",65,101257,624
"8265",5,4845,22.9
"15266",5,9423,89.34
"971",107,173392,1564.79
"13832",17,17084,134.33
"11255",31,55324,389
"1643",12,27177,77
"17309",86,225613,1617
"19087",9,16965,164.27
"11608",17,78557,454
"91280",16,41618,348
"23733",26,68216,488.03
"273",19,29983,165.83
"26268",10,18003,108.36
"20434",36,85466,335
"16795",20,20830,161.04
"24606",65,94917,853.98
"16490",18,35490,248.79
"23790",51,76096,517.73
"17878",168,102066,889.79
"8885",17,37352,177
"23321",28,35410,305
"24750",17,23663,209.56
"2224",8,23118,28
"20761",3,1078,6
"11448",48,81472,581.47
"16281",9,11534,65
"13264",33,65834,533
"16805",52,63080,406.18
"148",31,55342,381
"127",29,51415,242
"1694",45,87988,451
"8120",20,41497,292.63
"80",59,135646,1018.06
"15653",16,26171,168.19
"11466",18,24215,212.19
"9332",13,26180,173
"32779",60,132075,3847.44
"8145",12,28225,195.98
"9034",28,56581,250.34
"17032",9,14863,110.67
"285",20,28796,154
"11780",60,148228,1206.35
"26477",113,199086,1740.94
"20914",11,38336,196
"12327",39,90419,764
"9315",41,71208,509.69
"303",46,73447,571.66
"1523",21,60961,228
"6139",20,31045,272.92
"13611",4,9145,71.51
"27553",29,147134,903
"27377",13,15668,107
"9165",16,35084,300.41
"157",16,19203,184.03
"618",35,81102,420.67
"11232",9,19287,156.81
"19954",15,18373,119.25
"22273",41,63598,422.4
"17829",6,15087,127.35
"11813",1346,2194303,19780.05
"17355",9,14840,68
"12511",22,47358,386.49
"13901",6,15555,138.34
"15556",25,57385,324
"20769",13,31719,167.19
"1373",9,19763,92.74
"12232",11,28879,236
"2145",14,38664,291.93
"11609",15,34418,252
"168",27,34863,247.41
"8556",37,41347,394.79
"9057",21,51151,363.65
"13017",23,33894,239.86
"12530",35,87346,648.78
"18099",27,74528,569.11
"91",17,24720,209.85
"27542",25,56697,479
"21704",38,60783,482.18
"19448",63,190023,1289.2
"10626",9,22279,110.18
"26990",506,928917,5703.62
"14701",28,56638,359.91
"14800",32,60382,506.61
"9628",10,13486,106.07
"5704",12,21647,113
"18129",161,365350,2893.58
"2392",14,22047,163.82
"20130",34,62027,506.88
"33350",221,536302,3758.76
"33527",18,42272,383.29
"31203",80,187716,1083
"18267",36,62072,582.09
"27343",19,65011,566.21
"14329",31,115113,794.85
"18171",35,184752,749.21
"21529",3,24834,93.68
"9523",8,16944,146.83
"23876",26,43592,820.98
"5867",30,50723,442.84
"9803",27,169257,746
"9304",21,40973,269
"4214",1795,3888361,47906.84
"5902",14,38822,248.77
"21085",12,13984,121.87
"16905",5,14890,66.68
"15275",27,44910,398.68
"5663",36,58106,283.43
"21971",24,55322,286.82
"13710",4,10531,69.88
"17110",5,10496,57
"10634",49,99626,811.53
"12247",6,13566,104.41
"20830",42,83443,815.29
"1713",14,40338,308.94
"1617",36,81619,389
"27064",47,93113,740
"33698",NA,67026,0
"16607",10,18444,54
"11067",17,19028,125.55
"22319",6,7766,72.62
"11256",25,69949,482.35
"16982",53,133297,944.22
"11603",19,30216,258.21
"12745",4,10722,36.94
"14660",36,108841,943.96
"15309",88,147933,1217.35
"101",20,58136,260
"20318",38,55332,489.2
"8432",79,126067,659
"2442",116,288830,2410.73
"11711",35,80756,526.32
"50",30,48442,361.99
"12956",29,51485,559.51
"9160",26,44922,254
"1377",15,32688,98.1
"8472",29,73516,319.33
"6178",30,65519,402
"15673",62,109520,688.82
"10373",64,152209,1203
"10628",14,16540,118.72
"328",11,17773,133.74
"14349",24,44238,266
"33313",7,34413,358.17
"11243",32,53776,440
"24243",114,262658,2023.65
"8802",6,7534,37.22
"25070",67,96204,918.28
"21230",130,198148,1397
"22420",19,52623,286
"18556",87,120319,1045.26
"22623",165,211558,2050.5
"22637",16,22836,157
"22002",7,11641,76.2
"664",109,152690,1237.63
"15193",22,29747,226.13
"29285",80,125023,942.47
"9046",8,19615,153
"27504",73,127079,1207.89
"24267",120,166025,1531.88
"23646",7,8126,42.34
"5863",63,159220,1009.9
"32975",41,83892,591
"19506",32,73143,397
"33990",10,6044,0
"15294",6,25523,240.47
"12236",11,25808,227.7
"22739",22,28458,307.7
"8148",63,116412,825.7
"26280",16,25299,203.82
"24919",56,108153,901.28
"10067",8,14573,63.98
"9820",6,9576,84.25
"5634",28,52698,413
"12469",35,82479,631.03
"13202",16,33950,271.9
"11392",32,70206,598.28
"32275",48,96383,458
"1536",342,721058,6779.14
"16413",16,50478,225.38
"19726",52,97142,610.27
"21930",20,41008,344.14
"8892",61,105137,601
"22169",40,56711,600.73
"13565",68,142197,1188
"11788",24,52362,280.77
"8333",4,8278,69
"26598",10,17588,124.96
"836",71,174330,549
"21573",66,159979,1064
"15400",24,65462,554.01
"3403",35,45628,247
"12474",25,44310,264.23
"21161",23,45129,269
"10629",20,33021,262.17
"22407",109,149817,1293
"20408",56,84085,769.72
"26928",35,35037,237.25
"26759",32,76376,527.67
"26539",79,56978,438.59
"22353",26,44651,147
"16107",25,36698,250.27
"21219",25,34973,261.86
"20387",137,238083,2315.05
"15506",68,122585,1027
"110",26,52632,458.58
"20524",35,74816,607
"22340",17,42871,1007
"27357",25,54331,377
"26210",26,34881,292.35
"23760",9,11633,41
"22597",182,280879,2250
"19125",25,44349,65
"77",41,122376,1042.19
"22346",11,17568,103
"2247",90,111374,945.36
"20704",32,43677,342
"19258",48,106865,370
"25291",5,11099,104.03
"22441",39,73901,677
"21960",31,73391,470
"24340",11,16052,108.81
"26627",30,43804,338
"32941",64,209137,1557.47
"18573",73,141277,1008.6
"3514",1728,4124086,85271
"4198",12,31896,177
"11293",19,24830,244.01
"16389",59,103902,735
"26611",7,7944,60.06
"11244",22,55959,350.66
"11257",17,33256,225.81
"12786",19,39906,324.46
"19480",8,17276,109.57
"26400",68,126343,1151.25
"17041",48,108404,779.01
"8893",3,6758,45.72
"17159",174,203106,2372.3
"13397",46,310334,1784.58
"27537",28,65358,610.01
"15134",28,66595,469
"420",10,20420,74.49
"184",33,48925,389.11
"194",11,22390,141
"1035",30,67323,393
"17445",27,45833,260
"23273",63,128376,1341.08
"8558",10,26387,173.71
"27496",14,42668,373.37
"22025",7,9434,67.94
"25268",12,26833,150
"12627",72,229529,1991.62
"18626",102,292173,2434.15
"10744",20,46031,401
"8874",7,7250,54.33
"5608",25,70485,404
"9995",39,179583,474
"15423",10,15284,75
"313",64,96578,604.72
"1531",51,97337,339
"29298",60,168250,366
"12838",55,116488,947.58
"4087",31,59558,422
"15204",12,19066,105.17
"22978",32,54921,541.66
"1418",31,41770,231
"10003",35,63672,505.78
"22528",40,63340,654.4
"24211",17,30412,282.57
"8250",37,73210,623.64
"293",26,41419,302.09
"11647",31,67019,409.47
"9323",27,75306,461
"12207",21,67849,484.25
"15136",50,118944,1189
"16201",16,33976,232.13
"17145",20,44342,328.3
"32727",6,22586,169.53
"32092",13,34395,254
"5699",23,45194,359
"11715",11,27924,206.43
"11431",36,94953,663.61
"23063",67,52860,479.13
"862",18,46070,216.34
"15104",49,80486,445
"18795",6,11938,99.03
"306",38,67808,390.28
"13654",30,60438,519.93
"16518",8,11436,68
"4328",69,148343,1457.39
"21377",620,259692,10
"2293",1121,2649714,80652
"11594",27,91074,896
"19556",172,430911,3008
"15025",5161,12125562,328526
"6522",107,263486,3606
"10013",98,253906,1987
"4315",245,543704,5044
"10851",66,151028,1015
"6538",99,198271,5179
"11325",150,288818,2736.28
"3663",675,1827603,20606.73
"6643",439,1008729,19891
"17219",1030,2538821,80246
"18914",1553,3129213,25513
"6559",3087,6451753,264136.47
"6564",73,196853,1975
"6570",1801,3348561,115165.05
"6576",113,269365,4523
"5292",59,157084,1303
"12806",64,127990,1045
"13875",104,280909,3367
"12332",183,566899,3887
"4345",1723,5948360,65485
"5298",94,262905,1816
"5300",178,359718,2654.84
"4350",519,765468,8065.43
"10143",776,1697465,17125.95
"19152",344,831426,14147
"12358",146,359666,2542
"10283",199,416983,2590
"6633",83,173164,1584
"8402",83,212794,3084
"4356",49,117783,995.1
"13093",287,677962,6155.02
"5309",1437,4512788,166277
"12320",49,121189,919
"15824",309,565746,4778
"5316",49,138855,897
"12109",113,270833,1798
"2719",126,220171,2219.85
"6677",112,240738,3830
"15095",87,186065,1682.18
"26936",153,392191,2827
"14830",53,125536,1254.32
"4373",134,285238,2869
"3734",353,825842,6066
"6699",99,239897,4950
"935",425,754752,5434
"13391",127,269825,4608
"5327",59,174358,1820
"27474",6836,18217185,101149
"16703",465,897266,9571.63
"2487",119,199431,1859
"6768",1044,2531179,17677
"6742",25,47187,274.15
"6745",97,196634,1230
"6738",510,1130168,15690.67
"2116",3127,7626295,66926.99
"12323",11,13104,116
"18124",28,61819,397
"32640",2684,10144858,25150
"23751",12,9048,76.33
"29951",36,115881,104
"13653",25,60879,609.84
"9534",40,84409,691
"27208",58,71535,586
"24430",552,540788,338
"30559",708,1758507,13856
"32401",25,51049,370
"22434",31,33207,127
"27351",13,22256,152
"29146",140,526272,4038
"29311",368,1087445,11014
"12029",259,1774141,8261
"32539",56,82844,181
"26392",166,1744272,98714.83
"953",231,492537,4139.67
"623",11411,82119000,1482866.25
"23592",19,19186,0
"27512",48,62447,574.34
"23537",50,76103,613.32
"23210",30,78077,499
