"","numemp","asset","RWAJT","RBCT2","rbc1rwaj","rbcrwaj"
"57899",15,99371,77042,990,6.1187404272994,7.40375379663041
"22039",24,108939,61565,687,16.1747746284415,17.2906683992528
"16522",143,653837,363769,4630,16.7655847529614,18.0383705043585
"16419",43,110440,67631,652,19.5782998920613,20.5423548372788
"30367",37,236920,156823,1068,11.1118904752492,11.7929130293388
"4788",7,21188,15131,111,13.6739144802062,14.4075077655145
"31826",70,249526,135941,1699,17.5730647854584,18.8228716869819
"57298",38,130411,106317,1252,11.7168467883782,12.8944571423197
"32487",16,46319,26110,327,17.7824588280352,19.0348525469169
"58485",44,193276,165059,2071,16.8188344773687,18.0735373411931
"57657",40,298731,202559,2559,20.9509328146367,22.2142684353694
"35456",43,277277,183283,2299,12.3792168395323,13.6335612140788
"58358",6,43893,26902,343,4.99962828042525,6.27462642182737
"58773",24,57903,27435,241,24.3193001640241,25.1977401129943
"11706",17,56166,41878,393,11.4618654185969,12.4003056497445
"27552",134,691663,517881,5726,14.5657013869982,15.6713607952406
"58321",54,491027,306340,3403,12.9072272638245,14.0180844812953
"34393",6,109310,85994,1082,17.1837570063028,18.4419843244878
"57611",4,52562,35118,441,24.1756364257646,25.4314026994704
"1673",520,473601,242587,4504,38.4876353638076,40.3442888530713
"58548",20,81504,56879,571,12.4545086938941,13.458394134918
"6646",49,115592,81561,933,15.6496364684101,16.7935655521634
"3564",85,319321,198509,1854,14.8225017505504,15.7564644424182
"26977",55,120388,66133,822,16.5802246987132,17.8231745119683
"57157",15,83618,60918,768,7.77110213729932,9.03181325716537
"57633",80,300217,260474,3291,9.39134040249699,10.6548062378587
"9087",1160,4515076,3412611,43268,15.8648319424628,17.1327174412788
"57626",36,166357,131610,1465,11.0553909277411,12.1685282273383
"22543",5,25276,13891,144,22.4461881793967,23.4828306097473
"8426",152,659839,392098,6516,11.9243148396574,13.5861442802565
"57869",26,121123,87242,789,11.6446207102084,12.5490016276564
"35408",203,1058316,541991,11702,14.2989459234563,16.458022365685
"31249",35,132311,89092,624,12.1121986261393,12.8125982130831
"9751",51,362901,305783,3823,14.6806722414261,15.9309052498013
"91005",51,178592,90674,1134,42.3616472197102,43.6122813595959
"27831",56,254889,114283,1431,20.3809840483711,21.6331387870462
"35029",55,142307,102237,1292,12.0631473928226,13.3268777448478
"32257",122,233045,112864,1024,35.95743549759,33.7946555146016
"30332",16,39504,30836,285,32.0696588403165,32.9939032299909
"30619",16,87689,48302,613,16.0904310380523,17.3595296261024
"19795",68,294015,220720,2768,11.7107647698441,12.964842334179
"26549",20,92438,58537,737,14.5429386541845,15.8019714027026
"27942",153,1257923,762808,4716,22.3592306320857,22.9774727061069
"32266",82,1271743,691260,8695,17.904117119463,19.1619651071956
"19600",265,497855,225143,2960,20.8649613801006,22.1796813580702
"4061",18,66016,45521,572,10.8850860042618,12.1416489092946
"58562",33,112429,84605,1078,8.68979374741446,9.96395012115123
"58727",19,102144,82290,1029,17.8587920768016,19.1092477822336
"35189",280,803427,568349,7145,13.3462010138137,14.6033511099694
"14936",32,114328,80541,1013,13.0033150817596,14.2610595845594
"18489",146,509488,454751,5707,12.1158612075619,13.3708337089968
"26568",45,194617,121053,1520,14.5696513097569,15.8252996621315
"14311",15,97791,84745,823,10.7416366747301,11.7127854150687
"32304",6,24976,12195,143,32.8823288232882,34.0549405494055
"7506",247,977585,664459,8404,11.9196218276824,13.1844101742922
"58697",11,48371,34500,437,20.4608695652174,21.431884057971
"22658",50,276144,176289,1590,14.3690190539398,15.2709471379383
"9812",9,37124,26519,183,26.7807986726498,27.4708699423055
"57962",15,45328,31264,50,24.4850307062436,24.6449590583419
"28380",147,536548,268152,3204,13.5695426474537,14.7643873623915
"8251",27,110575,86954,986,11.0196195689675,12.1535524530211
"8822",11,31296,21307,227,15.0279250950392,16.0933026704839
"31372",32,76299,46968,588,13.3197070345767,14.5716232328394
"18152",32,48228,33895,425,17.0526626346069,18.3065348871515
"57072",68,362304,296839,3774,8.9412105552168,10.2126068340077
"29864",228,847208,660723,8365,6.87307691725579,8.13911427330364
"10375",28,120071,98654,1198,11.6761611287936,12.8905062136355
"57103",59,500394,436166,8515,10.2094156811856,12.1616540491464
"34885",199,205977,124670,1439,12.3157134835967,13.4699606962381
"57264",27,344539,273432,3478,7.73684133532286,9.00882120600369
"57478",37,176586,95527,1197,11.8395846200551,13.092633496289
"35267",33,1102358,429725,2093,31.9101751119902,32.3972307871313
"3304",62,204248,156965,1945,10.841907431593,12.0810371738923
"35224",25,66168,50002,635,9.88560457581697,11.1555537778489
"35314",9,38087,24998,246,33.9507160572846,34.9347947835827
"13947",34,160182,94390,1181,15.3522618921496,16.6034537556945
"57845",72,315168,231975,2925,10.2196357366095,11.480547472788
"29849",61,176933,135556,1370,13.8525775325327,14.8632299566231
"17230",100,529550,393788,4610,18.1132995418855,19.2839802127033
"34106",39,161183,128013,1618,4.23003913665018,5.49397326833993
"9831",61,214883,130971,1570,22.1323804506341,23.3311191027021
"17622",48,182659,120738,1523,14.0726200533386,15.3340290546473
"3931",493,1075275,745494,11316,10.3859990824876,11.791241780618
"13080",39,144777,69350,870,23.1478010093727,24.4023071377073
"2773",255,950686,629671,8047,13.1336840985213,14.4116530696189
