"","numemp","asset","RBCT2"
"19590",52,94739,620
"8276",13,33134,127
"27711",37,107842,691
"10173",11,34548,213
"9465",36,179304,1441.32
"903",196,511456,4091.3
"622",491,2601970,7115.15
"14531",511,1209670,11262.94
"34302",30,46142,336
"28701",36,162839,0
"6423",206,1329137,12554.07
"3735",1236,4323080,28571
"27267",29,111006,919
"29031",133,377913,1034
"28537",28,125847,277
"29738",287,1047928,4968
"6782",76,94320,395
"26213",58,184265,1599
"20726",29,77461,702
"20557",35,76285,692
"27501",185,469670,4374.92
"22968",93,247064,1437
"15836",14,16335,83
"21614",53,117317,731
"19594",44,76481,706.95
"19838",53,156124,1509.9
"34422",32,134394,809
"19234",26,50568,426.16
"17906",44,78347,452.09
"20156",85,166182,1245
"34955",93,250606,1852
"20537",66,162798,1042
"21919",58,97568,546
"10973",23,58987,520.38
"4624",22,67681,322
"18609",145,282360,2434
"34232",10,20131,141.06
"26498",141,806750,6240.98
"10892",16,31376,124
"20311",59,201196,1518
"34606",21,30205,145
"24678",26,59687,346
"20473",287,653615,5711.96
"10954",23,72408,513
"5800",27,107014,1110.54
"23886",84,184286,1227
"21567",17,24695,205.2
"20241",200,381134,2250
"20504",53,145225,1376.94
"34788",27,132565,755.15
"27006",126,552601,5036.62
"21663",43,102700,468
"21224",120,253132,2225
"35033",10,12221,30
"34868",43,88366,922.78
"33994",27,125729,1086
"35412",15,31440,0
"34523",15,53386,368
"31581",7,24516,403
"34090",26,111709,484
"10647",9,23566,195.25
"428",37,54857,316
"2328",16,34010,215.78
"27471",1551,15075438,196384.31
"29140",136,259413,2070
"28574",400,1279367,10456
"30182",71,149943,679
"32328",37,114703,723
"34656",58,159267,1117
"32525",26,49127,60
"35223",5,7714,17
"23348",22,88751,967.33
"8843",67,132511,1095
"239",18,50038,445
"1439",18,66898,535
"25192",439,380682,4625.13
"26764",44,64836,721.22
"30950",3,5820,19
"16730",75,215318,1604
"34334",13,24998,235.77
"33993",14,60425,537
"18806",21,31326,347.11
"24472",55,99045,463
"22373",86,191074,1379
"19300",230,690110,6791
"25621",43,101122,569
"26398",30,84100,923.25
"33812",16,75109,791.64
"6837",188,503743,4171.35
"3619",1483,12043174,549128.93
"13085",245,575025,5693.12
"13595",62,143088,1033.4
"24481",24,67906,531
"24334",15,43753,269
"23001",33,58656,515
"24655",67,196944,1781.95
"18246",292,1902427,42267.4
"9104",8,36969,229
"31980",20,39617,425.82
"30385",15,44976,165
"30617",42,209751,1403
"29597",27,128622,723
"32526",1179,5944562,29991
"29878",28,126002,578
"34549",5,18857,133
"20292",16,15850,96.72
"5617",63,157454,1001
"26944",28,67551,514
"20006",8,12813,95.9
"22569",18,46657,314.55
"16701",504,1090662,5985.71
"15432",9,18634,114.9
"9645",34,48696,270
"228",62,219110,2398.65
"1117",31,66702,630.04
"15444",75,152438,1329.85
"19115",69,107407,751
"10204",7,15625,136.92
"22263",8,12853,111.85
"20712",18,36530,437.65
"22554",30,73174,691
"21131",36,111202,1170
"8266",173,203825,1508
"13150",168,485461,4490
"13099",55,110727,413
"10120",10,34526,235.69
"30713",3,8256,92
"8205",40,65760,560
"5174",98,94963,528
"29668",30,72532,441
"22441",48,113906,896.8
"34294",13,18720,142.8
"19418",46,137656,903
"2838",29,107771,808
"23671",60,60470,503.71
"22444",42,106716,883
"26478",7,22076,123
"5417",30,61697,637.04
"28949",6,42792,70
"26800",12716,43651398,663492
"33784",86,124165,710.48
"15354",24,46539,299.64
"22381",15,33771,188.07
"33467",25,58614,465
"18903",56,198133,1580
"8868",43,145317,1146
"28454",114,348450,2265
"11681",4,12295,75
"29979",724,2872471,23498
"22959",8,18546,91
"34149",9,33484,273
"9923",66,98435,923.12
"10858",12,42616,231
"16782",44,84857,525
"18483",6,12424,89.47
"23284",278,1554873,11449.8
"16410",21,50966,291
"22015",66,148073,1285.58
"17751",145,421327,3700.45
"32018",21,38977,178
"33134",45,217542,2258.5
"11682",21,52469,148
"10989",33,78784,608.31
"30079",7,21432,104
"23339",133,227099,1837
"9619",30,51966,441
"6051",51,116973,978
"23684",24,67504,597
"16068",718,5984318,24772.82
"17453",27,116037,767
"32649",172,57235,339
"22288",45,534142,3776.61
"33655",NA,474182,0
"21001",54,123087,516
"18625",57,131160,1008
"31813",3,5345,22.43
"28507",16,53188,94
"32569",77,379185,1591
"15392",8,14714,109
"32960",21,68641,250
"33901",125,449978,3578
"18277",42,111893,644
"26822",47,90126,441
"1391",19,45450,262
"35354",5,3317,13
"4666",518,428095,1701.25
"2315",142,213467,1071
"29471",7,52810,162
"29743",19,55211,174
"9967",51,100566,220
"1198",27,86997,210
"15085",79,141365,1194.66
"17123",121,366267,1986
"28780",64,297967,683
"34012",124,141147,1475
"3879",0,5589,0
"25137",143,175631,1654
"22671",25,96901,715.82
"8023",42,155001,1360
"32422",4,8737,25
"29663",138,365924,2508
"11343",7,24761,194.97
"1436",4,6824,64.68
"25745",83,270237,1948
"34095",20,90348,984
"33825",45,69785,673.47
"24497",17,43095,306
"34759",15,10626,102.57
"33013",15,39318,292.24
"34831",9,22095,138
"22177",116,649852,7024
"5296",351,2232986,33711.1
"34916",732,2786616,20455.33
"11619",121,597713,11527.87
"1509",567,2734567,22637.56
"21222",159,672043,6288.83
"12340",308,1429694,12164.16
"13237",259,977287,9096.57
"5311",163,747934,9089.51
"34208",63,16994,0
"33792",4,126393,886.4
"33367",416,443954,3970.23
"29805",1893,22552111,77373
"24064",18,38933,128
"29085",64,140078,598
"28225",188,637852,5807.35
"9631",14,47812,160
"90146",69,186464,3065.21
"27293",19,68035,888.07
"9096",7,20438,119
"21641",81,214367,1511
"5915",382,1936416,13588.78
"24829",27,222350,2703.63
"30243",19,110171,400
"34677",26,79394,615.74
"32335",46,435892,1608
"34340",266,478192,3403
"26390",83,209879,1794.22
"30783",9,63798,50
"1396",8,19406,167
"284",27,56131,512.98
"34557",23,40163,284
"28288",12,45151,147
"11477",22,62763,401
"35",116,399231,3410.19
"26336",40,220848,915
"28191",20,97366,399
"5814",25,56873,464.3
"28242",31,101775,436
"14418",28,123631,1104.39
"11694",72,157313,1327
"3276",277,528356,3250
"11556",27,73627,538.17
"35115",3,4979,0
"13191",14,57326,266
"26617",7,40121,250.17
"10171",15,71598,470
"34167",10,31538,191
"34290",20,17581,0
"1814",9,24545,200.45
"30691",9,60207,225
"21265",96,403348,2407.52
"13272",16,51841,476.81
"2987",158,299584,2155.85
"26704",42,62916,758.6
"32004",37,101271,371
"34456",19,33828,227.26
"6959",112,236139,1125
"34440",2,12134,41
"32477",20,38372,198
"32341",111,306715,1276
"11652",94,266039,3841.31
"27476",1200,2260575,19627.14
"19919",1264,4075681,96051.72
"22302",52,93987,944.65
"34968",6664,17758000,128466.25
"34967",2160,4898237,46132.77
"20828",1637,7925533,61110
"11813",2621,5857249,55774.35
"12342",17,33800,274.99
"26653",12,20545,142.21
"18408",538,1241457,11902.05
"1047",89,143473,1255.77
"1961",66,104090,712
"34554",19,33794,354
"8560",28,54585,450
"33927",12,32335,125
"21269",46,107333,430
"27122",21,87293,828.73
"24516",50,664447,6770
"9644",350,812647,3838
"22559",65,149192,979
"33658",NA,373451,0
"33686",NA,2922441,0
"16604",117,339307,3146.31
"17426",14,43063,356.77
"11354",23,68256,386
"4456",34,90761,652
"19842",385,3632796,89151.3
"10992",28,77322,741.3
"5170",72,231731,1427
"32964",590,2173281,15425.97
"15093",38,79782,547
"34421",11,32457,256
"16601",20,46932,353
"11782",41,106949,523.98
"866",24,80038,610.59
"19434",75,174242,4110
"13290",46,120721,1420.26
"22130",71,191604,1838.35
"34577",27,82936,758
"155",26,49039,386.78
"34992",156,857527,1683
"26689",20,118558,1115.77
"9108",125,215796,2068.37
"24799",37,90022,812
"25178",144,738797,27943
"35453",1,7705384,10410
"3510",147300,585373000,15475220
"27595",2508,11028831,337563.09
"12773",155,315421,2919
"5618",13,62704,550.25
"34830",11,46589,355
"8243",28,65908,603
"34120",42,153247,877
"33482",28,129216,978.34
"8252",18,59547,202
"19877",52,113528,674
"581",13,17770,129.19
"33681",NA,61273,0
"6195",23,73503,616.54
"23123",132,403720,3480
"16282",12,27186,130
"1465",12,21829,184.51
"18930",30,58920,193
"1623",39,61947,437
"8595",14,36842,293
"15817",6,14279,115.25
"287",137,227249,2008
"100",211,634398,12011.02
"15267",8,23367,184.75
"16959",8,22555,57
"8278",11,24242,154.07
"1756",8,14662,99.29
"9788",30,108843,784.78
"32722",118,329604,3384.99
"10883",16,51706,220
"34397",21,49204,385
"23813",25,33140,196.24
"6137",53,129323,1071.4
"5605",29,50522,116
"15833",21,34744,301.96
"11245",26,88669,318
"9385",23,61909,407
"35439",16,20355,42
"2733",9,35016,270.4
"15906",15,35559,244
"16288",29,42953,378.4
"20239",26,67006,434
"8254",29,58197,428.75
"12549",30,70977,557.86
"9176",43,127689,912.44
"17190",26,60512,462.71
"15068",12,30927,205.37
"871",158,500428,3685
"16754",140,928668,15681.25
"15554",14,30948,68
"12325",12,36750,337.77
"9406",11,13650,76.36
"105",25,54583,524
"21979",102,195717,1185.2
"9023",84,147413,974.98
"13274",20,30516,227
"16922",15,33463,257.19
"2327",29,56000,333
"10885",7,14252,122.51
"5713",29,56634,146
"33653",NA,2292248,0
"34959",20,47359,368.05
"6123",94,175402,1189
"16953",7,15404,144.31
"13167",22,85654,515.59
"26955",60,129597,1147.92
"21015",19,38957,352.08
"16980",204,579617,5257.96
"22061",77,159579,1606.33
"8775",38,95026,858.39
"23064",16,44506,110
"26217",49,103100,480
"25328",6,13351,45
"16259",23,62757,520
"22639",22,52098,310
"19829",20,29659,221
"422",28,72968,595
"1701",16,79225,645
"9359",33,141101,753.44
"34385",17,57813,311
"10523",93,200926,1316.72
"4796",15,39133,159
"9875",9,26848,77
"23060",36,66634,356
"8531",22,77043,379
"20827",93,234482,2258.47
"1612",5,20345,136
"1937",45,121932,942
"1468",28,69095,612.43
"4075",29,73577,567.88
"17543",29,62128,418.75
"15291",26,74416,516
"5683",45,138053,1261.54
"5684",31,74661,596
"14749",52,111115,781
"34903",21,55384,519.5
"876",21,65299,538.43
"2477",14,37231,380.35
"99",17,67415,374
"17569",4,10243,48.84
"26542",30,95492,631
"17327",53,148110,799
"14912",15,39155,275
"19515",17,68094,510
"22309",19,51903,434.94
"9068",41,91680,747
"10805",9,34043,252
"2372",22,43421,358.25
"15813",28,59048,470.94
"16243",49,58920,639.83
"877",49,105509,992.6
"296",36,121913,858
"16154",9,30351,263
"11522",31,57599,464
"5687",14,78024,750.79
"18321",97,201743,1642.78
"13303",30,61958,463
"1249",22,38108,326.74
"8532",26,52277,307
"8675",75,174101,1674
"5635",32,74769,565.76
"1751",6,14314,70
"49",13,21161,135
"11207",23,81951,740
"26551",40,101082,833.36
"11732",12,50868,362.04
"16993",58,154966,1212.07
"1484",26,63106,569.54
"10594",39,83978,512.32
"12461",8,29615,151
"2398",28,92507,875.21
"21158",12,25234,95
"8693",23,44849,413.87
"15397",48,111217,922.53
"5775",42,95336,966.92
"13162",12,27952,258.25
"18243",5,10621,73.06
"22838",16,54239,369
"2379",28,87809,442
"16527",9,24178,142
"24841",23,80769,839.62
"24500",37,46470,294
"9392",24,71222,350
"5950",195,627620,5200
"5636",38,151141,1096.43
"8486",28,154296,1069
"17995",6,22395,176.11
"15113",20,45367,354
"1372",31,54166,420.67
"15866",14,26759,216.71
"20884",451,714262,11834.04
"8144",15,74892,176.4
"10315",14,44788,316
"9127",4,13788,73.61
"27125",118,196327,1940
"10057",27,64088,443.92
"12986",209,507519,3821.15
"13962",12,40269,312.3
"18450",26,84724,547
"18053",3952,12815702,322793.66
"1627",25,67398,408
"17813",7,22188,138
"149",29,56528,564.62
"9514",3,8557,37
"10054",73,158072,1461.01
"15821",19,39335,253
"289",21,96450,468.72
"8297",38,83856,447
"1464",14,42998,472.07
"16460",100,326824,1712
"21029",64,67783,536.26
"16706",70,240835,910.56
"1678",39,94280,807.94
"10310",88,163292,1299.22
"4937",11,24818,245.7
"10674",12,53390,405.79
"8584",10,26613,131
"26403",97,133101,1203.96
"3843",42,184437,1442.77
"33648",NA,151128,0
"310",22,51468,401
"14794",30,31219,215.98
"23826",43,180343,1387
"20183",90,217667,1875.33
"8118",33,91731,605
"16469",8,12857,91.98
"8804",35,50377,309.01
"20040",21,51796,380
"34897",15,60982,509
"11750",16,47431,394.25
"17378",31,66149,460
"22609",3,5463,31
"9817",10,25566,302.52
"9775",14,50515,427.02
"21120",39,113734,896.38
"1635",90,265513,1681.04
"27320",24,91451,810.56
"8695",17,62787,467
"15547",27,59267,417
"13874",44,114485,1046.61
"34250",13,24263,213.71
"11200",81,205068,1231
"7768",436,987600,8617.1
"18379",46,100513,599
"4130",16,43072,208.93
"9318",21,38785,201
"8886",67,142236,703
"8265",4,6032,38.68
"15266",5,13606,123
"971",121,242805,2617.94
"13832",24,33641,247
"1643",15,33250,138
"17309",74,228876,1396
"19087",8,22864,191
"11608",21,108004,958.09
"91280",34,82097,569
"273",21,41535,230.51
"26268",11,21389,142.05
"16795",17,28005,213.87
"24606",107,175712,1772.4
"22176",62,229504,1588
"8885",14,38569,300
"17878",167,101198,767.34
"8778",475,1549744,9831
"33861",5,18263,45
"2224",11,36804,236
"20761",3,1001,1
"16281",13,18906,155.08
"13264",49,121448,988
"35039",14,10396,52
"148",39,92706,615
"8120",23,69874,572.9
"11466",30,47199,398.23
"15653",18,36918,216
"9332",12,39918,261
"32779",107,351095,3441.82
"8145",12,32042,243.21
"17032",10,15413,105
"12327",54,152455,1037
"9315",44,105077,761.05
"303",43,94457,746.29
"1523",21,61557,359.32
"6139",42,65265,521
"13611",5,14107,100
"618",34,100944,554.88
"11232",14,32260,285.45
"19954",15,25037,190.5
"22273",41,67200,440.31
"17829",7,16267,133.68
"17355",8,17082,85
"12511",21,69561,576
"15556",33,62906,450
"20769",12,34619,269.18
"1373",12,26340,172.32
"15423",10,17542,92.28
"2145",17,55332,464.89
"11609",16,48134,338
"12232",17,47626,315
"8556",15,48183,329.01
"9057",29,64195,522
"13017",30,52957,394
"12530",35,123727,757
"91",52,49114,328
"34595",46,107182,874
"21704",47,87269,681
"19448",74,248877,1851.58
"10626",9,25487,107
"27575",0,13765,0
"26990",790,4715995,35553
"14701",37,73857,591.46
"14800",33,84194,721.07
"5704",15,37760,300
"18129",230,672444,4672.18
"34178",22,69679,512
"20130",41,92100,697
"33527",58,159883,1586
"31203",182,661848,7186.08
"3753",77,225564,1319.15
"14329",34,153483,5158.74
"18171",35,214477,1135.67
"21529",3,34924,132.01
"9523",13,35487,259
"23876",34,57614,557.46
"5867",43,78615,1000.1
"9803",30,245925,783
"9304",22,53658,300
"4214",2483,6842762,211356
"5902",13,45973,312.68
"21085",10,19809,167.73
"23130",68,150144,1301.31
"16905",6,18917,95.76
"21971",24,60576,317.77
"13710",7,18343,135.86
"17110",4,15601,117
"14033",15,28699,184
"13857",5,7956,54.2
"12247",7,16743,137.8
"20830",78,227431,2278.79
"1713",18,66771,524.28
"27064",78,206178,1704
"33698",NA,62068,0
"16607",10,23240,51
"22319",9,13837,116.51
"11256",49,110507,1110
"16982",61,171145,1248.91
"35346",6,6812,4
"11603",23,48594,399
"12745",4,12190,85
"14660",37,149469,1396.17
"15309",86,162160,1640.97
"101",22,68842,255
"20318",41,68438,409
"8432",78,176198,960
"35209",4,5238,46.56
"11711",48,134458,904
"12956",32,74092,524.76
"9160",31,66437,343
"1377",14,34396,141.06
"8472",35,118076,545
"15673",71,136180,751
"35010",7,16060,125
"34085",29,78682,601
"10628",18,31718,264.99
"328",10,19688,143
"34713",20,71113,519
"14349",28,73435,362
"33313",15,81544,556
"11243",36,80627,783.14
"8802",7,8590,46.61
"21230",161,355416,2498
"18556",85,143234,1290
"22637",27,40490,238
"22002",9,13639,155.33
"664",89,289694,2210
"15193",18,44418,412.44
"5863",62,200158,1478.54
"32975",72,168603,1806.89
"19506",87,253497,1090
"34413",15,32662,167
"33990",17,27103,193.51
"15294",6,33151,343.66
"12236",12,37152,298.23
"22739",28,43430,421.03
"26280",22,52800,471.14
"24919",69,188398,1017
"9820",6,11991,118.22
"5634",29,68812,606.07
"34148",17,35668,293
"12469",35,93051,717.97
"13202",17,40286,402.54
"32275",93,180621,1125
"1536",368,995976,38363.87
"16413",15,53614,283.15
"19726",52,121800,1048.11
"8892",75,203649,1156
"13565",80,181398,1868.33
"11788",31,56507,358.26
"34316",36,132435,711
"836",65,198882,1262
"21573",124,331353,2582
"35320",26,86836,745
"11942",20,45448,190
"25271",208,736391,7843.32
"12474",34,62665,507.43
"21161",30,92903,588
"10629",18,44324,354
"32366",10,31324,30
"22407",207,375426,3887
"20408",82,172003,979
"26759",36,113875,871.56
"26539",73,53819,457.55
"34636",21,57178,343
"35207",13,34860,191
"22353",38,89030,440
"16107",37,82300,540
"21219",31,40204,343.47
"34247",71,216334,1821
"20387",132,375587,3464.99
"110",291,816819,6171.4
"20524",37,111182,823
"22340",24,60648,459
"26210",29,52157,280
"34873",27,32107,144
"22597",258,480283,4019.65
"19125",25,50944,63
"22346",11,24424,102
"2247",74,108268,958
"34952",18,29113,296.55
"19258",45,117025,770.19
"25291",12,29312,280.23
"26627",55,129103,861
"24340",15,24708,81
"32941",140,407738,3448
"3514",2694,10170651,264509
"4198",22,46914,336
"11293",18,34158,319.96
"19553",182,4310675,214309.18
"16389",71,194395,1238
"11244",23,74244,540.08
"11257",19,50228,352
"34189",19,88876,763
"19480",7,18316,130.32
"12786",20,53365,303
"17041",75,202823,1279
"17159",241,387058,3538.21
"13397",39,504841,7043.77
"27171",28,63018,550
"15134",30,85942,540
"420",9,21770,139.11
"34156",41,82325,727
"1035",24,73114,412
"23273",112,319524,3228.83
"8558",11,31662,200
"27496",28,97310,871.17
"22025",5,8103,62.28
"12627",85,319433,2861.52
"18626",133,486287,4362.17
"10744",22,86149,711
"35016",16,47600,455.1
"5608",34,130612,525
"313",95,153520,880
"4087",30,71100,532
"15204",14,25009,428.48
"1418",37,70783,420.85
"34859",12,22289,113
"22528",89,127194,1000
"24211",16,32682,214.16
"8250",39,97775,877.67
"11647",34,80311,477.61
"34639",24,53468,488.34
"9323",33,101385,603
"12207",23,85273,630.65
"15136",67,197031,1727
"16201",24,49882,432
"17145",22,60702,512.68
"32092",21,61057,472
"5699",21,55704,456.5
"11715",12,33165,251.05
"11431",33,116264,926.25
"862",18,55006,266
"15104",52,124347,824
"18795",8,18088,196.76
"306",43,88028,754.26
"13654",34,85590,679
"21377",4087,784207,22.15
"15025",3752,23563065,862719
"18914",613,3970583,136290
"21761",0,2062,0
"33108",41,197468,611
"935",498,3886020,145346
"4345",2790,14395612,611198.06
"14985",1068,5466910,192030
"4306",2406,12108468,298506
"5021",5165,20941932,786768.33
"6559",21839,33705738,1431387
"3618",8878,101026356,3370798
"4167",498,3510139,39647
"27474",4319,31051593,1036811
"16703",290,1162564,26799
"6768",474,2000585,49649
"13391",78,363072,1862.86
"2487",2098,8491999,303611
"16547",33,73502,341
"34147",176,659344,4999.29
"34757",13,35124,253
"18124",37,90370,670
"32640",2622,17365664,243809
"32218",28,117147,975
"29951",65,255499,756
"30559",1044,4150337,33761
"33987",72,50453,0
"22434",27,65220,238
"34365",12,31320,249.5
"27351",23,41100,369
"26392",23,1286328,78460
"623",5580,46280000,567965
"953",281,1098325,7314
"23592",18,21523,0
"23537",65,125726,853
"23210",37,150793,1155
"34858",7,22100,0
"4950",292,645175,5955
"27550",48,103232,875.47
"34103",1543,690780,7474.19
"8870",94,206885,1366
"17594",10,24030,198.61
"10842",187,553994,4891.06
"17282",90,251247,1854
"30692",68,97940,354
"5903",427,936931,7010
"30414",80,248700,428
"77",35,191718,1744.99
"29177",80,190834,1897.45
"32247",446,4214617,12024
"35406",9,4329,14
"10502",38,81540,594
"34522",18,24703,194
"33897",134,424649,3834.56
"4009",150,268180,2533
"26972",27,45958,386.72
"10374",29,72644,634
"19274",7,20352,191.2
"19582",90,211672,1482
"17514",255,638975,5196.85
"11971",146,463500,3660.12
"30878",2,15313,174
"20215",26,79954,193
"851",32,80950,541.43
"8124",22,60732,476
"1252",124,366559,3974.23
"2324",9,10275,32
"90148",34,92572,2052.75
"34395",20,198699,940
"11683",11,65200,266
"10475",26,62198,319
"21495",64,192895,1397
"22205",4,10086,56.86
"17621",15,36472,227.43
"8314",21,53794,490
"6962",146,291307,2178
"17749",105,246034,5667.15
"16330",7,21992,186.08
"29330",31,112100,1275
"22984",19,193030,1961.12
"34872",14,8658,23
"34052",12,52036,454.41
"15169",106,167011,1324.83
"23342",32,150351,1433.56
"35066",10,19661,81
"33806",42,155115,654
"32251",44,175729,1634
"15585",25,57113,417
"29712",83,455445,4068
"90311",56,165670,549
"31698",1077,6024607,98652
"29506",9,76943,97
"18127",18,33233,265.2
"32527",24,58869,207
"35363",8,5231,4
"1092",30,49273,281
"13060",258,668034,6444.15
"19343",177,323047,2051
"34574",23,26834,222
"19999",41,77391,455.52
"34780",4,58763,676.72
"17792",52,95128,604
"9828",6,43575,128
"34242",17,48403,443
"10581",31,94842,693
"35329",94,183783,1166
"32574",114,1405430,11547
"30043",9,36338,160
"30339",11,53096,150
"29024",33,109474,594
"29550",43,178295,852
"11355",18,49104,344.61
"12208",45,106626,422
"15664",63,99625,775.47
"34963",4,5263,0
"28421",54,816077,925
"18086",26,49827,293
"14415",11,39376,323.25
"1469",15,27757,181
"28035",14,84662,75
"14043",135,285114,2394.92
"28348",48,235966,1505.45
"23901",52,365623,811
"30744",11,44027,533.25
"15362",19,37542,275.64
"28384",36,129607,1143
"19215",91,103257,450
"20484",93,194727,1547
"15697",485,1777695,13525.53
"33560",20,74286,939.96
"35281",15,15366,135
"90200",132,443555,1191
"10126",12,33767,255.03
"10696",49,74039,740.55
"13774",9,32976,246
"29133",27,49998,379
"27180",48,155114,1049
"23621",266,875370,20489.98
"7403",45,108475,977.41
"20015",39,513095,2625.75
"21868",201,353934,0
"26601",37,98169,805.25
"17741",61,173804,567.95
"29637",53,104973,664
"26658",32,39547,311
"26743",103,168606,1090.7
"32871",24,68234,594
"14083",4,7865,50.3
"23806",42,83514,881.82
"31631",46,145449,1120
"35421",8,5565,1
"27897",6,21888,21
"15152",23,55494,487.96
"27026",19,18479,126.37
"18402",86,305570,1549
"14078",132,300248,2038.85
"20670",16,20399,55
"13446",8,16683,145.51
"13563",6,12126,50
"15714",79,195067,1610.87
"33481",37,221096,1839.78
"7411",279,866023,5778
"31090",5,26025,100
"13753",17,102280,662
"17933",154,366955,1675
"17773",21,44678,128
"24123",81,212331,967
"32347",21,99846,891
"30075",12,25493,193
"32648",49,2494232,509
"9077",31,79339,523.48
"35141",18,520520,5977
"33149",149,383991,1911
"34123",25,174394,1080
"23472",198,251361,0
"35143",18,46413,334
"5624",13,57443,758.1
"17825",4,9925,75.12
"29941",11,138175,638
"29513",12,40289,148
"30052",98,620505,4792.45
"10993",12,24671,254.91
"11235",11,39668,205
"9021",30,76971,258
"22653",13,23066,194.42
"33552",31,101215,882.59
"34837",45,143474,823
"28390",52,104187,847
"33422",25,120045,1007.2
"30128",11,36440,107
"16777",30,54283,507
"15684",15,39383,375.48
"20012",40,60861,864.36
"23092",71,325625,3361.3
"24080",68,68138,448
"1491",23,46009,332.49
"28511",298,1142673,8518
"24811",134,627845,4557.3
"22295",2287,5469354,31514.37
"35172",15,32216,180
"27437",39,69473,652.76
"10443",7,14214,96
"11365",83,206286,1969.55
"26508",54,204585,1254
"28312",45,286925,145
"31443",26,54481,222
"27808",7,22938,106
"9846",9292,32508997,243882
"21098",1071,5084808,47862.2
"22584",1187,4807821,41260.2
"29069",66,149900,742
"35420",5,3878,0
"16386",17,54301,313.83
"24038",7,13587,60
"11357",7,18751,85
"5792",6,22359,199.57
"1067",49,120346,1150.7
"2055",90,335601,2907.19
"5241",90,380838,3748.97
"12198",50,169768,1449.23
"15293",55,195214,1859.21
"5118",56,219567,2018.41
"9343",21,66531,527.66
"12915",85,291880,2702.79
"12919",44,148832,1428.86
"15445",120,404820,3417.37
"15241",114,394437,3253
"34380",70,199021,1944.26
"12917",66,245723,2138
"12918",43,78695,804.08
"12923",168,725099,6890.33
"20740",603,1787788,20870
"28123",71,156275,1128
"27943",40,213767,1350
"22811",26,152098,1411.67
"18155",41,80129,486
"12717",15,33865,265
"32869",68,204639,1335
"29401",13,32694,140
"21122",123,366408,3925
"26550",5,12632,83.23
"90169",73,181297,572
"9189",35,59724,476.05
"22578",55,125560,1080.88
"34314",14,57684,486
"6196",10,23811,205.04
"10856",11,31168,236.43
"35045",8,7809,0
"23622",157,579459,28613.7
"4995",99,218151,910
"22853",49,192093,1205
"34901",13,16312,86
"30306",60,164214,1190
"26790",46,121147,917
"15797",441,994376,6669
"20577",65,140673,960.79
"26537",14,57621,232
"17798",91,858542,14251.95
"29272",69,216383,515
"14357",27,66825,2420
"11721",13,31581,184
"1877",12,44685,323
"2443",75,143782,1088.51
"18748",25,90641,716.46
"20220",49,107006,670.18
