"","numemp","asset","RWAJT","RBCT2","rbc1rwaj","rbcrwaj"
"57899",16,76803,69234,866,9.794320709478,11.0451512262761
"22039",10,57988,32221,993,63.8620775270786,66.9439185624282
"16419",45,128422,74156,929,19.5682075624359,20.8209720049625
"30367",41,249300,140574,1319,16.3593552150469,17.2976510592286
"57298",53,212860,156743,1562,13.0914937190178,14.088029449481
"3881",98,310297,242957,3050,13.4768703927032,14.7322365686109
"32487",14,51655,25971,325,18.5476107966578,19.7990065842671
"58485",63,443609,296732,3729,13.5003976652333,14.7570872032676
"57657",66,583958,456941,5739,11.9934521086967,13.249412943903
"35456",51,352500,217811,2736,11.9351180610713,13.1912529670219
"11706",17,69844,48909,426,11.9773456827987,12.8483510192398
"27552",177,954305,781373,7108,11.1296397495178,12.0393205293759
"58321",79,800739,699338,5100,10.6516448412642,11.380905942477
"34393",9,97904,64124,808,23.5496849853409,24.8097436217329
"57611",5,39946,28773,333,27.9949953081013,29.1523303096653
"1673",392,684452,566542,7317,21.0390403535837,22.3305597819756
"58548",27,107839,84771,1060,13.5140555142679,14.7644831369218
"6646",54,129011,91433,1144,15.4353461004233,16.6865354959369
"3564",89,308351,199866,2218,15.0245664595279,16.1343099876918
"26977",50,134222,75032,938,16.5502718839962,17.8004051604649
"57633",194,471615,397932,4990,13.629966929023,14.8839500216117
"9087",1115,4807916,3896819,49375,13.8720582095294,15.1391173159441
"57626",45,196104,164356,2055,12.0062547153739,13.2565893548152
"22543",5,28932,13293,122,26.0813962235763,26.9991724968028
"8426",170,892167,479479,6506,15.1869007818903,16.5437902389886
"57869",41,179441,141898,816,9.99027470436511,10.5653356636457
"35408",278,1679443,1160604,9440,13.5796533529093,14.3930229432261
"31249",37,145740,105340,1111,11.6679324093412,12.7226124928802
"9751",46,356162,247761,1638,18.5081590726547,19.1692800723278
"29132",193,815554,523051,4064,17.2224123460236,17.9993920286932
"91005",25,167518,126694,1105,29.3605064170363,30.2326866307797
"27831",42,215935,96123,1202,30.3673418432633,31.6178229976176
"35029",36,132160,103061,1294,11.5543221975335,12.8098892888678
"32257",89,251410,134117,1678,27.0905254367455,27.5878523975335
"30332",21,59873,41552,520,31.82518290335,33.076626877166
"30619",14,66531,34195,430,20.2661207778915,21.5236145635327
"19795",74,327548,245274,3075,12.9255444930975,14.1792444368339
"11694",90,333323,254501,3210,14.2687062133351,15.5299979174934
"26549",24,120618,80162,877,13.0273695766074,14.1214041565829
"19600",291,313180,148188,1869,46.8769401031123,48.1381758307015
"4061",22,89688,69495,874,11.0525937117778,12.3102381466293
"58727",45,221805,186311,2333,10.7540617569548,12.0062690877082
"35189",221,1014538,822142,10321,11.0849463961214,12.340325637177
"58562",27,134243,92706,1163,17.2642547407935,18.5187582249261
"14936",39,144326,126972,1034,11.7569227861261,12.5712755568157
"7506",265,1055291,732074,9231,12.8120927665782,14.0730308684641
"18489",154,628944,546029,6740,13.5274866353252,14.7618533081576
"90140",86,392016,251355,3143,17.9586640408983,19.209086749816
"14311",14,160135,110117,951,11.2489443046941,12.1125711742964
"32304",6,24502,11559,144,35.0289817458258,36.2747642529631
"58697",11,93637,54073,679,16.1836776209938,17.4393874946831
"9812",8,47354,32871,205,26.1415837668462,26.7652337927048
"28380",168,676725,342714,3047,14.1532006279288,15.0422801519634
"27015",216,510634,379836,2764,14.1850693457176,14.9127518192062
"8251",30,130614,92278,1023,13.7497561715685,14.8583627733588
"8822",10,41850,28278,236,13.2859466723248,14.1205177169531
"18152",30,58651,37628,405,18.1832677793133,19.2595939194217
"57072",42,264135,194930,88,3.26373569999487,3.30888011080901
"10375",28,129972,97930,1227,14.4970897579904,15.7500255284387
"34885",169,457575,378783,4741,13.0789924574229,14.3306325785476
"57264",26,261215,219184,2745,5.58069932111833,6.83307175706256
"35267",11,18442,4187,0,365.870551707667,365.870551707667
"3304",131,520321,447608,5604,9.62896105520902,10.8809494021555
"35314",9,40946,35060,447,17.4928693667998,18.7678265830006
"13947",35,206597,114003,1426,15.9855442400639,17.2363885160917
"17230",81,530394,329650,3242,24.0982860609738,25.0817533747914
"34106",40,139634,96653,1216,14.9617704572026,16.2198793622547
"9831",58,264671,164687,2037,20.0999471725151,21.3368389733252
"17622",40,186100,118214,1492,16.8127294567479,18.0748473108092
"3931",574,1491650,1246138,15588,11.606900680342,12.8429596080049
"13080",29,132229,52264,654,30.141206183989,31.3925455380377
"20093",42,122907,92103,1048,12.7932857778791,13.9311423080681
"6058",94,413454,297711,3585,12.2434172737991,13.4476052278888
"58629",185,1239294,967673,7740,11.7186280902743,12.5184850667529
