"","numemp","asset","RWAJT","RBCT2"
"33684",NA,442881,NA,0
"15699",25,59572,41703.2,512
"15426",10,14919,11582.94,145.14
"10790",11,26654,16781,169
"23091",321,523124,405475.7,3645
"18545",152,283334,202757.2,2414
"31751",8,25771,12042.8,79
"19590",41,73238,49503,430
"8276",12,31260,16348.4,112
"27711",37,97069,45689.7,428
"10173",11,31170,22016.7,195
"9465",35,139830,87914.14,1104.04
"11892",62,139643,75055.4,537
"903",200,653255,311088.5,3451
"622",451,2227738,670678.2,7178
"14531",445,1112328,706486.1,8327
"34302",23,21720,12942,90
"3831",80,277713,191616,1969
"4415",141,479539,374100.2,3459
"33197",91,277907,182463.1,1963
"28701",32,138185,69724,370
"6423",184,1152838,734573.12,9350.42
"14341",54,220158,145755.9,1453
"9266",140,652248,387686.8,3539
"3735",333,1641727,1057519.4,7993
"15082",33,146817,68649,540
"12780",19,43000,31258.4,315
"15225",33,74900,53830.6,524
"15178",29,64237,44274,432
"3706",125,477695,234494.1,1840
"5310",102,285784,189083.4,2116
"27267",26,111264,78874.3,993.7
"29031",111,315435,178979,902
"29738",252,884999,548285,3293
"6782",51,54998,20474,256
"26213",62,126186,90376.3,1037
"20726",21,59850,41118.75,518.75
"20557",36,68559,50910.06,636.96
"22968",89,179688,122949,1242
"26248",53,189215,149648.92,1871.02
"21614",37,75950,51810.7,454
"19594",41,61627,41513.38,519.98
"19838",42,115561,82788.33,1048.03
"19234",27,42295,28391.49,356.69
"17906",43,64598,32116.6,403.9
"34063",4,10487,7519.8,70
"20156",67,150212,103802.2,970
"20537",68,141360,94291.11,1180.71
"21919",53,84939,47342.6,529
"10973",21,59143,40614.1,465
"4624",23,52095,35093.19,440.19
"27501",145,288462,202377.1,1381
"18609",137,238061,178983.8,1877
"34232",8,16152,8314.7,78
"26498",133,639013,393249.32,4924.72
"20639",148,285075,178642.4,1591
"10892",12,21442,11044.2,116
"20311",59,160559,115904.7,1367
"19862",59,157606,84264.5,915
"24678",22,52758,39935.8,441
"20473",272,601090,352065.02,4403.72
"34422",15,21148,10309.2,112
"23886",81,130340,80869.79,1013.79
"5800",19,68006,56249.2,505
"20241",180,311043,190315.2,1796
"21567",15,21564,8364.4,63
"20504",53,127686,100277.1,1247
"27006",80,331501,238113.4,4876
"21663",57,87636,58103.1,418
"21224",76,134209,110287.6,1028
"33994",24,85090,59838.6,741
"15001",155,377891,286048.7,3369
"31581",7,23153,10011,0
"34090",21,67131,38356.1,299
"10647",9,25630,14552.5,182.4
"428",40,51906,25350.1,317.2
"2328",17,34052,16595.6,161
"27471",858,11886981,11771043.56,151146.16
"29140",132,296859,170195,2144
"28574",469,1261864,763466,9586
"30182",70,142765,80122,574
"32328",13,77302,39775,499
"26306",16,7076,3105.5,0
"23348",33,88676,70788.8,457
"8843",55,102856,75187.7,734
"25046",24,33699,24569.3,216
"22675",91,205507,158313.03,5637.93
"239",22,51027,40354.3,469
"1439",19,48167,40714.9,466
"25192",156,200097,169588.23,2197.23
"26764",24,52924,37265.07,472.57
"30950",3,5895,2920,23
"16730",63,129516,78613.6,719
"34334",10,15703,10602.5,42
"33993",14,49248,37827.1,275
"18806",21,31858,27313.74,343.74
"24472",47,80350,49958.7,404
"22373",61,173124,106009.5,1073
"19300",105,294937,235624.3,2218
"25621",36,82143,51816.1,523
"26398",23,48456,42103.5,515
"32972",39,110640,75834.27,949.87
"33812",15,48037,37817.38,473.18
"6837",173,423615,253753.31,3173.21
"3619",2354,8764627,9205606.8,290945
"13085",148,358082,256893.7,2283
"13595",65,118288,72621.05,911.05
"15872",243,540660,382464,4590
"24481",19,35993,24318.9,297
"24334",18,41872,22609.33,282.83
"27528",43,89092,66258.8,555
"23001",34,43127,32475.5,406.6
"20393",165,345542,223940.57,2809.07
"24655",67,163857,126052.6,1174
"18246",255,1476202,760826.2,6277
"9104",8,32167,16986.67,212.87
"31980",19,32257,21030.29,263.29
"30385",8,37979,20062.2,136
"30617",40,154864,76808,967
"29597",21,111025,53506,671
"32526",1225,5549245,2478493,21022
"29878",29,97353,53420,410
"34549",2,3029,1576.46,19.96
"17784",174,228919,136849.9,1671
"8733",36,85885,51658.03,650.83
"15432",9,18476,11333.1,142
"9645",42,46139,23789,270
"228",65,201942,169220.5,1990
"1117",32,68224,44503.78,564.68
"20292",19,17282,8940.76,111.86
"5617",22,24594,13180.08,165.38
"22569",21,52302,30468.56,382.66
"26944",21,53593,37704.5,433
"16701",334,794883,315980.92,3987.42
"20006",10,12500,7347.79,92.79
"15444",82,151910,99641.9,1247
"19115",51,85201,66168.6,629
"10204",9,14582,10127.14,128.14
"22263",8,11695,8211.7,98
"20712",16,30707,25548.4,197
"22554",29,69085,55851.8,610
"21131",26,75380,59046.5,627
"13150",167,432594,344430.5,3782
"13099",53,102728,43151.6,361
"10120",11,34580,17738.91,222.31
"6770",337,891916,583429.92,7387.72
"30713",3,7032,2143,0
"19355",40,125691,105715.3,733
"8205",29,53192,41096.4,372
"5174",43,78993,53909.9,446
"29668",27,69133,43483,356
"34294",4,10671,4433,52
"28705",86,195907,137706.1,1673
"2838",31,95331,59533.8,716
"23671",64,51580,36285.06,454.16
"22444",36,60349,47472.68,595.38
"28254",487,1479306,1069986,11708
"26478",6,21422,11449.6,124
"5417",28,47917,37994.42,477.72
"28949",6,39750,21667,56
"4131",208,373701,249894.5,2207
"26800",6041,18613298,15673703.5,179197
"29688",50,159922,69813,876
"15954",181,503490,212271,2668
"33784",50,137838,79739.6,872
"15354",20,38928,24141.8,303
"22381",13,26580,12430.45,156.35
"33467",14,33528,24562.9,248
"18903",49,168825,108108.1,1339
"8868",33,104163,77545.7,808
"28454",99,266035,203837.1,2264
"32113",41,177100,102236,1290
"11681",4,11808,7958.3,80
"29979",551,1920574,1198952,15054
"22959",8,14559,7045.6,82
"34149",10,19291,11126.1,122
"9923",54,71591,53219.33,667.23
"33991",25,62837,47668.83,596.63
"25244",31,120428,93430.1,985
"10858",11,39978,16727.7,180
"16782",49,76306,44730.9,525
"18483",6,12579,6214.96,78.46
"23284",266,1245170,672315.37,8449.87
"34067",14,85775,46726.3,398
"16410",22,36509,21153.2,253
"22015",51,112726,80134.44,1002.44
"17751",106,268814,182590.8,1638
"32018",20,40690,20206,189
"33134",30,138390,107450.46,1345.86
"11682",21,49834,14200,148
"10989",33,74218,40786.1,502
"30079",5,20768,8286.6,100
"23339",167,189705,132917.1,1528
"9619",30,46191,31944.6,342
"6051",56,111662,65075.01,813.51
"16068",780,4488741,1629956.58,20672.38
"17453",20,81926,48167.8,402
"32649",7,22507,15614,73
"22288",77,595322,297209.81,3808.41
"33655",NA,438679,NA,0
"21001",53,110572,63807.5,500
"18625",48,92660,50657,581
"31813",3,5649,1698.01,21.51
"12612",233,805306,471673.48,5979.08
"28507",13,45705,17186,94
"32569",47,220408,124810,814
"15392",7,16199,11344,106
"18775",332,721948,581431.72,17273.42
"97",156,437773,289299.27,3645.07
"32960",17,43697,14539,56
"33901",97,190287,135124,1114
"19732",85,157923,112447.76,1419.86
"18277",48,124636,61074.5,496
"26822",31,60843,38936,242
"1391",18,41665,24035.6,248
"4666",375,337355,115408.51,1499.71
"2315",123,170039,117315.3,879
"29471",7,54889,20578,185
"29743",18,45392,24303,132
"9967",44,94085,31463.9,214
"1198",30,80769,31767.2,321
"15085",73,113553,70724.3,722
"17123",100,353148,225433.4,1170
"28780",61,278920,136280,697
"34012",23,16222,7707,57
"22671",32,112190,57622.07,739.17
"8023",36,100172,80902.2,1012
"32422",4,8650,2564,31
"29663",150,339423,209246.9,2140
"11343",7,25848,16191.74,204.64
"1436",4,4548,3639.52,46.22
"9049",68,147013,84170,532
"25745",68,233774,146617.27,1833.07
"34095",16,39083,33781.6,341
"33825",27,49655,36703,400
"24497",17,36695,27672.5,296
"33013",12,33645,21176.42,266.22
"19601",84,347617,243910.3,3937
"22177",56,159768,100453.25,1259.95
"5296",377,1288711,1040332.02,25025.82
"11619",138,413594,324362.9,9813
"1515",61,177353,123568.48,2047.88
"1509",241,780764,653461.47,9674.57
"12340",163,514247,395691.8,6155.6
"13237",27,72485,52756.28,662.18
"5319",85,213114,141193.72,1774.12
"15389",35,144313,96211.55,1215.95
"18233",28,75585,40412.79,506.99
"5311",219,520133,407287.04,7093.14
"33792",4,99845,84631.12,1104.42
"33367",617,454992,411499.09,5404.69
"29805",1241,10504295,3918574,40039
"26243",12,98139,92421.8,1229.5
"24064",13,29853,13255,113
"29085",58,139047,71923,660
"28225",182,540673,365439.28,4580.98
"9631",13,39828,19669.7,109
"90146",65,166962,75672.07,947.67
"27293",20,60931,34789.24,436.04
"9096",6,18262,9427.2,112
"32575",19,83832,49455,453
"21641",34,55234,34753.45,435.35
"27184",49,321776,267949.5,2273
"5915",306,1172768,669045.98,8416.38
"24829",20,103726,95549.68,1209.58
"30243",26,109820,50575,625
"32335",49,321541,173861,1342
"34340",63,119644,56346,213
"26390",68,149731,100335.36,1256.76
"30783",9,59549,10534,20
"1396",9,16855,12469.2,155
"284",14,50710,32967.56,412.76
"28288",8,31598,15182,111
"11477",18,58724,30118.76,376.66
"35",100,261324,181611.6,2125
"26336",32,150916,88916.8,654
"28191",12,70638,27996.18,350.18
"5814",23,57096,37720,450
"28242",29,93753,52974,365
"18836",54,175590,134201.1,1648
"14418",83,117737,80191.5,2134
"23658",30,86686,61930.4,569
"11694",81,137803,99740.3,1247.1
"17270",11,21213,12925.02,164.62
"25294",99,155579,93354.3,877
"1214",18,55870,34568.91,434.01
"3276",67,141299,90826.7,652
"19483",40,79209,45194.9,270
"11556",34,85974,49002.87,615.37
"26579",28,62099,35343.5,246
"90030",3,4224,1913.96,24.36
"22314",1,2409,709.5,5
"13191",14,54038,20994.84,262.94
"26617",7,34350,17826.6,200
"10171",16,62332,37599.33,470.03
"28626",197,542369,295114,0
"34167",9,19997,15025,188
"28522",43,217468,95176,711
"1814",9,25062,15570.9,157
"18331",50,89422,50472.53,631.03
"30691",9,56140,30536,0
"13272",17,44674,29178.72,366.82
"33365",28,76904,49989.44,625.44
"2987",153,268950,178009.2,1685
"26704",27,37043,35434.82,448.22
"32004",36,60666,36434.9,340
"34456",19,35147,21318.85,269.25
"6959",102,196293,117949.4,748
"32477",16,27164,18178,229
"32341",76,250380,122463,982
"32404",12,35653,22616,135
"11652",97,267681,136198.69,1718.89
"27476",849,1329341,847812.68,10618.48
"19919",610,1322022,789891.14,31913.04
"9828",46,367360,166404.6,1504
"22302",61,93511,73164.92,920.72
"16876",7323,16025000,9214481.25,115981.25
"33976",793,1450214,1018382,12802
"1804",393,979127,575363.29,7196.89
"24553",93,141815,101998.48,1276.18
"22759",40,66588,26968.59,337.79
"26789",132,67633,45220.5,380
"20828",1715,6023542,3860530.35,76425.45
"11813",2030,4191516,2817692.84,35278.64
"12342",15,29923,20207.57,253.37
"14618",74,265761,207340.94,2608.64
"26653",11,16953,10335.03,129.53
"18408",292,858223,647611.26,8109.56
"1047",77,121791,80843.99,1011.59
"1961",54,74882,51582.4,607
"34554",12,5315,2098.4,10
"8560",26,47405,32899.3,413.6
"33927",9,22479,9894.2,86
"21269",47,108206,50528.4,415
"27122",23,70557,57738.91,723.31
"24516",57,564517,231956.9,9895
"9644",313,783963,446705,4021
"22559",54,123630,83860.4,834
"33658",NA,468515,NA,0
"33686",NA,1752862,NA,0
"16604",117,281504,199101.5,2491.7
"19842",420,2735167,2168280.09,27245.19
"5170",71,210109,158681.2,1665
"32964",507,1260023,932985.68,11870.48
"15093",40,71883,39273.69,492.59
"34421",7,17290,7977.9,60
"16601",19,44561,31166.2,338
"11782",38,99075,35056.49,441.09
"866",20,37645,24932.45,313.15
"19434",69,133437,88972.66,1113.76
"13290",47,108779,54489.18,684.68
"22130",79,129601,101389.49,1271.09
"155",27,44465,28431.89,355.69
"26689",18,100659,78085.39,976.09
"9108",132,199445,142472.13,1798.63
"18700",50,87037,62173.9,396
"24799",37,81291,56987.25,712.35
"25178",153,395597,432055.1,27535
"27595",2549,7575915,7898673.39,203210.09
"3510",67704,236982000,209066916.25,7960616.25
"33404",1803,5293288,2875423.77,36090.17
"9575",4380,12843994,11752641,269634
"12773",135,259240,190778.1,2006
"5618",16,59065,42600.35,533.15
"8243",28,66501,52512.19,681.39
"34120",27,81900,58880.2,507
"33554",234,228949,149308.3,1857
"33482",37,87902,67225.32,843.62
"8252",16,51357,24039.7,161
"20360",27,60341,33396,221
"19588",72,161765,106525.36,1333.26
"19877",49,86369,61208.8,548
"14033",15,41062,24885.07,311.67
"581",13,16422,8562.98,107.38
"34330",35,77546,45498.7,378
"33681",NA,97351,NA,0
"6195",22,71084,48118.5,553
"23123",91,219636,160826.3,1597
"16282",11,25159,14799.7,107
"1465",14,18469,12310.84,155.54
"18930",25,37327,20490.8,190
"33589",33,65913,42335.05,529.85
"33696",27,56818,46666.1,457
"18407",34,52758,28798.7,316
"1623",33,51001,26762.6,248
"8595",12,25468,19392.4,179
"15817",8,16763,10667.26,135.36
"287",120,187362,131792.6,1638
"100",181,499957,297692.33,15356.83
"32715",23,188934,73730.9,509
"15267",9,23985,17650.97,221.17
"10253",17,47669,27029.6,362.3
"16959",8,17790,8998.6,56
"8278",11,21877,10987.49,138.19
"1756",8,14800,4672.74,59.64
"9788",30,94392,58620.77,734.17
"32722",61,198171,136261.7,1618
"10883",12,54113,15480.8,130
"34397",10,15027,12650,124
"23813",40,53702,29240,335
"6137",51,99412,72593.4,740
"27473",24,51992,37587.8,330
"15103",6,9440,6491.1,50
"5605",29,46714,19948,115
"15833",10,18994,12239,149
"11245",24,82424,40367.5,321
"9385",21,64527,31298.6,355
"15906",11,29919,19071.8,217
"2733",10,32069,19218.88,242.18
"16288",26,37718,26516.1,275
"1749",87,178998,125681.92,1577.32
"20239",27,58559,37987.5,386
"8254",32,52775,31701.1,358
"12549",29,71501,45512.55,571.95
"9176",44,119227,70280.8,709
"17190",26,59788,33590.2,383
"15068",13,27596,14867.63,186.93
"871",163,321096,198952.94,2489.54
"16754",131,853894,440998,5399
"15554",15,28339,12018.8,66
"20632",28,71438,39510.19,496.09
"12325",14,34449,24474.39,308.59
"9406",13,11697,5702.78,72.58
"105",24,50470,34991.01,439.91
"21979",89,162716,92073.2,673
"9023",85,130525,68404.06,858.56
"32920",28,100124,83033.3,951
"13274",15,24997,16608.1,205
"16922",14,33145,20531.41,257.01
"2327",18,39709,25495,135
"10885",7,11914,7584.55,95.85
"5713",30,49439,17891.1,95
"33653",NA,1928022,NA,0
"6123",86,133030,82697.3,749
"16953",8,14530,11853.24,150.34
"13167",22,80137,34367.4,433.2
"26955",56,110957,80002.34,1001.14
"21015",16,31501,23131.47,289.97
"12738",6,9485,5743.2,73.9
"22061",64,141657,97714.43,1222.43
"3062",24,46335,31734.35,397.35
"8775",34,84971,62007,776.9
"27302",28,107576,67940.43,849.33
"26217",45,97241,48955.5,397
"9359",32,102316,45396.66,572.06
"422",30,74276,39330.8,438
"1701",22,65866,35956.44,450.64
"16259",27,62465,40544.6,393
"15795",61,150084,81799.4,646
"15834",36,80388,50158.42,630.12
"19829",19,24702,15119.6,120
"22639",22,50614,26290.6,249
"25328",6,12567,6720.4,45
"22142",225,556763,288680.6,2154
"10523",90,194481,90614,1020
"4796",16,37117,24741.7,298
"23064",11,16468,9268.2,54
"23060",32,47786,32500.6,317
"8531",21,62054,23472.88,294.78
"20827",96,200878,139802.93,1752.53
"1153",6,9037,6443.8,82
"1612",5,16368,9437.8,94
"8776",13,25289,16077.58,201.88
"1937",35,86231,55436.3,689
"1468",29,62814,40959,431
"1878",24,49071,33315.2,357
"4075",32,59065,38025.24,477.84
"17543",27,54478,29700.79,371.69
"15291",32,62370,45955,494
"5683",52,115396,87402.36,1098.86
"18182",8,11848,5334.8,29
"5684",34,62765,38416.44,480.54
"14749",31,78162,42811.5,524
"876",25,71453,50635.16,641.56
"2477",13,33028,22187.01,278.31
"99",16,61192,30201.9,330
"17569",4,8865,2880.26,36.16
"26542",30,76532,53634.8,449
"17327",50,124653,64413.7,790
"14912",15,35301,20506.1,220
"19515",17,63617,40719.5,441
"22309",20,45834,32068.29,404.19
"16274",8,16200,11634.15,148.85
"9068",40,71335,49527.7,608
"10805",8,33906,17297.7,202
"2372",19,31826,20402.9,200
"15813",25,49813,32229.4,286
"26403",61,89610,70922.2,786
"16243",36,53219,40185.93,504.33
"26618",6,9558,5411.4,49
"877",49,82407,55011.56,691.96
"296",29,103324,64711.4,600
"16154",10,30474,18911.32,238.72
"11522",13,30950,22377.82,279.92
"108",24,61799,41421.5,434
"5687",12,57835,38761.2,450
"18321",86,156871,99404.9,1246.2
"13303",22,42883,28358.9,250
"1249",22,29991,21869.38,274.68
"8532",25,52512,21999.2,271
"8675",55,128791,90854.09,1136.29
"5635",34,70454,42620.76,536.06
"12108",5,7192,3209.82,40.52
"1751",7,13369,7011.91,88.31
"49",11,12824,8500.1,72
"11207",24,66235,57911.5,515
"26551",34,76220,53266.99,667.19
"11732",12,47107,29004,316
"6843",37,134411,78355.45,981.15
"16993",54,143250,88226.43,1106.83
"1484",15,46413,30608.99,386.09
"10594",38,79886,44278.67,556.17
"12461",8,27458,13712.7,160
"2398",17,36232,23195.8,242
"21158",10,24639,9588.9,78
"8693",17,38182,26920.98,336.68
"8288",13,26176,15038.33,188.03
"19603",50,115039,56940.3,287
"15397",40,91705,63676.94,809.44
"5775",38,95151,50623.9,634
"26324",16,51715,34158.7,312
"13162",8,21398,15019.69,188.29
"18243",8,9245,5595.09,70.19
"22838",17,51153,32256.3,317
"2379",27,76158,46818,541
"16527",10,21548,12363.2,121
"24841",22,64465,41908.65,529.85
"24500",31,37560,29123.1,214
"9392",24,62531,41859.1,283
"5950",187,519072,385392.87,4823.07
"5636",33,147273,76782.52,960.72
"8486",22,114551,70061.92,876.52
"17995",6,21038,12860.62,161.82
"15113",18,34346,26263.7,323
"1372",23,45614,27084.37,340.17
"15866",10,17443,10658.66,136.16
"20884",487,760063,482263.88,16046.48
"8144",16,75613,15251.9,149
"10315",15,44893,24717.4,292
"9127",4,13191,5393.32,67.52
"27125",92,152547,124586.46,1559.46
"10057",25,60834,36036.87,454.47
"12986",202,403173,259923.8,2908
"13962",15,41240,26264,246
"18450",29,72706,39474.2,410
"18053",4408,12508707,9573745.48,238731.98
"1627",25,57438,33640.4,329
"17813",7,20923,11986.64,149.84
"149",29,53078,41202.31,516.61
"9514",3,9032,3158,33
"10054",64,122786,82758.8,805
"15821",22,37353,19220.78,240.68
"289",20,89539,31759.62,397.22
"8297",33,64479,38934.9,395
"1464",15,40235,23919.16,299.56
"9360",28,61028,29504.22,371.32
"11241",11,27669,17012.11,213.71
"16460",91,267910,164501.6,1502
"21029",68,93982,59647.76,752.76
"16706",68,174123,67983.79,860.29
"1678",44,97669,67744.28,856.28
"10310",83,148958,90848,1140.2
"4937",13,23475,15005.91,189.31
"10674",12,42670,37119.4,324
"8584",11,21463,12063.04,150.84
"19505",55,163505,116250.7,1053
"33648",NA,101516,NA,0
"18415",9,21086,12134.68,152.28
"21339",12,29816,16860.75,212.05
"21332",14,37975,21970.17,274.77
"310",21,44433,26081.76,326.76
"14794",28,29644,15652.86,195.76
"23826",33,115034,90377.1,783
"20183",95,183851,133481.7,1556
"8118",32,73771,42262.6,519
"16469",9,9969,5357.55,67.65
"8804",39,48705,21279.42,267.72
"20040",20,45029,31351.5,278
"11750",15,42832,23610.88,309.58
"17378",27,61142,35758.9,301
"22609",3,5104,3767.82,47.12
"9817",8,20853,17466.98,280.28
"9775",13,39989,27769.72,348.92
"21120",29,77692,51025.01,639.21
"1635",78,238080,110378.56,1389.66
"12102",8,35137,17881.1,176
"27320",25,93952,64150.14,811.14
"8695",15,56634,35950.1,380
"15547",25,53253,41685.5,359
"13874",49,97622,69354.67,871.27
"34250",12,15352,12749,45
"11200",61,169280,99949.4,861
"7768",431,845311,673159.8,7730
"23194",46,65471,39496.14,493.94
"23277",19,27590,20241.36,257.56
"18379",29,57527,45721.6,363
"4130",16,43635,17882.07,225.27
"9318",21,34337,13463,164
"8886",70,120742,78484.3,678
"8265",4,5307,2762.13,34.53
"15266",6,12973,10193.49,128.09
"971",107,211978,167058.5,1964
"13832",19,26083,19077.7,198
"11255",34,72735,49269.86,617.76
"1643",13,30330,12198.6,112
"17309",79,229609,148340.8,1478
"19087",8,20130,16943.6,190
"11608",19,100793,66940.7,832
"91280",23,63016,46398.5,415
"273",22,35133,15608.63,196.63
"26268",10,21927,11135.76,139.36
"20434",36,110539,71555.7,583
"16795",17,23157,12884.51,161.41
"24606",89,147398,98440.42,1231.52
"16490",26,50928,33797.97,424.67
"22176",42,126536,81939.7,985
"23790",128,272033,179840.35,2255.05
"17878",165,102476,63671.39,808.29
"8885",15,39576,19022.1,187
"2224",10,32469,15992,147
"20761",3,1050,646.9,8
"11448",58,105880,63284.14,792.74
"16281",11,16354,10423.93,130.53
"13264",42,83093,61232.2,677
"16805",44,67466,32141.49,402.39
"148",33,73286,38753.7,461
"8120",26,63006,38802.01,486.11
"11466",23,33830,22811.93,288.63
"15653",18,33226,19004.6,203
"9332",13,33477,20001.78,250.08
"32779",94,233982,191931.56,3551.56
"8145",14,32077,16245.9,206.1
"17032",10,17746,10498.4,97
"11780",29,166544,99417.25,1251.25
"26477",111,277922,217602.3,2525
"20914",12,48135,30762.7,222
"12327",45,113091,82838.8,925
"9315",41,77300,45362.9,567.9
"303",47,78955,50666.36,635.36
"1523",21,63038,31247.1,220
"6139",28,45146,30994.26,387.86
"13611",5,11655,8494.6,89
"27553",35,271191,141898.2,1587
"27377",13,19739,12253.6,146
"9165",19,40649,28638,229
"157",16,34065,26274.9,279
"618",35,86596,35373.03,450.03
"11232",10,26226,16760.34,210.14
"19954",15,22012,13174.55,165.95
"22273",42,66182,34932.24,437.74
"17829",6,18562,11400.77,143.97
"17355",8,16559,10889.9,85
"12511",23,59005,37512.01,470.41
"13901",8,17931,13462.8,153
"15556",29,63383,43134.3,374
"20769",12,36360,19182.83,241.43
"1373",12,22234,10086.39,126.99
"15423",11,14015,6155.15,77.55
"2145",16,46897,30278,379.4
"11609",16,39921,29074.5,345
"12232",11,37636,24889.11,311.41
"168",18,43625,23948.22,300.32
"8556",32,50658,35511.91,447.31
"9057",22,59975,36717.4,444
"13017",25,40498,26135.6,326.7
"12530",36,105264,58387.6,682
"91",20,34009,21598.6,206
"34595",12,30572,8384,68
"21704",40,60439,42505.4,478
"19448",67,221584,118188.96,1484.26
"10626",9,24659,9970,111
"27575",0,13579,3511.13,44.13
"26990",630,2061251,1223575.55,15329.55
"14701",34,65639,40278.52,504.72
"14800",31,72660,46908.17,588.87
"5704",14,32914,22074.9,160
"18129",185,458866,268489.78,3389.38
"34178",15,37527,26814.1,228
"20130",35,86268,53127.9,661
"33527",39,102303,76273.2,898
"31203",131,377449,249243,2008
"3753",91,215811,119515.3,1086
"27343",15,80335,47544.5,594.4
"14329",32,136136,76543.98,960.58
"18171",34,216282,83184.29,1039.99
"21529",3,30205,9587.12,120.42
"9523",10,26445,17019.77,212.87
"23876",34,43031,34982.94,886.04
"5867",36,61300,41917.02,524.42
"9803",30,210514,104415.5,859
"9304",21,51001,30158.1,299
"4214",2148,4884347,3475957.11,183977.31
"5902",13,39188,20680.7,262.7
"21085",11,17133,11912.95,149.65
"16905",6,17034,6661.98,83.68
"21971",21,60066,24935.22,312.72
"13710",6,15350,8882.92,111.62
"17110",4,10035,5399.1,51
"13857",5,7365,4324.73,54.33
"12247",7,15343,11239.1,140.9
"20830",55,125025,93700.11,1174.21
"1713",15,52315,32185.01,404.61
"27064",61,151697,106815.7,1309
"33698",NA,105886,NA,0
"16607",10,20941,9105.3,58
"22319",9,11851,8328.22,104.42
"11256",41,87898,61403.93,767.93
"16982",56,160099,91015.77,1147.37
"11603",22,41798,27600.87,345.17
"12745",4,12283,5192.4,62
"14660",39,125440,90574.05,1138.85
"15309",87,176057,107047.54,1342.44
"101",24,64435,28570.3,252
"20318",41,64621,40230.37,505.87
"8432",85,152350,77541.3,806
"2442",152,386872,265747.68,3328.18
"11711",38,109837,61094.3,557
"12956",26,55840,31679.55,399.65
"9160",30,56020,30658.3,287
"1377",15,32490,9161.03,118.33
"8472",35,104255,31870.4,313
"15673",64,122226,67146.48,840.28
"10373",76,192458,133918.8,1545
"34085",19,40372,28298.9,269
"10628",12,22509,14989.22,192.62
"328",10,18659,14017.7,175.4
"14349",27,57236,33294.9,291
"33313",14,61492,53339.3,556
"11243",32,70167,54050.86,676.46
"24243",65,451556,277782.93,3475.63
"8802",7,7584,3605.85,45.15
