"","cert","rbc1rwaj","rbcrwaj"
"1",57899,10.8755484956671,12.1384646839564
"2",22039,18.4661276607232,19.4609040722394
"3",16419,19.3134484867904,20.5805248900411
"4",30367,14.2740893825885,15.0452079566004
"5",57298,13.4710864995845,14.518550589024
"6",3881,15.1750991352539,16.4359084611342
"7",32487,18.6394557823129,19.891156462585
"8",58485,13.7800647989327,15.0371640937679
"9",57657,12.7966374386614,14.0530729627544
"10",35456,13.1221102735346,14.3802224761745
"11",11706,11.2143995423528,12.1991582560373
"12",27552,17.5401252583948,18.7931480936936
"13",58321,11.4986395338631,12.5232089446429
"14",34393,21.9685403330859,23.2235653355371
"15",57611,25.518037698165,26.760079890151
"16",1673,23.0145110025691,24.3959503234258
"17",58548,14.2183444095623,15.4564357646675
"18",6646,16.742901527574,18.0164963197672
"19",3564,15.4387981365828,16.551559289623
"20",26977,17.7461897275314,18.9987396541195
"21",57633,15.6052363825293,16.8611393739968
"22",9087,13.836185873966,15.1177935940173
"23",57626,12.2290942547536,13.4813943978736
"24",22543,24.8001792784044,25.5471726301636
"25",8426,14.1381949611991,15.5305623471883
"26",57869,11.7314210980525,12.5179049635673
"27",35408,13.3799535503299,14.2851008389081
"28",31249,11.8922338481313,13.0219107103408
"29",9751,17.0746879257509,17.7043699935505
"30",29132,16.2461157182347,17.4965208273758
"31",91005,32.427357988139,33.6793551357158
"32",27831,22.4569746818173,23.7082659286257
"33",35029,11.52091736532,12.775325744937
"34",32257,26.9430639546837,27.2861973867979
"35",30332,30.8041504539559,32.0555315367248
"36",30619,18.4999423498213,19.7567162458204
"37",19795,13.6291231034604,14.8845355018129
"38",11694,13.6029792488151,14.8596009081133
"39",26549,13.1326277207474,14.2627587947039
"40",32266,43.8503441950918,45.0650637377856
"41",19600,47.7035964797462,48.9863486221579
"42",4061,12.3017545042388,13.5607503412941
"43",58727,11.468409041173,12.7201675680745
"44",35189,12.4255734636273,13.682884627574
"45",58562,17.6927316734166,18.9496513216229
"46",14936,10.0525957938995,11.0341755433466
"47",7506,13.0908157276995,14.356220657277
"48",18489,14.1264542196257,15.325125093113
"49",90140,17.5300465832284,18.6220664993626
"50",14311,9.78873111066553,10.5616216117684
"51",32304,33.6624550246841,34.9175801188185
"52",58697,17.7881382525665,19.0478325189402
"53",9812,25.1123269248403,25.7144603722835
"54",28380,14.1384407255236,15.1793766910512
"55",27015,13.6945710971506,14.4838120614211
"56",8251,13.2866137421298,14.4494935669313
"57",8822,13.4610268688481,14.3199179112986
"58",31372,14.0640042008227,15.3184165232358
"59",18152,18.033228316773,19.1453267630665
"60",57072,5.93677261902842,7.19519209577104
"61",29864,11.6594333556972,12.914779715979
"62",10375,14.3595302239434,15.6139501599596
"63",34885,13.7255744832414,14.9783225457806
"64",57264,5.10568237440484,6.36096649312508
"65",35267,76.8491305818898,76.8491305818898
"66",3304,10.3405215602209,11.5922423045933
"67",35314,23.8355894981809,24.8582385525583
"68",13947,16.9545895994585,18.206343133504
"69",57845,10.5803509242588,11.8438227115374
"70",29849,14.4769240482354,15.7284059740023
"71",17230,24.3269209773566,25.579966248569
"72",34106,6.0261872845653,7.28767713519724
"73",9831,21.7863839361811,22.9304878464528
"74",17622,15.2201701053736,16.4771144360138
"75",3931,12.3922596312134,13.6761042376768
"76",13080,30.504530982121,31.7588607816381
"77",20093,12.5488196493664,13.6781808713765
"78",6058,13.8794306447111,15.1708464574778
"79",58629,11.0477123954213,12.0409533042839
"80",15062,10.984340776096,12.2429631566903
"81",11569,16.8102123885396,18.0677552701183
"82",10973,13.7972714841915,15.0663340396439
"83",12511,15.8150851581509,17.073803730738
"84",197,13.2266409658111,14.4866592269453
"85",34566,10.4828604807419,11.6819912471323
"86",34930,17.8823575301322,19.1364044154932
"87",57733,5.70785049233036,6.97468015272289
"88",15657,16.8146963625154,18.0891646115906
"89",57424,13.8360580244071,15.0771356205388
"90",35173,14.7555878611666,16.0103579865528
"91",1946,13.3122399357024,14.4537250872392
"92",91,10.7067997814533,11.9823175880395
"93",55130,7.30875384054575,8.57548299744832
"94",4051,20.3463203463203,21.6002388416182
"95",57803,17.9008358199203,18.693438646082
"96",58424,14.4689025941602,15.7250981976797
"97",15699,15.1525951492187,16.4131229952543
"98",15426,9.39812342665345,10.3364100999313
"99",59060,36.0561485448846,37.3555778367242
"100",23091,13.2818756331709,14.5399028925092
"101",18545,13.8941565197314,15.1533197336949
"102",35377,21.5438319983747,22.8250229333793
"103",19590,13.4949862248731,14.7296457426973
"104",58275,21.0063398940197,21.8660105980318
"105",1149,10.0795584271911,11.2064399957632
"106",8276,18.5655542812386,19.8019525021679
"107",27711,19.6518353901682,20.4391066559491
"108",10173,23.6237288135593,24.4372881355932
"109",9465,22.8594707795721,24.1147302019746
"110",622,12.9244471188064,14.1780542722932
"111",903,11.023897278427,12.2849090080484
"112",14531,12.8373295737561,14.0152500778927
"113",34302,18.2182500556598,19.3950574091155
"114",28701,18.9702224992285,20.0503452156917
"115",6423,14.5630370354253,15.8348441967916
"116",24107,13.6820385836246,14.9380326850361
"117",27267,12.440526078267,13.1838695119593
"118",29031,13.4526186948399,14.7065644527475
"119",20726,16.8332863981977,18.101540813453
"120",8893,15.9511415760449,17.2189867546256
"121",19838,30.6373476891093,31.9071665522397
"122",20311,11.8972479689661,19.1167586130145
"123",34422,12.6888402804751,13.8701780567083
"124",32328,30.4173787892417,31.5334301391691
"125",1117,12.5878227331909,13.8391431449137
"126",19234,14.7490258996104,15.9007563603025
"127",17906,18.3336340264309,19.5593342654819
"128",35568,12.0605993841441,13.3127698304036
"129",31980,12.4545995435534,13.7058316830804
"130",6183,13.6031637535397,14.853041695147
"131",20537,16.7476893268282,17.3446677780008
"132",34955,16.473416599764,17.7382064814449
"133",22559,12.8790893652959,13.9084747719312
"134",4624,14.7068746686374,16.0066192182253
"135",18609,13.5824510297816,14.8353466646713
"136",34232,21.3896360477018,22.6559710551998
"137",15423,15.3725574661067,16.6445298010075
"138",34606,9.99199790387571,10.6201270421278
"139",20843,11.7975839577324,13.1010445612684
"140",20473,18.0297190081483,19.2843966422932
"141",5216,7.83325306624357,9.10986649586482
"142",5800,11.8361858299939,13.0893186620741
"143",21567,17.7500599664188,18.7495002798433
"144",23886,15.2186925746242,16.4669292624018
"145",20241,12.8018196969618,14.0570542083113
"146",34788,15.6131683407909,16.868648761579
"147",27006,10.8495025292018,12.9282890649951
"148",21663,15.7464319695528,17.0028544243578
"149",35033,15.8875297419315,17.1588066621927
"150",35412,18.6814441075589,19.9445699635929
"151",57444,16.3371973494852,17.5952429902108
"152",57359,9.5380380276527,10.3299925992018
"153",58514,12.1655977824069,13.1218528056162
"154",34090,10.9638527878278,12.2312459693727
"155",57709,11.3365418109178,12.6047672195011
"156",428,15.7199685461862,16.9734955363338
"157",10647,15.2036483723856,16.4302563296116
"158",2328,20.8556930602709,22.1297411747527
"159",35328,16.5629162777986,18.8063116561244
"160",27471,20.7446256008898,21.9963949412315
"161",29140,11.405590006291,12.4427069290914
"162",30182,14.914444588305,15.595889524147
"163",34656,16.5777756523359,17.83009441157
"164",57113,9.09386100424092,10.3484241702664
"165",313,19.064831923393,20.1074436300937
"166",35223,13.1641682058331,14.4463296250161
"167",57025,13.4020618556701,14.6257508218164
"168",4190,19.3456682587846,20.5979056789793
"169",8843,16.7095292193606,17.9673162632177
"170",1439,12.8482990963379,14.1022366548692
"171",57695,15.6948836362809,16.9461064221853
"172",30950,27.9093717816684,29.1795399931342
"173",34334,6.69107928322246,7.97599185283092
"174",21272,13.7538807093466,15.0086433980902
"175",58309,19.2931205788191,20.5433950544645
"176",24472,15.6498894524646,16.9010274418
"177",19300,12.6223999815463,13.7756285473728
"178",26398,18.0492610837438,19.1801761456934
"179",22373,16.7227226184898,17.9816386386908
"180",33812,14.1182798882737,15.3806294969354
"181",6837,16.1046292304376,17.3570318675002
"182",26499,16.3441825039517,17.6056007386965
"183",57169,3.26574062945348,4.52602118782301
"184",58469,19.4593850480339,20.7180011602867
"185",58584,29.5020665223381,30.3506720539032
"186",24655,23.1129665724113,24.3693076620211
"187",58281,17.1010340464521,18.3568696461554
"188",29899,29.2712772690831,30.5624709903371
"189",9104,26.36837135634,27.3095549937559
"190",32526,11.5234967044135,12.5407768729538
"191",29597,13.0306290190011,14.2719866557076
"192",29878,13.9825953216099,15.2365482552163
"193",33121,15.087279631513,16.3385942928944
"194",15432,20.2684258416742,21.3906581740977
"195",26944,11.1950058901556,12.2515235559843
"196",228,12.1114807126362,13.3378352466465
"197",9967,14.2935310710478,14.7930640855102
"198",57144,12.5645438898451,13.7516834710443
"199",15444,14.577203462495,15.8288534132188
"200",10204,28.0246406570842,29.1991786447639
"201",22263,18.0733391432594,19.3202386538848
"202",22554,14.9431913466376,15.0616300519873
"203",13150,12.6629376250146,13.9149552606936
"204",10120,16.442216324257,17.5923195386481
"205",58076,13.0622499756074,14.3135915699093
"206",57689,13.5922733409492,14.889396614394
"207",30713,39.5652173913043,39.5652173913043
"208",8205,6.23148916005213,7.50437678526767
"209",22441,12.1766461155755,12.6621297114351
"210",58360,22.8345480967455,24.0951232975476
"211",2838,14.8346046000902,16.0875703445166
"212",58303,287.723966648927,287.723966648927
"213",20504,18.1281694839858,19.3791147686833
"214",7542,11.2630459398849,12.5156281087348
"215",15510,14.4081917052925,15.6676966887818
"216",5417,13.0050414808869,14.2590892347615
"217",57295,15.1396765385423,15.839529510607
"218",26658,19.7601542726287,21.013619380499
"219",28949,21.6191976199851,22.8748304676904
"220",15354,14.0190106553106,15.2696170916213
"221",22381,14.6281933069371,15.886532516136
"222",19220,14.2424244783617,15.1810969917477
"223",28454,16.9150387357476,18.1691246493192
"224",8868,11.2348965018734,12.4378894234561
"225",57931,3.51636348359451,4.78791188785727
"226",4208,13.5610579444153,14.5221552176193
"227",11681,19.8078026391279,21.0699942627653
"228",29979,14.99118152429,16.2972549512579
"229",22959,24.4602842980623,25.7343001106059
"230",9923,10.1638812175952,11.4243983513947
"231",10858,24.9148516626333,25.714797884736
"232",18483,19.9856925690781,20.7457748368059
"233",16410,11.4097878913461,12.6285649700486
"234",22015,13.6396982560169,14.9000005059423
"235",17751,12.4597012286192,13.7715229383291
"236",32018,20.9029771502733,21.5322295198018
"237",58889,16.066104502334,16.8942930281584
"238",11682,31.0663430893834,32.0692377415865
"239",10989,14.7202710677098,15.7034625854225
"240",29679,20.7161997563946,21.8773853024767
"241",33316,27.1407984865702,28.4009319274011
"242",35599,13.2375970083633,14.4883935760827
"243",6051,22.9692938138543,23.7692264511059
"244",16068,16.8920727014386,17.334333208349
"245",17453,13.7422508211607,14.7366119973543
"246",34193,45.5314798811205,46.7824547351559
"247",58296,11.185295255155,12.2539540374947
"248",33450,12.267215450372,13.517175874624
"249",3598,29.9820863291698,31.2360432872813
"250",9641,17.8841255450503,18.7108751025342
"251",28507,25.0505926568372,25.7372072853426
"252",57620,14.2900206994956,15.5440483926071
