"","numemp","asset","RWAJT","RBCT2","rbc1rwaj","rbcrwaj"
"57899",12,111644,87578,1121,8.25321427755829,9.53321610450113
"22039",24,103998,63653,690,14.893249336245,15.9772516613514
"16522",143,632297,371283,4724,16.1246273058556,17.3969721209967
"16419",44,108458,67832,787,18.4883240948225,19.6485434603137
"30367",36,236541,153331,1009,10.5418995506453,11.1999530427637
"4788",8,21309,14419,174,14.6057285526042,15.81246965809
"31826",69,246223,138103,1726,16.7845738325742,18.0343656546201
"57298",39,133997,106923,1213,11.1407274393723,12.2751886871861
"32487",16,44703,26341,328,17.2506738544474,18.4958809460537
"58485",41,195511,144414,1811,18.8008087858518,20.0548423283061
"57657",40,263684,205334,2605,20.34636251181,21.6150272239376
"35456",45,279668,183461,2294,10.9380195245856,12.1884215173797
"58358",7,45269,31216,401,6.72411583803178,8.00871348026653
"58773",52,63659,31604,193,24.2374382989495,24.8481204910771
"11706",17,49265,40974,383,11.2949675403915,12.2297066432372
"27552",124,638960,434311,4791,17.0649603625052,18.1680869238863
"58321",51,404094,250607,2602,15.4939806150666,16.5322596735127
"34393",8,107314,84547,1061,16.9172176422582,18.1721409393592
"57611",5,50157,34496,433,24.0317717996289,25.2869897959184
"1149",12,102584,74254,947,6.98952244996903,8.26487461954912
"1673",558,527396,374024,6783,23.834566765769,25.6480867537912
"58548",20,68805,47185,434,13.1334110416446,14.0531948712515
"6646",45,103991,72958,663,17.2702102579566,18.178952273911
"3564",85,318773,198629,1636,13.5378016301748,14.361447724149
"26977",56,124222,68205,856,15.646946704787,16.9019866578697
"35517",77,335798,287685,3674,3.67380989624068,4.95090115925405
"57157",16,90310,69928,890,7.15736185791099,8.43009953094612
"57633",77,267754,254892,3225,9.37259702148361,10.6378387709304
"9087",1149,4425047,3389530,42965,15.7179903998489,16.9855702708045
"57626",34,159927,127714,1598,11.1812330676355,12.4324662918709
"22543",5,25515,13609,133,21.9340142552722,22.9113086927768
"8426",151,629015,387581,6262,11.3878131280945,13.003475402561
"57869",24,118506,79437,733,12.4828480431033,13.4055918526631
"35408",219,1040469,528872,11690,14.5660953879199,16.7764600886415
"31249",36,132533,93443,614,11.2314459082007,11.8885309761031
"9751",49,375716,324827,4067,13.7602477626552,15.0122988544671
"91005",53,186740,136458,1745,23.5999355112929,24.8787172609887
"27831",55,247269,113680,1441,20.0422237860662,21.3098170302604
"35029",54,146764,102790,1300,11.4009144858449,12.6656289522327
"32257",135,232066,118895,1024,34.525421590479,35.3866857311073
"30332",19,35683,27083,282,35.4687442306982,36.5099878152347
"30619",17,89059,50764,638,16.1689386179182,17.4257347726735
"19795",65,275722,221580,2779,11.3029154255799,12.5570899900713
"26549",19,94589,57089,717,14.6910963583177,15.9470300758465
"27942",152,1266930,803122,9322,20.5414619447606,21.7021822338325
"32266",81,1342981,814100,10231,15.0501166932809,16.3068419113131
"19600",268,517061,248168,3245,17.3277779568679,18.6353599174753
"4061",19,65616,45301,568,9.73046952605903,10.98430498223
"58562",35,120364,96267,1201,9.84345622071946,11.0910280781576
"58727",17,88474,72883,815,19.6877186723927,20.8059492611446
