"","numemp","asset","RWAJT","RBCT2","rbc1rwaj","rbcrwaj"
"15448",8,19722,14176,158,12.9161963882619,14.0307562076749
"22039",17,47474,41728,523,13.724597392638,14.9779524539877
"16419",40,74908,50496,553,13.569391634981,14.6645278833967
"30367",29,134279,89095,704,10.1532072506875,10.9433750491049
"4788",6,18011,15011,158,13.1103857171408,14.1629471720738
"31826",51,118110,72268,843,12.1270825261527,13.2935739193004
"57298",14,17733,11333,86,57.9017029912645,58.6605488396718
"35048",32,150824,109548,936,9.66060539672107,10.5150253770037
"35456",12,79754,44457,335,15.003261578604,15.756798704366
"11706",17,39869,26233,188,8.72946289025274,9.44611748560973
"161",53,175937,147851,1662,9.0922618041136,10.2163664770614
"27552",51,223758,147348,1414,11.860357792437,12.8199907701496
"34393",10,76869,62809,641,15.9435749653712,16.9641293445207
"1149",21,56467,43770,549,8.53324194653873,9.78752570253598
"1673",392,203597,609881,6602,3.53954296002007,4.62204921943789
"6646",36,79335,49268,254,21.8234959811642,22.3390435982788
"26744",71,212503,146422,1551,11.4190490500061,12.4783161000396
"3564",89,193270,124110,882,15.9157199258722,16.6263798243494
"26977",57,74506,46887,443,16.0620214558406,17.0068462473607
"35517",24,42988,36400,323,22.6565934065934,23.543956043956
"57157",8,18285,10286,73,42.4363212132996,43.1460237215633
"35086",28,25843,27265,150,24.3095543737392,24.8597102512379
"9087",1135,3486828,2847061,36964,10.0397567877892,11.3380781093205
"27789",84,347634,232646,2917,23.4820284896366,24.7358647902822
"22543",6,21130,13746,163,15.8300596537174,17.0158591590281
"8426",108,246013,158966,1820,11.9038033290138,13.0487022382145
"31249",38,95033,62003,574,9.9656468235408,10.8914084802348
"8841",15,46152,32886,339,20.3369214863468,21.3677552758013
"9751",44,103975,81549,927,10.204907478939,11.3416473531251
"91005",61,215021,149429,1941,17.2396255077662,18.5385701570646
"27831",65,220077,114151,1435,21.5898240050459,22.8469308197037
"35018",198,30941,5838,0,496.711202466598,496.711202466598
"34799",106,212650,167990,929,15.2390023215668,15.7920114292517
"32257",145,245270,130448,881,17.4222678768551,18.0976327732123
"30332",16,35356,19430,75,26.8862583633556,27.2722593926917
"30619",12,53913,32007,401,14.5999312650358,15.8527822038929
"19795",51,161620,126562,1420,11.3090817148907,12.4310614560453
"27942",99,476921,292272,1590,15.3945639678108,15.9385777631795
"22051",277,770108,399755,5105,11.8420032269765,13.1190354091881
"25002",31,102902,60792,762,14.1877220686932,15.4411764705882
"32266",62,656654,363171,3760,14.7652207913077,15.8005457484215
"35559",13,27918,21183,256,20.8138601708918,22.0223764339329
"35189",120,132068,94837,1186,11.0769003658909,12.3274671278088
"14936",25,73541,56630,548,8.20060038848667,9.16828536111602
"30400",55,162008,120181,1167,11.4635424900775,12.4345778450837
"18489",127,265510,222882,2797,11.3634120296839,12.6183361599411
"26568",36,137070,91186,788,15.79847783651,16.6626455815586
"14311",13,54077,44003,430,12.6991341499443,13.6763402495284
"32304",6,25275,13153,107,26.6555158518969,27.4690184748727
"7506",168,627541,334801,3723,17.9431961075385,19.0551999545999
"22658",57,178058,150758,2134,12.1744783029756,13.5899919075605
"9812",6,25413,20572,123,26.9346684814311,27.5325685397628
"5682",20,77388,48951,535,15.3909011051868,16.4838307695451
"28380",88,212846,135087,1676,11.4540999504023,12.6947818813061
"26973",117,497558,428159,4844,9.15617796192536,10.2875333696127
"33914",1,77066,17899,0,150.678808872004,150.678808872004
"8251",19,62158,44356,415,11.141671927135,12.0772837947516
"8822",10,27395,16560,161,18.1159420289855,19.0881642512077
"31372",19,39899,22794,966,29.678862858647,33.9168202158463
"11687",246,613746,394821,3378,11.9877108867056,12.8432884775633
"29472",70,198373,131087,945,11.3825169543891,12.1034122376742
"33535",544,892571,853631,14887,17.0604160345629,18.804378004079
"18664",2,257438,216761,802,22.9704605533283,23.340453310328
"35408",22,35403,28814,356,13.5975567432498,14.8330672589713
"27642",239,1092717,641826,4107,13.0504217654006,13.6903148205277
"57072",20,57328,49391,536,11.4069364864044,12.4921544410925
"34939",26,76406,66503,610,15.2880321188518,16.2052839721516
"57103",20,73635,46172,480,19.327731092437,20.3673221866066
"25332",21,4203,1087,0,270.009199632015,270.009199632015
"31217",69,163648,123937,1139,12.945286718252,13.7924913464099
"34885",9,47367,26215,267,14.3467480450124,15.3652489032996
"27197",75,552400,349780,4344,10.4925953456458,11.734518840414
"35267",36,769414,322174,1008,20.785662406029,21.0985368155096
"19600",70,86435,39011,389,28.6124426443824,29.6095972930712
"15696",33,75982,42178,528,13.4406562663,14.6924937171037
"35224",16,31317,20080,213,18.8894422310757,19.9501992031873
"34676",30,100820,81545,3521,7.83984303145503,12.1577043350297
"35314",10,35000,20468,220,48.5636114911081,49.6384600351769
"10361",101,195026,144826,910,10.5913302859984,11.2196705011531
"29087",44,157517,79669,410,31.4388281514767,31.9032496956156
"29849",68,152812,95305,939,13.2500918105031,14.235349666859
"35029",28,88630,63231,618,11.869178093024,12.8465467887587
"17230",120,407140,291436,2296,15.0554495669718,15.8432726224626
"34947",28,90428,73109,917,13.4224240517583,14.676715589052
"34106",28,59523,45403,572,11.6446049820496,12.9022311301015
"9831",63,178057,88181,642,27.6329368004445,28.3609847926424
"17622",46,139815,93987,1181,11.1675018885591,12.4240586464085
"3931",242,422669,369593,7127,13.0762757952667,14.9929787631259
"4061",8,27560,22010,275,11.4175374829623,12.6669695592912
"29561",24,51716,27436,343,23.5930893716285,24.8432716139379
"13080",48,145293,59483,745,28.011364591564,29.2638232772389
"2773",251,695416,526592,6628,10.5320627734565,11.5254314535732
"20093",29,38061,20258,190,12.8393720999111,13.7772731760292
"34388",52,100588,74781,633,15.2271298859336,16.0736015832899
"6058",100,246527,141647,2188,22.6259645456663,24.1706495725289
"35078",13,44500,35716,449,13.3245604210998,14.5817000783962
"35265",13,36764,24953,312,16.0461667935719,17.2965174528113
"34987",10,48580,36702,356,13.8630047408861,14.8329791292028
"1078",447,1902010,1395747,17031,9.25740839851348,10.4776152124991
"8583",27,66701,42595,512,12.3394764643738,13.5414954806902
"15062",22,44649,20112,256,15.3739061256961,16.6467780429594
"4822",5773,17761902,15201502,288811,6.98682932778616,8.88671395760761
"23834",1,66013,26747,160,30.8371032265301,31.4353011552698
"11569",164,378900,231863,2047,9.96709263660006,10.8499415603179
"23124",41,140363,118653,3995,9.6247039687155,12.9916647703809
"34664",22,144848,82478,610,17.1100172167123,17.8496083804166
"34930",11,33976,28618,359,17.2513802501922,18.5058354881543
"34566",21,57909,40831,399,17.7879552300948,18.7651539271632
"1932",87,322786,274300,2908,9.90047393364929,10.9606270506744
"35140",18,64223,48272,382,16.8109877361617,17.6023367583692
"34473",38,101203,58530,717,14.8949256791389,16.1199384930805
"7237",270,695199,434271,4478,11.9971170075828,13.0282703657394
"33468",56,123598,95180,919,9.29291868039504,10.2584576591721
"28299",25,158362,77582,569,16.2447474929752,16.9781650382821
"35173",20,60333,41158,446,17.7924097380825,18.876038680208
"55130",17,85123,70568,692,13.5968144201338,14.5774288629407
"33684",NA,1193967,NA,NA,NA,NA
"34782",53,133628,59900,0,123.604340567613,123.604340567613
"15699",32,78902,68024,851,10.1787604374926,11.4297894860637
"15426",11,15884,12280,154,8.36319218241042,9.61726384364821
"10790",53,163928,113258,616,11.0826608274912,11.6265517667626
"23091",415,907062,731136,6428,11.2188430059524,12.0980228028711
"18545",178,375519,293361,2757,9.31718940145418,10.256987125078
"35377",12,144926,42212,260,35.9755519757415,36.5914905714015
"19590",54,106791,75640,768,11.7451084082496,12.760444209413
"8276",13,37875,25632,181,22.1363920099875,22.8425405742821
"27711",40,122790,71138,902,20.8130675588293,22.0810256121904
