"","numemp","asset","RWAJT","RBCT2"
"57899",13,126262,103902,1055
"15448",7,26154,17633,235
"16522",123,467198,306300,3843
"22039",24,100755,66728,692
"16419",48,107827,69819,693
"30367",35,200244,145801,826
"4788",7,20354,12268,154
"31826",69,205880,128396,1127
"57298",42,119965,99804,1090
"58485",33,131441,108852,1366
"33025",129,797959,519879,6825
"57657",42,259194,236847,2990
"35456",39,232735,162030,1750
"58358",15,52616,29570,374
"11706",16,49906,37716,342
"27552",113,545140,426201,3685
"58321",40,243653,173368,1735
"34393",12,121141,94549,1113
"57611",5,63291,44537,557
"1149",24,132562,106784,1332
"1673",676,655569,547206,8870
"58548",16,39363,29692,230
"6646",46,103848,73969,669
"3564",97,346201,222594,1594
"26977",61,119149,70626,797
"35517",105,420443,381287,9770
"57157",20,82733,74934,944
"57633",112,255369,243233,3072
"9087",1251,4445830,3686328,46500
"57626",32,137981,125540,1198
"22543",5,24383,14291,127
"8426",145,511038,333407,3731
"57869",20,89130,65735,638
"35408",145,617568,483588,10799
"31249",39,124165,89451,594
"9751",66,384028,349410,4386
"91005",61,154343,114402,1447
"27831",58,244058,115277,1456
"27207",14,55128,41815,532
"32257",131,229024,120107,991
"30332",17,32763,20379,85
"30619",17,89707,55072,690
"19795",63,259053,219325,2742
"26549",18,83123,55039,430
"27942",157,1189710,755075,9465
"32266",82,1526130,936531,11707
"19600",278,433945,296672,3770
"4061",19,52739,39017,393
"58562",19,58196,50063,572
"58727",13,47831,40555,360
"16476",12,38450,31157,395
"35189",285,701209,531114,6662
"14936",31,115240,99930,1191
"18489",156,480763,423638,5301
"26568",42,204016,132303,1657
"14311",12,79442,67074,742
"32304",6,22609,12325,140
"7506",240,960896,639379,7393
"58697",10,33867,27648,347
"22658",74,330010,271556,3468
"9812",8,32063,26095,174
"57962",19,48142,36771,66
"28380",148,479567,265033,2875
"8251",27,99517,77478,832
"8822",10,32227,22190,241
"31372",39,76011,52143,350
"18664",18,52629,10721,134
"33535",763,3106694,1105703,32812
"57072",77,426541,381860,4385
"29864",255,998508,665523,8411
"18152",38,47086,33549,420
"10375",27,114637,112236,1267
"57103",56,393877,321621,5334
"31217",88,285728,217881,1505
"28225",273,1600387,1383041,17291
"34885",43,129465,108195,892
"27197",165,1231605,928399,11714
"57478",36,134864,92711,1110
"35267",40,1261305,380576,1847
"3304",50,156122,115940,1429
"57840",15,294193,205757,2573
"35224",24,81501,67928,847
"35314",9,100564,34104,238
"13947",35,133534,89799,1128
"57845",66,257646,222016,2714
"29849",72,190449,153016,1671
"35029",28,134694,83478,1051
"17230",100,512866,424700,4064
"34106",47,213506,170931,2144
"9831",60,195122,114496,1336
"17622",51,175204,135428,1711
"3931",381,756324,635137,10313
"13080",38,129538,76657,835
"2773",267,971464,770987,9703
"20093",42,159425,92153,483
"57759",10,23578,22293,301
"6058",91,374805,247918,3237
"35078",45,160283,118089,1521
"58629",53,194049,169005,767
