"","numemp","asset","RWAJT","RBCT2","rbc1rwaj","rbcrwaj"
"57899",15,76847,64518,811,10.4141479897083,11.6711615363154
"22039",24,155470,71704,836,20.0449068392279,21.2108111123508
"16419",43,126059,70322,881,19.6154830636216,20.8682915730497
"30367",40,232642,150618,1165,15.0559694060471,15.8294493354048
"57298",54,223287,155367,1449,12.7710517677499,13.7036822491263
"3881",102,308936,231654,2913,13.5745551555337,14.8320339817141
"32487",14,53597,26238,328,18.1263815839622,19.3764768656148
"58485",61,424474,273459,3437,13.9878372991929,15.2446984739943
"57657",66,554751,405815,5103,12.984734423321,14.2422039599325
"35456",46,348033,202410,2542,12.4988883948422,13.7547551998419
"11706",17,69655,46278,396,12.2196291974588,13.0753273693764
"27552",172,967091,686119,7031,12.3423196267703,13.3670689778304
"58321",82,775912,639560,6839,11.10185127275,12.1711801863781
"34393",11,100417,63415,796,24.2387447764724,25.493968304029
"57611",5,40224,29290,362,27.6032775691362,28.839194264254
"1673",385,674836,517882,6796,22.497595977462,23.8098640230786
"58548",27,105117,80671,1009,13.9145417808134,15.1653010375476
"6646",55,115268,82988,1039,16.5939653925869,17.8459536318504
"3564",90,313358,194031,2180,15.0568723554484,16.1804041622215
"26977",50,134755,73769,923,16.3713755100381,17.6225785899226
"57633",169,433196,343120,4302,15.1157029610632,16.3694917230124
"9087",1104,4761573,3821388,49199,13.7423888911568,15.0298530272247
"57626",44,192292,157106,1965,12.1885860501827,13.4393339528726
"22543",4,30596,13367,109,24.6801825390888,25.4956235505349
"8426",167,861906,479821,6573,14.4320486181305,15.8019344713966
"57869",35,159294,124276,900,11.0133895522868,11.7375840870321
"35408",287,1734623,1140868,10033,13.2194083802859,14.0988265075364
"31249",38,143482,102662,1123,11.3673998168748,12.4612807075646
"9751",46,367069,244821,1618,18.5172023641763,19.1780933825121
"29132",204,848539,542161,4062,16.1819090639128,16.9311330029272
"91005",26,168632,115064,1234,31.4233817701453,32.4958284085379
"27831",43,215981,98362,1194,29.3670319838962,30.5809153941563
"35029",39,127776,93048,1165,12.2356203249936,13.487662281833
"32257",118,254863,133744,1673,28.0221916497189,28.3257566694581
"30332",20,58762,45413,568,28.5248717327637,29.7756149120296
"30619",13,67416,34936,439,18.6283489809938,19.8849324479047
"19795",75,338845,237563,2980,13.1363048959644,14.3907089908782
"11694",96,332456,248361,3132,14.1213797657442,15.3824473246605
"26549",24,121511,80723,840,12.599878597178,13.6404742142884
"19600",303,312939,137941,1747,47.7979715965521,49.0644550931195
"4061",18,85313,62239,784,12.1933193014027,13.4529796429891
"58727",44,215945,175538,2199,10.8517813806697,12.1045015893994
"35189",221,926270,810668,10179,10.6576304973183,11.9132616558196
"58562",26,124885,84254,1054,18.4774610107532,19.7284401927505
"14936",42,146491,127451,1224,10.4518599304831,11.4122290135032
"7506",254,1032558,700343,8847,13.0383255062162,14.3015636623769
"18489",151,606236,510917,6314,13.7615307378694,14.9973479058242
"90140",88,388011,251230,3232,17.6702623094376,18.9567328742586
"14311",14,153583,100951,850,11.2569464393617,12.0989390892611
"32304",6,24182,16166,146,24.89793393542,25.8010639614005
"58697",11,85742,51024,642,16.3413295703982,17.5995609909062
"9812",8,47803,32038,201,26.2063799238404,26.8337599101067
"28380",162,691480,340300,3078,13.6517778430796,14.5562738759918
"27015",198,559259,390375,2828,14.0603266090298,14.784758245277
"8251",30,132258,91452,1064,13.4934173118138,14.6568691772733
"8822",10,43255,27418,231,13.0242906120067,13.8668028302575
"18152",29,59001,34953,394,19.5290819099934,20.6563099018682
"57072",44,264043,193618,2455,3.36952142879278,4.63748205228853
"10375",29,132195,95059,1192,14.2385255472917,15.4924836154388
"34885",199,413329,337360,4228,13.9062129475931,15.1594735594024
"57264",24,271016,222989,2793,5.30519442663091,6.55772257824377
"35267",21,121817,24858,0,471.107892831282,471.107892831282
"3304",121,487155,383730,4804,10.3974148489824,11.649336773252
"35314",9,38661,32854,420,19.3248919461862,20.6032750958787
"13947",36,194166,101667,1274,17.413713397661,18.6668240431999
"57845",94,282863,203938,2568,10.6762839686571,11.9354901980014
"29849",54,166715,133638,1673,10.8786423023392,12.1305317349856
"17230",89,526173,320764,4011,24.5379780773403,25.7884301230811
"34106",43,135976,88320,1112,16.039402173913,17.2984601449275
"9831",57,260326,158981,1923,20.4263402544958,21.6359187575874
"17622",40,167484,119382,1505,15.9814712435711,17.242130304401
"3931",564,1365388,1087337,13626,12.8258304463106,14.0623376193397
"13080",29,138504,53716,675,29.8067614863355,31.0633703179686
"20093",44,129345,91516,1035,12.6841208094759,13.8150705887495
"6058",94,401607,280654,3511,12.6682676890406,13.9192742665346
"58629",168,1160012,874583,6656,11.3536393915729,12.1146877997857
"15062",19,49498,0,0,NA,NA
"197",69,312554,191275,2419,14.7138936086786,15.978564893478
"11569",181,619315,323881,4069,17.0429880110287,18.2993136367987
"10973",133,547827,469465,5938,14.6458202421906,15.9106642667718
"12511",44,157154,96039,1207,15.7144493382897,16.9712304376347
"34930",20,93355,56779,711,16.4426988851512,17.6949224184998
"34566",44,156484,162189,2028,11.1801663491359,12.4305594090845
"57733",40,166044,115695,1465,5.10220839275682,6.36846881887722
"15657",54,187491,99679,1260,17.8813992917264,19.1454569167026
"57424",15,60905,43248,538,14.0214576396596,15.2654458009619
"35173",32,156762,108368,1361,14.825409715045,16.0813155174959
"1946",48,127834,93471,1061,14.0471376148752,15.1822490398091
"91",53,136264,88544,1128,10.0085833032165,11.2825262016625
"55130",29,122681,68565,872,6.28017209946766,7.55195799606213
"4051",10,48102,22634,284,18.7328797384466,19.9876292303614
"57803",729,97800297,88838958,616394,17.3379690022929,18.0318019938955
"58424",144,988021,722676,9094,15.1857817334462,16.4441603152727
"15699",25,85985,58753,742,12.7329668272258,13.9958810613926
