"","cert","numemp","asset","RWAJT","RBCT2"
"153",20311,79,477154,480667,19294
"154",34422,50,497668,360829,3734
"155",32328,143,420232,321312,2513
"156",1117,69,203138,180213,2137
"157",19234,40,86479,52007,654
"158",17906,45,113081,72585,748
"159",35568,47,175489,135236,1696
"160",31980,32,80205,64005,718
"161",6183,33,104201,77764,843
"162",20537,54,169787,96288,1209
"163",34955,190,599686,462454,3667
"164",19115,103,225147,169270,2129
"165",22559,75,251395,203369,2497
"166",4624,32,119001,89991,784
"167",18609,186,607418,506627,4768
"168",34232,22,46152,33867,387
"169",15423,24,68314,54860,451
"170",30617,73,538119,336434,2366
"171",34606,43,98514,73335,423
"172",20843,239,678291,618398,19759
"173",20473,315,1000705,763305,9550
"174",23433,246,661759,438463,5032
"175",5216,147,527351,467210,5211
"176",5800,34,214162,186231,1980
"177",20241,279,813505,592153,6945
"178",21567,17,23369,13064,164
"179",23886,94,305972,207512,1686
"180",15836,22,57483,33345,281
"181",34788,67,545895,298866,3270
"182",27006,375,2476411,1987181,23715
"183",21663,40,171511,126054,1388
"184",35033,24,89606,80214,1006
"185",34868,125,488288,395236,4954
"186",35412,54,467448,395673,4949
"187",57444,24,105937,70967,744
"188",57359,26,116568,101900,727
"189",31581,6,30316,13370,34
"190",34090,56,328933,243823,1632
"191",57709,76,177596,151660,1424
"192",428,33,62691,42691,536
"193",10647,9,30005,21155,265
"194",2328,16,44834,24788,310
"195",35328,128,20090267,18652828,235171
"196",27471,68,20103491,21967625,302327
"197",29140,125,265122,189738,2357
"198",30182,72,237430,173356,486
"199",34656,97,401628,354246,3792
"200",57113,139,660519,473898,5938
"201",313,101,349788,254898,2793
"202",35223,13,116940,93725,1041
"203",57025,23,49637,37402,472
"204",4190,200,546235,273118,2476
"205",8843,56,187960,159557,1949
"206",32569,11,290617,68497,3674
"207",57174,230,164756,113821,1278
"208",1439,19,96108,86603,1085
"209",57695,26,41579,25703,102
"210",30950,3,5411,2740,36
"211",16730,139,380522,312938,3823
"212",34334,26,78514,60842,729
"213",58309,41,109284,51066,95
"214",24472,60,146687,88263,842
"215",25621,69,196915,120652,1197
"216",19300,362,1646434,1409513,16147
"217",18806,23,36171,31600,397
"218",33993,43,241596,215027,2212
"219",26398,30,160874,141686,1686
"220",22373,105,323646,243078,2686
"221",19220,666,1907334,1310097,16447
"222",33812,23,206058,183529,2202
"223",6837,257,786768,565857,7276
"224",24481,42,150477,119347,1479
"225",26499,79,297153,284960,3565
"226",34976,90,147205,96357,693
"227",57198,15,79245,61273,708
"228",24655,100,572782,429143,5309
"229",58281,15,48621,40034,317
"230",29899,11,32574,20319,50
"231",9104,7,38018,22643,273
"232",32526,1315,6845458,3696352,30489
"233",29597,49,211569,133577,1885
"234",29878,33,175647,106125,941
"235",34549,3,4260,3039,40
"236",33121,113,582439,382214,3650
"237",57636,22,118409,107780,1228
"238",57943,9,50932,46119,435
"239",26944,26,96670,68392,758
"240",16701,540,2139740,1093999,11500
"241",20292,9,12037,7280,101
"242",15432,7,18372,11818,124
"243",228,70,387557,380757,3379
"244",15444,68,224245,135783,1234
"245",57144,57,238773,159949,1976
"246",10204,9,18627,14011,175
"247",22263,7,19771,11566,128
"248",22554,26,108979,84312,923
"249",8266,234,229999,141120,1029
"250",13150,220,799023,701800,6364
"251",13099,56,120582,68496,742
"252",10120,8,31276,23633,297
"253",57432,33,213237,185103,2126
"254",58076,8,21236,10636,94
"255",57689,32,88664,73438,918
"256",30713,3,8564,2412,82
"257",57794,17,70285,52552,453
"258",8205,70,183317,163184,2045
"259",57724,14,43450,32393,404
"260",29668,32,139225,94036,799
"261",22441,508,1426836,1350363,15571
"262",58360,21,45648,18820,162
"263",34294,39,113838,99176,1217
"264",19418,52,220372,186482,778
"265",2838,43,196399,143156,1175
"266",23671,114,116988,80249,1009
"267",22444,48,259829,221018,2795
"268",58303,89,1030710,563871,997
"269",20504,599,2040838,1526782,19159
"270",7542,309,881286,647813,8101
"271",15510,49,153152,98363,848
"272",57115,43,182577,165667,2072
"273",5417,60,208409,185118,2323
"274",26658,16,14305,11692,157
"275",28949,7,57202,29047,154
"276",91325,9,22264,7804,0
"277",15354,42,76997,55042,692
"278",22381,21,69717,37189,465
"279",33901,190,1768985,1694180,21288
"280",5147,30,118963,101195,1238
"281",13810,59,255806,205418,2573
"282",18903,66,408179,295443,3344
"283",8868,114,442548,384809,4322
"284",57931,20,102097,74703,904
"285",28454,178,610778,490127,4731
"286",11681,4,12734,8874,76
"287",29979,879,4465728,3434659,20013
"288",22959,9,26160,14973,114
"289",9923,171,362670,280576,3509
"290",10858,9,54255,34373,212
"291",18483,6,15855,7879,99
"292",16410,25,62759,39518,294
"293",22015,93,211373,162533,1567
"294",17751,171,560235,425910,3553
"295",32018,19,43916,21804,163
"296",33134,61,322415,298346,3740
"297",11682,23,55494,27096,259
"298",10989,32,110032,79872,963
"299",30079,8,47813,33696,337
"300",6051,51,109615,55257,686
"301",33989,269,826635,711054,8144
"302",16068,657,7965060,2191698,8175
"303",17453,41,189061,128908,1512
"304",34193,27,186055,65826,0
"305",58296,22,61500,46021,550
"306",18625,153,589765,403147,3594
"307",31813,5,15114,5376,22
"308",9641,17,43970,22390,283
"309",28507,15,55860,29623,108
"310",57620,55,234712,209426,2499
"311",32960,25,144727,51756,648
"312",3858,59,137738,84678,959
"313",1391,19,52175,30479,382
"314",35354,61,19962,10252,131
"315",4666,894,816894,575136,7235
"316",2315,195,412040,313815,3449
"317",29471,7,66699,29307,128
"318",29743,24,84056,51042,332
"319",9967,50,132450,67126,416
"320",1198,37,102035,61823,406
"321",35578,26,89556,78416,680
"322",15085,208,579163,472153,5189
"323",17123,145,598286,533265,6596
"324",28780,70,403375,152597,2315
"325",8728,4360,9182376,6460570,83059
"326",29663,164,626068,440664,4679
"327",1436,4,10803,7929,100
"328",11343,5,27620,22087,253
"329",25745,92,429525,291831,2823
"330",34759,23,71131,51735,648
"331",58253,11,19227,18293,220
"332",33013,13,52145,28969,366
"333",5296,4283,20174954,16047203,261846
"334",29805,1612,21394993,12220237,83902
"335",24064,18,59652,20326,197
"336",29085,93,225170,153814,1923
"337",9631,20,66094,36508,392
"338",90146,85,268766,154428,2472
"339",27293,22,95413,57142,1327
"340",9096,7,36495,26960,276
"341",57264,22,290750,255283,2782
"342",58420,24,40884,8459,0
"343",24829,58,473937,353698,4435
"344",45826,161,879006,604878,4853
"345",58075,20,55725,46180,465
"346",34677,35,190928,113854,1204
"347",58275,12,34232,18483,169
"348",57213,151,780344,653255,7394
"349",26390,122,516703,396539,4093
"350",30783,10,63295,18732,50
"351",1396,8,24179,17386,219
"352",284,18,59517,35681,447
"353",28288,16,62672,35625,309
"354",11477,23,73075,44311,532
"355",35,138,639259,369773,4123
"356",28191,32,167900,94560,400
"357",5814,25,73368,56512,710
"358",11694,84,282452,221422,1840
"359",3276,321,796080,567446,4098
"360",35115,8,5285,1452,0
"361",6106,11,94856,31552,397
"362",26617,10,57563,23191,200
"363",10171,18,97432,62707,788
"364",57866,32,60559,42947,324
"365",30691,25,136474,88486,571
"366",21265,133,859828,457119,4598
"367",13272,17,103674,81538,965
"368",2987,182,375496,335358,3764
"369",26704,83,176651,171642,2159
"370",34456,16,38777,19368,197
"371",6959,111,318580,200341,2507
"372",34440,3,24026,10867,102
"373",32341,169,719761,452734,2088
"374",27476,1411,3510530,2650835,28942
"375",19919,1099,6389193,4389864,171979
"376",34968,5909,25098000,18606900,664000
"377",34967,2892,12850731,9739327,88513
"378",35208,187,83218,29387,309
"379",20828,1431,8261345,5928519,67170
"380",11813,4161,12106740,8534737,98045
"381",12342,35,58410,40748,448
"382",26653,15,38024,37077,425
"383",18408,562,2057428,1596420,18398
"384",1047,88,225716,156740,1958
"385",57730,30,112631,74248,708
"386",1961,81,216580,162109,1227
"387",34554,21,82755,67314,843
"388",11521,30,84329,59529,467
"389",8560,26,57684,36748,448
"390",4147,16,47707,32654,241
"391",8941,146,366762,301329,8611
"392",33686,NA,7509782,NA,NA
"393",16604,271,718229,498065,4383
"394",5801,26,132491,85624,848
"395",4456,35,116112,95951,922
"396",33927,38,125325,104470,1028
"397",11354,27,91056,62137,719
"398",10130,30,136472,105113,889
"399",14521,28,102849,66528,513
"400",19842,470,5896636,5072706,143458
"401",5170,130,449891,345057,2890
"402",32964,919,3608929,3426526,42965
"403",30125,742,3643521,1764395,11557
"404",15093,42,110513,68579,832
"405",16601,26,82708,63516,500
"406",11782,39,125380,43384,514
"407",19434,127,419899,346161,2145
"408",13290,56,154127,100644,2168
"409",34577,69,262557,245783,3016
"410",155,39,87079,71060,890
"411",34992,222,1307373,656113,6695
"412",26689,24,178315,153445,1651
"413",57029,27,80803,52988,665
"414",25178,1,14544588,5209976,1024
"415",57117,1,801417,169098,0
"416",35453,1,14605178,7884485,9209
"417",3510,161504,1204471773,865673199,21374137
"418",58032,1,14931609,3628978,1275
"419",12773,253,844176,764301,9357
"420",34830,24,142522,102002,1257
"421",8243,29,92684,71856,904
"422",34120,94,466525,374759,3087
"423",34002,54,174150,136765,1710
"424",33482,24,196089,183685,2300
"425",8252,15,75181,35719,449
"426",19877,69,221784,151950,1613
"427",32362,33,134982,104673,1316
"428",57984,10,34746,30628,384
"429",33681,NA,707223,NA,NA
"430",23123,166,480378,368758,3367
"431",16282,9,32155,22136,218
"432",18930,27,51720,24633,214
"433",58114,13,31616,24802,310
"434",58002,12,36909,39576,488
"435",1623,36,64108,41645,528
"436",8595,28,56989,47699,601
"437",15817,5,16066,8326,104
"438",287,129,357176,247351,3106
"439",15267,8,28537,20920,262
"440",16959,8,30533,6078,77
"441",8278,14,25126,17854,224
"442",58101,22,36185,21424,230
"443",9788,41,164789,103412,1303
"444",32722,235,724162,638104,6759
"445",10883,15,45708,26686,205
"446",34397,47,158359,132053,1280
"447",6137,85,263846,209425,2299
"448",57952,23,57527,55037,651
"449",57102,17,53202,31960,387
"450",5605,28,62676,31735,280
"451",2224,62,177727,127312,1204
"452",11245,28,140639,75903,387
"453",9385,22,70519,32275,375
"454",35439,28,103692,62321,673
"455",2733,14,57249,38262,460
"456",20239,39,97709,63552,744
"457",8254,26,77062,53950,659
"458",12549,21,54703,38233,482
"459",9176,46,148918,71815,898
"460",17190,34,81347,53603,685
"461",15068,11,43861,18181,206
"462",7422,27,84557,58731,701
"463",58270,16,27983,15426,115
"464",12325,13,49898,40001,510
"465",9406,9,13391,6880,86
"466",105,42,104293,55273,684
"467",58479,10,24714,6803,15
"468",9023,98,306114,219996,2437
"469",2327,38,99364,62609,401
"470",10885,5,13308,8408,106
"471",5713,28,68602,30637,235
"472",33653,NA,3700555,NA,NA
"473",34502,89,468975,425442,4117
"474",2994,120,478438,398956,3758
"475",34959,68,345014,366544,4413
"476",6123,162,506037,384349,3310
"477",16953,11,32244,23714,302
"478",13167,28,106430,55092,369
"479",26955,69,252819,209717,2430
"480",16980,490,1663085,1254109,15713
"481",8775,43,129113,89350,1095
"482",57491,15,86054,72197,721
"483",422,32,78071,46331,346
"484",13274,66,149580,117684,986
"485",26217,50,128761,70776,632
"486",19829,19,33216,22772,253
"487",58134,19,63740,51447,643
"488",25328,5,13452,7469,52
"489",22639,24,90254,47359,592
"490",9359,35,164670,97593,1102
"491",10523,85,251772,110518,765
"492",4796,15,46553,25429,318
"493",58131,12,82621,50381,420
"494",9875,10,35135,22708,152
"495",8531,26,86914,43689,422
"496",20827,84,436284,385888,4833
"497",1937,51,157385,112202,1334
"498",1468,35,106537,62289,780
"499",4075,28,81106,52294,654
"500",17543,30,80360,46985,549
"501",15291,19,81267,42661,534
"502",876,22,94170,58854,742
"503",2477,23,77899,72278,868
"504",99,18,80863,52755,653
"505",17569,4,10671,5929,49
"506",26542,40,135507,91569,860
"507",17327,49,170024,96782,1062
"508",14912,18,56610,39269,501
"509",19515,25,78565,60496,622
"510",22309,19,87283,64291,809
"511",9068,71,165645,120763,1490
"512",10805,12,48798,28682,360
"513",15813,27,80038,56661,711
"514",16243,86,188123,142316,1532
"515",877,88,258539,207701,2066
"516",26554,18,91814,48606,322
"517",296,48,177643,128273,1443
"518",16154,9,42507,28722,361
"519",58197,24,111532,118200,936
"520",18321,108,336524,241883,2919
"521",13303,130,153290,127828,1278
"522",8532,31,73257,53295,640
"523",57590,23,88365,52775,420
"524",8675,91,281485,212573,2405
"525",4094,22,77391,31380,105
"526",5635,37,109592,77537,771
"527",57122,42,251878,216977,2717
"528",58337,13,21365,21827,255
"529",49,17,39700,26407,330
"530",11207,48,129929,111042,1396
"531",26551,57,143064,86052,1092
"532",11732,14,67367,42329,498
"533",57360,63,423377,384434,9323
"534",35106,48,385544,377862,8478
"535",57814,25,141500,149651,1401
"536",16993,73,203784,129251,1565
"537",1484,50,177561,126515,1306
"538",10594,46,82349,55951,703
"539",35543,41,183074,148219,1242
"540",8693,24,80816,75327,769
"541",15397,53,154926,71961,909
"542",5775,52,116416,76393,775
"543",57941,24,148664,89355,914
"544",22838,16,59343,35754,392
"545",2379,28,94868,60665,609
"546",16527,10,32251,26727,181
"547",57309,20,89780,83340,889
"548",8262,6,37440,23494,266
"549",9392,25,110376,73557,922
"550",5950,285,1175593,987363,12394
"551",5636,54,234173,142435,1788
"552",17995,6,30883,18090,226
"553",15113,23,59368,46659,586
"554",57169,33,102346,80925,704
"555",1372,37,82098,55151,547
"556",57915,12,31384,19926,135
"557",20884,406,798655,482469,6072
"558",8144,14,83192,29840,291
"559",10315,15,56749,33634,329
"560",9127,4,13069,4662,62
"561",27125,173,500373,431444,4134
"562",10057,24,79543,43882,556
"563",12986,153,831279,573237,5818
"564",13962,13,42855,28322,233
"565",18053,2578,10539273,7328859,116661
"566",17813,7,28478,20384,200
"567",149,32,80396,56757,715
"568",10054,134,434303,379267,4468
"569",15821,14,45007,25919,176
"570",289,22,138729,52931,488
"571",8297,47,101476,70787,708
"572",1464,27,68358,44568,559
"573",57965,40,249103,193045,1827
"574",10674,18,82543,69670,729
"575",8584,24,51487,35950,449
"576",26403,109,229988,174488,2062
"577",9268,43,196165,165403,1019
"578",33648,NA,465797,NA,NA
"579",4331,18,35715,24260,304
"580",35546,35,846392,470394,1370
"581",14794,28,36443,22944,172
"582",23826,73,304726,273915,2001
"583",8118,35,144651,82487,427
"584",16469,7,14430,7821,100
"585",8804,31,55893,32688,324
"586",34897,24,153146,94377,973
"587",11750,22,85550,55686,692
"588",17378,28,75947,47370,488
"589",12690,15,49340,11936,9
"590",9817,15,38157,32408,406
"591",9775,14,64174,49386,618
"592",1635,110,404659,203491,2546
"593",8695,30,125414,100458,883
"594",15547,22,59065,32753,428
"595",11200,118,309284,235405,2308
"596",7768,381,1917603,1750626,16852
"597",57276,23,75154,66352,715
"598",4130,17,55009,26975,337
"599",8886,77,227516,135051,1693
"600",8265,5,14569,14667,98
"601",971,105,292378,257602,2852
"602",13832,24,39769,25887,324
"603",58164,19,64588,45324,530
"604",1643,20,42240,20301,254
"605",57396,50,146790,110482,1100
"606",17309,62,239106,213984,2275
"607",19087,8,30049,26638,140
"608",91280,64,142745,109655,911
"609",16795,17,27263,17092,214
"610",57770,10,33742,30684,292
"611",17878,77,101749,64010,812
"612",8885,14,45259,29216,260
"613",16281,13,24103,15347,193
"614",13264,79,198058,180595,2259
"615",148,65,211341,158012,1975
"616",11466,32,43795,26463,335
"617",9332,13,52408,37793,434
"618",32779,194,881602,831542,12478
"619",8145,14,39898,19183,243
"620",5436,7,25976,15613,198
"621",58317,17,12524,10789,131
"622",12327,69,201033,164671,1556
"623",9315,32,107935,58723,688
"624",303,51,128047,81087,1017
"625",1523,17,63156,42827,363
"626",6139,61,155440,111009,1016
"627",13611,4,18778,11814,150
"628",57861,15,58592,55407,694
"629",618,33,128628,74457,941
"630",11232,15,54042,44288,554
"631",19954,14,27640,17713,223
"632",22273,52,107105,66705,835
"633",17829,7,19459,8901,112
"634",17355,12,34316,21694,153
"635",1373,35,82255,56665,435
"636",20769,11,35978,25127,324
"637",11609,23,67438,53267,506
"638",12232,20,74833,60771,657
"639",2145,21,98444,69027,849
"640",8556,17,48381,30684,362
"641",9057,22,83183,42024,482
"642",13017,34,92063,52145,574
"643",12530,38,215908,117385,1205
"644",58138,16,31149,10001,47
"645",35396,21,174677,138506,1733
"646",21704,53,113617,98045,864
"647",33897,539,2913926,2492136,63529
"648",19448,79,347424,197434,2480
"649",10626,14,30267,21623,185
"650",27575,0,15788,15766,0
"651",58175,18,137029,113827,1255
"652",14701,31,85642,55743,698
"653",28411,57,216214,92925,1167
"654",5704,20,95451,77274,966
"655",5447,10,29735,19015,238
"656",33527,202,985387,856924,18698
"657",58356,20,41035,14698,46
"658",31203,512,4118348,3970474,45385
"659",57933,14,64980,41322,485
"660",18171,34,225815,129774,1631
"661",35365,58,211565,179159,1795
"662",21529,3,38076,9895,21
"663",9523,19,54033,38596,483
"664",5867,52,127212,108575,1434
"665",9803,31,256415,112861,825
"666",9304,18,76696,49716,526
"667",4214,2825,14069360,11902611,240505
"668",5902,19,64591,36471,462
"669",21085,10,27175,19457,245
"670",16905,5,19420,8807,112
"671",21971,19,58459,26648,334
"672",13710,8,24481,16827,211
"673",13857,7,11342,5526,69
"674",12247,7,17522,12079,153
"675",20830,170,1118685,1055173,13206
"676",1713,35,108505,74225,898
"677",16607,10,24086,11182,149
"678",16982,60,246072,149237,1882
"679",35346,19,68862,64476,735
"680",11603,26,74990,54887,687
"681",12745,5,16123,10141,117
"682",14660,43,221351,164657,2062
"683",101,21,67094,37370,427
"684",8432,95,298498,147476,1150
"685",35209,21,55778,46226,549
"686",11711,43,152270,103768,1321
"687",12956,34,107698,60228,757
"688",1377,13,38787,13587,174
"689",8472,55,171898,108978,1367
"690",15673,71,175177,92560,1157
"691",58501,10,11033,6328,57
"692",34085,45,172494,133085,1222
"693",10628,15,43580,28148,305
"694",29700,26,67958,47640,161
"695",34713,69,315169,265037,2888
"696",14349,27,83330,44424,459
"697",33313,22,211288,202481,2444
"698",11243,41,119858,92387,1148
"699",58069,15,28675,31405,378
"700",57816,29,118422,105226,1250
"701",22637,34,120320,94464,871
"702",664,188,1088727,877103,7566
"703",26727,43,81523,54330,266
"704",19506,151,442430,385848,2675
"705",34413,36,142335,110096,942
"706",33990,26,97231,49985,525
"707",15294,5,40196,27091,342
"708",12236,26,89101,60233,621
"709",22739,28,71815,47677,599
"710",26280,62,482056,410822,4647
"711",24919,67,260429,202758,2192
"712",9820,7,19343,15530,195
"713",5634,30,91276,67138,780
"714",34148,25,90471,71700,593
"715",1536,409,1957919,1710829,64677
"716",16413,20,64387,25438,294
"717",8892,116,264214,198306,2480
"718",13565,70,266001,255187,1558
"719",11788,30,85358,62192,576
"720",58477,10,16113,11143,118
"721",21573,222,583510,460737,4854
"722",35320,33,119099,89042,1125
"723",11942,29,78275,58655,737
"724",21674,563,3693969,3003542,27644
"725",12474,41,77253,51902,613
"726",21161,57,251542,179409,2233
"727",34903,93,472843,379513,3735
"728",22407,545,2313632,2140534,26768
"729",20408,194,750604,695345,8530
"730",26759,43,205752,157394,1281
"731",26539,74,76258,37982,486
"732",35207,104,236523,194372,2179
"733",22353,58,202300,155078,942
"734",21219,32,66684,43100,544
"735",20387,157,677699,546775,6850
"736",110,686,2536277,2024831,18128
"737",23041,211,562338,440937,4284
"738",22340,29,86268,57869,612
"739",4626,28,110097,85559,812
"740",26210,45,111377,102212,961
"741",2205,58,117207,88541,1108
"742",34873,46,122930,100885,630
"743",22597,371,1214720,1011564,11774
"744",19125,21,60403,11541,110
"745",57152,107,495160,370856,3599
"746",22346,20,59772,34153,371
"747",2247,95,147286,120693,1104
"748",25291,12,39126,33173,416
"749",26627,78,208588,175209,1887
"750",3514,9763,56723909,45311635,441417
"751",32941,178,638746,452194,4103
"752",4198,45,84749,66298,516
"753",19553,110,4148473,6014497,54841
"754",16389,110,381427,285780,3531
"755",11244,22,92391,58671,734
"756",34189,37,189445,169866,1485
"757",12786,20,60110,31835,383
"758",19480,7,20734,15543,176
"759",17041,105,298367,216947,2696
"760",17159,281,726634,512512,4862
"761",13397,36,714317,341711,7096
"762",58185,11,24707,21006,263
"763",420,13,26608,19856,234
"764",57627,40,148395,130440,1018
"765",57640,18,62718,45924,445
"766",8558,12,41625,22346,282
"767",27496,40,164593,119295,1495
"768",22025,6,9233,6008,71
"769",12627,94,546898,474972,5543
"770",35016,25,87795,63794,794
"771",5608,37,133285,72028,911
"772",4087,69,164037,103156,683
"773",15204,16,31125,18580,368
"774",1418,40,78042,47256,530
"775",22528,168,495709,451795,4000
"776",24211,10,37548,23986,310
"777",8250,45,175654,104914,1303
"778",11647,33,118978,87716,1045
"779",9323,35,113646,63613,595
"780",12207,20,95406,58718,721
"781",15136,66,317625,274176,2077
"782",16201,25,66936,49266,616
"783",5699,18,71334,60289,756
"784",22754,30,94337,82082,663
"785",11715,11,41144,26468,332
"786",11431,59,219417,148566,1081
"787",15104,46,167529,101558,1048
"788",862,26,76359,33424,444
"789",306,44,123807,61572,717
"790",13654,39,114288,105038,682
"791",16547,29,79427,67176,712
"792",58183,11,21235,20733,236
"793",34147,251,1482073,984260,12305
"794",34757,24,128587,111416,1228
"795",21897,31,74477,60737,762
"796",10629,32,78751,56566,710
"797",16107,51,113681,85795,1075
"798",18124,44,102824,81283,1019
"799",3402,54,155199,85111,1067
"800",26607,240,842905,611774,7660
"801",32218,29,131202,129088,1509
"802",17883,65,80535,90097,557
"803",32740,88,346866,240179,1978
"804",30559,2403,6175996,4350318,70299
"805",57074,26,71131,64221,803
"806",22434,37,149151,98920,707
"807",8537,86,275347,225980,2838
"808",19869,91,300744,256534,2881
"809",57484,27,239964,183265,2091
"810",953,341,1945370,1388233,11919
"811",23537,80,287099,194329,2424
"812",27351,42,99627,93712,1177
"813",23210,42,373452,277530,2684
"814",34858,24,120708,32425,90
"815",28808,425,1567200,1200333,10786
"816",34103,216,638324,522371,6620
"817",27550,113,334063,243232,2862
"818",20130,75,231077,175174,2196
"819",8870,162,537972,421602,3995
"820",23286,170,601862,435034,5138
"821",58157,11,35866,21239,246
"822",17594,15,34297,22984,205
"823",17282,122,398368,315259,2850
"824",30817,67,299442,225332,2307
"825",58222,36,156256,114462,1418
"826",18129,253,1042730,684577,6367
"827",11739,52,233583,155539,1219
"828",30692,88,85771,52225,646
"829",5903,722,1863759,1463536,14632
"830",30414,77,287991,139388,634
"831",35386,67,231752,181192,2268
"832",77,33,230832,168566,2128
"833",16418,79,291805,231751,2368
"834",496,16,48619,41988,530
"835",29177,58,219469,161135,1837
"836",26979,87,398421,325683,4084
"837",9613,73,268897,208007,2581
"838",32247,1369,13936689,7297542,39505
"839",35406,16,80012,71434,878
