"","numemp","asset","RWAJT","RBCT2","rbc1rwaj","rbcrwaj"
"26979",12,14126,10484.7,103,18.312398065753,19.294781920322
"16419",33,45843,28407.27,355.87,12.5249628000156,13.7777054958115
"4788",7,14392,4298.5,54.7,42.9917413051064,44.2642782365942
"23406",149,715457,386497.61,4872.51,14.233205737029,15.4938888237886
"33619",21,63937,40038,344,7.44292921724362,8.30211299265698
"27552",27,55743,28075.1,260,17.1789236725782,18.1050112020972
"1673",39,30103,22652.98,287.38,9.34976325410608,10.6183822172624
"6646",28,62335,33185.3,234,19.3941293283472,20.0992608172896
"26977",22,29850,16392.6,185,19.4477996169003,20.5763576247819
"17316",39,171280,81919.7,841,13.9014180960135,14.9280331837153
"21170",40,41174,21521.14,269.34,16.690565648474,17.9420792764696
"22419",159,278641,103858.7,527,18.4770269606687,18.9844471382754
"28738",70,147142,80562,1013,16.7684516273181,17.9774583550557
"20662",9,18148,9898.6,101,15.143555654335,16.1639019659346
"19593",12,18969,14806,182,10.3471565581521,11.5763879508307
"9087",712,1428423,1013744.49,18023.59,10.3627690247668,12.1406913886161
"14181",12,41791,22647.2,284.3,16.9778162421845,18.2331590660214
"22536",33,48304,23225.3,211,14.1483640684943,15.05685610089
"22543",5,13211,6940.67,86.77,15.5028260960397,16.7529935870745
"27789",65,208426,130645.7,1590,12.1550116077299,13.372043626388
"27136",74,126120,93654.8,1142,13.5775208531757,14.7968924176871
"21442",34,131896,55202.32,1192.92,13.5682703190735,15.7292664511202
"8841",21,59617,40259.76,503.96,9.8386080791341,11.0903790782657
"27831",65,149368,79222,230,12.9383252126934,13.22864860771
"32257",111,71530,58792,738,10.8535174853722,12.108790311607
"30332",9,33070,9826.49,123.39,30.8859012729876,32.1415887056314
"30619",13,39759,19012,238,14.0805806858826,15.3324216284452
"19795",32,80239,62541.56,787.56,12.1519194596361,13.4111781030086
"22051",120,346693,180402.6,2051,14.6073282757566,15.7442298503458
"27942",53,207483,129979.8,1336,12.9612447472607,13.9890967673439
"33504",33,45945,34763,0,-48.5602508414118,-48.5602508414118
"25002",31,71198,34308.2,277,15.0080738715526,15.8154610268099
"32266",41,241005,124396,946,8.50991993311682,9.27039454644844
"26668",16,23703,16322.64,209.54,12.2222875711282,13.5060259859925
"21109",46,56897,34722.93,437.43,11.7242410130712,12.984013733864
"14936",17,35958,21395.3,269.2,16.7887339742841,18.0469542376129
"23064",6,9237,4530.89,56.69,26.1538020124082,27.4049910723942
"2730",7,13874,7287.36,91.46,14.1203398761691,15.3753897158916
"18489",83,143915,102354.95,1286.05,9.42992986660635,10.6863908389384
"26568",32,81899,48236.57,603.67,17.752091411143,19.0035692836369
"14311",9,29178,22625.1,224,12.8441421253387,13.834192998042
"32304",6,20471,8590,10,24.4004656577416,24.5168800931315
"7506",160,470960,217071.91,2724.11,20.7866600519616,22.0415944191029
