"","cert","rbc1rwaj","rbcrwaj"
"1",15448,11.4945411379178,12.4057447626691
"2",23309,9.11174960053603,10.3705230596472
"3",16419,13.3443762141932,14.5959922291634
"4",4788,36.1053041845304,37.368458349573
"5",23406,13.0424805073373,14.2959350404503
"6",33619,10.0776547819189,11.2879631449095
"7",11706,14.5505689809487,15.5478839023143
"8",27552,12.0131395680556,12.9591716869997
"9",1673,9.0217555576346,10.3046353803084
"10",19713,17.9717321699739,19.2231411086747
"11",6646,21.7408097891582,22.3536621792825
"12",26977,16.0529833515616,17.1790821079921
"13",28738,15.2785472836271,16.3579997136401
"14",20662,12.399539039466,13.3349297334511
"15",19593,14.0165142318129,15.2689087196609
"16",9087,10.9091462953699,12.4428886158681
"17",22536,13.2005820729103,14.1392061382234
"18",22543,14.285138620245,15.3227756286267
"19",27789,13.6413021045294,14.8992666158055
"20",8426,13.1027677078593,15.32797823875
"21",27136,10.0298327918126,11.2943687663159
"22",8841,11.7061405256674,12.7734854877472
"23",27831,12.7607350244499,13.3767573349633
"24",32257,14.5218437134313,15.7781822909895
"25",30332,22.0941164827552,22.8301746746499
"26",30619,13.670071358612,14.9200130590924
"27",19795,11.7901454393908,13.0508549283881
"28",22051,12.7947779927185,13.5605776016122
"29",27942,14.9452837692866,15.716529159963
"30",25002,13.9155482746856,14.9052372779385
"31",32266,8.66279312161491,9.15968329410516
"32",21109,10.2282055491709,11.4777723052226
"33",14936,18.1311059492715,19.3812662785154
"34",23064,24.7071389798456,25.6526992242904
"35",18489,9.98862960996066,11.2443668290929
"36",26568,19.0142563045932,20.172592021875
"37",14311,11.2367102529635,12.1715752169131
"38",32304,27.3629242819843,27.467362924282
"39",7506,17.5466998044793,18.7669465519764
"40",22658,9.34740366894732,10.6033535858157
"41",9812,38.7560351676751,39.4894226319879
"42",26202,12.6446028883434,13.8955229149182
"43",5682,11.5881806221728,12.826553179219
"44",28380,8.50812204918238,9.75899813761089
"45",26973,11.2451992481691,12.4975556053069
"46",10922,14.5460918331581,15.7027690150719
"47",33914,40.2024307019898,41.4561208449948
"48",8251,13.2431867289329,14.0641094150539
"49",8822,16.2726633678205,17.5261287553325
"50",13435,8.9358578236314,10.1861797259947
"51",33104,21.2792710326439,21.7455813682795
"52",31372,31.4611199274541,31.7955112219451
"53",29472,10.5369314230074,11.1072471831966
"54",33535,14.2884697957644,15.5580806773654
"55",33979,8.99444815387784,13.7755033296018
"56",18664,7.62359124289022,12.7293392321607
"57",28923,12.2556445521697,13.4844094716674
"58",25332,9.21076472531635,10.4630507211991
"59",91005,12.3427888823959,13.6215996751929
"60",27197,16.1657875706179,17.4310923542853
"61",19600,24.4108706849988,25.6729060206524
"62",15696,13.7480009872726,15.00525765474
"63",19158,11.6376557591537,12.8986188153795
"64",10361,12.5414728283014,13.3071250430959
"65",29087,33.9688789872718,34.8859299172754
"66",29849,10.3388847727346,11.5001771735979
"67",32106,11.3422464446905,12.5854916606854
"68",17230,13.8404153838245,14.8005239898629
"69",230,11.3417875169214,12.59521625024
"70",34106,59.2793674342261,60.530925963921
"71",29349,15.6791395633413,16.6741804598441
"72",9831,19.8545949584332,20.9078154262701
"73",17622,13.4412817606287,14.6987268470627
"74",4061,13.9936635760356,15.2525114407655
"75",29561,57.8103566529492,57.8103566529492
"76",13080,26.419922816207,27.6700188213649
"77",2773,11.7957481188424,12.6485609584847
"78",23032,19.8051035566593,21.0612048248054
"79",6058,26.180337589592,27.3809209812938
"80",26984,11.4067146689059,12.2525293700208
"81",1078,9.35183984297507,10.4524365651847
"82",8583,19.0921296544468,20.3553392514988
"83",15062,12.5446028024825,13.8251115328479
"84",9296,11.9296384849987,13.1900973203385
"85",23124,8.91230121124417,11.607365830199
"86",30196,10.9431796441553,12.1830787030711
"87",33468,11.026059317777,12.277321630921
"88",163,14.77139602218,15.983242481527
"89",3640,10.0446599152042,11.0258941917656
"90",33684,NA,NA
"91",32474,8.75953482555959,9.81810486624792
"92",15699,14.014874587196,15.2665248289345
"93",15426,9.07626466628198,10.3333173046099
"94",23091,9.51334654852603,10.4501922571708
"95",18545,10.0411261843771,10.8897857613894
"96",31751,13.5454253490261,14.4238943570174
"97",23403,13.8565170822317,15.0717201083185
"98",19590,16.1222456586123,17.208101570962
"99",8276,25.1523483249513,25.7473366443911
"100",14498,17.7040384717978,18.7176575491758
"101",27711,26.3124398936471,27.2576417567083
"102",10173,15.1841026489458,16.0434934465707
"103",9465,28.80294778997,30.0416095353206
"104",11892,18.6810654301301,19.5642322094482
"105",903,14.7306815509231,15.7239740564436
"106",622,23.8025191873488,24.7627778380259
"107",14531,14.2080236508105,15.4585325095793
"108",18936,14.8366773787345,15.8138721940407
"109",3831,15.84228176675,16.9670810552827
"110",4415,11.7577470243318,12.7828170667506
"111",33197,9.36949362380302,10.2396537821423
"112",28701,18.1879076326459,18.8136788295435
"113",6423,15.5823701304776,16.8531214731511
"114",14341,11.4470232328167,12.502622318656
"115",9266,13.4156721284898,14.3475955214392
"116",3735,9.63874431983401,10.4385152321615
"117",15082,15.7886270032533,16.5789173646784
"118",3706,15.827655420875,16.6880795630777
"119",27267,12.9616532763536,13.6306866388945
"120",29031,19.613744248477,19.8670634587039
"121",29738,9.38289147362787,9.95277365274878
"122",6782,16.7418256232014,18.0421828906467
"123",26213,10.8156730562901,12.0661009528477
"124",20726,13.2513510992219,14.5082580103096
"125",20557,10.4530500980488,11.7039637682468
"126",22968,14.3830052969551,15.5008439348365
"127",21614,11.8451131448321,12.7169549885701
"128",19594,15.8720621664113,17.1275851210961
