"","numemp","asset","RBCT2","rbc1rwaj","rbcrwaj"
"15448",9,19127,147,10.3796720545706,11.389474696544
"23309",68,142035,1282.1,10.3458175726471,11.6107174639255
"16419",44,63427,528,11.526604700187,12.7578503570146
"4788",7,15580,75.71,32.4071215567433,33.670532047506
"31826",37,75026,487,12.184577578557,13.2926801519944
"33619",78,264666,1973,10.9357540803002,11.9683572293996
"11706",20,30444,112,13.6107262725276,14.2599602344198
"27552",38,104486,670,8.57987812084601,9.46960391266877
"34393",6,26804,143,28.958971218616,29.8346601347214
"1673",150,69366,887.41,8.82100821156989,10.1053151676042
"19713",39,74200,664.73,9.46902886294705,10.7196443121954
"6646",30,60413,259,22.1591502783563,22.7885197182175
"26977",35,54006,315,15.253186358939,16.338270754392
"20662",10,23476,110,13.4551210746984,14.2394683551524
"19593",16,20415,199.8,13.4472948754903,14.6992843983808
"9087",836,2421110,25056.1,9.64647331467756,10.9344019973506
"22536",28,66681,383,14.0336251215784,15.0979574822843
"22543",6,19461,126,14.38761414087,15.482323912458
"27789",76,282781,2232.7,13.8670799944619,15.1236662805789
"8426",91,172418,2112,12.4977820490725,14.2908202725384
"31249",48,73489,444,10.4560754286164,11.3300395645926
"27136",338,961567,6859.66,8.2073027912001,9.46868577385158
"8841",24,80297,602.71,13.9272134664077,15.1843754895227
"9751",32,70416,652,11.2795935972395,12.529473785105
"27831",57,185176,1130,16.1226819128996,17.305940376339
"32257",111,159979,576,14.6480832435529,15.4336056295771
"30332",13,33564,81,22.4083986839603,22.8751202816463
"30619",14,41464,269,15.557910255229,16.7971989311711
"19795",38,130909,1400.27,10.0407063188176,11.2986198767536
"22051",179,549192,2470,10.3917163265628,11.2567879226199
"27942",62,311904,1323,15.7294995410216,16.4319036957714
"25002",30,78450,403,12.4325468204423,13.3595248719942
"27093",9,46557,445.58,39.0733033383475,40.3256614523959
"32266",54,543036,2284,10.0684553548791,10.9200459351837
"14936",18,53145,376,15.5203425643501,16.5754228037635
"18489",99,192209,1947.46,10.4908998263188,11.7466996773092
"26568",32,102416,623,18.9491248992444,19.9280058952833
"14311",13,43753,325,10.8870272135248,11.7630568853237
"32304",6,21865,22,28.8390603766259,29.0526111434673
"7506",161,477270,3239,18.0703782112013,19.2183845470337
"22658",51,128628,1138,11.6811731859042,12.8929484899661
"9812",6,20131,134,40.0620512516212,41.197962141955
"26202",16,41403,344.09,7.4430706902639,8.69421196716322
"5682",20,60862,453,12.3781829613329,13.4907458346432
"28380",70,142146,1163.95,9.488407102246,10.7399830642885
"26973",27,46299,399.86,14.0387228069561,15.2898703545054
"10922",13,15825,108,13.448473741693,14.4480850039799
"33914",24,90938,380,72.3383084577114,73.5986733001658
"8251",17,50654,240,12.3748082929222,13.1199046276692
"8822",10,23519,189.04,17.7013554029229,18.9541686658838
"13435",80,176697,1513.01,9.23788979683503,10.488517896469
"33104",106,286391,1576.65,24.1588002299394,25.416725341648
"31372",20,36470,187,34.1936223904565,35.2661160816701
"29472",42,110646,338,16.1899533351633,16.6538567115015
"33535",146,212884,2130.03,19.0258136614862,20.3157790890828
"18664",1482,1493079,59934,28.2415744502449,38.1771261498767
"28923",250,982587,5174,14.09281653039,15.2000068477175
"25332",62,220801,2150,9.06580442191733,10.3183896996708
"31217",44,94725,697,19.1959853421665,20.4252937884723
"91005",15,227009,1957.95,15.2777764233073,16.5507294148395
"27197",22,111545,688,16.5677522030512,17.5595396837524
"19600",36,62317,341.41,22.5281749165252,23.7826756828359
"15696",33,67360,365,10.964168067913,11.8954972149431
"10361",80,114207,648,12.5927045866887,13.4521119139319
"29087",41,158387,511,32.0698752440715,32.764454248707
"29849",58,111971,757,11.0335258720799,12.1751851237426
"34525",220,653982,1944,13.9151124841616,14.8160609827198
"32106",1239,3762618,27807,11.0303063224322,12.2217709914976
"17230",123,317920,1937,14.6451604359514,15.500200848419
"34106",21,32638,271.96,12.3340941596698,13.5937187363366
"29349",28,71936,236,15.1167293649037,15.7695286567825
"17622",32,73556,610.4,12.431166946945,13.6891219045735
"9831",57,139548,938,20.8694260964962,21.9413525929651
"4061",8,15864,148.73,13.4058974166928,14.6575352841032
"29561",16,44688,150,60.6769745089845,61.9306310071041
"13080",46,123196,670.67,29.7948933654974,31.047010737102
"2773",240,532583,3973,11.3275153705769,12.3491775400957
"23032",20,40240,238,16.821227602547,17.9225899600178
"20093",28,30966,139,12.6149393587406,13.5169334795559
"34388",24,25233,129,42.0298184522803,42.9020588931336
"6058",97,232428,1130.85,30.8254359357911,32.0766094122632
"1078",214,581611,4800,7.99237071375429,9.04893661044856
"29376",11,39806,226,18.6302264808362,19.8606271777003
"8583",23,43887,284.46,15.9247747334552,17.1792641880879
"15062",22,40337,281.37,13.7177807297498,14.9895342598749
"34427",10,15438,113.87,49.9025444341124,51.1586016256934
"9296",25,58774,562.03,12.7559903998631,14.0146366927766
"10106",44,123604,609,12.5533656292167,13.3017747988881
"11569",197,298835,2004.68,12.4280402413121,13.6787992394171
"34566",8,15979,53,52.3321486624239,53.0622365484751
"23124",22,66430,1191.67,7.78195803089915,10.041589104652
"34473",18,26524,180,27.8626557437505,29.0480204409557
"30196",68,183657,1399,12.2083841791688,13.4457325389419
"33468",37,65081,556.74,11.4049035019815,12.655556638813
"33684",NA,571371,0,NA,NA
"15699",25,57473,522,12.826219954913,14.0688492823935
"15426",11,14912,147.09,8.08122827850231,9.33509733703069
"10790",11,28653,171,11.8773398873996,12.8547340744763
"23091",326,535682,3664,9.61684914734949,10.5111900005663
"18545",156,287684,2459,10.4891540222027,11.7144433155461
"31751",8,25301,75,13.7257389318787,14.360015222631
"19590",42,73770,440,12.9721323419958,13.833937902992
"8276",12,30901,111,26.014260829732,26.6833022922204
"27711",38,99307,432,26.1097000483793,27.0427292832953
"10173",10,31844,195,16.2836783355683,17.1761227637402
"9465",35,144496,1088.21,25.8146653209525,27.0711745551482
"11892",61,120710,513,18.4558131180529,19.1756908651303
"903",199,560975,3554.81,16.1137218245235,17.3648405445793
"622",466,2197945,7169,22.045545554669,23.0994215662811
"14531",465,1127442,8960,12.2978192041326,13.5035933010098
"34302",24,28044,150,14.4041337915678,15.31172854446
"3831",80,275216,2000,16.3361794658409,17.3889379298873
"4415",146,464827,3692,11.5490905991755,12.5202545017603
"33197",94,277359,2024,11.3186903859982,12.4031414790756
"28701",35,140341,0,17.3959397627826,17.3959397627826
"6423",188,1133844,9324.59,12.9387424820228,14.2123729688952
"14341",62,231293,1623,10.6052064635451,11.6580722630517
"9266",140,664520,3671,13.3196628954492,14.2651070829506
"3735",320,1700982,9103,10.7377772387212,11.5844660186951
"15082",31,149393,557,13.7696325104303,14.5275814488936
"12780",18,44405,326,11.6868820573775,12.7876978767086
"29320",99,212024,2146,9.73384623382024,11.1282944326038
"15225",30,83214,552,9.5088340310826,10.5088104809126
"15178",29,71896,430,10.7211336614165,11.6517124814425
"3706",127,484691,1889,14.9429240348354,15.743967893789
"5310",106,305108,2151,13.2992957616971,14.4295028717559
"27267",27,111219,980.93,14.4949665752606,15.75681850663
"29031",131,315907,898,18.7542388208166,19.0057421892662
"29738",263,912833,3448,10.197991029211,10.7930064292035
"6782",51,53285,276,17.6553097144926,18.9041219854305
"26213",64,134439,1034,12.9872678299954,14.0551672285016
"20726",27,57021,482.9,17.9995759262216,19.2636822692659
"20557",35,67490,638.58,10.5791734917818,11.8306830524306
"27501",179,376289,2268,9.55637503300147,10.4343497141937
"22968",90,196641,1249,11.4830396687572,12.5095438590147
"26248",52,203981,2020.7,9.64058150324776,10.8906278997835
"21614",41,78653,487,11.2558792116997,12.1573120642072
"19594",41,65284,544.35,15.5772302010622,16.8289965518074
"19838",43,122728,1105.11,19.0470503052765,20.3113204061141
"19234",27,46269,360.96,11.1132542268315,12.3699710957905
"17906",44,67824,410,26.2168379082963,27.474313755559
"34063",4,10012,70,21.3424185463659,22.2561612364244
"20156",74,156672,1028,10.7034796909499,11.7413194497026
"20537",68,145009,1231.39,11.8857194427503,13.1371906752948
"21919",59,84359,569,14.0585935939409,15.2550249063777
"10973",24,58629,481,11.5659262855525,12.7821944410729
"4624",23,53986,435.22,10.9513613078428,12.206298503314
"18609",135,238026,1678,9.57822920328184,10.5847590506708
"34232",8,14407,93,30.7949240248485,31.9715583446147
