"","numemp","asset","RWAJT","RBCT2","rbc1rwaj","rbcrwaj"
"15448",7,17243,13407,168,13.2617289475647,14.5148056985157
"22039",17,41899,33518,422,16.5672176144161,17.8262426159079
"16419",41,79134,52587,631,13.8418240249491,15.0417403540799
"30367",35,155577,94469,707,10.2181668060422,10.9665604589865
"4788",6,18150,9509,119,20.6436007992428,21.8950467977705
"31826",54,114355,73282,876,12.6347534183019,13.8301356404028
"57298",15,30299,23776,221,25.7065948855989,26.6361036339166
"35048",33,158210,114378,1084,9.90575110598192,10.8534858102083
"35456",14,75633,50318,493,13.7624706864343,14.7422393576851
"11706",16,38715,26270,198,9.21964217738866,9.97335363532547
"161",55,190240,148213,1716,11.5435218233218,12.701314999359
"27552",54,235286,156635,1548,15.0738979155361,16.0621827816261
"34393",11,97908,65554,767,15.3751105958446,16.5451383592153
"1149",21,62791,51758,650,8.93968082228834,10.1955253294177
"1673",399,199306,299691,4243,8.89082421560874,10.3066158142887
"6646",36,81344,50187,255,22.0236316177496,22.5317313248451
"26744",74,212850,156912,1670,11.4618384827164,12.5261292954012
"3564",83,219335,145772,957,13.9519249238537,14.6084296023928
"26977",58,78880,46997,471,16.6393599591463,17.6415515883993
"35517",29,72746,63692,513,12.196194184513,13.0016328581297
"57157",8,23671,16934,120,25.3100271642849,26.0186606826503
"35086",34,47544,41710,272,15.0947015104292,15.7468233037641
"9087",1103,3376714,2904764,37378,10.0880140348751,11.3747967132614
"27789",84,348515,234782,2944,24.722508539837,25.9764377166904
"22543",6,22092,13968,163,16.2371134020619,17.4040664375716
"8426",110,282060,170613,1998,11.7048525024471,12.8759238744996
"31249",42,93021,65785,619,9.81226723417192,10.7532112183628
"8841",17,51818,35945,339,19.056892474614,20
"9751",42,110595,82728,953,10.4752925249009,11.6272604196886
"91005",58,211782,133777,1742,20.2269448410414,21.5291118802186
"27831",64,213504,114813,1444,22.5244528058669,23.7821501049533
"35018",182,35005,8687,0,363.831011856797,363.831011856797
"34799",144,331905,243407,1570,15.0694104935355,15.7144207027735
"32257",154,262222,147172,881,17.9130541135542,18.5116734161389
"30332",16,34057,18708,79,28.8539662176609,29.2762454564892
"30619",12,57738,34310,430,14.5759253861848,15.8292043136112
"19795",51,166256,129180,1503,11.8331010992414,12.9965938999845
"27942",97,512917,320410,1557,14.8116475765426,15.2975874660591
"22051",272,798474,386710,4841,13.0107832742882,14.2626257402188
"25002",28,92792,51306,644,17.0116555568549,18.2668693720033
"32266",64,671135,388848,3797,14.5205838785335,15.4970579763815
"35559",14,31164,22073,276,20.1830290400036,21.4334254519096
"35189",157,155389,114342,1331,12.2518409683231,13.4158926728586
"14936",22,72657,57242,584,10.3979595401978,11.4181894413193
"30400",54,164291,124629,1110,11.6618122587841,12.5524556884834
"18489",138,271094,224491,2819,11.2151489369284,12.4708785652877
"26568",37,146008,95500,788,15.4680628272251,16.2931937172775
"14311",12,57131,47018,489,12.4314092475222,13.4714364711387
"32304",6,26671,13866,103,24.9386989759123,25.6815231501514
"7506",195,646154,364193,3778,16.4945509661086,17.5319130241383
"22658",56,189236,155389,2194,12.4918752292633,13.9038155854018
"9812",6,26203,20915,209,27.7934496772651,28.7927324886445
"5682",20,75695,48621,591,16.0609613130129,17.2764854692417
"28380",84,227489,141071,1766,11.3885915602782,12.6404434646384
"26973",122,577758,469507,4583,9.14405961998437,10.120189901322
"33914",1,117162,25405,0,104.723479629994,104.723479629994
"8251",19,60073,45296,452,11.4138113740728,12.4116919816319
"8822",10,25620,16205,139,18.1487195310089,19.0064794816415
"31372",23,43269,24526,849,26.7878985566338,30.2495311098426
"11687",241,623174,419851,4359,11.8639707896373,12.9021962553382
"29472",71,213933,141757,969,11.2523543810888,11.9359185084334
"33535",639,887059,860400,16114,20.4682705718271,22.341120409112
"18664",2,239100,208575,789,22.9845379359942,23.3628191298094
"35408",27,47429,37114,466,9.41423721506709,10.669828097214
"57072",23,74512,66772,695,9.49799317079015,10.5388486191817
"27642",293,1068602,629629,4613,13.2946544711251,14.0273081449552
"34939",36,87704,72249,647,14.1427563011253,15.0382704258882
"18152",24,32118,23433,296,15.4867067810353,16.7498826441343
"57103",20,91693,58509,696,14.8455793125844,16.0351398930079
"25332",18,4319,1162,0,236.746987951807,236.746987951807
"31217",70,174297,136164,1167,12.1750242354807,12.9982961722629
"34885",9,55700,28716,315,14.0235408831314,15.1204903189859
"27197",91,676061,391380,4899,10.4453472328683,11.6970718994328
"35267",28,795445,311932,984,22.9158919251632,23.2313452932049
"19600",82,78714,35675,434,33.7266993693062,34.9432375613174
"15696",32,77451,42536,533,13.5696821515892,14.8227383863081
"35224",19,36067,22152,273,17.8764897074756,19.1088840736728
"34676",30,107498,87785,3603,10.664692145583,14.7690379905451
"35314",10,35451,25587,244,39.7389299253527,40.6925391800524
"10361",113,202725,146038,922,11.3682740108739,11.9996165381613
"29087",47,159570,82123,540,30.9937532725302,31.6025961058412
"27311",24,59636,23714,298,20.7641055916336,22.0207472379185
"29849",67,145340,97107,1024,13.3862646359171,14.4407715200758
"35029",32,105381,72752,742,10.703485814823,11.7233890477238
"17230",125,414683,302871,2354,15.033132917975,15.8103615070443
"34947",41,95438,71028,897,13.4538491862364,14.7167314298586
"34106",34,71951,58726,737,9.66522494295542,10.9202057010523
"9831",64,179797,88604,508,28.2831474876981,28.8564850345357
"17622",46,150557,101114,1271,10.8837549696382,12.1407520224697
"3931",241,460275,370502,7138,13.7116668735931,15.6279858138418
"4061",7,28479,22049,276,12.1003220100685,13.3520794593859
