"","numemp","asset","RWAJT","RBCT2","rbc1rwaj","rbcrwaj"
"15448",6,21542,16680,209,11.4148681055156,12.6678657074341
"22039",19,48817,34490,435,17.3557552913888,18.6169904320093
"16419",43,83883,51299,611,15.783933410008,16.9749897658824
"30367",32,182572,104713,752,12.2783226533477,12.9964760822438
"4788",6,17061,10303,129,19.8291759681646,21.0812384742308
"31826",59,146565,89898,1035,12.9446706267103,14.0959754388307
"57298",20,60836,57892,605,12.63732467353,13.6823740758654
"33025",110,356178,323947,3840,10.2618638234032,11.4472429131926
"57657",19,92918,42617,276,52.9483539432621,53.5959828237558
"35048",39,214413,149748,1581,10.8201778988701,11.8759515986858
"35456",28,144569,83658,946,19.1147290157546,20.2455234406751
"11706",17,45699,32082,233,10.4419923944891,11.1682563431208
"27552",87,329791,228062,1945,13.4415202883426,14.2943585516219
"34393",12,101564,80745,917,12.3524676450554,13.4881416805994
"57611",4,30040,21797,227,29.7839152176905,30.8253429371014
"1149",12,57758,42900,536,12.7529137529138,14.002331002331
"1673",440,236812,376553,6882,12.0952429007338,13.9228740708479
"57647",46,166264,122706,1453,12.0197871334735,13.2039183088032
"11338",83,277409,191741,4663,13.4081912579991,15.8401176587167
"6646",40,91829,63785,240,19.4371717488438,19.8134357607588
"26744",79,311121,237326,2360,10.3220886038614,11.3165013525699
"3564",86,236663,173958,1298,13.4233550627163,14.1695121811012
"26977",67,85208,49787,515,16.335589611746,17.3699961837427
"35517",46,195427,180648,1955,10.6787786191931,11.7609937558124
"57157",13,52280,41911,469,17.7805349430937,18.8995729044881
"57633",129,273139,202936,2542,15.1382701935586,16.3908818543777
"35086",36,91232,51500,501,15.895145631068,16.8679611650485
"9087",1042,3315960,2631889,33334,12.5562286251434,13.8227714010735
"57626",14,18081,10088,131,68.080888183981,69.3794607454401
"27789",83,375123,278878,3492,21.8511320362309,23.1032924791486
"22543",5,19341,12292,133,19.99674585096,21.0787504067686
"8426",127,369586,225508,3794,13.1055217553258,14.7879454387427
"35408",71,140692,101096,1265,12.3882250534146,13.6395109598797
"31249",38,111707,75264,741,11.1527423469388,12.1372767857143
"9751",62,277020,261438,3269,11.0443011344946,12.2946931968574
"91005",63,194851,122179,1559,25.4069848337276,26.6829815271037
"27831",68,273206,132506,1659,22.0714533681494,23.3234721446576
"35018",184,47354,9614,0,447.306012065737,447.306012065737
"27207",21,35730,21527,283,35.9269754262089,37.2416035676128
"32257",148,224995,177756,1351,18.056211885956,18.816242489705
"30332",17,28854,14499,82,43.1960824884475,43.7616387337058
"30619",14,67528,42257,529,15.7630688406655,17.0149324372293
"19795",54,191345,148937,1872,12.4878304249448,13.7447377078899
"27942",110,657744,391491,1412,14.4230646426099,14.7837370463178
"32266",62,943525,553066,3699,14.5420257256819,15.2108428288848
"35559",16,44563,34614,433,15.3550586467903,16.6059975732363
"4061",8,32613,26103,326,11.5887062789718,12.8376048730031
"35189",325,389678,305175,3248,9.95985909723929,11.0241664618661
"29088",119,283013,185634,1324,10.9495027850502,11.6627341973992
"14936",24,94111,73635,922,10.6769878454539,11.9291097983296
"30400",55,167430,124528,1473,13.0018951561095,14.1847616600283
"18489",164,351210,288896,3631,9.80422020381037,11.0610738812583
"26568",40,165179,106245,761,16.3480634382794,17.0643324391736
"14311",13,69282,57790,567,11.4967987541097,12.4779373594047
"32304",6,25286,13033,135,28.7117317578455,29.747563876314
"7506",189,938891,521080,4170,12.9308359560912,13.7310969524833
"22658",67,238776,193614,2671,12.3307198859587,13.7102688855145
"9812",6,25782,19709,207,32.4115886143386,33.4618702115785
"5682",20,80936,54137,611,15.9687459593254,17.0973640947965
"28380",125,328916,187408,2208,12.7230427729873,13.9012208657048
"8251",24,66459,52207,592,10.7092918574138,11.8432394123393
"8822",11,28563,17134,91,17.7191548966966,18.2502626356951
"31372",38,74302,41586,428,20.3794546241524,21.4086471408647
"29472",90,314016,203353,1861,11.1485938245317,12.0637512109484
"33535",824,1153658,1268478,27268,23.399223321177,25.5488861454436
"18664",2,83918,23299,293,214.554272715567,215.811837417915
"29864",276,1121744,743014,6398,10.9824310174505,11.8435184263015
"57072",52,195075,189532,1815,10.3359854800245,11.293607411941
"34939",42,147571,113767,1052,11.7652746402735,12.6899716086387
"18152",42,39350,28628,359,13.6579572446556,14.911974290904
"10375",22,79839,58161,731,12.5169787314523,13.7738347002287
"57103",35,237325,174765,1283,11.0594226532773,11.7935513403714
"31217",83,219216,174043,1344,9.89180834621329,10.6640313026091
"34885",19,101038,63358,658,11.8374948704189,12.876037753717
"27197",133,868847,664269,8309,11.9406445280451,13.1914932053129
"57478",12,99201,37075,330,27.8219824679703,28.7120701281187
"35267",31,1445197,684476,967,12.4417802815584,12.583056235719
"3304",20,36646,30284,378,9.89301281204597,11.1411966715097
"19600",148,98349,76413,960,20.9610930077343,22.2174237367987
"57840",4,30424,7064,10,86.4099660249151,86.5515288788222
"15696",33,81795,40558,510,14.9489619803738,16.2064204349327
"35224",23,62379,35705,446,14.325724688419,15.5748494608598
"34676",53,145848,101923,2779,10.7159326157982,13.4425007113213
"35314",10,63596,41054,514,25.5590198275442,26.8110293759439
"10361",136,283794,203863,1408,11.7637825402354,12.4544424441905
"29087",48,156582,80358,365,33.8734164613355,34.3276338385724
"27311",32,69858,26794,337,15.6079719340151,16.8657162051205
"29849",72,172410,132248,1136,11.2220978767165,12.0810900731958
"35029",55,149356,105882,1012,12.9124874860694,13.8682684497837
"17230",120,476051,333088,3111,16.170501489096,17.1044889038332
"34947",51,120149,89124,1118,9.76729051658364,11.0217225438715
"34106",48,108009,86251,1080,11.121030480806,12.3731898760594
"9831",60,181528,101480,842,24.8837209302326,25.7134410721324
"17622",58,197869,152146,1913,10.9730127640556,12.2303576827521
"3931",292,613603,479363,4676,8.82128992016489,9.7754728671174
"13080",42,137571,57361,718,29.9105664127194,31.162287965691
"2773",250,710955,550065,6901,12.1498368374647,13.2367992873569
"20093",32,53136,33698,288,10.5644251884385,11.4190753160425
"34388",70,206186,139469,1172,11.0899196237157,11.9302497329156
"6058",86,308556,189661,3123,19.6598140893489,21.3064362204143
"35078",20,81233,67903,853,13.3440348732751,14.6002385756152
"34987",15,67249,54133,528,11.7913287643397,12.7667042284743
"35265",13,73362,54008,473,12.0722855873204,12.9480817656643
"8583",37,97157,72614,865,10.0627978075853,11.2540281488418
"15062",22,42978,21485,272,14.8894577612288,16.1554572957878
"11569",171,412148,260730,2318,14.1472020864496,15.0362443907491
"12511",39,117106,76808,968,13.6509217789814,14.9112071659202
"23124",67,378297,291027,5216,10.7965927559986,12.5888663251176
"34664",87,525096,255959,1926,17.2703440785438,18.0228083403983
"34566",36,102830,85612,743,9.57225622576274,10.4401252160912
"34930",15,55389,48962,613,11.4823740860259,12.7343654262489
"1932",87,392970,376267,4071,10.3681694116146,11.4501138818977
"57733",12,11442,7341,92,142.119602234028,143.372837488081
"57512",73,294656,247876,2922,11.4343462053607,12.6131614194194
"7237",286,882128,523487,6031,12.8671772173903,14.0192593130297
"33468",60,146284,94366,1182,11.9121293686285,13.1646991501176
"28299",33,194938,78682,560,19.6715894359574,20.3833151165451
"35173",31,96858,71000,762,12.4521126760563,13.5253521126761
"1946",33,62528,42951,540,14.9519219575796,16.2091685874601
"15083",10,19366,13944,167,15.7056798623064,16.9033275960987
"91",39,120476,78938,756,11.6395145557273,12.5972282044136
"55130",23,143638,96577,622,9.96510556343643,10.6091512471914
"33684",NA,1026456,NA,NA,NA,NA
"4051",6,18000,6950,87,45.3812949640288,46.6330935251799
