"","numemp","asset","RWAJT","RBCT2","rbc1rwaj","rbcrwaj"
"15448",8,20418,14393.8,161,12.4914893912657,13.6100265392044
"22039",18,43333,36259,454.7,14.8570010204363,16.1110345017789
"16419",38,69965,47157.2,560,12.9587846606669,14.1463021553443
"30367",26,118651,74499,704,11.2659230325239,12.2109021597605
"4788",7,17647,8494.8,106.7,22.9081320337147,24.1641945660875
"31826",50,105468,65242,557,11.5508414824806,12.4045860028816
"35048",29,115039,86201.5,629,10.9429650296109,11.6726507079343
"35456",12,30728,17411.2,110,29.7969123322919,30.4286895791215
"11706",17,37298,25349.7,147,9.90149784810077,10.4813863674915
"27552",49,178840,121944.9,1133,12.6065132695176,13.5356214159018
"34393",10,69091,47275.1,466,13.4870153632673,14.4727351184873
"1673",312,141325,138978.92,1761.02,10.351210097186,11.6183231241112
"19713",63,151767,111583.67,1396.77,9.09720929594805,10.348978484038
"6646",39,71092,48273,247,21.295548236074,21.8072214281275
"26744",70,197049,139189.5,1373,10.6624422100805,11.64886719185
"26977",53,69572,42173,448,16.4014891044033,17.4637801436938
"35517",15,16105,5041.8,12,197.667499702487,197.905509936927
"19593",14,36011,30685.9,273,12.2564435131445,13.146102933269
"35086",5,8028,1995,0,402.406015037594,402.406015037594
"9087",911,3120414,2585897.47,32483.57,11.1737995551695,12.4299812242749
"27789",82,344840,228524.39,2866.39,23.0097977725704,24.2641015254433
"22543",6,21095,13675.1,133,14.8006230301789,15.7731936146719
"8426",105,224464,150485.95,1796.55,11.6834827437379,12.8773151247675
"31249",40,89165,56927,514,10.1041684964955,11.007079241836
"8841",14,38867,28717,339,21.9173311975485,23.0978166242992
"9751",40,91450,73702.2,898,10.7676568677733,11.9860736857244
"91005",60,213098,154450.59,2013.09,15.3002005366247,16.6035882413916
"27831",58,195832,89862,1130,20.9154036188823,22.1728873161069
"35018",2,19947,2398,0,795.704753961635,795.704753961635
"34799",10,2801,1244,0,169.774919614148,169.774919614148
"32257",143,205577,119994,821,15.1674250379186,15.8516259146291
"30332",15,32776,18756.4,81,26.0071229020494,26.4389754963639
"30619",12,50124,29230,366,14.4919603147451,15.7440985289087
"19795",49,151426,124076.11,1560.11,10.7434058014875,12.0007872587237
"27942",91,432513,255475.7,1344,15.9302822147077,16.4563596459468
"22051",248,728246,398433.8,4007.2,11.0613105615036,12.0670485285134
"25002",31,95172,61200.93,766.83,13.8527306692889,15.1057018251193
"32266",57,812336,439989,3039,9.9129750971047,10.6036741827637
"35559",8,16674,9841.4,112,46.4263214583291,47.5643709228362
"35189",68,52636,39572.3,489,24.3023529084739,25.5380657682268
"14936",18,66750,49049,503,10.8707618911701,11.8962669983078
"18489",119,265218,221890.17,2779.97,10.7832627285832,12.0361212937013
"26568",38,129370,84531.2,699,16.2070336159903,17.0339472289522
"14311",13,49158,42228.3,412,12.1671959325855,13.1428449641591
"32304",6,24720,12563,80,27.3023959245403,27.9391865000398
"7506",165,565836,320968.7,3695,18.0117251308305,19.1629277247283
"22658",55,159984,131330.89,1891.79,12.4410943990405,13.8815704363231
"9812",6,23603,16367.7,134,32.1059159197688,32.9246015017382
"5682",20,79341,45272.3,467,17.2622111092213,18.2937469490174
"28380",79,180458,117590.63,1470.93,10.0404258400521,11.2913163234179
"26973",85,301325,244072.1,2381,10.1214354283017,11.0969668388972
"10922",14,20877,14515.39,185.59,10.2236316075558,11.5022055900668
"33914",1,70890,16838,0,149.305143128638,149.305143128638
"8251",18,60585,43553.8,352,10.7522190945451,11.5604149350918
"8822",10,25975,16586.4,188,18.1534269039695,19.2868856412483
"31372",20,40204,19932,730,33.1376680714429,36.8001204093919
"11687",250,551840,312837.25,2342.15,12.7384127050088,13.4870927295263
"29472",57,163074,105415,705,14.2218849309871,14.8906702082246
"33535",210,970679,1477525.28,18734.68,13.1470508579048,14.4150278092027
