"","numemp","asset","RWAJT","RBCT2"
"57899",14,111591,91888,1175
"15448",6,18155,11778,156
"16522",141,651257,387607,4920
"22039",21,102806,63085,696
"16419",47,109460,70066,824
"30367",38,242201,162035,1028
"4788",7,21140,14377,180
"31826",69,241906,134407,1681
"57298",41,124169,111047,1365
"32487",16,45444,27161,310
"58485",40,192297,134801,1701
"57657",43,272128,212176,2690
"35456",46,276454,184002,2216
"58358",9,38924,31753,416
"58773",42,61263,24132,129
"11706",17,51351,41792,371
"27552",121,676811,458183,4505
"58321",47,383826,240055,2486
"34393",8,114575,87370,1095
"57611",4,54287,35402,444
"1149",14,118290,77278,967
"1673",555,532102,351458,5205
"58548",18,61420,43291,448
"6646",45,107854,73361,886
"3564",86,282477,206330,1966
"26977",59,118085,68212,848
"35517",79,359698,317552,9039
"57157",15,90888,70806,905
"57633",84,281837,256320,3256
"9087",1166,4522551,3405054,43144
"57626",32,153609,133349,1528
"22543",5,23852,14063,133
"8426",148,602691,382556,6171
"57869",24,109163,76468,714
"35408",214,1010445,517620,11512
"31249",36,130834,92100,680
"9751",52,385693,333788,4001
"91005",53,179501,139476,1782
"27831",55,250850,118861,1505
"35029",52,156780,104046,1317
"32257",136,233551,121769,1024
"30332",16,36138,27421,282
"30619",17,87670,51731,649
"19795",67,274181,225070,2821
"26549",18,93190,56762,637
"27942",154,1238073,811739,9091
"32266",83,1387290,879172,11001
"19600",269,497165,256033,3352
"4061",19,66467,47766,551
"58562",37,112946,98570,1234
"58727",16,82654,69338,758
"16476",9,35555,25785,331
"35189",328,665967,545553,6852
"14936",31,127445,94890,1188
"18489",145,496662,455762,5702
"26568",44,196890,125032,1573
"14311",14,88757,70672,783
"32304",6,23946,12266,143
"7506",244,946510,644989,8111
"58697",8,44309,33265,419
"22658",68,289897,205454,98
"9812",9,35928,26334,153
"57962",17,54092,35471,60
"28380",144,497593,264327,3013
"8251",27,102897,79661,907
"8822",11,33831,23081,193
"31372",39,76216,50733,502
"18664",3,5605,2209,29
"33535",124,1525931,906891,0
"57072",72,422867,341174,4284
"29864",223,843959,627808,7949
"18152",40,50847,35928,450
"10375",27,115522,111271,1354
"57103",58,453417,344799,12560
"28225",249,1543106,1315099,16602
"34885",120,164626,127290,943
"57478",36,158715,100658,1260
"35267",36,1127943,443249,2187
"3304",54,189857,137094,1697
"35224",23,71653,56657,721
"35314",9,79731,31906,409
"13947",34,157140,90830,1137
"57845",64,309496,246514,3035
"29849",64,177791,144132,1271
"17230",100,525623,398854,4505
"34106",42,203750,155366,1945
"9831",59,207222,124093,1469
"17622",50,166444,125055,1581
"3931",432,1120512,683960,10676
"13080",41,133711,71286,893
"2773",262,980772,676388,8706
"20093",52,132816,89460,645
"57759",9,38906,27975,381
"6058",94,410683,256208,3214
"35078",30,134784,91421,1155
"58629",68,337808,260550,3180
"35265",18,112721,69012,863
"34987",36,176623,157806,1565
"15062",20,58703,31290,260
"10973",166,692953,625197,7872
"11569",182,498291,359289,2831
"12511",42,137731,98915,1239
